Orthogroup	Prba	Prav
OG0001153	Prba.g_01072	Prav.g_00666
OG0001154	Prba.g_01074	Prav.g_00668
OG0001155	Prba.g_01076	Prav.g_00670
OG0001156	Prba.g_01078	Prav.g_00672
OG0001157	Prba.g_01079	Prav.g_00673
OG0001158	Prba.g_00753	Prav.g_00675
OG0001159	Prba.g_00754	Prav.g_00676
OG0001160	Prba.g_00755	Prav.g_00677
OG0001161	Prba.g_00756	Prav.g_00678
OG0001162	Prba.g_00757	Prav.g_00679
OG0001163	Prba.g_00758	Prav.g_00680
OG0001164	Prba.g_00759	Prav.g_00681
OG0001165	Prba.g_00760	Prav.g_00682
OG0001166	Prba.g_00761	Prav.g_00683
OG0001167	Prba.g_00762	Prav.g_00684
OG0001168	Prba.g_00763	Prav.g_00685
OG0001169	Prba.g_00764	Prav.g_00686
OG0001170	Prba.g_00766	Prav.g_00687
OG0001171	Prba.g_00767	Prav.g_00688
OG0001172	Prba.g_00769	Prav.g_00690
OG0001173	Prba.g_00771	Prav.g_00692
OG0001174	Prba.g_00772	Prav.g_00693
OG0001175	Prba.g_00773	Prav.g_00694
OG0001176	Prba.g_00774	Prav.g_00695
OG0001177	Prba.g_00776	Prav.g_00697
OG0001178	Prba.g_00779	Prav.g_00700
OG0001179	Prba.g_00780	Prav.g_00701
OG0001180	Prba.g_00781	Prav.g_00702
OG0001181	Prba.g_00782	Prav.g_00703
OG0001182	Prba.g_00783	Prav.g_00704
OG0001183	Prba.g_00784	Prav.g_00705
OG0001184	Prba.g_00786	Prav.g_00707
OG0001185	Prba.g_00789	Prav.g_00710
OG0001186	Prba.g_00790	Prav.g_00711
OG0001187	Prba.g_00792	Prav.g_00712
OG0001188	Prba.g_00793	Prav.g_00713
OG0001189	Prba.g_00794	Prav.g_00714
OG0001190	Prba.g_00795	Prav.g_00715
OG0001191	Prba.g_00796	Prav.g_00716
OG0001192	Prba.g_00797	Prav.g_00717
OG0001193	Prba.g_00798	Prav.g_00718
OG0001194	Prba.g_00799	Prav.g_00719
OG0001195	Prba.g_00800	Prav.g_00720
OG0001196	Prba.g_00801	Prav.g_00721
OG0001197	Prba.g_00802	Prav.g_00722
OG0001198	Prba.g_00803	Prav.g_00723
OG0001199	Prba.g_00804	Prav.g_00724
OG0001200	Prba.g_00805	Prav.g_00725
OG0001201	Prba.g_00806	Prav.g_00726
OG0001202	Prba.g_00807	Prav.g_00727
OG0001203	Prba.g_00809	Prav.g_00729
OG0001204	Prba.g_00811	Prav.g_00731
OG0001205	Prba.g_00812	Prav.g_00732
OG0001206	Prba.g_00813	Prav.g_00733
OG0001207	Prba.g_00814	Prav.g_00734
OG0001208	Prba.g_00815	Prav.g_00735
OG0001209	Prba.g_00816	Prav.g_00736
OG0001210	Prba.g_00817	Prav.g_00737
OG0001211	Prba.g_00818	Prav.g_00738
OG0001212	Prba.g_00819	Prav.g_00739
OG0001213	Prba.g_00820	Prav.g_00740
OG0001214	Prba.g_00822	Prav.g_00742
OG0001215	Prba.g_00823	Prav.g_00743
OG0001216	Prba.g_00824	Prav.g_00744
OG0001217	Prba.g_00825	Prav.g_00745
OG0001218	Prba.g_00826	Prav.g_00746
OG0001219	Prba.g_00829	Prav.g_00749
OG0001220	Prba.g_00830	Prav.g_00750
OG0001221	Prba.g_00833	Prav.g_00753
OG0001222	Prba.g_00834	Prav.g_00754
OG0001223	Prba.g_00835	Prav.g_00755
OG0001224	Prba.g_00836	Prav.g_00756
OG0001225	Prba.g_00837	Prav.g_00757
OG0001226	Prba.g_00838	Prav.g_00758
OG0001227	Prba.g_00839	Prav.g_00759
OG0001228	Prba.g_00840	Prav.g_00760
OG0001229	Prba.g_00841	Prav.g_00761
OG0001230	Prba.g_00842	Prav.g_00762
OG0001231	Prba.g_00843	Prav.g_00763
OG0001232	Prba.g_00844	Prav.g_00764
OG0001233	Prba.g_00845	Prav.g_00765
OG0001234	Prba.g_00846	Prav.g_00766
OG0001235	Prba.g_00847	Prav.g_00767
OG0001236	Prba.g_01777	Prav.g_00769
OG0001237	Prba.g_01778	Prav.g_00770
OG0001238	Prba.g_01780	Prav.g_00772
OG0001239	Prba.g_01781	Prav.g_00773
OG0001240	Prba.g_01782	Prav.g_00774
OG0001241	Prba.g_01784	Prav.g_00776
OG0001242	Prba.g_01785	Prav.g_00778
OG0001243	Prba.g_01786	Prav.g_00779
OG0001244	Prba.g_01787	Prav.g_00780
OG0001245	Prba.g_01788	Prav.g_00781
OG0001246	Prba.g_01789	Prav.g_00782
OG0001247	Prba.g_01790	Prav.g_00783
OG0001248	Prba.g_01791	Prav.g_00784
OG0001249	Prba.g_01792	Prav.g_00785
OG0001250	Prba.g_01793	Prav.g_00786
OG0001251	Prba.g_01880	Prav.g_00157
OG0001252	Prba.g_01926	Prav.g_00203
OG0001254	Prba.g_00498	Prav.g_01927
OG0001255	Prba.g_00549	Prav.g_01979
OG0001256	Prba.g_01165	Prav.g_01407
OG0001257	Prba.g_00979	Prav.g_01080
OG0001258	Prba.g_00963	Prav.g_01096
OG0001259	Prba.g_01727	Prav.g_01186
OG0001260	Prba.g_01555	Prav.g_00345
OG0001261	Prba.g_01464	Prav.g_00431
OG0001262	Prba.g_01448	Prav.g_00447
OG0001263	Prba.g_01427	Prav.g_00467
OG0001264	Prba.g_01396	Prav.g_00498
OG0001265	Prba.g_01288	Prav.g_00909
OG0001266	Prba.g_01240	Prav.g_00236
OG0001267	Prba.g_00080	Prav.g_00049
OG0001268	Prba.g_00067	Prav.g_00062
OG0001269	Prba.g_00213	Prav.g_01456
OG0001270	Prba.g_00348	Prav.g_01618
OG0001271	Prba.g_00337	Prav.g_01629
OG0001272	Prba.g_00295	Prav.g_01669
OG0001273	Prba.g_00294	Prav.g_01670
OG0001274	Prba.g_00289	Prav.g_01675
OG0001276	Prba.g_00262	Prav.g_01704
OG0001277	Prba.g_00251	Prav.g_01720
OG0001278	Prba.g_00234	Prav.g_01753
OG0001279	Prba.g_00230	Prav.g_01757
OG0001280	Prba.g_00227	Prav.g_01760
OG0001281	Prba.g_00360	Prav.g_00271
OG0001282	Prba.g_00385	Prav.g_00296
OG0001283	Prba.g_01077	Prav.g_00671
OG0001284	Prba.g_00778	Prav.g_00699
OG0001285	Prba.g_00810	Prav.g_00730
OG0001286	Prba.g_01783	Prav.g_00775
OG0001288	Prba.g_01024	Prav.g_01036
OG0001290	Prba.g_01823	Prav.g_00098
OG0001291	Prba.g_01859	Prav.g_00136
OG0001292	Prba.g_01862	Prav.g_00139
OG0001293	Prba.g_01864	Prav.g_00141
OG0001294	Prba.g_01881	Prav.g_00158
OG0001295	Prba.g_01907	Prav.g_00184
OG0001296	Prba.g_01913	Prav.g_00190
OG0001297	Prba.g_00655	Prav.g_00839
OG0001298	Prba.g_00462	Prav.g_01890
OG0001299	Prba.g_00471	Prav.g_01899
OG0001300	Prba.g_00867	Prav.g_00992
OG0001301	Prba.g_01680	Prav.g_01235
OG0001302	Prba.g_01551	Prav.g_00350
OG0001303	Prba.g_01547	Prav.g_00355
OG0001304	Prba.g_01273	Prav.g_00924
OG0001305	Prba.g_01268	Prav.g_00929
OG0001306	Prba.g_01232	Prav.g_00244
OG0001307	Prba.g_01223	Prav.g_00254
OG0001308	Prba.g_00737	Prav.g_00014
OG0001309	Prba.g_00735	Prav.g_00016
OG0001310	Prba.g_00724	Prav.g_00024
OG0001311	Prba.g_00035	Prav.g_01853
OG0001312	Prba.g_00212	Prav.g_01457
OG0001313	Prba.g_00291	Prav.g_01673
OG0001314	Prba.g_00597	Prav.g_01784
OG0001315	Prba.g_00563	Prav.g_01819
OG0001316	Prba.g_01073	Prav.g_00667
OG0001318	Prba.g_01929	Prav.g_00206
OG0001319	Prba.g_00457	Prav.g_00800
OG0001320	Prba.g_00994	Prav.g_01065
OG0001321	Prba.g_01545	Prav.g_00357
OG0001322	Prba.g_01518	Prav.g_00376
OG0001323	Prba.g_01248	Prav.g_00227
OG0001324	Prba.g_01215	Prav.g_00262
OG0001325	Prba.g_00731	Prav.g_00017
OG0001326	Prba.g_01164	Prav.g_01406
OG0001327	Prba.g_01166	Prav.g_01408
OG0001328	Prba.g_01197	Prav.g_01443
OG0001329	Prba.g_00176	Prav.g_01493
OG0001330	Prba.g_00298	Prav.g_01666
OG0001331	Prba.g_00229	Prav.g_01758
OG0001333	Prba.g_00433	Prav.g_00636
OG0001334	Prba.g_00770	Prav.g_00691
OG0001335	Prba.g_00808	Prav.g_00728
OG0001336	Prba.g_01916	Prav.g_00193
OG0001337	Prba.g_01906	Prav.g_00183
OG0001338	Prba.g_01932	Prav.g_00211
OG0001339	Prba.g_00659	Prav.g_00835
OG0001340	Prba.g_00467	Prav.g_01895
OG0001341	Prba.g_00479	Prav.g_01908
OG0001342	Prba.g_00497	Prav.g_01926
OG0001343	Prba.g_00555	Prav.g_01985
OG0001344	Prba.g_00872	Prav.g_00995
OG0001345	Prba.g_01027	Prav.g_01033
OG0001346	Prba.g_00989	Prav.g_01070
OG0001347	Prba.g_00975	Prav.g_01084
OG0001348	Prba.g_00957	Prav.g_01102
OG0001349	Prba.g_00952	Prav.g_01107
OG0001350	Prba.g_00947	Prav.g_01112
OG0001351	Prba.g_01739	Prav.g_01174
OG0001352	Prba.g_01635	Prav.g_01280
OG0001353	Prba.g_01614	Prav.g_01308, Prav.g_01311
OG0001354	Prba.g_01515	Prav.g_00380
OG0001355	Prba.g_01458	Prav.g_00437
OG0001356	Prba.g_01413	Prav.g_00481
OG0001357	Prba.g_01309	Prav.g_00584
OG0001358	Prba.g_01289	Prav.g_00908
OG0001359	Prba.g_00093	Prav.g_00037
OG0001360	Prba.g_00092	Prav.g_00038
OG0001361	Prba.g_00013	Prav.g_01831
OG0001362	Prba.g_01136	Prav.g_01392
OG0001363	Prba.g_00152	Prav.g_01506
OG0001364	Prba.g_00318	Prav.g_01648
OG0001365	Prba.g_00355	Prav.g_01504
OG0001366	Prba.g_00583	Prav.g_01798
OG0001367	Prba.g_00374	Prav.g_00285
OG0001368	Prba.g_00777	Prav.g_00698
OG0001369	Prba.g_01287	Prav.g_00910
OG0001371	Prba.g_01855	Prav.g_00132
OG0001372	Prba.g_01856	Prav.g_00133
OG0001373	Prba.g_01863	Prav.g_00140
OG0001374	Prba.g_01875	Prav.g_00152
OG0001375	Prba.g_01923	Prav.g_00200
OG0001376	Prba.g_00453	Prav.g_00804
OG0001377	Prba.g_00475	Prav.g_01903
OG0001378	Prba.g_00490	Prav.g_01919
OG0001379	Prba.g_00855	Prav.g_00981
OG0001382	Prba.g_01001	Prav.g_01058
OG0001383	Prba.g_00950	Prav.g_01109
OG0001384	Prba.g_00942	Prav.g_01117
OG0001385	Prba.g_01651	Prav.g_01264
OG0001386	Prba.g_01643	Prav.g_01272
OG0001387	Prba.g_01641	Prav.g_01274
OG0001388	Prba.g_01631	Prav.g_01284
OG0001389	Prba.g_01589	Prav.g_00311
OG0001390	Prba.g_01556	Prav.g_00344
OG0001391	Prba.g_01513	Prav.g_00382
OG0001392	Prba.g_01414	Prav.g_00480
OG0001393	Prba.g_01412	Prav.g_00482
OG0001394	Prba.g_01390	Prav.g_00504
OG0001395	Prba.g_01387	Prav.g_00507
OG0001396	Prba.g_01305	Prav.g_00946
OG0001397	Prba.g_01279	Prav.g_00918
OG0001398	Prba.g_01260	Prav.g_00937
OG0001399	Prba.g_01250	Prav.g_00225
OG0001400	Prba.g_01242	Prav.g_00234
OG0001401	Prba.g_01235	Prav.g_00241
OG0001402	Prba.g_00078	Prav.g_00051
OG0001403	Prba.g_01193	Prav.g_01439
OG0001404	Prba.g_00205	Prav.g_01464
OG0001405	Prba.g_00195	Prav.g_01474
OG0001406	Prba.g_00349	Prav.g_01617
OG0001407	Prba.g_00346	Prav.g_01620
OG0001408	Prba.g_00297	Prav.g_01667
OG0001409	Prba.g_00283	Prav.g_01680
OG0001411	Prba.g_00259	Prav.g_01707
OG0001414	Prba.g_01850	Prav.g_00126
OG0001415	Prba.g_00542	Prav.g_01972
OG0001416	Prba.g_00940	Prav.g_01119
OG0001417	Prba.g_01642	Prav.g_01273
OG0001418	Prba.g_01544	Prav.g_00358
OG0001419	Prba.g_01509	Prav.g_00386
OG0001420	Prba.g_01410	Prav.g_00484
OG0001421	Prba.g_01406	Prav.g_00488
OG0001422	Prba.g_01245	Prav.g_00231
OG0001424	Prba.g_01082	Prav.g_02005
OG0001425	Prba.g_00277	Prav.g_01686
OG0001426	Prba.g_01779	Prav.g_00771
OG0001427	Prba.g_00866	Prav.g_00991
OG0001429	Prba.g_01327	Prav.g_00566
OG0001430	Prba.g_01296	Prav.g_00901
OG0001431	Prba.g_01244	Prav.g_00232
OG0001432	Prba.g_01241	Prav.g_00235
OG0001433	Prba.g_01139	Prav.g_01394
OG0001435	Prba.g_00285	Prav.g_01679
OG0001436	Prba.g_01535	Prav.g_00957
OG0001438	Prba.g_01697	Prav.g_01218
OG0001439	Prba.g_01467	Prav.g_00429
OG0001440	Prba.g_01285	Prav.g_00912
OG0001441	Prba.g_00744	Prav.g_00009
OG0001442	Prba.g_00721, Prba.g_00104	Prav.g_00026
OG0001443	Prba.g_00081	Prav.g_00048
OG0001444	Prba.g_00044	Prav.g_01862
OG0001445	Prba.g_01124	Prav.g_01882
OG0001446	Prba.g_01126	Prav.g_01885
OG0001447	Prba.g_01127	Prav.g_01886
OG0001448	Prba.g_00265	Prav.g_01700
OG0001449	Prba.g_00116	Prav.g_01558
OG0001452	Prba.g_00828	Prav.g_00748
OG0001453	Prba.g_00254	Prav.g_01710
OG0001454	Prba.g_00860	Prav.g_00986
OG0001457	Prba.g_01615	Prav.g_01300
OG0001459	Prba.g_01520	Prav.g_00374
OG0001460	Prba.g_01436	Prav.g_00459
OG0001462	Prba.g_01297	Prav.g_00900
OG0001463	Prba.g_01251	Prav.g_00223
OG0001464	Prba.g_01246	Prav.g_00230
OG0001465	Prba.g_01161	Prav.g_01403
OG0001467	Prba.g_00716	Prav.g_01575
OG0001468	Prba.g_01066	Prav.g_00660
OG0001469	Prba.g_00066	Prav.g_00063
OG0001470	Prba.g_00536	Prav.g_01966
OG0001471	Prba.g_01042	Prav.g_01021
OG0001472	Prba.g_01437	Prav.g_00458
OG0001474	Prba.g_01426	Prav.g_00468
OG0001475	Prba.g_01255	Prav.g_00219
OG0001476	Prba.g_01254	Prav.g_00220
OG0001477	Prba.g_01253	Prav.g_00221
OG0001478	Prba.g_01247	Prav.g_00228
OG0001479	Prba.g_01220	Prav.g_00257
OG0001480	Prba.g_00750	Prav.g_00003
OG0001481	Prba.g_00047	Prav.g_01865
OG0001483	Prba.g_01186	Prav.g_01432
OG0001484	Prba.g_00151	Prav.g_01507
OG0001485	Prba.g_00353	Prav.g_00265
OG0001486	Prba.g_01376	Prav.g_00518
OG0001487	Prba.g_01540	Prav.g_01328
OG0001488	Prba.g_00628	Prav.g_00866
OG0001490	Prba.g_00897	Prav.g_01011
OG0001491	Prba.g_01523	Prav.g_00371
OG0001493	Prba.g_01425	Prav.g_00469
OG0001494	Prba.g_01424	Prav.g_00470
OG0001495	Prba.g_01423	Prav.g_00471
OG0001496	Prba.g_01422	Prav.g_00472
OG0001497	Prba.g_01421	Prav.g_00473
OG0001498	Prba.g_01420	Prav.g_00474
OG0001499	Prba.g_01419	Prav.g_00475
OG0001500	Prba.g_01418	Prav.g_00476
OG0001501	Prba.g_01417	Prav.g_00477
OG0001502	Prba.g_01416	Prav.g_00478
OG0001503	Prba.g_01415	Prav.g_00479
OG0001506	Prba.g_01228	Prav.g_00249
OG0001507	Prba.g_00082	Prav.g_00047
OG0001508	Prba.g_00286	Prav.g_01678
OG0001509	Prba.g_00375	Prav.g_00286
OG0001510	Prba.g_01058	Prav.g_00652
OG0001512	Prba.g_01118	Prav.g_00965
OG0001513	Prba.g_01893	Prav.g_00170
OG0001514	Prba.g_01173	Prav.g_01414
OG0001515	Prba.g_01553	Prav.g_00348
OG0001516	Prba.g_01315	Prav.g_00578
OG0001517	Prba.g_01237	Prav.g_00239
OG0001518	Prba.g_00246	Prav.g_01716
OG0001520	Prba.g_01536	Prav.g_00958
OG0001521	Prba.g_00356	Prav.g_00267
OG0001523	Prba.g_01849	Prav.g_00125
OG0001524	Prba.g_00870	Prav.g_00994
OG0001525	Prba.g_01002	Prav.g_01057
OG0001527	Prba.g_00746	Prav.g_00007
OG0001528	Prba.g_01137	Prav.g_01393
OG0001529	Prba.g_01140	Prav.g_01395
OG0001530	Prba.g_01537	Prav.g_00959
OG0001532	Prba.g_01827	Prav.g_00102
OG0001533	Prba.g_00898	Prav.g_01012
OG0001535	Prba.g_01440	Prav.g_00455
OG0001536	Prba.g_00748	Prav.g_00005
OG0001537	Prba.g_01097	Prav.g_00947
OG0001538	Prba.g_01163	Prav.g_01405
OG0001539	Prba.g_01178	Prav.g_01419
OG0001540	Prba.g_01179	Prav.g_01420
OG0001541	Prba.g_00163	Prav.g_01503, Prav.g_01548
OG0001542	Prba.g_00281	Prav.g_01683
OG0001543	Prba.g_00271	Prav.g_01692
OG0001549	Prba.g_01914	Prav.g_00191
OG0001550	Prba.g_00523	Prav.g_01953
OG0001551	Prba.g_00547	Prav.g_01977
OG0001552	Prba.g_00862	Prav.g_00988
OG0001553	Prba.g_00885	Prav.g_01004
OG0001554	Prba.g_00886	Prav.g_01005
OG0001555	Prba.g_01004	Prav.g_01055
OG0001556	Prba.g_00992	Prav.g_01067
OG0001557	Prba.g_01640	Prav.g_01275
OG0001559	Prba.g_01552	Prav.g_00349
OG0001560	Prba.g_01531	Prav.g_00368
OG0001561	Prba.g_01435	Prav.g_00460
OG0001562	Prba.g_01298	Prav.g_00899
OG0001563	Prba.g_01239	Prav.g_00237
OG0001564	Prba.g_01238	Prav.g_00238
OG0001565	Prba.g_01236	Prav.g_00240
OG0001566	Prba.g_01233	Prav.g_00243
OG0001567	Prba.g_01227	Prav.g_00250
OG0001568	Prba.g_00751	Prav.g_00002
OG0001569	Prba.g_00747	Prav.g_00006
OG0001570	Prba.g_00741	Prav.g_00012
OG0001571	Prba.g_00728	Prav.g_00020
OG0001572	Prba.g_00101	Prav.g_00029
OG0001573	Prba.g_00098	Prav.g_00032
OG0001575	Prba.g_01158	Prav.g_01401
OG0001576	Prba.g_01169	Prav.g_01411
OG0001577	Prba.g_00199	Prav.g_01470
OG0001578	Prba.g_00197	Prav.g_01472
OG0001579	Prba.g_00117	Prav.g_01559
OG0001580	Prba.g_00142	Prav.g_01517
OG0001581	Prba.g_00138	Prav.g_01515
OG0001582	Prba.g_00305	Prav.g_01661
OG0001583	Prba.g_00303	Prav.g_01662
OG0001584	Prba.g_00302	Prav.g_01663
OG0001585	Prba.g_00292	Prav.g_01672
OG0001586	Prba.g_00787	Prav.g_00708
OG0001589	Prba.g_01083	Prav.g_02004
OG0001589	Prba.g_01609	Prav.g_01315
OG0001591	Prba.g_00856	Prav.g_00982
OG0001592	Prba.g_00896	Prav.g_01010
OG0001594	Prba.g_00993	Prav.g_01066
OG0001596	Prba.g_01550	Prav.g_00351
OG0001597	Prba.g_01433	Prav.g_00462
OG0001598	Prba.g_01408	Prav.g_00485
OG0001599	Prba.g_00088	Prav.g_00041
OG0001600	Prba.g_00087	Prav.g_00042
OG0001601	Prba.g_00086	Prav.g_00043
OG0001602	Prba.g_00085	Prav.g_00044
OG0001603	Prba.g_00250	Prav.g_01722
OG0001604	Prba.g_00607	Prav.g_01774
OG0001606	Prba.g_00556	Prav.g_01986
OG0001609	Prba.g_00861	Prav.g_00987
OG0001610	Prba.g_01616	Prav.g_01299
OG0001611	Prba.g_01569	Prav.g_00331
OG0001612	Prba.g_01522	Prav.g_00372
OG0001613	Prba.g_01429	Prav.g_00466
OG0001614	Prba.g_01311	Prav.g_00582
OG0001616	Prba.g_01155	Prav.g_01332
OG0001618	Prba.g_01209	Prav.g_00109
OG0001619	Prba.g_00207	Prav.g_01462
OG0001621	Prba.g_01542	Prav.g_00361
OG0001623	Prba.g_00553	Prav.g_01983
OG0001624	Prba.g_01431	Prav.g_00464
OG0001625	Prba.g_01303	Prav.g_00894
OG0001626	Prba.g_01151	Prav.g_01378
OG0001627	Prba.g_01210	Prav.g_00941
OG0001628	Prba.g_00263	Prav.g_01703
OG0001629	Prba.g_01211	Prav.g_00942
OG0001631	Prba.g_00005	Prav.g_01823
OG0001639	Prba.g_01898	Prav.g_00175
OG0001640	Prba.g_00636	Prav.g_00858
OG0001641	Prba.g_00857	Prav.g_00983
OG0001642	Prba.g_00859	Prav.g_00985
OG0001643	Prba.g_00892	Prav.g_01006
OG0001644	Prba.g_00893	Prav.g_01007
OG0001645	Prba.g_00895	Prav.g_01009
OG0001647	Prba.g_00995	Prav.g_01064
OG0001648	Prba.g_01756	Prav.g_01157
OG0001649	Prba.g_01750	Prav.g_01163
OG0001650	Prba.g_01595	Prav.g_00305
OG0001651	Prba.g_01560	Prav.g_00340
OG0001652	Prba.g_01559	Prav.g_00342
OG0001653	Prba.g_01530	Prav.g_00369
OG0001654	Prba.g_01524	Prav.g_00370
OG0001655	Prba.g_01516	Prav.g_00379
OG0001656	Prba.g_01494	Prav.g_00402
OG0001657	Prba.g_01442	Prav.g_00453
OG0001658	Prba.g_01430	Prav.g_00465
OG0001659	Prba.g_01383	Prav.g_00511
OG0001660	Prba.g_01302	Prav.g_00895
OG0001661	Prba.g_01299	Prav.g_00898
OG0001662	Prba.g_01294	Prav.g_00903
OG0001663	Prba.g_01277	Prav.g_00920
OG0001664	Prba.g_01276	Prav.g_00921
OG0001665	Prba.g_01256	Prav.g_00218
OG0001666	Prba.g_01252	Prav.g_00222
OG0001667	Prba.g_01249	Prav.g_00226
OG0001668	Prba.g_01243	Prav.g_00233
OG0001669	Prba.g_01231	Prav.g_00245
OG0001670	Prba.g_01230	Prav.g_00246
OG0001671	Prba.g_01224	Prav.g_00253
OG0001672	Prba.g_01219	Prav.g_00258
OG0001673	Prba.g_01218	Prav.g_00259
OG0001674	Prba.g_01217	Prav.g_00260
OG0001675	Prba.g_00730	Prav.g_00018
OG0001676	Prba.g_00725	Prav.g_00023
OG0001677	Prba.g_00089	Prav.g_00040
OG0001678	Prba.g_00016	Prav.g_01834
OG0001679	Prba.g_00008	Prav.g_01826
OG0001680	Prba.g_01134	Prav.g_01382
OG0001681	Prba.g_01170	Prav.g_01412
OG0001682	Prba.g_01176	Prav.g_01417
OG0001684	Prba.g_00306	Prav.g_01660
OG0001685	Prba.g_00299	Prav.g_01665
OG0001686	Prba.g_00296	Prav.g_01668
OG0001687	Prba.g_00290	Prav.g_01674
OG0001688	Prba.g_00287	Prav.g_01677
OG0001689	Prba.g_00282	Prav.g_01682
OG0001690	Prba.g_00280	Prav.g_01684
OG0001691	Prba.g_00278	Prav.g_01685
OG0001692	Prba.g_00615	Prav.g_01766
OG0001693	Prba.g_00827	Prav.g_00747
OG0001695	Prba.g_00162	Prav.g_01511
OG0001698	Prba.g_00965	Prav.g_01094
OG0001699	Prba.g_01610	Prav.g_01314
OG0001700	Prba.g_01566	Prav.g_00334
OG0001701	Prba.g_01564	Prav.g_00337
OG0001702	Prba.g_01546	Prav.g_00356
OG0001704	Prba.g_01301	Prav.g_00896
OG0001706	Prba.g_00726	Prav.g_00022
OG0001707	Prba.g_00084	Prav.g_00045
OG0001710	Prba.g_01300	Prav.g_00897
OG0001713	Prba.g_00174	Prav.g_01508
OG0001722	Prba.g_01568	Prav.g_00332
OG0001723	Prba.g_01561	Prav.g_00339
OG0001724	Prba.g_01511	Prav.g_00384
OG0001725	Prba.g_01434	Prav.g_00461
OG0001726	Prba.g_00742	Prav.g_00011
OG0001728	Prba.g_01177	Prav.g_01418
OG0001733	Prba.g_00881	Prav.g_01002
OG0001734	Prba.g_01596	Prav.g_00304
OG0001783	Prba.g_01835	Prav.g_00112
OG0001784	Prba.g_00937	Prav.g_01122
OG0001785	Prba.g_01549	Prav.g_00352
OG0001786	Prba.g_01470	Prav.g_00426
OG0001787	Prba.g_00722	Prav.g_00025
OG0001788	Prba.g_01125	Prav.g_01884
OG0001790	Prba.g_01154	Prav.g_01398
OG0001791	Prba.g_01156	Prav.g_01399
OG0001794	Prba.g_00256	Prav.g_01709
OG0001796	Prba.g_00102	Prav.g_00028
OG0001814	Prba.g_01432	Prav.g_00463
OG0001816	Prba.g_01257	Prav.g_00217
OG0001817	Prba.g_00739	Prav.g_00013
OG0001818	Prba.g_00736	Prav.g_00015
OG0001820	Prba.g_01162	Prav.g_01404
OG0001824	Prba.g_00288	Prav.g_01676
OG0001825	Prba.g_00264	Prav.g_01701
OG0001826	Prba.g_00252	Prav.g_01719
OG0001829	Prba.g_00260	Prav.g_01706
OG0001837	Prba.g_00559	Prav.g_01989
OG0001838	Prba.g_00894	Prav.g_01008
OG0001840	Prba.g_01147	Prav.g_01374
OG0001841	Prba.g_01159	Prav.g_01402
OG0001843	Prba.g_00166	Prav.g_01556
OG0001845	Prba.g_00692	Prav.g_01599
OG0001848	Prba.g_00258	Prav.g_01708
OG0001849	Prba.g_00273	Prav.g_01690
OG0001860	Prba.g_01034	Prav.g_01027
OG0001864	Prba.g_00237	Prav.g_01876
OG0001865	Prba.g_01123	Prav.g_00890
OG0001867	Prba.g_01149	Prav.g_01376
OG0001868	Prba.g_01153	Prav.g_01397
OG0001870	Prba.g_01831	Prav.g_00210
OG0001881	Prba.g_01091	Prav.g_01874, Prav.g_01723
OG0001911	Prba.g_01539	Prav.g_01327
OG0001914	Prba.g_00911	Prav.g_00888, Prav.g_00945
OG0001950	Prba.g_01213	Prav.g_00001
OG0001958	Prba.g_00103	Prav.g_00027
OG0001960	Prba.g_01057	Prav.g_01735
OG0001981	Prba.g_00119	Prav.g_01543
OG0002024	Prba.g_01148	Prav.g_01375
OG0002030	Prba.g_01380	Prav.g_00514
OG0002142	Prba.g_01608	Prav.g_01316
OG0002250	Prba.g_01111	Prav.g_01322
OG0002310	Prba.g_01607	Prav.g_01317
OG0002356	Prba.g_01090	Prav.g_01026
OG0002508	Prba.g_00235	Prav.g_01745
OG0002517	Prba.g_01099	Prav.g_01714
OG0002518	Prba.g_01100	Prav.g_01713
OG0002519	Prba.g_01101	Prav.g_01712
