Orthogroup	Prba	Prac
OG0001152	Prba.g_01071	Prac.g_00017
OG0001153	Prba.g_01072	Prac.g_00018
OG0001154	Prba.g_01074	Prac.g_00020
OG0001155	Prba.g_01076	Prac.g_00022
OG0001156	Prba.g_01078	Prac.g_00024
OG0001157	Prba.g_01079	Prac.g_00025
OG0001158	Prba.g_00753	Prac.g_00027
OG0001159	Prba.g_00754	Prac.g_00028
OG0001160	Prba.g_00755	Prac.g_00029
OG0001161	Prba.g_00756	Prac.g_00030
OG0001162	Prba.g_00757	Prac.g_00031
OG0001163	Prba.g_00758	Prac.g_00032
OG0001164	Prba.g_00759	Prac.g_00033
OG0001165	Prba.g_00760	Prac.g_00034
OG0001166	Prba.g_00761	Prac.g_00035
OG0001167	Prba.g_00762	Prac.g_00036
OG0001168	Prba.g_00763	Prac.g_00037
OG0001169	Prba.g_00764	Prac.g_00038
OG0001170	Prba.g_00766	Prac.g_00039
OG0001171	Prba.g_00767	Prac.g_00040
OG0001172	Prba.g_00769	Prac.g_00042
OG0001173	Prba.g_00771	Prac.g_00044
OG0001174	Prba.g_00772	Prac.g_00045
OG0001175	Prba.g_00773	Prac.g_00046
OG0001176	Prba.g_00774	Prac.g_00047
OG0001177	Prba.g_00776	Prac.g_00049
OG0001178	Prba.g_00779	Prac.g_00051
OG0001179	Prba.g_00780	Prac.g_00052
OG0001180	Prba.g_00781	Prac.g_00053
OG0001181	Prba.g_00782	Prac.g_00054
OG0001182	Prba.g_00783	Prac.g_00055
OG0001183	Prba.g_00784	Prac.g_00056
OG0001184	Prba.g_00786	Prac.g_00058
OG0001185	Prba.g_00789	Prac.g_00061
OG0001186	Prba.g_00790	Prac.g_00062
OG0001187	Prba.g_00792	Prac.g_00063
OG0001188	Prba.g_00793	Prac.g_00064
OG0001189	Prba.g_00794	Prac.g_00065
OG0001190	Prba.g_00795	Prac.g_00066
OG0001191	Prba.g_00796	Prac.g_00067
OG0001192	Prba.g_00797	Prac.g_00068
OG0001193	Prba.g_00798	Prac.g_00069
OG0001194	Prba.g_00799	Prac.g_00070
OG0001195	Prba.g_00800	Prac.g_00071
OG0001196	Prba.g_00801	Prac.g_00072
OG0001197	Prba.g_00802	Prac.g_00073
OG0001198	Prba.g_00803	Prac.g_00074
OG0001199	Prba.g_00804	Prac.g_00075
OG0001200	Prba.g_00805	Prac.g_00076
OG0001201	Prba.g_00806	Prac.g_00077
OG0001202	Prba.g_00807	Prac.g_00078
OG0001203	Prba.g_00809	Prac.g_00080
OG0001204	Prba.g_00811	Prac.g_00082
OG0001205	Prba.g_00812	Prac.g_00083
OG0001206	Prba.g_00813	Prac.g_00084
OG0001207	Prba.g_00814	Prac.g_00085
OG0001208	Prba.g_00815	Prac.g_00086
OG0001209	Prba.g_00816	Prac.g_00087
OG0001210	Prba.g_00817	Prac.g_00088
OG0001211	Prba.g_00818	Prac.g_00089
OG0001212	Prba.g_00819	Prac.g_00090
OG0001213	Prba.g_00820	Prac.g_00091
OG0001214	Prba.g_00822	Prac.g_00093
OG0001215	Prba.g_00823	Prac.g_00094
OG0001216	Prba.g_00824	Prac.g_00095
OG0001217	Prba.g_00825	Prac.g_00096
OG0001218	Prba.g_00826	Prac.g_00097
OG0001219	Prba.g_00829	Prac.g_00099
OG0001220	Prba.g_00830	Prac.g_00100
OG0001221	Prba.g_00833	Prac.g_00103
OG0001222	Prba.g_00834	Prac.g_00104
OG0001223	Prba.g_00835	Prac.g_00105
OG0001224	Prba.g_00836	Prac.g_00106
OG0001225	Prba.g_00837	Prac.g_00107
OG0001226	Prba.g_00838	Prac.g_00108
OG0001227	Prba.g_00839	Prac.g_00109
OG0001228	Prba.g_00840	Prac.g_00110
OG0001229	Prba.g_00841	Prac.g_00111
OG0001230	Prba.g_00842	Prac.g_00112
OG0001231	Prba.g_00843	Prac.g_00113
OG0001232	Prba.g_00844	Prac.g_00114
OG0001233	Prba.g_00845	Prac.g_00115
OG0001234	Prba.g_00846	Prac.g_00116
OG0001235	Prba.g_00847	Prac.g_00117
OG0001236	Prba.g_01777	Prac.g_00119
OG0001237	Prba.g_01778	Prac.g_00120
OG0001238	Prba.g_01780	Prac.g_00122
OG0001239	Prba.g_01781	Prac.g_00123
OG0001240	Prba.g_01782	Prac.g_00124
OG0001241	Prba.g_01784	Prac.g_00126
OG0001242	Prba.g_01785	Prac.g_00127
OG0001243	Prba.g_01786	Prac.g_00128
OG0001244	Prba.g_01787	Prac.g_00129
OG0001245	Prba.g_01788	Prac.g_00130
OG0001246	Prba.g_01789	Prac.g_00131
OG0001247	Prba.g_01790	Prac.g_01950
OG0001248	Prba.g_01791	Prac.g_01949
OG0001249	Prba.g_01792	Prac.g_01948
OG0001250	Prba.g_01793	Prac.g_01947
OG0001251	Prba.g_01880	Prac.g_01839
OG0001252	Prba.g_01926	Prac.g_01793
OG0001253	Prba.g_01938	Prac.g_01780
OG0001254	Prba.g_00498	Prac.g_01650
OG0001255	Prba.g_00549	Prac.g_01201
OG0001257	Prba.g_00979	Prac.g_01062
OG0001258	Prba.g_00963	Prac.g_00873
OG0001259	Prba.g_01727	Prac.g_00783
OG0001260	Prba.g_01555	Prac.g_01522
OG0001261	Prba.g_01464	Prac.g_01441
OG0001262	Prba.g_01448	Prac.g_01425
OG0001263	Prba.g_01427	Prac.g_01405
OG0001264	Prba.g_01396	Prac.g_01385
OG0001265	Prba.g_01288	Prac.g_01280
OG0001266	Prba.g_01240	Prac.g_01232
OG0001267	Prba.g_00080	Prac.g_01001
OG0001268	Prba.g_00067	Prac.g_00988
OG0001269	Prba.g_00213	Prac.g_00200
OG0001270	Prba.g_00348	Prac.g_00371
OG0001271	Prba.g_00337	Prac.g_00360
OG0001272	Prba.g_00295	Prac.g_00319
OG0001273	Prba.g_00294	Prac.g_00318
OG0001274	Prba.g_00289	Prac.g_00313
OG0001276	Prba.g_00262	Prac.g_00285
OG0001277	Prba.g_00251	Prac.g_00279
OG0001278	Prba.g_00234	Prac.g_00633
OG0001279	Prba.g_00230	Prac.g_00629
OG0001280	Prba.g_00227	Prac.g_00626
OG0001281	Prba.g_00360	Prac.g_00479
OG0001282	Prba.g_00385	Prac.g_00504
OG0001283	Prba.g_01077	Prac.g_00023
OG0001284	Prba.g_00778	Prac.g_00050
OG0001285	Prba.g_00810	Prac.g_00081
OG0001286	Prba.g_01783	Prac.g_00125
OG0001288	Prba.g_01024	Prac.g_01110
OG0001290	Prba.g_01823	Prac.g_01917
OG0001291	Prba.g_01859	Prac.g_01860
OG0001292	Prba.g_01862	Prac.g_01857
OG0001293	Prba.g_01864	Prac.g_01855
OG0001294	Prba.g_01881	Prac.g_01838
OG0001295	Prba.g_01907	Prac.g_01812
OG0001296	Prba.g_01913	Prac.g_01806
OG0001297	Prba.g_00655	Prac.g_01731
OG0001298	Prba.g_00462	Prac.g_01687
OG0001300	Prba.g_00867	Prac.g_01160
OG0001301	Prba.g_01680	Prac.g_00734
OG0001304	Prba.g_01273	Prac.g_01265
OG0001305	Prba.g_01268	Prac.g_01260
OG0001306	Prba.g_01232	Prac.g_01223
OG0001307	Prba.g_01223	Prac.g_01214
OG0001308	Prba.g_00737	Prac.g_01037
OG0001309	Prba.g_00735	Prac.g_01036
OG0001310	Prba.g_00724	Prac.g_01026
OG0001311	Prba.g_00035	Prac.g_00957
OG0001312	Prba.g_00212	Prac.g_00201
OG0001313	Prba.g_00291	Prac.g_00315
OG0001314	Prba.g_00597	Prac.g_00602
OG0001315	Prba.g_00563	Prac.g_00568
OG0001316	Prba.g_01073	Prac.g_00019
OG0001318	Prba.g_01929	Prac.g_01790
OG0001319	Prba.g_00457	Prac.g_01692
OG0001320	Prba.g_00994	Prac.g_01078
OG0001321	Prba.g_01545	Prac.g_01513
OG0001322	Prba.g_01518	Prac.g_01495
OG0001323	Prba.g_01248	Prac.g_01240
OG0001324	Prba.g_01215	Prac.g_01206
OG0001325	Prba.g_00731	Prac.g_01033
OG0001326	Prba.g_01164	Prac.g_00151
OG0001327	Prba.g_01166	Prac.g_00153
OG0001328	Prba.g_01197	Prac.g_00180
OG0001329	Prba.g_00176	Prac.g_00237
OG0001330	Prba.g_00298	Prac.g_00322
OG0001331	Prba.g_00229	Prac.g_00628
OG0001334	Prba.g_00770	Prac.g_00043
OG0001335	Prba.g_00808	Prac.g_00079
OG0001336	Prba.g_01916	Prac.g_01803
OG0001337	Prba.g_01906	Prac.g_01813
OG0001338	Prba.g_01932	Prac.g_01786
OG0001339	Prba.g_00659	Prac.g_01727
OG0001340	Prba.g_00467	Prac.g_01682
OG0001341	Prba.g_00479	Prac.g_01670
OG0001342	Prba.g_00497	Prac.g_01651
OG0001343	Prba.g_00555	Prac.g_01195
OG0001344	Prba.g_00872	Prac.g_01155
OG0001345	Prba.g_01027	Prac.g_01113
OG0001346	Prba.g_00989	Prac.g_01072
OG0001347	Prba.g_00975	Prac.g_01058
OG0001348	Prba.g_00957	Prac.g_00867
OG0001349	Prba.g_00952	Prac.g_00862
OG0001351	Prba.g_01739	Prac.g_00796
OG0001352	Prba.g_01635	Prac.g_00689
OG0001353	Prba.g_01614	Prac.g_00668
OG0001354	Prba.g_01515	Prac.g_01492
OG0001355	Prba.g_01458	Prac.g_01435
OG0001356	Prba.g_01413	Prac.g_01403
OG0001357	Prba.g_01309	Prac.g_01300
OG0001358	Prba.g_01289	Prac.g_01281
OG0001359	Prba.g_00093	Prac.g_01014
OG0001360	Prba.g_00092	Prac.g_01013
OG0001361	Prba.g_00013	Prac.g_00935
OG0001363	Prba.g_00152	Prac.g_00257
OG0001364	Prba.g_00318	Prac.g_00341
OG0001365	Prba.g_00355	Prac.g_00474
OG0001366	Prba.g_00583	Prac.g_00588
OG0001367	Prba.g_00374	Prac.g_00493
OG0001369	Prba.g_01287	Prac.g_01279
OG0001371	Prba.g_01855	Prac.g_01864
OG0001372	Prba.g_01856	Prac.g_01863
OG0001373	Prba.g_01863	Prac.g_01856
OG0001374	Prba.g_01875	Prac.g_01844
OG0001375	Prba.g_01923	Prac.g_01796
OG0001376	Prba.g_00453	Prac.g_01696
OG0001377	Prba.g_00475	Prac.g_01675
OG0001378	Prba.g_00490	Prac.g_01659
OG0001379	Prba.g_00855	Prac.g_01172
OG0001381	Prba.g_01007	Prac.g_01093
OG0001382	Prba.g_01001	Prac.g_01085
OG0001383	Prba.g_00950	Prac.g_00860
OG0001384	Prba.g_00942	Prac.g_00853
OG0001385	Prba.g_01651	Prac.g_00705
OG0001386	Prba.g_01643	Prac.g_00697
OG0001387	Prba.g_01641	Prac.g_00695
OG0001388	Prba.g_01631	Prac.g_00685
OG0001389	Prba.g_01589	Prac.g_01555
OG0001390	Prba.g_01556	Prac.g_01523
OG0001391	Prba.g_01513	Prac.g_01490
OG0001392	Prba.g_01414	Prac.g_01404
OG0001393	Prba.g_01412	Prac.g_01402
OG0001394	Prba.g_01390	Prac.g_01379
OG0001395	Prba.g_01387	Prac.g_01376
OG0001396	Prba.g_01305	Prac.g_01296
OG0001397	Prba.g_01279	Prac.g_01271
OG0001398	Prba.g_01260	Prac.g_01252
OG0001399	Prba.g_01250	Prac.g_01242
OG0001400	Prba.g_01242	Prac.g_01234
OG0001401	Prba.g_01235	Prac.g_01226
OG0001402	Prba.g_00078	Prac.g_00999
OG0001403	Prba.g_01193	Prac.g_00176
OG0001404	Prba.g_00205	Prac.g_00208
OG0001405	Prba.g_00195	Prac.g_00218
OG0001406	Prba.g_00349	Prac.g_00372
OG0001407	Prba.g_00346	Prac.g_00369
OG0001408	Prba.g_00297	Prac.g_00321
OG0001409	Prba.g_00283	Prac.g_00308
OG0001412	Prba.g_01356	Prac.g_01346
OG0001413	Prba.g_00002	Prac.g_00892
OG0001414	Prba.g_01850	Prac.g_01869
OG0001415	Prba.g_00542	Prac.g_01605
OG0001416	Prba.g_00940	Prac.g_00851
OG0001417	Prba.g_01642	Prac.g_00696
OG0001418	Prba.g_01544	Prac.g_01512
OG0001419	Prba.g_01509	Prac.g_01486
OG0001420	Prba.g_01410	Prac.g_01400
OG0001421	Prba.g_01406	Prac.g_01395
OG0001422	Prba.g_01245	Prac.g_01237
OG0001423	Prba.g_00091	Prac.g_01012
OG0001424	Prba.g_01082	Prac.g_00923
OG0001425	Prba.g_00277	Prac.g_00302
OG0001426	Prba.g_01779	Prac.g_00121
OG0001427	Prba.g_00866	Prac.g_01161
OG0001430	Prba.g_01296	Prac.g_01288
OG0001431	Prba.g_01244	Prac.g_01236
OG0001432	Prba.g_01241	Prac.g_01233
OG0001433	Prba.g_01139	Prac.g_01952
OG0001435	Prba.g_00285	Prac.g_00310
OG0001436	Prba.g_01535	Prac.g_00900
OG0001438	Prba.g_01697	Prac.g_00751
OG0001440	Prba.g_01285	Prac.g_01277
OG0001441	Prba.g_00744	Prac.g_01041
OG0001442	Prba.g_00721, Prba.g_00104	Prac.g_01024
OG0001443	Prba.g_00081	Prac.g_01002
OG0001444	Prba.g_00044	Prac.g_00966
OG0001445	Prba.g_01124	Prac.g_00143
OG0001446	Prba.g_01126	Prac.g_00145
OG0001447	Prba.g_01127	Prac.g_00146
OG0001449	Prba.g_00116	Prac.g_00261
OG0001453	Prba.g_00254	Prac.g_00282
OG0001454	Prba.g_00860	Prac.g_01167
OG0001457	Prba.g_01615	Prac.g_00669
OG0001458	Prba.g_01557	Prac.g_01524
OG0001459	Prba.g_01520	Prac.g_01497
OG0001460	Prba.g_01436	Prac.g_01413
OG0001461	Prba.g_01364	Prac.g_01354
OG0001462	Prba.g_01297	Prac.g_01289
OG0001463	Prba.g_01251	Prac.g_01243
OG0001464	Prba.g_01246	Prac.g_01238
OG0001465	Prba.g_01161	Prac.g_00148
OG0001467	Prba.g_00716	Prac.g_00414
OG0001468	Prba.g_01066	Prac.g_00012
OG0001469	Prba.g_00066	Prac.g_00987
OG0001470	Prba.g_00536	Prac.g_01611
OG0001471	Prba.g_01042	Prac.g_01120
OG0001472	Prba.g_01437	Prac.g_01414
OG0001473	Prba.g_01428	Prac.g_01406
OG0001474	Prba.g_01426	Prac.g_00643
OG0001475	Prba.g_01255	Prac.g_01247
OG0001476	Prba.g_01254	Prac.g_01246
OG0001477	Prba.g_01253	Prac.g_01245
OG0001478	Prba.g_01247	Prac.g_01239
OG0001479	Prba.g_01220	Prac.g_01211
OG0001480	Prba.g_00750	Prac.g_01047
OG0001481	Prba.g_00047	Prac.g_00969
OG0001482	Prba.g_00241	Prac.g_00275, Prac.g_01577
OG0001484	Prba.g_00151	Prac.g_00259
OG0001485	Prba.g_00353	Prac.g_00472
OG0001488	Prba.g_00628	Prac.g_01758
OG0001489	Prba.g_00869	Prac.g_01158
OG0001490	Prba.g_00897	Prac.g_01132
OG0001491	Prba.g_01523	Prac.g_01500
OG0001492	Prba.g_01466	Prac.g_01443
OG0001493	Prba.g_01425	Prac.g_00644
OG0001494	Prba.g_01424	Prac.g_00645
OG0001495	Prba.g_01423	Prac.g_00646
OG0001496	Prba.g_01422	Prac.g_00647
OG0001497	Prba.g_01421	Prac.g_00648
OG0001498	Prba.g_01420	Prac.g_00649
OG0001499	Prba.g_01419	Prac.g_00650
OG0001500	Prba.g_01418	Prac.g_00651
OG0001501	Prba.g_01417	Prac.g_00652
OG0001502	Prba.g_01416	Prac.g_00653
OG0001503	Prba.g_01415	Prac.g_00654
OG0001506	Prba.g_01228	Prac.g_01219
OG0001507	Prba.g_00082	Prac.g_01003
OG0001509	Prba.g_00375	Prac.g_00494
OG0001510	Prba.g_01058	Prac.g_00004
OG0001513	Prba.g_01893	Prac.g_01826
OG0001514	Prba.g_01173	Prac.g_00158
OG0001515	Prba.g_01553	Prac.g_01518
OG0001516	Prba.g_01315	Prac.g_01306
OG0001517	Prba.g_01237	Prac.g_01229
OG0001519	Prba.g_00883	Prac.g_01146
OG0001520	Prba.g_01536	Prac.g_00899
OG0001521	Prba.g_00356	Prac.g_00475
OG0001523	Prba.g_01849	Prac.g_01870
OG0001524	Prba.g_00870	Prac.g_01157
OG0001525	Prba.g_01002	Prac.g_01088
OG0001527	Prba.g_00746	Prac.g_01043
OG0001528	Prba.g_01137	Prac.g_01953
OG0001529	Prba.g_01140	Prac.g_00132
OG0001532	Prba.g_01827	Prac.g_01912
OG0001533	Prba.g_00898	Prac.g_00642
OG0001534	Prba.g_00279	Prac.g_00304
OG0001536	Prba.g_00748	Prac.g_01045
OG0001537	Prba.g_01141, Prba.g_01097	Prac.g_00909
OG0001538	Prba.g_01163	Prac.g_00150
OG0001539	Prba.g_01178	Prac.g_00162
OG0001540	Prba.g_01179	Prac.g_00163
OG0001542	Prba.g_00281	Prac.g_00306
OG0001543	Prba.g_00271	Prac.g_00296
OG0001549	Prba.g_01914	Prac.g_01805
OG0001550	Prba.g_00523	Prac.g_01624
OG0001551	Prba.g_00547	Prac.g_01600
OG0001552	Prba.g_00862	Prac.g_01165
OG0001553	Prba.g_00885	Prac.g_01144
OG0001554	Prba.g_00886	Prac.g_01143
OG0001555	Prba.g_01004	Prac.g_01090
OG0001556	Prba.g_00992	Prac.g_01075
OG0001557	Prba.g_01640	Prac.g_00694
OG0001559	Prba.g_01552	Prac.g_01517
OG0001560	Prba.g_01531	Prac.g_01504
OG0001561	Prba.g_01435	Prac.g_01412
OG0001562	Prba.g_01298	Prac.g_01290
OG0001563	Prba.g_01239	Prac.g_01231
OG0001564	Prba.g_01238	Prac.g_01230
OG0001565	Prba.g_01236	Prac.g_01227
OG0001566	Prba.g_01233	Prac.g_01224
OG0001567	Prba.g_01227	Prac.g_01218
OG0001568	Prba.g_00751	Prac.g_01048
OG0001569	Prba.g_00747	Prac.g_01044
OG0001570	Prba.g_00741	Prac.g_01038
OG0001571	Prba.g_00728	Prac.g_01030
OG0001572	Prba.g_00101	Prac.g_01022
OG0001573	Prba.g_00098	Prac.g_01019
OG0001575	Prba.g_01158	Prac.g_00140
OG0001576	Prba.g_01169	Prac.g_00155
OG0001577	Prba.g_00199	Prac.g_00214
OG0001578	Prba.g_00197	Prac.g_00216
OG0001579	Prba.g_00117	Prac.g_00260
OG0001580	Prba.g_00141, Prba.g_00142	Prac.g_00264
OG0001581	Prba.g_00138	Prac.g_00268
OG0001582	Prba.g_00305	Prac.g_00328
OG0001583	Prba.g_00303	Prac.g_00327
OG0001584	Prba.g_00302	Prac.g_00326
OG0001585	Prba.g_00292	Prac.g_00316
OG0001586	Prba.g_00787	Prac.g_00059
OG0001589	Prba.g_01083	Prac.g_00921
OG0001589	Prba.g_01609	Prac.g_00287
OG0001591	Prba.g_00856	Prac.g_01171
OG0001594	Prba.g_00993	Prac.g_01077
OG0001595	Prba.g_01611	Prac.g_00665
OG0001596	Prba.g_01550	Prac.g_01516
OG0001597	Prba.g_01433	Prac.g_01410
OG0001598	Prba.g_01408	Prac.g_01398
OG0001599	Prba.g_00088	Prac.g_01009
OG0001600	Prba.g_00087	Prac.g_01008
OG0001601	Prba.g_00086	Prac.g_01007
OG0001602	Prba.g_00085	Prac.g_01006
OG0001603	Prba.g_00250	Prac.g_00278
OG0001604	Prba.g_00607	Prac.g_00612
OG0001606	Prba.g_00556	Prac.g_01194
OG0001609	Prba.g_00861	Prac.g_01166
OG0001610	Prba.g_01616	Prac.g_00670
OG0001611	Prba.g_01569	Prac.g_01535
OG0001612	Prba.g_01522	Prac.g_01499
OG0001613	Prba.g_01429	Prac.g_01407
OG0001614	Prba.g_01311	Prac.g_01302
OG0001615	Prba.g_01150	Prac.g_00134
OG0001616	Prba.g_01155	Prac.g_00137
OG0001617	Prba.g_01207	Prac.g_00190
OG0001619	Prba.g_00207	Prac.g_00206
OG0001621	Prba.g_01542	Prac.g_01509
OG0001623	Prba.g_00553	Prac.g_01197
OG0001624	Prba.g_01431	Prac.g_01409
OG0001625	Prba.g_01303	Prac.g_01295
OG0001626	Prba.g_01151	Prac.g_00135
OG0001628	Prba.g_00263	Prac.g_00286
OG0001629	Prba.g_01211	Prac.g_00002
OG0001638	Prba.g_01848	Prac.g_01875
OG0001639	Prba.g_01898	Prac.g_01821
OG0001640	Prba.g_00636	Prac.g_01750
OG0001641	Prba.g_00857	Prac.g_01170
OG0001642	Prba.g_00859	Prac.g_01168
OG0001643	Prba.g_00892	Prac.g_01135
OG0001644	Prba.g_00893	Prac.g_01134
OG0001645	Prba.g_00895	Prac.g_01133
OG0001646	Prba.g_01106	Prac.g_01969
OG0001647	Prba.g_00995	Prac.g_01079
OG0001648	Prba.g_01756	Prac.g_00813
OG0001649	Prba.g_01750	Prac.g_00807
OG0001650	Prba.g_01595	Prac.g_01561
OG0001651	Prba.g_01560	Prac.g_01528
OG0001652	Prba.g_01559	Prac.g_01526
OG0001653	Prba.g_01530	Prac.g_01503
OG0001654	Prba.g_01524	Prac.g_01501
OG0001655	Prba.g_01516	Prac.g_01493
OG0001656	Prba.g_01494	Prac.g_01470
OG0001657	Prba.g_01442	Prac.g_01419
OG0001658	Prba.g_01430	Prac.g_01408
OG0001659	Prba.g_01383	Prac.g_01372
OG0001660	Prba.g_01302	Prac.g_01294
OG0001661	Prba.g_01299	Prac.g_01291
OG0001662	Prba.g_01294	Prac.g_01286
OG0001663	Prba.g_01277	Prac.g_01269
OG0001664	Prba.g_01276	Prac.g_01268
OG0001665	Prba.g_01256	Prac.g_01248
OG0001666	Prba.g_01252	Prac.g_01244
OG0001667	Prba.g_01249	Prac.g_01241
OG0001668	Prba.g_01243	Prac.g_01235
OG0001669	Prba.g_01231	Prac.g_01222
OG0001670	Prba.g_01230	Prac.g_01221
OG0001671	Prba.g_01224	Prac.g_01215
OG0001672	Prba.g_01219	Prac.g_01210
OG0001673	Prba.g_01218	Prac.g_01209
OG0001674	Prba.g_01217	Prac.g_01208
OG0001675	Prba.g_00730	Prac.g_01032
OG0001676	Prba.g_00725	Prac.g_01027
OG0001677	Prba.g_00089	Prac.g_01010
OG0001678	Prba.g_00016	Prac.g_00938
OG0001679	Prba.g_00008	Prac.g_00930
OG0001680	Prba.g_01134	Prac.g_00879
OG0001681	Prba.g_01170	Prac.g_00156
OG0001682	Prba.g_01176	Prac.g_00160
OG0001684	Prba.g_00306	Prac.g_00329
OG0001685	Prba.g_00299	Prac.g_00323
OG0001686	Prba.g_00296	Prac.g_00320
OG0001687	Prba.g_00290	Prac.g_00314
OG0001688	Prba.g_00287	Prac.g_00311
OG0001689	Prba.g_00282	Prac.g_00307
OG0001690	Prba.g_00280	Prac.g_00305
OG0001691	Prba.g_00278	Prac.g_00303
OG0001692	Prba.g_00615	Prac.g_00620
OG0001693	Prba.g_00827	Prac.g_00098
OG0001695	Prba.g_00162	Prac.g_00241
OG0001700	Prba.g_01566	Prac.g_01532
OG0001701	Prba.g_01564	Prac.g_01530
OG0001702	Prba.g_01546	Prac.g_01514
OG0001703	Prba.g_01529	Prac.g_01502
OG0001704	Prba.g_01301	Prac.g_01293
OG0001706	Prba.g_00726	Prac.g_01028
OG0001707	Prba.g_00084	Prac.g_01005
OG0001708	Prba.g_01160	Prac.g_00147
OG0001710	Prba.g_01300	Prac.g_01292
OG0001713	Prba.g_00174	Prac.g_00238
OG0001722	Prba.g_01568	Prac.g_01534
OG0001724	Prba.g_01511	Prac.g_01488
OG0001725	Prba.g_01434	Prac.g_01411
OG0001726	Prba.g_00742	Prac.g_01039
OG0001728	Prba.g_01177	Prac.g_00161
OG0001731	Prba.g_00274	Prac.g_00299
OG0001732	Prba.g_00255	Prac.g_00283
OG0001733	Prba.g_00881	Prac.g_01147
OG0001734	Prba.g_01596	Prac.g_01562
OG0001783	Prba.g_01835	Prac.g_01891
OG0001784	Prba.g_00937	Prac.g_00848
OG0001786	Prba.g_01470	Prac.g_01446
OG0001787	Prba.g_00722	Prac.g_01025
OG0001788	Prba.g_01125	Prac.g_00144
OG0001790	Prba.g_01154	Prac.g_00136
OG0001791	Prba.g_01156	Prac.g_00138
OG0001796	Prba.g_00102	Prac.g_01023
OG0001806	Prba.g_00871	Prac.g_01156
OG0001807	Prba.g_00888	Prac.g_01141
OG0001816	Prba.g_01257	Prac.g_01249
OG0001819	Prba.g_00912	Prac.g_01128
OG0001820	Prba.g_01162	Prac.g_00149
OG0001824	Prba.g_00288	Prac.g_00312
OG0001826	Prba.g_00252	Prac.g_00280
OG0001829	Prba.g_00260	Prac.g_00284
OG0001837	Prba.g_00559	Prac.g_01191
OG0001839	Prba.g_00916	Prac.g_01124
OG0001841	Prba.g_01159	Prac.g_00141
OG0001845	Prba.g_00692	Prac.g_00390
OG0001849	Prba.g_00273	Prac.g_00298
OG0001850	Prba.g_00100	Prac.g_01021
OG0001862	Prba.g_00732	Prac.g_01034
OG0001875	Prba.g_00917	Prac.g_01123
OG0001876	Prba.g_00914	Prac.g_01126
OG0001877	Prba.g_00889	Prac.g_01139
OG0001910	Prba.g_00884	Prac.g_01145
OG0001912	Prba.g_00915	Prac.g_01125
OG0001914	Prba.g_00911	Prac.g_01129
OG0001960	Prba.g_01057	Prac.g_00003
OG0001984	Prba.g_00887	Prac.g_01142
OG0001988	Prba.g_00253	Prac.g_00281
OG0001989	Prba.g_00863	Prac.g_01164
OG0001990	Prba.g_00875	Prac.g_01152
OG0002019	Prba.g_00238	Prac.g_01961
OG0002020	Prba.g_00906	Prac.g_01966
OG0002021	Prba.g_00920	Prac.g_01121
OG0002022	Prba.g_00239	Prac.g_01960
OG0002027	Prba.g_00284	Prac.g_00309
OG0002030	Prba.g_01380	Prac.g_01369
OG0002051	Prba.g_00903	Prac.g_01962
OG0002062	Prba.g_00918	Prac.g_01122
OG0002063	Prba.g_00910	Prac.g_01130
OG0002064	Prba.g_00890	Prac.g_01138
OG0002065	Prba.g_01604	Prac.g_01571
OG0002119	Prba.g_00904	Prac.g_01964
OG0002135	Prba.g_00161	Prac.g_00446
OG0002137	Prba.g_00156	Prac.g_00663
OG0002193	Prba.g_00891	Prac.g_01137
OG0002360	Prba.g_00379	Prac.g_00498
OG0002363	Prba.g_01122	Prac.g_00876
OG0002367	Prba.g_01088	Prac.g_00916
OG0002369	Prba.g_01597	Prac.g_01563
OG0002370	Prba.g_01598	Prac.g_01564
OG0002371	Prba.g_01599	Prac.g_01565
OG0002372	Prba.g_01600	Prac.g_01567
OG0002373	Prba.g_01601	Prac.g_01568
OG0002374	Prba.g_01602	Prac.g_01569
OG0002375	Prba.g_01603	Prac.g_01570
