Orthogroup	Prba	Pras
OG0001144	Prba.g_01061	Pras.g_00709
OG0001145	Prba.g_01062	Pras.g_00710
OG0001146	Prba.g_01063	Pras.g_00711
OG0001147	Prba.g_01064	Pras.g_00712
OG0001148	Prba.g_01065	Pras.g_00713
OG0001149	Prba.g_01067	Pras.g_00715
OG0001150	Prba.g_01068	Pras.g_00716
OG0001151	Prba.g_01070	Pras.g_00718
OG0001152	Prba.g_01071	Pras.g_00719
OG0001153	Prba.g_01072	Pras.g_00720
OG0001154	Prba.g_01074	Pras.g_00722
OG0001155	Prba.g_01076	Pras.g_00724
OG0001156	Prba.g_01078	Pras.g_00726
OG0001157	Prba.g_01079	Pras.g_00727
OG0001158	Prba.g_00753	Pras.g_00729
OG0001159	Prba.g_00754	Pras.g_00730
OG0001160	Prba.g_00755	Pras.g_00731
OG0001161	Prba.g_00756	Pras.g_00732
OG0001162	Prba.g_00757	Pras.g_00733
OG0001163	Prba.g_00758	Pras.g_00734
OG0001164	Prba.g_00759	Pras.g_00735
OG0001165	Prba.g_00760	Pras.g_00736
OG0001166	Prba.g_00761	Pras.g_00737
OG0001167	Prba.g_00762	Pras.g_00738
OG0001168	Prba.g_00763	Pras.g_00739
OG0001169	Prba.g_00764	Pras.g_00740
OG0001170	Prba.g_00766	Pras.g_00741
OG0001171	Prba.g_00767	Pras.g_00742
OG0001172	Prba.g_00769	Pras.g_00744
OG0001173	Prba.g_00771	Pras.g_00746
OG0001174	Prba.g_00772	Pras.g_00747
OG0001175	Prba.g_00773	Pras.g_00748
OG0001176	Prba.g_00774	Pras.g_00749
OG0001177	Prba.g_00776	Pras.g_00751
OG0001178	Prba.g_00779	Pras.g_00754
OG0001179	Prba.g_00780	Pras.g_00755
OG0001180	Prba.g_00781	Pras.g_00756
OG0001181	Prba.g_00782	Pras.g_00757
OG0001182	Prba.g_00783	Pras.g_00758
OG0001183	Prba.g_00784	Pras.g_00759
OG0001184	Prba.g_00786	Pras.g_00762
OG0001185	Prba.g_00789	Pras.g_00765
OG0001186	Prba.g_00790	Pras.g_00766
OG0001187	Prba.g_00792	Pras.g_00768
OG0001188	Prba.g_00793	Pras.g_00769
OG0001189	Prba.g_00794	Pras.g_00770
OG0001190	Prba.g_00795	Pras.g_00771
OG0001191	Prba.g_00796	Pras.g_00772
OG0001192	Prba.g_00797	Pras.g_00773
OG0001193	Prba.g_00798	Pras.g_00774
OG0001194	Prba.g_00799	Pras.g_00775
OG0001195	Prba.g_00800	Pras.g_00776
OG0001196	Prba.g_00801	Pras.g_00777
OG0001197	Prba.g_00802	Pras.g_00778
OG0001198	Prba.g_00803	Pras.g_00779
OG0001199	Prba.g_00804	Pras.g_00780
OG0001200	Prba.g_00805	Pras.g_00781
OG0001201	Prba.g_00806	Pras.g_00782
OG0001202	Prba.g_00807	Pras.g_00783
OG0001203	Prba.g_00809	Pras.g_00785
OG0001204	Prba.g_00811	Pras.g_00787
OG0001205	Prba.g_00812	Pras.g_00788
OG0001206	Prba.g_00813	Pras.g_00789
OG0001207	Prba.g_00814	Pras.g_00790
OG0001208	Prba.g_00815	Pras.g_00791
OG0001209	Prba.g_00816	Pras.g_00792
OG0001210	Prba.g_00817	Pras.g_00793
OG0001211	Prba.g_00818	Pras.g_00794
OG0001212	Prba.g_00819	Pras.g_00795
OG0001213	Prba.g_00820	Pras.g_00796
OG0001214	Prba.g_00822	Pras.g_00798
OG0001215	Prba.g_00823	Pras.g_00799
OG0001216	Prba.g_00824	Pras.g_00800
OG0001217	Prba.g_00825	Pras.g_00801
OG0001218	Prba.g_00826	Pras.g_00802
OG0001219	Prba.g_00829	Pras.g_00804
OG0001220	Prba.g_00830	Pras.g_00805
OG0001221	Prba.g_00833	Pras.g_00808
OG0001222	Prba.g_00834	Pras.g_00809
OG0001223	Prba.g_00835	Pras.g_00810
OG0001224	Prba.g_00836	Pras.g_00812
OG0001225	Prba.g_00837	Pras.g_00813
OG0001226	Prba.g_00838	Pras.g_00814
OG0001227	Prba.g_00839	Pras.g_00815
OG0001228	Prba.g_00840	Pras.g_00816
OG0001229	Prba.g_00841	Pras.g_00817
OG0001230	Prba.g_00842	Pras.g_00818
OG0001231	Prba.g_00843	Pras.g_00819
OG0001232	Prba.g_00844	Pras.g_00820
OG0001233	Prba.g_00845	Pras.g_00821
OG0001234	Prba.g_00846	Pras.g_00822
OG0001235	Prba.g_00847	Pras.g_00823
OG0001236	Prba.g_01777	Pras.g_00825
OG0001237	Prba.g_01778	Pras.g_00826
OG0001238	Prba.g_01780	Pras.g_00828
OG0001239	Prba.g_01781	Pras.g_00829
OG0001240	Prba.g_01782	Pras.g_00830
OG0001241	Prba.g_01784	Pras.g_00832
OG0001242	Prba.g_01785	Pras.g_00834
OG0001243	Prba.g_01786	Pras.g_00835
OG0001244	Prba.g_01787	Pras.g_00836
OG0001245	Prba.g_01788	Pras.g_00837
OG0001246	Prba.g_01789	Pras.g_00838
OG0001247	Prba.g_01790	Pras.g_00839
OG0001248	Prba.g_01791	Pras.g_00840
OG0001249	Prba.g_01792	Pras.g_00841
OG0001250	Prba.g_01793	Pras.g_00842
OG0001251	Prba.g_01880	Pras.g_00943
OG0001252	Prba.g_01926	Pras.g_00989
OG0001253	Prba.g_01938	Pras.g_01001
OG0001254	Prba.g_00498	Pras.g_01133
OG0001255	Prba.g_00549	Pras.g_01186
OG0001257	Prba.g_00979	Pras.g_01360
OG0001258	Prba.g_00963	Pras.g_01376
OG0001259	Prba.g_01727	Pras.g_01466
OG0001260	Prba.g_01555	Pras.g_01648
OG0001261	Prba.g_01464	Pras.g_01735
OG0001262	Prba.g_01448	Pras.g_01751
OG0001263	Prba.g_01427	Pras.g_01772
OG0001264	Prba.g_01396	Pras.g_01800
OG0001265	Prba.g_01288	Pras.g_01910
OG0001266	Prba.g_01240	Pras.g_01958
OG0001267	Prba.g_00080	Pras.g_00040
OG0001268	Prba.g_00067	Pras.g_00053
OG0001269	Prba.g_00213	Pras.g_00233
OG0001270	Prba.g_00348	Pras.g_00391
OG0001272	Prba.g_00295	Pras.g_00446
OG0001273	Prba.g_00294	Pras.g_00447
OG0001274	Prba.g_00289	Pras.g_00452
OG0001275	Prba.g_00272	Pras.g_00467
OG0001277	Prba.g_00251	Pras.g_00489
OG0001278	Prba.g_00234	Pras.g_00542
OG0001279	Prba.g_00230	Pras.g_00546
OG0001280	Prba.g_00227	Pras.g_00549
OG0001281	Prba.g_00360	Pras.g_00616
OG0001282	Prba.g_00385	Pras.g_00641
OG0001283	Prba.g_01077	Pras.g_00725
OG0001284	Prba.g_00778	Pras.g_00753
OG0001285	Prba.g_00810	Pras.g_00786
OG0001286	Prba.g_01783	Pras.g_00831
OG0001288	Prba.g_01024	Pras.g_01315
OG0001290	Prba.g_01823	Pras.g_00872
OG0001292	Prba.g_01862	Pras.g_00925
OG0001293	Prba.g_01864	Pras.g_00927
OG0001294	Prba.g_01881	Pras.g_00944
OG0001295	Prba.g_01907	Pras.g_00970
OG0001296	Prba.g_01913	Pras.g_00976
OG0001297	Prba.g_00655	Pras.g_01050
OG0001298	Prba.g_00462	Pras.g_01095
OG0001299	Prba.g_00471	Pras.g_01104
OG0001300	Prba.g_00867	Pras.g_01226
OG0001301	Prba.g_01680	Pras.g_01513
OG0001302	Prba.g_01551	Pras.g_01653
OG0001303	Prba.g_01547	Pras.g_01657
OG0001304	Prba.g_01273	Pras.g_01925
OG0001305	Prba.g_01268	Pras.g_01930
OG0001306	Prba.g_01232	Pras.g_01966
OG0001307	Prba.g_01223	Pras.g_01975
OG0001308	Prba.g_00737	Pras.g_00001
OG0001309	Prba.g_00735	Pras.g_00003
OG0001310	Prba.g_00724	Pras.g_00014
OG0001311	Prba.g_00035	Pras.g_00084
OG0001312	Prba.g_00212	Pras.g_00234
OG0001313	Prba.g_00291	Pras.g_00450
OG0001314	Prba.g_00597	Pras.g_00573
OG0001315	Prba.g_00563	Pras.g_00608
OG0001316	Prba.g_01073	Pras.g_00721
OG0001318	Prba.g_01929	Pras.g_00992
OG0001319	Prba.g_00457	Pras.g_01090
OG0001320	Prba.g_00994	Pras.g_01345
OG0001321	Prba.g_01545	Pras.g_01659
OG0001322	Prba.g_01518	Pras.g_01682
OG0001323	Prba.g_01248	Pras.g_01950
OG0001324	Prba.g_01215	Pras.g_01983
OG0001325	Prba.g_00731	Pras.g_00007
OG0001326	Prba.g_01164	Pras.g_00175
OG0001327	Prba.g_01166	Pras.g_00177
OG0001329	Prba.g_00176	Pras.g_00270
OG0001330	Prba.g_00298	Pras.g_00443
OG0001331	Prba.g_00229	Pras.g_00547
OG0001333	Prba.g_00433	Pras.g_00691
OG0001334	Prba.g_00770	Pras.g_00745
OG0001335	Prba.g_00808	Pras.g_00784
OG0001336	Prba.g_01916	Pras.g_00979
OG0001337	Prba.g_01906	Pras.g_00969
OG0001338	Prba.g_01932	Pras.g_00995
OG0001339	Prba.g_00659	Pras.g_01054
OG0001340	Prba.g_00467	Pras.g_01100
OG0001341	Prba.g_00479	Pras.g_01113
OG0001342	Prba.g_00497	Pras.g_01132
OG0001343	Prba.g_00555	Pras.g_01192
OG0001344	Prba.g_00872	Pras.g_01231
OG0001345	Prba.g_01027	Pras.g_01312
OG0001346	Prba.g_00989	Pras.g_01350
OG0001347	Prba.g_00975	Pras.g_01364
OG0001348	Prba.g_00957	Pras.g_01382
OG0001349	Prba.g_00952	Pras.g_01387
OG0001350	Prba.g_00947	Pras.g_01392
OG0001351	Prba.g_01739	Pras.g_01453
OG0001352	Prba.g_01635	Pras.g_01558
OG0001353	Prba.g_01614	Pras.g_01579
OG0001354	Prba.g_01515	Pras.g_01685
OG0001355	Prba.g_01458	Pras.g_01741
OG0001356	Prba.g_01413	Pras.g_01786
OG0001357	Prba.g_01309	Pras.g_01888
OG0001358	Prba.g_01289	Pras.g_01909
OG0001359	Prba.g_00093	Pras.g_00027
OG0001360	Prba.g_00092	Pras.g_00028
OG0001361	Prba.g_00013	Pras.g_00107
OG0001362	Prba.g_01136	Pras.g_00152
OG0001364	Prba.g_00318	Pras.g_00423
OG0001365	Prba.g_00355	Pras.g_00482
OG0001366	Prba.g_00583	Pras.g_00587
OG0001367	Prba.g_00374	Pras.g_00630
OG0001368	Prba.g_00777	Pras.g_00752
OG0001369	Prba.g_01287	Pras.g_01911
OG0001371	Prba.g_01855	Pras.g_00919
OG0001372	Prba.g_01856	Pras.g_00920
OG0001373	Prba.g_01863	Pras.g_00926
OG0001374	Prba.g_01875	Pras.g_00938
OG0001375	Prba.g_01923	Pras.g_00986
OG0001376	Prba.g_00453	Pras.g_01086
OG0001377	Prba.g_00475	Pras.g_01108
OG0001378	Prba.g_00490	Pras.g_01124
OG0001379	Prba.g_00855	Pras.g_01215
OG0001382	Prba.g_01001	Pras.g_01338
OG0001383	Prba.g_00950	Pras.g_01389
OG0001384	Prba.g_00942	Pras.g_01397
OG0001385	Prba.g_01651	Pras.g_01542
OG0001386	Prba.g_01643	Pras.g_01550
OG0001387	Prba.g_01641	Pras.g_01552
OG0001388	Prba.g_01631	Pras.g_01562
OG0001389	Prba.g_01589	Pras.g_01611
OG0001390	Prba.g_01556	Pras.g_01647
OG0001391	Prba.g_01513	Pras.g_01687
OG0001392	Prba.g_01414	Pras.g_01785
OG0001393	Prba.g_01412	Pras.g_01787
OG0001394	Prba.g_01390	Pras.g_01806
OG0001395	Prba.g_01387	Pras.g_01809
OG0001396	Prba.g_01305	Pras.g_01892
OG0001397	Prba.g_01279	Pras.g_01919
OG0001398	Prba.g_01260	Pras.g_01938
OG0001399	Prba.g_01250	Pras.g_01948
OG0001400	Prba.g_01242	Pras.g_01956
OG0001401	Prba.g_01235	Pras.g_01963
OG0001402	Prba.g_00078	Pras.g_00042
OG0001403	Prba.g_01193	Pras.g_00210
OG0001404	Prba.g_00205	Pras.g_00241
OG0001405	Prba.g_00195	Pras.g_00251
OG0001406	Prba.g_00349	Pras.g_00390
OG0001407	Prba.g_00346	Pras.g_00393
OG0001408	Prba.g_00297	Pras.g_00444
OG0001409	Prba.g_00283	Pras.g_00457
OG0001411	Prba.g_00259	Pras.g_00478
OG0001414	Prba.g_01850	Pras.g_00913
OG0001415	Prba.g_00542	Pras.g_01178
OG0001416	Prba.g_00940	Pras.g_01399
OG0001417	Prba.g_01642	Pras.g_01551
OG0001418	Prba.g_01544	Pras.g_01660
OG0001419	Prba.g_01509	Pras.g_01691
OG0001420	Prba.g_01410	Pras.g_01789
OG0001422	Prba.g_01245	Pras.g_01953
OG0001423	Prba.g_00091	Pras.g_00029
OG0001424	Prba.g_01082	Pras.g_00121
OG0001425	Prba.g_00277	Pras.g_00462
OG0001426	Prba.g_01779	Pras.g_00827
OG0001427	Prba.g_00866	Pras.g_01225
OG0001430	Prba.g_01296	Pras.g_01902
OG0001431	Prba.g_01244	Pras.g_01954
OG0001432	Prba.g_01241	Pras.g_01957
OG0001433	Prba.g_01139	Pras.g_00154
OG0001435	Prba.g_00285	Pras.g_00456
OG0001438	Prba.g_01697	Pras.g_01496
OG0001440	Prba.g_01285	Pras.g_01913
OG0001441	Prba.g_00744	Pras.g_01993
OG0001442	Prba.g_00721, Prba.g_00104	Pras.g_00017
OG0001443	Prba.g_00081	Pras.g_00039
OG0001444	Prba.g_00044	Pras.g_00075
OG0001445	Prba.g_01124	Pras.g_00167
OG0001446	Prba.g_01126	Pras.g_00169
OG0001447	Prba.g_01127	Pras.g_00170
OG0001449	Prba.g_00116	Pras.g_00292
OG0001454	Prba.g_00860	Pras.g_01220
OG0001455	Prba.g_00921, Prba.g_01046	Pras.g_00133
OG0001457	Prba.g_01615	Pras.g_01578
OG0001458	Prba.g_01557	Pras.g_01646
OG0001460	Prba.g_01436	Pras.g_01763
OG0001461	Prba.g_01364	Pras.g_01832
OG0001462	Prba.g_01297	Pras.g_01901
OG0001463	Prba.g_01251	Pras.g_01947
OG0001464	Prba.g_01246	Pras.g_01952
OG0001465	Prba.g_01161	Pras.g_00172
OG0001467	Prba.g_00716	Pras.g_00347
OG0001468	Prba.g_01066	Pras.g_00714
OG0001469	Prba.g_00066	Pras.g_00054
OG0001470	Prba.g_00536	Pras.g_01172
OG0001471	Prba.g_01042	Pras.g_01295
OG0001472	Prba.g_01437	Pras.g_01762
OG0001473	Prba.g_01428	Pras.g_01771
OG0001474	Prba.g_01426	Pras.g_01773
OG0001475	Prba.g_01255	Pras.g_01943
OG0001476	Prba.g_01254	Pras.g_01944
OG0001477	Prba.g_01253	Pras.g_01945
OG0001478	Prba.g_01247	Pras.g_01951
OG0001479	Prba.g_01220	Pras.g_01978
OG0001480	Prba.g_00750	Pras.g_01987
OG0001481	Prba.g_00047	Pras.g_00072
OG0001482	Prba.g_00241	Pras.g_00495, Pras.g_00510
OG0001485	Prba.g_00353	Pras.g_00610
OG0001488	Prba.g_00628	Pras.g_01023
OG0001489	Prba.g_00869	Pras.g_01228
OG0001490	Prba.g_00897	Pras.g_01255
OG0001491	Prba.g_01523	Pras.g_01677
OG0001492	Prba.g_01466	Pras.g_01733
OG0001493	Prba.g_01425	Pras.g_01774
OG0001494	Prba.g_01424	Pras.g_01775
OG0001495	Prba.g_01423	Pras.g_01776
OG0001496	Prba.g_01422	Pras.g_01777
OG0001497	Prba.g_01421	Pras.g_01778
OG0001498	Prba.g_01420	Pras.g_01779
OG0001499	Prba.g_01419	Pras.g_01780
OG0001500	Prba.g_01418	Pras.g_01781
OG0001501	Prba.g_01417	Pras.g_01782
OG0001502	Prba.g_01416	Pras.g_01783
OG0001503	Prba.g_01415	Pras.g_01784
OG0001507	Prba.g_00082	Pras.g_00038
OG0001508	Prba.g_00286	Pras.g_00455
OG0001509	Prba.g_00375	Pras.g_00631
OG0001510	Prba.g_01058	Pras.g_00706
OG0001513	Prba.g_01893	Pras.g_00956
OG0001514	Prba.g_01173	Pras.g_00183
OG0001515	Prba.g_01553	Pras.g_01651
OG0001516	Prba.g_01315	Pras.g_01882
OG0001517	Prba.g_01237	Pras.g_01961
OG0001518	Prba.g_00246	Pras.g_00145
OG0001519	Prba.g_00883	Pras.g_01241
OG0001523	Prba.g_01849	Pras.g_00912
OG0001524	Prba.g_00870	Pras.g_01229
OG0001525	Prba.g_01002	Pras.g_01336
OG0001527	Prba.g_00746	Pras.g_01991
OG0001528	Prba.g_01137	Pras.g_00135
OG0001529	Prba.g_01140	Pras.g_00155
OG0001532	Prba.g_01827	Pras.g_00876
OG0001533	Prba.g_00898	Pras.g_01256
OG0001535	Prba.g_01440	Pras.g_01759
OG0001536	Prba.g_00748	Pras.g_01989
OG0001537	Prba.g_01141	Pras.g_01630, Pras.g_00156
OG0001538	Prba.g_01163	Pras.g_00174
OG0001539	Prba.g_01178	Pras.g_00188
OG0001540	Prba.g_01179	Pras.g_00189
OG0001541	Prba.g_00163	Pras.g_00307, Pras.g_00298
OG0001542	Prba.g_00281	Pras.g_00459
OG0001543	Prba.g_00271	Pras.g_00468
OG0001549	Prba.g_01914	Pras.g_00977
OG0001550	Prba.g_00523	Pras.g_01159
OG0001551	Prba.g_00547	Pras.g_01183
OG0001552	Prba.g_00862	Pras.g_01222
OG0001553	Prba.g_00885	Pras.g_01243
OG0001554	Prba.g_00886	Pras.g_01244
OG0001555	Prba.g_01004	Pras.g_01334
OG0001556	Prba.g_00992	Pras.g_01347
OG0001557	Prba.g_01640	Pras.g_01553
OG0001559	Prba.g_01552	Pras.g_01652
OG0001560	Prba.g_01531	Pras.g_01669
OG0001561	Prba.g_01435	Pras.g_01764
OG0001562	Prba.g_01298	Pras.g_01900
OG0001563	Prba.g_01239	Pras.g_01959
OG0001564	Prba.g_01238	Pras.g_01960
OG0001565	Prba.g_01236	Pras.g_01962
OG0001566	Prba.g_01233	Pras.g_01965
OG0001567	Prba.g_01227	Pras.g_01971
OG0001568	Prba.g_00751	Pras.g_01986
OG0001569	Prba.g_00747	Pras.g_01990
OG0001570	Prba.g_00741	Pras.g_01996
OG0001571	Prba.g_00728	Pras.g_00010
OG0001572	Prba.g_00101	Pras.g_00019
OG0001573	Prba.g_00098	Pras.g_00022
OG0001575	Prba.g_01158	Pras.g_00164
OG0001576	Prba.g_01169	Pras.g_00180
OG0001577	Prba.g_00199	Pras.g_00247
OG0001578	Prba.g_00197	Pras.g_00249
OG0001579	Prba.g_00117	Pras.g_00293
OG0001582	Prba.g_00305	Pras.g_00436
OG0001583	Prba.g_00303	Pras.g_00438
OG0001584	Prba.g_00302	Pras.g_00439
OG0001585	Prba.g_00292	Pras.g_00449
OG0001586	Prba.g_00787	Pras.g_00763
OG0001591	Prba.g_00856	Pras.g_01216
OG0001592	Prba.g_00896	Pras.g_01254, Pras.g_01253
OG0001594	Prba.g_00993	Pras.g_01346
OG0001595	Prba.g_01611	Pras.g_01582
OG0001596	Prba.g_01550	Pras.g_01654
OG0001597	Prba.g_01433	Pras.g_01766
OG0001599	Prba.g_00088	Pras.g_00032
OG0001600	Prba.g_00087	Pras.g_00033
OG0001601	Prba.g_00086	Pras.g_00034
OG0001602	Prba.g_00085	Pras.g_00035
OG0001603	Prba.g_00250	Pras.g_00491
OG0001604	Prba.g_00607	Pras.g_00563
OG0001606	Prba.g_00556	Pras.g_01193
OG0001609	Prba.g_00861	Pras.g_01221
OG0001610	Prba.g_01616	Pras.g_01577
OG0001611	Prba.g_01569	Pras.g_01632
OG0001612	Prba.g_01522	Pras.g_01678
OG0001613	Prba.g_01429	Pras.g_01770
OG0001614	Prba.g_01311	Pras.g_01886
OG0001617	Prba.g_01207	Pras.g_00225
OG0001618	Prba.g_01209	Pras.g_00226
OG0001619	Prba.g_00207	Pras.g_00239
OG0001621	Prba.g_01542	Pras.g_01663
OG0001623	Prba.g_00553	Pras.g_01190
OG0001624	Prba.g_01431	Pras.g_01768
OG0001625	Prba.g_01303	Pras.g_01895
OG0001627	Prba.g_01210	Pras.g_00229
OG0001628	Prba.g_00263	Pras.g_00476
OG0001629	Prba.g_01211	Pras.g_00230
OG0001631	Prba.g_00005	Pras.g_00115
OG0001637	Prba.g_01562	Pras.g_01639
OG0001638	Prba.g_01848	Pras.g_00910
OG0001639	Prba.g_01898	Pras.g_00961
OG0001640	Prba.g_00636	Pras.g_01031
OG0001641	Prba.g_00857	Pras.g_01217
OG0001642	Prba.g_00859	Pras.g_01219
OG0001643	Prba.g_00892	Pras.g_01250
OG0001644	Prba.g_00893	Pras.g_01251
OG0001645	Prba.g_00895	Pras.g_01252
OG0001647	Prba.g_00995	Pras.g_01344
OG0001648	Prba.g_01756	Pras.g_01436
OG0001649	Prba.g_01750	Pras.g_01442
OG0001650	Prba.g_01595	Pras.g_01605
OG0001651	Prba.g_01560	Pras.g_01643
OG0001652	Prba.g_01559	Pras.g_01644
OG0001653	Prba.g_01530	Pras.g_01670
OG0001654	Prba.g_01524	Pras.g_01676
OG0001655	Prba.g_01516	Pras.g_01684
OG0001656	Prba.g_01494	Pras.g_01706
OG0001657	Prba.g_01442	Pras.g_01757
OG0001658	Prba.g_01430	Pras.g_01769
OG0001659	Prba.g_01383	Pras.g_01813
OG0001660	Prba.g_01302	Pras.g_01896
OG0001661	Prba.g_01299	Pras.g_01899
OG0001662	Prba.g_01294	Pras.g_01904
OG0001663	Prba.g_01277	Pras.g_01921
OG0001664	Prba.g_01276	Pras.g_01922
OG0001665	Prba.g_01256	Pras.g_01942
OG0001666	Prba.g_01252	Pras.g_01946
OG0001667	Prba.g_01249	Pras.g_01949
OG0001668	Prba.g_01243	Pras.g_01955
OG0001669	Prba.g_01231	Pras.g_01967
OG0001670	Prba.g_01230	Pras.g_01968
OG0001671	Prba.g_01224	Pras.g_01974
OG0001672	Prba.g_01219	Pras.g_01979
OG0001673	Prba.g_01218	Pras.g_01980
OG0001674	Prba.g_01217	Pras.g_01981
OG0001675	Prba.g_00730	Pras.g_00008
OG0001676	Prba.g_00725	Pras.g_00013
OG0001677	Prba.g_00089	Pras.g_00031
OG0001678	Prba.g_00016	Pras.g_00104
OG0001679	Prba.g_00008	Pras.g_00112
OG0001680	Prba.g_01134	Pras.g_00149
OG0001681	Prba.g_01170	Pras.g_00181
OG0001682	Prba.g_01176	Pras.g_00186
OG0001684	Prba.g_00306	Pras.g_00435
OG0001685	Prba.g_00299	Pras.g_00442
OG0001686	Prba.g_00296	Pras.g_00445
OG0001687	Prba.g_00290	Pras.g_00451
OG0001688	Prba.g_00287	Pras.g_00454
OG0001689	Prba.g_00282	Pras.g_00458
OG0001690	Prba.g_00280	Pras.g_00460
OG0001691	Prba.g_00278	Pras.g_00461
OG0001692	Prba.g_00615	Pras.g_00555
OG0001693	Prba.g_00827	Pras.g_00803
OG0001695	Prba.g_00162	Pras.g_00306
OG0001698	Prba.g_00965	Pras.g_01374
OG0001699	Prba.g_01610	Pras.g_01583
OG0001700	Prba.g_01566	Pras.g_01635
OG0001701	Prba.g_01564	Pras.g_01637
OG0001702	Prba.g_01546	Pras.g_01658
OG0001703	Prba.g_01529	Pras.g_01671
OG0001704	Prba.g_01301	Pras.g_01897
OG0001706	Prba.g_00726	Pras.g_00012
OG0001707	Prba.g_00084	Pras.g_00036
OG0001708	Prba.g_01160	Pras.g_00171
OG0001710	Prba.g_01300	Pras.g_01898
OG0001720	Prba.g_00133	Pras.g_00320
OG0001722	Prba.g_01568	Pras.g_01633
OG0001723	Prba.g_01561	Pras.g_00141
OG0001724	Prba.g_01511	Pras.g_01689
OG0001725	Prba.g_01434	Pras.g_01765
OG0001726	Prba.g_00742	Pras.g_01995
OG0001727	Prba.g_01129, Prba.g_01146	Pras.g_00524
OG0001728	Prba.g_01177	Pras.g_00187
OG0001731	Prba.g_00274	Pras.g_00465
OG0001732	Prba.g_00255	Pras.g_00484
OG0001733	Prba.g_00881	Pras.g_01240
OG0001734	Prba.g_01596	Pras.g_01604
OG0001783	Prba.g_01835	Pras.g_00894
OG0001785	Prba.g_01549	Pras.g_01655
OG0001786	Prba.g_01470	Pras.g_01730
OG0001787	Prba.g_00722	Pras.g_00016
OG0001788	Prba.g_01125	Pras.g_00168
OG0001789	Prba.g_01152	Pras.g_00158
OG0001790	Prba.g_01154	Pras.g_00160
OG0001791	Prba.g_01156	Pras.g_00161
OG0001794	Prba.g_00256	Pras.g_00483
OG0001796	Prba.g_00102	Pras.g_00018
OG0001806	Prba.g_00871	Pras.g_01230
OG0001807	Prba.g_00888	Pras.g_01246
OG0001810	Prba.g_01528	Pras.g_01672
OG0001811	Prba.g_01527	Pras.g_01673
OG0001812	Prba.g_01526	Pras.g_01674
OG0001813	Prba.g_01525	Pras.g_01675
OG0001814	Prba.g_01432	Pras.g_01767
OG0001818	Prba.g_00736	Pras.g_00002
OG0001819	Prba.g_00912	Pras.g_01262
OG0001820	Prba.g_01162	Pras.g_01593, Pras.g_00173
OG0001824	Prba.g_00288	Pras.g_00453
OG0001825	Prba.g_00264	Pras.g_00474
OG0001826	Prba.g_00252	Pras.g_00488
OG0001837	Prba.g_00559	Pras.g_01196
OG0001839	Prba.g_00916	Pras.g_01266
OG0001841	Prba.g_01159	Pras.g_00165
OG0001842	Prba.g_01180	Pras.g_00190
OG0001845	Prba.g_00692	Pras.g_00371
OG0001846	Prba.g_00304	Pras.g_00437
OG0001848	Prba.g_00258	Pras.g_00481
OG0001850	Prba.g_00100	Pras.g_00020
OG0001860	Prba.g_01033	Pras.g_01306
OG0001861	Prba.g_00733	Pras.g_00005
OG0001862	Prba.g_00732	Pras.g_00006
OG0001863	Prba.g_00723	Pras.g_00015
OG0001866	Prba.g_01138	Pras.g_00153
OG0001869	Prba.g_00147	Pras.g_00284, Pras.g_00287
OG0001870	Prba.g_01831	Pras.g_00140
OG0001875	Prba.g_00917	Pras.g_01267
OG0001876	Prba.g_00914	Pras.g_01264
OG0001877	Prba.g_00889	Pras.g_01247
OG0001907	Prba.g_01096	Pras.g_00146
OG0001909	Prba.g_00257	Pras.g_00532
OG0001910	Prba.g_00884	Pras.g_01242
OG0001912	Prba.g_00915	Pras.g_01265
OG0001914	Prba.g_00911	Pras.g_01261
OG0001950	Prba.g_01213	Pras.g_01985
OG0001954	Prba.g_00879	Pras.g_01238
OG0001984	Prba.g_00887	Pras.g_01245
OG0001988	Prba.g_00253	Pras.g_00486
OG0001990	Prba.g_00875	Pras.g_01234
OG0002019	Prba.g_00238	Pras.g_00498
OG0002020	Prba.g_00906	Pras.g_00502
OG0002021	Prba.g_00920	Pras.g_01272
OG0002022	Prba.g_00239	Pras.g_00497
OG0002026	Prba.g_01098	Pras.g_00909
OG0002051	Prba.g_00903	Pras.g_00499
OG0002053	Prba.g_00240	Pras.g_00496
OG0002062	Prba.g_00918	Pras.g_01269
OG0002063	Prba.g_00910	Pras.g_01260
OG0002064	Prba.g_00890	Pras.g_01248
OG0002119	Prba.g_00904	Pras.g_00501
OG0002128	Prba.g_00791	Pras.g_00767
OG0002155	Prba.g_01116	Pras.g_01592
OG0002180	Prba.g_00247	Pras.g_00505
OG0002199	Prba.g_00248	Pras.g_00480
OG0002239	Prba.g_00919	Pras.g_01270
OG0002250	Prba.g_01111	Pras.g_01600
OG0002276	Prba.g_01114	Pras.g_01597
OG0002277	Prba.g_00909	Pras.g_01259
OG0002278	Prba.g_00908	Pras.g_01258
OG0002279	Prba.g_00907	Pras.g_01257
OG0002281	Prba.g_01105	Pras.g_00147
OG0002339	Prba.g_00575	Pras.g_00595
OG0002340	Prba.g_01038	Pras.g_01299
OG0002381	Prba.g_00902	Pras.g_01288
OG0003037	Prba.g_01113	Pras.g_01598
OG0003356	Prba.g_00164	Pras.g_00280
