Orthogroup	Prba	Prbb
OG0001100	Prba.g_00399	Prbb.g_01970
OG0001101	Prba.g_00400	Prbb.g_01971
OG0001102	Prba.g_00401	Prbb.g_01972
OG0001103	Prba.g_00402	Prbb.g_01973
OG0001104	Prba.g_00403	Prbb.g_01974
OG0001105	Prba.g_00404	Prbb.g_01975
OG0001106	Prba.g_00405	Prbb.g_01976
OG0001107	Prba.g_00406	Prbb.g_01977
OG0001108	Prba.g_00407	Prbb.g_01978
OG0001109	Prba.g_00408	Prbb.g_01979
OG0001110	Prba.g_00409	Prbb.g_01980
OG0001111	Prba.g_00410	Prbb.g_01981
OG0001112	Prba.g_00411	Prbb.g_01982
OG0001113	Prba.g_00412	Prbb.g_01983
OG0001114	Prba.g_00413	Prbb.g_01984
OG0001115	Prba.g_00414	Prbb.g_01985
OG0001116	Prba.g_00415	Prbb.g_01986
OG0001117	Prba.g_00416	Prbb.g_01987
OG0001118	Prba.g_00417	Prbb.g_01988
OG0001119	Prba.g_00418	Prbb.g_01989
OG0001120	Prba.g_00419	Prbb.g_01990
OG0001121	Prba.g_00421	Prbb.g_01992
OG0001122	Prba.g_00422	Prbb.g_01993
OG0001123	Prba.g_00423	Prbb.g_01994
OG0001124	Prba.g_00425	Prbb.g_01996
OG0001125	Prba.g_00427	Prbb.g_01998
OG0001126	Prba.g_00428	Prbb.g_01999
OG0001127	Prba.g_00430	Prbb.g_02002
OG0001128	Prba.g_00431	Prbb.g_02003
OG0001129	Prba.g_00432	Prbb.g_02004
OG0001130	Prba.g_00435	Prbb.g_02007
OG0001131	Prba.g_00436	Prbb.g_02008
OG0001132	Prba.g_00437	Prbb.g_02009
OG0001133	Prba.g_00438	Prbb.g_02010
OG0001134	Prba.g_01048	Prbb.g_02011
OG0001135	Prba.g_01049	Prbb.g_02012
OG0001136	Prba.g_01050	Prbb.g_02013
OG0001137	Prba.g_01051	Prbb.g_02014
OG0001138	Prba.g_01052	Prbb.g_02015
OG0001139	Prba.g_01053	Prbb.g_02017
OG0001140	Prba.g_01054	Prbb.g_02018
OG0001141	Prba.g_01055	Prbb.g_02019
OG0001142	Prba.g_01059	Prbb.g_02024
OG0001143	Prba.g_01060	Prbb.g_02025
OG0001144	Prba.g_01061	Prbb.g_02026
OG0001145	Prba.g_01062	Prbb.g_02027
OG0001146	Prba.g_01063	Prbb.g_02028
OG0001147	Prba.g_01064	Prbb.g_02029
OG0001148	Prba.g_01065	Prbb.g_02030
OG0001149	Prba.g_01067	Prbb.g_02031
OG0001150	Prba.g_01068	Prbb.g_02032
OG0001151	Prba.g_01070	Prbb.g_02035
OG0001152	Prba.g_01071	Prbb.g_02036
OG0001153	Prba.g_01072	Prbb.g_02037
OG0001154	Prba.g_01074	Prbb.g_02039
OG0001155	Prba.g_01076	Prbb.g_02041
OG0001156	Prba.g_01078	Prbb.g_02043
OG0001157	Prba.g_01079	Prbb.g_02045
OG0001158	Prba.g_00753	Prbb.g_02047
OG0001159	Prba.g_00754	Prbb.g_02048
OG0001160	Prba.g_00755	Prbb.g_02049
OG0001161	Prba.g_00756	Prbb.g_02050
OG0001162	Prba.g_00757	Prbb.g_02051
OG0001163	Prba.g_00758	Prbb.g_02052
OG0001164	Prba.g_00759	Prbb.g_02053
OG0001165	Prba.g_00760	Prbb.g_02054
OG0001166	Prba.g_00761	Prbb.g_02055
OG0001167	Prba.g_00762	Prbb.g_02056
OG0001168	Prba.g_00763	Prbb.g_02057
OG0001169	Prba.g_00764	Prbb.g_02058
OG0001170	Prba.g_00766	Prbb.g_02059
OG0001171	Prba.g_00767	Prbb.g_02060
OG0001172	Prba.g_00769	Prbb.g_02062
OG0001173	Prba.g_00771	Prbb.g_02064
OG0001174	Prba.g_00772	Prbb.g_02065
OG0001175	Prba.g_00773	Prbb.g_02066
OG0001176	Prba.g_00774	Prbb.g_02068
OG0001177	Prba.g_00776	Prbb.g_02070
OG0001178	Prba.g_00779	Prbb.g_02074
OG0001179	Prba.g_00780	Prbb.g_02075
OG0001180	Prba.g_00781	Prbb.g_02076
OG0001181	Prba.g_00782	Prbb.g_02077
OG0001182	Prba.g_00783	Prbb.g_02078
OG0001183	Prba.g_00784	Prbb.g_02079
OG0001184	Prba.g_00786	Prbb.g_02097
OG0001185	Prba.g_00789	Prbb.g_02099
OG0001186	Prba.g_00790	Prbb.g_02100
OG0001187	Prba.g_00792	Prbb.g_02101
OG0001188	Prba.g_00793	Prbb.g_02102
OG0001189	Prba.g_00794	Prbb.g_02103
OG0001190	Prba.g_00795	Prbb.g_02104
OG0001191	Prba.g_00796	Prbb.g_02105
OG0001192	Prba.g_00797	Prbb.g_02106
OG0001193	Prba.g_00798	Prbb.g_02107
OG0001194	Prba.g_00799	Prbb.g_02108
OG0001195	Prba.g_00800	Prbb.g_02109
OG0001196	Prba.g_00801	Prbb.g_02110
OG0001197	Prba.g_00802	Prbb.g_02111
OG0001198	Prba.g_00803	Prbb.g_02112
OG0001199	Prba.g_00804	Prbb.g_02113
OG0001200	Prba.g_00805	Prbb.g_02114
OG0001201	Prba.g_00806	Prbb.g_02115
OG0001202	Prba.g_00807	Prbb.g_02116
OG0001203	Prba.g_00809	Prbb.g_02118
OG0001204	Prba.g_00811	Prbb.g_02120
OG0001205	Prba.g_00812	Prbb.g_02122
OG0001206	Prba.g_00813	Prbb.g_02123
OG0001207	Prba.g_00814	Prbb.g_02124
OG0001208	Prba.g_00815	Prbb.g_02125
OG0001209	Prba.g_00816	Prbb.g_02126
OG0001210	Prba.g_00817	Prbb.g_02127
OG0001211	Prba.g_00818	Prbb.g_02128
OG0001212	Prba.g_00819	Prbb.g_02129
OG0001213	Prba.g_00820	Prbb.g_02130
OG0001214	Prba.g_00822	Prbb.g_02132
OG0001215	Prba.g_00823	Prbb.g_02133
OG0001216	Prba.g_00824	Prbb.g_02134
OG0001217	Prba.g_00825	Prbb.g_02135
OG0001218	Prba.g_00826	Prbb.g_02136
OG0001219	Prba.g_00829	Prbb.g_02139
OG0001220	Prba.g_00830	Prbb.g_02140
OG0001221	Prba.g_00833	Prbb.g_02145
OG0001222	Prba.g_00834	Prbb.g_02146
OG0001223	Prba.g_00835	Prbb.g_02147
OG0001224	Prba.g_00836	Prbb.g_02149
OG0001225	Prba.g_00837	Prbb.g_02150
OG0001226	Prba.g_00838	Prbb.g_02151
OG0001227	Prba.g_00839	Prbb.g_02152
OG0001228	Prba.g_00840	Prbb.g_02153
OG0001229	Prba.g_00841	Prbb.g_02154
OG0001230	Prba.g_00842	Prbb.g_02155
OG0001231	Prba.g_00843	Prbb.g_02156
OG0001232	Prba.g_00844	Prbb.g_02164
OG0001233	Prba.g_00845	Prbb.g_02165
OG0001234	Prba.g_00846	Prbb.g_02166
OG0001235	Prba.g_00847	Prbb.g_02167
OG0001236	Prba.g_01777	Prbb.g_02169
OG0001237	Prba.g_01778	Prbb.g_02170
OG0001238	Prba.g_01780	Prbb.g_02173
OG0001239	Prba.g_01781	Prbb.g_02174
OG0001240	Prba.g_01782	Prbb.g_02175
OG0001241	Prba.g_01784	Prbb.g_02178
OG0001242	Prba.g_01785	Prbb.g_02180
OG0001243	Prba.g_01786	Prbb.g_02181
OG0001244	Prba.g_01787	Prbb.g_02182
OG0001245	Prba.g_01788	Prbb.g_02183
OG0001246	Prba.g_01789	Prbb.g_02185
OG0001247	Prba.g_01790	Prbb.g_02186
OG0001248	Prba.g_01791	Prbb.g_02187
OG0001249	Prba.g_01792	Prbb.g_02188
OG0001250	Prba.g_01793	Prbb.g_02189
OG0001251	Prba.g_01880	Prbb.g_00147
OG0001252	Prba.g_01926	Prbb.g_00195
OG0001253	Prba.g_01938	Prbb.g_00207
OG0001255	Prba.g_00549	Prbb.g_00393
OG0001257	Prba.g_00979	Prbb.g_00487
OG0001258	Prba.g_00963	Prbb.g_00502
OG0001259	Prba.g_01727	Prbb.g_00590
OG0001260	Prba.g_01555	Prbb.g_01027, Prbb.g_01446
OG0001261	Prba.g_01464	Prbb.g_00818
OG0001262	Prba.g_01448	Prbb.g_01370
OG0001263	Prba.g_01427	Prbb.g_00909
OG0001264	Prba.g_01396	Prbb.g_00931
OG0001265	Prba.g_01288	Prbb.g_01043
OG0001267	Prba.g_00080	Prbb.g_01534
OG0001268	Prba.g_00067	Prbb.g_01520
OG0001269	Prba.g_00213	Prbb.g_01609
OG0001270	Prba.g_00348	Prbb.g_01727
OG0001271	Prba.g_00337	Prbb.g_01739
OG0001272	Prba.g_00295	Prbb.g_01371
OG0001273	Prba.g_00294	Prbb.g_00522
OG0001274	Prba.g_00289	Prbb.g_01778
OG0001275	Prba.g_00272	Prbb.g_01086
OG0001276	Prba.g_00262	Prbb.g_01781
OG0001277	Prba.g_00251	Prbb.g_01790, Prbb.g_01899
OG0001278	Prba.g_00234	Prbb.g_01815
OG0001279	Prba.g_00230	Prbb.g_01819
OG0001280	Prba.g_00227	Prbb.g_01822
OG0001281	Prba.g_00360	Prbb.g_01926
OG0001282	Prba.g_00385	Prbb.g_01279
OG0001283	Prba.g_01077	Prbb.g_02042
OG0001284	Prba.g_00778	Prbb.g_02073
OG0001285	Prba.g_00810	Prbb.g_02119
OG0001286	Prba.g_01783	Prbb.g_02177
OG0001288	Prba.g_01024	Prbb.g_00442
OG0001290	Prba.g_01823	Prbb.g_00031
OG0001291	Prba.g_01859	Prbb.g_00126
OG0001292	Prba.g_01862	Prbb.g_00129
OG0001293	Prba.g_01864	Prbb.g_00131
OG0001294	Prba.g_01881	Prbb.g_00148
OG0001295	Prba.g_01907	Prbb.g_00176
OG0001296	Prba.g_01913	Prbb.g_00183
OG0001297	Prba.g_00655	Prbb.g_00256
OG0001298	Prba.g_00462	Prbb.g_00301
OG0001299	Prba.g_00471	Prbb.g_00308
OG0001300	Prba.g_00867	Prbb.g_01077
OG0001301	Prba.g_01680	Prbb.g_00638
OG0001302	Prba.g_01551	Prbb.g_01800
OG0001303	Prba.g_01547	Prbb.g_00754
OG0001304	Prba.g_01273	Prbb.g_01061
OG0001305	Prba.g_01268	Prbb.g_01066
OG0001306	Prba.g_01232	Prbb.g_02163
OG0001307	Prba.g_01223	Prbb.g_00940
OG0001308	Prba.g_00737	Prbb.g_01071
OG0001309	Prba.g_00735	Prbb.g_02121
OG0001310	Prba.g_00724	Prbb.g_01247
OG0001311	Prba.g_00035	Prbb.g_01483
OG0001312	Prba.g_00212	Prbb.g_01610
OG0001313	Prba.g_00291	Prbb.g_00758
OG0001314	Prba.g_00597	Prbb.g_01844
OG0001315	Prba.g_00563	Prbb.g_01879
OG0001316	Prba.g_01073	Prbb.g_02038
OG0001318	Prba.g_01929	Prbb.g_00199
OG0001319	Prba.g_00457	Prbb.g_00295
OG0001320	Prba.g_00994	Prbb.g_01542
OG0001322	Prba.g_01518	Prbb.g_00747
OG0001323	Prba.g_01248	Prbb.g_00921
OG0001324	Prba.g_01215	Prbb.g_01433
OG0001325	Prba.g_00731	Prbb.g_01325
OG0001326	Prba.g_01164	Prbb.g_01207
OG0001327	Prba.g_01166	Prbb.g_01579
OG0001328	Prba.g_01197	Prbb.g_01591
OG0001329	Prba.g_00176	Prbb.g_02171
OG0001330	Prba.g_00298	Prbb.g_01774
OG0001331	Prba.g_00229	Prbb.g_01820
OG0001333	Prba.g_00433	Prbb.g_02005
OG0001334	Prba.g_00770	Prbb.g_02063
OG0001335	Prba.g_00808	Prbb.g_02117
OG0001336	Prba.g_01916	Prbb.g_00186
OG0001338	Prba.g_01932	Prbb.g_01103
OG0001344	Prba.g_00872	Prbb.g_01553, Prbb.g_01628
OG0001348	Prba.g_00957	Prbb.g_00508
OG0001349	Prba.g_00952	Prbb.g_00513
OG0001350	Prba.g_00947	Prbb.g_00518
OG0001352	Prba.g_01635	Prbb.g_00687
OG0001356	Prba.g_01413	Prbb.g_00912
OG0001359	Prba.g_00093	Prbb.g_01892
OG0001360	Prba.g_00092	Prbb.g_01893
OG0001362	Prba.g_01136	Prbb.g_01196
OG0001364	Prba.g_00318	Prbb.g_01759
OG0001365	Prba.g_00355	Prbb.g_00955
OG0001368	Prba.g_00777	Prbb.g_02072
OG0001369	Prba.g_01287	Prbb.g_01044
OG0001371	Prba.g_01855	Prbb.g_00122
OG0001372	Prba.g_01856	Prbb.g_00123
OG0001373	Prba.g_01863	Prbb.g_00130
OG0001374	Prba.g_01875	Prbb.g_00142
OG0001376	Prba.g_00453	Prbb.g_00291
OG0001377	Prba.g_00475	Prbb.g_00312
OG0001379	Prba.g_00855	Prbb.g_01725
OG0001381	Prba.g_01007	Prbb.g_00459
OG0001382	Prba.g_01001	Prbb.g_00467
OG0001383	Prba.g_00950	Prbb.g_00515
OG0001385	Prba.g_01651	Prbb.g_00669
OG0001386	Prba.g_01643	Prbb.g_00679
OG0001387	Prba.g_01641	Prbb.g_00681
OG0001388	Prba.g_01631	Prbb.g_00692
OG0001389	Prba.g_01589	Prbb.g_00718
OG0001390	Prba.g_01556	Prbb.g_00086
OG0001391	Prba.g_01513	Prbb.g_00957
OG0001392	Prba.g_01414	Prbb.g_00911
OG0001393	Prba.g_01412	Prbb.g_00913
OG0001394	Prba.g_01390	Prbb.g_00937
OG0001395	Prba.g_01387	Prbb.g_00941
OG0001396	Prba.g_01305	Prbb.g_01388
OG0001397	Prba.g_01279	Prbb.g_01052
OG0001398	Prba.g_01260	Prbb.g_00888
OG0001399	Prba.g_01250	Prbb.g_00910
OG0001400	Prba.g_01242	Prbb.g_00903
OG0001401	Prba.g_01235	Prbb.g_01139
OG0001402	Prba.g_00078	Prbb.g_01532
OG0001403	Prba.g_01193	Prbb.g_01587
OG0001404	Prba.g_00205	Prbb.g_01116
OG0001405	Prba.g_00195	Prbb.g_01640
OG0001406	Prba.g_00349	Prbb.g_01726
OG0001407	Prba.g_00346	Prbb.g_01730
OG0001408	Prba.g_00297	Prbb.g_01775
OG0001409	Prba.g_00283	Prbb.g_01141
OG0001411	Prba.g_00259	Prbb.g_01241
OG0001412	Prba.g_01356	Prbb.g_00969
OG0001413	Prba.g_00002	Prbb.g_00079
OG0001414	Prba.g_01850	Prbb.g_02023
OG0001415	Prba.g_00542	Prbb.g_00377
OG0001416	Prba.g_00940	Prbb.g_00525
OG0001417	Prba.g_01642	Prbb.g_00680
OG0001418	Prba.g_01544	Prbb.g_01179
OG0001419	Prba.g_01509	Prbb.g_00961
OG0001420	Prba.g_01410	Prbb.g_01913
OG0001421	Prba.g_01406	Prbb.g_00918
OG0001422	Prba.g_01245	Prbb.g_00740
OG0001423	Prba.g_00091	Prbb.g_01223
OG0001424	Prba.g_01082	Prbb.g_01895
OG0001426	Prba.g_01779	Prbb.g_02172
OG0001427	Prba.g_00866	Prbb.g_01796
OG0001429	Prba.g_01327	Prbb.g_01001
OG0001431	Prba.g_01244	Prbb.g_00902
OG0001432	Prba.g_01241	Prbb.g_00750
OG0001433	Prba.g_01139	Prbb.g_01187
OG0001435	Prba.g_00285	Prbb.g_01113
OG0001436	Prba.g_01535	Prbb.g_01164
OG0001438	Prba.g_01697	Prbb.g_00621
OG0001441	Prba.g_00744	Prbb.g_01365
OG0001442	Prba.g_00721, Prba.g_00104	Prbb.g_01782
OG0001444	Prba.g_00044	Prbb.g_01496
OG0001445	Prba.g_01124	Prbb.g_01634
OG0001446	Prba.g_01126	Prbb.g_01635
OG0001447	Prba.g_01127	Prbb.g_01636
OG0001448	Prba.g_00265	Prbb.g_00732
OG0001449	Prba.g_00116	Prbb.g_00876
OG0001452	Prba.g_00828	Prbb.g_02138
OG0001455	Prba.g_00921, Prba.g_01046	Prbb.g_01112
OG0001458	Prba.g_01557	Prbb.g_01272
OG0001459	Prba.g_01520	Prbb.g_00115
OG0001461	Prba.g_01364	Prbb.g_00773
OG0001464	Prba.g_01246	Prbb.g_01448, Prbb.g_01021
OG0001465	Prba.g_01161	Prbb.g_00901
OG0001469	Prba.g_00066	Prbb.g_01519
OG0001472	Prba.g_01437	Prbb.g_00849
OG0001473	Prba.g_01428	Prbb.g_00956
OG0001474	Prba.g_01426	Prbb.g_01901
OG0001475	Prba.g_01255	Prbb.g_00898
OG0001476	Prba.g_01254	Prbb.g_00899
OG0001477	Prba.g_01253	Prbb.g_00900
OG0001478	Prba.g_01247	Prbb.g_01660
OG0001479	Prba.g_01220	Prbb.g_01494
OG0001480	Prba.g_00750	Prbb.g_00439
OG0001482	Prba.g_00241	Prbb.g_00464
OG0001486	Prba.g_01376	Prbb.g_00953
OG0001487	Prba.g_01540	Prbb.g_00625
OG0001491	Prba.g_01523	Prbb.g_01105
OG0001492	Prba.g_01466	Prbb.g_00816
OG0001493	Prba.g_01425	Prbb.g_01902
OG0001494	Prba.g_01424	Prbb.g_01903
OG0001495	Prba.g_01423	Prbb.g_01904
OG0001496	Prba.g_01422	Prbb.g_01905
OG0001497	Prba.g_01421	Prbb.g_01906
OG0001498	Prba.g_01420	Prbb.g_01907
OG0001499	Prba.g_01419	Prbb.g_01908
OG0001500	Prba.g_01418	Prbb.g_01909
OG0001501	Prba.g_01417	Prbb.g_01910
OG0001502	Prba.g_01416	Prbb.g_01911
OG0001503	Prba.g_01415	Prbb.g_01912
OG0001507	Prba.g_00082	Prbb.g_01536
OG0001510	Prba.g_01058	Prbb.g_02022
OG0001511	Prba.g_00236	Prbb.g_01333
OG0001512	Prba.g_01118	Prbb.g_01346
OG0001515	Prba.g_01553	Prbb.g_01788
OG0001516	Prba.g_01315	Prbb.g_01011
OG0001517	Prba.g_01237	Prbb.g_00097
OG0001518	Prba.g_00246	Prbb.g_01301, Prbb.g_01303, Prbb.g_01297
OG0001520	Prba.g_01536	Prbb.g_01163
OG0001523	Prba.g_01849	Prbb.g_00110
OG0001524	Prba.g_00870	Prbb.g_01249
OG0001527	Prba.g_00746	Prbb.g_01317
OG0001528	Prba.g_01137	Prbb.g_01793
OG0001529	Prba.g_01140	Prbb.g_01306
OG0001530	Prba.g_01537	Prbb.g_01162
OG0001533	Prba.g_00898	Prbb.g_01250
OG0001535	Prba.g_01440	Prbb.g_00846
OG0001536	Prba.g_00748	Prbb.g_01097
OG0001538	Prba.g_01163	Prbb.g_01602
OG0001539	Prba.g_01178	Prbb.g_01261
OG0001541	Prba.g_00163	Prbb.g_00857
OG0001543	Prba.g_00271	Prbb.g_01257
OG0001549	Prba.g_01914	Prbb.g_00184
OG0001550	Prba.g_00523	Prbb.g_00358
OG0001551	Prba.g_00547	Prbb.g_00052
OG0001552	Prba.g_00862	Prbb.g_01215
OG0001553	Prba.g_00885	Prbb.g_01267
OG0001554	Prba.g_00886	Prbb.g_01080
OG0001555	Prba.g_01004	Prbb.g_01089
OG0001556	Prba.g_00992	Prbb.g_01552
OG0001557	Prba.g_01640	Prbb.g_00682
OG0001559	Prba.g_01552	Prbb.g_01191
OG0001560	Prba.g_01531	Prbb.g_01028
OG0001561	Prba.g_01435	Prbb.g_01343
OG0001562	Prba.g_01298	Prbb.g_00744
OG0001563	Prba.g_01239	Prbb.g_00109
OG0001564	Prba.g_01238	Prbb.g_01074
OG0001565	Prba.g_01236	Prbb.g_00751
OG0001566	Prba.g_01233	Prbb.g_01088
OG0001567	Prba.g_01227	Prbb.g_01280
OG0001568	Prba.g_00751	Prbb.g_00096
OG0001569	Prba.g_00747	Prbb.g_01178
OG0001570	Prba.g_00741	Prbb.g_01183
OG0001571	Prba.g_00728	Prbb.g_01214
OG0001572	Prba.g_00101	Prbb.g_01258
OG0001573	Prba.g_00098	Prbb.g_01102
OG0001575	Prba.g_01158	Prbb.g_01340
OG0001576	Prba.g_01169	Prbb.g_01206
OG0001577	Prba.g_00199	Prbb.g_01920
OG0001578	Prba.g_00197	Prbb.g_01638
OG0001579	Prba.g_00117	Prbb.g_00875
OG0001582	Prba.g_00305	Prbb.g_01033
OG0001583	Prba.g_00303	Prbb.g_00759
OG0001584	Prba.g_00302	Prbb.g_01554
OG0001585	Prba.g_00292	Prbb.g_01779
OG0001586	Prba.g_00787	Prbb.g_01623
OG0001591	Prba.g_00856	Prbb.g_01140
OG0001594	Prba.g_00993	Prbb.g_01551
OG0001595	Prba.g_01611	Prbb.g_01285
OG0001597	Prba.g_01433	Prbb.g_01394
OG0001599	Prba.g_00088	Prbb.g_01898
OG0001600	Prba.g_00087	Prbb.g_01559
OG0001601	Prba.g_00086	Prbb.g_01558
OG0001602	Prba.g_00085	Prbb.g_01557
OG0001603	Prba.g_00250	Prbb.g_01181
OG0001604	Prba.g_00607	Prbb.g_01393
OG0001606	Prba.g_00556	Prbb.g_00399
OG0001609	Prba.g_00861	Prbb.g_01795
OG0001616	Prba.g_01155	Prbb.g_01374
OG0001617	Prba.g_01207	Prbb.g_00877
OG0001618	Prba.g_01209	Prbb.g_01211
OG0001624	Prba.g_01431	Prbb.g_00755
OG0001629	Prba.g_01211	Prbb.g_00072
OG0001646	Prba.g_01106	Prbb.g_01167, Prbb.g_01275
OG0001695	Prba.g_00162	Prbb.g_00855
OG0001699	Prba.g_01610	Prbb.g_01296
OG0001705	Prba.g_00738	Prbb.g_01331
OG0001713	Prba.g_00174	Prbb.g_02096
OG0001720	Prba.g_00133	Prbb.g_00863
OG0001794	Prba.g_00256	Prbb.g_01397
OG0001819	Prba.g_00912	Prbb.g_01631
OG0001829	Prba.g_00260	Prbb.g_01337
OG0001843	Prba.g_00166	Prbb.g_00858
OG0001866	Prba.g_01138	Prbb.g_01198
OG0001877	Prba.g_00889	Prbb.g_01440
OG0002156	Prba.g_00150	Prbb.g_00862
OG0002340	Prba.g_01038	Prbb.g_00039
OG0003036	Prba.g_00148	Prbb.g_00860
