Orthogroup	Prba	Prbe
OG0001124	Prba.g_00425	Prbe.g_00841
OG0001125	Prba.g_00427	Prbe.g_00839
OG0001126	Prba.g_00428	Prbe.g_00838
OG0001127	Prba.g_00430	Prbe.g_00835
OG0001128	Prba.g_00431	Prbe.g_00834
OG0001129	Prba.g_00432	Prbe.g_00833
OG0001130	Prba.g_00435	Prbe.g_00830
OG0001131	Prba.g_00436	Prbe.g_00829
OG0001132	Prba.g_00437	Prbe.g_00828
OG0001133	Prba.g_00438	Prbe.g_00827
OG0001134	Prba.g_01048	Prbe.g_00826
OG0001135	Prba.g_01049	Prbe.g_00825
OG0001136	Prba.g_01050	Prbe.g_00824
OG0001137	Prba.g_01051	Prbe.g_00823
OG0001138	Prba.g_01052	Prbe.g_00822
OG0001139	Prba.g_01053	Prbe.g_00820
OG0001140	Prba.g_01054	Prbe.g_00819
OG0001141	Prba.g_01055	Prbe.g_00818
OG0001142	Prba.g_01059	Prbe.g_00814
OG0001143	Prba.g_01060	Prbe.g_00813
OG0001144	Prba.g_01061	Prbe.g_00812
OG0001145	Prba.g_01062	Prbe.g_00811
OG0001146	Prba.g_01063	Prbe.g_00810
OG0001147	Prba.g_01064	Prbe.g_00809
OG0001148	Prba.g_01065	Prbe.g_00808
OG0001149	Prba.g_01067	Prbe.g_00806
OG0001150	Prba.g_01068	Prbe.g_00805
OG0001151	Prba.g_01070	Prbe.g_00801
OG0001152	Prba.g_01071	Prbe.g_00800
OG0001153	Prba.g_01072	Prbe.g_00799
OG0001154	Prba.g_01074	Prbe.g_00797
OG0001155	Prba.g_01076	Prbe.g_00795
OG0001156	Prba.g_01078	Prbe.g_00793
OG0001157	Prba.g_01079	Prbe.g_00791
OG0001158	Prba.g_00753	Prbe.g_00789
OG0001159	Prba.g_00754	Prbe.g_00788
OG0001160	Prba.g_00755	Prbe.g_00787
OG0001161	Prba.g_00756	Prbe.g_00786
OG0001162	Prba.g_00757	Prbe.g_00785
OG0001163	Prba.g_00758	Prbe.g_00784
OG0001164	Prba.g_00759	Prbe.g_00783
OG0001165	Prba.g_00760	Prbe.g_00782
OG0001166	Prba.g_00761	Prbe.g_00781
OG0001167	Prba.g_00762	Prbe.g_00779
OG0001168	Prba.g_00763	Prbe.g_00778
OG0001169	Prba.g_00764	Prbe.g_00777
OG0001170	Prba.g_00766	Prbe.g_00776
OG0001171	Prba.g_00767	Prbe.g_00775
OG0001172	Prba.g_00769	Prbe.g_00773
OG0001173	Prba.g_00771	Prbe.g_00771
OG0001174	Prba.g_00772	Prbe.g_00770
OG0001175	Prba.g_00773	Prbe.g_00769
OG0001176	Prba.g_00774	Prbe.g_00767
OG0001177	Prba.g_00776	Prbe.g_00765
OG0001178	Prba.g_00779	Prbe.g_00762
OG0001179	Prba.g_00780	Prbe.g_00761
OG0001180	Prba.g_00781	Prbe.g_00760
OG0001181	Prba.g_00782	Prbe.g_00759
OG0001182	Prba.g_00783	Prbe.g_00758
OG0001183	Prba.g_00784	Prbe.g_00745
OG0001184	Prba.g_00786	Prbe.g_00747
OG0001185	Prba.g_00789	Prbe.g_00749
OG0001186	Prba.g_00790	Prbe.g_00750
OG0001187	Prba.g_00792	Prbe.g_00751
OG0001188	Prba.g_00793	Prbe.g_00752
OG0001189	Prba.g_00794	Prbe.g_00753
OG0001190	Prba.g_00795	Prbe.g_00754
OG0001191	Prba.g_00796	Prbe.g_00755
OG0001192	Prba.g_00797	Prbe.g_00756
OG0001193	Prba.g_00798	Prbe.g_01134
OG0001194	Prba.g_00799	Prbe.g_01135
OG0001195	Prba.g_00800	Prbe.g_01136
OG0001196	Prba.g_00801	Prbe.g_01137
OG0001197	Prba.g_00802	Prbe.g_01138
OG0001198	Prba.g_00803	Prbe.g_01139
OG0001199	Prba.g_00804	Prbe.g_01140
OG0001200	Prba.g_00805	Prbe.g_01141
OG0001201	Prba.g_00806	Prbe.g_01142
OG0001202	Prba.g_00807	Prbe.g_01143
OG0001203	Prba.g_00809	Prbe.g_01145
OG0001204	Prba.g_00811	Prbe.g_01147
OG0001205	Prba.g_00812	Prbe.g_01149
OG0001206	Prba.g_00813	Prbe.g_01150
OG0001207	Prba.g_00814	Prbe.g_01151
OG0001208	Prba.g_00815	Prbe.g_01152
OG0001209	Prba.g_00816	Prbe.g_01153
OG0001210	Prba.g_00817	Prbe.g_01154
OG0001211	Prba.g_00818	Prbe.g_01155
OG0001212	Prba.g_00819	Prbe.g_01156
OG0001213	Prba.g_00820	Prbe.g_01157
OG0001214	Prba.g_00822	Prbe.g_01159
OG0001215	Prba.g_00823	Prbe.g_01160
OG0001216	Prba.g_00824	Prbe.g_01161
OG0001217	Prba.g_00825	Prbe.g_01162
OG0001218	Prba.g_00826	Prbe.g_01163
OG0001219	Prba.g_00829	Prbe.g_01166
OG0001220	Prba.g_00830	Prbe.g_01167
OG0001221	Prba.g_00833	Prbe.g_01171
OG0001222	Prba.g_00834	Prbe.g_01172
OG0001223	Prba.g_00835	Prbe.g_01173
OG0001224	Prba.g_00836	Prbe.g_01175
OG0001225	Prba.g_00837	Prbe.g_01176
OG0001226	Prba.g_00838	Prbe.g_01177
OG0001227	Prba.g_00839	Prbe.g_01178
OG0001228	Prba.g_00840	Prbe.g_01179
OG0001229	Prba.g_00841	Prbe.g_01180
OG0001230	Prba.g_00842	Prbe.g_01181
OG0001231	Prba.g_00843	Prbe.g_01182
OG0001232	Prba.g_00844	Prbe.g_01185
OG0001233	Prba.g_00845	Prbe.g_01186
OG0001234	Prba.g_00846	Prbe.g_01187
OG0001235	Prba.g_00847	Prbe.g_01188
OG0001236	Prba.g_01777	Prbe.g_01190
OG0001237	Prba.g_01778	Prbe.g_01191
OG0001238	Prba.g_01780	Prbe.g_01194
OG0001239	Prba.g_01781	Prbe.g_01195
OG0001240	Prba.g_01782	Prbe.g_01196
OG0001241	Prba.g_01784	Prbe.g_01056
OG0001242	Prba.g_01785	Prbe.g_01057
OG0001243	Prba.g_01786	Prbe.g_01058
OG0001244	Prba.g_01787	Prbe.g_01059
OG0001245	Prba.g_01788	Prbe.g_01060
OG0001246	Prba.g_01789	Prbe.g_01061
OG0001247	Prba.g_01790	Prbe.g_01062
OG0001248	Prba.g_01791	Prbe.g_01063
OG0001249	Prba.g_01792	Prbe.g_01064
OG0001250	Prba.g_01793	Prbe.g_01065
OG0001252	Prba.g_01926	Prbe.g_01682
OG0001253	Prba.g_01938	Prbe.g_01697
OG0001254	Prba.g_00498	Prbe.g_01835
OG0001255	Prba.g_00549	Prbe.g_01891
OG0001257	Prba.g_00979	Prbe.g_00651
OG0001258	Prba.g_00963	Prbe.g_00635
OG0001259	Prba.g_01727	Prbe.g_00544
OG0001260	Prba.g_01555	Prbe.g_01312
OG0001261	Prba.g_01464	Prbe.g_01258
OG0001262	Prba.g_01448	Prbe.g_01275
OG0001263	Prba.g_01427	Prbe.g_01570
OG0001264	Prba.g_01396	Prbe.g_00416
OG0001265	Prba.g_01288	Prbe.g_01393
OG0001266	Prba.g_01240	Prbe.g_00495
OG0001267	Prba.g_00080	Prbe.g_01567
OG0001268	Prba.g_00067	Prbe.g_01552
OG0001269	Prba.g_00213	Prbe.g_00398
OG0001270	Prba.g_00348	Prbe.g_00268
OG0001271	Prba.g_00337	Prbe.g_00255
OG0001272	Prba.g_00295	Prbe.g_00486
OG0001273	Prba.g_00294	Prbe.g_00194
OG0001274	Prba.g_00289	Prbe.g_00017
OG0001275	Prba.g_00272	Prbe.g_01624
OG0001276	Prba.g_00262	Prbe.g_01414
OG0001277	Prba.g_00251	Prbe.g_01026
OG0001278	Prba.g_00234	Prbe.g_00994
OG0001279	Prba.g_00230	Prbe.g_00990
OG0001280	Prba.g_00227	Prbe.g_00987
OG0001281	Prba.g_00360	Prbe.g_01113
OG0001282	Prba.g_00385	Prbe.g_00980
OG0001283	Prba.g_01077	Prbe.g_00794
OG0001284	Prba.g_00778	Prbe.g_00763
OG0001285	Prba.g_00810	Prbe.g_01146
OG0001286	Prba.g_01783	Prbe.g_01198
OG0001288	Prba.g_01024	Prbe.g_01935
OG0001290	Prba.g_01823	Prbe.g_00131
OG0001291	Prba.g_01859	Prbe.g_00176
OG0001292	Prba.g_01862	Prbe.g_00179
OG0001293	Prba.g_01864	Prbe.g_00181
OG0001294	Prba.g_01881	Prbe.g_01633
OG0001295	Prba.g_01907	Prbe.g_01663
OG0001296	Prba.g_01913	Prbe.g_01670
OG0001297	Prba.g_00655	Prbe.g_01748
OG0001298	Prba.g_00462	Prbe.g_01796
OG0001299	Prba.g_00471	Prbe.g_01805
OG0001300	Prba.g_00867	Prbe.g_00913
OG0001301	Prba.g_01680	Prbe.g_01483
OG0001302	Prba.g_01551	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133
OG0001303	Prba.g_01547	Prbe.g_01612
OG0001304	Prba.g_01273	Prbe.g_01306
OG0001305	Prba.g_01268	Prbe.g_01301
OG0001306	Prba.g_01232	Prbe.g_01184
OG0001307	Prba.g_01223	Prbe.g_00912
OG0001308	Prba.g_00737	Prbe.g_00204
OG0001309	Prba.g_00735	Prbe.g_01148
OG0001310	Prba.g_00724	Prbe.g_00056
OG0001311	Prba.g_00035	Prbe.g_01516
OG0001312	Prba.g_00212	Prbe.g_00399
OG0001313	Prba.g_00291	Prbe.g_01920
OG0001314	Prba.g_00597	Prbe.g_00962
OG0001315	Prba.g_00563	Prbe.g_00927
OG0001316	Prba.g_01073	Prbe.g_00798
OG0001318	Prba.g_01929	Prbe.g_01685
OG0001319	Prba.g_00457	Prbe.g_01790
OG0001320	Prba.g_00994	Prbe.g_00005
OG0001321	Prba.g_01545	Prbe.g_00496
OG0001322	Prba.g_01518	Prbe.g_01598
OG0001323	Prba.g_01248	Prbe.g_00405
OG0001324	Prba.g_01215	Prbe.g_00685
OG0001325	Prba.g_00731	Prbe.g_00724
OG0001326	Prba.g_01164	Prbe.g_00013
OG0001327	Prba.g_01166	Prbe.g_00205
OG0001328	Prba.g_01197	Prbe.g_00888
OG0001329	Prba.g_00176	Prbe.g_01193
OG0001330	Prba.g_00298	Prbe.g_00222
OG0001331	Prba.g_00229	Prbe.g_00989
OG0001333	Prba.g_00433	Prbe.g_00832
OG0001334	Prba.g_00770	Prbe.g_00772
OG0001335	Prba.g_00808	Prbe.g_01144
OG0001336	Prba.g_01916	Prbe.g_01672
OG0001337	Prba.g_01906	Prbe.g_01662
OG0001338	Prba.g_01932	Prbe.g_00874
OG0001339	Prba.g_00659	Prbe.g_01752
OG0001340	Prba.g_00467	Prbe.g_01801
OG0001341	Prba.g_00479	Prbe.g_01814
OG0001342	Prba.g_00497	Prbe.g_01834
OG0001343	Prba.g_00555	Prbe.g_01897
OG0001345	Prba.g_01027	Prbe.g_01932
OG0001346	Prba.g_00989	Prbe.g_00661
OG0001347	Prba.g_00975	Prbe.g_00647
OG0001349	Prba.g_00952	Prbe.g_00624
OG0001350	Prba.g_00947	Prbe.g_00619
OG0001351	Prba.g_01739	Prbe.g_00558
OG0001352	Prba.g_01635	Prbe.g_00456
OG0001353	Prba.g_01614	Prbe.g_01776
OG0001354	Prba.g_01515	Prbe.g_01313
OG0001355	Prba.g_01458	Prbe.g_01265
OG0001356	Prba.g_01413	Prbe.g_00103
OG0001357	Prba.g_01309	Prbe.g_01378
OG0001358	Prba.g_01289	Prbe.g_01392
OG0001359	Prba.g_00093	Prbe.g_00046
OG0001360	Prba.g_00092	Prbe.g_00047
OG0001361	Prba.g_00013	Prbe.g_01495
OG0001362	Prba.g_01136	Prbe.g_00721
OG0001364	Prba.g_00318	Prbe.g_00236
OG0001365	Prba.g_00355	Prbe.g_00161
OG0001366	Prba.g_00583	Prbe.g_00948
OG0001368	Prba.g_00777	Prbe.g_00764
OG0001369	Prba.g_01287	Prbe.g_01394
OG0001371	Prba.g_01855	Prbe.g_00171
OG0001372	Prba.g_01856	Prbe.g_00173
OG0001373	Prba.g_01863	Prbe.g_00180
OG0001374	Prba.g_01875	Prbe.g_00191
OG0001375	Prba.g_01923	Prbe.g_01680
OG0001376	Prba.g_00453	Prbe.g_01786
OG0001377	Prba.g_00475	Prbe.g_01810
OG0001378	Prba.g_00490	Prbe.g_01827
OG0001379	Prba.g_00855	Prbe.g_00270
OG0001381	Prba.g_01007	Prbe.g_00675
OG0001382	Prba.g_01001	Prbe.g_00669
OG0001383	Prba.g_00950	Prbe.g_00622
OG0001384	Prba.g_00942	Prbe.g_00614
OG0001385	Prba.g_01651	Prbe.g_01452
OG0001386	Prba.g_01643	Prbe.g_00448
OG0001387	Prba.g_01641	Prbe.g_00450
OG0001388	Prba.g_01631	Prbe.g_00461
OG0001389	Prba.g_01589	Prbe.g_01435
OG0001390	Prba.g_01556	Prbe.g_01604
OG0001391	Prba.g_01513	Prbe.g_01316
OG0001392	Prba.g_01414	Prbe.g_00102
OG0001393	Prba.g_01412	Prbe.g_00104
OG0001394	Prba.g_01390	Prbe.g_00422
OG0001395	Prba.g_01387	Prbe.g_00425
OG0001396	Prba.g_01305	Prbe.g_01023
OG0001397	Prba.g_01279	Prbe.g_01405
OG0001398	Prba.g_01260	Prbe.g_01293
OG0001399	Prba.g_01250	Prbe.g_00094
OG0001400	Prba.g_01242	Prbe.g_01621
OG0001401	Prba.g_01235	Prbe.g_00051
OG0001402	Prba.g_00078	Prbe.g_01564
OG0001403	Prba.g_01193	Prbe.g_00892
OG0001404	Prba.g_00205	Prbe.g_01408
OG0001405	Prba.g_00195	Prbe.g_00372
OG0001406	Prba.g_00349	Prbe.g_00269
OG0001407	Prba.g_00346	Prbe.g_00266
OG0001408	Prba.g_00297	Prbe.g_00221
OG0001409	Prba.g_00283	Prbe.g_01123
OG0001412	Prba.g_01356	Prbe.g_01330
OG0001414	Prba.g_01850	Prbe.g_01602
OG0001417	Prba.g_01642	Prbe.g_00449
OG0001418	Prba.g_01544	Prbe.g_00733
OG0001419	Prba.g_01509	Prbe.g_01322
OG0001420	Prba.g_01410	Prbe.g_00106
OG0001421	Prba.g_01406	Prbe.g_00111
OG0001422	Prba.g_01245	Prbe.g_00716
OG0001423	Prba.g_00091	Prbe.g_00712
OG0001424	Prba.g_01082	Prbe.g_00218
OG0001425	Prba.g_00277	Prbe.g_01617
OG0001427	Prba.g_00866	Prbe.g_01049
OG0001429	Prba.g_01327	Prbe.g_01360
OG0001430	Prba.g_01296	Prbe.g_00061
OG0001431	Prba.g_01244	Prbe.g_00053
OG0001432	Prba.g_01241	Prbe.g_01620
OG0001435	Prba.g_00285	Prbe.g_01585
OG0001436	Prba.g_01535	Prbe.g_00997
OG0001439	Prba.g_01467	Prbe.g_01255
OG0001440	Prba.g_01285	Prbe.g_01397
OG0001443	Prba.g_00081	Prbe.g_01568
OG0001444	Prba.g_00044	Prbe.g_01529
OG0001445	Prba.g_01124	Prbe.g_00033
OG0001446	Prba.g_01126	Prbe.g_00034
OG0001447	Prba.g_01127	Prbe.g_01575
OG0001448	Prba.g_00265	Prbe.g_00028
OG0001452	Prba.g_00828	Prbe.g_01165
OG0001453	Prba.g_00254	Prbe.g_00701
OG0001454	Prba.g_00860	Prbe.g_00677
OG0001455	Prba.g_00921, Prba.g_01046	Prbe.g_00703
OG0001457	Prba.g_01615	Prbe.g_01211
OG0001458	Prba.g_01557	Prbe.g_00707
OG0001459	Prba.g_01520	Prbe.g_00378
OG0001460	Prba.g_01436	Prbe.g_00491
OG0001461	Prba.g_01364	Prbe.g_01442
OG0001462	Prba.g_01297	Prbe.g_01589
OG0001463	Prba.g_01251	Prbe.g_00671
OG0001465	Prba.g_01161	Prbe.g_01613
OG0001468	Prba.g_01066	Prbe.g_00807
OG0001469	Prba.g_00066	Prbe.g_01551
OG0001471	Prba.g_01042	Prbe.g_00695
OG0001473	Prba.g_01428	Prbe.g_01315
OG0001482	Prba.g_00241	Prbe.g_00040
OG0001483	Prba.g_01186	Prbe.g_00899
OG0001484	Prba.g_00151	Prbe.g_00166
OG0001485	Prba.g_00353	Prbe.g_00925
OG0001486	Prba.g_01376	Prbe.g_00437
OG0001487	Prba.g_01540	Prbe.g_00509
OG0001488	Prba.g_00628	Prbe.g_01720
OG0001489	Prba.g_00869	Prbe.g_01091
OG0001490	Prba.g_00897	Prbe.g_00923
OG0001492	Prba.g_01466	Prbe.g_01256
OG0001506	Prba.g_01228	Prbe.g_01596
OG0001508	Prba.g_00286	Prbe.g_01020
OG0001509	Prba.g_00375	Prbe.g_00478
OG0001519	Prba.g_00883	Prbe.g_00019
OG0001520	Prba.g_01536	Prbe.g_00998
OG0001521	Prba.g_00356	Prbe.g_00162
OG0001530	Prba.g_01537	Prbe.g_00999
OG0001535	Prba.g_01440	Prbe.g_01287
OG0001541	Prba.g_00163	Prbe.g_00088
OG0001579	Prba.g_00117	Prbe.g_00335
OG0001580	Prba.g_00141, Prba.g_00142	Prbe.g_00347
OG0001581	Prba.g_00138	Prbe.g_00344
OG0001617	Prba.g_01207	Prbe.g_00329
OG0001618	Prba.g_01209	Prbe.g_00917
OG0001627	Prba.g_01210	Prbe.g_01115
OG0001631	Prba.g_00005	Prbe.g_00500
OG0001637	Prba.g_01562	Prbe.g_00688
OG0001720	Prba.g_00133	Prbe.g_00160
OG0001843	Prba.g_00166	Prbe.g_00087
OG0001844	Prba.g_00140	Prbe.g_00343
OG0001869	Prba.g_00147	Prbe.g_00390
OG0001881	Prba.g_01091	Prbe.g_01013
OG0001981	Prba.g_00119	Prbe.g_00332
