Orthogroup	Prba	Prai
OG0001154	Prba.g_01074	Prai.g_01817
OG0001155	Prba.g_01076	Prai.g_01819
OG0001156	Prba.g_01078	Prai.g_01821
OG0001157	Prba.g_01079	Prai.g_01822
OG0001158	Prba.g_00753	Prai.g_01824
OG0001159	Prba.g_00754	Prai.g_01825
OG0001160	Prba.g_00755	Prai.g_01826
OG0001161	Prba.g_00756	Prai.g_01827
OG0001162	Prba.g_00757	Prai.g_01828
OG0001163	Prba.g_00758	Prai.g_01829
OG0001164	Prba.g_00759	Prai.g_01830
OG0001165	Prba.g_00760	Prai.g_01831
OG0001166	Prba.g_00761	Prai.g_01832
OG0001167	Prba.g_00762	Prai.g_01833
OG0001168	Prba.g_00763	Prai.g_01834
OG0001169	Prba.g_00764	Prai.g_01835
OG0001170	Prba.g_00766	Prai.g_01836
OG0001171	Prba.g_00767	Prai.g_01837
OG0001172	Prba.g_00769	Prai.g_01839
OG0001173	Prba.g_00771	Prai.g_01841
OG0001174	Prba.g_00772	Prai.g_01842
OG0001175	Prba.g_00773	Prai.g_01843
OG0001176	Prba.g_00774	Prai.g_01844
OG0001177	Prba.g_00776	Prai.g_01846
OG0001178	Prba.g_00779	Prai.g_01849
OG0001179	Prba.g_00780	Prai.g_01850
OG0001180	Prba.g_00781	Prai.g_01851
OG0001181	Prba.g_00782	Prai.g_01852
OG0001182	Prba.g_00783	Prai.g_01853
OG0001183	Prba.g_00784	Prai.g_01854
OG0001184	Prba.g_00786	Prai.g_01856
OG0001185	Prba.g_00789	Prai.g_01861
OG0001186	Prba.g_00790	Prai.g_01862
OG0001187	Prba.g_00792	Prai.g_01863
OG0001188	Prba.g_00793	Prai.g_01864
OG0001189	Prba.g_00794	Prai.g_01865
OG0001190	Prba.g_00795	Prai.g_01866
OG0001191	Prba.g_00796	Prai.g_01867
OG0001192	Prba.g_00797	Prai.g_01868
OG0001193	Prba.g_00798	Prai.g_01869
OG0001194	Prba.g_00799	Prai.g_01870
OG0001195	Prba.g_00800	Prai.g_01871
OG0001196	Prba.g_00801	Prai.g_01872
OG0001197	Prba.g_00802	Prai.g_01873
OG0001198	Prba.g_00803	Prai.g_01874
OG0001199	Prba.g_00804	Prai.g_01875
OG0001200	Prba.g_00805	Prai.g_01876
OG0001201	Prba.g_00806	Prai.g_01877
OG0001202	Prba.g_00807	Prai.g_01878
OG0001203	Prba.g_00809	Prai.g_01880
OG0001204	Prba.g_00811	Prai.g_01882
OG0001205	Prba.g_00812	Prai.g_01883
OG0001206	Prba.g_00813	Prai.g_01884
OG0001207	Prba.g_00814	Prai.g_01885
OG0001208	Prba.g_00815	Prai.g_01886
OG0001209	Prba.g_00816	Prai.g_01887
OG0001210	Prba.g_00817	Prai.g_01888
OG0001211	Prba.g_00818	Prai.g_01889
OG0001212	Prba.g_00819	Prai.g_01890
OG0001213	Prba.g_00820	Prai.g_01891
OG0001214	Prba.g_00822	Prai.g_01893
OG0001215	Prba.g_00823	Prai.g_01894
OG0001216	Prba.g_00824	Prai.g_01895
OG0001217	Prba.g_00825	Prai.g_01896
OG0001218	Prba.g_00826	Prai.g_01897
OG0001219	Prba.g_00829	Prai.g_01899
OG0001220	Prba.g_00830	Prai.g_01900
OG0001221	Prba.g_00833	Prai.g_01903
OG0001222	Prba.g_00834	Prai.g_01904
OG0001223	Prba.g_00835	Prai.g_01905
OG0001224	Prba.g_00836	Prai.g_01906
OG0001225	Prba.g_00837	Prai.g_01907
OG0001226	Prba.g_00838	Prai.g_01908
OG0001227	Prba.g_00839	Prai.g_01909
OG0001228	Prba.g_00840	Prai.g_01910
OG0001229	Prba.g_00841	Prai.g_01911
OG0001230	Prba.g_00842	Prai.g_01912
OG0001231	Prba.g_00843	Prai.g_01913
OG0001232	Prba.g_00844	Prai.g_01914
OG0001233	Prba.g_00845	Prai.g_01915
OG0001234	Prba.g_00846	Prai.g_01916
OG0001235	Prba.g_00847	Prai.g_01917
OG0001236	Prba.g_01777	Prai.g_01919
OG0001237	Prba.g_01778	Prai.g_01920
OG0001238	Prba.g_01780	Prai.g_01922
OG0001239	Prba.g_01781	Prai.g_01923
OG0001240	Prba.g_01782	Prai.g_01924
OG0001241	Prba.g_01784	Prai.g_01926
OG0001242	Prba.g_01785	Prai.g_01928
OG0001243	Prba.g_01786	Prai.g_01929
OG0001244	Prba.g_01787	Prai.g_01930
OG0001245	Prba.g_01788	Prai.g_01931
OG0001246	Prba.g_01789	Prai.g_01932
OG0001247	Prba.g_01790	Prai.g_01933
OG0001248	Prba.g_01791	Prai.g_01934
OG0001249	Prba.g_01792	Prai.g_01935
OG0001250	Prba.g_01793	Prai.g_01936
OG0001251	Prba.g_01880	Prai.g_00092
OG0001252	Prba.g_01926	Prai.g_00138
OG0001253	Prba.g_01938	Prai.g_00161
OG0001254	Prba.g_00498	Prai.g_00294
OG0001257	Prba.g_00979	Prai.g_00512
OG0001258	Prba.g_00963	Prai.g_00528
OG0001259	Prba.g_01727	Prai.g_00618
OG0001260	Prba.g_01555	Prai.g_00896
OG0001261	Prba.g_01464	Prai.g_00812
OG0001262	Prba.g_01448	Prai.g_00796
OG0001263	Prba.g_01427	Prai.g_01064
OG0001264	Prba.g_01396	Prai.g_01047
OG0001266	Prba.g_01240	Prai.g_01083
OG0001267	Prba.g_00080	Prai.g_01156
OG0001269	Prba.g_00213	Prai.g_01354
OG0001271	Prba.g_00337	Prai.g_01513
OG0001272	Prba.g_00295	Prai.g_01556
OG0001273	Prba.g_00294	Prai.g_01557
OG0001274	Prba.g_00289	Prai.g_01563
OG0001275	Prba.g_00272	Prai.g_01585
OG0001278	Prba.g_00234	Prai.g_01630
OG0001279	Prba.g_00230	Prai.g_01634
OG0001280	Prba.g_00227	Prai.g_01637
OG0001281	Prba.g_00360	Prai.g_01704
OG0001282	Prba.g_00385	Prai.g_01729
OG0001283	Prba.g_01077	Prai.g_01820
OG0001284	Prba.g_00778	Prai.g_01848
OG0001285	Prba.g_00810	Prai.g_01881
OG0001286	Prba.g_01783	Prai.g_01925
OG0001288	Prba.g_01024	Prai.g_00468
OG0001290	Prba.g_01823	Prai.g_00030
OG0001291	Prba.g_01859	Prai.g_00071
OG0001292	Prba.g_01862	Prai.g_00074
OG0001293	Prba.g_01864	Prai.g_00076
OG0001294	Prba.g_01881	Prai.g_00093
OG0001295	Prba.g_01907	Prai.g_00119
OG0001296	Prba.g_01913	Prai.g_00125
OG0001297	Prba.g_00655	Prai.g_00210
OG0001298	Prba.g_00462	Prai.g_00256
OG0001299	Prba.g_00471	Prai.g_00265
OG0001300	Prba.g_00867	Prai.g_00386
OG0001301	Prba.g_01680	Prai.g_00666
OG0001302	Prba.g_01551	Prai.g_00890
OG0001303	Prba.g_01547	Prai.g_00887
OG0001304	Prba.g_01273	Prai.g_00927
OG0001305	Prba.g_01268	Prai.g_00922
OG0001306	Prba.g_01232	Prai.g_01090
OG0001307	Prba.g_01223	Prai.g_01100
OG0001308	Prba.g_00737	Prai.g_01125
OG0001309	Prba.g_00735	Prai.g_01126
OG0001310	Prba.g_00724	Prai.g_01134
OG0001311	Prba.g_00035	Prai.g_01201
OG0001312	Prba.g_00212	Prai.g_01355
OG0001313	Prba.g_00291	Prai.g_01560
OG0001314	Prba.g_00597	Prai.g_01661
OG0001315	Prba.g_00563	Prai.g_01695
OG0001316	Prba.g_01073	Prai.g_01816
OG0001318	Prba.g_01929	Prai.g_00141
OG0001319	Prba.g_00457	Prai.g_00249
OG0001320	Prba.g_00994	Prai.g_00498
OG0001321	Prba.g_01545	Prai.g_01233
OG0001322	Prba.g_01518	Prai.g_00866
OG0001323	Prba.g_01248	Prai.g_01075
OG0001324	Prba.g_01215	Prai.g_01108
OG0001325	Prba.g_00731	Prai.g_01128
OG0001327	Prba.g_01166	Prai.g_01309
OG0001328	Prba.g_01197	Prai.g_01340
OG0001330	Prba.g_00298	Prai.g_01553
OG0001331	Prba.g_00229	Prai.g_01635
OG0001333	Prba.g_00433	Prai.g_01786
OG0001334	Prba.g_00770	Prai.g_01840
OG0001335	Prba.g_00808	Prai.g_01879
OG0001336	Prba.g_01916	Prai.g_00128
OG0001337	Prba.g_01906	Prai.g_00118
OG0001338	Prba.g_01932	Prai.g_00155
OG0001339	Prba.g_00659	Prai.g_00214
OG0001340	Prba.g_00467	Prai.g_00261
OG0001341	Prba.g_00479	Prai.g_00274
OG0001342	Prba.g_00497	Prai.g_00293
OG0001343	Prba.g_00555	Prai.g_00352
OG0001344	Prba.g_00872	Prai.g_00389
OG0001345	Prba.g_01027	Prai.g_00465
OG0001346	Prba.g_00989	Prai.g_00502
OG0001347	Prba.g_00975	Prai.g_00516
OG0001348	Prba.g_00957	Prai.g_00534
OG0001349	Prba.g_00952	Prai.g_00539
OG0001351	Prba.g_01739	Prai.g_00605
OG0001352	Prba.g_01635	Prai.g_00711
OG0001354	Prba.g_01515	Prai.g_00863
OG0001355	Prba.g_01458	Prai.g_00806
OG0001356	Prba.g_01413	Prai.g_01062
OG0001357	Prba.g_01309	Prai.g_00961
OG0001358	Prba.g_01289	Prai.g_00942
OG0001359	Prba.g_00093	Prai.g_01147
OG0001360	Prba.g_00092	Prai.g_01148
OG0001361	Prba.g_00013	Prai.g_01223
OG0001362	Prba.g_01136	Prai.g_01583
OG0001363	Prba.g_00152	Prai.g_01390
OG0001364	Prba.g_00318	Prai.g_01532
OG0001365	Prba.g_00355	Prai.g_01699
OG0001366	Prba.g_00583	Prai.g_01675
OG0001367	Prba.g_00374	Prai.g_01718
OG0001368	Prba.g_00777	Prai.g_01847
OG0001371	Prba.g_01855	Prai.g_00067
OG0001372	Prba.g_01856	Prai.g_00068
OG0001373	Prba.g_01863	Prai.g_00075
OG0001374	Prba.g_01875	Prai.g_00087
OG0001375	Prba.g_01923	Prai.g_00135
OG0001376	Prba.g_00453	Prai.g_00245
OG0001377	Prba.g_00475	Prai.g_00269
OG0001379	Prba.g_00855	Prai.g_00376
OG0001381	Prba.g_01007	Prai.g_00485
OG0001382	Prba.g_01001	Prai.g_00491
OG0001383	Prba.g_00950	Prai.g_00541
OG0001384	Prba.g_00942	Prai.g_00548
OG0001385	Prba.g_01651	Prai.g_00695
OG0001386	Prba.g_01643	Prai.g_00703
OG0001387	Prba.g_01641	Prai.g_00705
OG0001388	Prba.g_01631	Prai.g_00715
OG0001389	Prba.g_01589	Prai.g_00753
OG0001390	Prba.g_01556	Prai.g_00897
OG0001391	Prba.g_01513	Prai.g_00861
OG0001392	Prba.g_01414	Prai.g_01063
OG0001393	Prba.g_01412	Prai.g_01061
OG0001394	Prba.g_01390	Prai.g_01041
OG0001395	Prba.g_01387	Prai.g_01038
OG0001397	Prba.g_01279	Prai.g_00933
OG0001398	Prba.g_01260	Prai.g_00914
OG0001399	Prba.g_01250	Prai.g_01073
OG0001400	Prba.g_01242	Prai.g_01081
OG0001401	Prba.g_01235	Prai.g_00738
OG0001402	Prba.g_00078	Prai.g_01158
OG0001403	Prba.g_01193	Prai.g_01336
OG0001404	Prba.g_00205	Prai.g_01361
OG0001405	Prba.g_00195	Prai.g_01371
OG0001406	Prba.g_00349	Prai.g_01501
OG0001407	Prba.g_00346	Prai.g_01503
OG0001408	Prba.g_00297	Prai.g_01554
OG0001409	Prba.g_00283	Prai.g_01566
OG0001412	Prba.g_01356	Prai.g_01008
OG0001414	Prba.g_01850	Prai.g_00061
OG0001415	Prba.g_00542	Prai.g_00339
OG0001416	Prba.g_00940	Prai.g_00550
OG0001417	Prba.g_01642	Prai.g_00704
OG0001418	Prba.g_01544	Prai.g_00886
OG0001421	Prba.g_01406	Prai.g_01056
OG0001422	Prba.g_01245	Prai.g_01078
OG0001423	Prba.g_00091	Prai.g_01149
OG0001424	Prba.g_01082	Prai.g_01237
OG0001425	Prba.g_00277	Prai.g_01575
OG0001426	Prba.g_01779	Prai.g_01921
OG0001427	Prba.g_00866	Prai.g_00385
OG0001430	Prba.g_01296	Prai.g_00950
OG0001431	Prba.g_01244	Prai.g_01079
OG0001432	Prba.g_01241	Prai.g_01082
OG0001435	Prba.g_00285	Prai.g_01565
OG0001438	Prba.g_01697	Prai.g_00649
OG0001439	Prba.g_01467	Prai.g_00815
OG0001440	Prba.g_01285	Prai.g_00939
OG0001441	Prba.g_00744	Prai.g_01118
OG0001443	Prba.g_00081	Prai.g_01155
OG0001444	Prba.g_00044	Prai.g_01190
OG0001445	Prba.g_01124	Prai.g_01295
OG0001446	Prba.g_01126	Prai.g_01297
OG0001447	Prba.g_01127	Prai.g_01298
OG0001448	Prba.g_00265	Prai.g_01601
OG0001449	Prba.g_00116	Prai.g_01407
OG0001454	Prba.g_00860	Prai.g_00380
OG0001455	Prba.g_00921, Prba.g_01046	Prai.g_01621
OG0001457	Prba.g_01615	Prai.g_00731
OG0001458	Prba.g_01557	Prai.g_00898
OG0001459	Prba.g_01520	Prai.g_00868
OG0001460	Prba.g_01436	Prai.g_00785
OG0001461	Prba.g_01364	Prai.g_01016
OG0001462	Prba.g_01297	Prai.g_00951
OG0001463	Prba.g_01251	Prai.g_01072
OG0001464	Prba.g_01246	Prai.g_01077
OG0001465	Prba.g_01161	Prai.g_01271
OG0001467	Prba.g_00716	Prai.g_01460
OG0001468	Prba.g_01066	Prai.g_01809
OG0001469	Prba.g_00066	Prai.g_01169
OG0001470	Prba.g_00536	Prai.g_00333
OG0001471	Prba.g_01042	Prai.g_00447
OG0001475	Prba.g_01255	Prai.g_01068
OG0001476	Prba.g_01254	Prai.g_01069
OG0001477	Prba.g_01253	Prai.g_01070
OG0001478	Prba.g_01247	Prai.g_01076
OG0001479	Prba.g_01220	Prai.g_01103
OG0001480	Prba.g_00750	Prai.g_01112
OG0001481	Prba.g_00047	Prai.g_01187
OG0001482	Prba.g_00241	Prai.g_01618
OG0001484	Prba.g_00151	Prai.g_01422, Prai.g_01391
OG0001485	Prba.g_00353	Prai.g_01697
OG0001488	Prba.g_00628	Prai.g_00183
OG0001490	Prba.g_00897	Prai.g_00414
OG0001491	Prba.g_01523	Prai.g_00871
OG0001492	Prba.g_01466	Prai.g_00814
OG0001506	Prba.g_01228	Prai.g_01095
OG0001507	Prba.g_00082	Prai.g_01154
OG0001509	Prba.g_00375	Prai.g_01719
OG0001510	Prba.g_01058	Prai.g_01801
OG0001513	Prba.g_01893	Prai.g_00105
OG0001514	Prba.g_01173	Prai.g_01773, Prai.g_00906
OG0001515	Prba.g_01553	Prai.g_00892
OG0001516	Prba.g_01315	Prai.g_00967
OG0001517	Prba.g_01237	Prai.g_01086
OG0001518	Prba.g_00246	Prai.g_01264
OG0001519	Prba.g_00883	Prai.g_00401
OG0001521	Prba.g_00356	Prai.g_01700
OG0001523	Prba.g_01849	Prai.g_00060
OG0001524	Prba.g_00870	Prai.g_00388
OG0001525	Prba.g_01002	Prai.g_00490
OG0001527	Prba.g_00746	Prai.g_01116
OG0001528	Prba.g_01137	Prai.g_01607
OG0001532	Prba.g_01827	Prai.g_00034
OG0001535	Prba.g_01440	Prai.g_00788
OG0001536	Prba.g_00748	Prai.g_01114
OG0001537	Prba.g_01141, Prba.g_01097	Prai.g_01269
OG0001538	Prba.g_01163	Prai.g_01308
OG0001539	Prba.g_01178	Prai.g_01317
OG0001541	Prba.g_00163	Prai.g_01394
OG0001542	Prba.g_00281	Prai.g_01569
OG0001543	Prba.g_00271	Prai.g_01586
OG0001549	Prba.g_01914	Prai.g_00126
OG0001550	Prba.g_00523	Prai.g_00320
OG0001551	Prba.g_00547	Prai.g_00344
OG0001552	Prba.g_00862	Prai.g_00382
OG0001553	Prba.g_00885	Prai.g_00403
OG0001554	Prba.g_00886	Prai.g_00404
OG0001555	Prba.g_01004	Prai.g_00488
OG0001556	Prba.g_00992	Prai.g_00500
OG0001557	Prba.g_01640	Prai.g_00706
OG0001559	Prba.g_01552	Prai.g_00891
OG0001560	Prba.g_01531	Prai.g_00879
OG0001561	Prba.g_01435	Prai.g_00784
OG0001562	Prba.g_01298	Prai.g_00952
OG0001563	Prba.g_01239	Prai.g_01084
OG0001564	Prba.g_01238	Prai.g_01085
OG0001565	Prba.g_01236	Prai.g_01087
OG0001566	Prba.g_01233	Prai.g_01089
OG0001567	Prba.g_01227	Prai.g_01096
OG0001568	Prba.g_00751	Prai.g_01111
OG0001569	Prba.g_00747	Prai.g_01115
OG0001570	Prba.g_00741	Prai.g_01122
OG0001571	Prba.g_00728	Prai.g_01131
OG0001572	Prba.g_00101	Prai.g_01139
OG0001573	Prba.g_00098	Prai.g_01142
OG0001575	Prba.g_01158	Prai.g_00736
OG0001576	Prba.g_01169	Prai.g_01311
OG0001577	Prba.g_00199	Prai.g_01367
OG0001578	Prba.g_00197	Prai.g_01369
OG0001582	Prba.g_00305	Prai.g_01545
OG0001583	Prba.g_00303	Prai.g_01547
OG0001584	Prba.g_00302	Prai.g_01548
OG0001585	Prba.g_00292	Prai.g_01559
OG0001586	Prba.g_00787	Prai.g_01857
OG0001592	Prba.g_00896	Prai.g_00413
OG0001594	Prba.g_00993	Prai.g_00499
OG0001595	Prba.g_01611	Prai.g_00734
OG0001596	Prba.g_01550	Prai.g_00889
OG0001597	Prba.g_01433	Prai.g_00783
OG0001598	Prba.g_01408	Prai.g_01058
OG0001603	Prba.g_00250	Prai.g_01245
OG0001604	Prba.g_00607	Prai.g_01651
OG0001606	Prba.g_00556	Prai.g_00353
OG0001609	Prba.g_00861	Prai.g_00381
OG0001610	Prba.g_01616	Prai.g_00730
OG0001611	Prba.g_01569	Prai.g_00440
OG0001612	Prba.g_01522	Prai.g_00870
OG0001613	Prba.g_01429	Prai.g_01065
OG0001614	Prba.g_01311	Prai.g_00963
OG0001617	Prba.g_01207	Prai.g_01350
OG0001618	Prba.g_01209	Prai.g_00371
OG0001619	Prba.g_00207	Prai.g_01359
OG0001621	Prba.g_01542	Prai.g_00884
OG0001624	Prba.g_01431	Prai.g_00782
OG0001625	Prba.g_01303	Prai.g_00957
OG0001628	Prba.g_00263	Prai.g_01605
OG0001629	Prba.g_01211	Prai.g_00145
OG0001631	Prba.g_00005	Prai.g_01231
OG0001637	Prba.g_01562	Prai.g_00439
OG0001639	Prba.g_01898	Prai.g_00110
OG0001640	Prba.g_00636	Prai.g_00191
OG0001641	Prba.g_00857	Prai.g_00377
OG0001642	Prba.g_00859	Prai.g_00379
OG0001643	Prba.g_00892	Prai.g_00410
OG0001644	Prba.g_00893	Prai.g_00411
OG0001645	Prba.g_00895	Prai.g_00412
OG0001646	Prba.g_01106	Prai.g_01629
OG0001647	Prba.g_00995	Prai.g_00497
OG0001648	Prba.g_01756	Prai.g_00587
OG0001649	Prba.g_01750	Prai.g_00594
OG0001650	Prba.g_01595	Prai.g_00747
OG0001651	Prba.g_01560	Prai.g_00903
OG0001652	Prba.g_01559	Prai.g_00900
OG0001653	Prba.g_01530	Prai.g_00878
OG0001654	Prba.g_01524	Prai.g_00872
OG0001655	Prba.g_01516	Prai.g_00864
OG0001656	Prba.g_01494	Prai.g_00843
OG0001657	Prba.g_01442	Prai.g_00790
OG0001658	Prba.g_01430	Prai.g_00781
OG0001659	Prba.g_01383	Prai.g_01034
OG0001660	Prba.g_01302	Prai.g_00956
OG0001661	Prba.g_01299	Prai.g_00953
OG0001662	Prba.g_01294	Prai.g_00947
OG0001663	Prba.g_01277	Prai.g_00931
OG0001664	Prba.g_01276	Prai.g_00930
OG0001665	Prba.g_01256	Prai.g_01067
OG0001666	Prba.g_01252	Prai.g_01071
OG0001667	Prba.g_01249	Prai.g_01074
OG0001668	Prba.g_01243	Prai.g_01080
OG0001669	Prba.g_01231	Prai.g_01091
OG0001670	Prba.g_01230	Prai.g_01092
OG0001671	Prba.g_01224	Prai.g_01099
OG0001672	Prba.g_01219	Prai.g_01104
OG0001673	Prba.g_01218	Prai.g_01105
OG0001674	Prba.g_01217	Prai.g_01106
OG0001675	Prba.g_00730	Prai.g_01129
OG0001676	Prba.g_00725	Prai.g_01133
OG0001677	Prba.g_00089	Prai.g_01152
OG0001678	Prba.g_00016	Prai.g_01220
OG0001679	Prba.g_00008	Prai.g_01228
OG0001680	Prba.g_01134	Prai.g_01262
OG0001681	Prba.g_01170	Prai.g_01312
OG0001682	Prba.g_01176	Prai.g_01315
OG0001684	Prba.g_00306	Prai.g_01544
OG0001685	Prba.g_00299	Prai.g_01551
OG0001686	Prba.g_00296	Prai.g_01555
OG0001687	Prba.g_00290	Prai.g_01561
OG0001688	Prba.g_00287	Prai.g_01564
OG0001689	Prba.g_00282	Prai.g_01568
OG0001690	Prba.g_00280	Prai.g_01571
OG0001691	Prba.g_00278	Prai.g_01572
OG0001692	Prba.g_00615	Prai.g_01643
OG0001693	Prba.g_00827	Prai.g_01898
OG0001695	Prba.g_00162	Prai.g_00152
OG0001698	Prba.g_00965	Prai.g_00526
OG0001699	Prba.g_01610	Prai.g_00735
OG0001703	Prba.g_01529	Prai.g_00877
OG0001704	Prba.g_01301	Prai.g_01609
OG0001708	Prba.g_01160	Prai.g_01305
OG0001710	Prba.g_01300	Prai.g_00955
OG0001713	Prba.g_00174	Prai.g_01432
OG0001722	Prba.g_01568	Prai.g_01589
OG0001723	Prba.g_01561	Prai.g_01307
OG0001724	Prba.g_01511	Prai.g_00859
OG0001726	Prba.g_00742	Prai.g_01121
OG0001727	Prba.g_01129, Prba.g_01146	Prai.g_00432
OG0001731	Prba.g_00274	Prai.g_01580
OG0001732	Prba.g_00255	Prai.g_00436
OG0001734	Prba.g_01596	Prai.g_00745
OG0001785	Prba.g_01549	Prai.g_00888
OG0001786	Prba.g_01470	Prai.g_00818
OG0001788	Prba.g_01125	Prai.g_01296
OG0001789	Prba.g_01152	Prai.g_01600
OG0001796	Prba.g_00102	Prai.g_01138
OG0001807	Prba.g_00888	Prai.g_00406
OG0001810	Prba.g_01528	Prai.g_00876
OG0001811	Prba.g_01527	Prai.g_00875
OG0001812	Prba.g_01526	Prai.g_00874
OG0001813	Prba.g_01525	Prai.g_00873
OG0001816	Prba.g_01257	Prai.g_01066
OG0001817	Prba.g_00739	Prai.g_01124
OG0001819	Prba.g_00912	Prai.g_00423
OG0001825	Prba.g_00264	Prai.g_01603
OG0001829	Prba.g_00260	Prai.g_01290
OG0001839	Prba.g_00916	Prai.g_00045
OG0001843	Prba.g_00166	Prai.g_01395
OG0001846	Prba.g_00304	Prai.g_01546
OG0001848	Prba.g_00258	Prai.g_01137
OG0001849	Prba.g_00273	Prai.g_01581
OG0001860	Prba.g_01033, Prba.g_01034	Prai.g_00459
OG0001861	Prba.g_00733	Prai.g_01127
OG0001863	Prba.g_00723	Prai.g_01135
OG0001864	Prba.g_00237	Prai.g_01249
OG0001866	Prba.g_01138	Prai.g_00910
OG0001869	Prba.g_00147	Prai.g_01430
OG0001870	Prba.g_01831	Prai.g_00147, Prai.g_00040
OG0001875	Prba.g_00917	Prai.g_00427
OG0001876	Prba.g_00914	Prai.g_00425
OG0001877	Prba.g_00889	Prai.g_00407
OG0001909	Prba.g_00257	Prai.g_00148
OG0001910	Prba.g_00884	Prai.g_00402
OG0001912	Prba.g_00915	Prai.g_00426
OG0001914	Prba.g_00911	Prai.g_00422
OG0001949	Prba.g_01117, Prba.g_01043	Prai.g_00446
OG0001950	Prba.g_01213	Prai.g_01110
OG0001954	Prba.g_00879	Prai.g_00395
OG0001984	Prba.g_00887	Prai.g_00405
OG0002019	Prba.g_00238	Prai.g_01617
OG0002020	Prba.g_00906	Prai.g_01276
OG0002021	Prba.g_00920	Prai.g_00429
OG0002022	Prba.g_00239	Prai.g_01616
OG0002023	Prba.g_01144	Prai.g_01614
OG0002053	Prba.g_00240	Prai.g_01615
OG0002062	Prba.g_00918	Prai.g_00428
OG0002063	Prba.g_00910	Prai.g_00420
OG0002064	Prba.g_00890	Prai.g_00408
OG0002119	Prba.g_00904	Prai.g_01620
OG0002121	Prba.g_00740	Prai.g_01123
OG0002180	Prba.g_00247	Prai.g_01627
OG0002215	Prba.g_00127	Prai.g_01425
OG0002277	Prba.g_00909	Prai.g_00418
OG0002278	Prba.g_00908	Prai.g_00417
OG0002279	Prba.g_00907	Prai.g_00416
OG0002281	Prba.g_01105	Prai.g_01257
OG0002316	Prba.g_01045	Prai.g_00041
OG0002345	Prba.g_00168	Prai.g_01397
OG0002378	Prba.g_00169	Prai.g_01440
OG0002423	Prba.g_00126	Prai.g_01424
OG0003018	Prba.g_01128	Prai.g_01303
OG0003019	Prba.g_00125	Prai.g_01423
OG0003020	Prba.g_00128	Prai.g_01426
OG0003021	Prba.g_00129	Prai.g_01427
OG0003022	Prba.g_00130	Prai.g_01428
OG0003224	Prba.g_00122	Prai.g_01351
OG0003225	Prba.g_00170	Prai.g_01406
