Orthogroup	Prba	Prbd
OG0001105	Prba.g_00404	Prbd.g_01416
OG0001106	Prba.g_00405	Prbd.g_01415
OG0001107	Prba.g_00406	Prbd.g_01414
OG0001108	Prba.g_00407	Prbd.g_01413
OG0001109	Prba.g_00408	Prbd.g_01412
OG0001110	Prba.g_00409	Prbd.g_01411
OG0001111	Prba.g_00410	Prbd.g_01410
OG0001112	Prba.g_00411	Prbd.g_01409
OG0001113	Prba.g_00412	Prbd.g_01408
OG0001114	Prba.g_00413	Prbd.g_01407
OG0001115	Prba.g_00414	Prbd.g_01406
OG0001116	Prba.g_00415	Prbd.g_01405
OG0001117	Prba.g_00416	Prbd.g_01404
OG0001118	Prba.g_00417	Prbd.g_01403
OG0001119	Prba.g_00418	Prbd.g_01402
OG0001120	Prba.g_00419	Prbd.g_01401
OG0001121	Prba.g_00421	Prbd.g_01399
OG0001122	Prba.g_00422	Prbd.g_01398
OG0001123	Prba.g_00423	Prbd.g_01397
OG0001124	Prba.g_00425	Prbd.g_01395
OG0001125	Prba.g_00427	Prbd.g_01393
OG0001126	Prba.g_00428	Prbd.g_01392
OG0001127	Prba.g_00430	Prbd.g_01390
OG0001128	Prba.g_00431	Prbd.g_01389
OG0001129	Prba.g_00432	Prbd.g_01388
OG0001130	Prba.g_00435	Prbd.g_01385
OG0001131	Prba.g_00436	Prbd.g_01384
OG0001132	Prba.g_00437	Prbd.g_01383
OG0001133	Prba.g_00438	Prbd.g_01382
OG0001134	Prba.g_01048	Prbd.g_01381
OG0001135	Prba.g_01049	Prbd.g_01380
OG0001136	Prba.g_01050	Prbd.g_01379
OG0001137	Prba.g_01051	Prbd.g_01378
OG0001138	Prba.g_01052	Prbd.g_01377
OG0001139	Prba.g_01053	Prbd.g_01376
OG0001140	Prba.g_01054	Prbd.g_01375
OG0001141	Prba.g_01055	Prbd.g_01374
OG0001142	Prba.g_01059	Prbd.g_01371
OG0001143	Prba.g_01060	Prbd.g_01370
OG0001144	Prba.g_01061	Prbd.g_01369
OG0001145	Prba.g_01062	Prbd.g_01368
OG0001146	Prba.g_01063	Prbd.g_01367
OG0001147	Prba.g_01064	Prbd.g_01366
OG0001148	Prba.g_01065	Prbd.g_01365
OG0001149	Prba.g_01067	Prbd.g_01363
OG0001150	Prba.g_01068	Prbd.g_01362
OG0001151	Prba.g_01070	Prbd.g_01360
OG0001152	Prba.g_01071	Prbd.g_01359
OG0001153	Prba.g_01072	Prbd.g_01358
OG0001154	Prba.g_01074	Prbd.g_01356
OG0001155	Prba.g_01076	Prbd.g_01354
OG0001156	Prba.g_01078	Prbd.g_01352
OG0001157	Prba.g_01079	Prbd.g_01351
OG0001158	Prba.g_00753	Prbd.g_01349
OG0001159	Prba.g_00754	Prbd.g_01348
OG0001160	Prba.g_00755	Prbd.g_01347
OG0001161	Prba.g_00756	Prbd.g_01346
OG0001162	Prba.g_00757	Prbd.g_01345
OG0001163	Prba.g_00758	Prbd.g_01344
OG0001164	Prba.g_00759	Prbd.g_01343
OG0001165	Prba.g_00760	Prbd.g_01342
OG0001166	Prba.g_00761	Prbd.g_01341
OG0001167	Prba.g_00762	Prbd.g_01340
OG0001168	Prba.g_00763	Prbd.g_01339
OG0001169	Prba.g_00764	Prbd.g_01338
OG0001170	Prba.g_00766	Prbd.g_01337
OG0001171	Prba.g_00767	Prbd.g_01336
OG0001172	Prba.g_00769	Prbd.g_01334
OG0001173	Prba.g_00771	Prbd.g_01332
OG0001174	Prba.g_00772	Prbd.g_01331
OG0001175	Prba.g_00773	Prbd.g_01330
OG0001176	Prba.g_00774	Prbd.g_01329
OG0001177	Prba.g_00776	Prbd.g_01327
OG0001178	Prba.g_00779	Prbd.g_01324
OG0001179	Prba.g_00780	Prbd.g_01323
OG0001180	Prba.g_00781	Prbd.g_01321
OG0001181	Prba.g_00782	Prbd.g_01320
OG0001182	Prba.g_00783	Prbd.g_01319
OG0001183	Prba.g_00784	Prbd.g_01318
OG0001184	Prba.g_00786	Prbd.g_01316
OG0001185	Prba.g_00789	Prbd.g_01312
OG0001186	Prba.g_00790	Prbd.g_01311
OG0001187	Prba.g_00792	Prbd.g_01310
OG0001188	Prba.g_00793	Prbd.g_01309
OG0001189	Prba.g_00794	Prbd.g_01308
OG0001190	Prba.g_00795	Prbd.g_01307
OG0001191	Prba.g_00796	Prbd.g_01306
OG0001192	Prba.g_00797	Prbd.g_01305
OG0001193	Prba.g_00798	Prbd.g_01304
OG0001194	Prba.g_00799	Prbd.g_01303
OG0001195	Prba.g_00800	Prbd.g_01302
OG0001196	Prba.g_00801	Prbd.g_01301
OG0001197	Prba.g_00802	Prbd.g_01300
OG0001198	Prba.g_00803	Prbd.g_01299
OG0001199	Prba.g_00804	Prbd.g_01298
OG0001200	Prba.g_00805	Prbd.g_01297
OG0001201	Prba.g_00806	Prbd.g_01296
OG0001202	Prba.g_00807	Prbd.g_01295
OG0001203	Prba.g_00809	Prbd.g_01293
OG0001204	Prba.g_00811	Prbd.g_01291
OG0001205	Prba.g_00812	Prbd.g_01290
OG0001206	Prba.g_00813	Prbd.g_01289
OG0001207	Prba.g_00814	Prbd.g_01288
OG0001208	Prba.g_00815	Prbd.g_01287
OG0001209	Prba.g_00816	Prbd.g_01286
OG0001210	Prba.g_00817	Prbd.g_01285
OG0001211	Prba.g_00818	Prbd.g_01284
OG0001212	Prba.g_00819	Prbd.g_01283
OG0001213	Prba.g_00820	Prbd.g_01282
OG0001214	Prba.g_00822	Prbd.g_01280
OG0001215	Prba.g_00823	Prbd.g_01279
OG0001216	Prba.g_00824	Prbd.g_01278
OG0001217	Prba.g_00825	Prbd.g_01277
OG0001218	Prba.g_00826	Prbd.g_01276
OG0001219	Prba.g_00829	Prbd.g_01274
OG0001220	Prba.g_00830	Prbd.g_01273
OG0001221	Prba.g_00833	Prbd.g_01270
OG0001222	Prba.g_00834	Prbd.g_01269
OG0001223	Prba.g_00835	Prbd.g_01268
OG0001224	Prba.g_00836	Prbd.g_01267
OG0001225	Prba.g_00837	Prbd.g_01266
OG0001226	Prba.g_00838	Prbd.g_01265
OG0001227	Prba.g_00839	Prbd.g_01264
OG0001228	Prba.g_00840	Prbd.g_01263
OG0001229	Prba.g_00841	Prbd.g_01262
OG0001230	Prba.g_00842	Prbd.g_01261
OG0001231	Prba.g_00843	Prbd.g_01260
OG0001232	Prba.g_00844	Prbd.g_01259
OG0001233	Prba.g_00845	Prbd.g_01258
OG0001234	Prba.g_00846	Prbd.g_01257
OG0001235	Prba.g_00847	Prbd.g_01256
OG0001236	Prba.g_01777	Prbd.g_01254
OG0001237	Prba.g_01778	Prbd.g_01253
OG0001238	Prba.g_01780	Prbd.g_01251
OG0001239	Prba.g_01781	Prbd.g_01250
OG0001240	Prba.g_01782	Prbd.g_01249
OG0001241	Prba.g_01784	Prbd.g_01247
OG0001242	Prba.g_01785	Prbd.g_01245
OG0001243	Prba.g_01786	Prbd.g_01244
OG0001244	Prba.g_01787	Prbd.g_01243
OG0001245	Prba.g_01788	Prbd.g_01242
OG0001246	Prba.g_01789	Prbd.g_01241
OG0001247	Prba.g_01790	Prbd.g_01240
OG0001248	Prba.g_01791	Prbd.g_01239
OG0001249	Prba.g_01792	Prbd.g_01238
OG0001250	Prba.g_01793	Prbd.g_01237
OG0001251	Prba.g_01880	Prbd.g_01152
OG0001252	Prba.g_01926	Prbd.g_01105
OG0001253	Prba.g_01938	Prbd.g_01090
OG0001254	Prba.g_00498	Prbd.g_00958
OG0001255	Prba.g_00549	Prbd.g_00906
OG0001256	Prba.g_01165	Prbd.g_01859
OG0001257	Prba.g_00979	Prbd.g_00760
OG0001258	Prba.g_00963	Prbd.g_00744
OG0001259	Prba.g_01727	Prbd.g_00654
OG0001260	Prba.g_01555	Prbd.g_00048
OG0001261	Prba.g_01464	Prbd.g_00137
OG0001262	Prba.g_01448	Prbd.g_00153
OG0001263	Prba.g_01427	Prbd.g_00174
OG0001264	Prba.g_01396	Prbd.g_00205
OG0001265	Prba.g_01288	Prbd.g_00316
OG0001266	Prba.g_01240	Prbd.g_00364
OG0001267	Prba.g_00080	Prbd.g_00452
OG0001268	Prba.g_00067	Prbd.g_00465
OG0001269	Prba.g_00213	Prbd.g_01781
OG0001270	Prba.g_00348	Prbd.g_01649
OG0001271	Prba.g_00337	Prbd.g_01638
OG0001272	Prba.g_00295	Prbd.g_01595
OG0001273	Prba.g_00294	Prbd.g_01594
OG0001274	Prba.g_00289	Prbd.g_01589
OG0001275	Prba.g_00272	Prbd.g_01572
OG0001277	Prba.g_00251	Prbd.g_01550
OG0001278	Prba.g_00234	Prbd.g_01533
OG0001279	Prba.g_00230	Prbd.g_01529
OG0001280	Prba.g_00227	Prbd.g_01526
OG0001281	Prba.g_00360	Prbd.g_01460
OG0001282	Prba.g_00385	Prbd.g_01435
OG0001283	Prba.g_01077	Prbd.g_01353
OG0001284	Prba.g_00778	Prbd.g_01325
OG0001285	Prba.g_00810	Prbd.g_01292
OG0001286	Prba.g_01783	Prbd.g_01248
OG0001288	Prba.g_01024	Prbd.g_00805
OG0001290	Prba.g_01823	Prbd.g_01207
OG0001291	Prba.g_01859	Prbd.g_01173
OG0001292	Prba.g_01862	Prbd.g_01170
OG0001293	Prba.g_01864	Prbd.g_01168
OG0001294	Prba.g_01881	Prbd.g_01151
OG0001295	Prba.g_01907	Prbd.g_01124
OG0001296	Prba.g_01913	Prbd.g_01118
OG0001297	Prba.g_00655	Prbd.g_01041
OG0001298	Prba.g_00462	Prbd.g_00996
OG0001299	Prba.g_00471	Prbd.g_00987
OG0001300	Prba.g_00867	Prbd.g_00865
OG0001301	Prba.g_01680	Prbd.g_00607
OG0001302	Prba.g_01551	Prbd.g_00052
OG0001303	Prba.g_01547	Prbd.g_00056
OG0001304	Prba.g_01273	Prbd.g_00331
OG0001305	Prba.g_01268	Prbd.g_00336
OG0001306	Prba.g_01232	Prbd.g_00372
OG0001307	Prba.g_01223	Prbd.g_00382
OG0001308	Prba.g_00737	Prbd.g_00406
OG0001309	Prba.g_00735	Prbd.g_00408
OG0001310	Prba.g_00724	Prbd.g_00418
OG0001311	Prba.g_00035	Prbd.g_00496
OG0001312	Prba.g_00212	Prbd.g_01780
OG0001313	Prba.g_00291	Prbd.g_01591
OG0001314	Prba.g_00597	Prbd.g_01502
OG0001315	Prba.g_00563	Prbd.g_01467
OG0001316	Prba.g_01073	Prbd.g_01357
OG0001318	Prba.g_01929	Prbd.g_01101
OG0001319	Prba.g_00457	Prbd.g_01001
OG0001320	Prba.g_00994	Prbd.g_00775
OG0001321	Prba.g_01545	Prbd.g_00058
OG0001322	Prba.g_01518	Prbd.g_00083
OG0001323	Prba.g_01248	Prbd.g_00356
OG0001324	Prba.g_01215	Prbd.g_00390
OG0001325	Prba.g_00731	Prbd.g_00412
OG0001326	Prba.g_01164	Prbd.g_01860
OG0001328	Prba.g_01197	Prbd.g_01796
OG0001329	Prba.g_00176	Prbd.g_01744
OG0001330	Prba.g_00298	Prbd.g_01598
OG0001331	Prba.g_00229	Prbd.g_01528
OG0001333	Prba.g_00433	Prbd.g_01387
OG0001334	Prba.g_00770	Prbd.g_01333
OG0001335	Prba.g_00808	Prbd.g_01294
OG0001336	Prba.g_01916	Prbd.g_01115
OG0001337	Prba.g_01906	Prbd.g_01125
OG0001338	Prba.g_01932	Prbd.g_01096
OG0001339	Prba.g_00659	Prbd.g_01037
OG0001340	Prba.g_00467	Prbd.g_00991
OG0001341	Prba.g_00479	Prbd.g_00978
OG0001342	Prba.g_00497	Prbd.g_00959
OG0001343	Prba.g_00555	Prbd.g_00900
OG0001344	Prba.g_00872	Prbd.g_00860
OG0001345	Prba.g_01027	Prbd.g_00808
OG0001346	Prba.g_00989	Prbd.g_00770
OG0001347	Prba.g_00975	Prbd.g_00756
OG0001348	Prba.g_00957	Prbd.g_00738
OG0001349	Prba.g_00952	Prbd.g_00733
OG0001350	Prba.g_00947	Prbd.g_00728
OG0001351	Prba.g_01739	Prbd.g_00666
OG0001352	Prba.g_01635	Prbd.g_00562
OG0001353	Prba.g_01614	Prbd.g_00541
OG0001354	Prba.g_01515	Prbd.g_00086
OG0001355	Prba.g_01458	Prbd.g_00143
OG0001356	Prba.g_01413	Prbd.g_00188
OG0001357	Prba.g_01309	Prbd.g_00292
OG0001358	Prba.g_01289	Prbd.g_00315
OG0001359	Prba.g_00093	Prbd.g_00431
OG0001360	Prba.g_00092	Prbd.g_00432
OG0001361	Prba.g_00013	Prbd.g_00518
OG0001362	Prba.g_01136	Prbd.g_01893
OG0001363	Prba.g_00152	Prbd.g_01735
OG0001364	Prba.g_00318	Prbd.g_01618
OG0001366	Prba.g_00583	Prbd.g_01488
OG0001367	Prba.g_00374	Prbd.g_01446
OG0001368	Prba.g_00777	Prbd.g_01326
OG0001369	Prba.g_01287	Prbd.g_00317
OG0001371	Prba.g_01855	Prbd.g_01177
OG0001372	Prba.g_01856	Prbd.g_01176
OG0001373	Prba.g_01863	Prbd.g_01169
OG0001374	Prba.g_01875	Prbd.g_01157
OG0001375	Prba.g_01923	Prbd.g_01108
OG0001376	Prba.g_00453	Prbd.g_01005
OG0001377	Prba.g_00475	Prbd.g_00983
OG0001378	Prba.g_00490	Prbd.g_00967
OG0001379	Prba.g_00855	Prbd.g_00877
OG0001381	Prba.g_01007	Prbd.g_00788
OG0001382	Prba.g_01001	Prbd.g_00782
OG0001383	Prba.g_00950	Prbd.g_00731
OG0001384	Prba.g_00942	Prbd.g_00723
OG0001385	Prba.g_01651	Prbd.g_00578
OG0001386	Prba.g_01643	Prbd.g_00570
OG0001387	Prba.g_01641	Prbd.g_00568
OG0001388	Prba.g_01631	Prbd.g_00558
OG0001389	Prba.g_01589	Prbd.g_00012
OG0001390	Prba.g_01556	Prbd.g_00047
OG0001391	Prba.g_01513	Prbd.g_00088
OG0001392	Prba.g_01414	Prbd.g_00187
OG0001393	Prba.g_01412	Prbd.g_00189
OG0001394	Prba.g_01390	Prbd.g_00211
OG0001395	Prba.g_01387	Prbd.g_00214
OG0001396	Prba.g_01305	Prbd.g_00296
OG0001397	Prba.g_01279	Prbd.g_00325
OG0001398	Prba.g_01260	Prbd.g_00344
OG0001399	Prba.g_01250	Prbd.g_00354
OG0001400	Prba.g_01242	Prbd.g_00362
OG0001401	Prba.g_01235	Prbd.g_00369
OG0001402	Prba.g_00078	Prbd.g_00454
OG0001403	Prba.g_01193	Prbd.g_01800
OG0001404	Prba.g_00205	Prbd.g_01773
OG0001405	Prba.g_00195	Prbd.g_01763
OG0001406	Prba.g_00349	Prbd.g_01650
OG0001407	Prba.g_00346	Prbd.g_01647
OG0001408	Prba.g_00297	Prbd.g_01597
OG0001409	Prba.g_00283	Prbd.g_01584
OG0001411	Prba.g_00259	Prbd.g_01900
OG0001412	Prba.g_01356	Prbd.g_00245
OG0001414	Prba.g_01850	Prbd.g_01182
OG0001415	Prba.g_00542	Prbd.g_00913
OG0001416	Prba.g_00940	Prbd.g_00721
OG0001417	Prba.g_01642	Prbd.g_00569
OG0001418	Prba.g_01544	Prbd.g_00059
OG0001419	Prba.g_01509	Prbd.g_00092
OG0001420	Prba.g_01410	Prbd.g_00191
OG0001421	Prba.g_01406	Prbd.g_00195
OG0001422	Prba.g_01245	Prbd.g_00359
OG0001423	Prba.g_00091	Prbd.g_00433
OG0001424	Prba.g_01082	Prbd.g_01922
OG0001425	Prba.g_00277	Prbd.g_01578
OG0001426	Prba.g_01779	Prbd.g_01252
OG0001427	Prba.g_00866	Prbd.g_00866
OG0001429	Prba.g_01327	Prbd.g_00274
OG0001430	Prba.g_01296	Prbd.g_00308
OG0001431	Prba.g_01244	Prbd.g_00360
OG0001432	Prba.g_01241	Prbd.g_00363
OG0001433	Prba.g_01139	Prbd.g_01890
OG0001435	Prba.g_00285	Prbd.g_01585
OG0001436	Prba.g_01535	Prbd.g_00830
OG0001438	Prba.g_01697	Prbd.g_00624
OG0001439	Prba.g_01467	Prbd.g_00134
OG0001440	Prba.g_01285	Prbd.g_00319
OG0001441	Prba.g_00744	Prbd.g_00400
OG0001442	Prba.g_00721, Prba.g_00104	Prbd.g_00421
OG0001443	Prba.g_00081	Prbd.g_00451
OG0001444	Prba.g_00044	Prbd.g_00487
OG0001445	Prba.g_01124	Prbd.g_01866
OG0001446	Prba.g_01126	Prbd.g_01864
OG0001447	Prba.g_01127	Prbd.g_01863
OG0001448	Prba.g_00265	Prbd.g_01565
OG0001449	Prba.g_00116	Prbd.g_01719
OG0001454	Prba.g_00860	Prbd.g_00872
OG0001457	Prba.g_01615	Prbd.g_00542
OG0001458	Prba.g_01557	Prbd.g_00046
OG0001459	Prba.g_01520	Prbd.g_00081
OG0001460	Prba.g_01436	Prbd.g_00165
OG0001461	Prba.g_01364	Prbd.g_00237
OG0001462	Prba.g_01297	Prbd.g_00307
OG0001463	Prba.g_01251	Prbd.g_00353
OG0001464	Prba.g_01246	Prbd.g_00358
OG0001467	Prba.g_00716	Prbd.g_01692
OG0001468	Prba.g_01066	Prbd.g_01364
OG0001469	Prba.g_00066	Prbd.g_00466
OG0001470	Prba.g_00536	Prbd.g_00919
OG0001472	Prba.g_01437	Prbd.g_00164
OG0001473	Prba.g_01428	Prbd.g_00173
OG0001474	Prba.g_01426	Prbd.g_00175
OG0001475	Prba.g_01255	Prbd.g_00349
OG0001476	Prba.g_01254	Prbd.g_00350
OG0001477	Prba.g_01253	Prbd.g_00351
OG0001478	Prba.g_01247	Prbd.g_00357
OG0001479	Prba.g_01220	Prbd.g_00385
OG0001480	Prba.g_00750	Prbd.g_00394
OG0001481	Prba.g_00047	Prbd.g_00484
OG0001482	Prba.g_00241	Prbd.g_01912
OG0001483	Prba.g_01186	Prbd.g_01807
OG0001484	Prba.g_00151	Prbd.g_01732
OG0001485	Prba.g_00353	Prbd.g_01465
OG0001486	Prba.g_01376	Prbd.g_00225
OG0001487	Prba.g_01540	Prbd.g_00063
OG0001488	Prba.g_00628	Prbd.g_01068
OG0001489	Prba.g_00869	Prbd.g_00863
OG0001490	Prba.g_00897	Prbd.g_00840
OG0001491	Prba.g_01523	Prbd.g_00078
OG0001492	Prba.g_01466	Prbd.g_00135
OG0001493	Prba.g_01425	Prbd.g_00176
OG0001494	Prba.g_01424	Prbd.g_00177
OG0001495	Prba.g_01423	Prbd.g_00178
OG0001496	Prba.g_01422	Prbd.g_00179
OG0001497	Prba.g_01421	Prbd.g_00180
OG0001498	Prba.g_01420	Prbd.g_00181
OG0001499	Prba.g_01419	Prbd.g_00182
OG0001500	Prba.g_01418	Prbd.g_00183
OG0001501	Prba.g_01417	Prbd.g_00184
OG0001502	Prba.g_01416	Prbd.g_00185
OG0001503	Prba.g_01415	Prbd.g_00186
OG0001506	Prba.g_01228	Prbd.g_00377
OG0001507	Prba.g_00082	Prbd.g_00450
OG0001508	Prba.g_00286	Prbd.g_01586
OG0001509	Prba.g_00375	Prbd.g_01445
OG0001510	Prba.g_01058	Prbd.g_01372
OG0001511	Prba.g_00236	Prbd.g_01540
OG0001513	Prba.g_01893	Prbd.g_01139
OG0001514	Prba.g_01173	Prbd.g_01834
OG0001515	Prba.g_01553	Prbd.g_00050
OG0001516	Prba.g_01315	Prbd.g_00286
OG0001517	Prba.g_01237	Prbd.g_00367
OG0001519	Prba.g_00883	Prbd.g_00850
OG0001520	Prba.g_01536	Prbd.g_00829
OG0001523	Prba.g_01849	Prbd.g_01183
OG0001524	Prba.g_00870	Prbd.g_00862
OG0001525	Prba.g_01002	Prbd.g_00783
OG0001527	Prba.g_00746	Prbd.g_00398
OG0001528	Prba.g_01137	Prbd.g_01892
OG0001529	Prba.g_01140	Prbd.g_01889
OG0001530	Prba.g_01537	Prbd.g_00828
OG0001532	Prba.g_01827	Prbd.g_01203
OG0001533	Prba.g_00898	Prbd.g_00839
OG0001534	Prba.g_00279	Prbd.g_01580
OG0001535	Prba.g_01440	Prbd.g_00161
OG0001536	Prba.g_00748	Prbd.g_00396
OG0001537	Prba.g_01141	Prbd.g_01888
OG0001538	Prba.g_01163	Prbd.g_01861
OG0001539	Prba.g_01178	Prbd.g_01829
OG0001540	Prba.g_01179	Prbd.g_01828
OG0001542	Prba.g_00281	Prbd.g_01582
OG0001543	Prba.g_00271	Prbd.g_01571
OG0001549	Prba.g_01914	Prbd.g_01117
OG0001550	Prba.g_00523	Prbd.g_00932
OG0001551	Prba.g_00547	Prbd.g_00908
OG0001552	Prba.g_00862	Prbd.g_00870
OG0001553	Prba.g_00885	Prbd.g_00848
OG0001554	Prba.g_00886	Prbd.g_00847
OG0001555	Prba.g_01004	Prbd.g_00785
OG0001556	Prba.g_00992	Prbd.g_00773
OG0001557	Prba.g_01640	Prbd.g_00567
OG0001559	Prba.g_01552	Prbd.g_00051
OG0001560	Prba.g_01531	Prbd.g_00070
OG0001561	Prba.g_01435	Prbd.g_00166
OG0001562	Prba.g_01298	Prbd.g_00306
OG0001563	Prba.g_01239	Prbd.g_00365
OG0001564	Prba.g_01238	Prbd.g_00366
OG0001565	Prba.g_01236	Prbd.g_00368
OG0001566	Prba.g_01233	Prbd.g_00371
OG0001567	Prba.g_01227	Prbd.g_00378
OG0001568	Prba.g_00751	Prbd.g_00393
OG0001569	Prba.g_00747	Prbd.g_00397
OG0001570	Prba.g_00741	Prbd.g_00403
OG0001571	Prba.g_00728	Prbd.g_00415
OG0001572	Prba.g_00101	Prbd.g_00423
OG0001573	Prba.g_00098	Prbd.g_00426
OG0001575	Prba.g_01158	Prbd.g_01869
OG0001576	Prba.g_01169	Prbd.g_01857
OG0001577	Prba.g_00199	Prbd.g_01767
OG0001578	Prba.g_00197	Prbd.g_01765
OG0001582	Prba.g_00305	Prbd.g_01605
OG0001583	Prba.g_00303	Prbd.g_01603
OG0001584	Prba.g_00302	Prbd.g_01602
OG0001585	Prba.g_00292	Prbd.g_01592
OG0001586	Prba.g_00787	Prbd.g_01315
OG0001589	Prba.g_01083	Prbd.g_01920
OG0001589	Prba.g_01609	Prbd.g_00002
OG0001591	Prba.g_00856	Prbd.g_00876
OG0001592	Prba.g_00896	Prbd.g_00841
OG0001594	Prba.g_00993	Prbd.g_00774
OG0001595	Prba.g_01611	Prbd.g_00538
OG0001596	Prba.g_01550	Prbd.g_00053
OG0001597	Prba.g_01433	Prbd.g_00168
OG0001598	Prba.g_01408	Prbd.g_00193
OG0001599	Prba.g_00088	Prbd.g_00444
OG0001600	Prba.g_00087	Prbd.g_00445
OG0001601	Prba.g_00086	Prbd.g_00446
OG0001602	Prba.g_00085	Prbd.g_00447
OG0001603	Prba.g_00250	Prbd.g_01549
OG0001604	Prba.g_00607	Prbd.g_01512
OG0001606	Prba.g_00556	Prbd.g_00899
OG0001609	Prba.g_00861	Prbd.g_00871
OG0001610	Prba.g_01616	Prbd.g_00543
OG0001611	Prba.g_01569	Prbd.g_00032
OG0001612	Prba.g_01522	Prbd.g_00079
OG0001613	Prba.g_01429	Prbd.g_00172
OG0001614	Prba.g_01311	Prbd.g_00290
OG0001615	Prba.g_01150	Prbd.g_01879
OG0001616	Prba.g_01155	Prbd.g_01874
OG0001618	Prba.g_01209	Prbd.g_01785
OG0001619	Prba.g_00207	Prbd.g_01775
OG0001623	Prba.g_00553	Prbd.g_00902
OG0001624	Prba.g_01431	Prbd.g_00170
OG0001625	Prba.g_01303	Prbd.g_00301
OG0001626	Prba.g_01151	Prbd.g_01878
OG0001628	Prba.g_00263	Prbd.g_01563
OG0001631	Prba.g_00005	Prbd.g_00526
OG0001637	Prba.g_01562	Prbd.g_00039
OG0001639	Prba.g_01898	Prbd.g_01134
OG0001640	Prba.g_00636	Prbd.g_01060
OG0001641	Prba.g_00857	Prbd.g_00875
OG0001642	Prba.g_00859	Prbd.g_00873
OG0001643	Prba.g_00892	Prbd.g_00845
OG0001644	Prba.g_00893	Prbd.g_00844
OG0001645	Prba.g_00895	Prbd.g_00842
OG0001647	Prba.g_00995	Prbd.g_00776
OG0001648	Prba.g_01756	Prbd.g_00683
OG0001649	Prba.g_01750	Prbd.g_00677
OG0001650	Prba.g_01595	Prbd.g_00006
OG0001651	Prba.g_01560	Prbd.g_00042
OG0001652	Prba.g_01559	Prbd.g_00044
OG0001653	Prba.g_01530	Prbd.g_00071
OG0001654	Prba.g_01524	Prbd.g_00077
OG0001655	Prba.g_01516	Prbd.g_00085
OG0001656	Prba.g_01494	Prbd.g_00107
OG0001657	Prba.g_01442	Prbd.g_00159
OG0001658	Prba.g_01430	Prbd.g_00171
OG0001659	Prba.g_01383	Prbd.g_00218
OG0001660	Prba.g_01302	Prbd.g_00302
OG0001661	Prba.g_01299	Prbd.g_00305
OG0001662	Prba.g_01294	Prbd.g_00310
OG0001663	Prba.g_01277	Prbd.g_00327
OG0001664	Prba.g_01276	Prbd.g_00328
OG0001665	Prba.g_01256	Prbd.g_00348
OG0001666	Prba.g_01252	Prbd.g_00352
OG0001667	Prba.g_01249	Prbd.g_00355
OG0001668	Prba.g_01243	Prbd.g_00361
OG0001669	Prba.g_01231	Prbd.g_00373
OG0001670	Prba.g_01230	Prbd.g_00374
OG0001671	Prba.g_01224	Prbd.g_00381
OG0001672	Prba.g_01219	Prbd.g_00386
OG0001673	Prba.g_01218	Prbd.g_00387
OG0001674	Prba.g_01217	Prbd.g_00388
OG0001675	Prba.g_00730	Prbd.g_00413
OG0001676	Prba.g_00725	Prbd.g_00417
OG0001677	Prba.g_00089	Prbd.g_00443
OG0001678	Prba.g_00016	Prbd.g_00515
OG0001679	Prba.g_00008	Prbd.g_00523
OG0001680	Prba.g_01134	Prbd.g_01897
OG0001681	Prba.g_01170	Prbd.g_01856
OG0001682	Prba.g_01176	Prbd.g_01831
OG0001684	Prba.g_00306	Prbd.g_01606
OG0001685	Prba.g_00299	Prbd.g_01599
OG0001686	Prba.g_00296	Prbd.g_01596
OG0001687	Prba.g_00290	Prbd.g_01590
OG0001688	Prba.g_00287	Prbd.g_01587
OG0001689	Prba.g_00282	Prbd.g_01583
OG0001690	Prba.g_00280	Prbd.g_01581
OG0001691	Prba.g_00278	Prbd.g_01579
OG0001692	Prba.g_00615	Prbd.g_01520
OG0001693	Prba.g_00827	Prbd.g_01275
OG0001698	Prba.g_00965	Prbd.g_00746
OG0001699	Prba.g_01610	Prbd.g_00537
OG0001700	Prba.g_01566	Prbd.g_00035
OG0001701	Prba.g_01564	Prbd.g_00037
OG0001702	Prba.g_01546	Prbd.g_00057
OG0001703	Prba.g_01529	Prbd.g_00072
OG0001704	Prba.g_01301	Prbd.g_00303
OG0001705	Prba.g_00738	Prbd.g_00405
OG0001706	Prba.g_00726	Prbd.g_00416
OG0001707	Prba.g_00084	Prbd.g_00448
OG0001708	Prba.g_01160	Prbd.g_01862
OG0001710	Prba.g_01300	Prbd.g_00304
OG0001722	Prba.g_01568	Prbd.g_00033
OG0001723	Prba.g_01561	Prbd.g_00040
OG0001724	Prba.g_01511	Prbd.g_00090
OG0001725	Prba.g_01434	Prbd.g_00167
OG0001726	Prba.g_00742	Prbd.g_00402
OG0001727	Prba.g_01146	Prbd.g_01883
OG0001728	Prba.g_01177	Prbd.g_01830
OG0001731	Prba.g_00274	Prbd.g_01574
OG0001732	Prba.g_00255	Prbd.g_01555
OG0001733	Prba.g_00881	Prbd.g_00851
OG0001734	Prba.g_01596	Prbd.g_00005
OG0001783	Prba.g_01835	Prbd.g_01197
OG0001784	Prba.g_00937	Prbd.g_00718
OG0001785	Prba.g_01549	Prbd.g_00054
OG0001786	Prba.g_01470	Prbd.g_00131
OG0001787	Prba.g_00722	Prbd.g_00420
OG0001788	Prba.g_01125	Prbd.g_01865
OG0001789	Prba.g_01152	Prbd.g_01877
OG0001790	Prba.g_01154	Prbd.g_01875
OG0001791	Prba.g_01156	Prbd.g_01873
OG0001794	Prba.g_00256	Prbd.g_01556
