Orthogroup	Prba	Prbg
OG0001125	Prba.g_00427	Prbg.g_01782
OG0001126	Prba.g_00428	Prbg.g_01783
OG0001127	Prba.g_00430	Prbg.g_01786
OG0001128	Prba.g_00431	Prbg.g_01787
OG0001129	Prba.g_00432	Prbg.g_01788
OG0001130	Prba.g_00435	Prbg.g_01791
OG0001131	Prba.g_00436	Prbg.g_01792
OG0001132	Prba.g_00437	Prbg.g_01793
OG0001133	Prba.g_00438	Prbg.g_01794
OG0001134	Prba.g_01048	Prbg.g_01795
OG0001135	Prba.g_01049	Prbg.g_01796
OG0001136	Prba.g_01050	Prbg.g_01797
OG0001137	Prba.g_01051	Prbg.g_01798
OG0001138	Prba.g_01052	Prbg.g_01799
OG0001139	Prba.g_01053	Prbg.g_01801
OG0001140	Prba.g_01054	Prbg.g_01802
OG0001141	Prba.g_01055	Prbg.g_01803
OG0001142	Prba.g_01059	Prbg.g_01807
OG0001143	Prba.g_01060	Prbg.g_01808
OG0001144	Prba.g_01061	Prbg.g_01809
OG0001145	Prba.g_01062	Prbg.g_01810
OG0001146	Prba.g_01063	Prbg.g_01811
OG0001147	Prba.g_01064	Prbg.g_01812
OG0001148	Prba.g_01065	Prbg.g_01813
OG0001149	Prba.g_01067	Prbg.g_01815
OG0001150	Prba.g_01068	Prbg.g_01816
OG0001151	Prba.g_01070	Prbg.g_01820
OG0001152	Prba.g_01071	Prbg.g_01821
OG0001153	Prba.g_01072	Prbg.g_01822
OG0001154	Prba.g_01074	Prbg.g_01824
OG0001155	Prba.g_01076	Prbg.g_01826
OG0001156	Prba.g_01078	Prbg.g_01828
OG0001157	Prba.g_01079	Prbg.g_01830
OG0001158	Prba.g_00753	Prbg.g_01832
OG0001159	Prba.g_00754	Prbg.g_01833
OG0001160	Prba.g_00755	Prbg.g_01834
OG0001161	Prba.g_00756	Prbg.g_01835
OG0001162	Prba.g_00757	Prbg.g_01836
OG0001163	Prba.g_00758	Prbg.g_01837
OG0001164	Prba.g_00759	Prbg.g_01838
OG0001165	Prba.g_00760	Prbg.g_01839
OG0001166	Prba.g_00761	Prbg.g_01840
OG0001167	Prba.g_00762	Prbg.g_01842
OG0001168	Prba.g_00763	Prbg.g_01843
OG0001169	Prba.g_00764	Prbg.g_01844
OG0001170	Prba.g_00766	Prbg.g_01845
OG0001171	Prba.g_00767	Prbg.g_01846
OG0001172	Prba.g_00769	Prbg.g_01848
OG0001173	Prba.g_00771	Prbg.g_01850
OG0001174	Prba.g_00772	Prbg.g_01851
OG0001175	Prba.g_00773	Prbg.g_01852
OG0001176	Prba.g_00774	Prbg.g_01854
OG0001177	Prba.g_00776	Prbg.g_01856
OG0001178	Prba.g_00779	Prbg.g_01859
OG0001179	Prba.g_00780	Prbg.g_01860
OG0001180	Prba.g_00781	Prbg.g_01861
OG0001181	Prba.g_00782	Prbg.g_01862
OG0001182	Prba.g_00783	Prbg.g_01863
OG0001183	Prba.g_00784	Prbg.g_01864
OG0001184	Prba.g_00786	Prbg.g_01866
OG0001185	Prba.g_00789	Prbg.g_01868
OG0001186	Prba.g_00790	Prbg.g_01869
OG0001187	Prba.g_00792	Prbg.g_01870
OG0001188	Prba.g_00793	Prbg.g_01871
OG0001189	Prba.g_00794	Prbg.g_01872
OG0001190	Prba.g_00795	Prbg.g_01873
OG0001191	Prba.g_00796	Prbg.g_01874
OG0001192	Prba.g_00797	Prbg.g_01875
OG0001193	Prba.g_00798	Prbg.g_01876
OG0001194	Prba.g_00799	Prbg.g_01877
OG0001195	Prba.g_00800	Prbg.g_01878
OG0001196	Prba.g_00801	Prbg.g_01879
OG0001197	Prba.g_00802	Prbg.g_01880
OG0001198	Prba.g_00803	Prbg.g_01881
OG0001199	Prba.g_00804	Prbg.g_01882
OG0001200	Prba.g_00805	Prbg.g_01883
OG0001201	Prba.g_00806	Prbg.g_01884
OG0001202	Prba.g_00807	Prbg.g_01885
OG0001203	Prba.g_00809	Prbg.g_01887
OG0001204	Prba.g_00811	Prbg.g_01889
OG0001205	Prba.g_00812	Prbg.g_01891
OG0001206	Prba.g_00813	Prbg.g_01892
OG0001207	Prba.g_00814	Prbg.g_01893
OG0001208	Prba.g_00815	Prbg.g_01894
OG0001209	Prba.g_00816	Prbg.g_01895
OG0001210	Prba.g_00817	Prbg.g_01896
OG0001211	Prba.g_00818	Prbg.g_01897
OG0001212	Prba.g_00819	Prbg.g_01898
OG0001213	Prba.g_00820	Prbg.g_01899
OG0001214	Prba.g_00822	Prbg.g_01901
OG0001215	Prba.g_00823	Prbg.g_01902
OG0001216	Prba.g_00824	Prbg.g_01903
OG0001217	Prba.g_00825	Prbg.g_01904
OG0001218	Prba.g_00826	Prbg.g_01905
OG0001219	Prba.g_00829	Prbg.g_01908
OG0001220	Prba.g_00830	Prbg.g_01909
OG0001221	Prba.g_00833	Prbg.g_01913
OG0001222	Prba.g_00834	Prbg.g_01914
OG0001223	Prba.g_00835	Prbg.g_01915
OG0001224	Prba.g_00836	Prbg.g_01917
OG0001225	Prba.g_00837	Prbg.g_01918
OG0001226	Prba.g_00838	Prbg.g_01919
OG0001227	Prba.g_00839	Prbg.g_01920
OG0001228	Prba.g_00840	Prbg.g_01921
OG0001229	Prba.g_00841	Prbg.g_01922
OG0001230	Prba.g_00842	Prbg.g_01923
OG0001231	Prba.g_00843	Prbg.g_01924
OG0001232	Prba.g_00844	Prbg.g_01927
OG0001233	Prba.g_00845	Prbg.g_01928
OG0001234	Prba.g_00846	Prbg.g_01929
OG0001235	Prba.g_00847	Prbg.g_01930
OG0001236	Prba.g_01777	Prbg.g_01932
OG0001237	Prba.g_01778	Prbg.g_01933
OG0001238	Prba.g_01780	Prbg.g_01936
OG0001239	Prba.g_01781	Prbg.g_01937
OG0001240	Prba.g_01782	Prbg.g_01938
OG0001241	Prba.g_01784	Prbg.g_00758
OG0001242	Prba.g_01785	Prbg.g_00759
OG0001243	Prba.g_01786	Prbg.g_00760
OG0001244	Prba.g_01787	Prbg.g_00761
OG0001245	Prba.g_01788	Prbg.g_00762
OG0001246	Prba.g_01789	Prbg.g_00763
OG0001247	Prba.g_01790	Prbg.g_00764
OG0001248	Prba.g_01791	Prbg.g_00765
OG0001249	Prba.g_01792	Prbg.g_00766
OG0001250	Prba.g_01793	Prbg.g_00767
OG0001252	Prba.g_01926	Prbg.g_00912
OG0001253	Prba.g_01938	Prbg.g_00927
OG0001254	Prba.g_00498	Prbg.g_00060
OG0001255	Prba.g_00549	Prbg.g_00116
OG0001257	Prba.g_00979	Prbg.g_00201
OG0001258	Prba.g_00963	Prbg.g_00217
OG0001259	Prba.g_01727	Prbg.g_00309
OG0001260	Prba.g_01555	Prbg.g_01249
OG0001261	Prba.g_01464	Prbg.g_01195
OG0001262	Prba.g_01448	Prbg.g_01212
OG0001263	Prba.g_01427	Prbg.g_01507
OG0001264	Prba.g_01396	Prbg.g_01083
OG0001265	Prba.g_01288	Prbg.g_01330
OG0001266	Prba.g_01240	Prbg.g_00358
OG0001267	Prba.g_00080	Prbg.g_01504
OG0001268	Prba.g_00067	Prbg.g_01489
OG0001269	Prba.g_00213	Prbg.g_00504
OG0001270	Prba.g_00348	Prbg.g_00634
OG0001271	Prba.g_00337	Prbg.g_00647
OG0001272	Prba.g_00295	Prbg.g_00367
OG0001273	Prba.g_00294	Prbg.g_00708
OG0001274	Prba.g_00289	Prbg.g_00726
OG0001275	Prba.g_00272	Prbg.g_01561
OG0001276	Prba.g_00262	Prbg.g_01351
OG0001277	Prba.g_00251	Prbg.g_01609
OG0001278	Prba.g_00234	Prbg.g_01641
OG0001279	Prba.g_00230	Prbg.g_01645
OG0001280	Prba.g_00227	Prbg.g_01648
OG0001281	Prba.g_00360	Prbg.g_01718
OG0001282	Prba.g_00385	Prbg.g_01655
OG0001283	Prba.g_01077	Prbg.g_01827
OG0001284	Prba.g_00778	Prbg.g_01858
OG0001285	Prba.g_00810	Prbg.g_01888
OG0001286	Prba.g_01783	Prbg.g_01940
OG0001288	Prba.g_01024	Prbg.g_00157
OG0001290	Prba.g_01823	Prbg.g_00843
OG0001291	Prba.g_01859	Prbg.g_00798
OG0001292	Prba.g_01862	Prbg.g_00795
OG0001293	Prba.g_01864	Prbg.g_00793
OG0001294	Prba.g_01881	Prbg.g_00863
OG0001295	Prba.g_01907	Prbg.g_00893
OG0001296	Prba.g_01913	Prbg.g_00900
OG0001297	Prba.g_00655	Prbg.g_00978
OG0001298	Prba.g_00462	Prbg.g_01026
OG0001299	Prba.g_00471	Prbg.g_01035
OG0001300	Prba.g_00867	Prbg.g_00457
OG0001301	Prba.g_01680	Prbg.g_01420
OG0001302	Prba.g_01551	Prbg.g_00734, Prbg.g_01581
OG0001303	Prba.g_01547	Prbg.g_01549
OG0001304	Prba.g_01273	Prbg.g_01243
OG0001305	Prba.g_01268	Prbg.g_01238
OG0001306	Prba.g_01232	Prbg.g_01926
OG0001307	Prba.g_01223	Prbg.g_00458
OG0001308	Prba.g_00737	Prbg.g_00698
OG0001309	Prba.g_00735	Prbg.g_01890
OG0001310	Prba.g_00724	Prbg.g_00007
OG0001311	Prba.g_00035	Prbg.g_01453
OG0001312	Prba.g_00212	Prbg.g_00503
OG0001313	Prba.g_00291	Prbg.g_00142
OG0001314	Prba.g_00597	Prbg.g_01673
OG0001315	Prba.g_00563	Prbg.g_01708
OG0001316	Prba.g_01073	Prbg.g_01823
OG0001318	Prba.g_01929	Prbg.g_00915
OG0001319	Prba.g_00457	Prbg.g_01020
OG0001320	Prba.g_00994	Prbg.g_00714
OG0001321	Prba.g_01545	Prbg.g_00357
OG0001322	Prba.g_01518	Prbg.g_01535
OG0001323	Prba.g_01248	Prbg.g_01072
OG0001324	Prba.g_01215	Prbg.g_00442
OG0001325	Prba.g_00731	Prbg.g_00404
OG0001326	Prba.g_01164	Prbg.g_00722
OG0001327	Prba.g_01166	Prbg.g_00697
OG0001328	Prba.g_01197	Prbg.g_00482
OG0001329	Prba.g_00176	Prbg.g_01935
OG0001330	Prba.g_00298	Prbg.g_00680
OG0001331	Prba.g_00229	Prbg.g_01646
OG0001333	Prba.g_00433	Prbg.g_01789
OG0001334	Prba.g_00770	Prbg.g_01849
OG0001335	Prba.g_00808	Prbg.g_01886
OG0001336	Prba.g_01916	Prbg.g_00902
OG0001337	Prba.g_01906	Prbg.g_00892
OG0001338	Prba.g_01932	Prbg.g_00496
OG0001339	Prba.g_00659	Prbg.g_00982
OG0001340	Prba.g_00467	Prbg.g_01031
OG0001341	Prba.g_00479	Prbg.g_01044
OG0001342	Prba.g_00497	Prbg.g_00059
OG0001343	Prba.g_00555	Prbg.g_00122
OG0001345	Prba.g_01027	Prbg.g_00154
OG0001346	Prba.g_00989	Prbg.g_00191
OG0001347	Prba.g_00975	Prbg.g_00205
OG0001349	Prba.g_00952	Prbg.g_00228
OG0001350	Prba.g_00947	Prbg.g_00233
OG0001351	Prba.g_01739	Prbg.g_00295
OG0001352	Prba.g_01635	Prbg.g_01123
OG0001353	Prba.g_01614	Prbg.g_01006
OG0001354	Prba.g_01515	Prbg.g_01250
OG0001355	Prba.g_01458	Prbg.g_01202
OG0001356	Prba.g_01413	Prbg.g_01060
OG0001357	Prba.g_01309	Prbg.g_01315
OG0001358	Prba.g_01289	Prbg.g_01329
OG0001359	Prba.g_00093	Prbg.g_00754
OG0001360	Prba.g_00092	Prbg.g_00755
OG0001361	Prba.g_00013	Prbg.g_01432
OG0001362	Prba.g_01136	Prbg.g_00407
OG0001364	Prba.g_00318	Prbg.g_00666
OG0001365	Prba.g_00355	Prbg.g_00813
OG0001366	Prba.g_00583	Prbg.g_01687
OG0001368	Prba.g_00777	Prbg.g_01857
OG0001369	Prba.g_01287	Prbg.g_01331
OG0001371	Prba.g_01855	Prbg.g_00803
OG0001372	Prba.g_01856	Prbg.g_00801
OG0001373	Prba.g_01863	Prbg.g_00794
OG0001374	Prba.g_01875	Prbg.g_00783
OG0001375	Prba.g_01923	Prbg.g_00910
OG0001376	Prba.g_00453	Prbg.g_01016
OG0001377	Prba.g_00475	Prbg.g_01040
OG0001378	Prba.g_00490	Prbg.g_00052
OG0001379	Prba.g_00855	Prbg.g_00632
OG0001381	Prba.g_01007	Prbg.g_00177
OG0001382	Prba.g_01001	Prbg.g_00183
OG0001383	Prba.g_00950	Prbg.g_00230
OG0001384	Prba.g_00942	Prbg.g_00238
OG0001385	Prba.g_01651	Prbg.g_01389
OG0001386	Prba.g_01643	Prbg.g_01115
OG0001387	Prba.g_01641	Prbg.g_01117
OG0001388	Prba.g_01631	Prbg.g_01128
OG0001389	Prba.g_01589	Prbg.g_01372
OG0001390	Prba.g_01556	Prbg.g_01541
OG0001391	Prba.g_01513	Prbg.g_01253
OG0001392	Prba.g_01414	Prbg.g_01059
OG0001393	Prba.g_01412	Prbg.g_01061
OG0001394	Prba.g_01390	Prbg.g_01089
OG0001395	Prba.g_01387	Prbg.g_01092
OG0001396	Prba.g_01305	Prbg.g_01612
OG0001397	Prba.g_01279	Prbg.g_01342
OG0001398	Prba.g_01260	Prbg.g_01230
OG0001399	Prba.g_01250	Prbg.g_01051
OG0001400	Prba.g_01242	Prbg.g_01558
OG0001401	Prba.g_01235	Prbg.g_00002
OG0001402	Prba.g_00078	Prbg.g_01501
OG0001403	Prba.g_01193	Prbg.g_00478
OG0001404	Prba.g_00205	Prbg.g_01345
OG0001405	Prba.g_00195	Prbg.g_00530
OG0001406	Prba.g_00349	Prbg.g_00633
OG0001407	Prba.g_00346	Prbg.g_00636
OG0001408	Prba.g_00297	Prbg.g_00681
OG0001409	Prba.g_00283	Prbg.g_01571
OG0001412	Prba.g_01356	Prbg.g_01267
OG0001414	Prba.g_01850	Prbg.g_01539
OG0001417	Prba.g_01642	Prbg.g_01116
OG0001418	Prba.g_01544	Prbg.g_00395
OG0001419	Prba.g_01509	Prbg.g_01259
OG0001420	Prba.g_01410	Prbg.g_01063
OG0001421	Prba.g_01406	Prbg.g_01068
OG0001422	Prba.g_01245	Prbg.g_00412
OG0001423	Prba.g_00091	Prbg.g_00416
OG0001424	Prba.g_01082	Prbg.g_00684
OG0001425	Prba.g_00277	Prbg.g_01554
OG0001427	Prba.g_00866	Prbg.g_01586
OG0001429	Prba.g_01327	Prbg.g_01297
OG0001430	Prba.g_01296	Prbg.g_00012
OG0001431	Prba.g_01244	Prbg.g_00004
OG0001432	Prba.g_01241	Prbg.g_01557
OG0001435	Prba.g_00285	Prbg.g_01522
OG0001436	Prba.g_01535	Prbg.g_01638
OG0001439	Prba.g_01467	Prbg.g_01192
OG0001440	Prba.g_01285	Prbg.g_01334
OG0001443	Prba.g_00081	Prbg.g_01505
OG0001444	Prba.g_00044	Prbg.g_01466
OG0001445	Prba.g_01124	Prbg.g_00742
OG0001446	Prba.g_01126	Prbg.g_00743
OG0001447	Prba.g_01127	Prbg.g_01512
OG0001448	Prba.g_00265	Prbg.g_00737
OG0001452	Prba.g_00828	Prbg.g_01907
OG0001454	Prba.g_00860	Prbg.g_00175
OG0001455	Prba.g_00921, Prba.g_01046	Prbg.g_00425
OG0001457	Prba.g_01615	Prbg.g_01148
OG0001458	Prba.g_01557	Prbg.g_00421
OG0001459	Prba.g_01520	Prbg.g_00524
OG0001460	Prba.g_01436	Prbg.g_00362
OG0001461	Prba.g_01364	Prbg.g_01379
OG0001462	Prba.g_01297	Prbg.g_01526
OG0001463	Prba.g_01251	Prbg.g_00181
OG0001465	Prba.g_01161	Prbg.g_01550
OG0001468	Prba.g_01066	Prbg.g_01814
OG0001469	Prba.g_00066	Prbg.g_01488
OG0001471	Prba.g_01042	Prbg.g_00432
OG0001473	Prba.g_01428	Prbg.g_01252
OG0001482	Prba.g_00241	Prbg.g_00748
OG0001483	Prba.g_01186	Prbg.g_00471
OG0001484	Prba.g_00151	Prbg.g_00808
OG0001485	Prba.g_00353	Prbg.g_01710
OG0001486	Prba.g_01376	Prbg.g_01104
OG0001487	Prba.g_01540	Prbg.g_00344
OG0001488	Prba.g_00628	Prbg.g_00950
OG0001489	Prba.g_00869	Prbg.g_01740
OG0001490	Prba.g_00897	Prbg.g_01712
OG0001492	Prba.g_01466	Prbg.g_01193
OG0001506	Prba.g_01228	Prbg.g_01533
OG0001508	Prba.g_00286	Prbg.g_01615
OG0001509	Prba.g_00375	Prbg.g_00375
OG0001519	Prba.g_00883	Prbg.g_00728
OG0001520	Prba.g_01536	Prbg.g_01637
OG0001521	Prba.g_00356	Prbg.g_00812
OG0001530	Prba.g_01537	Prbg.g_01636
OG0001535	Prba.g_01440	Prbg.g_01224
OG0001541	Prba.g_00163	Prbg.g_00039
OG0001579	Prba.g_00117	Prbg.g_00567
OG0001580	Prba.g_00141, Prba.g_00142	Prbg.g_00555
OG0001581	Prba.g_00138	Prbg.g_00558
OG0001617	Prba.g_01207	Prbg.g_00573
OG0001618	Prba.g_01209	Prbg.g_00453
OG0001627	Prba.g_01210	Prbg.g_01563
OG0001631	Prba.g_00005	Prbg.g_00353
OG0001637	Prba.g_01562	Prbg.g_00439
OG0001720	Prba.g_00133	Prbg.g_00814
OG0001843	Prba.g_00166	Prbg.g_00038
OG0001844	Prba.g_00140	Prbg.g_00559
OG0001869	Prba.g_00147	Prbg.g_00512
OG0001881	Prba.g_01091	Prbg.g_01622
OG0001981	Prba.g_00119	Prbg.g_00570
