Orthogroup	Pras	Prak
OG0001164	Pras.g_00546	Prak.g_01640
OG0001165	Pras.g_00549	Prak.g_01643
OG0001166	Pras.g_00569	Prak.g_01664
OG0001167	Pras.g_00586	Prak.g_01681
OG0001168	Pras.g_00588	Prak.g_01683
OG0001169	Pras.g_00590	Prak.g_01685
OG0001170	Pras.g_00592	Prak.g_01687
OG0001171	Pras.g_00602	Prak.g_01697
OG0001172	Pras.g_00616	Prak.g_01713
OG0001173	Pras.g_00617	Prak.g_01714
OG0001174	Pras.g_00625	Prak.g_01722
OG0001175	Pras.g_00626	Prak.g_01723
OG0001176	Pras.g_00633	Prak.g_01731
OG0001177	Pras.g_00636	Prak.g_01733
OG0001178	Pras.g_00641	Prak.g_01650
OG0001179	Pras.g_00671	Prak.g_01763
OG0001180	Pras.g_00693	Prak.g_01786
OG0001181	Pras.g_00697	Prak.g_01790
OG0001182	Pras.g_00704	Prak.g_01798
OG0001183	Pras.g_00708	Prak.g_01803
OG0001184	Pras.g_00724	Prak.g_01821
OG0001185	Pras.g_00738	Prak.g_01837
OG0001186	Pras.g_00762	Prak.g_01861
OG0001187	Pras.g_00766	Prak.g_01864
OG0001188	Pras.g_00769	Prak.g_01866
OG0001189	Pras.g_00786	Prak.g_01883
OG0001190	Pras.g_00790	Prak.g_01888
OG0001191	Pras.g_00800	Prak.g_01898
OG0001192	Pras.g_00804	Prak.g_01903
OG0001193	Pras.g_00815	Prak.g_01915
OG0001194	Pras.g_00816	Prak.g_01916
OG0001195	Pras.g_00817	Prak.g_01917
OG0001196	Pras.g_00830	Prak.g_01933
OG0001197	Pras.g_00831	Prak.g_01935
OG0001198	Pras.g_00839	Prak.g_01942
OG0001199	Pras.g_00925	Prak.g_00079
OG0001200	Pras.g_00927	Prak.g_00081
OG0001201	Pras.g_00959	Prak.g_00114
OG0001202	Pras.g_01050	Prak.g_00212
OG0001203	Pras.g_01090	Prak.g_00254
OG0001204	Pras.g_01095	Prak.g_00260
OG0001205	Pras.g_01323	Prak.g_00407
OG0001206	Pras.g_01340	Prak.g_00427
OG0001207	Pras.g_01355	Prak.g_00438
OG0001208	Pras.g_01360	Prak.g_00443
OG0001209	Pras.g_01412	Prak.g_00494
OG0001210	Pras.g_01417	Prak.g_00499
OG0001211	Pras.g_01427	Prak.g_00510
OG0001212	Pras.g_01472	Prak.g_00557
OG0001213	Pras.g_01505	Prak.g_00592
OG0001214	Pras.g_01513	Prak.g_01106
OG0001215	Pras.g_01566	Prak.g_00818
OG0001216	Pras.g_01608	Prak.g_00839
OG0001217	Pras.g_01649	Prak.g_00728
OG0001218	Pras.g_01657	Prak.g_01235
OG0001219	Pras.g_01690	Prak.g_00944
OG0001220	Pras.g_01752	Prak.g_00901
OG0001221	Pras.g_01812	Prak.g_00781
OG0001222	Pras.g_01851	Prak.g_01023
OG0001223	Pras.g_01877	Prak.g_00991
OG0001224	Pras.g_01930	Prak.g_00924
OG0001225	Pras.g_01932	Prak.g_00922
OG0001226	Pras.g_01958	Prak.g_00600
OG0001227	Pras.g_01976	Prak.g_01220
OG0001228	Pras.g_00102	Prak.g_01122
OG0001229	Pras.g_00248	Prak.g_01234
OG0001230	Pras.g_00342	Prak.g_01384
OG0001231	Pras.g_00450	Prak.g_00384
OG0001232	Pras.g_00573	Prak.g_01668
OG0001233	Pras.g_00593	Prak.g_01688
OG0001234	Pras.g_00628	Prak.g_01725
OG0001235	Pras.g_00638	Prak.g_01729
OG0001236	Pras.g_00721	Prak.g_01818
OG0001237	Pras.g_00725	Prak.g_01822
OG0001238	Pras.g_00801	Prak.g_01899
OG0001240	Pras.g_00944	Prak.g_00097
OG0001241	Pras.g_00952	Prak.g_00107
OG0001242	Pras.g_00970	Prak.g_00127
OG0001243	Pras.g_00976	Prak.g_00134
OG0001244	Pras.g_00992	Prak.g_00149
OG0001245	Pras.g_01233	Prak.g_01211
OG0001247	Pras.g_01559	Prak.g_00811
OG0001248	Pras.g_01561	Prak.g_00813
OG0001249	Pras.g_01679	Prak.g_00353
OG0001250	Pras.g_01741	Prak.g_00888
OG0001251	Pras.g_01789	Prak.g_00749
OG0001252	Pras.g_01925	Prak.g_00929
OG0001253	Pras.g_01977	Prak.g_00603
OG0001254	Pras.g_00025	Prak.g_01552
OG0001255	Pras.g_00040	Prak.g_01190
OG0001256	Pras.g_00443	Prak.g_01480
OG0001258	Pras.g_00547	Prak.g_01641
OG0001259	Pras.g_00591	Prak.g_01686
OG0001260	Pras.g_00608	Prak.g_01703
OG0001261	Pras.g_00679	Prak.g_01771
OG0001262	Pras.g_00784	Prak.g_01881
OG0001263	Pras.g_00979	Prak.g_00136
OG0001265	Pras.g_00969	Prak.g_00126
OG0001266	Pras.g_01054	Prak.g_00216
OG0001267	Pras.g_01132	Prak.g_00298
OG0001268	Pras.g_01192	Prak.g_00361
OG0001269	Pras.g_01212	Prak.g_00900
OG0001270	Pras.g_01312	Prak.g_00396
OG0001271	Pras.g_01350	Prak.g_00433
OG0001272	Pras.g_01364	Prak.g_00447
OG0001273	Pras.g_01507	Prak.g_01112
OG0001274	Pras.g_01579	Prak.g_00240
OG0001275	Pras.g_01888	Prak.g_01001
OG0001276	Pras.g_01909	Prak.g_01015
OG0001277	Pras.g_01966	Prak.g_01921
OG0001278	Pras.g_00107	Prak.g_01118
OG0001279	Pras.g_00152	Prak.g_00668
OG0001280	Pras.g_00208	Prak.g_01276
OG0001282	Pras.g_00251	Prak.g_01330
OG0001283	Pras.g_00270	Prak.g_01930
OG0001284	Pras.g_00423	Prak.g_01466
OG0001285	Pras.g_00576	Prak.g_01671
OG0001286	Pras.g_00691	Prak.g_01784
OG0001287	Pras.g_00745	Prak.g_01844
OG0001288	Pras.g_00754	Prak.g_01854
OG0001289	Pras.g_00938	Prak.g_00091
OG0001290	Pras.g_00951	Prak.g_00106
OG0001291	Pras.g_00986	Prak.g_00144
OG0001292	Pras.g_01100	Prak.g_00265
OG0001293	Pras.g_01113	Prak.g_00278
OG0001295	Pras.g_01345	Prak.g_01514
OG0001296	Pras.g_01387	Prak.g_00470
OG0001297	Pras.g_01392	Prak.g_00475
OG0001298	Pras.g_01453	Prak.g_00537
OG0001299	Pras.g_01542	Prak.g_01075
OG0001300	Pras.g_01569	Prak.g_00822
OG0001301	Pras.g_01572	Prak.g_00827
OG0001302	Pras.g_01688	Prak.g_00940
OG0001303	Pras.g_01892	Prak.g_01607
OG0001304	Pras.g_01919	Prak.g_01028
OG0001305	Pras.g_01938	Prak.g_00916
OG0001306	Pras.g_00042	Prak.g_01187
OG0001307	Pras.g_00233	Prak.g_01304
OG0001308	Pras.g_00360	Prak.g_01401
OG0001309	Pras.g_00447	Prak.g_01508
OG0001310	Pras.g_00562	Prak.g_01658
OG0001311	Pras.g_01911	Prak.g_01017
OG0001314	Pras.g_01639	Prak.g_00635
OG0001315	Pras.g_00913	Prak.g_01225
OG0001316	Pras.g_00991	Prak.g_00148
OG0001317	Pras.g_01086	Prak.g_00250
OG0001318	Pras.g_01108	Prak.g_00274
OG0001319	Pras.g_01124	Prak.g_00291
OG0001320	Pras.g_00539, Pras.g_01235	Prak.g_01573, Prak.g_01606
OG0001321	Pras.g_01329	Prak.g_00413
OG0001322	Pras.g_01330	Prak.g_00414
OG0001323	Pras.g_01397	Prak.g_00480
OG0001324	Pras.g_01570	Prak.g_00823
OG0001325	Pras.g_01611	Prak.g_01058
OG0001327	Pras.g_01950	Prak.g_00758
OG0001328	Pras.g_01975	Prak.g_01258
OG0001329	Pras.g_00017	Prak.g_01604
OG0001330	Pras.g_00177	Prak.g_01497
OG0001331	Pras.g_00256	Prak.g_01335
OG0001332	Pras.g_00394	Prak.g_01437
OG0001333	Pras.g_00587	Prak.g_01682
OG0001334	Pras.g_00711	Prak.g_01806
OG0001335	Pras.g_00712	Prak.g_01807
OG0001339	Pras.g_00954	Prak.g_00109
OG0001340	Pras.g_01180	Prak.g_00349
OG0001341	Pras.g_01647	Prak.g_01227
OG0001342	Pras.g_01683	Prak.g_01627
OG0001343	Pras.g_01786	Prak.g_00746
OG0001344	Pras.g_00060	Prak.g_01168
OG0001345	Pras.g_00075	Prak.g_01152
OG0001346	Pras.g_00210	Prak.g_01278
OG0001349	Pras.g_00292	Prak.g_01353
OG0001350	Pras.g_01089	Prak.g_00253
OG0001352	Pras.g_01556	Prak.g_00807
OG0001355	Pras.g_00144	Prak.g_01037
OG0001359	Pras.g_01787	Prak.g_00747
OG0001362	Pras.g_00364	Prak.g_01405
OG0001363	Pras.g_00366	Prak.g_01407
OG0001364	Pras.g_00714	Prak.g_01809
OG0001365	Pras.g_00794	Prak.g_01892
OG0001369	Pras.g_00943	Prak.g_00096
OG0001370	Pras.g_01337	Prak.g_00424
OG0001371	Pras.g_01555	Prak.g_00806
OG0001372	Pras.g_01656	Prak.g_00601
OG0001375	Pras.g_01785	Prak.g_00745
OG0001380	Pras.g_00238	Prak.g_01237
OG0001381	Pras.g_00244	Prak.g_01197
OG0001382	Pras.g_00462	Prak.g_01240
OG0001394	Pras.g_01816	Prak.g_00785
OG0001397	Pras.g_00365	Prak.g_01406
OG0001403	Pras.g_00872	Prak.g_00031
OG0001404	Pras.g_00920	Prak.g_00073
OG0001407	Pras.g_01956	Prak.g_01244
OG0001409	Pras.g_00063	Prak.g_01164
OG0001410	Pras.g_00234	Prak.g_01303
OG0001414	Pras.g_01081	Prak.g_00245
OG0001415	Pras.g_01083	Prak.g_00247
OG0001418	Pras.g_01560	Prak.g_00812
OG0001419	Pras.g_01957	Prak.g_01243
OG0001421	Pras.g_00444	Prak.g_01481
OG0001422	Pras.g_00467	Prak.g_01247
OG0001423	Pras.g_01277, Pras.g_01276	Prak.g_00645
OG0001428	Pras.g_01023	Prak.g_00184
OG0001429	Pras.g_01691	Prak.g_00945
OG0001430	Pras.g_00172	Prak.g_01236
OG0001431	Pras.g_00175	Prak.g_01218, Prak.g_01522
OG0001435	Pras.g_01797	Prak.g_00766
OG0001437	Pras.g_01082	Prak.g_00246
OG0001440	Pras.g_01285, Pras.g_01296	Prak.g_01609, Prak.g_01603
OG0001446	Pras.g_00930	Prak.g_00717
OG0001448	Pras.g_01220	Prak.g_00417
OG0001450	Pras.g_01563	Prak.g_00815
OG0001451	Pras.g_01761	Prak.g_00912
OG0001455	Pras.g_00011	Prak.g_01228
OG0001463	Pras.g_01138	Prak.g_00305
OG0001464	Pras.g_01181	Prak.g_00350
OG0001465	Pras.g_01578	Prak.g_00834
OG0001468	Pras.g_01948	Prak.g_00737
OG0001472	Pras.g_00446	Prak.g_00609
OG0001481	Pras.g_01226	Prak.g_01257
OG0001483	Pras.g_00494	Prak.g_01561
OG0001484	Pras.g_00535	Prak.g_01496
OG0001485	Pras.g_00477	Prak.g_00661
OG0001486	Pras.g_00054	Prak.g_01174
OG0001491	Pras.g_01686	Prak.g_00937
OG0001500	Pras.g_01115	Prak.g_00280
OG0001501	Pras.g_01581	Prak.g_00756
OG0001503	Pras.g_00030	Prak.g_00723
OG0001505	Pras.g_00307, Pras.g_00298	Prak.g_00695
OG0001506	Pras.g_00392	Prak.g_01435
OG0001521	Pras.g_01648	Prak.g_00935
OG0001522	Pras.g_01733	Prak.g_00879
OG0001523	Pras.g_00027	Prak.g_01555
OG0001524	Pras.g_00028	Prak.g_01556
OG0001525	Pras.g_00455	Prak.g_01610
OG0001526	Pras.g_00482	Prak.g_00061
OG0001549	Pras.g_01759	Prak.g_00910
OG0001550	Pras.g_00014	Prak.g_00727
OG0001552	Pras.g_00121	Prak.g_01484
OG0001557	Pras.g_01817	Prak.g_00786
OG0001564	Pras.g_00320, Pras.g_00300	Prak.g_00060
OG0001565	Pras.g_01295	Prak.g_00642
OG0001566	Pras.g_01552	Prak.g_00803
OG0001569	Pras.g_01983	Prak.g_00632
OG0001571	Pras.g_00007	Prak.g_00671
OG0001572	Pras.g_00143	Prak.g_00669
OG0001581	Pras.g_00995	Prak.g_01296
OG0001583	Pras.g_01685, Pras.g_00884	Prak.g_00936
OG0001584	Pras.g_01832	Prak.g_01065
OG0001587	Pras.g_00610	Prak.g_01705
OG0001595	Pras.g_00919	Prak.g_00071
OG0001596	Pras.g_00926	Prak.g_00080
OG0001597	Pras.g_01215	Prak.g_01432
OG0001599	Pras.g_01338	Prak.g_00425
OG0001600	Pras.g_01389	Prak.g_00472
OG0001601	Pras.g_01550	Prak.g_00801
OG0001603	Pras.g_01687	Prak.g_00939
OG0001604	Pras.g_01809	Prak.g_00778
OG0001605	Pras.g_01902	Prak.g_00722
OG0001606	Pras.g_01963	Prak.g_00732
OG0001607	Pras.g_00029	Prak.g_00659
OG0001608	Pras.g_00241	Prak.g_01031
OG0001609	Pras.g_00390	Prak.g_01433
OG0001610	Pras.g_00393	Prak.g_01436
OG0001611	Pras.g_00457	Prak.g_01566
OG0001626	Pras.g_01646	Prak.g_00654
OG0001628	Pras.g_01659	Prak.g_00599
OG0001629	Pras.g_01660	Prak.g_00680
OG0001631	Pras.g_01953	Prak.g_00663
OG0001648	Pras.g_01225	Prak.g_01581
OG0001649	Pras.g_01954	Prak.g_00730
OG0001650	Pras.g_00227	Prak.g_01519
OG0001651	Pras.g_00456	Prak.g_01208
OG0001661	Pras.g_00133	Prak.g_00650
OG0001663	Pras.g_00039	Prak.g_01191
OG0001664	Pras.g_00167	Prak.g_01542
OG0001665	Pras.g_00170	Prak.g_01198
OG0001685	Pras.g_01763	Prak.g_00604
OG0001686	Pras.g_01901	Prak.g_01212
OG0001687	Pras.g_01947	Prak.g_00423
OG0001689	Pras.g_00752	Prak.g_01852
OG0001697	Pras.g_01771	Prak.g_00938
OG0001699	Pras.g_00510, Pras.g_00495	Prak.g_01549
OG0001701	Pras.g_00612	Prak.g_00062
OG0001705	Pras.g_01255	Prak.g_01707
OG0001709	Pras.g_00293	Prak.g_01367
OG0001710	Pras.g_00631	Prak.g_00617
OG0001722	Pras.g_01790	Prak.g_00752
OG0001725	Pras.g_01241	Prak.g_01528
OG0001727	Pras.g_00536	Prak.g_01565, Prak.g_00710
OG0001746	Pras.g_00130	Prak.g_01531
OG0001820	Pras.g_01642	Prak.g_00711
OG0001922	Pras.g_00225	Prak.g_01373
OG0001923	Pras.g_00276	Prak.g_01366
OG0001988	Pras.g_00226	Prak.g_01253
OG0002030	Pras.g_00229	Prak.g_01558
OG0002034	Pras.g_00115	Prak.g_00595
OG0002096	Pras.g_00278	Prak.g_00698, Prak.g_01364
OG0002098	Pras.g_00287, Pras.g_00284	Prak.g_01312
OG0002270	Pras.g_00283	Prak.g_01362
OG0002379	Pras.g_00888	Prak.g_01592
OG0002833	Pras.g_00887	Prak.g_01591
OG0002894	Pras.g_00274	Prak.g_01354
