Orthogroup	Pras	Syaq
OG0001141	Pras.g_00085	Syaq.g_00192
OG0001142	Pras.g_00086	Syaq.g_00191
OG0001143	Pras.g_00093	Syaq.g_00182
OG0001144	Pras.g_00099	Syaq.g_00166
OG0001145	Pras.g_00200	Syaq.g_00284
OG0001146	Pras.g_00213	Syaq.g_00305
OG0001147	Pras.g_00236	Syaq.g_00438
OG0001148	Pras.g_00252	Syaq.g_01761
OG0001149	Pras.g_00253	Syaq.g_01760
OG0001150	Pras.g_00254	Syaq.g_01759
OG0001151	Pras.g_00265	Syaq.g_01746
OG0001152	Pras.g_00266	Syaq.g_01745
OG0001153	Pras.g_00382	Syaq.g_00413
OG0001154	Pras.g_00384	Syaq.g_00414
OG0001155	Pras.g_00396, Pras.g_00397	Syaq.g_01739
OG0001156	Pras.g_00400	Syaq.g_01729
OG0001157	Pras.g_00401	Syaq.g_01728
OG0001158	Pras.g_00402	Syaq.g_01727
OG0001160	Pras.g_00428	Syaq.g_01693
OG0001161	Pras.g_00441	Syaq.g_01233
OG0001162	Pras.g_00452	Syaq.g_00331
OG0001163	Pras.g_00542	Syaq.g_01685
OG0001164	Pras.g_00546	Syaq.g_01679
OG0001165	Pras.g_00549	Syaq.g_01674
OG0001166	Pras.g_00569	Syaq.g_01652
OG0001167	Pras.g_00586	Syaq.g_01039
OG0001169	Pras.g_00590	Syaq.g_01620
OG0001170	Pras.g_00592	Syaq.g_01618
OG0001171	Pras.g_00602	Syaq.g_01607
OG0001172	Pras.g_00616	Syaq.g_00690
OG0001173	Pras.g_00617	Syaq.g_00689
OG0001174	Pras.g_00625	Syaq.g_00681
OG0001175	Pras.g_00626	Syaq.g_00680
OG0001176	Pras.g_00633	Syaq.g_00656
OG0001177	Pras.g_00636	Syaq.g_00658
OG0001178	Pras.g_00641	Syaq.g_01667
OG0001179	Pras.g_00671	Syaq.g_00626
OG0001180	Pras.g_00693	Syaq.g_00600
OG0001181	Pras.g_00697	Syaq.g_00596
OG0001182	Pras.g_00704	Syaq.g_00587
OG0001183	Pras.g_00708	Syaq.g_00579
OG0001184	Pras.g_00724	Syaq.g_00995
OG0001185	Pras.g_00738	Syaq.g_01022
OG0001186	Pras.g_00762	Syaq.g_01058
OG0001187	Pras.g_00766	Syaq.g_01061
OG0001188	Pras.g_00769	Syaq.g_01065
OG0001189	Pras.g_00786	Syaq.g_01095
OG0001190	Pras.g_00790	Syaq.g_01264
OG0001191	Pras.g_00800	Syaq.g_01248
OG0001192	Pras.g_00804	Syaq.g_01242
OG0001193	Pras.g_00815	Syaq.g_01217
OG0001194	Pras.g_00816	Syaq.g_01214
OG0001195	Pras.g_00817	Syaq.g_01213
OG0001196	Pras.g_00830	Syaq.g_01169
OG0001197	Pras.g_00831	Syaq.g_01167
OG0001198	Pras.g_00839	Syaq.g_01153
OG0001199	Pras.g_00925	Syaq.g_01553
OG0001200	Pras.g_00927	Syaq.g_01551
OG0001201	Pras.g_00959	Syaq.g_01486
OG0001202	Pras.g_01050	Syaq.g_01358
OG0001203	Pras.g_01090	Syaq.g_01581
OG0001204	Pras.g_01095	Syaq.g_00709
OG0001205	Pras.g_01323	Syaq.g_00491
OG0001206	Pras.g_01340	Syaq.g_00468
OG0001207	Pras.g_01355	Syaq.g_01764
OG0001208	Pras.g_01360	Syaq.g_01774
OG0001209	Pras.g_01412	Syaq.g_01841
OG0001210	Pras.g_01417	Syaq.g_01852
OG0001211	Pras.g_01427	Syaq.g_01932
OG0001212	Pras.g_01472	Syaq.g_01990
OG0001213	Pras.g_01505	Syaq.g_02072
OG0001214	Pras.g_01513	Syaq.g_02084
OG0001215	Pras.g_01566	Syaq.g_02580
OG0001216	Pras.g_01608	Syaq.g_00026
OG0001217	Pras.g_01649	Syaq.g_01885
OG0001218	Pras.g_01657	Syaq.g_00423
OG0001219	Pras.g_01690	Syaq.g_02434
OG0001220	Pras.g_01752	Syaq.g_02412
OG0001221	Pras.g_01812	Syaq.g_02300
OG0001222	Pras.g_01851	Syaq.g_02472
OG0001223	Pras.g_01877	Syaq.g_02516
OG0001224	Pras.g_01930	Syaq.g_02683
OG0001225	Pras.g_01932	Syaq.g_02681
OG0001226	Pras.g_01958	Syaq.g_01543
OG0001227	Pras.g_01976	Syaq.g_00333
OG0001230	Pras.g_00342	Syaq.g_00361
OG0001231	Pras.g_00450	Syaq.g_01133
OG0001232	Pras.g_00573	Syaq.g_01643
OG0001233	Pras.g_00593	Syaq.g_01617
OG0001234	Pras.g_00628	Syaq.g_00676
OG0001235	Pras.g_00638	Syaq.g_00665
OG0001236	Pras.g_00721	Syaq.g_00990
OG0001237	Pras.g_00725	Syaq.g_00999
OG0001238	Pras.g_00801	Syaq.g_01246
OG0001240	Pras.g_00944	Syaq.g_01502
OG0001241	Pras.g_00952	Syaq.g_01492
OG0001243	Pras.g_00976	Syaq.g_01457
OG0001244	Pras.g_00992	Syaq.g_01430
OG0001245	Pras.g_01233	Syaq.g_01916
OG0001246	Pras.g_01382	Syaq.g_01802
OG0001248	Pras.g_01561	Syaq.g_01891
OG0001249	Pras.g_01679	Syaq.g_00563
OG0001250	Pras.g_01741	Syaq.g_02389
OG0001251	Pras.g_01789	Syaq.g_02135
OG0001252	Pras.g_01925	Syaq.g_02690
OG0001253	Pras.g_01977	Syaq.g_01918
OG0001254	Pras.g_00025	Syaq.g_02214
OG0001255	Pras.g_00040	Syaq.g_02111
OG0001256	Pras.g_00443	Syaq.g_01686
OG0001258	Pras.g_00547	Syaq.g_01676
OG0001259	Pras.g_00591	Syaq.g_01619
OG0001260	Pras.g_00608	Syaq.g_01595
OG0001261	Pras.g_00679	Syaq.g_00617
OG0001262	Pras.g_00784	Syaq.g_01093
OG0001263	Pras.g_00979	Syaq.g_01454
OG0001265	Pras.g_00969	Syaq.g_01466
OG0001266	Pras.g_01054	Syaq.g_01354
OG0001267	Pras.g_01132	Syaq.g_00763
OG0001268	Pras.g_01192	Syaq.g_00553
OG0001269	Pras.g_01212	Syaq.g_01866
OG0001270	Pras.g_01312	Syaq.g_00504
OG0001271	Pras.g_01350	Syaq.g_00445
OG0001272	Pras.g_01364	Syaq.g_01778
OG0001273	Pras.g_01507	Syaq.g_02077
OG0001274	Pras.g_01579	Syaq.g_01303
OG0001275	Pras.g_01888	Syaq.g_02531
OG0001276	Pras.g_01909	Syaq.g_00062
OG0001278	Pras.g_00107	Syaq.g_00155
OG0001279	Pras.g_00152	Syaq.g_01867
OG0001280	Pras.g_00208	Syaq.g_00294
OG0001282	Pras.g_00251	Syaq.g_01762
OG0001283	Pras.g_00270	Syaq.g_01175
OG0001284	Pras.g_00423	Syaq.g_01700
OG0001285	Pras.g_00576	Syaq.g_01639
OG0001286	Pras.g_00691	Syaq.g_00602
OG0001287	Pras.g_00745	Syaq.g_01030
OG0001289	Pras.g_00938	Syaq.g_01528
OG0001290	Pras.g_00951	Syaq.g_01493
OG0001291	Pras.g_00986	Syaq.g_01444
OG0001293	Pras.g_01113	Syaq.g_00736
OG0001294	Pras.g_01231	Syaq.g_02252
OG0001296	Pras.g_01387	Syaq.g_01808
OG0001297	Pras.g_01392	Syaq.g_01812
OG0001298	Pras.g_01453	Syaq.g_01967
OG0001299	Pras.g_01542	Syaq.g_02246
OG0001300	Pras.g_01569	Syaq.g_02589
OG0001301	Pras.g_01572	Syaq.g_02602
OG0001302	Pras.g_01688	Syaq.g_02115
OG0001303	Pras.g_01892	Syaq.g_02437
OG0001304	Pras.g_01919	Syaq.g_00049
OG0001305	Pras.g_01938	Syaq.g_02673
OG0001306	Pras.g_00042	Syaq.g_00267
OG0001308	Pras.g_00360	Syaq.g_00385
OG0001314	Pras.g_01639	Syaq.g_00826
OG0001315	Pras.g_00913	Syaq.g_00581
OG0001316	Pras.g_00991	Syaq.g_01437
OG0001317	Pras.g_01086	Syaq.g_01576
OG0001318	Pras.g_01108	Syaq.g_00728
OG0001319	Pras.g_01124	Syaq.g_00751
OG0001321	Pras.g_01329	Syaq.g_00483
OG0001322	Pras.g_01330	Syaq.g_00482
OG0001323	Pras.g_01397	Syaq.g_01820
OG0001324	Pras.g_01570	Syaq.g_02590
OG0001325	Pras.g_01611	Syaq.g_00030
OG0001326	Pras.g_01777	Syaq.g_01205
OG0001327	Pras.g_01950	Syaq.g_02259
OG0001328	Pras.g_01975	Syaq.g_02280
OG0001329	Pras.g_00017	Syaq.g_02113
OG0001330	Pras.g_00177	Syaq.g_00287
OG0001331	Pras.g_00256	Syaq.g_01757
OG0001333	Pras.g_00587	Syaq.g_01622
OG0001336	Pras.g_00827	Syaq.g_01174
OG0001343	Pras.g_01786	Syaq.g_00700
OG0001345	Pras.g_00075	Syaq.g_00213
OG0001346	Pras.g_00210	Syaq.g_00298
OG0001349	Pras.g_00292	Syaq.g_00942
OG0001350	Pras.g_01089	Syaq.g_01580
OG0001352	Pras.g_01556	Syaq.g_01904
OG0001355	Pras.g_00144	Syaq.g_00797
OG0001358	Pras.g_01496	Syaq.g_02056
OG0001359	Pras.g_01787	Syaq.g_00699
OG0001360	Pras.g_01978	Syaq.g_00211
OG0001361	Pras.g_00072	Syaq.g_00216
OG0001364	Pras.g_00714	Syaq.g_00972
OG0001365	Pras.g_00794	Syaq.g_01259
OG0001369	Pras.g_00943	Syaq.g_01503
OG0001373	Pras.g_01776	Syaq.g_01206
OG0001374	Pras.g_01784	Syaq.g_01198
OG0001375	Pras.g_01785	Syaq.g_00701
OG0001378	Pras.g_01987	Syaq.g_00506
OG0001380	Pras.g_00238	Syaq.g_01915
OG0001382	Pras.g_00462	Syaq.g_00662
OG0001385	Pras.g_01773	Syaq.g_01209
OG0001386	Pras.g_01774	Syaq.g_01208
OG0001387	Pras.g_01775	Syaq.g_01207
OG0001388	Pras.g_01778	Syaq.g_01204
OG0001389	Pras.g_01779	Syaq.g_01203
OG0001390	Pras.g_01780	Syaq.g_01202
OG0001391	Pras.g_01781	Syaq.g_01201
OG0001392	Pras.g_01782	Syaq.g_01200
OG0001393	Pras.g_01783	Syaq.g_01199
OG0001394	Pras.g_01816	Syaq.g_02307
OG0001395	Pras.g_01921	Syaq.g_00045
OG0001408	Pras.g_01961	Syaq.g_02125
OG0001409	Pras.g_00063	Syaq.g_00229
OG0001413	Pras.g_00438	Syaq.g_00139
OG0001416	Pras.g_01336	Syaq.g_00303
OG0001417	Pras.g_01347	Syaq.g_02502
OG0001418	Pras.g_01560	Syaq.g_00243
OG0001420	Pras.g_01996	Syaq.g_01833
OG0001428	Pras.g_01023	Syaq.g_01396
OG0001429	Pras.g_01691	Syaq.g_02438
OG0001430	Pras.g_00172	Syaq.g_01271
OG0001432	Pras.g_00436	Syaq.g_01862
OG0001435	Pras.g_01797	Syaq.g_02265
OG0001439	Pras.g_01159	Syaq.g_00863
OG0001441	Pras.g_01399	Syaq.g_01822
OG0001442	Pras.g_01637	Syaq.g_02322
OG0001447	Pras.g_00977	Syaq.g_01456
OG0001448	Pras.g_01220	Syaq.g_01873
OG0001449	Pras.g_01254, Pras.g_01253	Syaq.g_00698
OG0001453	Pras.g_01882	Syaq.g_02522
OG0001454	Pras.g_01971	Syaq.g_01917
OG0001456	Pras.g_00033	Syaq.g_01196
OG0001457	Pras.g_00034	Syaq.g_01195
OG0001458	Pras.g_00035	Syaq.g_01194
OG0001462	Pras.g_00876	Syaq.g_01108
OG0001465	Pras.g_01578	Syaq.g_02704
OG0001471	Pras.g_00439	Syaq.g_00859
OG0001473	Pras.g_00763	Syaq.g_02134
OG0001474	Pras.g_01193	Syaq.g_00552
OG0001475	Pras.g_00306	Syaq.g_00905
OG0001479	Pras.g_01190	Syaq.g_00555
OG0001480	Pras.g_01222	Syaq.g_02121
OG0001482	Pras.g_01334	Syaq.g_02512
OG0001484	Pras.g_00535	Syaq.g_02628
OG0001486	Pras.g_00054	Syaq.g_00251
OG0001492	Pras.g_00104	Syaq.g_00158
OG0001493	Pras.g_00112	Syaq.g_00150
OG0001495	Pras.g_00635	Syaq.g_00659
OG0001502	Pras.g_01671	Syaq.g_02407
OG0001505	Pras.g_00307	Syaq.g_00934
OG0001520	Pras.g_01246	Syaq.g_01953
OG0001525	Pras.g_00455	Syaq.g_02129
OG0001547	Pras.g_01673	Syaq.g_02422
OG0001549	Pras.g_01759	Syaq.g_02416
OG0001551	Pras.g_00032	Syaq.g_02572
OG0001553	Pras.g_00347	Syaq.g_00368
OG0001554	Pras.g_00445	Syaq.g_01266
OG0001557	Pras.g_01817	Syaq.g_02308
OG0001564	Pras.g_00320, Pras.g_00300	Syaq.g_02158
OG0001565	Pras.g_01295	Syaq.g_02120
OG0001567	Pras.g_01672	Syaq.g_02421
OG0001568	Pras.g_01674	Syaq.g_02424
OG0001602	Pras.g_01577	Syaq.g_02705
OG0001605	Pras.g_01902	Syaq.g_01892
OG0001613	Pras.g_00706	Syaq.g_00582
OG0001625	Pras.g_01110	Syaq.g_00730
OG0001627	Pras.g_01654	Syaq.g_01735
OG0001647	Pras.g_01125	Syaq.g_00753
OG0001709	Pras.g_00293	Syaq.g_00943
OG0001713	Pras.g_00908	Syaq.g_00232
OG0001726	Pras.g_01264	Syaq.g_02419
OG0001755	Pras.g_00305	Syaq.g_01817
OG0001924	Pras.g_00517	Syaq.g_02038
OG0001925	Pras.g_00518	Syaq.g_02037
OG0001926	Pras.g_00519	Syaq.g_02036
OG0001927	Pras.g_00520	Syaq.g_02035
OG0001993	Pras.g_00515	Syaq.g_02040
OG0001994	Pras.g_00516	Syaq.g_02039
OG0002015	Pras.g_00315	Syaq.g_00961
OG0002112	Pras.g_01258	Syaq.g_00850
OG0002157	Pras.g_01259	Syaq.g_00851
OG0002158	Pras.g_01257	Syaq.g_00849
OG0002349	Pras.g_00595	Syaq.g_01615
OG0002771	Pras.g_00275	Syaq.g_00910
OG0003495	Pras.g_00329	Syaq.g_00908
