Orthogroup	Pras	Prbm
OG0001100	Pras.g_01793	Prbm.g_00921
OG0001101	Pras.g_01795	Prbm.g_00923
OG0001102	Pras.g_01798	Prbm.g_00926
OG0001103	Pras.g_01800	Prbm.g_00928
OG0001104	Pras.g_01822	Prbm.g_00794
OG0001105	Pras.g_01826	Prbm.g_00798
OG0001106	Pras.g_01850	Prbm.g_00976
OG0001107	Pras.g_01857	Prbm.g_00986
OG0001108	Pras.g_01861	Prbm.g_00990
OG0001109	Pras.g_01862	Prbm.g_00991
OG0001110	Pras.g_01864	Prbm.g_00993
OG0001111	Pras.g_01865	Prbm.g_00994
OG0001112	Pras.g_01866	Prbm.g_00995
OG0001113	Pras.g_01867	Prbm.g_00996
OG0001114	Pras.g_01868	Prbm.g_00997
OG0001115	Pras.g_01870	Prbm.g_00999
OG0001116	Pras.g_01871	Prbm.g_01000
OG0001117	Pras.g_01872	Prbm.g_01001
OG0001118	Pras.g_01873	Prbm.g_01002
OG0001119	Pras.g_01874	Prbm.g_01003
OG0001120	Pras.g_01876	Prbm.g_01004
OG0001121	Pras.g_00021, Pras.g_01880	Prbm.g_01648
OG0001122	Pras.g_01906	Prbm.g_01033
OG0001123	Pras.g_01910	Prbm.g_01037
OG0001124	Pras.g_01912	Prbm.g_01039
OG0001125	Pras.g_01913	Prbm.g_01041
OG0001126	Pras.g_01923	Prbm.g_01052
OG0001127	Pras.g_01924	Prbm.g_01053
OG0001128	Pras.g_01926	Prbm.g_01056
OG0001129	Pras.g_01927	Prbm.g_01057
OG0001130	Pras.g_01928	Prbm.g_01058
OG0001131	Pras.g_01964	Prbm.g_00894
OG0001132	Pras.g_01973	Prbm.g_01103
OG0001133	Pras.g_00009	Prbm.g_01079
OG0001134	Pras.g_00023	Prbm.g_01910
OG0001135	Pras.g_00026	Prbm.g_01913
OG0001136	Pras.g_00053	Prbm.g_01552
OG0001137	Pras.g_00064	Prbm.g_01539
OG0001138	Pras.g_00082	Prbm.g_01518
OG0001139	Pras.g_00083	Prbm.g_01516
OG0001140	Pras.g_00084	Prbm.g_01515
OG0001141	Pras.g_00085	Prbm.g_01514
OG0001142	Pras.g_00086	Prbm.g_01513
OG0001143	Pras.g_00093	Prbm.g_01506
OG0001144	Pras.g_00099	Prbm.g_01501
OG0001145	Pras.g_00200	Prbm.g_01603
OG0001146	Pras.g_00213	Prbm.g_01615
OG0001147	Pras.g_00236	Prbm.g_01634
OG0001148	Pras.g_00252	Prbm.g_01662
OG0001149	Pras.g_00253	Prbm.g_01663
OG0001150	Pras.g_00254	Prbm.g_01664
OG0001151	Pras.g_00265	Prbm.g_01675
OG0001152	Pras.g_00266	Prbm.g_01676
OG0001153	Pras.g_00382	Prbm.g_01740
OG0001154	Pras.g_00384	Prbm.g_01741
OG0001155	Pras.g_00396, Pras.g_00397	Prbm.g_01757
OG0001156	Pras.g_00400	Prbm.g_01760
OG0001157	Pras.g_00401	Prbm.g_01761
OG0001158	Pras.g_00402	Prbm.g_01762
OG0001160	Pras.g_00428	Prbm.g_01789
OG0001161	Pras.g_00441	Prbm.g_01586
OG0001162	Pras.g_00452	Prbm.g_01801
OG0001163	Pras.g_00542	Prbm.g_01833
OG0001164	Pras.g_00546	Prbm.g_01837
OG0001165	Pras.g_00549	Prbm.g_01840
OG0001166	Pras.g_00569	Prbm.g_01858
OG0001167	Pras.g_00586	Prbm.g_01876
OG0001168	Pras.g_00588	Prbm.g_01877
OG0001169	Pras.g_00590	Prbm.g_01879
OG0001170	Pras.g_00592	Prbm.g_01881
OG0001171	Pras.g_00602	Prbm.g_01891
OG0001172	Pras.g_00616	Prbm.g_01952
OG0001173	Pras.g_00617	Prbm.g_01953
OG0001174	Pras.g_00625	Prbm.g_01961
OG0001175	Pras.g_00626	Prbm.g_01962
OG0001176	Pras.g_00633	Prbm.g_01974
OG0001177	Pras.g_00636	Prbm.g_01972
OG0001178	Pras.g_00641	Prbm.g_01345
OG0001179	Pras.g_00671	Prbm.g_02016
OG0001180	Pras.g_00693	Prbm.g_02039
OG0001181	Pras.g_00697	Prbm.g_02043
OG0001182	Pras.g_00704	Prbm.g_02052
OG0001183	Pras.g_00708	Prbm.g_02058
OG0001184	Pras.g_00724	Prbm.g_02074
OG0001185	Pras.g_00738	Prbm.g_02089
OG0001186	Pras.g_00762	Prbm.g_02140
OG0001187	Pras.g_00766	Prbm.g_02145
OG0001188	Pras.g_00769	Prbm.g_02147
OG0001189	Pras.g_00786	Prbm.g_02164
OG0001190	Pras.g_00790	Prbm.g_02169
OG0001191	Pras.g_00800	Prbm.g_02179
OG0001192	Pras.g_00804	Prbm.g_02184
OG0001193	Pras.g_00815	Prbm.g_02197
OG0001194	Pras.g_00816	Prbm.g_02198
OG0001195	Pras.g_00817	Prbm.g_02199
OG0001196	Pras.g_00830	Prbm.g_02219
OG0001197	Pras.g_00831	Prbm.g_02221
OG0001198	Pras.g_00839	Prbm.g_02230
OG0001199	Pras.g_00925	Prbm.g_00131
OG0001200	Pras.g_00927	Prbm.g_00133
OG0001201	Pras.g_00959	Prbm.g_00165
OG0001202	Pras.g_01050	Prbm.g_00259
OG0001203	Pras.g_01090	Prbm.g_00298
OG0001204	Pras.g_01095	Prbm.g_00304
OG0001205	Pras.g_01323	Prbm.g_00455
OG0001206	Pras.g_01340	Prbm.g_00491
OG0001207	Pras.g_01355	Prbm.g_00502
OG0001208	Pras.g_01360	Prbm.g_00508
OG0001209	Pras.g_01412	Prbm.g_00568
OG0001210	Pras.g_01417	Prbm.g_00573
OG0001211	Pras.g_01427	Prbm.g_00583
OG0001212	Pras.g_01472	Prbm.g_00626
OG0001213	Pras.g_01505	Prbm.g_00660
OG0001214	Pras.g_01513	Prbm.g_00668
OG0001215	Pras.g_01566	Prbm.g_00727
OG0001216	Pras.g_01608	Prbm.g_00744
OG0001217	Pras.g_01649	Prbm.g_00111
OG0001218	Pras.g_01657	Prbm.g_00785
OG0001219	Pras.g_01690	Prbm.g_00957
OG0001220	Pras.g_01752	Prbm.g_00867
OG0001221	Pras.g_01812	Prbm.g_00941
OG0001222	Pras.g_01851	Prbm.g_00889
OG0001223	Pras.g_01877	Prbm.g_01005
OG0001224	Pras.g_01930	Prbm.g_01060
OG0001225	Pras.g_01932	Prbm.g_01062
OG0001226	Pras.g_01958	Prbm.g_01945
OG0001227	Pras.g_01976	Prbm.g_01085
OG0001228	Pras.g_00102	Prbm.g_01498
OG0001229	Pras.g_00248	Prbm.g_01176
OG0001230	Pras.g_00342	Prbm.g_01701
OG0001231	Pras.g_00450	Prbm.g_00789
OG0001232	Pras.g_00573	Prbm.g_01862
OG0001233	Pras.g_00593	Prbm.g_01882
OG0001234	Pras.g_00628	Prbm.g_01964
OG0001235	Pras.g_00638	Prbm.g_01968
OG0001236	Pras.g_00721	Prbm.g_02071
OG0001237	Pras.g_00725	Prbm.g_02075
OG0001238	Pras.g_00801	Prbm.g_02180
OG0001240	Pras.g_00944	Prbm.g_00150
OG0001241	Pras.g_00952	Prbm.g_00159
OG0001242	Pras.g_00970	Prbm.g_00178
OG0001243	Pras.g_00976	Prbm.g_00185
OG0001244	Pras.g_00992	Prbm.g_00201
OG0001245	Pras.g_01233	Prbm.g_01353
OG0001246	Pras.g_01382	Prbm.g_00538
OG0001247	Pras.g_01559	Prbm.g_00719
OG0001248	Pras.g_01561	Prbm.g_00722
OG0001249	Pras.g_01679	Prbm.g_00395
OG0001251	Pras.g_01789	Prbm.g_01937
OG0001252	Pras.g_01925	Prbm.g_01055
OG0001253	Pras.g_01977	Prbm.g_01806
OG0001254	Pras.g_00025	Prbm.g_01912
OG0001255	Pras.g_00040	Prbm.g_01566
OG0001256	Pras.g_00443	Prbm.g_01797
OG0001257	Pras.g_00449	Prbm.g_01802
OG0001258	Pras.g_00547	Prbm.g_01838
OG0001259	Pras.g_00591	Prbm.g_01880
OG0001260	Pras.g_00608	Prbm.g_01897
OG0001261	Pras.g_00679	Prbm.g_02024
OG0001262	Pras.g_00784	Prbm.g_02162
OG0001263	Pras.g_00979	Prbm.g_00188
OG0001264	Pras.g_00119	Prbm.g_00528, Prbm.g_00529, Prbm.g_00530, Prbm.g_00036, Prbm.g_01982, Prbm.g_01828, Prbm.g_01595, Prbm.g_01985, Prbm.g_00532, Prbm.g_01289, Prbm.g_01287
OG0001269	Pras.g_01212	Prbm.g_00866
OG0001273	Pras.g_01507	Prbm.g_00662
OG0001277	Pras.g_01966	Prbm.g_02207
OG0001279	Pras.g_00152	Prbm.g_01171
OG0001280	Pras.g_00208	Prbm.g_01610
OG0001282	Pras.g_00251	Prbm.g_01661
OG0001283	Pras.g_00270	Prbm.g_02215
OG0001284	Pras.g_00423	Prbm.g_01783
OG0001285	Pras.g_00576	Prbm.g_01865
OG0001286	Pras.g_00691	Prbm.g_02037
OG0001287	Pras.g_00745	Prbm.g_02096
OG0001288	Pras.g_00754	Prbm.g_02106
OG0001289	Pras.g_00938	Prbm.g_00144
OG0001290	Pras.g_00951	Prbm.g_00158
OG0001294	Pras.g_01231	Prbm.g_01649, Prbm.g_01584
OG0001295	Pras.g_01345	Prbm.g_01574
OG0001296	Pras.g_01387	Prbm.g_00543
OG0001297	Pras.g_01392	Prbm.g_00548
OG0001299	Pras.g_01542	Prbm.g_00698
OG0001300	Pras.g_01569	Prbm.g_00731
OG0001301	Pras.g_01572	Prbm.g_00733
OG0001302	Pras.g_01688	Prbm.g_00955
OG0001303	Pras.g_01892	Prbm.g_01273
OG0001304	Pras.g_01919	Prbm.g_01046
OG0001305	Pras.g_01938	Prbm.g_00884
OG0001306	Pras.g_00042	Prbm.g_01564
OG0001307	Pras.g_00233	Prbm.g_01631
OG0001308	Pras.g_00360	Prbm.g_01720
OG0001309	Pras.g_00447	Prbm.g_00552
OG0001310	Pras.g_00562	Prbm.g_01852
OG0001311	Pras.g_01911	Prbm.g_01038
OG0001314	Pras.g_01639	Prbm.g_01169
OG0001315	Pras.g_00913	Prbm.g_02056
OG0001316	Pras.g_00991	Prbm.g_00199
OG0001317	Pras.g_01086	Prbm.g_00294
OG0001318	Pras.g_01108	Prbm.g_00316
OG0001320	Pras.g_00539, Pras.g_01235	Prbm.g_01415, Prbm.g_01164
OG0001321	Pras.g_01329	Prbm.g_00461
OG0001322	Pras.g_01330	Prbm.g_00462
OG0001324	Pras.g_01570	Prbm.g_00732
OG0001325	Pras.g_01611	Prbm.g_00747
OG0001326	Pras.g_01777	Prbm.g_01929
OG0001327	Pras.g_01950	Prbm.g_00918
OG0001328	Pras.g_01975	Prbm.g_00937
OG0001329	Pras.g_00017	Prbm.g_01805
OG0001330	Pras.g_00177	Prbm.g_01604
OG0001331	Pras.g_00256	Prbm.g_01666
OG0001332	Pras.g_00394	Prbm.g_01755
OG0001334	Pras.g_00711	Prbm.g_02061
OG0001335	Pras.g_00712	Prbm.g_02062
OG0001336	Pras.g_00827	Prbm.g_02216
OG0001339	Pras.g_00954	Prbm.g_00161
OG0001340	Pras.g_01180	Prbm.g_00388
OG0001341	Pras.g_01647	Prbm.g_00091
OG0001342	Pras.g_01683	Prbm.g_01091
OG0001343	Pras.g_01786	Prbm.g_00909
OG0001344	Pras.g_00060	Prbm.g_01544
OG0001345	Pras.g_00075	Prbm.g_01528
OG0001346	Pras.g_00210	Prbm.g_01612
OG0001350	Pras.g_01089	Prbm.g_00297
OG0001352	Pras.g_01556	Prbm.g_00714
OG0001355	Pras.g_00144	Prbm.g_01804
OG0001359	Pras.g_01787	Prbm.g_00910
OG0001360	Pras.g_01978	Prbm.g_01526
OG0001362	Pras.g_00364	Prbm.g_01724
OG0001363	Pras.g_00366	Prbm.g_00487
OG0001365	Pras.g_00794	Prbm.g_02173
OG0001369	Pras.g_00943	Prbm.g_00149
OG0001370	Pras.g_01337	Prbm.g_01208
OG0001371	Pras.g_01555	Prbm.g_00713
OG0001373	Pras.g_01776	Prbm.g_01928
OG0001374	Pras.g_01784	Prbm.g_01936
OG0001375	Pras.g_01785	Prbm.g_00908
OG0001376	Pras.g_01944	Prbm.g_00896
OG0001377	Pras.g_01945	Prbm.g_00897
OG0001378	Pras.g_01987	Prbm.g_00443
OG0001380	Pras.g_00238	Prbm.g_01573
OG0001381	Pras.g_00244	Prbm.g_01658
OG0001384	Pras.g_01634, Pras.g_00440	Prbm.g_01124, Prbm.g_01110, Prbm.g_01445, Prbm.g_01461
OG0001385	Pras.g_01773	Prbm.g_01925
OG0001386	Pras.g_01774	Prbm.g_01926
OG0001387	Pras.g_01775	Prbm.g_01927
OG0001388	Pras.g_01778	Prbm.g_01930
OG0001389	Pras.g_01779	Prbm.g_01931
OG0001390	Pras.g_01780	Prbm.g_01932
OG0001391	Pras.g_01781	Prbm.g_01933
OG0001392	Pras.g_01782	Prbm.g_01934
OG0001393	Pras.g_01783	Prbm.g_01935
OG0001394	Pras.g_01816	Prbm.g_00945
OG0001395	Pras.g_01921	Prbm.g_01049
OG0001397	Pras.g_00365	Prbm.g_01725
OG0001399	Pras.g_00630	Prbm.g_00080
OG0001403	Pras.g_00872	Prbm.g_00030
OG0001404	Pras.g_00920	Prbm.g_00125
OG0001405	Pras.g_01178	Prbm.g_00381
OG0001406	Pras.g_01943	Prbm.g_00895
OG0001407	Pras.g_01956	Prbm.g_00900
OG0001408	Pras.g_01961	Prbm.g_00104
OG0001409	Pras.g_00063	Prbm.g_01540
OG0001410	Pras.g_00234	Prbm.g_01632
OG0001413	Pras.g_00438	Prbm.g_00790
OG0001414	Pras.g_01081	Prbm.g_00288
OG0001415	Pras.g_01083	Prbm.g_00290
OG0001417	Pras.g_01347	Prbm.g_01583
OG0001418	Pras.g_01560	Prbm.g_00720
OG0001419	Pras.g_01957	Prbm.g_00781
OG0001420	Pras.g_01996	Prbm.g_01159
OG0001421	Pras.g_00444	Prbm.g_01798
OG0001422	Pras.g_00467	Prbm.g_01080
OG0001428	Pras.g_01023	Prbm.g_00231
OG0001429	Pras.g_01691	Prbm.g_00958
OG0001430	Pras.g_00172	Prbm.g_00898
OG0001431	Pras.g_00175	Prbm.g_01181
OG0001432	Pras.g_00436	Prbm.g_01027
OG0001435	Pras.g_01797	Prbm.g_00925
OG0001437	Pras.g_01082	Prbm.g_00289
OG0001439	Pras.g_01159	Prbm.g_00363
OG0001440	Pras.g_01285, Pras.g_01296	Prbm.g_01351
OG0001441	Pras.g_01399	Prbm.g_00555
OG0001442	Pras.g_01637	Prbm.g_01690
OG0001446	Pras.g_00930	Prbm.g_00136
OG0001447	Pras.g_00977	Prbm.g_00186
OG0001450	Pras.g_01563	Prbm.g_00724
OG0001451	Pras.g_01761	Prbm.g_00878
OG0001453	Pras.g_01882	Prbm.g_01008
OG0001454	Pras.g_01971	Prbm.g_01346
OG0001455	Pras.g_00011	Prbm.g_00048
OG0001456	Pras.g_00033	Prbm.g_01592
OG0001457	Pras.g_00034	Prbm.g_01591
OG0001458	Pras.g_00035	Prbm.g_01590
OG0001463	Pras.g_01138	Prbm.g_00343
OG0001464	Pras.g_01181	Prbm.g_00768
OG0001466	Pras.g_00529, Pras.g_01594, Pras.g_01636	Prbm.g_01186
OG0001468	Pras.g_01948	Prbm.g_00907
OG0001471	Pras.g_00439	Prbm.g_01585
OG0001472	Pras.g_00446	Prbm.g_00893
OG0001473	Pras.g_00763	Prbm.g_01645
OG0001474	Pras.g_01193	Prbm.g_00405
OG0001475	Pras.g_00306	Prbm.g_02136
OG0001480	Pras.g_01222	Prbm.g_01189
OG0001481	Pras.g_01226	Prbm.g_01071
OG0001482	Pras.g_01334	Prbm.g_01083
OG0001483	Pras.g_00494	Prbm.g_00434, Prbm.g_01118, Prbm.g_01230, Prbm.g_01383, Prbm.g_01809, Prbm.g_01405
OG0001484	Pras.g_00535	Prbm.g_01315
OG0001485	Pras.g_00477	Prbm.g_01182
OG0001486	Pras.g_00054	Prbm.g_01551
OG0001490	Pras.g_00892	Prbm.g_00063
OG0001490	Pras.g_01273	Prbm.g_01170
OG0001491	Pras.g_01686	Prbm.g_00950
OG0001495	Pras.g_00635	Prbm.g_01971
OG0001499	Pras.g_00912	Prbm.g_00113
OG0001500	Pras.g_01115	Prbm.g_00321
OG0001501	Pras.g_01581	Prbm.g_01326
OG0001503	Pras.g_00030	Prbm.g_01123
OG0001506	Pras.g_00392	Prbm.g_01752
OG0001507	Pras.g_00491	Prbm.g_01157
OG0001520	Pras.g_01246	Prbm.g_00467
OG0001521	Pras.g_01648	Prbm.g_01479, Prbm.g_01023
OG0001522	Pras.g_01733	Prbm.g_00847
OG0001523	Pras.g_00027	Prbm.g_01915
OG0001524	Pras.g_00028	Prbm.g_01916
OG0001525	Pras.g_00455	Prbm.g_00086
OG0001526	Pras.g_00482	Prbm.g_00952
OG0001548	Pras.g_01677	Prbm.g_01100
OG0001549	Pras.g_01759	Prbm.g_00876
OG0001550	Pras.g_00014	Prbm.g_01314
OG0001551	Pras.g_00032	Prbm.g_01922
OG0001552	Pras.g_00121	Prbm.g_01918
OG0001553	Pras.g_00347	Prbm.g_01707
OG0001555	Pras.g_00459	Prbm.g_01826
OG0001564	Pras.g_00320	Prbm.g_02124
OG0001566	Pras.g_01552	Prbm.g_00710
OG0001569	Pras.g_01983	Prbm.g_01311
OG0001571	Pras.g_00007	Prbm.g_01388
OG0001581	Pras.g_00995	Prbm.g_01098
OG0001584	Pras.g_01832	Prbm.g_00804
OG0001585	Pras.g_00155	Prbm.g_01458, Prbm.g_01370
OG0001595	Pras.g_00919	Prbm.g_00124
OG0001596	Pras.g_00926	Prbm.g_00132
OG0001597	Pras.g_01215	Prbm.g_01749
OG0001599	Pras.g_01338	Prbm.g_00489
OG0001600	Pras.g_01389	Prbm.g_00545
OG0001601	Pras.g_01550	Prbm.g_00708
OG0001603	Pras.g_01687	Prbm.g_00954
OG0001604	Pras.g_01809	Prbm.g_00938
OG0001606	Pras.g_01963	Prbm.g_01135
OG0001607	Pras.g_00029	Prbm.g_01196
OG0001608	Pras.g_00241	Prbm.g_01112
OG0001609	Pras.g_00390	Prbm.g_01750
OG0001610	Pras.g_00393	Prbm.g_01754
OG0001611	Pras.g_00457	Prbm.g_01137
OG0001613	Pras.g_00706	Prbm.g_02055
OG0001626	Pras.g_01646	Prbm.g_01339
OG0001629	Pras.g_01660	Prbm.g_01155
OG0001631	Pras.g_01953	Prbm.g_00770
OG0001632	Pras.g_00154	Prbm.g_01162
OG0001633	Pras.g_00247	Prbm.g_01946
OG0001648	Pras.g_01225	Prbm.g_01819
OG0001649	Pras.g_01954	Prbm.g_00899
OG0001651	Pras.g_00456	Prbm.g_01109
OG0001661	Pras.g_00133	Prbm.g_01108
OG0001662	Pras.g_01993	Prbm.g_01286
OG0001663	Pras.g_00039	Prbm.g_01567
OG0001664	Pras.g_00167	Prbm.g_01655
OG0001665	Pras.g_00170	Prbm.g_01657
OG0001667	Pras.g_00180	Prbm.g_01180
OG0001688	Pras.g_01952	Prbm.g_01018, Prbm.g_01481
OG0001696	Pras.g_01762	Prbm.g_00879
OG0001697	Pras.g_01771	Prbm.g_00953
OG0001698	Pras.g_01951	Prbm.g_01686
OG0001699	Pras.g_00510, Pras.g_00495	Prbm.g_00486
OG0001708	Pras.g_00038	Prbm.g_01568
OG0001710	Pras.g_00631	Prbm.g_00079
OG0001713	Pras.g_00908	Prbm.g_01128
OG0001718	Pras.g_01216	Prbm.g_01136
OG0001719	Pras.g_01243	Prbm.g_01332
OG0001721	Pras.g_01651	Prbm.g_01811
OG0001722	Pras.g_01790	Prbm.g_00913
OG0001723	Pras.g_00135	Prbm.g_01815
OG0001724	Pras.g_00506, Pras.g_00145	Prbm.g_01362, Prbm.g_01367
OG0001725	Pras.g_01241	Prbm.g_01285
OG0001727	Pras.g_00536	Prbm.g_01250
OG0001742	Pras.g_01229	Prbm.g_01316
OG0001743	Pras.g_01991	Prbm.g_01380
OG0001744	Pras.g_00188	Prbm.g_01327
OG0001746	Pras.g_00130	Prbm.g_01184
OG0001772	Pras.g_01256	Prbm.g_01317
OG0001773	Pras.g_00138	Prbm.g_01242
OG0001774	Pras.g_01553	Prbm.g_00711
OG0001775	Pras.g_01959	Prbm.g_00112
OG0001776	Pras.g_01989	Prbm.g_01092
OG0001778	Pras.g_00174	Prbm.g_01628
OG0001779	Pras.g_00189	Prbm.g_01201
OG0001781	Pras.g_00468	Prbm.g_01028, Prbm.g_01323
OG0001782	Pras.g_00323	Prbm.g_00531, Prbm.g_01288
OG0001819	Pras.g_01244	Prbm.g_01074
OG0001820	Pras.g_01642	Prbm.g_01193
OG0001821	Pras.g_01652	Prbm.g_01166
OG0001822	Pras.g_01669	Prbm.g_01024
OG0001823	Pras.g_01764	Prbm.g_01255
OG0001824	Pras.g_01900	Prbm.g_00775
OG0001825	Pras.g_01960	Prbm.g_01068
OG0001826	Pras.g_01962	Prbm.g_00782
OG0001827	Pras.g_01965	Prbm.g_01082
OG0001828	Pras.g_01986	Prbm.g_00105
OG0001829	Pras.g_01990	Prbm.g_01154
OG0001830	Pras.g_00010	Prbm.g_01188
OG0001831	Pras.g_00022	Prbm.g_01097
OG0001832	Pras.g_00164	Prbm.g_01252
OG0001833	Pras.g_00249	Prbm.g_01659
OG0001920	Pras.g_01582	Prbm.g_01350
OG0001923	Pras.g_00276	Prbm.g_01593
OG0001959	Pras.g_00228	Prbm.g_01626, Prbm.g_01984
OG0001982	Pras.g_01221	Prbm.g_01818
OG0001988	Pras.g_00226	Prbm.g_01185
OG0002028	Pras.g_01895	Prbm.g_00786
OG0002033	Pras.g_00230	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089
OG0002063	Pras.g_00499	Prbm.g_01468
OG0002147	Pras.g_01583	Prbm.g_01361
OG0002267	Pras.g_00158	Prbm.g_01398
OG0002273	Pras.g_00880	Prbm.g_01194
OG0002319	Pras.g_01262	Prbm.g_01652
OG0002325	Pras.g_00533	Prbm.g_01319
OG0002428	Pras.g_01247	Prbm.g_01472
OG0002484	Pras.g_01265	Prbm.g_00037
OG0002626	Pras.g_00537	Prbm.g_00471
OG0002698	Pras.g_00513	Prbm.g_01807
OG0002779	Pras.g_00203	Prbm.g_01205
OG0003035	Pras.g_00480	Prbm.g_01817
OG0004265	Pras.g_00299	Prbm.g_01681, Prbm.g_02131
