Orthogroup	Pras	Prac
OG0001140	Pras.g_00084	Prac.g_00957
OG0001141	Pras.g_00085	Prac.g_00956
OG0001142	Pras.g_00086	Prac.g_00955
OG0001143	Pras.g_00093	Prac.g_00948
OG0001144	Pras.g_00099	Prac.g_00943
OG0001145	Pras.g_00200	Prac.g_00167
OG0001146	Pras.g_00213	Prac.g_00179
OG0001147	Pras.g_00236	Prac.g_00203
OG0001148	Pras.g_00252	Prac.g_00219
OG0001149	Pras.g_00253	Prac.g_00220
OG0001150	Pras.g_00254	Prac.g_00221
OG0001151	Pras.g_00265	Prac.g_00232
OG0001152	Pras.g_00266	Prac.g_00233
OG0001153	Pras.g_00382	Prac.g_00379
OG0001154	Pras.g_00384	Prac.g_00378
OG0001155	Pras.g_00396, Pras.g_00397	Prac.g_00366
OG0001156	Pras.g_00400	Prac.g_00363
OG0001157	Pras.g_00401	Prac.g_00362
OG0001158	Pras.g_00402	Prac.g_00361
OG0001160	Pras.g_00428	Prac.g_00336
OG0001161	Pras.g_00441	Prac.g_00324
OG0001162	Pras.g_00452	Prac.g_00313
OG0001163	Pras.g_00542	Prac.g_00633
OG0001164	Pras.g_00546	Prac.g_00629
OG0001165	Pras.g_00549	Prac.g_00626
OG0001166	Pras.g_00569	Prac.g_00606
OG0001167	Pras.g_00586	Prac.g_00589
OG0001168	Pras.g_00588	Prac.g_00587
OG0001169	Pras.g_00590	Prac.g_00585
OG0001170	Pras.g_00592	Prac.g_00583
OG0001171	Pras.g_00602	Prac.g_00574
OG0001172	Pras.g_00616	Prac.g_00479
OG0001173	Pras.g_00617	Prac.g_00480
OG0001174	Pras.g_00625	Prac.g_00488
OG0001175	Pras.g_00626	Prac.g_00489
OG0001176	Pras.g_00633	Prac.g_00496
OG0001177	Pras.g_00636	Prac.g_00499
OG0001178	Pras.g_00641	Prac.g_00504
OG0001179	Pras.g_00671	Prac.g_00532
OG0001180	Pras.g_00693	Prac.g_00553
OG0001181	Pras.g_00697	Prac.g_00557
OG0001182	Pras.g_00704	Prac.g_00564
OG0001183	Pras.g_00708	Prac.g_00006
OG0001184	Pras.g_00724	Prac.g_00022
OG0001185	Pras.g_00738	Prac.g_00036
OG0001186	Pras.g_00762	Prac.g_00058
OG0001187	Pras.g_00766	Prac.g_00062
OG0001188	Pras.g_00769	Prac.g_00064
OG0001189	Pras.g_00786	Prac.g_00081
OG0001190	Pras.g_00790	Prac.g_00085
OG0001191	Pras.g_00800	Prac.g_00095
OG0001192	Pras.g_00804	Prac.g_00099
OG0001193	Pras.g_00815	Prac.g_00109
OG0001194	Pras.g_00816	Prac.g_00110
OG0001195	Pras.g_00817	Prac.g_00111
OG0001196	Pras.g_00830	Prac.g_00124
OG0001197	Pras.g_00831	Prac.g_00125
OG0001198	Pras.g_00839	Prac.g_01950
OG0001199	Pras.g_00925	Prac.g_01857
OG0001200	Pras.g_00927	Prac.g_01855
OG0001201	Pras.g_00959	Prac.g_01823
OG0001202	Pras.g_01050	Prac.g_01731
OG0001203	Pras.g_01090	Prac.g_01692
OG0001204	Pras.g_01095	Prac.g_01687
OG0001205	Pras.g_01323	Prac.g_01102
OG0001206	Pras.g_01340	Prac.g_01083
OG0001207	Pras.g_01355	Prac.g_01067
OG0001208	Pras.g_01360	Prac.g_01062
OG0001209	Pras.g_01412	Prac.g_00837
OG0001210	Pras.g_01417	Prac.g_00832
OG0001211	Pras.g_01427	Prac.g_00822
OG0001212	Pras.g_01472	Prac.g_00776
OG0001213	Pras.g_01505	Prac.g_00742
OG0001214	Pras.g_01513	Prac.g_00734
OG0001215	Pras.g_01566	Prac.g_00681
OG0001216	Pras.g_01608	Prac.g_01558
OG0001217	Pras.g_01649	Prac.g_01521
OG0001219	Pras.g_01690	Prac.g_01487
OG0001220	Pras.g_01752	Prac.g_01424
OG0001221	Pras.g_01812	Prac.g_01373
OG0001222	Pras.g_01851	Prac.g_01335
OG0001223	Pras.g_01877	Prac.g_01309
OG0001224	Pras.g_01930	Prac.g_01260
OG0001225	Pras.g_01932	Prac.g_01258
OG0001226	Pras.g_01958	Prac.g_01232
OG0001227	Pras.g_01976	Prac.g_01213
OG0001228	Pras.g_00102	Prac.g_00940
OG0001229	Pras.g_00248	Prac.g_00215
OG0001230	Pras.g_00342	Prac.g_00419
OG0001231	Pras.g_00450	Prac.g_00315
OG0001232	Pras.g_00573	Prac.g_00602
OG0001233	Pras.g_00593	Prac.g_00582
OG0001234	Pras.g_00628	Prac.g_00491
OG0001235	Pras.g_00638	Prac.g_00501
OG0001236	Pras.g_00721	Prac.g_00019
OG0001237	Pras.g_00725	Prac.g_00023
OG0001238	Pras.g_00801	Prac.g_00096
OG0001240	Pras.g_00944	Prac.g_01838
OG0001241	Pras.g_00952	Prac.g_01830
OG0001242	Pras.g_00970	Prac.g_01812
OG0001243	Pras.g_00976	Prac.g_01806
OG0001244	Pras.g_00992	Prac.g_01790
OG0001245	Pras.g_01233	Prac.g_01153
OG0001246	Pras.g_01382	Prac.g_00867
OG0001247	Pras.g_01559	Prac.g_00688
OG0001248	Pras.g_01561	Prac.g_00686
OG0001249	Pras.g_01679	Prac.g_01498
OG0001250	Pras.g_01741	Prac.g_01435
OG0001251	Pras.g_01789	Prac.g_01400
OG0001252	Pras.g_01925	Prac.g_01265
OG0001253	Pras.g_01977	Prac.g_01212
OG0001254	Pras.g_00025	Prac.g_01016
OG0001255	Pras.g_00040	Prac.g_01001
OG0001256	Pras.g_00443	Prac.g_00322
OG0001257	Pras.g_00449	Prac.g_00316
OG0001258	Pras.g_00547	Prac.g_00628
OG0001259	Pras.g_00591	Prac.g_00584
OG0001260	Pras.g_00608	Prac.g_00568
OG0001261	Pras.g_00679	Prac.g_00540
OG0001262	Pras.g_00784	Prac.g_00079
OG0001263	Pras.g_00979	Prac.g_01803
OG0001264	Pras.g_00119	Prac.g_01905
OG0001265	Pras.g_00969	Prac.g_01813
OG0001266	Pras.g_01054	Prac.g_01727
OG0001267	Pras.g_01132	Prac.g_01651
OG0001268	Pras.g_01192	Prac.g_01195
OG0001269	Pras.g_01212	Prac.g_01175
OG0001270	Pras.g_01312	Prac.g_01113
OG0001271	Pras.g_01350	Prac.g_01072
OG0001272	Pras.g_01364	Prac.g_01058
OG0001273	Pras.g_01507	Prac.g_00740
OG0001274	Pras.g_01579	Prac.g_00668
OG0001275	Pras.g_01888	Prac.g_01300
OG0001276	Pras.g_01909	Prac.g_01281
OG0001277	Pras.g_01966	Prac.g_01223
OG0001278	Pras.g_00107	Prac.g_00935
OG0001280	Pras.g_00208	Prac.g_00174
OG0001282	Pras.g_00251	Prac.g_00218
OG0001283	Pras.g_00270	Prac.g_00237
OG0001284	Pras.g_00423	Prac.g_00341
OG0001285	Pras.g_00576	Prac.g_00599
OG0001287	Pras.g_00745	Prac.g_00043
OG0001288	Pras.g_00754	Prac.g_00051
OG0001289	Pras.g_00938	Prac.g_01844
OG0001290	Pras.g_00951	Prac.g_01831
OG0001291	Pras.g_00986	Prac.g_01796
OG0001292	Pras.g_01100	Prac.g_01682
OG0001293	Pras.g_01113	Prac.g_01670
OG0001294	Pras.g_01231	Prac.g_01155
OG0001295	Pras.g_01345	Prac.g_01078
OG0001296	Pras.g_01387	Prac.g_00862
OG0001298	Pras.g_01453	Prac.g_00796
OG0001299	Pras.g_01542	Prac.g_00705
OG0001300	Pras.g_01569	Prac.g_00678
OG0001301	Pras.g_01572	Prac.g_00675
OG0001302	Pras.g_01688	Prac.g_01489
OG0001303	Pras.g_01892	Prac.g_01296
OG0001304	Pras.g_01919	Prac.g_01271
OG0001305	Pras.g_01938	Prac.g_01252
OG0001306	Pras.g_00042	Prac.g_00999
OG0001307	Pras.g_00233	Prac.g_00200
OG0001308	Pras.g_00360	Prac.g_00401
OG0001309	Pras.g_00447	Prac.g_00318
OG0001310	Pras.g_00562	Prac.g_00613
OG0001311	Pras.g_01911	Prac.g_01279
OG0001315	Pras.g_00913	Prac.g_01869
OG0001316	Pras.g_00991	Prac.g_01791
OG0001317	Pras.g_01086	Prac.g_01696
OG0001318	Pras.g_01108	Prac.g_01675
OG0001319	Pras.g_01124	Prac.g_01659
OG0001320	Pras.g_00539, Pras.g_01235	Prac.g_01151
OG0001321	Pras.g_01329	Prac.g_01096
OG0001322	Pras.g_01330	Prac.g_01095
OG0001323	Pras.g_01397	Prac.g_00853
OG0001324	Pras.g_01570	Prac.g_00677
OG0001325	Pras.g_01611	Prac.g_01555
OG0001326	Pras.g_01777	Prac.g_00647
OG0001327	Pras.g_01950	Prac.g_01240
OG0001328	Pras.g_01975	Prac.g_01214
OG0001329	Pras.g_00017	Prac.g_01024
OG0001330	Pras.g_00177	Prac.g_00153
OG0001331	Pras.g_00256	Prac.g_00223
OG0001332	Pras.g_00394	Prac.g_00368
OG0001333	Pras.g_00587	Prac.g_00588
OG0001334	Pras.g_00711	Prac.g_00009
OG0001335	Pras.g_00712	Prac.g_00010
OG0001336	Pras.g_00827	Prac.g_00121
OG0001339	Pras.g_00954	Prac.g_01828
OG0001340	Pras.g_01180	Prac.g_01603
OG0001341	Pras.g_01647	Prac.g_01523
OG0001342	Pras.g_01683	Prac.g_01494
OG0001343	Pras.g_01786	Prac.g_01403
OG0001344	Pras.g_00060	Prac.g_00981
OG0001345	Pras.g_00075	Prac.g_00966
OG0001346	Pras.g_00210	Prac.g_00176
OG0001349	Pras.g_00292	Prac.g_00261
OG0001350	Pras.g_01089	Prac.g_01693
OG0001352	Pras.g_01556	Prac.g_00691
OG0001355	Pras.g_00144	Prac.g_00878
OG0001358	Pras.g_01496	Prac.g_00751
OG0001359	Pras.g_01787	Prac.g_01402
OG0001360	Pras.g_01978	Prac.g_01211
OG0001361	Pras.g_00072	Prac.g_00969
OG0001362	Pras.g_00364	Prac.g_00397
OG0001363	Pras.g_00366	Prac.g_00395
OG0001364	Pras.g_00714	Prac.g_00012
OG0001365	Pras.g_00794	Prac.g_00089
OG0001369	Pras.g_00943	Prac.g_01839
OG0001370	Pras.g_01337	Prac.g_01086
OG0001371	Pras.g_01555	Prac.g_00692
OG0001372	Pras.g_01656	Prac.g_01515
OG0001373	Pras.g_01776	Prac.g_00646
OG0001374	Pras.g_01784	Prac.g_00654
OG0001375	Pras.g_01785	Prac.g_01404
OG0001376	Pras.g_01944	Prac.g_01246
OG0001377	Pras.g_01945	Prac.g_01245
OG0001378	Pras.g_01987	Prac.g_01047
OG0001380	Pras.g_00238	Prac.g_00205
OG0001381	Pras.g_00244	Prac.g_00211
OG0001382	Pras.g_00462	Prac.g_00302
OG0001384	Pras.g_01634	Prac.g_01533
OG0001384	Pras.g_00440	Prac.g_00325
OG0001385	Pras.g_01773	Prac.g_00643
OG0001386	Pras.g_01774	Prac.g_00644
OG0001387	Pras.g_01775	Prac.g_00645
OG0001388	Pras.g_01778	Prac.g_00648
OG0001389	Pras.g_01779	Prac.g_00649
OG0001390	Pras.g_01780	Prac.g_00650
OG0001391	Pras.g_01781	Prac.g_00651
OG0001392	Pras.g_01782	Prac.g_00652
OG0001393	Pras.g_01783	Prac.g_00653
OG0001395	Pras.g_01921	Prac.g_01269
OG0001397	Pras.g_00365	Prac.g_00396
OG0001399	Pras.g_00630	Prac.g_00493
OG0001403	Pras.g_00872	Prac.g_01917
OG0001404	Pras.g_00920	Prac.g_01863
OG0001405	Pras.g_01178	Prac.g_01605
OG0001406	Pras.g_01943	Prac.g_01247
OG0001407	Pras.g_01956	Prac.g_01234
OG0001408	Pras.g_01961	Prac.g_01228
OG0001409	Pras.g_00063	Prac.g_00978
OG0001410	Pras.g_00234	Prac.g_00201
OG0001413	Pras.g_00438	Prac.g_00327
OG0001414	Pras.g_01081	Prac.g_01701
OG0001415	Pras.g_01083	Prac.g_01699
OG0001416	Pras.g_01336	Prac.g_01088, Prac.g_01087
OG0001417	Pras.g_01347	Prac.g_01076
OG0001418	Pras.g_01560	Prac.g_00687
OG0001419	Pras.g_01957	Prac.g_01233
OG0001420	Pras.g_01996	Prac.g_01038
OG0001421	Pras.g_00444	Prac.g_00321
OG0001422	Pras.g_00467	Prac.g_00297
OG0001423	Pras.g_01277, Pras.g_01276	Prac.g_00634
OG0001428	Pras.g_01023	Prac.g_01758
OG0001429	Pras.g_01691	Prac.g_01486
OG0001430	Pras.g_00172	Prac.g_00148
OG0001431	Pras.g_00175	Prac.g_00151
OG0001432	Pras.g_00436	Prac.g_00328
OG0001435	Pras.g_01797	Prac.g_01388
OG0001437	Pras.g_01082	Prac.g_01700
OG0001439	Pras.g_01159	Prac.g_01624
OG0001440	Pras.g_01285, Pras.g_01296	Prac.g_01119
OG0001441	Pras.g_01399	Prac.g_00851
OG0001442	Pras.g_01637	Prac.g_01530
OG0001446	Pras.g_00930	Prac.g_01852
OG0001447	Pras.g_00977	Prac.g_01805
OG0001448	Pras.g_01220	Prac.g_01167
OG0001450	Pras.g_01563	Prac.g_00684
OG0001451	Pras.g_01761	Prac.g_01415
OG0001453	Pras.g_01882	Prac.g_01306
OG0001454	Pras.g_01971	Prac.g_01218
OG0001455	Pras.g_00011	Prac.g_01029
OG0001456	Pras.g_00033	Prac.g_01008
OG0001457	Pras.g_00034	Prac.g_01007
OG0001458	Pras.g_00035	Prac.g_01006
OG0001462	Pras.g_00876	Prac.g_01912
OG0001463	Pras.g_01138	Prac.g_01645
OG0001464	Pras.g_01181	Prac.g_01602
OG0001465	Pras.g_01578	Prac.g_00669
OG0001466	Pras.g_00529	Prac.g_01597
OG0001466	Pras.g_01594	Prac.g_00636
OG0001466	Pras.g_01636	Prac.g_01531
OG0001468	Pras.g_01948	Prac.g_01242
OG0001471	Pras.g_00439	Prac.g_00326
OG0001472	Pras.g_00446	Prac.g_00319
OG0001473	Pras.g_00763	Prac.g_00059
OG0001474	Pras.g_01193	Prac.g_01194
OG0001475	Pras.g_00306	Prac.g_00241
OG0001479	Pras.g_01190	Prac.g_01197
OG0001480	Pras.g_01222	Prac.g_01165
OG0001481	Pras.g_01226	Prac.g_01160
OG0001482	Pras.g_01334	Prac.g_01090
OG0001483	Pras.g_00494	Prac.g_00276
OG0001485	Pras.g_00477	Prac.g_00886
OG0001486	Pras.g_00054	Prac.g_00987
OG0001490	Pras.g_00892	Prac.g_01893
OG0001491	Pras.g_01686	Prac.g_01491
OG0001492	Pras.g_00104	Prac.g_00938
OG0001493	Pras.g_00112	Prac.g_00930
OG0001499	Pras.g_00912	Prac.g_01870
OG0001500	Pras.g_01115	Prac.g_01668
OG0001501	Pras.g_01581	Prac.g_00666
OG0001502	Pras.g_01671	Prac.g_01502
OG0001503	Pras.g_00030	Prac.g_01011
OG0001506	Pras.g_00392	Prac.g_00370
OG0001507	Pras.g_00491	Prac.g_00278
OG0001520	Pras.g_01246	Prac.g_01141, Prac.g_01140
OG0001521	Pras.g_01648	Prac.g_01522
OG0001522	Pras.g_01733	Prac.g_01443
OG0001523	Pras.g_00027	Prac.g_01014
OG0001524	Pras.g_00028	Prac.g_01013
OG0001548	Pras.g_01677	Prac.g_01500
OG0001550	Pras.g_00014	Prac.g_01026
OG0001551	Pras.g_00032	Prac.g_01009
OG0001552	Pras.g_00121	Prac.g_00923
OG0001553	Pras.g_00347	Prac.g_00414
OG0001554	Pras.g_00445	Prac.g_00320
OG0001555	Pras.g_00459	Prac.g_00306
OG0001565	Pras.g_01295	Prac.g_01120
OG0001566	Pras.g_01552	Prac.g_00695
OG0001569	Pras.g_01983	Prac.g_01206
OG0001571	Pras.g_00007	Prac.g_01033
OG0001572	Pras.g_00143	Prac.g_00911
OG0001581	Pras.g_00995	Prac.g_01786
OG0001582	Pras.g_01346	Prac.g_01077
OG0001583	Pras.g_01685	Prac.g_01492
OG0001583	Pras.g_00884	Prac.g_01903
OG0001584	Pras.g_01832	Prac.g_01354
OG0001585	Pras.g_00155	Prac.g_00132
OG0001587	Pras.g_00610	Prac.g_00472
OG0001595	Pras.g_00919	Prac.g_01864
OG0001596	Pras.g_00926	Prac.g_01856
OG0001597	Pras.g_01215	Prac.g_01172
OG0001599	Pras.g_01338	Prac.g_01085
OG0001600	Pras.g_01389	Prac.g_00860
OG0001601	Pras.g_01550	Prac.g_00697
OG0001602	Pras.g_01577	Prac.g_00670
OG0001603	Pras.g_01687	Prac.g_01490
OG0001604	Pras.g_01809	Prac.g_01376
OG0001605	Pras.g_01902	Prac.g_01288
OG0001606	Pras.g_01963	Prac.g_01226
OG0001607	Pras.g_00029	Prac.g_01012
OG0001608	Pras.g_00241	Prac.g_00208
OG0001609	Pras.g_00390	Prac.g_00372
OG0001610	Pras.g_00393	Prac.g_00369
OG0001611	Pras.g_00457	Prac.g_00308
OG0001613	Pras.g_00706	Prac.g_00004
OG0001625	Pras.g_01110	Prac.g_01673
OG0001626	Pras.g_01646	Prac.g_01524
OG0001627	Pras.g_01654	Prac.g_01516
OG0001628	Pras.g_01659	Prac.g_01513
OG0001629	Pras.g_01660	Prac.g_01512
OG0001631	Pras.g_01953	Prac.g_01237
OG0001632	Pras.g_00154	Prac.g_01952
OG0001633	Pras.g_00247	Prac.g_00214
OG0001647	Pras.g_01125	Prac.g_01658
OG0001648	Pras.g_01225	Prac.g_01161
OG0001649	Pras.g_01954	Prac.g_01236
OG0001650	Pras.g_00227	Prac.g_00196
OG0001651	Pras.g_00456	Prac.g_00310
OG0001662	Pras.g_01993	Prac.g_01041
OG0001663	Pras.g_00039	Prac.g_01002
OG0001664	Pras.g_00167	Prac.g_00143
OG0001665	Pras.g_00170	Prac.g_00146
OG0001667	Pras.g_00180	Prac.g_00155
OG0001685	Pras.g_01763	Prac.g_01413
OG0001686	Pras.g_01901	Prac.g_01289
OG0001687	Pras.g_01947	Prac.g_01243
OG0001688	Pras.g_01952	Prac.g_01238
OG0001696	Pras.g_01762	Prac.g_01414
OG0001697	Pras.g_01771	Prac.g_01406
OG0001698	Pras.g_01951	Prac.g_01239
OG0001699	Pras.g_00510	Prac.g_01577
OG0001699	Pras.g_00495	Prac.g_00275
OG0001701	Pras.g_00612	Prac.g_00475
OG0001704	Pras.g_00910	Prac.g_01875
OG0001704	Pras.g_00906	Prac.g_00920
OG0001705	Pras.g_01255	Prac.g_01132
OG0001708	Pras.g_00038	Prac.g_01003
OG0001709	Pras.g_00293	Prac.g_00260
OG0001710	Pras.g_00631	Prac.g_00494
OG0001712	Pras.g_01267	Prac.g_01123
OG0001713	Pras.g_00908	Prac.g_01873
OG0001718	Pras.g_01216	Prac.g_01171
OG0001719	Pras.g_01243	Prac.g_01144
OG0001720	Pras.g_00183	Prac.g_00158
OG0001721	Pras.g_01651	Prac.g_01518
OG0001722	Pras.g_01790	Prac.g_01397
OG0001723	Pras.g_00135	Prac.g_01953
OG0001725	Pras.g_01241	Prac.g_01146
OG0001726	Pras.g_01264	Prac.g_01126
OG0001742	Pras.g_01229	Prac.g_01157
OG0001743	Pras.g_01991	Prac.g_01043
OG0001744	Pras.g_00188	Prac.g_00162
OG0001745	Pras.g_00435	Prac.g_00329
OG0001746	Pras.g_00130	Prac.g_00907
OG0001772	Pras.g_01256	Prac.g_00642
OG0001774	Pras.g_01553	Prac.g_00694
OG0001775	Pras.g_01959	Prac.g_01231
OG0001776	Pras.g_01989	Prac.g_01045
OG0001778	Pras.g_00174	Prac.g_00150
OG0001779	Pras.g_00189	Prac.g_00163
OG0001781	Pras.g_00468	Prac.g_00296
OG0001819	Pras.g_01244	Prac.g_01143
OG0001821	Pras.g_01652	Prac.g_01517
OG0001822	Pras.g_01669	Prac.g_01504
OG0001823	Pras.g_01764	Prac.g_01412
OG0001824	Pras.g_01900	Prac.g_01290
OG0001825	Pras.g_01960	Prac.g_01230
OG0001826	Pras.g_01962	Prac.g_01227
OG0001827	Pras.g_01965	Prac.g_01224
OG0001828	Pras.g_01986	Prac.g_01048
OG0001829	Pras.g_01990	Prac.g_01044
OG0001830	Pras.g_00010	Prac.g_01030
OG0001831	Pras.g_00022	Prac.g_01019
OG0001832	Pras.g_00164	Prac.g_00140
OG0001833	Pras.g_00249	Prac.g_00216
OG0001919	Pras.g_01251	Prac.g_01134
OG0001920	Pras.g_01582	Prac.g_00665
OG0001921	Pras.g_01766	Prac.g_01410
OG0001922	Pras.g_00225	Prac.g_00190
OG0001924	Pras.g_00517	Prac.g_01585
OG0001925	Pras.g_00518	Prac.g_01586
OG0001926	Pras.g_00519	Prac.g_01587
OG0001927	Pras.g_00520	Prac.g_01588
OG0001982	Pras.g_01221	Prac.g_01166
OG0001983	Pras.g_01632	Prac.g_01535
OG0001984	Pras.g_01678	Prac.g_01499
OG0001985	Pras.g_01770	Prac.g_01407
OG0001986	Pras.g_01886	Prac.g_01302
OG0001989	Pras.g_00239	Prac.g_00206
OG0001992	Pras.g_01663	Prac.g_01509
OG0001993	Pras.g_00515	Prac.g_01583
OG0001994	Pras.g_00516	Prac.g_01584
OG0002026	Pras.g_01250	Prac.g_01135
OG0002027	Pras.g_01768	Prac.g_01409
OG0002028	Pras.g_01895	Prac.g_01295
OG0002031	Pras.g_00476	Prac.g_00286
OG0002032	Pras.g_00803	Prac.g_00098
OG0002033	Pras.g_00230	Prac.g_00002
OG0002057	Pras.g_00961	Prac.g_01821
OG0002058	Pras.g_01031	Prac.g_01750
OG0002059	Pras.g_01217	Prac.g_01170
OG0002060	Pras.g_01219	Prac.g_01168
OG0002061	Pras.g_01252	Prac.g_01133
OG0002063	Pras.g_00499	Prac.g_01962
OG0002064	Pras.g_01344	Prac.g_01079
OG0002065	Pras.g_01436	Prac.g_00813
OG0002066	Pras.g_01442	Prac.g_00807
OG0002067	Pras.g_01605	Prac.g_01561
OG0002068	Pras.g_01643	Prac.g_01528
OG0002069	Pras.g_01644	Prac.g_01526
OG0002070	Pras.g_01670	Prac.g_01503
OG0002071	Pras.g_01676	Prac.g_01501
OG0002072	Pras.g_01684	Prac.g_01493
OG0002073	Pras.g_01706	Prac.g_01470
OG0002074	Pras.g_01757	Prac.g_01419
OG0002075	Pras.g_01769	Prac.g_01408
OG0002076	Pras.g_01813	Prac.g_01372
OG0002077	Pras.g_01896	Prac.g_01294
OG0002078	Pras.g_01899	Prac.g_01291
OG0002079	Pras.g_01904	Prac.g_01286
OG0002080	Pras.g_01922	Prac.g_01268
OG0002081	Pras.g_01946	Prac.g_01244
OG0002082	Pras.g_01955	Prac.g_01235
OG0002083	Pras.g_01967	Prac.g_01222
OG0002084	Pras.g_01968	Prac.g_01221
OG0002085	Pras.g_01974	Prac.g_01215
OG0002086	Pras.g_01979	Prac.g_01210
OG0002087	Pras.g_01980	Prac.g_01209
OG0002088	Pras.g_01981	Prac.g_01208
OG0002089	Pras.g_00008	Prac.g_01032
OG0002090	Pras.g_00013	Prac.g_01027
OG0002091	Pras.g_00031	Prac.g_01010
OG0002093	Pras.g_00149	Prac.g_00879
OG0002094	Pras.g_00181	Prac.g_00156
OG0002095	Pras.g_00186	Prac.g_00160
OG0002099	Pras.g_00442	Prac.g_00323
OG0002100	Pras.g_00451	Prac.g_00314
OG0002101	Pras.g_00454	Prac.g_00311
OG0002102	Pras.g_00458	Prac.g_00307
OG0002103	Pras.g_00460	Prac.g_00305
OG0002104	Pras.g_00461	Prac.g_00303
OG0002105	Pras.g_00555	Prac.g_00620
OG0002148	Pras.g_01635	Prac.g_01532
OG0002149	Pras.g_01658	Prac.g_01514
OG0002150	Pras.g_01897	Prac.g_01293
OG0002151	Pras.g_00012	Prac.g_01028
OG0002152	Pras.g_00171	Prac.g_00147
OG0002153	Pras.g_01898	Prac.g_01292
OG0002156	Pras.g_00891	Prac.g_01895
OG0002215	Pras.g_01633	Prac.g_01534
OG0002217	Pras.g_01689	Prac.g_01488
OG0002218	Pras.g_01765	Prac.g_01411
OG0002219	Pras.g_01995	Prac.g_01039
OG0002221	Pras.g_00187	Prac.g_00161
OG0002222	Pras.g_00465	Prac.g_00299
OG0002223	Pras.g_00484	Prac.g_00283
OG0002224	Pras.g_01240	Prac.g_01147
OG0002226	Pras.g_01604	Prac.g_01562
OG0002262	Pras.g_00894	Prac.g_01891
OG0002264	Pras.g_01730	Prac.g_01446
OG0002265	Pras.g_00016	Prac.g_01025
OG0002266	Pras.g_00168	Prac.g_00144
OG0002268	Pras.g_00160	Prac.g_00136
OG0002269	Pras.g_00161	Prac.g_00138
OG0002272	Pras.g_00018	Prac.g_01023
OG0002273	Pras.g_00880	Prac.g_01872
OG0002310	Pras.g_01230	Prac.g_01156
OG0002311	Pras.g_01274	Prac.g_01951
OG0002312	Pras.g_01661	Prac.g_01511
OG0002319	Pras.g_01262	Prac.g_01128
OG0002320	Pras.g_01593, Pras.g_00173	Prac.g_00149
OG0002322	Pras.g_00453	Prac.g_00312
OG0002324	Pras.g_00488	Prac.g_00280
OG0002361	Pras.g_01196	Prac.g_01191
OG0002365	Pras.g_01266	Prac.g_01124
OG0002367	Pras.g_00165	Prac.g_00141
OG0002370	Pras.g_00371	Prac.g_00390
OG0002378	Pras.g_00020	Prac.g_01021
OG0002379	Pras.g_00888	Prac.g_01899
OG0002414	Pras.g_00006	Prac.g_01034
OG0002426	Pras.g_00296	Prac.g_00456
OG0002428	Pras.g_01247	Prac.g_01139
OG0002478	Pras.g_01272	Prac.g_01121
OG0002482	Pras.g_01242	Prac.g_01145
OG0002484	Pras.g_01265	Prac.g_01125
OG0002485	Pras.g_01261	Prac.g_01129
OG0002489	Pras.g_01260	Prac.g_01130
OG0002560	Pras.g_01248	Prac.g_01138
OG0002561	Pras.g_00907	Prac.g_01874
OG0002617	Pras.g_01214	Prac.g_01173
OG0002618	Pras.g_00501	Prac.g_01964
OG0002620	Pras.g_01245	Prac.g_01142
OG0002623	Pras.g_00486	Prac.g_00281
OG0002625	Pras.g_01234	Prac.g_01152
OG0002688	Pras.g_00498	Prac.g_01961
OG0002689	Pras.g_00502	Prac.g_01966
OG0002690	Pras.g_00497	Prac.g_01960
OG0002696	Pras.g_00485	Prac.g_00885
OG0002696	Pras.g_00526	Prac.g_01594
OG0002698	Pras.g_00513	Prac.g_01581
OG0002771	Pras.g_00275	Prac.g_00270
OG0002779	Pras.g_00203	Prac.g_00169
OG0002780	Pras.g_00528	Prac.g_00635, Prac.g_01596
OG0002781	Pras.g_00525	Prac.g_00883, Prac.g_01593
OG0002782	Pras.g_01269	Prac.g_01122
OG0002891	Pras.g_00527	Prac.g_01595
OG0002898	Pras.g_00191	Prac.g_00566
OG0002900	Pras.g_01650	Prac.g_01520
OG0003026	Pras.g_00308	Prac.g_00272
OG0003171	Pras.g_00129	Prac.g_01131
OG0003172	Pras.g_01249	Prac.g_01136
OG0003173	Pras.g_01869	Prac.g_01317
OG0003175	Pras.g_00521	Prac.g_01589
OG0003176	Pras.g_01587	Prac.g_01907
OG0003177	Pras.g_00500	Prac.g_01963
OG0003360	Pras.g_01184	Prac.g_01203
OG0003648	Pras.g_00128	Prac.g_00903
OG0003650	Pras.g_00512	Prac.g_01580
OG0003651	Pras.g_00514	Prac.g_01582
OG0003653	Pras.g_00890	Prac.g_01896
OG0003654	Pras.g_00889	Prac.g_01898
OG0003655	Pras.g_00885	Prac.g_01902
OG0003657	Pras.g_00503	Prac.g_01967
