Orthogroup	Pras	Syao
OG0001183	Pras.g_00708	Syao.g_01851
OG0001184	Pras.g_00724	Syao.g_02264
OG0001185	Pras.g_00738	Syao.g_02147
OG0001186	Pras.g_00762	Syao.g_02173
OG0001187	Pras.g_00766	Syao.g_02171
OG0001188	Pras.g_00769	Syao.g_02169
OG0001189	Pras.g_00786	Syao.g_02215
OG0001190	Pras.g_00790	Syao.g_02436
OG0001191	Pras.g_00800	Syao.g_02449
OG0001192	Pras.g_00804	Syao.g_02367
OG0001193	Pras.g_00815	Syao.g_02284
OG0001194	Pras.g_00816	Syao.g_02285
OG0001195	Pras.g_00817	Syao.g_02286
OG0001196	Pras.g_00830	Syao.g_02341
OG0001197	Pras.g_00831	Syao.g_02343
OG0001198	Pras.g_00839	Syao.g_02158
OG0001199	Pras.g_00925	Syao.g_02623
OG0001200	Pras.g_00927	Syao.g_02625
OG0001201	Pras.g_00959	Syao.g_02601
OG0001202	Pras.g_01050	Syao.g_02461
OG0001203	Pras.g_01090	Syao.g_00296, Syao.g_01705
OG0001204	Pras.g_01095	Syao.g_02117
OG0001205	Pras.g_01323	Syao.g_01620
OG0001206	Pras.g_01340	Syao.g_02701, Syao.g_02702
OG0001207	Pras.g_01355	Syao.g_00035
OG0001208	Pras.g_01360	Syao.g_00026
OG0001209	Pras.g_01412	Syao.g_01415
OG0001210	Pras.g_01417	Syao.g_00882
OG0001211	Pras.g_01427	Syao.g_00861
OG0001212	Pras.g_01472	Syao.g_01001
OG0001213	Pras.g_01505	Syao.g_01322
OG0001214	Pras.g_01513	Syao.g_00896
OG0001215	Pras.g_01566	Syao.g_00700
OG0001216	Pras.g_01608	Syao.g_00492
OG0001218	Pras.g_01657	Syao.g_00092
OG0001219	Pras.g_01690	Syao.g_00651
OG0001220	Pras.g_01752	Syao.g_00393
OG0001221	Pras.g_01812	Syao.g_01657
OG0001222	Pras.g_01851	Syao.g_00687
OG0001223	Pras.g_01877	Syao.g_00820
OG0001224	Pras.g_01930	Syao.g_00427
OG0001226	Pras.g_01958	Syao.g_02633
OG0001227	Pras.g_01976	Syao.g_01047
OG0001228	Pras.g_00102	Syao.g_02256
OG0001229	Pras.g_00248	Syao.g_00220
OG0001230	Pras.g_00342	Syao.g_01503
OG0001231	Pras.g_00450	Syao.g_02254
OG0001232	Pras.g_00573	Syao.g_01664
OG0001233	Pras.g_00593	Syao.g_01643
OG0001234	Pras.g_00628	Syao.g_02035
OG0001235	Pras.g_00638	Syao.g_01863
OG0001236	Pras.g_00721	Syao.g_02261
OG0001237	Pras.g_00725	Syao.g_02265
OG0001238	Pras.g_00801	Syao.g_02451
OG0001240	Pras.g_00944	Syao.g_02669
OG0001242	Pras.g_00970	Syao.g_02576
OG0001243	Pras.g_00976	Syao.g_02584
OG0001244	Pras.g_00992	Syao.g_02477
OG0001245	Pras.g_01233	Syao.g_00362
OG0001247	Pras.g_01559	Syao.g_00390
OG0001249	Pras.g_01679	Syao.g_01882
OG0001250	Pras.g_01741	Syao.g_00556
OG0001251	Pras.g_01789	Syao.g_00641
OG0001252	Pras.g_01925	Syao.g_00507
OG0001253	Pras.g_01977	Syao.g_01220
OG0001254	Pras.g_00025	Syao.g_01426
OG0001255	Pras.g_00040	Syao.g_00920
OG0001256	Pras.g_00443	Syao.g_01572
OG0001258	Pras.g_00547	Syao.g_01561
OG0001259	Pras.g_00591	Syao.g_01645
OG0001260	Pras.g_00608	Syao.g_01623
OG0001261	Pras.g_00679	Syao.g_01814
OG0001262	Pras.g_00784	Syao.g_02213
OG0001263	Pras.g_00979	Syao.g_02541
OG0001265	Pras.g_00969	Syao.g_02574
OG0001266	Pras.g_01054	Syao.g_02465
OG0001267	Pras.g_01132	Syao.g_02063
OG0001268	Pras.g_01192	Syao.g_01871
OG0001270	Pras.g_01312	Syao.g_01733
OG0001271	Pras.g_01350	Syao.g_02685
OG0001272	Pras.g_01364	Syao.g_00120
OG0001274	Pras.g_01579	Syao.g_02401
OG0001275	Pras.g_01888	Syao.g_00806
OG0001276	Pras.g_01909	Syao.g_00450
OG0001277	Pras.g_01966	Syao.g_01334
OG0001278	Pras.g_00107	Syao.g_00265
OG0001279	Pras.g_00152	Syao.g_01528
OG0001282	Pras.g_00251	Syao.g_00037
OG0001283	Pras.g_00270	Syao.g_02335
OG0001284	Pras.g_00423	Syao.g_01587
OG0001285	Pras.g_00576	Syao.g_01010
OG0001286	Pras.g_00691	Syao.g_01835
OG0001288	Pras.g_00754	Syao.g_02187
OG0001289	Pras.g_00938	Syao.g_02649
OG0001291	Pras.g_00986	Syao.g_02551
OG0001292	Pras.g_01100	Syao.g_02111
OG0001293	Pras.g_01113	Syao.g_02091
OG0001294	Pras.g_01231	Syao.g_00948
OG0001295	Pras.g_01345	Syao.g_00878
OG0001296	Pras.g_01387	Syao.g_00163
OG0001297	Pras.g_01392	Syao.g_00159
OG0001298	Pras.g_01453	Syao.g_01043
OG0001299	Pras.g_01542	Syao.g_00942
OG0001302	Pras.g_01688	Syao.g_02711
OG0001303	Pras.g_01892	Syao.g_00649
OG0001304	Pras.g_01919	Syao.g_00466
OG0001305	Pras.g_01938	Syao.g_00382
OG0001306	Pras.g_00042	Syao.g_00141
OG0001308	Pras.g_00360	Syao.g_01500
OG0001310	Pras.g_00562	Syao.g_01681
OG0001311	Pras.g_01911	Syao.g_00452
OG0001314	Pras.g_01639	Syao.g_01276
OG0001315	Pras.g_00913	Syao.g_01853
OG0001317	Pras.g_01086	Syao.g_01701
OG0001318	Pras.g_01108	Syao.g_02099
OG0001319	Pras.g_01124	Syao.g_02075
OG0001323	Pras.g_01397	Syao.g_01392
OG0001325	Pras.g_01611	Syao.g_00487
OG0001326	Pras.g_01777	Syao.g_02293
OG0001327	Pras.g_01950	Syao.g_00953
OG0001328	Pras.g_01975	Syao.g_00198
OG0001329	Pras.g_00017	Syao.g_00876
OG0001330	Pras.g_00177	Syao.g_01444
OG0001331	Pras.g_00256	Syao.g_00042
OG0001332	Pras.g_00394	Syao.g_01244
OG0001333	Pras.g_00587	Syao.g_01649
OG0001335	Pras.g_00712	Syao.g_01913
OG0001336	Pras.g_00827	Syao.g_02336
OG0001340	Pras.g_01180	Syao.g_01892
OG0001341	Pras.g_01647	Syao.g_00602
OG0001343	Pras.g_01786	Syao.g_01235
OG0001345	Pras.g_00075	Syao.g_00179
OG0001349	Pras.g_00292	Syao.g_01074
OG0001358	Pras.g_01496	Syao.g_01343
OG0001359	Pras.g_01787	Syao.g_01234
OG0001360	Pras.g_01978	Syao.g_00177
OG0001361	Pras.g_00072	Syao.g_00182
OG0001364	Pras.g_00714	Syao.g_01969
OG0001365	Pras.g_00794	Syao.g_02441
OG0001369	Pras.g_00943	Syao.g_02668
OG0001371	Pras.g_01555	Syao.g_02638
OG0001372	Pras.g_01656	Syao.g_00368
OG0001373	Pras.g_01776	Syao.g_02291, Syao.g_02292
OG0001374	Pras.g_01784	Syao.g_02300
OG0001375	Pras.g_01785	Syao.g_01236
OG0001376	Pras.g_01944	Syao.g_00617
OG0001377	Pras.g_01945	Syao.g_00618
OG0001378	Pras.g_01987	Syao.g_01732
OG0001380	Pras.g_00238	Syao.g_00360
OG0001382	Pras.g_00462	Syao.g_00766
OG0001385	Pras.g_01773	Syao.g_02288
OG0001386	Pras.g_01774	Syao.g_02289
OG0001387	Pras.g_01775	Syao.g_02290
OG0001388	Pras.g_01778	Syao.g_02294
OG0001389	Pras.g_01779	Syao.g_02295
OG0001390	Pras.g_01780	Syao.g_02296
OG0001391	Pras.g_01781	Syao.g_02297
OG0001392	Pras.g_01782	Syao.g_02298
OG0001393	Pras.g_01783	Syao.g_02299
OG0001394	Pras.g_01816	Syao.g_00983
OG0001395	Pras.g_01921	Syao.g_00470
OG0001399	Pras.g_00630	Syao.g_01861
OG0001403	Pras.g_00872	Syao.g_02235
OG0001405	Pras.g_01178	Syao.g_01911
OG0001406	Pras.g_01943	Syao.g_00616
OG0001407	Pras.g_01956	Syao.g_00519
OG0001408	Pras.g_01961	Syao.g_01384
OG0001415	Pras.g_01083	Syao.g_00999
OG0001416	Pras.g_01336	Syao.g_01223
OG0001417	Pras.g_01347	Syao.g_00657
OG0001418	Pras.g_01560	Syao.g_00212
OG0001419	Pras.g_01957	Syao.g_00520
OG0001420	Pras.g_01996	Syao.g_01403
OG0001422	Pras.g_00467	Syao.g_00284
OG0001423	Pras.g_01277, Pras.g_01276	Syao.g_00722
OG0001429	Pras.g_01691	Syao.g_00648
OG0001432	Pras.g_00436	Syao.g_01219
OG0001435	Pras.g_01797	Syao.g_00961
OG0001437	Pras.g_01082	Syao.g_00998
OG0001439	Pras.g_01159	Syao.g_02026
OG0001441	Pras.g_01399	Syao.g_01394
OG0001442	Pras.g_01637	Syao.g_00738
OG0001447	Pras.g_00977	Syao.g_02585
OG0001449	Pras.g_01254, Pras.g_01253	Syao.g_01691
OG0001453	Pras.g_01882	Syao.g_00814
OG0001454	Pras.g_01971	Syao.g_01295
OG0001456	Pras.g_00033	Syao.g_00708
OG0001457	Pras.g_00034	Syao.g_00709
OG0001458	Pras.g_00035	Syao.g_00710
OG0001462	Pras.g_00876	Syao.g_02228
OG0001468	Pras.g_01948	Syao.g_00604
OG0001471	Pras.g_00439	Syao.g_02031
OG0001473	Pras.g_00763	Syao.g_00621
OG0001474	Pras.g_01193	Syao.g_01870
OG0001475	Pras.g_00306	Syao.g_02177
OG0001479	Pras.g_01190	Syao.g_01873
OG0001486	Pras.g_00054	Syao.g_00125
OG0001492	Pras.g_00104	Syao.g_00268
OG0001493	Pras.g_00112	Syao.g_00260
OG0001495	Pras.g_00635	Syao.g_01803
OG0001502	Pras.g_01671	Syao.g_00526
OG0001505	Pras.g_00307, Pras.g_00298	Syao.g_01138
OG0001507	Pras.g_00491	Syao.g_00874
OG0001520	Pras.g_01246	Syao.g_01044
OG0001522	Pras.g_01733	Syao.g_00568
OG0001525	Pras.g_00455	Syao.g_00881
OG0001526	Pras.g_00482	Syao.g_02559
OG0001547	Pras.g_01673	Syao.g_00570
OG0001553	Pras.g_00347	Syao.g_01510
OG0001554	Pras.g_00445	Syao.g_00323
OG0001557	Pras.g_01817	Syao.g_00984
OG0001564	Pras.g_00320, Pras.g_00300	Syao.g_00883
OG0001566	Pras.g_01552	Syao.g_01198
OG0001567	Pras.g_01672	Syao.g_00571
OG0001568	Pras.g_01674	Syao.g_00569
OG0001572	Pras.g_00143	Syao.g_00721
OG0001584	Pras.g_01832	Syao.g_00746
OG0001587	Pras.g_00610	Syao.g_01693
OG0001605	Pras.g_01902	Syao.g_01284
OG0001613	Pras.g_00706	Syao.g_01854
OG0001625	Pras.g_01110	Syao.g_02097
OG0001627	Pras.g_01654	Syao.g_01698
OG0001647	Pras.g_01125	Syao.g_02073
OG0001701	Pras.g_00612	Syao.g_02561
OG0001712	Pras.g_01267	Syao.g_00712
OG0001755	Pras.g_00305	Syao.g_00153
OG0001775	Pras.g_01959	Syao.g_00655
OG0001782	Pras.g_00323	Syao.g_01965
OG0001924	Pras.g_00517	Syao.g_01347
OG0001925	Pras.g_00518	Syao.g_01348
OG0001926	Pras.g_00519	Syao.g_01349
OG0001927	Pras.g_00520	Syao.g_01350
OG0001993	Pras.g_00515	Syao.g_01345
OG0001994	Pras.g_00516	Syao.g_01346
OG0002015	Pras.g_00315	Syao.g_01091
OG0002156	Pras.g_00891	Syao.g_01358
OG0002244	Pras.g_00490	Syao.g_00551
OG0002349	Pras.g_00595	Syao.g_01641
OG0002363	Pras.g_01306	Syao.g_02272
OG0002692	Pras.g_00475	Syao.g_00365
OG0003495	Pras.g_00329	Syao.g_01118
OG0003808	Pras.g_00325	Syao.g_01128, Syao.g_01988
OG0003811	Pras.g_00280	Syao.g_02000
