Orthogroup	Syag	Pras
OG0001162	Syag.g_01238	Pras.g_00452
OG0001163	Syag.g_01674	Pras.g_00542
OG0001164	Syag.g_01680	Pras.g_00546
OG0001165	Syag.g_01685	Pras.g_00549
OG0001166	Syag.g_01715	Pras.g_00569
OG0001167	Syag.g_02383	Pras.g_00586
OG0001168	Syag.g_01740	Pras.g_00588
OG0001169	Syag.g_01742	Pras.g_00590
OG0001170	Syag.g_01744	Pras.g_00592
OG0001171	Syag.g_01755	Pras.g_00602
OG0001172	Syag.g_02693	Pras.g_00616
OG0001173	Syag.g_02694	Pras.g_00617
OG0001174	Syag.g_02703	Pras.g_00625
OG0001175	Syag.g_02704	Pras.g_00626
OG0001176	Syag.g_02723	Pras.g_00633
OG0001177	Syag.g_02720	Pras.g_00636
OG0001178	Syag.g_01694	Pras.g_00641
OG0001179	Syag.g_02754	Pras.g_00671
OG0001180	Syag.g_02780	Pras.g_00693
OG0001181	Syag.g_02784	Pras.g_00697
OG0001182	Syag.g_02793	Pras.g_00704
OG0001183	Syag.g_02798	Pras.g_00708
OG0001184	Syag.g_02428	Pras.g_00724
OG0001185	Syag.g_02399	Pras.g_00738
OG0001186	Syag.g_02364	Pras.g_00762
OG0001187	Syag.g_02361	Pras.g_00766
OG0001188	Syag.g_02359	Pras.g_00769
OG0001189	Syag.g_02334	Pras.g_00786
OG0001190	Syag.g_02126	Pras.g_00790
OG0001191	Syag.g_02142	Pras.g_00800
OG0001192	Syag.g_02149	Pras.g_00804
OG0001193	Syag.g_02182	Pras.g_00815
OG0001194	Syag.g_02185	Pras.g_00816
OG0001195	Syag.g_02186	Pras.g_00817
OG0001196	Syag.g_02254	Pras.g_00830
OG0001197	Syag.g_02256	Pras.g_00831
OG0001198	Syag.g_02269	Pras.g_00839
OG0001199	Syag.g_01825	Pras.g_00925
OG0001200	Syag.g_01827	Pras.g_00927
OG0001201	Syag.g_01886	Pras.g_00959
OG0001202	Syag.g_02032	Pras.g_01050
OG0001203	Syag.g_01783	Pras.g_01090
OG0001204	Syag.g_02673	Pras.g_01095
OG0001206	Syag.g_01328	Pras.g_01340
OG0001207	Syag.g_01536	Pras.g_01355
OG0001208	Syag.g_01526	Pras.g_01360
OG0001209	Syag.g_01451	Pras.g_01412
OG0001210	Syag.g_01442	Pras.g_01417
OG0001211	Syag.g_00272	Pras.g_01427
OG0001212	Syag.g_00334	Pras.g_01472
OG0001213	Syag.g_00394	Pras.g_01505
OG0001214	Syag.g_00412	Pras.g_01513
OG0001215	Syag.g_01014	Pras.g_01566
OG0001216	Syag.g_00920	Pras.g_01608
OG0001217	Syag.g_00151	Pras.g_01649
OG0001218	Syag.g_01364	Pras.g_01657
OG0001219	Syag.g_00767	Pras.g_01690
OG0001220	Syag.g_00743	Pras.g_01752
OG0001221	Syag.g_00628	Pras.g_01812
OG0001222	Syag.g_00797	Pras.g_01851
OG0001223	Syag.g_00843	Pras.g_01877
OG0001224	Syag.g_00969	Pras.g_01930
OG0001225	Syag.g_00971	Pras.g_01932
OG0001226	Syag.g_01835	Pras.g_01958
OG0001227	Syag.g_01240	Pras.g_01976
OG0001228	Syag.g_00709	Pras.g_00102
OG0001229	Syag.g_00997	Pras.g_00248
OG0001230	Syag.g_01430	Pras.g_00342
OG0001231	Syag.g_02289	Pras.g_00450
OG0001232	Syag.g_01724	Pras.g_00573
OG0001233	Syag.g_01745	Pras.g_00593
OG0001234	Syag.g_02708	Pras.g_00628
OG0001235	Syag.g_02715	Pras.g_00638
OG0001236	Syag.g_02432	Pras.g_00721
OG0001237	Syag.g_02426	Pras.g_00725
OG0001238	Syag.g_02144	Pras.g_00801
OG0001240	Syag.g_01869	Pras.g_00944
OG0001241	Syag.g_01879	Pras.g_00952
OG0001243	Syag.g_01920	Pras.g_00976
OG0001244	Syag.g_01948	Pras.g_00992
OG0001245	Syag.g_00213	Pras.g_01233
OG0001246	Syag.g_01498	Pras.g_01382
OG0001247	Syag.g_00710	Pras.g_01559
OG0001248	Syag.g_00175	Pras.g_01561
OG0001249	Syag.g_02837	Pras.g_01679
OG0001250	Syag.g_00725	Pras.g_01741
OG0001251	Syag.g_00472	Pras.g_01789
OG0001252	Syag.g_00960	Pras.g_01925
OG0001253	Syag.g_00094	Pras.g_01977
OG0001254	Syag.g_02165	Pras.g_00025
OG0001255	Syag.g_00440	Pras.g_00040
OG0001256	Syag.g_01673	Pras.g_00443
OG0001257	Syag.g_00217, Syag.g_00176	Pras.g_00449
OG0001258	Syag.g_01683	Pras.g_00547
OG0001259	Syag.g_01743	Pras.g_00591
OG0001260	Syag.g_01763	Pras.g_00608
OG0001261	Syag.g_02763	Pras.g_00679
OG0001262	Syag.g_02336	Pras.g_00784
OG0001263	Syag.g_01923	Pras.g_00979
OG0001265	Syag.g_01910	Pras.g_00969
OG0001266	Syag.g_02036	Pras.g_01054
OG0001267	Syag.g_02598	Pras.g_01132
OG0001268	Syag.g_02850	Pras.g_01192
OG0001269	Syag.g_00480	Pras.g_01212
OG0001270	Syag.g_00030	Pras.g_01312
OG0001271	Syag.g_01353	Pras.g_01350
OG0001272	Syag.g_01522	Pras.g_01364
OG0001273	Syag.g_00405	Pras.g_01507
OG0001274	Syag.g_02076	Pras.g_01579
OG0001275	Syag.g_00857	Pras.g_01888
OG0001276	Syag.g_00874	Pras.g_01909
OG0001278	Syag.g_01054	Pras.g_00107
OG0001279	Syag.g_00490	Pras.g_00152
OG0001280	Syag.g_01189	Pras.g_00208
OG0001282	Syag.g_01538	Pras.g_00251
OG0001283	Syag.g_02248	Pras.g_00270
OG0001284	Syag.g_01656	Pras.g_00423
OG0001285	Syag.g_00142, Syag.g_02205	Pras.g_00576
OG0001286	Syag.g_02778	Pras.g_00691
OG0001287	Syag.g_02391	Pras.g_00745
OG0001288	Syag.g_02373	Pras.g_00754
OG0001289	Syag.g_01850	Pras.g_00938
OG0001290	Syag.g_01878	Pras.g_00951
OG0001291	Syag.g_01933	Pras.g_00986
OG0001292	Syag.g_02667	Pras.g_01100
OG0001293	Syag.g_02625	Pras.g_01113
OG0001294	Syag.g_00593	Pras.g_01231
OG0001295	Syag.g_00968	Pras.g_01345
OG0001296	Syag.g_01492	Pras.g_01387
OG0001297	Syag.g_01488	Pras.g_01392
OG0001298	Syag.g_00309	Pras.g_01453
OG0001299	Syag.g_00582	Pras.g_01542
OG0001300	Syag.g_01003	Pras.g_01569
OG0001301	Syag.g_00987	Pras.g_01572
OG0001302	Syag.g_00442	Pras.g_01688
OG0001303	Syag.g_00769	Pras.g_01892
OG0001304	Syag.g_00890	Pras.g_01919
OG0001305	Syag.g_00981	Pras.g_01938
OG0001306	Syag.g_01160	Pras.g_00042
OG0001307	Syag.g_00577	Pras.g_00233
OG0001308	Syag.g_01406	Pras.g_00360
OG0001309	Syag.g_01482	Pras.g_00447
OG0001311	Syag.g_00876	Pras.g_01911
OG0001314	Syag.g_00118	Pras.g_01639
OG0001315	Syag.g_02796	Pras.g_00913
OG0001316	Syag.g_01940	Pras.g_00991
OG0001317	Syag.g_01787	Pras.g_01086
OG0001318	Syag.g_02633	Pras.g_01108
OG0001319	Syag.g_02609	Pras.g_01124
OG0001321	Syag.g_00050	Pras.g_01329
OG0001322	Syag.g_00051	Pras.g_01330
OG0001323	Syag.g_01479	Pras.g_01397
OG0001324	Syag.g_01002	Pras.g_01570
OG0001325	Syag.g_00916	Pras.g_01611
OG0001326	Syag.g_02190, Syag.g_02195	Pras.g_01777
OG0001328	Syag.g_00620	Pras.g_01975
OG0001329	Syag.g_00498	Pras.g_00017
OG0001330	Syag.g_01181	Pras.g_00177
OG0001331	Syag.g_01543	Pras.g_00256
OG0001332	Syag.g_01611	Pras.g_00394
OG0001333	Syag.g_01739	Pras.g_00587
OG0001334	Syag.g_02807	Pras.g_00711
OG0001335	Syag.g_02808	Pras.g_00712
OG0001336	Syag.g_02249	Pras.g_00827
OG0001339	Syag.g_01881	Pras.g_00954
OG0001341	Syag.g_00233	Pras.g_01647
OG0001343	Syag.g_00562	Pras.g_01786
OG0001344	Syag.g_01136	Pras.g_00060
OG0001345	Syag.g_01108	Pras.g_00075
OG0001346	Syag.g_01193	Pras.g_00210
OG0001349	Syag.g_02479	Pras.g_00292
OG0001352	Syag.g_01459	Pras.g_01556
OG0001358	Syag.g_00374	Pras.g_01496
OG0001359	Syag.g_00561	Pras.g_01787
OG0001360	Syag.g_01106	Pras.g_01978
OG0001361	Syag.g_01111	Pras.g_00072
OG0001364	Syag.g_02448	Pras.g_00714
OG0001365	Syag.g_02131	Pras.g_00794
OG0001369	Syag.g_01868	Pras.g_00943
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Pras.g_01337
OG0001373	Syag.g_02194	Pras.g_01776
OG0001374	Syag.g_02202	Pras.g_01784
OG0001375	Syag.g_00563	Pras.g_01785
OG0001376	Syag.g_02153	Pras.g_01944
OG0001377	Syag.g_02152	Pras.g_01945
OG0001378	Syag.g_00028	Pras.g_01987
OG0001380	Syag.g_00252	Pras.g_00238
OG0001385	Syag.g_02191	Pras.g_01773
OG0001386	Syag.g_02192	Pras.g_01774
OG0001387	Syag.g_02193	Pras.g_01775
OG0001388	Syag.g_02196	Pras.g_01778
OG0001389	Syag.g_02197	Pras.g_01779
OG0001390	Syag.g_02198	Pras.g_01780
OG0001391	Syag.g_02199	Pras.g_01781
OG0001392	Syag.g_02200	Pras.g_01782
OG0001393	Syag.g_02201	Pras.g_01783
OG0001394	Syag.g_00635	Pras.g_01816
OG0001395	Syag.g_00898	Pras.g_01921
OG0001403	Syag.g_02308	Pras.g_00872
OG0001404	Syag.g_01818	Pras.g_00920
OG0001405	Syag.g_02810	Pras.g_01178
OG0001406	Syag.g_02154	Pras.g_01943
OG0001408	Syag.g_00450	Pras.g_01961
OG0001409	Syag.g_01125	Pras.g_00063
OG0001410	Syag.g_00576	Pras.g_00234
OG0001413	Syag.g_00224	Pras.g_00438
OG0001416	Syag.g_01198	Pras.g_01336
OG0001417	Syag.g_00829	Pras.g_01347
OG0001419	Syag.g_01466	Pras.g_01957
OG0001420	Syag.g_01465	Pras.g_01996
OG0001428	Syag.g_01981	Pras.g_01023
OG0001429	Syag.g_00770	Pras.g_01691
OG0001432	Syag.g_00448	Pras.g_00436
OG0001435	Syag.g_00605	Pras.g_01797
OG0001439	Syag.g_02554	Pras.g_01159
OG0001442	Syag.g_00648	Pras.g_01637
OG0001447	Syag.g_01921	Pras.g_00977
OG0001448	Syag.g_01350	Pras.g_01220
OG0001449	Syag.g_02676	Pras.g_01254, Pras.g_01253
OG0001453	Syag.g_00849	Pras.g_01882
OG0001454	Syag.g_00204	Pras.g_01971
OG0001456	Syag.g_02212	Pras.g_00033
OG0001457	Syag.g_02213	Pras.g_00034
OG0001458	Syag.g_02214	Pras.g_00035
OG0001462	Syag.g_02315	Pras.g_00876
OG0001465	Syag.g_00940	Pras.g_01578
OG0001471	Syag.g_02563	Pras.g_00439
OG0001472	Syag.g_00104	Pras.g_00446
OG0001473	Syag.g_00471	Pras.g_00763
OG0001474	Syag.g_02851	Pras.g_01193
OG0001475	Syag.g_02418	Pras.g_00306
OG0001479	Syag.g_02848	Pras.g_01190
OG0001480	Syag.g_00451	Pras.g_01222
OG0001482	Syag.g_00839	Pras.g_01334
OG0001484	Syag.g_02203	Pras.g_00535
OG0001486	Syag.g_01143	Pras.g_00054
OG0001492	Syag.g_01057	Pras.g_00104
OG0001493	Syag.g_01045	Pras.g_00112
OG0001495	Syag.g_02719	Pras.g_00635
OG0001502	Syag.g_00739	Pras.g_01671
OG0001507	Syag.g_01794, Syag.g_00083	Pras.g_00491
OG0001520	Syag.g_00294	Pras.g_01246
OG0001525	Syag.g_00464	Pras.g_00455
OG0001547	Syag.g_00753	Pras.g_01673
OG0001551	Syag.g_01019	Pras.g_00032
OG0001553	Syag.g_01424	Pras.g_00347
OG0001554	Syag.g_02124	Pras.g_00445
OG0001557	Syag.g_00636	Pras.g_01817
OG0001564	Syag.g_02208	Pras.g_00320, Pras.g_00300
OG0001565	Syag.g_00449	Pras.g_01295
OG0001567	Syag.g_00752	Pras.g_01672
OG0001568	Syag.g_00754	Pras.g_01674
OG0001572	Syag.g_00086	Pras.g_00143
OG0001582	Syag.g_00198	Pras.g_01346
OG0001586	Syag.g_02483	Pras.g_00313
OG0001602	Syag.g_00939	Pras.g_01577
OG0001625	Syag.g_02631	Pras.g_01110
OG0001633	Syag.g_01608	Pras.g_00247
OG0001647	Syag.g_02607	Pras.g_01125
OG0001704	Syag.g_02512	Pras.g_00906
OG0001709	Syag.g_02478	Pras.g_00293
OG0001712	Syag.g_00089	Pras.g_01267
OG0001713	Syag.g_01128	Pras.g_00908
OG0001726	Syag.g_00747	Pras.g_01264
OG0001755	Syag.g_01483	Pras.g_00305
OG0001919	Syag.g_00444	Pras.g_01251
OG0001924	Syag.g_00366	Pras.g_00517
OG0001925	Syag.g_00365	Pras.g_00518
OG0001926	Syag.g_00364	Pras.g_00519
OG0001927	Syag.g_00363	Pras.g_00520
OG0001993	Syag.g_00368	Pras.g_00515
OG0001994	Syag.g_00367	Pras.g_00516
OG0002015	Syag.g_02459	Pras.g_00315
OG0002112	Syag.g_02570	Pras.g_01258
OG0002156	Syag.g_01303	Pras.g_00891
OG0002157	Syag.g_02569	Pras.g_01259
OG0002158	Syag.g_02571	Pras.g_01257
OG0002244	Syag.g_01792	Pras.g_00490
OG0002349	Syag.g_01747	Pras.g_00595
OG0002426	Syag.g_02507	Pras.g_00296
OG0002785	Syag.g_00924	Pras.g_01591
