Orthogroup	Syag	Prac
OG0001167	Syag.g_02383	Prac.g_00589
OG0001168	Syag.g_01740	Prac.g_00587
OG0001169	Syag.g_01742	Prac.g_00585
OG0001170	Syag.g_01744	Prac.g_00583
OG0001171	Syag.g_01755	Prac.g_00574
OG0001172	Syag.g_02693	Prac.g_00479
OG0001173	Syag.g_02694	Prac.g_00480
OG0001174	Syag.g_02703	Prac.g_00488
OG0001175	Syag.g_02704	Prac.g_00489
OG0001176	Syag.g_02723	Prac.g_00496
OG0001177	Syag.g_02720	Prac.g_00499
OG0001178	Syag.g_01694	Prac.g_00504
OG0001179	Syag.g_02754	Prac.g_00532
OG0001180	Syag.g_02780	Prac.g_00553
OG0001181	Syag.g_02784	Prac.g_00557
OG0001182	Syag.g_02793	Prac.g_00564
OG0001183	Syag.g_02798	Prac.g_00006
OG0001184	Syag.g_02428	Prac.g_00022
OG0001185	Syag.g_02399	Prac.g_00036
OG0001186	Syag.g_02364	Prac.g_00058
OG0001187	Syag.g_02361	Prac.g_00062
OG0001188	Syag.g_02359	Prac.g_00064
OG0001189	Syag.g_02334	Prac.g_00081
OG0001190	Syag.g_02126	Prac.g_00085
OG0001191	Syag.g_02142	Prac.g_00095
OG0001192	Syag.g_02149	Prac.g_00099
OG0001193	Syag.g_02182	Prac.g_00109
OG0001194	Syag.g_02185	Prac.g_00110
OG0001195	Syag.g_02186	Prac.g_00111
OG0001196	Syag.g_02254	Prac.g_00124
OG0001197	Syag.g_02256	Prac.g_00125
OG0001198	Syag.g_02269	Prac.g_01950
OG0001199	Syag.g_01825	Prac.g_01857
OG0001200	Syag.g_01827	Prac.g_01855
OG0001201	Syag.g_01886	Prac.g_01823
OG0001202	Syag.g_02032	Prac.g_01731
OG0001203	Syag.g_01783	Prac.g_01692
OG0001204	Syag.g_02673	Prac.g_01687
OG0001206	Syag.g_01328	Prac.g_01083
OG0001207	Syag.g_01536	Prac.g_01067
OG0001208	Syag.g_01526	Prac.g_01062
OG0001209	Syag.g_01451	Prac.g_00837
OG0001210	Syag.g_01442	Prac.g_00832
OG0001211	Syag.g_00272	Prac.g_00822
OG0001212	Syag.g_00334	Prac.g_00776
OG0001213	Syag.g_00394	Prac.g_00742
OG0001214	Syag.g_00412	Prac.g_00734
OG0001215	Syag.g_01014	Prac.g_00681
OG0001216	Syag.g_00920	Prac.g_01558
OG0001217	Syag.g_00151	Prac.g_01521
OG0001219	Syag.g_00767	Prac.g_01487
OG0001220	Syag.g_00743	Prac.g_01424
OG0001221	Syag.g_00628	Prac.g_01373
OG0001222	Syag.g_00797	Prac.g_01335
OG0001223	Syag.g_00843	Prac.g_01309
OG0001224	Syag.g_00969	Prac.g_01260
OG0001225	Syag.g_00971	Prac.g_01258
OG0001226	Syag.g_01835	Prac.g_01232
OG0001227	Syag.g_01240	Prac.g_01213
OG0001228	Syag.g_00709	Prac.g_00940
OG0001229	Syag.g_00997	Prac.g_00215
OG0001230	Syag.g_01430	Prac.g_00419
OG0001231	Syag.g_02289	Prac.g_00315
OG0001232	Syag.g_01724	Prac.g_00602
OG0001233	Syag.g_01745	Prac.g_00582
OG0001234	Syag.g_02708	Prac.g_00491
OG0001235	Syag.g_02715	Prac.g_00501
OG0001236	Syag.g_02432	Prac.g_00019
OG0001237	Syag.g_02426	Prac.g_00023
OG0001238	Syag.g_02144	Prac.g_00096
OG0001239	Syag.g_01822	Prac.g_01860
OG0001240	Syag.g_01869	Prac.g_01838
OG0001241	Syag.g_01879	Prac.g_01830
OG0001243	Syag.g_01920	Prac.g_01806
OG0001244	Syag.g_01948	Prac.g_01790
OG0001245	Syag.g_00213	Prac.g_01153
OG0001246	Syag.g_01498	Prac.g_00867
OG0001247	Syag.g_00710	Prac.g_00688
OG0001248	Syag.g_00175	Prac.g_00686
OG0001249	Syag.g_02837	Prac.g_01498
OG0001250	Syag.g_00725	Prac.g_01435
OG0001251	Syag.g_00472	Prac.g_01400
OG0001252	Syag.g_00960	Prac.g_01265
OG0001253	Syag.g_00094	Prac.g_01212
OG0001254	Syag.g_02165	Prac.g_01016
OG0001255	Syag.g_00440	Prac.g_01001
OG0001256	Syag.g_01673	Prac.g_00322
OG0001257	Syag.g_00217, Syag.g_00176	Prac.g_00316
OG0001258	Syag.g_01683	Prac.g_00628
OG0001259	Syag.g_01743	Prac.g_00584
OG0001260	Syag.g_01763	Prac.g_00568
OG0001261	Syag.g_02763	Prac.g_00540
OG0001262	Syag.g_02336	Prac.g_00079
OG0001263	Syag.g_01923	Prac.g_01803
OG0001265	Syag.g_01910	Prac.g_01813
OG0001266	Syag.g_02036	Prac.g_01727
OG0001267	Syag.g_02598	Prac.g_01651
OG0001268	Syag.g_02850	Prac.g_01195
OG0001269	Syag.g_00480	Prac.g_01175
OG0001270	Syag.g_00030	Prac.g_01113
OG0001271	Syag.g_01353	Prac.g_01072
OG0001272	Syag.g_01522	Prac.g_01058
OG0001273	Syag.g_00405	Prac.g_00740
OG0001274	Syag.g_02076	Prac.g_00668
OG0001275	Syag.g_00857	Prac.g_01300
OG0001276	Syag.g_00874	Prac.g_01281
OG0001278	Syag.g_01054	Prac.g_00935
OG0001280	Syag.g_01189	Prac.g_00174
OG0001281	Syag.g_01219	Prac.g_00180
OG0001282	Syag.g_01538	Prac.g_00218
OG0001283	Syag.g_02248	Prac.g_00237
OG0001284	Syag.g_01656	Prac.g_00341
OG0001285	Syag.g_00142, Syag.g_02205	Prac.g_00599
OG0001287	Syag.g_02391	Prac.g_00043
OG0001288	Syag.g_02373	Prac.g_00051
OG0001289	Syag.g_01850	Prac.g_01844
OG0001290	Syag.g_01878	Prac.g_01831
OG0001291	Syag.g_01933	Prac.g_01796
OG0001292	Syag.g_02667	Prac.g_01682
OG0001293	Syag.g_02625	Prac.g_01670
OG0001294	Syag.g_00593	Prac.g_01155
OG0001295	Syag.g_00968	Prac.g_01078
OG0001296	Syag.g_01492	Prac.g_00862
OG0001298	Syag.g_00309	Prac.g_00796
OG0001299	Syag.g_00582	Prac.g_00705
OG0001300	Syag.g_01003	Prac.g_00678
OG0001301	Syag.g_00987	Prac.g_00675
OG0001302	Syag.g_00442	Prac.g_01489
OG0001303	Syag.g_00769	Prac.g_01296
OG0001304	Syag.g_00890	Prac.g_01271
OG0001305	Syag.g_00981	Prac.g_01252
OG0001306	Syag.g_01160	Prac.g_00999
OG0001307	Syag.g_00577	Prac.g_00200
OG0001308	Syag.g_01406	Prac.g_00401
OG0001309	Syag.g_01482	Prac.g_00318
OG0001311	Syag.g_00876	Prac.g_01279
OG0001312	Syag.g_00779	Prac.g_01346
OG0001315	Syag.g_02796	Prac.g_01869
OG0001316	Syag.g_01940	Prac.g_01791
OG0001317	Syag.g_01787	Prac.g_01696
OG0001318	Syag.g_02633	Prac.g_01675
OG0001319	Syag.g_02609	Prac.g_01659
OG0001321	Syag.g_00050	Prac.g_01096
OG0001322	Syag.g_00051	Prac.g_01095
OG0001323	Syag.g_01479	Prac.g_00853
OG0001324	Syag.g_01002	Prac.g_00677
OG0001325	Syag.g_00916	Prac.g_01555
OG0001326	Syag.g_02190, Syag.g_02195	Prac.g_00647
OG0001328	Syag.g_00620	Prac.g_01214
OG0001329	Syag.g_00498	Prac.g_01024
OG0001330	Syag.g_01181	Prac.g_00153
OG0001331	Syag.g_01543	Prac.g_00223
OG0001332	Syag.g_01611	Prac.g_00368
OG0001333	Syag.g_01739	Prac.g_00588
OG0001334	Syag.g_02807	Prac.g_00009
OG0001335	Syag.g_02808	Prac.g_00010
OG0001336	Syag.g_02249	Prac.g_00121
OG0001339	Syag.g_01881	Prac.g_01828
OG0001341	Syag.g_00233	Prac.g_01523
OG0001343	Syag.g_00562	Prac.g_01403
OG0001344	Syag.g_01136	Prac.g_00981
OG0001345	Syag.g_01108	Prac.g_00966
OG0001346	Syag.g_01193	Prac.g_00176
OG0001348	Syag.g_00941	Prac.g_00295
OG0001349	Syag.g_02479	Prac.g_00261
OG0001351	Syag.g_00055	Prac.g_01093
OG0001352	Syag.g_01459	Prac.g_00691
OG0001356	Syag.g_00942	Prac.g_00900
OG0001358	Syag.g_00374	Prac.g_00751
OG0001359	Syag.g_00561	Prac.g_01402
OG0001360	Syag.g_01106	Prac.g_01211
OG0001361	Syag.g_01111	Prac.g_00969
OG0001364	Syag.g_02448	Prac.g_00012
OG0001365	Syag.g_02131	Prac.g_00089
OG0001369	Syag.g_01868	Prac.g_01839
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prac.g_01086
OG0001373	Syag.g_02194	Prac.g_00646
OG0001374	Syag.g_02202	Prac.g_00654
OG0001375	Syag.g_00563	Prac.g_01404
OG0001376	Syag.g_02153	Prac.g_01246
OG0001377	Syag.g_02152	Prac.g_01245
OG0001378	Syag.g_00028	Prac.g_01047
OG0001380	Syag.g_00252	Prac.g_00205
OG0001385	Syag.g_02191	Prac.g_00643
OG0001386	Syag.g_02192	Prac.g_00644
OG0001387	Syag.g_02193	Prac.g_00645
OG0001388	Syag.g_02196	Prac.g_00648
OG0001389	Syag.g_02197	Prac.g_00649
OG0001390	Syag.g_02198	Prac.g_00650
OG0001391	Syag.g_02199	Prac.g_00651
OG0001392	Syag.g_02200	Prac.g_00652
OG0001393	Syag.g_02201	Prac.g_00653
OG0001395	Syag.g_00898	Prac.g_01269
OG0001403	Syag.g_02308	Prac.g_01917
OG0001404	Syag.g_01818	Prac.g_01863
OG0001405	Syag.g_02810	Prac.g_01605
OG0001406	Syag.g_02154	Prac.g_01247
OG0001408	Syag.g_00450	Prac.g_01228, Prac.g_01229
OG0001409	Syag.g_01125	Prac.g_00978
OG0001410	Syag.g_00576	Prac.g_00201
OG0001413	Syag.g_00224	Prac.g_00327
OG0001416	Syag.g_01198	Prac.g_01088, Prac.g_01087
OG0001417	Syag.g_00829	Prac.g_01076, Prac.g_01075
OG0001419	Syag.g_01466	Prac.g_01233
OG0001420	Syag.g_01465	Prac.g_01038
OG0001428	Syag.g_01981	Prac.g_01758
OG0001429	Syag.g_00770	Prac.g_01486
OG0001432	Syag.g_00448	Prac.g_00328
OG0001433	Syag.g_00943	Prac.g_00899
OG0001435	Syag.g_00605	Prac.g_01388
OG0001438	Syag.g_02583	Prac.g_01638
OG0001439	Syag.g_02554	Prac.g_01624
OG0001442	Syag.g_00648	Prac.g_01530
OG0001447	Syag.g_01921	Prac.g_01805
OG0001448	Syag.g_01350	Prac.g_01167
OG0001452	Syag.g_02638	Prac.g_01398
OG0001453	Syag.g_00849	Prac.g_01306
OG0001454	Syag.g_00204	Prac.g_01218
OG0001456	Syag.g_02212	Prac.g_01008
OG0001457	Syag.g_02213	Prac.g_01007
OG0001458	Syag.g_02214	Prac.g_01006
OG0001459	Syag.g_00535	Prac.g_00134
OG0001462	Syag.g_02315	Prac.g_01912
OG0001465	Syag.g_00940	Prac.g_00669
OG0001467	Syag.g_01322	Prac.g_01497
OG0001470	Syag.g_02420	Prac.g_00239
OG0001471	Syag.g_02563	Prac.g_00326
OG0001472	Syag.g_00104	Prac.g_00319
OG0001473	Syag.g_00471	Prac.g_00059
OG0001474	Syag.g_02851	Prac.g_01194
OG0001475	Syag.g_02418	Prac.g_00241
OG0001479	Syag.g_02848	Prac.g_01197
OG0001480	Syag.g_00451	Prac.g_01165
OG0001482	Syag.g_00839	Prac.g_01090
OG0001486	Syag.g_01143	Prac.g_00987
OG0001492	Syag.g_01057	Prac.g_00938
OG0001493	Syag.g_01045	Prac.g_00930
OG0001502	Syag.g_00739	Prac.g_01502
OG0001504	Syag.g_00534	Prac.g_00135
OG0001507	Syag.g_01794, Syag.g_00083	Prac.g_00278
OG0001508	Syag.g_02421	Prac.g_00238
OG0001520	Syag.g_00294	Prac.g_01141, Prac.g_01140
OG0001528	Syag.g_02419	Prac.g_00240
OG0001546	Syag.g_01473	Prac.g_00848
OG0001551	Syag.g_01019	Prac.g_01009
OG0001553	Syag.g_01424	Prac.g_00414
OG0001554	Syag.g_02124	Prac.g_00320
OG0001565	Syag.g_00449	Prac.g_01120
OG0001572	Syag.g_00086	Prac.g_00911
OG0001582	Syag.g_00198	Prac.g_01077
OG0001588	Syag.g_02446	Prac.g_00435
OG0001602	Syag.g_00939	Prac.g_00670
OG0001625	Syag.g_02631	Prac.g_01673
OG0001633	Syag.g_01608	Prac.g_00214
OG0001647	Syag.g_02607	Prac.g_01658
OG0001704	Syag.g_02512	Prac.g_00920
OG0001709	Syag.g_02478	Prac.g_00260
OG0001712	Syag.g_00089	Prac.g_01123
OG0001713	Syag.g_01128	Prac.g_01873
OG0001726	Syag.g_00747	Prac.g_01126
OG0001919	Syag.g_00444	Prac.g_01134
OG0001924	Syag.g_00366	Prac.g_01585
OG0001925	Syag.g_00365	Prac.g_01586
OG0001926	Syag.g_00364	Prac.g_01587
OG0001927	Syag.g_00363	Prac.g_01588
OG0001993	Syag.g_00368	Prac.g_01583
OG0001994	Syag.g_00367	Prac.g_01584
OG0002110	Syag.g_00103	Prac.g_00641, Prac.g_00638
OG0002156	Syag.g_01303	Prac.g_01895, Prac.g_01894
OG0002425	Syag.g_02484	Prac.g_00451
OG0002426	Syag.g_02507	Prac.g_00456
OG0002559	Syag.g_00139	Prac.g_00916
OG0002695	Syag.g_02482	Prac.g_00450
OG0002897	Syag.g_02498	Prac.g_00273
OG0003174	Syag.g_02022	Prac.g_01565
