Orthogroup	Syag	Syab
OG0001142	Syag.g_01085	Syab.g_01028
OG0001143	Syag.g_01077	Syab.g_01037
OG0001144	Syag.g_01064	Syab.g_01052
OG0001145	Syag.g_01169	Syab.g_00928
OG0001146	Syag.g_01218	Syab.g_00907
OG0001147	Syag.g_01360	Syab.g_00716
OG0001148	Syag.g_01539	Syab.g_02085
OG0001149	Syag.g_01540	Syab.g_02084
OG0001150	Syag.g_01541	Syab.g_02083
OG0001151	Syag.g_01554	Syab.g_02070
OG0001152	Syag.g_01555	Syab.g_02069
OG0001153	Syag.g_01375	Syab.g_00731
OG0001154	Syag.g_01374	Syab.g_00730
OG0001155	Syag.g_01616	Syab.g_02171
OG0001156	Syag.g_01619	Syab.g_02174
OG0001157	Syag.g_01620	Syab.g_02175
OG0001158	Syag.g_01621	Syab.g_02176
OG0001159	Syag.g_01622, Syag.g_01625	Syab.g_02177
OG0001160	Syag.g_01666	Syab.g_02231
OG0001161	Syag.g_02163	Syab.g_02797
OG0001162	Syag.g_01238	Syab.g_00893
OG0001163	Syag.g_01674	Syab.g_02241
OG0001164	Syag.g_01680	Syab.g_02247
OG0001165	Syag.g_01685	Syab.g_02252
OG0001166	Syag.g_01715	Syab.g_02296
OG0001167	Syag.g_02383	Syab.g_02322
OG0001168	Syag.g_01740	Syab.g_02324
OG0001169	Syag.g_01742	Syab.g_02326
OG0001170	Syag.g_01744	Syab.g_02328
OG0001171	Syag.g_01755	Syab.g_02339
OG0001172	Syag.g_02693	Syab.g_00371
OG0001173	Syag.g_02694	Syab.g_00372
OG0001174	Syag.g_02703	Syab.g_00380
OG0001175	Syag.g_02704	Syab.g_00381
OG0001176	Syag.g_02723	Syab.g_00398
OG0001177	Syag.g_02720	Syab.g_00396
OG0001178	Syag.g_01694	Syab.g_02263
OG0001179	Syag.g_02754	Syab.g_00427
OG0001180	Syag.g_02780	Syab.g_00453
OG0001181	Syag.g_02784	Syab.g_00457
OG0001182	Syag.g_02793	Syab.g_00467
OG0001183	Syag.g_02798	Syab.g_00474
OG0001184	Syag.g_02428	Syab.g_00196
OG0001185	Syag.g_02399	Syab.g_00119
OG0001186	Syag.g_02364	Syab.g_00085
OG0001187	Syag.g_02361	Syab.g_00081
OG0001188	Syag.g_02359	Syab.g_00079
OG0001189	Syag.g_02334	Syab.g_00058
OG0001190	Syag.g_02126	Syab.g_02755
OG0001191	Syag.g_02142	Syab.g_02771
OG0001192	Syag.g_02149	Syab.g_02778
OG0001193	Syag.g_02182	Syab.g_02827
OG0001194	Syag.g_02185	Syab.g_02833
OG0001195	Syag.g_02186	Syab.g_02834
OG0001196	Syag.g_02254	Syab.g_02896
OG0001197	Syag.g_02256	Syab.g_02898
OG0001198	Syag.g_02269	Syab.g_02911
OG0001199	Syag.g_01825	Syab.g_02440
OG0001200	Syag.g_01827	Syab.g_02442
OG0001201	Syag.g_01886	Syab.g_02501
OG0001202	Syag.g_02032	Syab.g_02635
OG0001203	Syag.g_01783	Syab.g_02369
OG0001204	Syag.g_02673	Syab.g_00353
OG0001206	Syag.g_01328	Syab.g_00641
OG0001207	Syag.g_01536	Syab.g_02088
OG0001208	Syag.g_01526	Syab.g_02098
OG0001209	Syag.g_01451	Syab.g_02038
OG0001210	Syag.g_01442	Syab.g_02030
OG0001211	Syag.g_00272	Syab.g_02013
OG0001212	Syag.g_00334	Syab.g_01955
OG0001213	Syag.g_00394	Syab.g_01886
OG0001214	Syag.g_00412	Syab.g_01872
OG0001215	Syag.g_01014	Syab.g_01171
OG0001216	Syag.g_00920	Syab.g_01269
OG0001217	Syag.g_00151	Syab.g_01464
OG0001218	Syag.g_01364	Syab.g_00723
OG0001220	Syag.g_00743	Syab.g_01737
OG0001221	Syag.g_00628	Syab.g_01607
OG0001222	Syag.g_00797	Syab.g_01396
OG0001223	Syag.g_00843	Syab.g_01345
OG0001224	Syag.g_00969	Syab.g_01214
OG0001225	Syag.g_00971	Syab.g_01212
OG0001226	Syag.g_01835	Syab.g_02450
OG0001227	Syag.g_01240	Syab.g_00891
OG0001228	Syag.g_00709	Syab.g_01697
OG0001229	Syag.g_00997	Syab.g_01184
OG0001230	Syag.g_01430	Syab.g_00791
OG0001231	Syag.g_02289	Syab.g_00017
OG0001232	Syag.g_01724	Syab.g_02306
OG0001233	Syag.g_01745	Syab.g_02329
OG0001234	Syag.g_02708	Syab.g_00385
OG0001235	Syag.g_02715	Syab.g_00391
OG0001236	Syag.g_02432	Syab.g_00200
OG0001237	Syag.g_02426	Syab.g_00192
OG0001238	Syag.g_02144	Syab.g_02773
OG0001239	Syag.g_01822	Syab.g_02437
OG0001240	Syag.g_01869	Syab.g_02484
OG0001241	Syag.g_01879	Syab.g_02494
OG0001243	Syag.g_01920	Syab.g_02533
OG0001244	Syag.g_01948	Syab.g_02561
OG0001245	Syag.g_00213	Syab.g_01762
OG0001246	Syag.g_01498	Syab.g_02126
OG0001247	Syag.g_00710	Syab.g_02825
OG0001248	Syag.g_00175	Syab.g_01163
OG0001249	Syag.g_02837	Syab.g_00514
OG0001250	Syag.g_00725	Syab.g_01714
OG0001251	Syag.g_00472	Syab.g_01816
OG0001252	Syag.g_00960	Syab.g_01228
OG0001253	Syag.g_00094	Syab.g_01761
OG0001254	Syag.g_02165	Syab.g_01749
OG0001255	Syag.g_00440	Syab.g_01846
OG0001256	Syag.g_01673	Syab.g_02238
OG0001257	Syag.g_00176	Syab.g_01610
OG0001258	Syag.g_01683	Syab.g_02250
OG0001259	Syag.g_01743	Syab.g_02327
OG0001260	Syag.g_01763	Syab.g_02350
OG0001261	Syag.g_02763	Syab.g_00436
OG0001262	Syag.g_02336	Syab.g_00060
OG0001263	Syag.g_01923	Syab.g_02536
OG0001265	Syag.g_01910	Syab.g_02523
OG0001266	Syag.g_02036	Syab.g_02639
OG0001267	Syag.g_02598	Syab.g_00295
OG0001268	Syag.g_02850	Syab.g_00529
OG0001269	Syag.g_00480	Syab.g_01809
OG0001270	Syag.g_00030	Syab.g_00579
OG0001271	Syag.g_01353	Syab.g_00694
OG0001272	Syag.g_01522	Syab.g_02102
OG0001273	Syag.g_00405	Syab.g_01878
OG0001274	Syag.g_02076	Syab.g_02706
OG0001275	Syag.g_00857	Syab.g_01330
OG0001276	Syag.g_00874	Syab.g_01313
OG0001278	Syag.g_01054	Syab.g_01152
OG0001279	Syag.g_00490	Syab.g_01807
OG0001280	Syag.g_01189	Syab.g_00918
OG0001281	Syag.g_01219	Syab.g_00906
OG0001282	Syag.g_01538	Syab.g_02086
OG0001283	Syag.g_02248	Syab.g_02885
OG0001284	Syag.g_01656	Syab.g_02211
OG0001285	Syag.g_00142, Syag.g_02205	Syab.g_02309
OG0001286	Syag.g_02778	Syab.g_00451
OG0001287	Syag.g_02391	Syab.g_00111
OG0001288	Syag.g_02373	Syab.g_00094
OG0001289	Syag.g_01850	Syab.g_02465
OG0001290	Syag.g_01878	Syab.g_02493
OG0001291	Syag.g_01933	Syab.g_02546
OG0001292	Syag.g_02667	Syab.g_00348
OG0001293	Syag.g_02625	Syab.g_00322
OG0001294	Syag.g_00593	Syab.g_01564
OG0001295	Syag.g_00968	Syab.g_01215
OG0001296	Syag.g_01492	Syab.g_02132
OG0001297	Syag.g_01488	Syab.g_02136
OG0001298	Syag.g_00309	Syab.g_01980
OG0001299	Syag.g_00582	Syab.g_01557
OG0001300	Syag.g_01003	Syab.g_01180
OG0001301	Syag.g_00987	Syab.g_01197
OG0001302	Syag.g_00442	Syab.g_01844
OG0001303	Syag.g_00769	Syab.g_01424
OG0001304	Syag.g_00890	Syab.g_01298
OG0001305	Syag.g_00981	Syab.g_01204
OG0001306	Syag.g_01160	Syab.g_00941
OG0001307	Syag.g_00577	Syab.g_01552
OG0001308	Syag.g_01406	Syab.g_00759
OG0001309	Syag.g_01482	Syab.g_02142
OG0001311	Syag.g_00876	Syab.g_01311
OG0001312	Syag.g_00779	Syab.g_01414
OG0001313	Syag.g_01336	Syab.g_00652
OG0001313	Syag.g_01335	Syab.g_00651, Syab.g_00659
OG0001315	Syag.g_02796	Syab.g_00472
OG0001316	Syag.g_01940	Syab.g_02552
OG0001317	Syag.g_01787	Syab.g_02373
OG0001318	Syag.g_02633	Syab.g_00333
OG0001319	Syag.g_02609	Syab.g_00306
OG0001321	Syag.g_00050	Syab.g_00616
OG0001322	Syag.g_00051	Syab.g_00617
OG0001323	Syag.g_01479	Syab.g_02145
OG0001324	Syag.g_01002	Syab.g_01181
OG0001325	Syag.g_00916	Syab.g_01273
OG0001326	Syag.g_02190, Syag.g_02195	Syab.g_02841
OG0001328	Syag.g_00620	Syab.g_01616
OG0001329	Syag.g_00498	Syab.g_00361
OG0001330	Syag.g_01181	Syab.g_00925
OG0001331	Syag.g_01543	Syab.g_02081
OG0001332	Syag.g_01611	Syab.g_02165
OG0001333	Syag.g_01739	Syab.g_02323
OG0001334	Syag.g_02807	Syab.g_00483
OG0001335	Syag.g_02808	Syab.g_00484
OG0001336	Syag.g_02249	Syab.g_02886
OG0001337	Syag.g_02804	Syab.g_00480
OG0001337	Syag.g_02824	Syab.g_00502
OG0001338	Syag.g_02818	Syab.g_00495
OG0001338	Syag.g_02831	Syab.g_00509
OG0001338	Syag.g_01431	Syab.g_02229
OG0001338	Syag.g_02827	Syab.g_00505
OG0001339	Syag.g_01881	Syab.g_02496
OG0001341	Syag.g_00233	Syab.g_01779
OG0001343	Syag.g_00562	Syab.g_00359
OG0001344	Syag.g_01136	Syab.g_00974
OG0001345	Syag.g_01108	Syab.g_01008
OG0001346	Syag.g_01193	Syab.g_00914
OG0001347	Syag.g_02350	Syab.g_02830
OG0001348	Syag.g_00941	Syab.g_01258
OG0001351	Syag.g_00055	Syab.g_00625
OG0001353	Syag.g_00716	Syab.g_01702
OG0001354	Syag.g_00830	Syab.g_01358
OG0001358	Syag.g_00374	Syab.g_01900
OG0001359	Syag.g_00561	Syab.g_00360
OG0001360	Syag.g_01106	Syab.g_01010
OG0001361	Syag.g_01111	Syab.g_00154, Syab.g_01005
OG0001364	Syag.g_02448	Syab.g_00211
OG0001365	Syag.g_02131	Syab.g_02760
OG0001366	Syag.g_01718	Syab.g_02299
OG0001369	Syag.g_01868	Syab.g_02483
OG0001373	Syag.g_02194	Syab.g_02840
OG0001374	Syag.g_02202	Syab.g_02848
OG0001375	Syag.g_00563	Syab.g_00358
OG0001376	Syag.g_02153	Syab.g_02782
OG0001377	Syag.g_02152	Syab.g_02781
OG0001378	Syag.g_00028	Syab.g_00578
OG0001379	Syag.g_01183	Syab.g_00923
OG0001383	Syag.g_01776	Syab.g_02364
OG0001383	Syag.g_01775	Syab.g_02363
OG0001383	Syag.g_02087, Syag.g_02090	Syab.g_02713, Syab.g_02727, Syab.g_02733
OG0001385	Syag.g_02191	Syab.g_02837
OG0001386	Syag.g_02192	Syab.g_02838
OG0001387	Syag.g_02193	Syab.g_02839
OG0001388	Syag.g_02196	Syab.g_02842
OG0001389	Syag.g_02197	Syab.g_02843
OG0001390	Syag.g_02198	Syab.g_02844
OG0001391	Syag.g_02199	Syab.g_02845
OG0001392	Syag.g_02200	Syab.g_02846
OG0001393	Syag.g_02201	Syab.g_02847
OG0001394	Syag.g_00635	Syab.g_01599
OG0001396	Syag.g_02349	Syab.g_02831
OG0001398	Syag.g_00751	Syab.g_02457
OG0001401	Syag.g_00720	Syab.g_01708
OG0001402	Syag.g_00379	Syab.g_01896
OG0001404	Syag.g_01818	Syab.g_02433
OG0001405	Syag.g_02810	Syab.g_00486
OG0001406	Syag.g_02154	Syab.g_02783
OG0001408	Syag.g_00450	Syab.g_01826
OG0001409	Syag.g_01125	Syab.g_00988
OG0001410	Syag.g_00576	Syab.g_01550
OG0001411	Syag.g_02424	Syab.g_00147
OG0001413	Syag.g_00224	Syab.g_01812, Syab.g_01904
OG0001416	Syag.g_01198	Syab.g_00909
OG0001417	Syag.g_00829	Syab.g_01359
OG0001419	Syag.g_01466	Syab.g_01159
OG0001420	Syag.g_01465	Syab.g_02155
OG0001425	Syag.g_02148	Syab.g_02777
OG0001426	Syag.g_00073, Syag.g_00197	Syab.g_02380
OG0001426	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001428	Syag.g_01981	Syab.g_02594
OG0001429	Syag.g_00770	Syab.g_01423
OG0001432	Syag.g_00448	Syab.g_01818
OG0001435	Syag.g_00605	Syab.g_01637
OG0001436	Syag.g_02454	Syab.g_00217
OG0001436	Syag.g_02453	Syab.g_00216
OG0001438	Syag.g_02583	Syab.g_00280
OG0001439	Syag.g_02554	Syab.g_00248
OG0001442	Syag.g_00648	Syab.g_01583
OG0001443	Syag.g_02157	Syab.g_02794
OG0001444	Syag.g_01863	Syab.g_02479
OG0001444	Syag.g_02380	Syab.g_00101
OG0001447	Syag.g_01921	Syab.g_02534
OG0001448	Syag.g_01350	Syab.g_01789
OG0001449	Syag.g_02676	Syab.g_00357
OG0001452	Syag.g_02638	Syab.g_00338
OG0001454	Syag.g_00204	Syab.g_01808
OG0001456	Syag.g_02212	Syab.g_02850
OG0001457	Syag.g_02213	Syab.g_02851
OG0001458	Syag.g_02214	Syab.g_02852
OG0001461	Syag.g_00521	Syab.g_01754
OG0001462	Syag.g_02315	Syab.g_00042
OG0001467	Syag.g_01322	Syab.g_00805
OG0001471	Syag.g_02563	Syab.g_00253
OG0001472	Syag.g_00104	Syab.g_01800
OG0001473	Syag.g_00471	Syab.g_01813
OG0001477	Syag.g_00990	Syab.g_01191
OG0001478	Syag.g_01337	Syab.g_00661
OG0001478	Syag.g_01344	Syab.g_00670
OG0001478	Syag.g_02050	Syab.g_00706
OG0001479	Syag.g_02848	Syab.g_00527
OG0001480	Syag.g_00451	Syab.g_01836
OG0001482	Syag.g_00839	Syab.g_01349
OG0001484	Syag.g_02203	Syab.g_02849
OG0001486	Syag.g_01143	Syab.g_00967
OG0001488	Syag.g_01119	Syab.g_00994
OG0001489	Syag.g_02789, Syag.g_00515	Syab.g_00462
OG0001492	Syag.g_01057	Syab.g_01155
OG0001493	Syag.g_01045	Syab.g_01147
OG0001494	Syag.g_02489	Syab.g_00180
OG0001496	Syag.g_00993	Syab.g_01188
OG0001497	Syag.g_00991	Syab.g_01190
OG0001498	Syag.g_00006	Syab.g_00552
OG0001502	Syag.g_00739	Syab.g_01733
OG0001510	Syag.g_02386	Syab.g_00103
OG0001511	Syag.g_01893	Syab.g_02509
OG0001512	Syag.g_01781	Syab.g_02368
OG0001513	Syag.g_02427	Syab.g_00193
OG0001514	Syag.g_00994	Syab.g_01187
OG0001515	Syag.g_01007	Syab.g_01176
OG0001516	Syag.g_00579	Syab.g_01554
OG0001517	Syag.g_02844	Syab.g_00524
OG0001518	Syag.g_02146	Syab.g_02775
OG0001519	Syag.g_02161	Syab.g_02796
OG0001520	Syag.g_00294	Syab.g_01992
OG0001525	Syag.g_00464	Syab.g_01823
OG0001527	Syag.g_00287	Syab.g_01998
OG0001529	Syag.g_02327	Syab.g_00051
OG0001530	Syag.g_01891	Syab.g_02507
OG0001531	Syag.g_01780	Syab.g_02367
OG0001532	Syag.g_01089	Syab.g_01024
OG0001533	Syag.g_01324	Syab.g_00636
OG0001533	Syag.g_00026	Syab.g_00576
OG0001534	Syag.g_00891	Syab.g_01297
OG0001535	Syag.g_00871	Syab.g_01316
OG0001536	Syag.g_00805	Syab.g_01388
OG0001537	Syag.g_00629	Syab.g_01606
OG0001538	Syag.g_00672	Syab.g_01278
OG0001539	Syag.g_00601	Syab.g_01641
OG0001540	Syag.g_01925	Syab.g_02538
OG0001541	Syag.g_01990	Syab.g_02603
OG0001542	Syag.g_01999	Syab.g_02614
OG0001543	Syag.g_02058	Syab.g_02686
OG0001544	Syag.g_02158	Syab.g_02795
OG0001545	Syag.g_02238	Syab.g_02874
OG0001546	Syag.g_01473	Syab.g_02150
OG0001547	Syag.g_00753	Syab.g_01440
OG0001551	Syag.g_01019	Syab.g_01166
OG0001554	Syag.g_02124	Syab.g_02753
OG0001557	Syag.g_00636	Syab.g_01598
OG0001558	Syag.g_02292	Syab.g_00021
OG0001559	Syag.g_01890	Syab.g_02506
OG0001560	Syag.g_01877	Syab.g_02492
OG0001561	Syag.g_00878	Syab.g_01309
OG0001562	Syag.g_00863	Syab.g_01324
OG0001564	Syag.g_02208	Syab.g_00177
OG0001565	Syag.g_00449	Syab.g_01837
OG0001567	Syag.g_00752	Syab.g_01441
OG0001568	Syag.g_00754	Syab.g_01439
OG0001572	Syag.g_00086	Syab.g_02215
OG0001573	Syag.g_02183	Syab.g_00018
OG0001574	Syag.g_00285	Syab.g_02000
OG0001575	Syag.g_00290	Syab.g_01995
OG0001576	Syag.g_01233	Syab.g_00896
OG0001577	Syag.g_01146	Syab.g_00964
OG0001578	Syag.g_00226	Syab.g_00868
OG0001579	Syag.g_02813	Syab.g_00489
OG0001579	Syag.g_02817	Syab.g_00494
OG0001580	Syag.g_02112	Syab.g_02740
OG0001582	Syag.g_00198	Syab.g_01881
OG0001586	Syag.g_02483	Syab.g_00181
OG0001589	Syag.g_01748	Syab.g_02331
OG0001590	Syag.g_00404	Syab.g_01879
OG0001590	Syag.g_00519	Syab.g_01742
OG0001590	Syag.g_00497	Syab.g_01753
OG0001591	Syag.g_00595	Syab.g_01566
OG0001592	Syag.g_02113	Syab.g_02741
OG0001594	Syag.g_01304	Syab.g_00807
OG0001614	Syag.g_02401	Syab.g_00121
OG0001615	Syag.g_00256	Syab.g_02023
OG0001616	Syag.g_01102	Syab.g_01013
OG0001617	Syag.g_00998	Syab.g_01183
OG0001618	Syag.g_00909	Syab.g_01665
OG0001619	Syag.g_00794	Syab.g_01399
OG0001620	Syag.g_02857	Syab.g_00535
OG0001621	Syag.g_02637	Syab.g_00337
OG0001622	Syag.g_02247	Syab.g_02884
OG0001623	Syag.g_02828	Syab.g_00506
OG0001624	Syag.g_00164	Syab.g_02162
OG0001624	Syag.g_00443	Syab.g_01843
OG0001625	Syag.g_02631	Syab.g_00328
OG0001634	Syag.g_00585	Syab.g_01560
OG0001635	Syag.g_02369	Syab.g_00090
OG0001636	Syag.g_02314	Syab.g_00041
OG0001637	Syag.g_00020	Syab.g_02344
OG0001638	Syag.g_01700	Syab.g_02270
OG0001639	Syag.g_01615	Syab.g_02170
OG0001640	Syag.g_00955	Syab.g_01233
OG0001641	Syag.g_00847	Syab.g_01341
OG0001642	Syag.g_00742	Syab.g_02027
OG0001643	Syag.g_00415	Syab.g_01869
OG0001644	Syag.g_00902	Syab.g_01672
OG0001645	Syag.g_01441	Syab.g_02029
OG0001645	Syag.g_00559	Syab.g_02028, Syab.g_02814
OG0001647	Syag.g_02607	Syab.g_00304
OG0001652	Syag.g_02290	Syab.g_00019
OG0001653	Syag.g_01462, Syag.g_01866	Syab.g_02482
OG0001654	Syag.g_01613	Syab.g_02168
OG0001656	Syag.g_02816	Syab.g_00493
OG0001657	Syag.g_01962	Syab.g_02575
OG0001658	Syag.g_02125	Syab.g_02754
OG0001659	Syag.g_01093	Syab.g_01020
OG0001666	Syag.g_00218	Syab.g_01471
OG0001671	Syag.g_02063	Syab.g_02691
OG0001672	Syag.g_01833	Syab.g_02448
OG0001673	Syag.g_01789	Syab.g_02375
OG0001674	Syag.g_01317	Syab.g_01525
OG0001675	Syag.g_01692, Syag.g_00861	Syab.g_01326
OG0001676	Syag.g_02815	Syab.g_00492
OG0001677	Syag.g_02800	Syab.g_00475
OG0001678	Syag.g_02692	Syab.g_00370
OG0001680	Syag.g_01709	Syab.g_02290
OG0001681	Syag.g_00193	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245
OG0001682	Syag.g_00911	Syab.g_01647, Syab.g_01663
OG0001692	Syag.g_01426	Syab.g_00782
OG0001693	Syag.g_00976	Syab.g_01209
OG0001694	Syag.g_02596	Syab.g_00293
OG0001695	Syag.g_02232	Syab.g_02869
OG0001702	Syag.g_01855	Syab.g_02470
OG0001703	Syag.g_01535	Syab.g_02089
OG0001704	Syag.g_02512	Syab.g_02425
OG0001709	Syag.g_02478	Syab.g_00162
OG0001712	Syag.g_00089	Syab.g_01764
OG0001713	Syag.g_01128	Syab.g_00985
OG0001715	Syag.g_00114	Syab.g_01788
OG0001717	Syag.g_01976	Syab.g_02588
OG0001726	Syag.g_00747	Syab.g_01087
OG0001729	Syag.g_01774	Syab.g_02362
OG0001730	Syag.g_01769	Syab.g_02358
OG0001731	Syag.g_01640	Syab.g_02188
OG0001732	Syag.g_01069	Syab.g_01045
OG0001734	Syag.g_00740	Syab.g_01735
OG0001735	Syag.g_00555	Syab.g_01535
OG0001737	Syag.g_02577	Syab.g_00274
OG0001738	Syag.g_02539	Syab.g_00233
OG0001739	Syag.g_02230	Syab.g_02867
OG0001740	Syag.g_02235	Syab.g_02871
OG0001741	Syag.g_00163	Syab.g_02161
OG0001747	Syag.g_01945	Syab.g_02559
OG0001748	Syag.g_02065	Syab.g_02693
OG0001750	Syag.g_01864	Syab.g_02480
OG0001752	Syag.g_01766	Syab.g_02354
OG0001753	Syag.g_01760	Syab.g_02347
OG0001754	Syag.g_00022	Syab.g_02346
OG0001755	Syag.g_01483	Syab.g_02141
OG0001756	Syag.g_02151	Syab.g_02780
OG0001758	Syag.g_00524	Syab.g_01483
OG0001759	Syag.g_01250	Syab.g_00572, Syab.g_01121
OG0001761	Syag.g_00361	Syab.g_01920
OG0001762	Syag.g_00854	Syab.g_01333
OG0001763	Syag.g_00842	Syab.g_01346
OG0001764	Syag.g_00758	Syab.g_01436
OG0001765	Syag.g_00080	Syab.g_01263, Syab.g_02799
OG0001766	Syag.g_02567	Syab.g_00263
OG0001767	Syag.g_02455	Syab.g_00218
OG0001768	Syag.g_02008	Syab.g_02620
OG0001770	Syag.g_00523	Syab.g_01743
OG0001783	Syag.g_02396	Syab.g_00116
OG0001784	Syag.g_01860	Syab.g_02474, Syab.g_02476
OG0001786	Syag.g_01658	Syab.g_02213
OG0001787	Syag.g_01455	Syab.g_02042
OG0001788	Syag.g_01452	Syab.g_02039
OG0001789	Syag.g_01191	Syab.g_00916
OG0001790	Syag.g_01153	Syab.g_00948
OG0001791	Syag.g_01127	Syab.g_00986, Syab.g_01677
OG0001792	Syag.g_01063	Syab.g_01053
OG0001794	Syag.g_00887	Syab.g_01301
OG0001794	Syag.g_00888	Syab.g_01300
OG0001796	Syag.g_00865	Syab.g_01322
OG0001797	Syag.g_00786	Syab.g_01407
OG0001798	Syag.g_00381	Syab.g_01894
OG0001799	Syag.g_00430	Syab.g_01854
OG0001800	Syag.g_01287	Syab.g_00819
OG0001801	Syag.g_01440	Syab.g_00804
OG0001803	Syag.g_00039	Syab.g_00589
OG0001804	Syag.g_00007	Syab.g_00553
OG0001805	Syag.g_02661	Syab.g_00342
OG0001806	Syag.g_02608	Syab.g_00305
OG0001807	Syag.g_02452	Syab.g_00215
OG0001808	Syag.g_02441	Syab.g_00209
OG0001809	Syag.g_01936	Syab.g_02549
OG0001811	Syag.g_01997	Syab.g_02612
OG0001812	Syag.g_02114	Syab.g_02742
OG0001813	Syag.g_02168	Syab.g_02810
OG0001814	Syag.g_02257	Syab.g_02899
OG0001815	Syag.g_02267	Syab.g_02909
OG0001816	Syag.g_00599	Syab.g_01644
OG0001835	Syag.g_01028	Syab.g_01059
OG0001837	Syag.g_02064	Syab.g_02692
OG0001838	Syag.g_02280	Syab.g_00008
OG0001839	Syag.g_02310	Syab.g_00037
OG0001840	Syag.g_02333	Syab.g_00057
OG0001841	Syag.g_02342	Syab.g_00064
OG0001843	Syag.g_02402	Syab.g_00122
OG0001844	Syag.g_02403	Syab.g_00123
OG0001845	Syag.g_02404	Syab.g_00124
OG0001846	Syag.g_01913	Syab.g_02526
OG0001847	Syag.g_01911	Syab.g_02524
OG0001848	Syag.g_01907	Syab.g_02520
OG0001849	Syag.g_01849	Syab.g_02464
OG0001850	Syag.g_01836	Syab.g_02451
OG0001851	Syag.g_01829	Syab.g_02444
OG0001852	Syag.g_01828	Syab.g_02443
OG0001853	Syag.g_01821	Syab.g_02436
OG0001854	Syag.g_01785	Syab.g_02371
OG0001856	Syag.g_01665	Syab.g_02228
OG0001857	Syag.g_01662	Syab.g_02225
OG0001858	Syag.g_01634	Syab.g_02183
OG0001859	Syag.g_01547	Syab.g_02077
OG0001860	Syag.g_01533	Syab.g_02091
OG0001861	Syag.g_01521	Syab.g_02103
OG0001862	Syag.g_01509	Syab.g_02115
OG0001863	Syag.g_01503	Syab.g_02121
OG0001864	Syag.g_01444	Syab.g_02032
OG0001865	Syag.g_00323	Syab.g_01966
OG0001866	Syag.g_00349	Syab.g_01933
OG0001867	Syag.g_00359	Syab.g_01922
OG0001868	Syag.g_01197	Syab.g_00910
OG0001869	Syag.g_01147	Syab.g_00963
OG0001870	Syag.g_01138	Syab.g_00972
OG0001871	Syag.g_01133	Syab.g_00977
OG0001872	Syag.g_01058	Syab.g_01058
OG0001873	Syag.g_01101	Syab.g_01014
OG0001874	Syag.g_01104	Syab.g_01011
OG0001875	Syag.g_00525	Syab.g_01493
OG0001876	Syag.g_00526	Syab.g_01494
OG0001877	Syag.g_01006	Syab.g_01177
OG0001878	Syag.g_00858	Syab.g_01329
OG0001879	Syag.g_00852	Syab.g_01336
OG0001880	Syag.g_00815	Syab.g_01379
OG0001881	Syag.g_00813	Syab.g_01380
OG0001882	Syag.g_00789	Syab.g_01404
OG0001883	Syag.g_00785	Syab.g_01408
OG0001884	Syag.g_00483	Syab.g_01805
OG0001885	Syag.g_00764	Syab.g_01431
OG0001886	Syag.g_00760	Syab.g_01435
OG0001887	Syag.g_00619	Syab.g_01617
OG0001888	Syag.g_00640	Syab.g_01592
OG0001889	Syag.g_00682	Syab.g_01288
OG0001890	Syag.g_00732	Syab.g_01721
OG0001891	Syag.g_00736	Syab.g_01725
OG0001892	Syag.g_00447	Syab.g_01838
OG0001893	Syag.g_00382	Syab.g_01893
OG0001894	Syag.g_00409	Syab.g_01874
OG0001895	Syag.g_01296	Syab.g_00813
OG0001896	Syag.g_00024	Syab.g_00574
OG0001897	Syag.g_02854	Syab.g_00532
OG0001898	Syag.g_02836	Syab.g_00513
OG0001899	Syag.g_02761	Syab.g_00434
OG0001900	Syag.g_02623	Syab.g_00320
OG0001901	Syag.g_02622	Syab.g_00319
OG0001902	Syag.g_02591	Syab.g_00288
OG0001903	Syag.g_02582	Syab.g_00279
OG0001904	Syag.g_02450	Syab.g_00213
OG0001905	Syag.g_02438	Syab.g_00206
OG0001906	Syag.g_01926	Syab.g_02539
OG0001908	Syag.g_01992	Syab.g_02605
OG0001909	Syag.g_02006	Syab.g_02618
OG0001910	Syag.g_02068	Syab.g_02697
OG0001912	Syag.g_02139	Syab.g_02765
OG0001913	Syag.g_02141	Syab.g_02769
OG0001914	Syag.g_00149	Syab.g_01751
OG0001915	Syag.g_02264	Syab.g_02906
OG0001917	Syag.g_00873	Syab.g_01314
OG0001918	Syag.g_00209	Syab.g_01466
OG0001924	Syag.g_00366	Syab.g_01915
OG0001925	Syag.g_00365	Syab.g_01916
OG0001926	Syag.g_00364	Syab.g_01917
OG0001927	Syag.g_00363	Syab.g_01918
OG0001929	Syag.g_02352	Syab.g_00071
OG0001932	Syag.g_02400	Syab.g_00120
OG0001933	Syag.g_01888	Syab.g_02503
OG0001934	Syag.g_01873	Syab.g_02488
OG0001935	Syag.g_01826	Syab.g_02441
OG0001936	Syag.g_00111	Syab.g_01467
OG0001937	Syag.g_01648	Syab.g_02196
OG0001938	Syag.g_01531	Syab.g_02093
OG0001939	Syag.g_00441	Syab.g_01845
OG0001940	Syag.g_00307	Syab.g_01981
OG0001941	Syag.g_01220	Syab.g_00905
