Orthogroup	Syag	Prbi
OG0001119	Syag.g_00837	Prbi.g_01024
OG0001120	Syag.g_00841	Prbi.g_01026
OG0001121	Syag.g_01584	Prbi.g_01172, Prbi.g_01029
OG0001122	Syag.g_00867	Prbi.g_01058
OG0001123	Syag.g_00875	Prbi.g_01062
OG0001124	Syag.g_00877	Prbi.g_01064
OG0001125	Syag.g_00879	Prbi.g_01065
OG0001126	Syag.g_00957	Prbi.g_01075
OG0001127	Syag.g_00958	Prbi.g_01076
OG0001128	Syag.g_00961	Prbi.g_01078
OG0001129	Syag.g_00963	Prbi.g_01079
OG0001130	Syag.g_00964	Prbi.g_01080
OG0001131	Syag.g_00624	Prbi.g_01117
OG0001132	Syag.g_00096	Prbi.g_01127
OG0001133	Syag.g_00380	Prbi.g_01161
OG0001134	Syag.g_02164	Prbi.g_01174
OG0001135	Syag.g_00147	Prbi.g_01177
OG0001136	Syag.g_01144	Prbi.g_01204
OG0001137	Syag.g_01123	Prbi.g_01215
OG0001138	Syag.g_01090	Prbi.g_01233
OG0001139	Syag.g_01088	Prbi.g_01234
OG0001140	Syag.g_01087	Prbi.g_01235
OG0001141	Syag.g_01086	Prbi.g_01236
OG0001142	Syag.g_01085	Prbi.g_01237
OG0001143	Syag.g_01077	Prbi.g_01244
OG0001144	Syag.g_01064	Prbi.g_01249
OG0001145	Syag.g_01169	Prbi.g_01383
OG0001146	Syag.g_01218	Prbi.g_01395
OG0001147	Syag.g_01360	Prbi.g_01425
OG0001148	Syag.g_01539	Prbi.g_01441
OG0001149	Syag.g_01540	Prbi.g_01442
OG0001150	Syag.g_01541	Prbi.g_01443
OG0001151	Syag.g_01554	Prbi.g_01454
OG0001152	Syag.g_01555	Prbi.g_01455
OG0001153	Syag.g_01375	Prbi.g_01622
OG0001154	Syag.g_01374	Prbi.g_01623
OG0001155	Syag.g_01616	Prbi.g_01635
OG0001156	Syag.g_01619	Prbi.g_01638
OG0001157	Syag.g_01620	Prbi.g_01639
OG0001158	Syag.g_01621	Prbi.g_01640
OG0001159	Syag.g_01622, Syag.g_01625	Prbi.g_01641
OG0001160	Syag.g_01666	Prbi.g_01665
OG0001161	Syag.g_02163	Prbi.g_01678
OG0001162	Syag.g_01238	Prbi.g_01689
OG0001163	Syag.g_01674	Prbi.g_01779
OG0001164	Syag.g_01680	Prbi.g_01783
OG0001166	Syag.g_01715	Prbi.g_01806
OG0001167	Syag.g_02383	Prbi.g_01823
OG0001168	Syag.g_01740	Prbi.g_01825
OG0001169	Syag.g_01742	Prbi.g_01827
OG0001170	Syag.g_01744	Prbi.g_01829
OG0001171	Syag.g_01755	Prbi.g_01838
OG0001172	Syag.g_02693	Prbi.g_01851
OG0001173	Syag.g_02694	Prbi.g_01852
OG0001174	Syag.g_02703	Prbi.g_01860
OG0001175	Syag.g_02704	Prbi.g_01861
OG0001176	Syag.g_02723	Prbi.g_01869
OG0001177	Syag.g_02720	Prbi.g_01872
OG0001178	Syag.g_01694	Prbi.g_01877
OG0001179	Syag.g_02754	Prbi.g_01922
OG0001180	Syag.g_02780	Prbi.g_01944
OG0001181	Syag.g_02784	Prbi.g_01948
OG0001182	Syag.g_02793	Prbi.g_01955
OG0001183	Syag.g_02798	Prbi.g_01959
OG0001184	Syag.g_02428	Prbi.g_01975
OG0001185	Syag.g_02399	Prbi.g_01989
OG0001186	Syag.g_02364	Prbi.g_02012
OG0001187	Syag.g_02361	Prbi.g_02028
OG0001188	Syag.g_02359	Prbi.g_02031
OG0001189	Syag.g_02334	Prbi.g_02048
OG0001190	Syag.g_02126	Prbi.g_02052
OG0001191	Syag.g_02142	Prbi.g_02062
OG0001192	Syag.g_02149	Prbi.g_02067
OG0001193	Syag.g_02182	Prbi.g_02077
OG0001194	Syag.g_02185	Prbi.g_02078
OG0001195	Syag.g_02186	Prbi.g_02079
OG0001196	Syag.g_02254	Prbi.g_02092
OG0001197	Syag.g_02256	Prbi.g_02093
OG0001198	Syag.g_02269	Prbi.g_02100
OG0001199	Syag.g_01825	Prbi.g_00081
OG0001200	Syag.g_01827	Prbi.g_00083
OG0001201	Syag.g_01886	Prbi.g_00115
OG0001202	Syag.g_02032	Prbi.g_00223
OG0001203	Syag.g_01783	Prbi.g_00262
OG0001204	Syag.g_02673	Prbi.g_00267
OG0001206	Syag.g_01328	Prbi.g_00464
OG0001207	Syag.g_01536	Prbi.g_00480
OG0001208	Syag.g_01526	Prbi.g_00485
OG0001209	Syag.g_01451	Prbi.g_00538
OG0001210	Syag.g_01442	Prbi.g_00543
OG0001211	Syag.g_00272	Prbi.g_00553
OG0001212	Syag.g_00334	Prbi.g_00598
OG0001213	Syag.g_00394	Prbi.g_00631
OG0001214	Syag.g_00412	Prbi.g_00640
OG0001215	Syag.g_01014	Prbi.g_00693
OG0001216	Syag.g_00920	Prbi.g_00747
OG0001217	Syag.g_00151	Prbi.g_00792
OG0001218	Syag.g_01364	Prbi.g_00800
OG0001219	Syag.g_00767	Prbi.g_00835
OG0001220	Syag.g_00743	Prbi.g_00899
OG0001221	Syag.g_00628	Prbi.g_00962
OG0001222	Syag.g_00797	Prbi.g_01001
OG0001223	Syag.g_00843	Prbi.g_01027
OG0001224	Syag.g_00969	Prbi.g_01082
OG0001225	Syag.g_00971	Prbi.g_01084
OG0001226	Syag.g_01835	Prbi.g_01111
OG0001227	Syag.g_01240	Prbi.g_01130
OG0001228	Syag.g_00709	Prbi.g_01252
OG0001229	Syag.g_00997	Prbi.g_01437
OG0001230	Syag.g_01430	Prbi.g_01581
OG0001231	Syag.g_02289	Prbi.g_01687
OG0001232	Syag.g_01724	Prbi.g_01810
OG0001233	Syag.g_01745	Prbi.g_01830
OG0001234	Syag.g_02708	Prbi.g_01864
OG0001235	Syag.g_02715	Prbi.g_01874
OG0001236	Syag.g_02432	Prbi.g_01972
OG0001237	Syag.g_02426	Prbi.g_01976
OG0001238	Syag.g_02144	Prbi.g_02063
OG0001239	Syag.g_01822	Prbi.g_00078
OG0001240	Syag.g_01869	Prbi.g_00100
OG0001241	Syag.g_01879	Prbi.g_00108
OG0001243	Syag.g_01920	Prbi.g_00133
OG0001244	Syag.g_01948	Prbi.g_00149
OG0001245	Syag.g_00213	Prbi.g_00404
OG0001246	Syag.g_01498	Prbi.g_00507
OG0001247	Syag.g_00710	Prbi.g_00686
OG0001248	Syag.g_00175	Prbi.g_00688
OG0001249	Syag.g_02837	Prbi.g_00825
OG0001250	Syag.g_00725	Prbi.g_00888
OG0001251	Syag.g_00472	Prbi.g_00935
OG0001252	Syag.g_00960	Prbi.g_01077
OG0001253	Syag.g_00094	Prbi.g_01131
OG0001254	Syag.g_02165	Prbi.g_01176
OG0001255	Syag.g_00440	Prbi.g_01191
OG0001256	Syag.g_01673	Prbi.g_01680
OG0001257	Syag.g_00217, Syag.g_00176	Prbi.g_01686
OG0001258	Syag.g_01683	Prbi.g_01784
OG0001259	Syag.g_01743	Prbi.g_01828
OG0001260	Syag.g_01763	Prbi.g_01844
OG0001261	Syag.g_02763	Prbi.g_01930
OG0001262	Syag.g_02336	Prbi.g_02046
OG0001263	Syag.g_01923	Prbi.g_00136
OG0001265	Syag.g_01910	Prbi.g_00126
OG0001266	Syag.g_02036	Prbi.g_00227
OG0001267	Syag.g_02598	Prbi.g_00304
OG0001268	Syag.g_02850	Prbi.g_00363
OG0001269	Syag.g_00480	Prbi.g_00383
OG0001270	Syag.g_00030	Prbi.g_00435
OG0001271	Syag.g_01353	Prbi.g_00475
OG0001272	Syag.g_01522	Prbi.g_00489
OG0001273	Syag.g_00405	Prbi.g_00634
OG0001274	Syag.g_02076	Prbi.g_00707
OG0001275	Syag.g_00857	Prbi.g_01037
OG0001276	Syag.g_00874	Prbi.g_01061
OG0001278	Syag.g_01054	Prbi.g_01257
OG0001279	Syag.g_00490	Prbi.g_01332
OG0001280	Syag.g_01189	Prbi.g_01390
OG0001281	Syag.g_01219	Prbi.g_01396
OG0001282	Syag.g_01538	Prbi.g_01440
OG0001283	Syag.g_02248	Prbi.g_01459
OG0001284	Syag.g_01656	Prbi.g_01660
OG0001285	Syag.g_00142, Syag.g_02205	Prbi.g_01813
OG0001286	Syag.g_02778	Prbi.g_01942
OG0001287	Syag.g_02391	Prbi.g_01996
OG0001288	Syag.g_02373	Prbi.g_02005
OG0001289	Syag.g_01850	Prbi.g_00094
OG0001290	Syag.g_01878	Prbi.g_00107
OG0001291	Syag.g_01933	Prbi.g_00143
OG0001292	Syag.g_02667	Prbi.g_00272
OG0001293	Syag.g_02625	Prbi.g_00285
OG0001294	Syag.g_00593	Prbi.g_00402
OG0001295	Syag.g_00968	Prbi.g_00469
OG0001296	Syag.g_01492	Prbi.g_00512
OG0001297	Syag.g_01488	Prbi.g_00517
OG0001298	Syag.g_00309	Prbi.g_00579
OG0001299	Syag.g_00582	Prbi.g_00669
OG0001300	Syag.g_01003	Prbi.g_00696
OG0001301	Syag.g_00987	Prbi.g_00699
OG0001302	Syag.g_00442	Prbi.g_00834
OG0001303	Syag.g_00769	Prbi.g_01041
OG0001304	Syag.g_00890	Prbi.g_01071
OG0001305	Syag.g_00981	Prbi.g_01090
OG0001306	Syag.g_01160	Prbi.g_01193
OG0001307	Syag.g_00577	Prbi.g_01422
OG0001308	Syag.g_01406	Prbi.g_01601
OG0001309	Syag.g_01482	Prbi.g_01684
OG0001311	Syag.g_00876	Prbi.g_01063
OG0001312	Syag.g_00779	Prbi.g_00990
OG0001314	Syag.g_00118	Prbi.g_00723, Prbi.g_00783
OG0001315	Syag.g_02796	Prbi.g_00068
OG0001316	Syag.g_01940	Prbi.g_00148
OG0001317	Syag.g_01787	Prbi.g_00258
OG0001318	Syag.g_02633	Prbi.g_00280
OG0001319	Syag.g_02609	Prbi.g_00296
OG0001321	Syag.g_00050	Prbi.g_00452
OG0001322	Syag.g_00051	Prbi.g_00453
OG0001323	Syag.g_01479	Prbi.g_00522
OG0001324	Syag.g_01002	Prbi.g_00697
OG0001325	Syag.g_00916	Prbi.g_00750
OG0001326	Syag.g_02190, Syag.g_02195	Prbi.g_00923
OG0001328	Syag.g_00620	Prbi.g_01129
OG0001329	Syag.g_00498	Prbi.g_01169
OG0001330	Syag.g_01181	Prbi.g_01362
OG0001331	Syag.g_01543	Prbi.g_01445
OG0001332	Syag.g_01611	Prbi.g_01633
OG0001333	Syag.g_01739	Prbi.g_01824
OG0001334	Syag.g_02807	Prbi.g_01962
OG0001335	Syag.g_02808	Prbi.g_01963
OG0001336	Syag.g_02249	Prbi.g_02089
OG0001339	Syag.g_01881	Prbi.g_00110
OG0001341	Syag.g_00233	Prbi.g_00790
OG0001343	Syag.g_00562	Prbi.g_00932
OG0001344	Syag.g_01136	Prbi.g_01211
OG0001345	Syag.g_01108	Prbi.g_01226
OG0001346	Syag.g_01193	Prbi.g_01392
OG0001348	Syag.g_00941	Prbi.g_01707
OG0001349	Syag.g_02479	Prbi.g_01590
OG0001351	Syag.g_00055	Prbi.g_00455
OG0001352	Syag.g_01459	Prbi.g_00683
OG0001353	Syag.g_00716	Prbi.g_00879
OG0001354	Syag.g_00830	Prbi.g_01019
OG0001356	Syag.g_00942	Prbi.g_01301
OG0001358	Syag.g_00374	Prbi.g_00622
OG0001359	Syag.g_00561	Prbi.g_00933
OG0001360	Syag.g_01106	Prbi.g_01132
OG0001361	Syag.g_01111	Prbi.g_01223
OG0001364	Syag.g_02448	Prbi.g_01965
OG0001365	Syag.g_02131	Prbi.g_02056
OG0001369	Syag.g_01868	Prbi.g_01522, Prbi.g_00099
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prbi.g_00461
OG0001373	Syag.g_02194	Prbi.g_00922
OG0001374	Syag.g_02202	Prbi.g_00930
OG0001375	Syag.g_00563	Prbi.g_00931
OG0001376	Syag.g_02153	Prbi.g_01096
OG0001377	Syag.g_02152	Prbi.g_01097
OG0001378	Syag.g_00028	Prbi.g_01141
OG0001379	Syag.g_01183	Prbi.g_01385
OG0001380	Syag.g_00252	Prbi.g_01427
OG0001385	Syag.g_02191	Prbi.g_00919
OG0001386	Syag.g_02192	Prbi.g_00920
OG0001387	Syag.g_02193	Prbi.g_00921
OG0001388	Syag.g_02196	Prbi.g_00924
OG0001389	Syag.g_02197	Prbi.g_00925
OG0001390	Syag.g_02198	Prbi.g_00926
OG0001391	Syag.g_02199	Prbi.g_00927
OG0001392	Syag.g_02200	Prbi.g_00928
OG0001393	Syag.g_02201	Prbi.g_00929
OG0001394	Syag.g_00635	Prbi.g_00966
OG0001395	Syag.g_00898	Prbi.g_01073
OG0001402	Syag.g_00379	Prbi.g_00808
OG0001403	Syag.g_02308	Prbi.g_00030
OG0001404	Syag.g_01818	Prbi.g_00075
OG0001405	Syag.g_02810	Prbi.g_00350
OG0001406	Syag.g_02154	Prbi.g_01095
OG0001408	Syag.g_00450	Prbi.g_01114
OG0001409	Syag.g_01125	Prbi.g_01214
OG0001410	Syag.g_00576	Prbi.g_01423
OG0001413	Syag.g_00224	Prbi.g_01675
OG0001416	Syag.g_01198	Prbi.g_00460
OG0001417	Syag.g_00829	Prbi.g_00471
OG0001419	Syag.g_01466	Prbi.g_01110
OG0001420	Syag.g_01465	Prbi.g_01150
OG0001425	Syag.g_02148	Prbi.g_02066
OG0001428	Syag.g_01981	Prbi.g_00196
OG0001429	Syag.g_00770	Prbi.g_00836
OG0001432	Syag.g_00448	Prbi.g_01673
OG0001433	Syag.g_00943	Prbi.g_01302
OG0001435	Syag.g_00605	Prbi.g_00947
OG0001438	Syag.g_02583	Prbi.g_00317
OG0001439	Syag.g_02554	Prbi.g_00331
OG0001442	Syag.g_00648	Prbi.g_00781
OG0001447	Syag.g_01921	Prbi.g_00134
OG0001448	Syag.g_01350	Prbi.g_00391
OG0001449	Syag.g_02676	Prbi.g_00421
OG0001452	Syag.g_02638	Prbi.g_00937
OG0001453	Syag.g_00849	Prbi.g_01031
OG0001454	Syag.g_00204	Prbi.g_01125
OG0001456	Syag.g_02212	Prbi.g_01184
OG0001457	Syag.g_02213	Prbi.g_01185
OG0001458	Syag.g_02214	Prbi.g_01186
OG0001459	Syag.g_00535	Prbi.g_01344
OG0001460	Syag.g_00944	Prbi.g_01303
OG0001461	Syag.g_00521	Prbi.g_01545
OG0001462	Syag.g_02315	Prbi.g_00034
OG0001465	Syag.g_00940	Prbi.g_00706
OG0001467	Syag.g_01322	Prbi.g_00826
OG0001471	Syag.g_02563	Prbi.g_01676
OG0001472	Syag.g_00104	Prbi.g_01683
OG0001473	Syag.g_00471	Prbi.g_02013
OG0001474	Syag.g_02851	Prbi.g_00364
OG0001475	Syag.g_02418	Prbi.g_01472
OG0001479	Syag.g_02848	Prbi.g_00361
OG0001480	Syag.g_00451	Prbi.g_00393
OG0001482	Syag.g_00839	Prbi.g_00458
OG0001484	Syag.g_02203	Prbi.g_01369
OG0001486	Syag.g_01143	Prbi.g_01205
OG0001492	Syag.g_01057	Prbi.g_01254
OG0001493	Syag.g_01045	Prbi.g_01262
OG0001494	Syag.g_02489	Prbi.g_01512
OG0001495	Syag.g_02719	Prbi.g_01871
OG0001502	Syag.g_00739	Prbi.g_00817
OG0001504	Syag.g_00534	Prbi.g_01345
OG0001507	Syag.g_01794, Syag.g_00083	Prbi.g_01739
OG0001508	Syag.g_02421	Prbi.g_01473
OG0001513	Syag.g_02427	Prbi.g_01761
OG0001520	Syag.g_00294	Prbi.g_00416
OG0001546	Syag.g_01473	Prbi.g_00527
OG0001547	Syag.g_00753	Prbi.g_00819
OG0001551	Syag.g_01019	Prbi.g_01183
OG0001553	Syag.g_01424	Prbi.g_01586
OG0001554	Syag.g_02124	Prbi.g_01682
OG0001557	Syag.g_00636	Prbi.g_00967
OG0001564	Syag.g_02208	Prbi.g_01485
OG0001567	Syag.g_00752	Prbi.g_00818
OG0001568	Syag.g_00754	Prbi.g_00820
OG0001572	Syag.g_00086	Prbi.g_01326
OG0001582	Syag.g_00198	Prbi.g_00470
OG0001590	Syag.g_00404, Syag.g_00519, Syag.g_00497	Prbi.g_01538
OG0001602	Syag.g_00939	Prbi.g_00705
OG0001625	Syag.g_02631	Prbi.g_00282
OG0001633	Syag.g_01608	Prbi.g_01436
OG0001647	Syag.g_02607	Prbi.g_00297
OG0001695	Syag.g_02232	Prbi.g_01299, Prbi.g_01550
OG0001704	Syag.g_02512	Prbi.g_02023
OG0001709	Syag.g_02478	Prbi.g_01498
OG0001740	Syag.g_02235	Prbi.g_01298, Prbi.g_01551
OG0001758	Syag.g_00524	Prbi.g_01756
OG0001770	Syag.g_00523	Prbi.g_01537
OG0001875	Syag.g_00525	Prbi.g_01757
OG0001876	Syag.g_00526	Prbi.g_01758
OG0001919	Syag.g_00444	Prbi.g_00418
OG0002020	Syag.g_02228	Prbi.g_01297, Prbi.g_01552
OG0002021	Syag.g_02226	Prbi.g_01295, Prbi.g_01554
OG0002022	Syag.g_02225	Prbi.g_01294, Prbi.g_01555
OG0002023	Syag.g_02224	Prbi.g_01293, Prbi.g_01556
OG0002024	Syag.g_02217	Prbi.g_01289, Prbi.g_01560
OG0002054	Syag.g_02216	Prbi.g_01288, Prbi.g_01561
OG0002055	Syag.g_02219	Prbi.g_01291, Prbi.g_01558
OG0002131	Syag.g_02227	Prbi.g_01296, Prbi.g_01553
OG0002132	Syag.g_02220	Prbi.g_01292, Prbi.g_01557
OG0002133	Syag.g_02218	Prbi.g_01290, Prbi.g_01559
OG0002178	Syag.g_02222	Prbi.g_01286, Prbi.g_01563
OG0002380	Syag.g_01603	Prbi.g_00425
OG0002416	Syag.g_00454	Prbi.g_01269
OG0002785	Syag.g_00924	Prbi.g_00725
OG0002794	Syag.g_02490	Prbi.g_01481
