Orthogroup	Syag	Prbf
OG0001122	Syag.g_00867	Prbf.g_01080
OG0001123	Syag.g_00875	Prbf.g_01074
OG0001124	Syag.g_00877	Prbf.g_01072
OG0001125	Syag.g_00879	Prbf.g_01070
OG0001126	Syag.g_00957	Prbf.g_01159
OG0001127	Syag.g_00958	Prbf.g_01160
OG0001128	Syag.g_00961	Prbf.g_01162
OG0001129	Syag.g_00963	Prbf.g_01163
OG0001130	Syag.g_00964	Prbf.g_01164
OG0001131	Syag.g_00624	Prbf.g_01705
OG0001132	Syag.g_00096	Prbf.g_00296
OG0001133	Syag.g_00380	Prbf.g_00094
OG0001134	Syag.g_02164	Prbf.g_00788
OG0001135	Syag.g_00147	Prbf.g_00785
OG0001136	Syag.g_01144	Prbf.g_00915
OG0001137	Syag.g_01123	Prbf.g_00927
OG0001138	Syag.g_01090	Prbf.g_00948
OG0001139	Syag.g_01088	Prbf.g_00950
OG0001140	Syag.g_01087	Prbf.g_00951
OG0001141	Syag.g_01086	Prbf.g_00952
OG0001142	Syag.g_01085	Prbf.g_00953
OG0001143	Syag.g_01077	Prbf.g_00960
OG0001144	Syag.g_01064	Prbf.g_00965
OG0001145	Syag.g_01169	Prbf.g_00034
OG0001146	Syag.g_01218	Prbf.g_00022
OG0001147	Syag.g_01360	Prbf.g_00002
OG0001148	Syag.g_01539	Prbf.g_00097
OG0001149	Syag.g_01540	Prbf.g_00098
OG0001150	Syag.g_01541	Prbf.g_00099
OG0001151	Syag.g_01554	Prbf.g_00110
OG0001152	Syag.g_01555	Prbf.g_00111
OG0001153	Syag.g_01375	Prbf.g_00189
OG0001154	Syag.g_01374	Prbf.g_00190
OG0001155	Syag.g_01616	Prbf.g_00207
OG0001156	Syag.g_01619	Prbf.g_00210
OG0001157	Syag.g_01620	Prbf.g_00211
OG0001158	Syag.g_01621	Prbf.g_00212
OG0001159	Syag.g_01622, Syag.g_01625	Prbf.g_00213
OG0001160	Syag.g_01666	Prbf.g_00239
OG0001161	Syag.g_02163	Prbf.g_00750
OG0001162	Syag.g_01238	Prbf.g_00812
OG0001163	Syag.g_01674	Prbf.g_00702
OG0001164	Syag.g_01680	Prbf.g_00698
OG0001165	Syag.g_01685	Prbf.g_00695
OG0001166	Syag.g_01715	Prbf.g_00674
OG0001167	Syag.g_02383	Prbf.g_00657
OG0001168	Syag.g_01740	Prbf.g_00655
OG0001169	Syag.g_01742	Prbf.g_00653
OG0001170	Syag.g_01744	Prbf.g_00651
OG0001171	Syag.g_01755	Prbf.g_00641
OG0001172	Syag.g_02693	Prbf.g_00625
OG0001173	Syag.g_02694	Prbf.g_00624
OG0001174	Syag.g_02703	Prbf.g_00616
OG0001175	Syag.g_02704	Prbf.g_00615
OG0001176	Syag.g_02723	Prbf.g_00607
OG0001177	Syag.g_02720	Prbf.g_00605
OG0001178	Syag.g_01694	Prbf.g_00688
OG0001179	Syag.g_02754	Prbf.g_00575
OG0001180	Syag.g_02780	Prbf.g_00552
OG0001181	Syag.g_02784	Prbf.g_00548
OG0001182	Syag.g_02793	Prbf.g_00540
OG0001183	Syag.g_02798	Prbf.g_00535
OG0001184	Syag.g_02428	Prbf.g_00517
OG0001185	Syag.g_02399	Prbf.g_00501
OG0001186	Syag.g_02364	Prbf.g_00476
OG0001187	Syag.g_02361	Prbf.g_00473
OG0001188	Syag.g_02359	Prbf.g_00471
OG0001189	Syag.g_02334	Prbf.g_00455
OG0001190	Syag.g_02126	Prbf.g_00450
OG0001191	Syag.g_02142	Prbf.g_00440
OG0001192	Syag.g_02149	Prbf.g_00435
OG0001193	Syag.g_02182	Prbf.g_00423
OG0001194	Syag.g_02185	Prbf.g_00422
OG0001195	Syag.g_02186	Prbf.g_00421
OG0001196	Syag.g_02254	Prbf.g_00405
OG0001197	Syag.g_02256	Prbf.g_00403
OG0001198	Syag.g_02269	Prbf.g_00396
OG0001199	Syag.g_01825	Prbf.g_01401
OG0001200	Syag.g_01827	Prbf.g_01403
OG0001201	Syag.g_01886	Prbf.g_01436
OG0001202	Syag.g_02032	Prbf.g_01534
OG0001203	Syag.g_01783	Prbf.g_01576
OG0001204	Syag.g_02673	Prbf.g_01582
OG0001206	Syag.g_01328	Prbf.g_01749
OG0001207	Syag.g_01536	Prbf.g_01760
OG0001208	Syag.g_01526	Prbf.g_01765
OG0001209	Syag.g_01451	Prbf.g_01816
OG0001210	Syag.g_01442	Prbf.g_01821
OG0001211	Syag.g_00272	Prbf.g_01831
OG0001212	Syag.g_00334	Prbf.g_01878
OG0001213	Syag.g_00394	Prbf.g_01913
OG0001214	Syag.g_00412	Prbf.g_00984
OG0001215	Syag.g_01014	Prbf.g_01272
OG0001216	Syag.g_00920	Prbf.g_01251
OG0001217	Syag.g_00151	Prbf.g_00280
OG0001218	Syag.g_01364	Prbf.g_00855
OG0001219	Syag.g_00767	Prbf.g_01146
OG0001220	Syag.g_00743	Prbf.g_01189
OG0001221	Syag.g_00628	Prbf.g_01309
OG0001222	Syag.g_00797	Prbf.g_01067
OG0001223	Syag.g_00843	Prbf.g_01099
OG0001224	Syag.g_00969	Prbf.g_01166
OG0001225	Syag.g_00971	Prbf.g_01168
OG0001226	Syag.g_01835	Prbf.g_01921
OG0001227	Syag.g_01240	Prbf.g_00870
OG0001228	Syag.g_00709	Prbf.g_00968
OG0001229	Syag.g_00997	Prbf.g_00856
OG0001230	Syag.g_01430	Prbf.g_00150
OG0001231	Syag.g_02289	Prbf.g_01706
OG0001232	Syag.g_01724	Prbf.g_00670
OG0001233	Syag.g_01745	Prbf.g_00650
OG0001234	Syag.g_02708	Prbf.g_00613
OG0001235	Syag.g_02715	Prbf.g_00609
OG0001236	Syag.g_02432	Prbf.g_00520
OG0001237	Syag.g_02426	Prbf.g_00516
OG0001238	Syag.g_02144	Prbf.g_00439
OG0001239	Syag.g_01822	Prbf.g_01398
OG0001240	Syag.g_01869	Prbf.g_01419
OG0001241	Syag.g_01879	Prbf.g_01429
OG0001243	Syag.g_01920	Prbf.g_01456
OG0001244	Syag.g_01948	Prbf.g_01471
OG0001245	Syag.g_00213	Prbf.g_00879
OG0001247	Syag.g_00710	Prbf.g_01279
OG0001248	Syag.g_00175	Prbf.g_01277
OG0001249	Syag.g_02837	Prbf.g_01675
OG0001250	Syag.g_00725	Prbf.g_01202
OG0001251	Syag.g_00472	Prbf.g_00837
OG0001252	Syag.g_00960	Prbf.g_01161
OG0001253	Syag.g_00094	Prbf.g_01924
OG0001254	Syag.g_02165	Prbf.g_00786
OG0001255	Syag.g_00440	Prbf.g_00900
OG0001256	Syag.g_01673	Prbf.g_00246
OG0001258	Syag.g_01683	Prbf.g_00697
OG0001259	Syag.g_01743	Prbf.g_00652
OG0001260	Syag.g_01763	Prbf.g_00635
OG0001261	Syag.g_02763	Prbf.g_00567
OG0001263	Syag.g_01923	Prbf.g_01458
OG0001265	Syag.g_01910	Prbf.g_01448
OG0001266	Syag.g_02036	Prbf.g_01538
OG0001267	Syag.g_02598	Prbf.g_01620
OG0001268	Syag.g_02850	Prbf.g_01683
OG0001269	Syag.g_00480	Prbf.g_01190
OG0001270	Syag.g_00030	Prbf.g_01718
OG0001271	Syag.g_01353	Prbf.g_01755
OG0001272	Syag.g_01522	Prbf.g_01769
OG0001273	Syag.g_00405	Prbf.g_00978
OG0001274	Syag.g_02076	Prbf.g_01562
OG0001275	Syag.g_00857	Prbf.g_01089
OG0001276	Syag.g_00874	Prbf.g_01075
OG0001278	Syag.g_01054	Prbf.g_00972
OG0001279	Syag.g_00490	Prbf.g_00339
OG0001280	Syag.g_01189	Prbf.g_00027
OG0001281	Syag.g_01219	Prbf.g_00021
OG0001282	Syag.g_01538	Prbf.g_00096
OG0001283	Syag.g_02248	Prbf.g_00408
OG0001284	Syag.g_01656	Prbf.g_00232
OG0001285	Syag.g_00142, Syag.g_02205	Prbf.g_00667
OG0001286	Syag.g_02778	Prbf.g_00554
OG0001287	Syag.g_02391	Prbf.g_00494
OG0001288	Syag.g_02373	Prbf.g_00483
OG0001289	Syag.g_01850	Prbf.g_01413
OG0001290	Syag.g_01878	Prbf.g_01428
OG0001291	Syag.g_01933	Prbf.g_01466
OG0001292	Syag.g_02667	Prbf.g_01587
OG0001293	Syag.g_02625	Prbf.g_01600
OG0001295	Syag.g_00968	Prbf.g_00824
OG0001296	Syag.g_01492	Prbf.g_01792
OG0001297	Syag.g_01488	Prbf.g_01797
OG0001298	Syag.g_00309	Prbf.g_01858
OG0001299	Syag.g_00582	Prbf.g_01015
OG0001300	Syag.g_01003	Prbf.g_01268
OG0001301	Syag.g_00987	Prbf.g_01263
OG0001302	Syag.g_00442	Prbf.g_01150
OG0001303	Syag.g_00769	Prbf.g_00731
OG0001304	Syag.g_00890	Prbf.g_01062
OG0001305	Syag.g_00981	Prbf.g_01174
OG0001306	Syag.g_01160	Prbf.g_00903
OG0001307	Syag.g_00577	Prbf.g_00070
OG0001308	Syag.g_01406	Prbf.g_00167
OG0001309	Syag.g_01482	Prbf.g_00274
OG0001311	Syag.g_00876	Prbf.g_01073
OG0001312	Syag.g_00779	Prbf.g_01137
OG0001315	Syag.g_02796	Prbf.g_00865
OG0001316	Syag.g_01940	Prbf.g_01470
OG0001317	Syag.g_01787	Prbf.g_01572
OG0001318	Syag.g_02633	Prbf.g_01596
OG0001319	Syag.g_02609	Prbf.g_01613
OG0001321	Syag.g_00050	Prbf.g_01735
OG0001322	Syag.g_00051	Prbf.g_01736
OG0001323	Syag.g_01479	Prbf.g_01802
OG0001324	Syag.g_01002	Prbf.g_01267
OG0001325	Syag.g_00916	Prbf.g_01032
OG0001328	Syag.g_00620	Prbf.g_00045
OG0001329	Syag.g_00498	Prbf.g_00734
OG0001330	Syag.g_01181	Prbf.g_00263
OG0001331	Syag.g_01543	Prbf.g_00101
OG0001332	Syag.g_01611	Prbf.g_00203
OG0001333	Syag.g_01739	Prbf.g_00656
OG0001334	Syag.g_02807	Prbf.g_00532
OG0001335	Syag.g_02808	Prbf.g_00531
OG0001337	Syag.g_02804, Syag.g_02835, Syag.g_02824	Prbf.g_01670
OG0001338	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827	Prbf.g_01673
OG0001339	Syag.g_01881	Prbf.g_01431
OG0001341	Syag.g_00233	Prbf.g_00863
OG0001343	Syag.g_00562	Prbf.g_00840
OG0001344	Syag.g_01136	Prbf.g_00922
OG0001345	Syag.g_01108	Prbf.g_00938
OG0001346	Syag.g_01193	Prbf.g_00025
OG0001348	Syag.g_00941	Prbf.g_00826
OG0001349	Syag.g_02479	Prbf.g_00119
OG0001351	Syag.g_00055	Prbf.g_01741
OG0001352	Syag.g_01459	Prbf.g_01283
OG0001353	Syag.g_00716	Prbf.g_01212
OG0001354	Syag.g_00830	Prbf.g_01107
OG0001356	Syag.g_00942	Prbf.g_00705
OG0001357	Syag.g_00465	Prbf.g_00052
OG0001359	Syag.g_00561	Prbf.g_00839
OG0001364	Syag.g_02448	Prbf.g_00529
OG0001365	Syag.g_02131	Prbf.g_00446
OG0001368	Syag.g_02674	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374
OG0001369	Syag.g_01868	Prbf.g_01418
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prbf.g_01746
OG0001375	Syag.g_00563	Prbf.g_00841
OG0001379	Syag.g_01183	Prbf.g_00032
OG0001380	Syag.g_00252	Prbf.g_00853, Prbf.g_00066
OG0001394	Syag.g_00635	Prbf.g_01305
OG0001398	Syag.g_00751	Prbf.g_00801
OG0001401	Syag.g_00720	Prbf.g_01207
OG0001402	Syag.g_00379	Prbf.g_01907
OG0001403	Syag.g_02308	Prbf.g_01353
OG0001404	Syag.g_01818	Prbf.g_01395
OG0001409	Syag.g_01125	Prbf.g_00926
OG0001410	Syag.g_00576	Prbf.g_00069
OG0001411	Syag.g_02424	Prbf.g_01388
OG0001419	Syag.g_01466	Prbf.g_00060
OG0001425	Syag.g_02148	Prbf.g_00436
OG0001428	Syag.g_01981	Prbf.g_01506
OG0001429	Syag.g_00770	Prbf.g_01145
OG0001433	Syag.g_00943	Prbf.g_00706
OG0001435	Syag.g_00605	Prbf.g_01324
OG0001443	Syag.g_02157	Prbf.g_00857
OG0001448	Syag.g_01350	Prbf.g_01739
OG0001460	Syag.g_00944	Prbf.g_00707
OG0001461	Syag.g_00521	Prbf.g_01379
OG0001465	Syag.g_00940	Prbf.g_01256
OG0001467	Syag.g_01322	Prbf.g_00090
OG0001472	Syag.g_00104	Prbf.g_01930
OG0001477	Syag.g_00990	Prbf.g_00316
OG0001484	Syag.g_02203	Prbf.g_00262
OG0001486	Syag.g_01143	Prbf.g_00916
OG0001487	Syag.g_01365	Prbf.g_00197
OG0001488	Syag.g_01119	Prbf.g_00931
OG0001489	Syag.g_02789, Syag.g_00515	Prbf.g_00543
OG0001496	Syag.g_00993	Prbf.g_00318
OG0001497	Syag.g_00991	Prbf.g_00317
OG0001498	Syag.g_00006	Prbf.g_01702
OG0001510	Syag.g_02386	Prbf.g_00490, Prbf.g_00489
OG0001511	Syag.g_01893	Prbf.g_01440
OG0001512	Syag.g_01781	Prbf.g_00861
OG0001514	Syag.g_00994	Prbf.g_00319
OG0001515	Syag.g_01007	Prbf.g_01270
OG0001516	Syag.g_00579	Prbf.g_01012
OG0001517	Syag.g_02844	Prbf.g_01679
OG0001518	Syag.g_02146	Prbf.g_00437
OG0001519	Syag.g_02161	Prbf.g_00432
OG0001525	Syag.g_00464	Prbf.g_00728
OG0001527	Syag.g_00287	Prbf.g_01844
OG0001529	Syag.g_02327	Prbf.g_01363
OG0001530	Syag.g_01891	Prbf.g_01439
OG0001531	Syag.g_01780	Prbf.g_01577
OG0001532	Syag.g_01089	Prbf.g_00949
OG0001534	Syag.g_00891	Prbf.g_01061
OG0001535	Syag.g_00871	Prbf.g_01077
OG0001536	Syag.g_00805	Prbf.g_01121
OG0001537	Syag.g_00629	Prbf.g_01308
OG0001538	Syag.g_00672	Prbf.g_01240
OG0001539	Syag.g_00601	Prbf.g_01330
OG0001540	Syag.g_01925	Prbf.g_01460
OG0001541	Syag.g_01990	Prbf.g_01514
OG0001542	Syag.g_01999	Prbf.g_01520
OG0001543	Syag.g_02058	Prbf.g_00040
OG0001544	Syag.g_02158	Prbf.g_00433
OG0001545	Syag.g_02238	Prbf.g_00418
OG0001557	Syag.g_00636	Prbf.g_01304
OG0001559	Syag.g_01890	Prbf.g_01438
OG0001560	Syag.g_01877	Prbf.g_01427
OG0001561	Syag.g_00878	Prbf.g_01071
OG0001562	Syag.g_00863	Prbf.g_01084
OG0001563	Syag.g_02772	Prbf.g_00559
OG0001564	Syag.g_02208	Prbf.g_01382
OG0001565	Syag.g_00449	Prbf.g_00364
OG0001572	Syag.g_00086	Prbf.g_00338
OG0001574	Syag.g_00285	Prbf.g_01842
OG0001575	Syag.g_00290	Prbf.g_01847
OG0001576	Syag.g_01233	Prbf.g_00012
OG0001577	Syag.g_01146	Prbf.g_00913
OG0001579	Syag.g_02813, Syag.g_02817	Prbf.g_01668
OG0001580	Syag.g_02112	Prbf.g_01370
OG0001588	Syag.g_02446	Prbf.g_01709
OG0001589	Syag.g_01748	Prbf.g_00648
OG0001591	Syag.g_00595	Prbf.g_01291
OG0001592	Syag.g_02113	Prbf.g_01369
OG0001614	Syag.g_02401	Prbf.g_00502
OG0001616	Syag.g_01102	Prbf.g_00941
OG0001617	Syag.g_00998	Prbf.g_01266
OG0001619	Syag.g_00794	Prbf.g_01128
OG0001620	Syag.g_02857	Prbf.g_01687
OG0001621	Syag.g_02637	Prbf.g_01592
OG0001622	Syag.g_02247	Prbf.g_00409
OG0001636	Syag.g_02314	Prbf.g_01357
OG0001638	Syag.g_01700	Prbf.g_00682
OG0001639	Syag.g_01615	Prbf.g_00206
OG0001640	Syag.g_00955	Prbf.g_01158
OG0001641	Syag.g_00847	Prbf.g_01096
OG0001642	Syag.g_00742	Prbf.g_01191
OG0001643	Syag.g_00415	Prbf.g_00987
OG0001644	Syag.g_00902	Prbf.g_01042
OG0001654	Syag.g_01613	Prbf.g_00204
OG0001656	Syag.g_02816	Prbf.g_01667
OG0001657	Syag.g_01962	Prbf.g_01489
OG0001658	Syag.g_02125	Prbf.g_01365
OG0001659	Syag.g_01093	Prbf.g_00821
OG0001676	Syag.g_02815	Prbf.g_01669
OG0001678	Syag.g_02692	Prbf.g_00626
OG0001691	Syag.g_00486	Prbf.g_01156
OG0001693	Syag.g_00976	Prbf.g_00749
OG0001709	Syag.g_02478	Prbf.g_00133
OG0001717	Syag.g_01976	Prbf.g_00323
OG0001733	Syag.g_00597	Prbf.g_00709
OG0001747	Syag.g_01945	Prbf.g_01710
OG0001758	Syag.g_00524	Prbf.g_00715
OG0001770	Syag.g_00523	Prbf.g_00778
OG0001771	Syag.g_00180	Prbf.g_00766
OG0001807	Syag.g_02452	Prbf.g_01381
OG0001875	Syag.g_00525	Prbf.g_00716
OG0001876	Syag.g_00526	Prbf.g_00717
OG0001916	Syag.g_01510	Prbf.g_01779
OG0001917	Syag.g_00873	Prbf.g_01076
OG0001965	Syag.g_01457	Prbf.g_00759
OG0001996	Syag.g_02306	Prbf.g_01351
OG0002003	Syag.g_01009	Prbf.g_00288
OG0002019	Syag.g_02511	Prbf.g_00818
OG0002106	Syag.g_01417	Prbf.g_00054
OG0002122	Syag.g_01010	Prbf.g_00289
OG0002177	Syag.g_01022	Prbf.g_01918
OG0002246	Syag.g_00015	Prbf.g_00745
OG0002344	Syag.g_01900, Syag.g_02869	Prbf.g_01697
OG0002348	Syag.g_00117	Prbf.g_00827
OG0002433	Syag.g_00123	Prbf.g_00802
OG0002835	Syag.g_00247, Syag.g_00135	Prbf.g_00742
