Orthogroup	Syag	Prbe
OG0001120	Syag.g_00841	Prbe.g_01367
OG0001122	Syag.g_00867	Prbe.g_01387
OG0001123	Syag.g_00875	Prbe.g_01393
OG0001124	Syag.g_00877	Prbe.g_01395
OG0001125	Syag.g_00879	Prbe.g_01397
OG0001126	Syag.g_00957	Prbe.g_01308
OG0001127	Syag.g_00958	Prbe.g_01307
OG0001128	Syag.g_00961	Prbe.g_01305
OG0001129	Syag.g_00963	Prbe.g_01304
OG0001130	Syag.g_00964	Prbe.g_01303
OG0001131	Syag.g_00624	Prbe.g_01919
OG0001132	Syag.g_00096	Prbe.g_00071
OG0001133	Syag.g_00380	Prbe.g_00374
OG0001134	Syag.g_02164	Prbe.g_00041
OG0001135	Syag.g_00147	Prbe.g_00044
OG0001136	Syag.g_01144	Prbe.g_01552
OG0001137	Syag.g_01123	Prbe.g_01540
OG0001138	Syag.g_01090	Prbe.g_01519
OG0001139	Syag.g_01088	Prbe.g_01517
OG0001140	Syag.g_01087	Prbe.g_01516
OG0001141	Syag.g_01086	Prbe.g_01515
OG0001142	Syag.g_01085	Prbe.g_01514
OG0001143	Syag.g_01077	Prbe.g_01507
OG0001144	Syag.g_01064	Prbe.g_01502
OG0001145	Syag.g_01169	Prbe.g_00901
OG0001146	Syag.g_01218	Prbe.g_00889
OG0001147	Syag.g_01360	Prbe.g_00869
OG0001148	Syag.g_01539	Prbe.g_00371
OG0001149	Syag.g_01540	Prbe.g_00370
OG0001150	Syag.g_01541	Prbe.g_00369
OG0001151	Syag.g_01554	Prbe.g_00358
OG0001152	Syag.g_01555	Prbe.g_00357
OG0001153	Syag.g_01375	Prbe.g_00279
OG0001154	Syag.g_01374	Prbe.g_00278
OG0001155	Syag.g_01616	Prbe.g_00261
OG0001156	Syag.g_01619	Prbe.g_00258
OG0001157	Syag.g_01620	Prbe.g_00257
OG0001158	Syag.g_01621	Prbe.g_00256
OG0001159	Syag.g_01622, Syag.g_01625	Prbe.g_00255
OG0001160	Syag.g_01666	Prbe.g_00229
OG0001161	Syag.g_02163	Prbe.g_01042
OG0001162	Syag.g_01238	Prbe.g_00017
OG0001163	Syag.g_01674	Prbe.g_00994
OG0001164	Syag.g_01680	Prbe.g_00990
OG0001165	Syag.g_01685	Prbe.g_00987
OG0001166	Syag.g_01715	Prbe.g_00966
OG0001167	Syag.g_02383	Prbe.g_00949
OG0001168	Syag.g_01740	Prbe.g_00947
OG0001169	Syag.g_01742	Prbe.g_00945
OG0001170	Syag.g_01744	Prbe.g_00943
OG0001171	Syag.g_01755	Prbe.g_00933
OG0001172	Syag.g_02693	Prbe.g_01113
OG0001173	Syag.g_02694	Prbe.g_01112
OG0001174	Syag.g_02703	Prbe.g_01104
OG0001175	Syag.g_02704	Prbe.g_01103
OG0001176	Syag.g_02723	Prbe.g_01095
OG0001177	Syag.g_02720	Prbe.g_01093
OG0001178	Syag.g_01694	Prbe.g_00980
OG0001179	Syag.g_02754	Prbe.g_00853
OG0001180	Syag.g_02780	Prbe.g_00830
OG0001181	Syag.g_02784	Prbe.g_00826
OG0001182	Syag.g_02793	Prbe.g_00818
OG0001183	Syag.g_02798	Prbe.g_00813
OG0001184	Syag.g_02428	Prbe.g_00795
OG0001185	Syag.g_02399	Prbe.g_00779
OG0001186	Syag.g_02364	Prbe.g_00747
OG0001187	Syag.g_02361	Prbe.g_00750
OG0001188	Syag.g_02359	Prbe.g_00752
OG0001189	Syag.g_02334	Prbe.g_01146
OG0001190	Syag.g_02126	Prbe.g_01151
OG0001191	Syag.g_02142	Prbe.g_01161
OG0001192	Syag.g_02149	Prbe.g_01166
OG0001193	Syag.g_02182	Prbe.g_01178
OG0001194	Syag.g_02185	Prbe.g_01179
OG0001195	Syag.g_02186	Prbe.g_01180
OG0001196	Syag.g_02254	Prbe.g_01196
OG0001197	Syag.g_02256	Prbe.g_01198
OG0001198	Syag.g_02269	Prbe.g_01062
OG0001199	Syag.g_01825	Prbe.g_00179
OG0001200	Syag.g_01827	Prbe.g_00181
OG0001201	Syag.g_01886	Prbe.g_01650
OG0001202	Syag.g_02032	Prbe.g_01748
OG0001203	Syag.g_01783	Prbe.g_01790
OG0001204	Syag.g_02673	Prbe.g_01796
OG0001206	Syag.g_01328	Prbe.g_00667
OG0001207	Syag.g_01536	Prbe.g_00656
OG0001208	Syag.g_01526	Prbe.g_00651
OG0001209	Syag.g_01451	Prbe.g_00600
OG0001210	Syag.g_01442	Prbe.g_00595
OG0001211	Syag.g_00272	Prbe.g_00585
OG0001212	Syag.g_00334	Prbe.g_00538
OG0001213	Syag.g_00394	Prbe.g_00503
OG0001214	Syag.g_00412	Prbe.g_01483
OG0001215	Syag.g_01014	Prbe.g_00465
OG0001216	Syag.g_00920	Prbe.g_01216
OG0001217	Syag.g_00151	Prbe.g_00055
OG0001218	Syag.g_01364	Prbe.g_01612
OG0001219	Syag.g_00767	Prbe.g_01321
OG0001220	Syag.g_00743	Prbe.g_01278
OG0001221	Syag.g_00628	Prbe.g_00428
OG0001222	Syag.g_00797	Prbe.g_01400
OG0001223	Syag.g_00843	Prbe.g_01368
OG0001224	Syag.g_00969	Prbe.g_01301
OG0001225	Syag.g_00971	Prbe.g_01299
OG0001226	Syag.g_01835	Prbe.g_00495
OG0001227	Syag.g_01240	Prbe.g_01597
OG0001228	Syag.g_00709	Prbe.g_01499
OG0001229	Syag.g_00997	Prbe.g_01611
OG0001230	Syag.g_01430	Prbe.g_00318
OG0001231	Syag.g_02289	Prbe.g_01920
OG0001232	Syag.g_01724	Prbe.g_00962
OG0001233	Syag.g_01745	Prbe.g_00942
OG0001234	Syag.g_02708	Prbe.g_01101
OG0001235	Syag.g_02715	Prbe.g_01097
OG0001236	Syag.g_02432	Prbe.g_00798
OG0001237	Syag.g_02426	Prbe.g_00794
OG0001238	Syag.g_02144	Prbe.g_01162
OG0001239	Syag.g_01822	Prbe.g_00176
OG0001240	Syag.g_01869	Prbe.g_01633
OG0001241	Syag.g_01879	Prbe.g_01643
OG0001243	Syag.g_01920	Prbe.g_01670
OG0001244	Syag.g_01948	Prbe.g_01685
OG0001245	Syag.g_00213	Prbe.g_01588
OG0001247	Syag.g_00710	Prbe.g_00458
OG0001248	Syag.g_00175	Prbe.g_00460
OG0001249	Syag.g_02837	Prbe.g_01889
OG0001250	Syag.g_00725	Prbe.g_01265
OG0001251	Syag.g_00472	Prbe.g_00106
OG0001252	Syag.g_00960	Prbe.g_01306
OG0001253	Syag.g_00094	Prbe.g_00492
OG0001254	Syag.g_02165	Prbe.g_00043
OG0001255	Syag.g_00440	Prbe.g_01567
OG0001256	Syag.g_01673	Prbe.g_00222
OG0001258	Syag.g_01683	Prbe.g_00989
OG0001259	Syag.g_01743	Prbe.g_00944
OG0001260	Syag.g_01763	Prbe.g_00927
OG0001261	Syag.g_02763	Prbe.g_00845
OG0001262	Syag.g_02336	Prbe.g_01144
OG0001263	Syag.g_01923	Prbe.g_01672
OG0001265	Syag.g_01910	Prbe.g_01662
OG0001266	Syag.g_02036	Prbe.g_01752
OG0001267	Syag.g_02598	Prbe.g_01834
OG0001268	Syag.g_02850	Prbe.g_01897
OG0001269	Syag.g_00480	Prbe.g_01277
OG0001270	Syag.g_00030	Prbe.g_01932
OG0001271	Syag.g_01353	Prbe.g_00661
OG0001272	Syag.g_01522	Prbe.g_00647
OG0001273	Syag.g_00405	Prbe.g_01489
OG0001274	Syag.g_02076	Prbe.g_01776
OG0001275	Syag.g_00857	Prbe.g_01378
OG0001276	Syag.g_00874	Prbe.g_01392
OG0001278	Syag.g_01054	Prbe.g_01495
OG0001279	Syag.g_00490	Prbe.g_00721
OG0001280	Syag.g_01189	Prbe.g_00894
OG0001281	Syag.g_01219	Prbe.g_00888
OG0001282	Syag.g_01538	Prbe.g_00372
OG0001283	Syag.g_02248	Prbe.g_01193
OG0001284	Syag.g_01656	Prbe.g_00236
OG0001285	Syag.g_00142, Syag.g_02205	Prbe.g_00959
OG0001286	Syag.g_02778	Prbe.g_00832
OG0001287	Syag.g_02391	Prbe.g_00772
OG0001288	Syag.g_02373	Prbe.g_00762
OG0001289	Syag.g_01850	Prbe.g_00191
OG0001290	Syag.g_01878	Prbe.g_01642
OG0001291	Syag.g_01933	Prbe.g_01680
OG0001292	Syag.g_02667	Prbe.g_01801
OG0001293	Syag.g_02625	Prbe.g_01814
OG0001295	Syag.g_00968	Prbe.g_00005
OG0001296	Syag.g_01492	Prbe.g_00624
OG0001297	Syag.g_01488	Prbe.g_00619
OG0001298	Syag.g_00309	Prbe.g_00558
OG0001299	Syag.g_00582	Prbe.g_01452
OG0001300	Syag.g_01003	Prbe.g_01199
OG0001301	Syag.g_00987	Prbe.g_01204
OG0001302	Syag.g_00442	Prbe.g_01317
OG0001303	Syag.g_00769	Prbe.g_01023
OG0001304	Syag.g_00890	Prbe.g_01405
OG0001305	Syag.g_00981	Prbe.g_01293
OG0001306	Syag.g_01160	Prbe.g_01564
OG0001307	Syag.g_00577	Prbe.g_00398
OG0001308	Syag.g_01406	Prbe.g_00301
OG0001309	Syag.g_01482	Prbe.g_00194
OG0001311	Syag.g_00876	Prbe.g_01394
OG0001312	Syag.g_00779	Prbe.g_01330
OG0001315	Syag.g_02796	Prbe.g_01602
OG0001316	Syag.g_01940	Prbe.g_01684
OG0001317	Syag.g_01787	Prbe.g_01786
OG0001318	Syag.g_02633	Prbe.g_01810
OG0001319	Syag.g_02609	Prbe.g_01827
OG0001321	Syag.g_00050	Prbe.g_01949
OG0001322	Syag.g_00051	Prbe.g_01950
OG0001323	Syag.g_01479	Prbe.g_00614
OG0001324	Syag.g_01002	Prbe.g_01200
OG0001325	Syag.g_00916	Prbe.g_01435
OG0001328	Syag.g_00620	Prbe.g_00912
OG0001329	Syag.g_00498	Prbe.g_01026
OG0001330	Syag.g_01181	Prbe.g_00205
OG0001331	Syag.g_01543	Prbe.g_00367
OG0001332	Syag.g_01611	Prbe.g_00265
OG0001333	Syag.g_01739	Prbe.g_00948
OG0001334	Syag.g_02807	Prbe.g_00810
OG0001335	Syag.g_02808	Prbe.g_00809
OG0001337	Syag.g_02804, Syag.g_02835, Syag.g_02824	Prbe.g_01884
OG0001338	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827	Prbe.g_01887
OG0001339	Syag.g_01881	Prbe.g_01645
OG0001341	Syag.g_00233	Prbe.g_01604
OG0001343	Syag.g_00562	Prbe.g_00103
OG0001344	Syag.g_01136	Prbe.g_01545
OG0001345	Syag.g_01108	Prbe.g_01529
OG0001346	Syag.g_01193	Prbe.g_00892
OG0001348	Syag.g_00941	Prbe.g_00003
OG0001349	Syag.g_02479	Prbe.g_00349
OG0001351	Syag.g_00055	Prbe.g_00675
OG0001352	Syag.g_01459	Prbe.g_00454
OG0001353	Syag.g_00716	Prbe.g_01255
OG0001354	Syag.g_00830	Prbe.g_01360
OG0001356	Syag.g_00942	Prbe.g_00997
OG0001357	Syag.g_00465	Prbe.g_01628
OG0001359	Syag.g_00561	Prbe.g_00104
OG0001364	Syag.g_02448	Prbe.g_00807
OG0001365	Syag.g_02131	Prbe.g_01155
OG0001368	Syag.g_02674	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686
OG0001369	Syag.g_01868	Prbe.g_01632
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prbe.g_00670
OG0001375	Syag.g_00563	Prbe.g_00102
OG0001379	Syag.g_01183	Prbe.g_00899
OG0001380	Syag.g_00252	Prbe.g_01614
OG0001394	Syag.g_00635	Prbe.g_00432
OG0001398	Syag.g_00751	Prbe.g_00028
OG0001401	Syag.g_00720	Prbe.g_01260
OG0001402	Syag.g_00379	Prbe.g_00509
OG0001403	Syag.g_02308	Prbe.g_00131
OG0001404	Syag.g_01818	Prbe.g_00173
OG0001409	Syag.g_01125	Prbe.g_01541
OG0001410	Syag.g_00576	Prbe.g_00399
OG0001411	Syag.g_02424	Prbe.g_00166
OG0001419	Syag.g_01466	Prbe.g_01620
OG0001425	Syag.g_02148	Prbe.g_01165
OG0001428	Syag.g_01981	Prbe.g_01720
OG0001429	Syag.g_00770	Prbe.g_01322
OG0001433	Syag.g_00943	Prbe.g_00998
OG0001435	Syag.g_00605	Prbe.g_00413
OG0001443	Syag.g_02157	Prbe.g_01610
OG0001448	Syag.g_01350	Prbe.g_00677
OG0001460	Syag.g_00944	Prbe.g_00999
OG0001461	Syag.g_00521	Prbe.g_00157
OG0001465	Syag.g_00940	Prbe.g_01211
OG0001467	Syag.g_01322	Prbe.g_00378
OG0001472	Syag.g_00104	Prbe.g_00486
OG0001477	Syag.g_00990	Prbe.g_00744
OG0001484	Syag.g_02203	Prbe.g_00206
OG0001486	Syag.g_01143	Prbe.g_01551
OG0001487	Syag.g_01365	Prbe.g_00271
OG0001488	Syag.g_01119	Prbe.g_01536
OG0001489	Syag.g_02789, Syag.g_00515	Prbe.g_00821
OG0001496	Syag.g_00993	Prbe.g_00742
OG0001497	Syag.g_00991	Prbe.g_00743
OG0001498	Syag.g_00006	Prbe.g_01916
OG0001510	Syag.g_02386	Prbe.g_00768
OG0001511	Syag.g_01893	Prbe.g_01654
OG0001512	Syag.g_01781	Prbe.g_01606
OG0001514	Syag.g_00994	Prbe.g_00741
OG0001515	Syag.g_01007	Prbe.g_00467
OG0001516	Syag.g_00579	Prbe.g_01455
OG0001517	Syag.g_02844	Prbe.g_01893
OG0001518	Syag.g_02146	Prbe.g_01164
OG0001519	Syag.g_02161	Prbe.g_01169
OG0001525	Syag.g_00464	Prbe.g_01020
OG0001527	Syag.g_00287	Prbe.g_00572
OG0001529	Syag.g_02327	Prbe.g_00141
OG0001530	Syag.g_01891	Prbe.g_01653
OG0001531	Syag.g_01780	Prbe.g_01791
OG0001532	Syag.g_01089	Prbe.g_01518
OG0001534	Syag.g_00891	Prbe.g_01406
OG0001535	Syag.g_00871	Prbe.g_01390
OG0001536	Syag.g_00805	Prbe.g_01346
OG0001537	Syag.g_00629	Prbe.g_00429
OG0001538	Syag.g_00672	Prbe.g_01227
OG0001539	Syag.g_00601	Prbe.g_00407
OG0001540	Syag.g_01925	Prbe.g_01674
OG0001541	Syag.g_01990	Prbe.g_01728
OG0001542	Syag.g_01999	Prbe.g_01734
OG0001543	Syag.g_02058	Prbe.g_00907
OG0001544	Syag.g_02158	Prbe.g_01168
OG0001545	Syag.g_02238	Prbe.g_01183
OG0001557	Syag.g_00636	Prbe.g_00433
OG0001559	Syag.g_01890	Prbe.g_01652
OG0001560	Syag.g_01877	Prbe.g_01641
OG0001561	Syag.g_00878	Prbe.g_01396
OG0001562	Syag.g_00863	Prbe.g_01383
OG0001563	Syag.g_02772	Prbe.g_00837
OG0001564	Syag.g_02208	Prbe.g_00160
OG0001565	Syag.g_00449	Prbe.g_00695
OG0001572	Syag.g_00086	Prbe.g_00722
OG0001574	Syag.g_00285	Prbe.g_00574
OG0001575	Syag.g_00290	Prbe.g_00569
OG0001576	Syag.g_01233	Prbe.g_00879
OG0001577	Syag.g_01146	Prbe.g_01554
OG0001579	Syag.g_02813, Syag.g_02817	Prbe.g_01882
OG0001580	Syag.g_02112	Prbe.g_00148
OG0001588	Syag.g_02446	Prbe.g_01923
OG0001589	Syag.g_01748	Prbe.g_00940
OG0001591	Syag.g_00595	Prbe.g_00446
OG0001592	Syag.g_02113	Prbe.g_00147
OG0001614	Syag.g_02401	Prbe.g_00780
OG0001616	Syag.g_01102	Prbe.g_01526
OG0001617	Syag.g_00998	Prbe.g_01201
OG0001619	Syag.g_00794	Prbe.g_01339
OG0001620	Syag.g_02857	Prbe.g_01901
OG0001621	Syag.g_02637	Prbe.g_01806
OG0001622	Syag.g_02247	Prbe.g_01192
OG0001636	Syag.g_02314	Prbe.g_00135
OG0001638	Syag.g_01700	Prbe.g_00974
OG0001639	Syag.g_01615	Prbe.g_00262
OG0001640	Syag.g_00955	Prbe.g_01309
OG0001641	Syag.g_00847	Prbe.g_01371
OG0001642	Syag.g_00742	Prbe.g_01276
OG0001643	Syag.g_00415	Prbe.g_01480
OG0001644	Syag.g_00902	Prbe.g_01425
OG0001654	Syag.g_01613	Prbe.g_00264
OG0001656	Syag.g_02816	Prbe.g_01881
OG0001657	Syag.g_01962	Prbe.g_01703
OG0001658	Syag.g_02125	Prbe.g_00143
OG0001659	Syag.g_01093	Prbe.g_00008
OG0001676	Syag.g_02815	Prbe.g_01883
OG0001678	Syag.g_02692	Prbe.g_00918
OG0001691	Syag.g_00486	Prbe.g_01311
OG0001693	Syag.g_00976	Prbe.g_01041
OG0001709	Syag.g_02478	Prbe.g_00335
OG0001717	Syag.g_01976	Prbe.g_00737
OG0001733	Syag.g_00597	Prbe.g_01001
OG0001747	Syag.g_01945	Prbe.g_01924
OG0001758	Syag.g_00524	Prbe.g_01007
OG0001770	Syag.g_00523	Prbe.g_01117
OG0001771	Syag.g_00180	Prbe.g_01129
OG0001807	Syag.g_02452	Prbe.g_00159
OG0001875	Syag.g_00525	Prbe.g_01008
OG0001876	Syag.g_00526	Prbe.g_01009
OG0001916	Syag.g_01510	Prbe.g_00637
OG0001917	Syag.g_00873	Prbe.g_01391
OG0001965	Syag.g_01457	Prbe.g_01051
OG0001996	Syag.g_02306	Prbe.g_00129
OG0002003	Syag.g_01009	Prbe.g_00063
OG0002019	Syag.g_02511	Prbe.g_00011
OG0002106	Syag.g_01417	Prbe.g_01626
OG0002122	Syag.g_01010	Prbe.g_00064
OG0002177	Syag.g_01022	Prbe.g_00498
OG0002246	Syag.g_00015	Prbe.g_01037
OG0002344	Syag.g_01900, Syag.g_02869	Prbe.g_01911
OG0002348	Syag.g_00117	Prbe.g_00002
OG0002433	Syag.g_00123	Prbe.g_00027
OG0002835	Syag.g_00247, Syag.g_00135	Prbe.g_01034
