Orthogroup	Syag	Syaq
OG0001111	Syag.g_00823	Syaq.g_02497
OG0001112	Syag.g_00825	Syaq.g_02499
OG0001113	Syag.g_00826	Syaq.g_02539
OG0001114	Syag.g_00827	Syaq.g_02500
OG0001115	Syag.g_00831	Syaq.g_02504
OG0001116	Syag.g_00833	Syaq.g_02506
OG0001117	Syag.g_00834	Syaq.g_02507
OG0001118	Syag.g_00835	Syaq.g_02508
OG0001119	Syag.g_00837	Syaq.g_02510
OG0001120	Syag.g_00841	Syaq.g_02514
OG0001121	Syag.g_01584	Syaq.g_01919
OG0001122	Syag.g_00867	Syaq.g_00069
OG0001123	Syag.g_00875	Syaq.g_00061
OG0001124	Syag.g_00877	Syaq.g_00060
OG0001125	Syag.g_00879	Syaq.g_00058
OG0001126	Syag.g_00957	Syaq.g_02693
OG0001127	Syag.g_00958	Syaq.g_02692
OG0001128	Syag.g_00961	Syaq.g_02689
OG0001129	Syag.g_00963	Syaq.g_02687
OG0001130	Syag.g_00964	Syaq.g_02686
OG0001131	Syag.g_00624	Syaq.g_02284
OG0001132	Syag.g_00096	Syaq.g_01872
OG0001133	Syag.g_00380	Syaq.g_02063
OG0001134	Syag.g_02164	Syaq.g_02213
OG0001135	Syag.g_00147	Syaq.g_02212
OG0001136	Syag.g_01144	Syaq.g_00252
OG0001137	Syag.g_01123	Syaq.g_00228
OG0001138	Syag.g_01090	Syaq.g_00196
OG0001139	Syag.g_01088	Syaq.g_00194
OG0001140	Syag.g_01087	Syaq.g_00193
OG0001141	Syag.g_01086	Syaq.g_00192
OG0001142	Syag.g_01085	Syaq.g_00191
OG0001143	Syag.g_01077	Syaq.g_00182
OG0001144	Syag.g_01064	Syaq.g_00166
OG0001145	Syag.g_01169	Syaq.g_00284
OG0001146	Syag.g_01218	Syaq.g_00305
OG0001147	Syag.g_01360	Syaq.g_00438
OG0001148	Syag.g_01539	Syaq.g_01761
OG0001149	Syag.g_01540	Syaq.g_01760
OG0001150	Syag.g_01541	Syaq.g_01759
OG0001151	Syag.g_01554	Syaq.g_01746
OG0001152	Syag.g_01555	Syaq.g_01745
OG0001153	Syag.g_01375	Syaq.g_00413
OG0001154	Syag.g_01374	Syaq.g_00414
OG0001155	Syag.g_01616	Syaq.g_01739
OG0001156	Syag.g_01619	Syaq.g_01729
OG0001157	Syag.g_01620	Syaq.g_01728
OG0001158	Syag.g_01621	Syaq.g_01727
OG0001159	Syag.g_01622, Syag.g_01625	Syaq.g_01726
OG0001160	Syag.g_01666	Syaq.g_01693
OG0001161	Syag.g_02163	Syaq.g_01233
OG0001162	Syag.g_01238	Syaq.g_00331
OG0001163	Syag.g_01674	Syaq.g_01685
OG0001164	Syag.g_01680	Syaq.g_01679
OG0001165	Syag.g_01685	Syaq.g_01674
OG0001166	Syag.g_01715	Syaq.g_01652
OG0001167	Syag.g_02383	Syaq.g_01039
OG0001169	Syag.g_01742	Syaq.g_01620
OG0001170	Syag.g_01744	Syaq.g_01618
OG0001171	Syag.g_01755	Syaq.g_01607
OG0001172	Syag.g_02693	Syaq.g_00690
OG0001173	Syag.g_02694	Syaq.g_00689
OG0001174	Syag.g_02703	Syaq.g_00681
OG0001175	Syag.g_02704	Syaq.g_00680
OG0001176	Syag.g_02723	Syaq.g_00656
OG0001177	Syag.g_02720	Syaq.g_00658
OG0001178	Syag.g_01694	Syaq.g_01667
OG0001179	Syag.g_02754	Syaq.g_00626
OG0001180	Syag.g_02780	Syaq.g_00600
OG0001181	Syag.g_02784	Syaq.g_00596
OG0001182	Syag.g_02793	Syaq.g_00587
OG0001183	Syag.g_02798	Syaq.g_00579
OG0001184	Syag.g_02428	Syaq.g_00995
OG0001185	Syag.g_02399	Syaq.g_01022
OG0001186	Syag.g_02364	Syaq.g_01058
OG0001187	Syag.g_02361	Syaq.g_01061
OG0001188	Syag.g_02359	Syaq.g_01065
OG0001189	Syag.g_02334	Syaq.g_01095
OG0001190	Syag.g_02126	Syaq.g_01264
OG0001191	Syag.g_02142	Syaq.g_01248
OG0001192	Syag.g_02149	Syaq.g_01242
OG0001193	Syag.g_02182	Syaq.g_01217
OG0001194	Syag.g_02185	Syaq.g_01214
OG0001195	Syag.g_02186	Syaq.g_01213
OG0001196	Syag.g_02254	Syaq.g_01169
OG0001197	Syag.g_02256	Syaq.g_01167
OG0001198	Syag.g_02269	Syaq.g_01153
OG0001199	Syag.g_01825	Syaq.g_01553
OG0001200	Syag.g_01827	Syaq.g_01551
OG0001201	Syag.g_01886	Syaq.g_01486
OG0001202	Syag.g_02032	Syaq.g_01358
OG0001203	Syag.g_01783	Syaq.g_01581
OG0001204	Syag.g_02673	Syaq.g_00709
OG0001206	Syag.g_01328	Syaq.g_00468
OG0001207	Syag.g_01536	Syaq.g_01764
OG0001208	Syag.g_01526	Syaq.g_01774
OG0001209	Syag.g_01451	Syaq.g_01841
OG0001210	Syag.g_01442	Syaq.g_01852
OG0001211	Syag.g_00272	Syaq.g_01932
OG0001212	Syag.g_00334	Syaq.g_01990
OG0001213	Syag.g_00394	Syaq.g_02072
OG0001214	Syag.g_00412	Syaq.g_02084
OG0001215	Syag.g_01014	Syaq.g_02580
OG0001216	Syag.g_00920	Syaq.g_00026
OG0001217	Syag.g_00151	Syaq.g_01885
OG0001218	Syag.g_01364	Syaq.g_00423
OG0001219	Syag.g_00767	Syaq.g_02434
OG0001220	Syag.g_00743	Syaq.g_02412
OG0001221	Syag.g_00628	Syaq.g_02300
OG0001222	Syag.g_00797	Syaq.g_02472
OG0001223	Syag.g_00843	Syaq.g_02516
OG0001224	Syag.g_00969	Syaq.g_02683
OG0001225	Syag.g_00971	Syaq.g_02681
OG0001226	Syag.g_01835	Syaq.g_01543
OG0001227	Syag.g_01240	Syaq.g_00333
OG0001230	Syag.g_01430	Syaq.g_00361
OG0001231	Syag.g_02289	Syaq.g_01133
OG0001232	Syag.g_01724	Syaq.g_01643
OG0001233	Syag.g_01745	Syaq.g_01617
OG0001234	Syag.g_02708	Syaq.g_00676
OG0001235	Syag.g_02715	Syaq.g_00665
OG0001236	Syag.g_02432	Syaq.g_00990
OG0001237	Syag.g_02426	Syaq.g_00999
OG0001238	Syag.g_02144	Syaq.g_01246
OG0001239	Syag.g_01822	Syaq.g_01556
OG0001240	Syag.g_01869	Syaq.g_01502
OG0001241	Syag.g_01879	Syaq.g_01492
OG0001243	Syag.g_01920	Syaq.g_01457
OG0001244	Syag.g_01948	Syaq.g_01430
OG0001245	Syag.g_00213	Syaq.g_01916
OG0001246	Syag.g_01498	Syaq.g_01802
OG0001248	Syag.g_00175	Syaq.g_01891
OG0001249	Syag.g_02837	Syaq.g_00563
OG0001250	Syag.g_00725	Syaq.g_02389
OG0001251	Syag.g_00472	Syaq.g_02135
OG0001252	Syag.g_00960	Syaq.g_02690
OG0001253	Syag.g_00094	Syaq.g_01918
OG0001254	Syag.g_02165	Syaq.g_02214
OG0001255	Syag.g_00440	Syaq.g_02111
OG0001256	Syag.g_01673	Syaq.g_01686
OG0001258	Syag.g_01683	Syaq.g_01676
OG0001259	Syag.g_01743	Syaq.g_01619
OG0001260	Syag.g_01763	Syaq.g_01595
OG0001261	Syag.g_02763	Syaq.g_00617
OG0001262	Syag.g_02336	Syaq.g_01093
OG0001263	Syag.g_01923	Syaq.g_01454
OG0001265	Syag.g_01910	Syaq.g_01466
OG0001266	Syag.g_02036	Syaq.g_01354
OG0001267	Syag.g_02598	Syaq.g_00763
OG0001268	Syag.g_02850	Syaq.g_00553
OG0001269	Syag.g_00480	Syaq.g_01866
OG0001270	Syag.g_00030	Syaq.g_00504
OG0001271	Syag.g_01353	Syaq.g_00445
OG0001272	Syag.g_01522	Syaq.g_01778
OG0001273	Syag.g_00405	Syaq.g_02077
OG0001274	Syag.g_02076	Syaq.g_01303
OG0001275	Syag.g_00857	Syaq.g_02531
OG0001276	Syag.g_00874	Syaq.g_00062
OG0001278	Syag.g_01054	Syaq.g_00155
OG0001279	Syag.g_00490	Syaq.g_01867
OG0001280	Syag.g_01189	Syaq.g_00294
OG0001281	Syag.g_01219	Syaq.g_00306
OG0001282	Syag.g_01538	Syaq.g_01762
OG0001283	Syag.g_02248	Syaq.g_01175
OG0001284	Syag.g_01656	Syaq.g_01700
OG0001285	Syag.g_00142, Syag.g_02205	Syaq.g_01639
OG0001286	Syag.g_02778	Syaq.g_00602
OG0001287	Syag.g_02391	Syaq.g_01030
OG0001289	Syag.g_01850	Syaq.g_01528
OG0001290	Syag.g_01878	Syaq.g_01493
OG0001291	Syag.g_01933	Syaq.g_01444
OG0001293	Syag.g_02625	Syaq.g_00736
OG0001294	Syag.g_00593	Syaq.g_02252
OG0001296	Syag.g_01492	Syaq.g_01808
OG0001297	Syag.g_01488	Syaq.g_01812
OG0001298	Syag.g_00309	Syaq.g_01967
OG0001299	Syag.g_00582	Syaq.g_02246
OG0001300	Syag.g_01003	Syaq.g_02589
OG0001301	Syag.g_00987	Syaq.g_02602
OG0001302	Syag.g_00442	Syaq.g_02115
OG0001303	Syag.g_00769	Syaq.g_02437
OG0001304	Syag.g_00890	Syaq.g_00049
OG0001305	Syag.g_00981	Syaq.g_02673
OG0001306	Syag.g_01160	Syaq.g_00267
OG0001308	Syag.g_01406	Syaq.g_00385
OG0001312	Syag.g_00779	Syaq.g_02449
OG0001313	Syag.g_01336	Syaq.g_00458
OG0001313	Syag.g_01335	Syaq.g_00459
OG0001315	Syag.g_02796	Syaq.g_00581
OG0001316	Syag.g_01940	Syaq.g_01437
OG0001317	Syag.g_01787	Syaq.g_01576
OG0001318	Syag.g_02633	Syaq.g_00728
OG0001319	Syag.g_02609	Syaq.g_00751
OG0001321	Syag.g_00050	Syaq.g_00483
OG0001322	Syag.g_00051	Syaq.g_00482
OG0001323	Syag.g_01479	Syaq.g_01820
OG0001324	Syag.g_01002	Syaq.g_02590
OG0001325	Syag.g_00916	Syaq.g_00030
OG0001326	Syag.g_02190, Syag.g_02195	Syaq.g_01205
OG0001328	Syag.g_00620	Syaq.g_02280
OG0001329	Syag.g_00498	Syaq.g_02113
OG0001330	Syag.g_01181	Syaq.g_00287
OG0001331	Syag.g_01543	Syaq.g_01757
OG0001333	Syag.g_01739	Syaq.g_01622
OG0001336	Syag.g_02249	Syaq.g_01174
OG0001337	Syag.g_02804, Syag.g_02835	Syaq.g_00564
OG0001343	Syag.g_00562	Syaq.g_00700
OG0001345	Syag.g_01108	Syaq.g_00213
OG0001346	Syag.g_01193	Syaq.g_00298
OG0001347	Syag.g_02350	Syaq.g_01063
OG0001348	Syag.g_00941	Syaq.g_02703
OG0001349	Syag.g_02479	Syaq.g_00942
OG0001351	Syag.g_00055	Syaq.g_00476
OG0001352	Syag.g_01459	Syaq.g_01904
OG0001353	Syag.g_00716	Syaq.g_02379
OG0001354	Syag.g_00830	Syaq.g_02503
OG0001356	Syag.g_00942	Syaq.g_00127
OG0001357	Syag.g_00465	Syaq.g_02130
OG0001358	Syag.g_00374	Syaq.g_02056
OG0001359	Syag.g_00561	Syaq.g_00699
OG0001360	Syag.g_01106	Syaq.g_00211
OG0001361	Syag.g_01111	Syaq.g_00216
OG0001364	Syag.g_02448	Syaq.g_00972
OG0001365	Syag.g_02131	Syaq.g_01259
OG0001366	Syag.g_01718	Syaq.g_01649
OG0001368	Syag.g_02674	Syaq.g_00708
OG0001369	Syag.g_01868	Syaq.g_01503
OG0001373	Syag.g_02194	Syaq.g_01206
OG0001374	Syag.g_02202	Syaq.g_01198
OG0001375	Syag.g_00563	Syaq.g_00701
OG0001378	Syag.g_00028	Syaq.g_00506
OG0001379	Syag.g_01183	Syaq.g_00289
OG0001380	Syag.g_00252	Syaq.g_01915
OG0001383	Syag.g_01776	Syaq.g_01587
OG0001383	Syag.g_01775	Syaq.g_01588
OG0001383	Syag.g_02087, Syag.g_02090	Syaq.g_01292
OG0001385	Syag.g_02191	Syaq.g_01209
OG0001386	Syag.g_02192	Syaq.g_01208
OG0001387	Syag.g_02193	Syaq.g_01207
OG0001388	Syag.g_02196	Syaq.g_01204
OG0001389	Syag.g_02197	Syaq.g_01203
OG0001390	Syag.g_02198	Syaq.g_01202
OG0001391	Syag.g_02199	Syaq.g_01201
OG0001392	Syag.g_02200	Syaq.g_01200
OG0001393	Syag.g_02201	Syaq.g_01199
OG0001394	Syag.g_00635	Syaq.g_02307
OG0001395	Syag.g_00898	Syaq.g_00045
OG0001396	Syag.g_02349	Syaq.g_01064
OG0001401	Syag.g_00720	Syaq.g_02383
OG0001402	Syag.g_00379	Syaq.g_02061
OG0001408	Syag.g_00450	Syaq.g_02125
OG0001409	Syag.g_01125	Syaq.g_00229
OG0001412	Syag.g_02351	Syaq.g_01062
OG0001413	Syag.g_00224	Syaq.g_00139, Syaq.g_02051
OG0001416	Syag.g_01198	Syaq.g_00303
OG0001417	Syag.g_00829	Syaq.g_02502
OG0001420	Syag.g_01465	Syaq.g_01833
OG0001428	Syag.g_01981	Syaq.g_01396
OG0001429	Syag.g_00770	Syaq.g_02438
OG0001432	Syag.g_00448	Syaq.g_01862
OG0001433	Syag.g_00943	Syaq.g_00128
OG0001435	Syag.g_00605	Syaq.g_02265
OG0001436	Syag.g_02454	Syaq.g_00966
OG0001436	Syag.g_02453	Syaq.g_00967
OG0001438	Syag.g_02583	Syaq.g_00778
OG0001439	Syag.g_02554	Syaq.g_00863
OG0001442	Syag.g_00648	Syaq.g_02322
OG0001443	Syag.g_02157	Syaq.g_01236
OG0001444	Syag.g_01863	Syaq.g_01508
OG0001444	Syag.g_02380	Syaq.g_01042
OG0001447	Syag.g_01921	Syaq.g_01456
OG0001448	Syag.g_01350	Syaq.g_01873
OG0001449	Syag.g_02676	Syaq.g_00698
OG0001452	Syag.g_02638	Syaq.g_00723
OG0001453	Syag.g_00849	Syaq.g_02522
OG0001454	Syag.g_00204	Syaq.g_01917
OG0001456	Syag.g_02212	Syaq.g_01196
OG0001457	Syag.g_02213	Syaq.g_01195
OG0001458	Syag.g_02214	Syaq.g_01194
OG0001460	Syag.g_00944	Syaq.g_00129
OG0001461	Syag.g_00521	Syaq.g_02163
OG0001462	Syag.g_02315	Syaq.g_01108
OG0001465	Syag.g_00940	Syaq.g_02704
OG0001467	Syag.g_01322	Syaq.g_00354
OG0001470	Syag.g_02420	Syaq.g_00903
OG0001471	Syag.g_02563	Syaq.g_00859
OG0001473	Syag.g_00471	Syaq.g_02134
OG0001474	Syag.g_02851	Syaq.g_00552
OG0001475	Syag.g_02418	Syaq.g_00905
OG0001477	Syag.g_00990	Syaq.g_02599
OG0001478	Syag.g_01337	Syaq.g_00457
OG0001479	Syag.g_02848	Syaq.g_00555
OG0001480	Syag.g_00451	Syaq.g_02121
OG0001482	Syag.g_00839	Syaq.g_02512
OG0001484	Syag.g_02203	Syaq.g_02628
OG0001486	Syag.g_01143	Syaq.g_00251
OG0001487	Syag.g_01365	Syaq.g_00422
OG0001488	Syag.g_01119	Syaq.g_00224
OG0001489	Syag.g_02789	Syaq.g_00591
OG0001489	Syag.g_00515	Syaq.g_02565
OG0001492	Syag.g_01057	Syaq.g_00158
OG0001493	Syag.g_01045	Syaq.g_00150
OG0001494	Syag.g_02489	Syaq.g_00931
OG0001495	Syag.g_02719	Syaq.g_00659
OG0001496	Syag.g_00993	Syaq.g_02596
OG0001497	Syag.g_00991	Syaq.g_02598
OG0001498	Syag.g_00006	Syaq.g_00528
OG0001502	Syag.g_00739	Syaq.g_02407
OG0001508	Syag.g_02421	Syaq.g_00902
OG0001510	Syag.g_02386	Syaq.g_01034
OG0001511	Syag.g_01893	Syaq.g_01478
OG0001512	Syag.g_01781	Syaq.g_01583
OG0001513	Syag.g_02427	Syaq.g_00998
OG0001514	Syag.g_00994	Syaq.g_02595
OG0001515	Syag.g_01007	Syaq.g_02585
OG0001516	Syag.g_00579	Syaq.g_02243
OG0001517	Syag.g_02844	Syaq.g_00558
OG0001518	Syag.g_02146	Syaq.g_01244
OG0001519	Syag.g_02161	Syaq.g_01234
OG0001520	Syag.g_00294	Syaq.g_01953
OG0001525	Syag.g_00464	Syaq.g_02129
OG0001527	Syag.g_00287	Syaq.g_01946
OG0001528	Syag.g_02419	Syaq.g_00904
OG0001529	Syag.g_02327	Syaq.g_01102
OG0001530	Syag.g_01891	Syaq.g_01480
OG0001531	Syag.g_01780	Syaq.g_01584
OG0001532	Syag.g_01089	Syaq.g_00195
OG0001533	Syag.g_01324	Syaq.g_00470
OG0001533	Syag.g_00026	Syaq.g_00508
OG0001534	Syag.g_00891	Syaq.g_00048
OG0001535	Syag.g_00871	Syaq.g_00065
OG0001536	Syag.g_00805	Syaq.g_02480
OG0001537	Syag.g_00629	Syaq.g_02301
OG0001538	Syag.g_00672	Syaq.g_02345
OG0001539	Syag.g_00601	Syaq.g_02261
OG0001540	Syag.g_01925	Syaq.g_01452
OG0001541	Syag.g_01990	Syaq.g_01387
OG0001542	Syag.g_01999	Syaq.g_01379
OG0001544	Syag.g_02158	Syaq.g_01235
OG0001545	Syag.g_02238	Syaq.g_01185
OG0001546	Syag.g_01473	Syaq.g_01825
OG0001547	Syag.g_00753	Syaq.g_02422
OG0001551	Syag.g_01019	Syaq.g_02572
OG0001553	Syag.g_01424	Syaq.g_00368
OG0001554	Syag.g_02124	Syaq.g_01266
OG0001556	Syag.g_01096	Syaq.g_00202, Syaq.g_02654
OG0001557	Syag.g_00636	Syaq.g_02308
OG0001558	Syag.g_02292	Syaq.g_01130
OG0001559	Syag.g_01890	Syaq.g_01481
OG0001560	Syag.g_01877	Syaq.g_01494
OG0001561	Syag.g_00878	Syaq.g_00059
OG0001562	Syag.g_00863	Syaq.g_00073
OG0001563	Syag.g_02772	Syaq.g_00608
OG0001564	Syag.g_02208	Syaq.g_02158
OG0001565	Syag.g_00449	Syaq.g_02120
OG0001567	Syag.g_00752	Syaq.g_02421
OG0001568	Syag.g_00754	Syaq.g_02424
OG0001573	Syag.g_00546, Syag.g_02341	Syaq.g_02189
OG0001574	Syag.g_00285	Syaq.g_01944
OG0001575	Syag.g_00290	Syaq.g_01949
OG0001576	Syag.g_01233	Syaq.g_00326
OG0001577	Syag.g_01146	Syaq.g_00254
OG0001580	Syag.g_02112	Syaq.g_01275
OG0001588	Syag.g_02446	Syaq.g_00974
OG0001590	Syag.g_00404	Syaq.g_02076
OG0001590	Syag.g_00497	Syaq.g_02166
OG0001591	Syag.g_00595	Syaq.g_02254
OG0001592	Syag.g_02113	Syaq.g_01274
OG0001602	Syag.g_00939	Syaq.g_02705
OG0001614	Syag.g_02401	Syaq.g_01020
OG0001615	Syag.g_00256	Syaq.g_01923
OG0001616	Syag.g_01102	Syaq.g_00208
OG0001617	Syag.g_00998	Syaq.g_02593
OG0001618	Syag.g_00909	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Syag.g_00794	Syaq.g_02469
OG0001620	Syag.g_02857	Syaq.g_00546
OG0001621	Syag.g_02637	Syaq.g_00724
OG0001622	Syag.g_02247	Syaq.g_01176
OG0001623	Syag.g_02828	Syaq.g_00571
OG0001624	Syag.g_00443	Syaq.g_02116
OG0001625	Syag.g_02631	Syaq.g_00730
OG0001634	Syag.g_00585	Syaq.g_02249
OG0001636	Syag.g_02314	Syaq.g_01109
OG0001637	Syag.g_00020	Syaq.g_01603
OG0001638	Syag.g_01700	Syaq.g_01660
OG0001639	Syag.g_01615	Syaq.g_01738
OG0001640	Syag.g_00955	Syaq.g_02695
OG0001641	Syag.g_00847	Syaq.g_02520
OG0001642	Syag.g_00742	Syaq.g_02411
OG0001643	Syag.g_00415	Syaq.g_02087
OG0001645	Syag.g_01441	Syaq.g_01853
OG0001646	Syag.g_00625	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616, Syaq.g_01883
OG0001647	Syag.g_02607	Syaq.g_00753
OG0001652	Syag.g_02290	Syaq.g_01132
OG0001653	Syag.g_01866	Syaq.g_01505
OG0001654	Syag.g_01613	Syaq.g_01736
OG0001657	Syag.g_01962	Syaq.g_01413
OG0001658	Syag.g_02125	Syaq.g_01265
OG0001659	Syag.g_01093	Syaq.g_00199
OG0001666	Syag.g_00218	Syaq.g_02653
OG0001671	Syag.g_02063	Syaq.g_01316
OG0001672	Syag.g_01833	Syaq.g_01545
OG0001673	Syag.g_01789	Syaq.g_01569
OG0001675	Syag.g_00861	Syaq.g_02535
OG0001677	Syag.g_02800	Syaq.g_00578
OG0001678	Syag.g_02692	Syaq.g_00691
OG0001682	Syag.g_00911	Syaq.g_00034
OG0001690	Syag.g_02135, Syag.g_00545	Syaq.g_01514
OG0001692	Syag.g_01426	Syaq.g_00366
OG0001694	Syag.g_02596	Syaq.g_00765
OG0001695	Syag.g_02232	Syaq.g_01191
OG0001700	Syag.g_00537	Syaq.g_02420
OG0001702	Syag.g_01855	Syaq.g_01523
OG0001703	Syag.g_01535	Syaq.g_01765
OG0001709	Syag.g_02478	Syaq.g_00943
OG0001713	Syag.g_01128	Syaq.g_00232
OG0001715	Syag.g_00114	Syaq.g_01875
OG0001726	Syag.g_00747	Syaq.g_02419
OG0001729	Syag.g_01774	Syaq.g_01589
OG0001730	Syag.g_01769	Syaq.g_01591
OG0001731	Syag.g_01640	Syaq.g_01717
OG0001732	Syag.g_01069	Syaq.g_00173
OG0001733	Syag.g_00597	Syaq.g_02256
OG0001734	Syag.g_00740	Syaq.g_02661
OG0001735	Syag.g_00555	Syaq.g_02236
OG0001736	Syag.g_02468	Syaq.g_00952
OG0001737	Syag.g_02577	Syaq.g_00843
OG0001738	Syag.g_02539	Syaq.g_00879
OG0001739	Syag.g_02230	Syaq.g_01192
OG0001740	Syag.g_02235	Syaq.g_01188
OG0001747	Syag.g_01945	Syaq.g_01432
OG0001748	Syag.g_02065	Syaq.g_01314
OG0001749	Syag.g_02461	Syaq.g_00959
OG0001750	Syag.g_01864	Syaq.g_01507
OG0001752	Syag.g_01766	Syaq.g_01593
OG0001753	Syag.g_01760	Syaq.g_00080, Syaq.g_00238
OG0001754	Syag.g_00022	Syaq.g_01598
OG0001755	Syag.g_01483	Syaq.g_01817
OG0001759	Syag.g_01250	Syaq.g_00114
OG0001761	Syag.g_00361	Syaq.g_02021
OG0001762	Syag.g_00854	Syaq.g_02528
OG0001763	Syag.g_00842	Syaq.g_02515
OG0001764	Syag.g_00758	Syaq.g_02427
OG0001765	Syag.g_00080	Syaq.g_02655
OG0001766	Syag.g_02567	Syaq.g_00854
OG0001767	Syag.g_02455	Syaq.g_00965
OG0001768	Syag.g_02008	Syaq.g_01373
OG0001770	Syag.g_00523	Syaq.g_02165
OG0001783	Syag.g_02396	Syaq.g_01025
OG0001784	Syag.g_01860	Syaq.g_01512
OG0001786	Syag.g_01658	Syaq.g_01698
OG0001787	Syag.g_01455	Syaq.g_01837
OG0001788	Syag.g_01452	Syaq.g_01840
OG0001789	Syag.g_01191	Syaq.g_00296
OG0001790	Syag.g_01153	Syaq.g_00260
OG0001791	Syag.g_01127	Syaq.g_00231
OG0001792	Syag.g_01063	Syaq.g_00165
OG0001794	Syag.g_00887	Syaq.g_00051
OG0001796	Syag.g_00865	Syaq.g_00071
OG0001797	Syag.g_00786	Syaq.g_02461
OG0001798	Syag.g_00381	Syaq.g_02064
OG0001799	Syag.g_00430	Syaq.g_02103
OG0001800	Syag.g_01287	Syaq.g_00346
OG0001801	Syag.g_01440	Syaq.g_00356
OG0001803	Syag.g_00039	Syaq.g_00495
OG0001804	Syag.g_00007	Syaq.g_00527
OG0001805	Syag.g_02661	Syaq.g_00719
OG0001806	Syag.g_02608	Syaq.g_00752
OG0001807	Syag.g_02452	Syaq.g_00968
OG0001808	Syag.g_02441	Syaq.g_00979
OG0001809	Syag.g_01936	Syaq.g_01441
OG0001810	Syag.g_01938	Syaq.g_01439
OG0001811	Syag.g_01997	Syaq.g_01381
OG0001812	Syag.g_02114	Syaq.g_01273
OG0001813	Syag.g_02168	Syaq.g_01230
OG0001814	Syag.g_02257	Syaq.g_01166
OG0001815	Syag.g_02267	Syaq.g_01155
OG0001816	Syag.g_00599	Syaq.g_02258
OG0001837	Syag.g_02064	Syaq.g_01315
OG0001838	Syag.g_02280	Syaq.g_01142
OG0001839	Syag.g_02310	Syaq.g_01113
OG0001840	Syag.g_02333	Syaq.g_01096
OG0001841	Syag.g_02342	Syaq.g_01087
OG0001843	Syag.g_02402	Syaq.g_01019
OG0001844	Syag.g_02403	Syaq.g_01018
OG0001845	Syag.g_02404	Syaq.g_01017
OG0001846	Syag.g_01913	Syaq.g_01464
OG0001847	Syag.g_01911	Syaq.g_01465
OG0001848	Syag.g_01907	Syaq.g_01469
OG0001849	Syag.g_01849	Syaq.g_01529
OG0001850	Syag.g_01836	Syaq.g_01542
OG0001851	Syag.g_01829	Syaq.g_01549
OG0001852	Syag.g_01828	Syaq.g_01550
OG0001853	Syag.g_01821	Syaq.g_01557
OG0001854	Syag.g_01785	Syaq.g_01578
OG0001856	Syag.g_01665	Syaq.g_01694
OG0001857	Syag.g_01662	Syaq.g_01697
OG0001858	Syag.g_01634	Syaq.g_01722
OG0001859	Syag.g_01547	Syaq.g_01753
OG0001860	Syag.g_01533	Syaq.g_01767
OG0001861	Syag.g_01521	Syaq.g_01779
OG0001862	Syag.g_01509	Syaq.g_01791
OG0001863	Syag.g_01503	Syaq.g_01797
OG0001864	Syag.g_01444	Syaq.g_01850
OG0001865	Syag.g_00323	Syaq.g_01980
OG0001866	Syag.g_00349	Syaq.g_02004
OG0001867	Syag.g_00359	Syaq.g_02019
OG0001868	Syag.g_01197	Syaq.g_00302
OG0001869	Syag.g_01147	Syaq.g_00255
OG0001870	Syag.g_01138	Syaq.g_00246
OG0001871	Syag.g_01133	Syaq.g_00240
OG0001872	Syag.g_01058	Syaq.g_00160
OG0001873	Syag.g_01101	Syaq.g_00207
OG0001874	Syag.g_01104	Syaq.g_00210
OG0001877	Syag.g_01006	Syaq.g_02586
OG0001878	Syag.g_00858	Syaq.g_02532
OG0001879	Syag.g_00852	Syaq.g_02525
OG0001880	Syag.g_00815	Syaq.g_02489
OG0001881	Syag.g_00813	Syaq.g_02488
OG0001882	Syag.g_00789	Syaq.g_02464
OG0001883	Syag.g_00785	Syaq.g_02455
OG0001884	Syag.g_00483	Syaq.g_01869
OG0001885	Syag.g_00764	Syaq.g_02432
OG0001886	Syag.g_00760	Syaq.g_02428
OG0001887	Syag.g_00619	Syaq.g_02279
OG0001888	Syag.g_00640	Syaq.g_02314
OG0001889	Syag.g_00682	Syaq.g_02355
OG0001890	Syag.g_00732	Syaq.g_02396
OG0001891	Syag.g_00736	Syaq.g_02402
OG0001892	Syag.g_00447	Syaq.g_02119
OG0001893	Syag.g_00382	Syaq.g_02065
OG0001894	Syag.g_00409	Syaq.g_02081
OG0001895	Syag.g_01296	Syaq.g_00351
OG0001896	Syag.g_00024	Syaq.g_00511
OG0001897	Syag.g_02854	Syaq.g_00549
OG0001898	Syag.g_02836	Syaq.g_00566
OG0001899	Syag.g_02761	Syaq.g_00619
OG0001900	Syag.g_02623	Syaq.g_00737
OG0001901	Syag.g_02622	Syaq.g_00738
OG0001902	Syag.g_02591	Syaq.g_00770
OG0001903	Syag.g_02582	Syaq.g_00779
OG0001904	Syag.g_02450	Syaq.g_00970
OG0001905	Syag.g_02438	Syaq.g_00982
OG0001906	Syag.g_01926	Syaq.g_01451
OG0001907	Syag.g_01944	Syaq.g_01433
OG0001908	Syag.g_01992	Syaq.g_01385
OG0001909	Syag.g_02006	Syaq.g_01375
OG0001910	Syag.g_02068	Syaq.g_01311
OG0001912	Syag.g_02139	Syaq.g_01252
OG0001913	Syag.g_02141	Syaq.g_01250
OG0001914	Syag.g_00149	Syaq.g_02168
OG0001915	Syag.g_02264	Syaq.g_01158
OG0001916	Syag.g_01510	Syaq.g_01790
