Orthogroup	Syag	Syaf
OG0001117	Syag.g_00834	Syaf.g_01892
OG0001118	Syag.g_00835	Syaf.g_01893
OG0001119	Syag.g_00837	Syaf.g_01895
OG0001120	Syag.g_00841	Syaf.g_01899
OG0001122	Syag.g_00867	Syaf.g_01927
OG0001123	Syag.g_00875	Syaf.g_01934
OG0001124	Syag.g_00877	Syaf.g_01936
OG0001125	Syag.g_00879	Syaf.g_01938
OG0001126	Syag.g_00957	Syaf.g_01409
OG0001127	Syag.g_00958	Syaf.g_01410
OG0001128	Syag.g_00961	Syaf.g_01413
OG0001129	Syag.g_00963	Syaf.g_01415
OG0001130	Syag.g_00964	Syaf.g_01416
OG0001131	Syag.g_00624	Syaf.g_02090
OG0001132	Syag.g_00096	Syaf.g_01722
OG0001133	Syag.g_00380	Syaf.g_02334
OG0001134	Syag.g_02164	Syaf.g_01616
OG0001135	Syag.g_00147	Syaf.g_01618
OG0001136	Syag.g_01144	Syaf.g_01286
OG0001137	Syag.g_01123	Syaf.g_01306
OG0001138	Syag.g_01090	Syaf.g_01596
OG0001139	Syag.g_01088	Syaf.g_01594
OG0001140	Syag.g_01087	Syaf.g_01593
OG0001141	Syag.g_01086	Syaf.g_01592
OG0001142	Syag.g_01085	Syaf.g_01591
OG0001143	Syag.g_01077	Syaf.g_01583
OG0001144	Syag.g_01064	Syaf.g_01573
OG0001145	Syag.g_01169	Syaf.g_01267
OG0001146	Syag.g_01218	Syaf.g_01248
OG0001147	Syag.g_01360	Syaf.g_02489
OG0001148	Syag.g_01539	Syaf.g_02735
OG0001149	Syag.g_01540	Syaf.g_02736
OG0001150	Syag.g_01541	Syaf.g_02737
OG0001151	Syag.g_01554	Syaf.g_02750
OG0001152	Syag.g_01555	Syaf.g_02751
OG0001153	Syag.g_01375	Syaf.g_02463
OG0001154	Syag.g_01374	Syaf.g_02464
OG0001155	Syag.g_01616	Syaf.g_01107
OG0001156	Syag.g_01619	Syaf.g_01104
OG0001157	Syag.g_01620	Syaf.g_01103
OG0001158	Syag.g_01621	Syaf.g_01102
OG0001159	Syag.g_01622, Syag.g_01625	Syaf.g_01101
OG0001160	Syag.g_01666	Syaf.g_01058
OG0001161	Syag.g_02163	Syaf.g_00617
OG0001162	Syag.g_01238	Syaf.g_02015
OG0001163	Syag.g_01674	Syaf.g_01050
OG0001164	Syag.g_01680	Syaf.g_01044
OG0001165	Syag.g_01685	Syaf.g_01039
OG0001166	Syag.g_01715	Syaf.g_01010
OG0001167	Syag.g_02383	Syaf.g_01182
OG0001168	Syag.g_01740	Syaf.g_01180
OG0001169	Syag.g_01742	Syaf.g_01178
OG0001170	Syag.g_01744	Syaf.g_01176
OG0001171	Syag.g_01755	Syaf.g_01166
OG0001172	Syag.g_02693	Syaf.g_00173
OG0001173	Syag.g_02694	Syaf.g_00172
OG0001174	Syag.g_02703	Syaf.g_00164
OG0001175	Syag.g_02704	Syaf.g_00163
OG0001176	Syag.g_02723	Syaf.g_00142
OG0001177	Syag.g_02720	Syaf.g_00144
OG0001178	Syag.g_01694	Syaf.g_01028
OG0001179	Syag.g_02754	Syaf.g_00112
OG0001180	Syag.g_02780	Syaf.g_00087
OG0001181	Syag.g_02784	Syaf.g_00083
OG0001182	Syag.g_02793	Syaf.g_00074
OG0001184	Syag.g_02428	Syaf.g_00360
OG0001185	Syag.g_02399	Syaf.g_00382
OG0001186	Syag.g_02364	Syaf.g_00418
OG0001187	Syag.g_02361	Syaf.g_00422
OG0001188	Syag.g_02359	Syaf.g_00425
OG0001189	Syag.g_02334	Syaf.g_00441
OG0001190	Syag.g_02126	Syaf.g_00646
OG0001191	Syag.g_02142	Syaf.g_00635
OG0001192	Syag.g_02149	Syaf.g_00630
OG0001193	Syag.g_02182	Syaf.g_00596
OG0001194	Syag.g_02185	Syaf.g_00594
OG0001195	Syag.g_02186	Syaf.g_00593
OG0001196	Syag.g_02254	Syaf.g_00519
OG0001197	Syag.g_02256	Syaf.g_00517
OG0001198	Syag.g_02269	Syaf.g_00501
OG0001199	Syag.g_01825	Syaf.g_00957
OG0001200	Syag.g_01827	Syaf.g_00955
OG0001201	Syag.g_01886	Syaf.g_00902
OG0001202	Syag.g_02032	Syaf.g_00764
OG0001203	Syag.g_01783	Syaf.g_02785
OG0001204	Syag.g_02673	Syaf.g_00185
OG0001206	Syag.g_01328	Syaf.g_02530
OG0001207	Syag.g_01536	Syaf.g_02732
OG0001208	Syag.g_01526	Syaf.g_02719
OG0001209	Syag.g_01451	Syaf.g_02651
OG0001210	Syag.g_01442	Syaf.g_02642
OG0001211	Syag.g_00272	Syaf.g_02623
OG0001212	Syag.g_00334	Syaf.g_02563
OG0001213	Syag.g_00394	Syaf.g_02324
OG0001214	Syag.g_00412	Syaf.g_02308
OG0001215	Syag.g_01014	Syaf.g_01477
OG0001216	Syag.g_00920	Syaf.g_01980
OG0001217	Syag.g_00151	Syaf.g_02237
OG0001218	Syag.g_01364	Syaf.g_02473
OG0001219	Syag.g_00767	Syaf.g_01796
OG0001220	Syag.g_00743	Syaf.g_01335
OG0001221	Syag.g_00628	Syaf.g_02087
OG0001222	Syag.g_00797	Syaf.g_01848
OG0001223	Syag.g_00843	Syaf.g_01902
OG0001224	Syag.g_00969	Syaf.g_01438
OG0001225	Syag.g_00971	Syaf.g_01440
OG0001226	Syag.g_01835	Syaf.g_02262
OG0001227	Syag.g_01240	Syaf.g_00614
OG0001228	Syag.g_00709	Syaf.g_01223
OG0001229	Syag.g_00997	Syaf.g_01464
OG0001230	Syag.g_01430	Syaf.g_02404
OG0001231	Syag.g_02289	Syaf.g_00481
OG0001232	Syag.g_01724	Syaf.g_01000
OG0001234	Syag.g_02708	Syaf.g_00159
OG0001235	Syag.g_02715	Syaf.g_00150
OG0001236	Syag.g_02432	Syaf.g_00357
OG0001237	Syag.g_02426	Syaf.g_00362
OG0001238	Syag.g_02144	Syaf.g_00634
OG0001239	Syag.g_01822	Syaf.g_00960
OG0001240	Syag.g_01869	Syaf.g_00919
OG0001241	Syag.g_01879	Syaf.g_00909
OG0001243	Syag.g_01920	Syaf.g_00867
OG0001244	Syag.g_01948	Syaf.g_00836
OG0001246	Syag.g_01498	Syaf.g_02693
OG0001247	Syag.g_00710	Syaf.g_02004
OG0001248	Syag.g_00175	Syaf.g_02012
OG0001250	Syag.g_00725	Syaf.g_01377
OG0001251	Syag.g_00472	Syaf.g_00588
OG0001252	Syag.g_00960	Syaf.g_01412
OG0001254	Syag.g_02165	Syaf.g_01617
OG0001255	Syag.g_00440	Syaf.g_01070
OG0001256	Syag.g_01673	Syaf.g_01051
OG0001257	Syag.g_00217	Syaf.g_02534
OG0001258	Syag.g_01683	Syaf.g_01041
OG0001259	Syag.g_01743	Syaf.g_01177
OG0001260	Syag.g_01763	Syaf.g_01155
OG0001261	Syag.g_02763	Syaf.g_00103
OG0001262	Syag.g_02336	Syaf.g_00439
OG0001263	Syag.g_01923	Syaf.g_00864
OG0001265	Syag.g_01910	Syaf.g_00876
OG0001266	Syag.g_02036	Syaf.g_00760
OG0001267	Syag.g_02598	Syaf.g_00244
OG0001268	Syag.g_02850	Syaf.g_00017
OG0001269	Syag.g_00480	Syaf.g_01653
OG0001270	Syag.g_00030	Syaf.g_01210
OG0001271	Syag.g_01353	Syaf.g_02501
OG0001272	Syag.g_01522	Syaf.g_02715
OG0001273	Syag.g_00405	Syaf.g_02315
OG0001274	Syag.g_02076	Syaf.g_00707
OG0001275	Syag.g_00857	Syaf.g_01917
OG0001276	Syag.g_00874	Syaf.g_01933
OG0001278	Syag.g_01054	Syaf.g_01562
OG0001279	Syag.g_00490	Syaf.g_02385
OG0001280	Syag.g_01189	Syaf.g_01257
OG0001281	Syag.g_01219	Syaf.g_01247
OG0001282	Syag.g_01538	Syaf.g_02734
OG0001283	Syag.g_02248	Syaf.g_00524, Syaf.g_02414
OG0001284	Syag.g_01656	Syaf.g_01073
OG0001285	Syag.g_00142, Syag.g_02205	Syaf.g_00568
OG0001286	Syag.g_02778	Syaf.g_00089
OG0001287	Syag.g_02391	Syaf.g_00390
OG0001288	Syag.g_02373	Syaf.g_00408
OG0001289	Syag.g_01850	Syaf.g_00935
OG0001290	Syag.g_01878	Syaf.g_00910
OG0001291	Syag.g_01933	Syaf.g_00853
OG0001292	Syag.g_02667	Syaf.g_00191
OG0001293	Syag.g_02625	Syaf.g_00217
OG0001294	Syag.g_00593	Syaf.g_02124
OG0001295	Syag.g_00968	Syaf.g_02637
OG0001296	Syag.g_01492	Syaf.g_02687
OG0001297	Syag.g_01488	Syaf.g_02683
OG0001298	Syag.g_00309	Syaf.g_02584
OG0001299	Syag.g_00582	Syaf.g_02130
OG0001300	Syag.g_01003	Syaf.g_01468
OG0001301	Syag.g_00987	Syaf.g_01454
OG0001302	Syag.g_00442	Syaf.g_02279
OG0001303	Syag.g_00769	Syaf.g_01798
OG0001304	Syag.g_00890	Syaf.g_01950
OG0001305	Syag.g_00981	Syaf.g_01448
OG0001306	Syag.g_01160	Syaf.g_01272
OG0001307	Syag.g_00577	Syaf.g_01638
OG0001308	Syag.g_01406	Syaf.g_02427
OG0001309	Syag.g_01482	Syaf.g_02678
OG0001311	Syag.g_00876	Syaf.g_01935
OG0001312	Syag.g_00779	Syaf.g_01809
OG0001313	Syag.g_00391, Syag.g_01336	Syaf.g_02517
OG0001313	Syag.g_01335	Syaf.g_02523
OG0001315	Syag.g_02796	Syaf.g_00071
OG0001316	Syag.g_01940	Syaf.g_00847
OG0001317	Syag.g_01787	Syaf.g_02790
OG0001318	Syag.g_02633	Syaf.g_00209
OG0001319	Syag.g_02609	Syaf.g_00232
OG0001321	Syag.g_00050	Syaf.g_01238
OG0001322	Syag.g_00051	Syaf.g_01239
OG0001323	Syag.g_01479	Syaf.g_02675
OG0001324	Syag.g_01002	Syaf.g_01467
OG0001325	Syag.g_00916	Syaf.g_01976
OG0001326	Syag.g_02190, Syag.g_02195	Syaf.g_00578
OG0001328	Syag.g_00620	Syaf.g_02094
OG0001329	Syag.g_00498	Syaf.g_02285
OG0001330	Syag.g_01181	Syaf.g_01264
OG0001331	Syag.g_01543	Syaf.g_02739
OG0001333	Syag.g_01739	Syaf.g_01181
OG0001334	Syag.g_02807	Syaf.g_00060
OG0001335	Syag.g_02808	Syaf.g_00059
OG0001336	Syag.g_02249	Syaf.g_00523
OG0001337	Syag.g_02804	Syaf.g_00063
OG0001337	Syag.g_02824	Syaf.g_00040
OG0001338	Syag.g_02818	Syaf.g_00046
OG0001338	Syag.g_02831	Syaf.g_01683
OG0001338	Syag.g_02827	Syaf.g_00036
OG0001339	Syag.g_01881	Syaf.g_00907
OG0001341	Syag.g_00233	Syaf.g_01463
OG0001343	Syag.g_00562	Syaf.g_00590
OG0001344	Syag.g_01136	Syaf.g_01294
OG0001345	Syag.g_01108	Syaf.g_01323
OG0001346	Syag.g_01193	Syaf.g_01253
OG0001347	Syag.g_02350	Syaf.g_02400
OG0001348	Syag.g_00941	Syaf.g_01396
OG0001351	Syag.g_00055	Syaf.g_02539
OG0001352	Syag.g_01459	Syaf.g_02661
OG0001353	Syag.g_00716	Syaf.g_01388
OG0001354	Syag.g_00830	Syaf.g_01888
OG0001356	Syag.g_00942	Syaf.g_01397
OG0001357	Syag.g_00465	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syag.g_00374	Syaf.g_02341
OG0001359	Syag.g_00561	Syaf.g_00591
OG0001360	Syag.g_01106	Syaf.g_01325
OG0001361	Syag.g_01111	Syaf.g_01320
OG0001364	Syag.g_02448	Syaf.g_00338
OG0001366	Syag.g_01718	Syaf.g_01007
OG0001368	Syag.g_02674	Syaf.g_00184
OG0001370	Syag.g_02204	Syaf.g_00569
OG0001373	Syag.g_02194	Syaf.g_00579
OG0001374	Syag.g_02202	Syaf.g_00571
OG0001375	Syag.g_00563	Syaf.g_00589
OG0001376	Syag.g_02153	Syaf.g_00626
OG0001377	Syag.g_02152	Syaf.g_00627
OG0001378	Syag.g_00028	Syaf.g_01209
OG0001379	Syag.g_01183	Syaf.g_01262
OG0001380	Syag.g_00252	Syaf.g_02247
OG0001383	Syag.g_02087, Syag.g_02090	Syaf.g_00688
OG0001385	Syag.g_02191	Syaf.g_00582
OG0001386	Syag.g_02192	Syaf.g_00581
OG0001387	Syag.g_02193	Syaf.g_00580
OG0001388	Syag.g_02196	Syaf.g_00577
OG0001389	Syag.g_02197	Syaf.g_00576
OG0001390	Syag.g_02198	Syaf.g_00575
OG0001391	Syag.g_02199	Syaf.g_00574
OG0001392	Syag.g_02200	Syaf.g_00573
OG0001393	Syag.g_02201	Syaf.g_00572
OG0001394	Syag.g_00635	Syaf.g_02081
OG0001395	Syag.g_00898	Syaf.g_01958
OG0001396	Syag.g_02349	Syaf.g_02399
OG0001398	Syag.g_00751	Syaf.g_01758
OG0001401	Syag.g_00720	Syaf.g_01383
OG0001402	Syag.g_00379	Syaf.g_02336
OG0001404	Syag.g_01818	Syaf.g_00964
OG0001405	Syag.g_02810	Syaf.g_00057
OG0001406	Syag.g_02154	Syaf.g_00625
OG0001408	Syag.g_00450	Syaf.g_01546
OG0001410	Syag.g_00576	Syaf.g_01639
OG0001411	Syag.g_02424	Syaf.g_00310
OG0001412	Syag.g_02351	Syaf.g_02401
OG0001413	Syag.g_00224	Syaf.g_02344, Syaf.g_02267
OG0001416	Syag.g_01198	Syaf.g_01250
OG0001417	Syag.g_00829	Syaf.g_01887
OG0001419	Syag.g_01466	Syaf.g_02659
OG0001420	Syag.g_01465	Syaf.g_02664
OG0001425	Syag.g_02148	Syaf.g_00631
OG0001426	Syag.g_00073, Syag.g_00197	Syaf.g_01542
OG0001428	Syag.g_01981	Syaf.g_00804
OG0001432	Syag.g_00448	Syaf.g_01492
OG0001433	Syag.g_00943	Syaf.g_01398
OG0001435	Syag.g_00605	Syaf.g_02107
OG0001436	Syag.g_02454	Syaf.g_00331
OG0001436	Syag.g_02453	Syaf.g_00332
OG0001438	Syag.g_02583	Syaf.g_00259
OG0001439	Syag.g_02554	Syaf.g_00283
OG0001442	Syag.g_00648	Syaf.g_02066
OG0001443	Syag.g_02157	Syaf.g_00621
OG0001444	Syag.g_01863	Syaf.g_00924
OG0001444	Syag.g_02380	Syaf.g_00401
OG0001447	Syag.g_01921	Syaf.g_00866
OG0001448	Syag.g_01350	Syaf.g_00612
OG0001449	Syag.g_02676	Syaf.g_00182
OG0001452	Syag.g_02638	Syaf.g_00204
OG0001453	Syag.g_00849	Syaf.g_01909
OG0001454	Syag.g_00204	Syaf.g_02263
OG0001456	Syag.g_02212	Syaf.g_00561
OG0001457	Syag.g_02213	Syaf.g_00560
OG0001458	Syag.g_02214	Syaf.g_00559
OG0001459	Syag.g_00535	Syaf.g_01643
OG0001460	Syag.g_00944	Syaf.g_01399
OG0001461	Syag.g_00521	Syaf.g_01633
OG0001462	Syag.g_02315	Syaf.g_00455
OG0001465	Syag.g_00940	Syaf.g_02000
OG0001467	Syag.g_01322	Syaf.g_02280
OG0001470	Syag.g_02420	Syaf.g_01206
OG0001471	Syag.g_02563	Syaf.g_00276
OG0001473	Syag.g_00471	Syaf.g_02282
OG0001474	Syag.g_02851	Syaf.g_00016
OG0001475	Syag.g_02418	Syaf.g_01204
OG0001477	Syag.g_00990	Syaf.g_01457
OG0001478	Syag.g_01337	Syaf.g_02516
OG0001478	Syag.g_01344	Syaf.g_02508
OG0001479	Syag.g_02848	Syaf.g_00019
OG0001480	Syag.g_00451	Syaf.g_01334
OG0001482	Syag.g_00839	Syaf.g_01897
OG0001484	Syag.g_02203	Syaf.g_00570
OG0001487	Syag.g_01365	Syaf.g_02472
OG0001488	Syag.g_01119	Syaf.g_01311
OG0001489	Syag.g_02789, Syag.g_00515	Syaf.g_00078
OG0001492	Syag.g_01057	Syaf.g_01565
OG0001493	Syag.g_01045	Syaf.g_01555
OG0001495	Syag.g_02719	Syaf.g_00145
OG0001496	Syag.g_00993	Syaf.g_01459
OG0001497	Syag.g_00991	Syaf.g_01458
OG0001498	Syag.g_00006	Syaf.g_02806
OG0001502	Syag.g_00739	Syaf.g_01341
OG0001504	Syag.g_00534	Syaf.g_01642
OG0001507	Syag.g_01794, Syag.g_00083	Syaf.g_01664
OG0001508	Syag.g_02421	Syaf.g_01207
OG0001510	Syag.g_02386	Syaf.g_00394
OG0001511	Syag.g_01893	Syaf.g_00894
OG0001512	Syag.g_01781	Syaf.g_02784
OG0001513	Syag.g_02427	Syaf.g_00361
OG0001514	Syag.g_00994	Syaf.g_01460
OG0001515	Syag.g_01007	Syaf.g_01472
OG0001516	Syag.g_00579	Syaf.g_02133
OG0001517	Syag.g_02844	Syaf.g_00022
OG0001518	Syag.g_02146	Syaf.g_00632
OG0001519	Syag.g_02161	Syaf.g_00619
OG0001520	Syag.g_00294	Syaf.g_02600
OG0001527	Syag.g_00287	Syaf.g_02609
OG0001528	Syag.g_02419	Syaf.g_01205
OG0001529	Syag.g_02327	Syaf.g_00448
OG0001530	Syag.g_01891	Syaf.g_00896
OG0001531	Syag.g_01780	Syaf.g_02783
OG0001532	Syag.g_01089	Syaf.g_01595
OG0001533	Syag.g_01324	Syaf.g_02533
OG0001533	Syag.g_00026	Syaf.g_02543
OG0001534	Syag.g_00891	Syaf.g_01951
OG0001535	Syag.g_00871	Syaf.g_01931
OG0001536	Syag.g_00805	Syaf.g_01856
OG0001537	Syag.g_00629	Syaf.g_02086
OG0001538	Syag.g_00672	Syaf.g_02044
OG0001539	Syag.g_00601	Syaf.g_02111
OG0001540	Syag.g_01925	Syaf.g_00862
OG0001541	Syag.g_01990	Syaf.g_00795
OG0001542	Syag.g_01999	Syaf.g_00785
OG0001543	Syag.g_02058	Syaf.g_00726
OG0001544	Syag.g_02158	Syaf.g_00620
OG0001545	Syag.g_02238	Syaf.g_00534
OG0001546	Syag.g_01473	Syaf.g_02670
OG0001547	Syag.g_00753	Syaf.g_01777
OG0001551	Syag.g_01019	Syaf.g_01403
OG0001554	Syag.g_02124	Syaf.g_00648
OG0001556	Syag.g_01096	Syaf.g_01604
OG0001557	Syag.g_00636	Syaf.g_02080
OG0001558	Syag.g_02292	Syaf.g_00478
OG0001559	Syag.g_01890	Syaf.g_00897
OG0001560	Syag.g_01877	Syaf.g_00911
OG0001561	Syag.g_00878	Syaf.g_01937
OG0001562	Syag.g_00863	Syaf.g_01923
OG0001563	Syag.g_02772	Syaf.g_00094
OG0001564	Syag.g_02208	Syaf.g_00565
OG0001567	Syag.g_00752	Syaf.g_01776
OG0001568	Syag.g_00754	Syaf.g_01779
OG0001573	Syag.g_02183	Syaf.g_02415
OG0001574	Syag.g_00285	Syaf.g_02611
OG0001575	Syag.g_00290	Syaf.g_02606
OG0001576	Syag.g_01233	Syaf.g_02545
OG0001577	Syag.g_01146	Syaf.g_01284
OG0001578	Syag.g_00101	Syaf.g_02260
OG0001579	Syag.g_02817	Syaf.g_00047
OG0001580	Syag.g_02112	Syaf.g_00662
OG0001582	Syag.g_00198	Syaf.g_01865
OG0001588	Syag.g_02446	Syaf.g_00343
OG0001589	Syag.g_01748	Syaf.g_01173
OG0001590	Syag.g_00404	Syaf.g_02316
OG0001590	Syag.g_00519	Syaf.g_01632
OG0001591	Syag.g_00595	Syaf.g_02122
OG0001592	Syag.g_02113	Syaf.g_00661
OG0001594	Syag.g_01304	Syaf.g_02389
OG0001602	Syag.g_00939	Syaf.g_02001
OG0001614	Syag.g_02401	Syaf.g_00380
OG0001615	Syag.g_00256	Syaf.g_01117, Syaf.g_02632
OG0001616	Syag.g_01102	Syaf.g_01610
OG0001617	Syag.g_00998	Syaf.g_01465
OG0001618	Syag.g_00909	Syaf.g_01969
OG0001619	Syag.g_00794	Syaf.g_01845
OG0001620	Syag.g_02857	Syaf.g_00010
OG0001621	Syag.g_02637	Syaf.g_00205
OG0001622	Syag.g_02247	Syaf.g_00525
OG0001623	Syag.g_02828	Syaf.g_00035
OG0001624	Syag.g_00443	Syaf.g_00613
OG0001625	Syag.g_02631	Syaf.g_00211
OG0001633	Syag.g_01608	Syaf.g_01528, Syaf.g_02381
OG0001634	Syag.g_00585	Syaf.g_02127
OG0001635	Syag.g_02369	Syaf.g_00412
OG0001636	Syag.g_02314	Syaf.g_00456
OG0001637	Syag.g_00020	Syaf.g_01162
OG0001638	Syag.g_01700	Syaf.g_01021
OG0001639	Syag.g_01615	Syaf.g_01108
OG0001640	Syag.g_00955	Syaf.g_01408
OG0001641	Syag.g_00847	Syaf.g_01907
OG0001642	Syag.g_00742	Syaf.g_01336
OG0001643	Syag.g_00415	Syaf.g_02305
OG0001644	Syag.g_00902	Syaf.g_01962
OG0001645	Syag.g_00559	Syaf.g_01780, Syaf.g_02272
OG0001646	Syag.g_00625	Syaf.g_02765, Syaf.g_01702, Syaf.g_02246
OG0001647	Syag.g_02607	Syaf.g_00234
OG0001652	Syag.g_02290	Syaf.g_00480
OG0001653	Syag.g_01866	Syaf.g_00921, Syaf.g_00507
OG0001654	Syag.g_01613	Syaf.g_01110
OG0001656	Syag.g_02816	Syaf.g_00052
OG0001657	Syag.g_01962	Syaf.g_00822
OG0001658	Syag.g_02125	Syaf.g_00647
OG0001659	Syag.g_01093	Syaf.g_01602
OG0001660	Syag.g_01899, Syag.g_02870	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001671	Syag.g_02063	Syaf.g_00721
OG0001672	Syag.g_01833	Syaf.g_00949
OG0001673	Syag.g_01789	Syaf.g_02792
OG0001675	Syag.g_01692, Syag.g_00861	Syaf.g_01921
OG0001676	Syag.g_02815	Syaf.g_00053
OG0001677	Syag.g_02800	Syaf.g_01597
OG0001678	Syag.g_02692	Syaf.g_00174
OG0001680	Syag.g_01709	Syaf.g_01016
OG0001682	Syag.g_00911	Syaf.g_02264, Syaf.g_01972
OG0001691	Syag.g_00486	Syaf.g_02349
OG0001692	Syag.g_01426	Syaf.g_02408
OG0001693	Syag.g_00976	Syaf.g_01443
OG0001694	Syag.g_02596	Syaf.g_00246
OG0001695	Syag.g_02232	Syaf.g_00540
OG0001700	Syag.g_00537	Syaf.g_02162, Syaf.g_02178
OG0001702	Syag.g_01855	Syaf.g_00930
OG0001703	Syag.g_01535	Syaf.g_02731
OG0001712	Syag.g_00089	Syaf.g_01712
OG0001713	Syag.g_01128	Syaf.g_01303
OG0001715	Syag.g_00114	Syaf.g_02249
OG0001717	Syag.g_01976	Syaf.g_00809
OG0001726	Syag.g_00747	Syaf.g_01751
OG0001729	Syag.g_01774	Syaf.g_02780
OG0001730	Syag.g_01769	Syaf.g_02777
OG0001731	Syag.g_01640	Syaf.g_01089
OG0001732	Syag.g_01069	Syaf.g_01580
OG0001733	Syag.g_00597	Syaf.g_02119
OG0001735	Syag.g_00555	Syaf.g_00506
OG0001736	Syag.g_02468	Syaf.g_00318
OG0001737	Syag.g_02577	Syaf.g_00265
OG0001738	Syag.g_02539	Syaf.g_00298
OG0001739	Syag.g_02230	Syaf.g_00542
OG0001740	Syag.g_02235	Syaf.g_00537
OG0001741	Syag.g_00163	Syaf.g_02250
OG0001747	Syag.g_01945	Syaf.g_00841
OG0001748	Syag.g_02065	Syaf.g_00719
OG0001749	Syag.g_02461	Syaf.g_00322
OG0001750	Syag.g_01864	Syaf.g_00923
OG0001752	Syag.g_01766	Syaf.g_01153
OG0001753	Syag.g_01760	Syaf.g_01159
OG0001754	Syag.g_00022	Syaf.g_01160, Syaf.g_00677
OG0001755	Syag.g_01483	Syaf.g_02679
OG0001756	Syag.g_02151	Syaf.g_00622
OG0001758	Syag.g_00524	Syaf.g_01645
OG0001761	Syag.g_00361	Syaf.g_02366
OG0001762	Syag.g_00854	Syaf.g_01914
OG0001763	Syag.g_00842	Syaf.g_01901
OG0001764	Syag.g_00758	Syaf.g_01784
OG0001765	Syag.g_00080	Syaf.g_01121, Syaf.g_01644
OG0001766	Syag.g_02567	Syaf.g_00271
OG0001767	Syag.g_02455	Syaf.g_00330
OG0001768	Syag.g_02008	Syaf.g_00778
OG0001770	Syag.g_00523	Syaf.g_01631
OG0001771	Syag.g_00180	Syaf.g_01656
OG0001783	Syag.g_02396	Syaf.g_00385
OG0001784	Syag.g_01860	Syaf.g_00929
OG0001786	Syag.g_01658	Syaf.g_01071
OG0001787	Syag.g_01455	Syaf.g_02655
OG0001788	Syag.g_01452	Syaf.g_02652
OG0001789	Syag.g_01191	Syaf.g_01255
OG0001790	Syag.g_01153	Syaf.g_01279
OG0001791	Syag.g_01127	Syaf.g_01304
OG0001792	Syag.g_01063	Syaf.g_01572
OG0001794	Syag.g_00887	Syaf.g_01944
OG0001796	Syag.g_00865	Syaf.g_01925
OG0001797	Syag.g_00786	Syaf.g_01817
OG0001798	Syag.g_00381	Syaf.g_02333
OG0001799	Syag.g_00430	Syaf.g_02294
OG0001800	Syag.g_01287	Syaf.g_02386
OG0001801	Syag.g_01440	Syaf.g_02394
OG0001803	Syag.g_00039	Syaf.g_01225
OG0001804	Syag.g_00007	Syaf.g_02805
OG0001805	Syag.g_02661	Syaf.g_00195
OG0001806	Syag.g_02608	Syaf.g_00233
OG0001807	Syag.g_02452	Syaf.g_00334
OG0001808	Syag.g_02441	Syaf.g_00347
OG0001809	Syag.g_01936	Syaf.g_00967
OG0001810	Syag.g_01938	Syaf.g_00849
OG0001811	Syag.g_01997	Syaf.g_00788
OG0001812	Syag.g_02114	Syaf.g_00660
OG0001813	Syag.g_02168	Syaf.g_00607
OG0001814	Syag.g_02257	Syaf.g_00516
OG0001815	Syag.g_02267	Syaf.g_00503
OG0001816	Syag.g_00599	Syaf.g_02117
OG0001837	Syag.g_02064	Syaf.g_00720
OG0001838	Syag.g_02280	Syaf.g_00490
OG0001839	Syag.g_02310	Syaf.g_00460
OG0001840	Syag.g_02333	Syaf.g_00442
OG0001841	Syag.g_02342	Syaf.g_00435
OG0001843	Syag.g_02402	Syaf.g_00379
OG0001844	Syag.g_02403	Syaf.g_00378
OG0001845	Syag.g_02404	Syaf.g_00377
OG0001846	Syag.g_01913	Syaf.g_00873
OG0001847	Syag.g_01911	Syaf.g_00875
OG0001848	Syag.g_01907	Syaf.g_00879
OG0001849	Syag.g_01849	Syaf.g_00936
OG0001850	Syag.g_01836	Syaf.g_00947
OG0001851	Syag.g_01829	Syaf.g_00953
OG0001852	Syag.g_01828	Syaf.g_00954
OG0001853	Syag.g_01821	Syaf.g_00961
OG0001854	Syag.g_01785	Syaf.g_02788
OG0001856	Syag.g_01665	Syaf.g_01059
OG0001857	Syag.g_01662	Syaf.g_01062
OG0001858	Syag.g_01634	Syaf.g_01096
OG0001859	Syag.g_01547	Syaf.g_02743
OG0001860	Syag.g_01533	Syaf.g_02729
OG0001861	Syag.g_01521	Syaf.g_02714
OG0001862	Syag.g_01509	Syaf.g_02703
OG0001863	Syag.g_01503	Syaf.g_02698
OG0001864	Syag.g_01444	Syaf.g_02644
OG0001866	Syag.g_00349	Syaf.g_02549
OG0001867	Syag.g_00359	Syaf.g_02368
OG0001868	Syag.g_01197	Syaf.g_01251
OG0001869	Syag.g_01147	Syaf.g_01283
OG0001870	Syag.g_01138	Syaf.g_01291
OG0001871	Syag.g_01133	Syaf.g_01297
OG0001872	Syag.g_01058	Syaf.g_01566
OG0001873	Syag.g_01101	Syaf.g_01609
OG0001874	Syag.g_01104	Syaf.g_01612
OG0001875	Syag.g_00525	Syaf.g_01646
OG0001876	Syag.g_00526	Syaf.g_01647
OG0001877	Syag.g_01006	Syaf.g_01471
OG0001878	Syag.g_00858	Syaf.g_01918
OG0001879	Syag.g_00852	Syaf.g_01912
OG0001880	Syag.g_00815	Syaf.g_01866
OG0001881	Syag.g_00813	Syaf.g_01864
OG0001882	Syag.g_00789	Syaf.g_01840
