Orthogroup	Prbn	Prap
OG0001098	Prbn.g_01848	Prap.g_01676
OG0001099	Prbn.g_01849	Prap.g_01675
OG0001100	Prbn.g_01850	Prap.g_01674
OG0001101	Prbn.g_01851	Prap.g_01673
OG0001102	Prbn.g_01852	Prap.g_01672
OG0001103	Prbn.g_01853	Prap.g_01671
OG0001104	Prbn.g_01854	Prap.g_01670
OG0001105	Prbn.g_01855	Prap.g_01669
OG0001106	Prbn.g_01856	Prap.g_01668
OG0001107	Prbn.g_01857	Prap.g_01667
OG0001108	Prbn.g_01858	Prap.g_01666
OG0001109	Prbn.g_01859	Prap.g_01665
OG0001110	Prbn.g_01860	Prap.g_01664
OG0001111	Prbn.g_01861	Prap.g_01663
OG0001112	Prbn.g_01862	Prap.g_01662
OG0001113	Prbn.g_01863	Prap.g_01661
OG0001114	Prbn.g_01864	Prap.g_01660
OG0001115	Prbn.g_01865	Prap.g_01659
OG0001116	Prbn.g_01866	Prap.g_01658
OG0001117	Prbn.g_01867	Prap.g_01657
OG0001118	Prbn.g_01868	Prap.g_01656
OG0001119	Prbn.g_01869	Prap.g_01655
OG0001120	Prbn.g_01870	Prap.g_01654
OG0001121	Prbn.g_01872	Prap.g_01652
OG0001122	Prbn.g_01873	Prap.g_01651
OG0001123	Prbn.g_01874	Prap.g_01650
OG0001124	Prbn.g_01876	Prap.g_01647
OG0001125	Prbn.g_01878	Prap.g_01645
OG0001126	Prbn.g_01879	Prap.g_01644
OG0001127	Prbn.g_01882	Prap.g_01641
OG0001128	Prbn.g_01883	Prap.g_01640
OG0001129	Prbn.g_01884	Prap.g_01639
OG0001130	Prbn.g_01887	Prap.g_01636
OG0001131	Prbn.g_01888	Prap.g_01635
OG0001132	Prbn.g_01889	Prap.g_01634
OG0001133	Prbn.g_01890	Prap.g_01633
OG0001134	Prbn.g_01891	Prap.g_01632
OG0001135	Prbn.g_01892	Prap.g_01631
OG0001136	Prbn.g_01893	Prap.g_01630
OG0001137	Prbn.g_01894	Prap.g_01629
OG0001138	Prbn.g_01895	Prap.g_01628
OG0001139	Prbn.g_01897	Prap.g_01626
OG0001140	Prbn.g_01898	Prap.g_01625
OG0001141	Prbn.g_01899	Prap.g_01624
OG0001142	Prbn.g_01903	Prap.g_01620
OG0001143	Prbn.g_01904	Prap.g_01619
OG0001144	Prbn.g_01905	Prap.g_01618
OG0001145	Prbn.g_01906	Prap.g_01617
OG0001146	Prbn.g_01907	Prap.g_01616
OG0001147	Prbn.g_01908	Prap.g_01615
OG0001148	Prbn.g_01909	Prap.g_01614
OG0001149	Prbn.g_01911	Prap.g_01612
OG0001150	Prbn.g_01912	Prap.g_01611
OG0001151	Prbn.g_01916	Prap.g_01607
OG0001152	Prbn.g_01917	Prap.g_01606
OG0001153	Prbn.g_01918	Prap.g_01605
OG0001154	Prbn.g_01920	Prap.g_01603
OG0001155	Prbn.g_01017	Prap.g_01601
OG0001156	Prbn.g_01015	Prap.g_01599
OG0001157	Prbn.g_01013	Prap.g_01597
OG0001158	Prbn.g_01011	Prap.g_01595
OG0001159	Prbn.g_01010	Prap.g_01594
OG0001160	Prbn.g_01009	Prap.g_01593
OG0001161	Prbn.g_01008	Prap.g_01592
OG0001162	Prbn.g_01007	Prap.g_01591
OG0001163	Prbn.g_01006	Prap.g_01590
OG0001164	Prbn.g_01005	Prap.g_01589
OG0001165	Prbn.g_01004	Prap.g_01588
OG0001166	Prbn.g_01003	Prap.g_01587
OG0001167	Prbn.g_01001	Prap.g_01585
OG0001168	Prbn.g_01000	Prap.g_01584
OG0001169	Prbn.g_00999	Prap.g_01583
OG0001170	Prbn.g_00998	Prap.g_01582
OG0001171	Prbn.g_00997	Prap.g_01581
OG0001172	Prbn.g_00995	Prap.g_01579
OG0001173	Prbn.g_00993	Prap.g_01577
OG0001174	Prbn.g_00992	Prap.g_01576
OG0001175	Prbn.g_00991	Prap.g_01575
OG0001176	Prbn.g_00989	Prap.g_01573
OG0001177	Prbn.g_00987	Prap.g_01571
OG0001178	Prbn.g_00984	Prap.g_01568
OG0001179	Prbn.g_00983	Prap.g_01567
OG0001180	Prbn.g_00982	Prap.g_01566
OG0001181	Prbn.g_00981	Prap.g_01565
OG0001182	Prbn.g_00980	Prap.g_01564
OG0001183	Prbn.g_00979	Prap.g_01563
OG0001184	Prbn.g_00977	Prap.g_01561
OG0001185	Prbn.g_00975	Prap.g_01559
OG0001186	Prbn.g_00974	Prap.g_01558
OG0001187	Prbn.g_00973	Prap.g_01557
OG0001188	Prbn.g_00972	Prap.g_01556
OG0001189	Prbn.g_00971	Prap.g_01555
OG0001190	Prbn.g_00970	Prap.g_01554
OG0001191	Prbn.g_00969	Prap.g_01553
OG0001192	Prbn.g_00968	Prap.g_01552
OG0001193	Prbn.g_00967	Prap.g_01551
OG0001194	Prbn.g_00966	Prap.g_01550
OG0001195	Prbn.g_00965	Prap.g_01549
OG0001196	Prbn.g_00964	Prap.g_01548
OG0001197	Prbn.g_00963	Prap.g_01547
OG0001198	Prbn.g_00962	Prap.g_01546
OG0001199	Prbn.g_00961	Prap.g_01545
OG0001200	Prbn.g_00960	Prap.g_01544
OG0001201	Prbn.g_00959	Prap.g_01543
OG0001202	Prbn.g_00958	Prap.g_01542
OG0001203	Prbn.g_00957	Prap.g_01541
OG0001204	Prbn.g_00955	Prap.g_01539
OG0001205	Prbn.g_00953	Prap.g_01537
OG0001206	Prbn.g_00952	Prap.g_01536
OG0001207	Prbn.g_00951	Prap.g_01535
OG0001208	Prbn.g_00950	Prap.g_01534
OG0001209	Prbn.g_00949	Prap.g_01533
OG0001210	Prbn.g_00948	Prap.g_01532
OG0001211	Prbn.g_00947	Prap.g_01531
OG0001212	Prbn.g_00946	Prap.g_01530
OG0001213	Prbn.g_00945	Prap.g_01529
OG0001214	Prbn.g_00943	Prap.g_01527
OG0001215	Prbn.g_00942	Prap.g_01526
OG0001216	Prbn.g_00941	Prap.g_01525
OG0001217	Prbn.g_00940	Prap.g_01524
OG0001218	Prbn.g_00939	Prap.g_01523
OG0001219	Prbn.g_00936	Prap.g_01520
OG0001220	Prbn.g_00935	Prap.g_01519
OG0001221	Prbn.g_00931	Prap.g_01515
OG0001222	Prbn.g_00930	Prap.g_01514
OG0001223	Prbn.g_00929	Prap.g_01513
OG0001224	Prbn.g_00927	Prap.g_01511
OG0001225	Prbn.g_00926	Prap.g_01510
OG0001226	Prbn.g_00925	Prap.g_01509
OG0001227	Prbn.g_00924	Prap.g_01508
OG0001228	Prbn.g_00923	Prap.g_01507
OG0001229	Prbn.g_00922	Prap.g_01506
OG0001230	Prbn.g_00921	Prap.g_01505
OG0001231	Prbn.g_00920	Prap.g_01504
OG0001232	Prbn.g_00917	Prap.g_01501
OG0001233	Prbn.g_00916	Prap.g_01500
OG0001234	Prbn.g_00915	Prap.g_01499
OG0001235	Prbn.g_00914	Prap.g_01498
OG0001236	Prbn.g_00912	Prap.g_01496
OG0001237	Prbn.g_00911	Prap.g_01495
OG0001238	Prbn.g_00908	Prap.g_01492
OG0001239	Prbn.g_00907	Prap.g_01491
OG0001240	Prbn.g_00906	Prap.g_01490
OG0001241	Prbn.g_00291	Prap.g_01874
OG0001242	Prbn.g_00292	Prap.g_01873
OG0001243	Prbn.g_00293	Prap.g_01872
OG0001244	Prbn.g_00294	Prap.g_01871
OG0001245	Prbn.g_00295	Prap.g_01870
OG0001246	Prbn.g_00296	Prap.g_01869
OG0001247	Prbn.g_00297	Prap.g_01868
OG0001248	Prbn.g_00298	Prap.g_00056
OG0001249	Prbn.g_00299	Prap.g_00055
OG0001250	Prbn.g_00300	Prap.g_00054
OG0001251	Prbn.g_01329	Prap.g_01086
OG0001252	Prbn.g_01279	Prap.g_01036
OG0001253	Prbn.g_01264	Prap.g_01021
OG0001254	Prbn.g_00048	Prap.g_01429
OG0001255	Prbn.g_00104	Prap.g_01373
OG0001257	Prbn.g_00632	Prap.g_01285
OG0001258	Prbn.g_00616	Prap.g_01269
OG0001259	Prbn.g_00525	Prap.g_01178
OG0001260	Prbn.g_01456	Prap.g_00693
OG0001261	Prbn.g_01510	Prap.g_00747
OG0001262	Prbn.g_01493	Prap.g_00730
OG0001263	Prbn.g_01168	Prap.g_00477
OG0001264	Prbn.g_01622	Prap.g_00859
OG0001265	Prbn.g_01375	Prap.g_00300
OG0001266	Prbn.g_00476	Prap.g_01129
OG0001267	Prbn.g_01171	Prap.g_00474
OG0001268	Prbn.g_01186	Prap.g_00459
OG0001269	Prbn.g_01215	Prap.g_01927
OG0001270	Prbn.g_00255	Prap.g_00164
OG0001271	Prbn.g_00268	Prap.g_00177
OG0001272	Prbn.g_00467	Prap.g_01120
OG0001273	Prbn.g_00865	Prap.g_00238
OG0001274	Prbn.g_00134	Prap.g_01907
OG0001275	Prbn.g_01114	Prap.g_00531
OG0001276	Prbn.g_01354	Prap.g_00321
OG0001277	Prbn.g_01704	Prap.g_01820
OG0001278	Prbn.g_01736	Prap.g_01788
OG0001279	Prbn.g_01740	Prap.g_01784
OG0001280	Prbn.g_01743	Prap.g_01781
OG0001281	Prbn.g_01814	Prap.g_01710
OG0001282	Prbn.g_01750	Prap.g_01774
OG0001283	Prbn.g_01016	Prap.g_01600
OG0001284	Prbn.g_00985	Prap.g_01569
OG0001285	Prbn.g_00956	Prap.g_01540
OG0001287	Prbn.g_00133	Prap.g_01906
OG0001288	Prbn.g_00676	Prap.g_01329
OG0001290	Prbn.g_00751	Prap.g_00924
OG0001291	Prbn.g_00706	Prap.g_00879
OG0001292	Prbn.g_00703	Prap.g_00876
OG0001294	Prbn.g_01328	Prap.g_01085
OG0001295	Prbn.g_01298	Prap.g_01055
OG0001296	Prbn.g_01291	Prap.g_01048
OG0001297	Prbn.g_00354	Prap.g_00970
OG0001298	Prbn.g_00306	Prap.g_01468
OG0001299	Prbn.g_00018	Prap.g_01459
OG0001300	Prbn.g_01104	Prap.g_00541
OG0001301	Prbn.g_00428	Prap.g_00390
OG0001302	Prbn.g_00126	Prap.g_01899
OG0001302	Prbn.g_01676	Prap.g_01848
OG0001303	Prbn.g_01126	Prap.g_00519
OG0001304	Prbn.g_01462	Prap.g_00699
OG0001305	Prbn.g_01467	Prap.g_00704
OG0001306	Prbn.g_00918	Prap.g_01502
OG0001307	Prbn.g_01103	Prap.g_00542
OG0001308	Prbn.g_00875	Prap.g_00228
OG0001309	Prbn.g_00954	Prap.g_01538
OG0001310	Prbn.g_01024	Prap.g_00035
OG0001311	Prbn.g_00395	Prap.g_00423
OG0001312	Prbn.g_01214	Prap.g_01926
OG0001313	Prbn.g_00691	Prap.g_01344
OG0001315	Prbn.g_01804	Prap.g_01720
OG0001316	Prbn.g_01919	Prap.g_01604
OG0001318	Prbn.g_01276	Prap.g_01033
OG0001319	Prbn.g_00312	Prap.g_01474
OG0001320	Prbn.g_00146	Prap.g_01919
OG0001321	Prbn.g_00477	Prap.g_01130
OG0001322	Prbn.g_01140	Prap.g_00505
OG0001323	Prbn.g_01633	Prap.g_00870
OG0001324	Prbn.g_00774	Prap.g_00647
OG0001325	Prbn.g_00813	Prap.g_00607
OG0001326	Prbn.g_00138	Prap.g_01911
OG0001327	Prbn.g_00876	Prap.g_00227
OG0001328	Prbn.g_01079	Prap.g_00566
OG0001329	Prbn.g_00909	Prap.g_01493
OG0001330	Prbn.g_00893	Prap.g_00210
OG0001331	Prbn.g_01741	Prap.g_01783
OG0001332	Prbn.g_01793	Prap.g_01731
OG0001333	Prbn.g_01885	Prap.g_01638
OG0001334	Prbn.g_00994	Prap.g_01578
OG0001336	Prbn.g_01289	Prap.g_01046
OG0001337	Prbn.g_01299	Prap.g_01056
OG0001338	Prbn.g_01065	Prap.g_00580
OG0001339	Prbn.g_00350	Prap.g_00966
OG0001340	Prbn.g_00014	Prap.g_01463
OG0001341	Prbn.g_00027	Prap.g_01450
OG0001342	Prbn.g_00047	Prap.g_01430
OG0001343	Prbn.g_00110	Prap.g_01367
OG0001345	Prbn.g_00679	Prap.g_01332
OG0001346	Prbn.g_00642	Prap.g_01295
OG0001347	Prbn.g_00628	Prap.g_01281
OG0001349	Prbn.g_00605	Prap.g_01258
OG0001350	Prbn.g_00600	Prap.g_01253
OG0001351	Prbn.g_00539	Prap.g_01192
OG0001352	Prbn.g_01582	Prap.g_00819
OG0001353	Prbn.g_00326	Prap.g_00942
OG0001354	Prbn.g_01455	Prap.g_00692
OG0001355	Prbn.g_01503	Prap.g_00740
OG0001356	Prbn.g_01932	Prap.g_00662
OG0001357	Prbn.g_01390	Prap.g_00285
OG0001358	Prbn.g_01376	Prap.g_00299
OG0001359	Prbn.g_01655	Prap.g_01878
OG0001360	Prbn.g_01656	Prap.g_01877
OG0001361	Prbn.g_00416	Prap.g_00402
OG0001362	Prbn.g_00810	Prap.g_00610
OG0001363	Prbn.g_00717	Prap.g_00890
OG0001364	Prbn.g_00287	Prap.g_00196
OG0001365	Prbn.g_00721	Prap.g_00894
OG0001366	Prbn.g_01783	Prap.g_01741
OG0001368	Prbn.g_00986	Prap.g_01570
OG0001369	Prbn.g_01374	Prap.g_00301
OG0001370	Prbn.g_00775	Prap.g_00646
OG0001370	Prbn.g_01052	Prap.g_00007
OG0001370	Prbn.g_01109	Prap.g_00536
OG0001371	Prbn.g_00711	Prap.g_00884
OG0001372	Prbn.g_00709	Prap.g_00882
OG0001373	Prbn.g_00702	Prap.g_00875
OG0001374	Prbn.g_01334	Prap.g_01091
OG0001375	Prbn.g_01281	Prap.g_01038
OG0001376	Prbn.g_00316	Prap.g_01478
OG0001377	Prbn.g_00023	Prap.g_01454
OG0001378	Prbn.g_00040	Prap.g_01437
OG0001379	Prbn.g_00253	Prap.g_00162
OG0001380	Prbn.g_01566	Prap.g_00803
OG0001381	Prbn.g_00656	Prap.g_01309
OG0001382	Prbn.g_00650	Prap.g_01303
OG0001383	Prbn.g_00603	Prap.g_01256
OG0001384	Prbn.g_00595	Prap.g_01248
OG0001385	Prbn.g_00842	Prap.g_00359
OG0001386	Prbn.g_01590	Prap.g_00827
OG0001387	Prbn.g_01588	Prap.g_00825
OG0001388	Prbn.g_01577	Prap.g_00814
OG0001389	Prbn.g_00859	Prap.g_00342
OG0001390	Prbn.g_01134	Prap.g_00511
OG0001391	Prbn.g_01452	Prap.g_00689
OG0001392	Prbn.g_01933	Prap.g_00663
OG0001393	Prbn.g_01931	Prap.g_00661
OG0001394	Prbn.g_01616	Prap.g_00853
OG0001395	Prbn.g_01613	Prap.g_00850
OG0001396	Prbn.g_01707	Prap.g_01817
OG0001397	Prbn.g_01363	Prap.g_00312
OG0001398	Prbn.g_01475	Prap.g_00712
OG0001399	Prbn.g_01941	Prap.g_00671
OG0001400	Prbn.g_01117	Prap.g_00528
OG0001401	Prbn.g_01019	Prap.g_00040
OG0001402	Prbn.g_01174	Prap.g_00471
OG0001403	Prbn.g_01083	Prap.g_00562
OG0001404	Prbn.g_01360	Prap.g_00315
OG0001405	Prbn.g_01241	Prap.g_00060
OG0001406	Prbn.g_00254	Prap.g_00163
OG0001407	Prbn.g_00257	Prap.g_00166
OG0001408	Prbn.g_00892	Prap.g_00211
OG0001409	Prbn.g_01666	Prap.g_01858
OG0001410	Prbn.g_00148	Prap.g_01921
OG0001412	Prbn.g_01438	Prap.g_00676
OG0001414	Prbn.g_01136	Prap.g_00509
OG0001417	Prbn.g_01589	Prap.g_00826
OG0001418	Prbn.g_00822	Prap.g_00598
OG0001419	Prbn.g_01446	Prap.g_00684
OG0001420	Prbn.g_01929	Prap.g_00659
OG0001421	Prbn.g_01924	Prap.g_00654
OG0001422	Prbn.g_00805	Prap.g_00616
OG0001423	Prbn.g_00801	Prap.g_00620
OG0001424	Prbn.g_00889	Prap.g_00214
OG0001425	Prbn.g_01121	Prap.g_00524
OG0001427	Prbn.g_01681	Prap.g_01843
OG0001428	Prbn.g_00184	Prap.g_00093
OG0001428	Prbn.g_00186	Prap.g_00095
OG0001429	Prbn.g_01408	Prap.g_00267
OG0001430	Prbn.g_01029	Prap.g_00030
OG0001431	Prbn.g_01021	Prap.g_00038
OG0001432	Prbn.g_01118	Prap.g_00527
OG0001434	Prbn.g_01705	Prap.g_01819
OG0001434	Prbn.g_00141	Prap.g_01914
OG0001435	Prbn.g_01153	Prap.g_00492
OG0001436	Prbn.g_01733	Prap.g_01791
OG0001439	Prbn.g_01513	Prap.g_00750
OG0001440	Prbn.g_01371	Prap.g_00304
OG0001441	Prbn.g_01639	Prap.g_01894
OG0001443	Prbn.g_01170	Prap.g_00475
OG0001444	Prbn.g_01209	Prap.g_00436
OG0001445	Prbn.g_01643	Prap.g_01890
OG0001446	Prbn.g_01644	Prap.g_01889
OG0001447	Prbn.g_01163	Prap.g_00482
OG0001448	Prbn.g_01637	Prap.g_01896
OG0001449	Prbn.g_00174	Prap.g_00083
OG0001450	Prbn.g_01669	Prap.g_01855
OG0001450	Prbn.g_01699	Prap.g_01825
OG0001451	Prbn.g_00787	Prap.g_00633
OG0001452	Prbn.g_00937	Prap.g_01521
OG0001454	Prbn.g_00658	Prap.g_01311
OG0001455	Prbn.g_00792	Prap.g_00629
OG0001456	Prbn.g_00526	Prap.g_01179
OG0001457	Prbn.g_01557	Prap.g_00794
OG0001458	Prbn.g_00796	Prap.g_00625
OG0001459	Prbn.g_01235	Prap.g_01947
OG0001460	Prbn.g_00472	Prap.g_01125
OG0001461	Prbn.g_00852	Prap.g_00349
OG0001462	Prbn.g_01149	Prap.g_00496
OG0001463	Prbn.g_00652	Prap.g_01305
OG0001465	Prbn.g_01125	Prap.g_00520
OG0001466	Prbn.g_00877	Prap.g_00226
OG0001468	Prbn.g_01910	Prap.g_01613
OG0001469	Prbn.g_01187	Prap.g_00458
OG0001471	Prbn.g_00784	Prap.g_00636
OG0001473	Prbn.g_01453	Prap.g_00690
OG0001482	Prbn.g_01649	Prap.g_01884
OG0001483	Prbn.g_01090	Prap.g_00555
OG0001484	Prbn.g_00716	Prap.g_00889
OG0001485	Prbn.g_01806	Prap.g_01718
OG0001486	Prbn.g_01601	Prap.g_00838
OG0001487	Prbn.g_00490	Prap.g_01143
OG0001488	Prbn.g_00382	Prap.g_00998
OG0001489	Prbn.g_01836	Prap.g_01688
OG0001490	Prbn.g_01808	Prap.g_01716
OG0001492	Prbn.g_01512	Prap.g_00749
OG0001504	Prbn.g_01606	Prap.g_00843
OG0001505	Prbn.g_00128	Prap.g_01901
OG0001506	Prbn.g_01142	Prap.g_00503
OG0001508	Prbn.g_01710	Prap.g_01814
OG0001509	Prbn.g_00459	Prap.g_01112
OG0001519	Prbn.g_00132	Prap.g_01905
OG0001520	Prbn.g_01732	Prap.g_01792
OG0001521	Prbn.g_00720	Prap.g_00893
OG0001522	Prbn.g_01041	Prap.g_00018
OG0001522	Prbn.g_01665	Prap.g_01859
OG0001526	Prbn.g_01926	Prap.g_00656
OG0001530	Prbn.g_01731	Prap.g_01793
OG0001531	Prbn.g_00825	Prap.g_00595
OG0001531	Prbn.g_00799	Prap.g_00622
OG0001535	Prbn.g_01481	Prap.g_00718
OG0001541	Prbn.g_01056	Prap.g_00003
OG0001544	Prbn.g_00129	Prap.g_01902
OG0001545	Prbn.g_01625	Prap.g_00862
OG0001546	Prbn.g_01508	Prap.g_00745
OG0001547	Prbn.g_00776	Prap.g_00645
OG0001547	Prbn.g_01051	Prap.g_00008
OG0001548	Prbn.g_00815	Prap.g_00605
OG0001548	Prbn.g_01130	Prap.g_00515
OG0001558	Prbn.g_01040	Prap.g_00019
OG0001574	Prbn.g_00811	Prap.g_00609
OG0001579	Prbn.g_00188	Prap.g_00097
OG0001580	Prbn.g_00176	Prap.g_00085
OG0001581	Prbn.g_00179	Prap.g_00088
OG0001587	Prbn.g_00725	Prap.g_00898
OG0001588	Prbn.g_01128	Prap.g_00517
OG0001593	Prbn.g_00651	Prap.g_01304
OG0001607	Prbn.g_01237	Prap.g_01949
OG0001607	Prbn.g_01236	Prap.g_01948
OG0001608	Prbn.g_00873	Prap.g_00230
OG0001617	Prbn.g_00194	Prap.g_00103
OG0001618	Prbn.g_01108	Prap.g_00537
OG0001622	Prbn.g_00830	Prap.g_00590
OG0001627	Prbn.g_01658	Prap.g_01866
OG0001631	Prbn.g_00481	Prap.g_01134
OG0001632	Prbn.g_00882	Prap.g_00221
OG0001633	Prbn.g_00874	Prap.g_00229
OG0001634	Prbn.g_00831	Prap.g_00589
OG0001635	Prbn.g_00832	Prap.g_00588
OG0001636	Prbn.g_00833	Prap.g_00587
OG0001637	Prbn.g_00777	Prap.g_00644
OG0001694	Prbn.g_00688	Prap.g_01341
OG0001697	Prbn.g_01712	Prap.g_01812
OG0001697	Prbn.g_01943	Prap.g_00673
OG0001711	Prbn.g_01066	Prap.g_00579
OG0001711	Prbn.g_01687	Prap.g_01837
OG0001714	Prbn.g_00252	Prap.g_00161
OG0001715	Prbn.g_00990	Prap.g_01574
OG0001716	Prbn.g_00393	Prap.g_00425
OG0001717	Prbn.g_01936	Prap.g_00666
OG0001718	Prbn.g_01942	Prap.g_00672
OG0001719	Prbn.g_00106	Prap.g_01371
OG0001720	Prbn.g_00722	Prap.g_00895
OG0001721	Prbn.g_00773	Prap.g_00648
OG0001721	Prbn.g_00147	Prap.g_01920
OG0001735	Prbn.g_01680	Prap.g_01844
OG0001735	Prbn.g_01708	Prap.g_01816
OG0001736	Prbn.g_01605	Prap.g_00842
OG0001737	Prbn.g_00741	Prap.g_00914
OG0001738	Prbn.g_01307	Prap.g_01064
OG0001739	Prbn.g_01308	Prap.g_01065
OG0001740	Prbn.g_01309	Prap.g_01066
OG0001741	Prbn.g_01320	Prap.g_01077
OG0001742	Prbn.g_01132	Prap.g_00513
OG0001743	Prbn.g_00311	Prap.g_01473
OG0001744	Prbn.g_01791	Prap.g_01733
OG0001745	Prbn.g_00550	Prap.g_01203
OG0001746	Prbn.g_01070	Prap.g_00575
OG0001747	Prbn.g_01202	Prap.g_00443
OG0001748	Prbn.g_01571	Prap.g_00808
OG0001749	Prbn.g_01581	Prap.g_00818
OG0001750	Prbn.g_01362	Prap.g_00313
OG0001751	Prbn.g_01372	Prap.g_00303
OG0001752	Prbn.g_01378	Prap.g_00297
OG0001753	Prbn.g_01422	Prap.g_00253
OG0001754	Prbn.g_01457	Prap.g_00694
OG0001755	Prbn.g_01609	Prap.g_00846
OG0001756	Prbn.g_01541	Prap.g_00778
OG0001757	Prbn.g_00135	Prap.g_01908
OG0001758	Prbn.g_01492	Prap.g_00729
OG0001759	Prbn.g_01485	Prap.g_00722
OG0001760	Prbn.g_01631	Prap.g_00868
OG0001761	Prbn.g_01592	Prap.g_00829
OG0001762	Prbn.g_00839	Prap.g_00362
OG0001763	Prbn.g_01296	Prap.g_01053
OG0001764	Prbn.g_00695	Prap.g_01348
OG0001765	Prbn.g_00097	Prap.g_01380
OG0001766	Prbn.g_00096	Prap.g_01381
OG0001767	Prbn.g_00095	Prap.g_01382
OG0001768	Prbn.g_00094	Prap.g_01383
OG0001769	Prbn.g_00093	Prap.g_01384
OG0001770	Prbn.g_01896	Prap.g_01627
OG0001771	Prbn.g_01880	Prap.g_01643
OG0001772	Prbn.g_01287	Prap.g_01044
OG0001773	Prbn.g_00718	Prap.g_00891
OG0001774	Prbn.g_00374	Prap.g_00990
OG0001775	Prbn.g_00368	Prap.g_00984
OG0001776	Prbn.g_01098	Prap.g_00547
OG0001777	Prbn.g_00938	Prap.g_01522
OG0001778	Prbn.g_00934	Prap.g_01518
OG0001779	Prbn.g_00933	Prap.g_01517
OG0001780	Prbn.g_01367	Prap.g_00308
OG0001781	Prbn.g_00928	Prap.g_01512
OG0001782	Prbn.g_00919	Prap.g_01503
OG0001795	Prbn.g_00553	Prap.g_01206
OG0001798	Prbn.g_01715	Prap.g_01809
OG0001799	Prbn.g_00888	Prap.g_00215
OG0001800	Prbn.g_01677	Prap.g_01847
OG0001801	Prbn.g_01139	Prap.g_00506
OG0001802	Prbn.g_00817	Prap.g_00603
OG0001803	Prbn.g_01385	Prap.g_00290
OG0001805	Prbn.g_01935	Prap.g_00665
OG0001828	Prbn.g_01682	Prap.g_01842
OG0001831	Prbn.g_01184	Prap.g_00461
OG0001832	Prbn.g_01196	Prap.g_00449
OG0001834	Prbn.g_00816	Prap.g_00604
OG0001835	Prbn.g_00471	Prap.g_01124
OG0001836	Prbn.g_01162	Prap.g_00483
OG0001843	Prbn.g_01055	Prap.g_00004
OG0001844	Prbn.g_00180	Prap.g_00089
OG0001852	Prbn.g_01043	Prap.g_00016
OG0001853	Prbn.g_01723	Prap.g_01801
OG0001857	Prbn.g_00880	Prap.g_00223
OG0001857	Prbn.g_01160	Prap.g_00485
OG0001858	Prbn.g_01660	Prap.g_01864
OG0001869	Prbn.g_01223	Prap.g_01935
OG0001873	Prbn.g_01238	Prap.g_00057
OG0001878	Prbn.g_01692	Prap.g_01832
OG0001880	Prbn.g_01053	Prap.g_00006
OG0001881	Prbn.g_01717	Prap.g_01807
OG0001883	Prbn.g_00747	Prap.g_00920
OG0001884	Prbn.g_01002	Prap.g_01586
OG0001885	Prbn.g_00261	Prap.g_00170
OG0001886	Prbn.g_00555	Prap.g_01208
OG0001887	Prbn.g_00385	Prap.g_00433
OG0001888	Prbn.g_01675	Prap.g_01849
OG0001889	Prbn.g_01722	Prap.g_01802
OG0001890	Prbn.g_01721	Prap.g_01803
OG0001891	Prbn.g_01567	Prap.g_00804
OG0001892	Prbn.g_01638	Prap.g_01895
OG0001893	Prbn.g_01459	Prap.g_00696
OG0001894	Prbn.g_01429	Prap.g_00246
OG0001895	Prbn.g_00710	Prap.g_00883
OG0001896	Prbn.g_00797	Prap.g_00624
OG0001897	Prbn.g_00114	Prap.g_01363
OG0001898	Prbn.g_00019	Prap.g_01458
OG0001899	Prbn.g_00734	Prap.g_00907
OG0001900	Prbn.g_00735	Prap.g_00908
OG0001901	Prbn.g_00739	Prap.g_00912
OG0001902	Prbn.g_00910	Prap.g_01494
OG0001903	Prbn.g_01725	Prap.g_01799
OG0001904	Prbn.g_00127	Prap.g_01900
OG0001905	Prbn.g_01695	Prap.g_01829
OG0001905	Prbn.g_01713	Prap.g_01811
OG0001908	Prbn.g_00181	Prap.g_00090
OG0001920	Prbn.g_01756	Prap.g_01768
OG0001921	Prbn.g_00431	Prap.g_00387
OG0001922	Prbn.g_00824	Prap.g_00596
OG0001923	Prbn.g_01689	Prap.g_01835
OG0001924	Prbn.g_00872	Prap.g_00231
OG0001925	Prbn.g_00869	Prap.g_00234
OG0001926	Prbn.g_00795	Prap.g_00626
OG0001927	Prbn.g_01940	Prap.g_00670
OG0001928	Prbn.g_00100	Prap.g_01377
OG0001929	Prbn.g_00646	Prap.g_01299
OG0001930	Prbn.g_00618	Prap.g_01271
OG0001931	Prbn.g_01555	Prap.g_00792
OG0001932	Prbn.g_01951	Prap.g_00332
OG0001933	Prbn.g_00137	Prap.g_01910
OG0001934	Prbn.g_01928	Prap.g_00658
OG0001935	Prbn.g_01357	Prap.g_00318
OG0001936	Prbn.g_00823	Prap.g_00597
OG0001937	Prbn.g_00818	Prap.g_00602
OG0001938	Prbn.g_01033	Prap.g_00026
OG0001939	Prbn.g_00051	Prap.g_01426
OG0001941	Prbn.g_00478	Prap.g_01131
OG0001942	Prbn.g_00479	Prap.g_01132
OG0001943	Prbn.g_01156	Prap.g_00489
OG0001944	Prbn.g_00902	Prap.g_00201
OG0001945	Prbn.g_01654	Prap.g_01879
OG0001946	Prbn.g_01158	Prap.g_00487
OG0001947	Prbn.g_01058	Prap.g_00001
OG0001948	Prbn.g_01913	Prap.g_01610
OG0001951	Prbn.g_00185	Prap.g_00094
OG0001952	Prbn.g_00177	Prap.g_00086
OG0001961	Prbn.g_01026	Prap.g_00033
OG0001962	Prbn.g_01062	Prap.g_00583
