Orthogroup	Prbn	Praw
OG0001121	Prbn.g_01872	Praw.g_00104
OG0001122	Prbn.g_01873	Praw.g_00103
OG0001123	Prbn.g_01874	Praw.g_00102
OG0001124	Prbn.g_01876	Praw.g_00100
OG0001125	Prbn.g_01878	Praw.g_00098
OG0001126	Prbn.g_01879	Praw.g_00097
OG0001127	Prbn.g_01882	Praw.g_00095
OG0001128	Prbn.g_01883	Praw.g_00094
OG0001129	Prbn.g_01884	Praw.g_00093
OG0001130	Prbn.g_01887	Praw.g_00090
OG0001131	Prbn.g_01888	Praw.g_00089
OG0001132	Prbn.g_01889	Praw.g_00088
OG0001133	Prbn.g_01890	Praw.g_00087
OG0001134	Prbn.g_01891	Praw.g_00086
OG0001135	Prbn.g_01892	Praw.g_00085
OG0001136	Prbn.g_01893	Praw.g_00084
OG0001137	Prbn.g_01894	Praw.g_00083
OG0001138	Prbn.g_01895	Praw.g_00082
OG0001139	Prbn.g_01897	Praw.g_00081
OG0001140	Prbn.g_01898	Praw.g_00080
OG0001141	Prbn.g_01899	Praw.g_00079
OG0001142	Prbn.g_01903	Praw.g_00076
OG0001143	Prbn.g_01904	Praw.g_00075
OG0001144	Prbn.g_01905	Praw.g_00074
OG0001145	Prbn.g_01906	Praw.g_00073
OG0001146	Prbn.g_01907	Praw.g_00072
OG0001147	Prbn.g_01908	Praw.g_00071
OG0001148	Prbn.g_01909	Praw.g_00070
OG0001149	Prbn.g_01911	Praw.g_00068
OG0001150	Prbn.g_01912	Praw.g_00067
OG0001151	Prbn.g_01916	Praw.g_00065
OG0001152	Prbn.g_01917	Praw.g_00064
OG0001153	Prbn.g_01918	Praw.g_00063
OG0001154	Prbn.g_01920	Praw.g_00061
OG0001155	Prbn.g_01017	Praw.g_00059
OG0001156	Prbn.g_01015	Praw.g_00057
OG0001157	Prbn.g_01013	Praw.g_00056
OG0001158	Prbn.g_01011	Praw.g_00054
OG0001159	Prbn.g_01010	Praw.g_00053
OG0001160	Prbn.g_01009	Praw.g_00052
OG0001161	Prbn.g_01008	Praw.g_00051
OG0001162	Prbn.g_01007	Praw.g_00050
OG0001163	Prbn.g_01006	Praw.g_00049
OG0001164	Prbn.g_01005	Praw.g_00048
OG0001165	Prbn.g_01004	Praw.g_00047
OG0001166	Prbn.g_01003	Praw.g_00046
OG0001167	Prbn.g_01001	Praw.g_00045
OG0001168	Prbn.g_01000	Praw.g_00044
OG0001169	Prbn.g_00999	Praw.g_00043
OG0001170	Prbn.g_00998	Praw.g_00041
OG0001171	Prbn.g_00997	Praw.g_00040
OG0001172	Prbn.g_00995	Praw.g_00038
OG0001173	Prbn.g_00993	Praw.g_00036
OG0001174	Prbn.g_00992	Praw.g_00035
OG0001175	Prbn.g_00991	Praw.g_00034
OG0001176	Prbn.g_00989	Praw.g_00033
OG0001177	Prbn.g_00987	Praw.g_00031
OG0001178	Prbn.g_00984	Praw.g_00028
OG0001179	Prbn.g_00983	Praw.g_00027
OG0001180	Prbn.g_00982	Praw.g_00026
OG0001181	Prbn.g_00981	Praw.g_00025
OG0001182	Prbn.g_00980	Praw.g_00024
OG0001183	Prbn.g_00979	Praw.g_00023
OG0001184	Prbn.g_00977	Praw.g_00021
OG0001185	Prbn.g_00975	Praw.g_00018
OG0001186	Prbn.g_00974	Praw.g_00017
OG0001187	Prbn.g_00973	Praw.g_00016
OG0001188	Prbn.g_00972	Praw.g_00015
OG0001189	Prbn.g_00971	Praw.g_00014
OG0001190	Prbn.g_00970	Praw.g_00013
OG0001191	Prbn.g_00969	Praw.g_00012
OG0001192	Prbn.g_00968	Praw.g_00011
OG0001193	Prbn.g_00967	Praw.g_00010
OG0001194	Prbn.g_00966	Praw.g_00009
OG0001195	Prbn.g_00965	Praw.g_00008
OG0001196	Prbn.g_00964	Praw.g_00007
OG0001197	Prbn.g_00963	Praw.g_00006
OG0001198	Prbn.g_00962	Praw.g_00005
OG0001199	Prbn.g_00961	Praw.g_00004
OG0001200	Prbn.g_00960	Praw.g_00003
OG0001201	Prbn.g_00959	Praw.g_00002
OG0001202	Prbn.g_00958	Praw.g_00001
OG0001203	Prbn.g_00957	Praw.g_01192
OG0001204	Prbn.g_00955	Praw.g_01190
OG0001205	Prbn.g_00953	Praw.g_01189
OG0001206	Prbn.g_00952	Praw.g_01188
OG0001207	Prbn.g_00951	Praw.g_01187
OG0001208	Prbn.g_00950	Praw.g_01186
OG0001209	Prbn.g_00949	Praw.g_01185
OG0001210	Prbn.g_00948	Praw.g_01184
OG0001211	Prbn.g_00947	Praw.g_01183
OG0001212	Prbn.g_00946	Praw.g_01182
OG0001213	Prbn.g_00945	Praw.g_01181
OG0001214	Prbn.g_00943	Praw.g_01179
OG0001215	Prbn.g_00942	Praw.g_01178
OG0001216	Prbn.g_00941	Praw.g_01177
OG0001217	Prbn.g_00940	Praw.g_01176
OG0001218	Prbn.g_00939	Praw.g_01175
OG0001219	Prbn.g_00936	Praw.g_01172
OG0001220	Prbn.g_00935	Praw.g_01171
OG0001221	Prbn.g_00931	Praw.g_01168
OG0001222	Prbn.g_00930	Praw.g_01167
OG0001223	Prbn.g_00929	Praw.g_01166
OG0001224	Prbn.g_00927	Praw.g_01165
OG0001225	Prbn.g_00926	Praw.g_01164
OG0001226	Prbn.g_00925	Praw.g_01163
OG0001227	Prbn.g_00924	Praw.g_01162
OG0001228	Prbn.g_00923	Praw.g_01161
OG0001229	Prbn.g_00922	Praw.g_01160
OG0001230	Prbn.g_00921	Praw.g_01159
OG0001231	Prbn.g_00920	Praw.g_01158
OG0001232	Prbn.g_00917	Praw.g_01157
OG0001233	Prbn.g_00916	Praw.g_01156
OG0001234	Prbn.g_00915	Praw.g_01155
OG0001235	Prbn.g_00914	Praw.g_01154
OG0001236	Prbn.g_00912	Praw.g_01152
OG0001237	Prbn.g_00911	Praw.g_01151
OG0001238	Prbn.g_00908	Praw.g_01149
OG0001239	Prbn.g_00907	Praw.g_01148
OG0001240	Prbn.g_00906	Praw.g_01147
OG0001241	Prbn.g_00291	Praw.g_01145
OG0001242	Prbn.g_00292	Praw.g_01144
OG0001243	Prbn.g_00293	Praw.g_01143
OG0001244	Prbn.g_00294	Praw.g_01142
OG0001245	Prbn.g_00295	Praw.g_01141
OG0001246	Prbn.g_00296	Praw.g_01140
OG0001247	Prbn.g_00297	Praw.g_01139
OG0001248	Prbn.g_00298	Praw.g_01138
OG0001249	Prbn.g_00299	Praw.g_01137
OG0001250	Prbn.g_00300	Praw.g_01136
OG0001251	Prbn.g_01329	Praw.g_01342
OG0001252	Prbn.g_01279	Praw.g_01297
OG0001253	Prbn.g_01264	Praw.g_01285
OG0001254	Prbn.g_00048	Praw.g_00853
OG0001255	Prbn.g_00104	Praw.g_00797
OG0001258	Prbn.g_00616	Praw.g_00650
OG0001260	Prbn.g_01456	Praw.g_01760
OG0001261	Prbn.g_01510	Praw.g_01664
OG0001262	Prbn.g_01493	Praw.g_01648
OG0001263	Prbn.g_01168	Praw.g_01627
OG0001264	Prbn.g_01622	Praw.g_01598
OG0001265	Prbn.g_01375	Praw.g_01491
OG0001266	Prbn.g_00476	Praw.g_01443
OG0001267	Prbn.g_01171	Praw.g_00218
OG0001268	Prbn.g_01186	Praw.g_00231
OG0001269	Prbn.g_01215	Praw.g_00998
OG0001270	Prbn.g_00255	Praw.g_00377
OG0001271	Prbn.g_00268	Praw.g_00388
OG0001272	Prbn.g_00467	Praw.g_00428
OG0001273	Prbn.g_00865	Praw.g_00429
OG0001274	Prbn.g_00134	Praw.g_00434
OG0001275	Prbn.g_01114	Praw.g_00451
OG0001276	Prbn.g_01354	Praw.g_00463
OG0001277	Prbn.g_01704	Praw.g_00476
OG0001278	Prbn.g_01736	Praw.g_00507
OG0001279	Prbn.g_01740	Praw.g_00511
OG0001280	Prbn.g_01743	Praw.g_00514
OG0001281	Prbn.g_01814	Praw.g_01914
OG0001282	Prbn.g_01750	Praw.g_01890
OG0001283	Prbn.g_01016	Praw.g_00058
OG0001284	Prbn.g_00985	Praw.g_00029
OG0001285	Prbn.g_00956	Praw.g_01191
OG0001287	Prbn.g_00133	Praw.g_00483
OG0001288	Prbn.g_00676	Praw.g_00710
OG0001290	Prbn.g_00751	Praw.g_01398
OG0001291	Prbn.g_00706	Praw.g_01363
OG0001292	Prbn.g_00703	Praw.g_01360
OG0001295	Prbn.g_01298	Praw.g_01316
OG0001296	Prbn.g_01291	Praw.g_01310
OG0001297	Prbn.g_00354	Praw.g_01236
OG0001298	Prbn.g_00306	Praw.g_00890
OG0001300	Prbn.g_01104	Praw.g_00759
OG0001301	Prbn.g_00428	Praw.g_01885
OG0001302	Prbn.g_00126, Prbn.g_01676	Praw.g_01755
OG0001303	Prbn.g_01126	Praw.g_01751
OG0001304	Prbn.g_01462	Praw.g_01476
OG0001305	Prbn.g_01467	Praw.g_01471
OG0001306	Prbn.g_00918	Praw.g_01435
OG0001307	Prbn.g_01103	Praw.g_01425
OG0001308	Prbn.g_00875	Praw.g_00181
OG0001309	Prbn.g_00954	Praw.g_00183
OG0001310	Prbn.g_01024	Praw.g_00192
OG0001311	Prbn.g_00395	Praw.g_00262
OG0001312	Prbn.g_01214	Praw.g_00999
OG0001313	Prbn.g_00691	Praw.g_00432
OG0001315	Prbn.g_01804	Praw.g_00573
OG0001316	Prbn.g_01919	Praw.g_00062
OG0001318	Prbn.g_01276	Praw.g_01294
OG0001319	Prbn.g_00312	Praw.g_01197
OG0001320	Prbn.g_00146	Praw.g_00680
OG0001321	Prbn.g_00477	Praw.g_01749
OG0001322	Prbn.g_01140	Praw.g_01716
OG0001323	Prbn.g_01633	Praw.g_01452
OG0001324	Prbn.g_00774	Praw.g_01417
OG0001325	Prbn.g_00813	Praw.g_00185
OG0001326	Prbn.g_00138	Praw.g_00951
OG0001327	Prbn.g_00876	Praw.g_00953
OG0001328	Prbn.g_01079	Praw.g_00986
OG0001330	Prbn.g_00893	Praw.g_00425
OG0001331	Prbn.g_01741	Praw.g_00512
OG0001332	Prbn.g_01793	Praw.g_00562
OG0001333	Prbn.g_01885	Praw.g_00092
OG0001334	Prbn.g_00994	Praw.g_00037
OG0001336	Prbn.g_01289	Praw.g_01307
OG0001337	Prbn.g_01299	Praw.g_01317
OG0001338	Prbn.g_01065	Praw.g_01291
OG0001339	Prbn.g_00350	Praw.g_01232
OG0001340	Prbn.g_00014	Praw.g_00885
OG0001341	Prbn.g_00027	Praw.g_00873
OG0001342	Prbn.g_00047	Praw.g_00854
OG0001343	Prbn.g_00110	Praw.g_00791
OG0001345	Prbn.g_00679	Praw.g_00713
OG0001346	Prbn.g_00642	Praw.g_00675
OG0001347	Prbn.g_00628	Praw.g_00662
OG0001349	Prbn.g_00605	Praw.g_00639
OG0001350	Prbn.g_00600	Praw.g_00634
OG0001351	Prbn.g_00539	Praw.g_01924
OG0001352	Prbn.g_01582	Praw.g_01840
OG0001353	Prbn.g_00326	Praw.g_01819
OG0001355	Prbn.g_01503	Praw.g_01658
OG0001356	Prbn.g_01932	Praw.g_01613
OG0001357	Prbn.g_01390	Praw.g_01511
OG0001358	Prbn.g_01376	Praw.g_01492
OG0001359	Prbn.g_01655	Praw.g_00205
OG0001360	Prbn.g_01656	Praw.g_00206
OG0001361	Prbn.g_00416	Praw.g_00284
OG0001362	Prbn.g_00810	Praw.g_00930
OG0001363	Prbn.g_00717	Praw.g_01054
OG0001364	Prbn.g_00287	Praw.g_00407
OG0001365	Prbn.g_00721	Praw.g_01049
OG0001366	Prbn.g_01783	Praw.g_00552
OG0001368	Prbn.g_00986	Praw.g_00030
OG0001369	Prbn.g_01374	Praw.g_01490
OG0001371	Prbn.g_00711	Praw.g_01367
OG0001372	Prbn.g_00709	Praw.g_01366
OG0001373	Prbn.g_00702	Praw.g_01359
OG0001374	Prbn.g_01334	Praw.g_01347
OG0001375	Prbn.g_01281	Praw.g_01300
OG0001376	Prbn.g_00316	Praw.g_01201
OG0001377	Prbn.g_00023	Praw.g_00877
OG0001378	Prbn.g_00040	Praw.g_00862
OG0001379	Prbn.g_00253	Praw.g_00770
OG0001380	Prbn.g_01566	Praw.g_00336, Praw.g_00486
OG0001381	Prbn.g_00656	Praw.g_00693
OG0001382	Prbn.g_00650	Praw.g_00687
OG0001383	Prbn.g_00603	Praw.g_00637
OG0001384	Prbn.g_00595	Praw.g_00629
OG0001385	Prbn.g_00842	Praw.g_01856
OG0001386	Prbn.g_01590	Praw.g_01848
OG0001387	Prbn.g_01588	Praw.g_01846
OG0001388	Prbn.g_01577	Praw.g_01836
OG0001389	Prbn.g_00859	Praw.g_01804
OG0001390	Prbn.g_01134	Praw.g_01761
OG0001391	Prbn.g_01452	Praw.g_01711
OG0001392	Prbn.g_01933	Praw.g_01614
OG0001393	Prbn.g_01931	Praw.g_01612
OG0001394	Prbn.g_01616	Praw.g_01592
OG0001395	Prbn.g_01613	Praw.g_01589
OG0001396	Prbn.g_01707	Praw.g_01507
OG0001397	Prbn.g_01363	Praw.g_01482
OG0001398	Prbn.g_01475	Praw.g_01463
OG0001399	Prbn.g_01941	Praw.g_01454
OG0001400	Prbn.g_01117	Praw.g_01445
OG0001401	Prbn.g_01019	Praw.g_01438
OG0001402	Prbn.g_01174	Praw.g_00220
OG0001403	Prbn.g_01083	Praw.g_00982
OG0001404	Prbn.g_01360	Praw.g_01007
OG0001405	Prbn.g_01241	Praw.g_01017
OG0001406	Prbn.g_00254	Praw.g_00376
OG0001407	Prbn.g_00257	Praw.g_00379
OG0001408	Prbn.g_00892	Praw.g_00426
OG0001409	Prbn.g_01666	Praw.g_00438
OG0001410	Prbn.g_00148	Praw.g_00453
OG0001412	Prbn.g_01438	Praw.g_01558
OG0001414	Prbn.g_01136	Praw.g_01373
OG0001417	Prbn.g_01589	Praw.g_01847
OG0001418	Prbn.g_00822	Praw.g_01748
OG0001419	Prbn.g_01446	Praw.g_01707
OG0001420	Prbn.g_01929	Praw.g_01610
OG0001421	Prbn.g_01924	Praw.g_01607
OG0001422	Prbn.g_00805	Praw.g_01449
OG0001423	Prbn.g_00801	Praw.g_00207
OG0001424	Prbn.g_00889	Praw.g_00906
OG0001425	Prbn.g_01121	Praw.g_00445
OG0001427	Prbn.g_01681	Praw.g_00760
OG0001429	Prbn.g_01408	Praw.g_01529
OG0001430	Prbn.g_01029	Praw.g_01499
OG0001431	Prbn.g_01021	Praw.g_01447
OG0001432	Prbn.g_01118	Praw.g_01444
OG0001434	Prbn.g_01705, Prbn.g_00141	Praw.g_00474
OG0001435	Prbn.g_01153	Praw.g_00437
OG0001436	Prbn.g_01733	Praw.g_01734
OG0001439	Prbn.g_01513	Praw.g_01666
OG0001440	Prbn.g_01371	Praw.g_01488
OG0001441	Prbn.g_01639	Praw.g_00177
OG0001443	Prbn.g_01170	Praw.g_00217
OG0001444	Prbn.g_01209	Praw.g_00253
OG0001445	Prbn.g_01643	Praw.g_00332
OG0001446	Prbn.g_01644	Praw.g_00334
OG0001447	Prbn.g_01163	Praw.g_00335
OG0001448	Prbn.g_01637	Praw.g_00459
OG0001449	Prbn.g_00174	Praw.g_01082
OG0001450	Prbn.g_01669, Prbn.g_01699	Praw.g_00499, Praw.g_00308
OG0001452	Prbn.g_00937	Praw.g_01173
OG0001453	Prbn.g_00790	Praw.g_00469
OG0001454	Prbn.g_00658	Praw.g_00765
OG0001456	Prbn.g_00526	Praw.g_01936
OG0001457	Prbn.g_01557	Praw.g_01820
OG0001458	Prbn.g_00796	Praw.g_01762
OG0001459	Prbn.g_01235	Praw.g_01718
OG0001460	Prbn.g_00472	Praw.g_01636
OG0001462	Prbn.g_01149	Praw.g_01500
OG0001463	Prbn.g_00652	Praw.g_01455
OG0001465	Prbn.g_01125	Praw.g_00948
OG0001468	Prbn.g_01910	Praw.g_00069
OG0001469	Prbn.g_01187	Praw.g_00232
OG0001471	Prbn.g_00784	Praw.g_00731
OG0001473	Prbn.g_01453	Praw.g_01628
OG0001483	Prbn.g_01090	Praw.g_00975
OG0001484	Prbn.g_00716	Praw.g_01053
OG0001485	Prbn.g_01806	Praw.g_01920
OG0001486	Prbn.g_01601	Praw.g_01578
OG0001487	Prbn.g_00490	Praw.g_01744
OG0001488	Prbn.g_00382	Praw.g_01263
OG0001490	Prbn.g_01808	Praw.g_00737
OG0001505	Prbn.g_00128	Praw.g_01785
OG0001506	Prbn.g_01142	Praw.g_01430
OG0001508	Prbn.g_01710	Praw.g_00436
OG0001509	Prbn.g_00459	Praw.g_01899
OG0001519	Prbn.g_00132	Praw.g_00745
OG0001520	Prbn.g_01732	Praw.g_01735
OG0001521	Prbn.g_00720	Praw.g_01918
OG0001530	Prbn.g_01731	Praw.g_01736
OG0001535	Prbn.g_01481	Praw.g_01640
OG0001541	Prbn.g_01056	Praw.g_01044
OG0001546	Prbn.g_01508	Praw.g_00908
OG0001579	Prbn.g_00188	Praw.g_01102
OG0001580	Prbn.g_00176	Praw.g_01074
OG0001581	Prbn.g_00179	Praw.g_01110, Praw.g_01122
OG0001588	Prbn.g_01128	Praw.g_00498
OG0001607	Prbn.g_01237	Praw.g_00902
OG0001607	Prbn.g_01236	Praw.g_00338
OG0001608	Prbn.g_00873	Praw.g_00488
OG0001622	Prbn.g_00830	Praw.g_00317
OG0001627	Prbn.g_01658	Praw.g_01776
OG0001631	Prbn.g_00481	Praw.g_00292
OG0001632	Prbn.g_00882	Praw.g_00489
OG0001634	Prbn.g_00831	Praw.g_00318
OG0001635	Prbn.g_00832	Praw.g_00319
OG0001636	Prbn.g_00833	Praw.g_00320
OG0001637	Prbn.g_00777	Praw.g_01768
OG0001720	Prbn.g_00722	Praw.g_01062
OG0001798	Prbn.g_01715	Praw.g_00297
OG0001828	Prbn.g_01682	Praw.g_01784
OG0001834	Prbn.g_00816	Praw.g_00324
OG0001873	Prbn.g_01238	Praw.g_00337
OG0001924	Prbn.g_00872	Praw.g_00490
OG0002080	Prbn.g_00789	Praw.g_00325
OG0002209	Prbn.g_00453	Praw.g_00301
OG0002210	Prbn.g_00454	Praw.g_00302
OG0002211	Prbn.g_00455	Praw.g_00303
