Orthogroup	Prbn	Prac
OG0001114	Prbn.g_01864	Prac.g_00532
OG0001115	Prbn.g_01865	Prac.g_00533
OG0001116	Prbn.g_01866	Prac.g_00534
OG0001117	Prbn.g_01867	Prac.g_00535
OG0001118	Prbn.g_01868	Prac.g_00536
OG0001119	Prbn.g_01869	Prac.g_00537
OG0001120	Prbn.g_01870	Prac.g_00538
OG0001121	Prbn.g_01872	Prac.g_00540
OG0001122	Prbn.g_01873	Prac.g_00541
OG0001123	Prbn.g_01874	Prac.g_00542
OG0001124	Prbn.g_01876	Prac.g_00544
OG0001125	Prbn.g_01878	Prac.g_00546
OG0001126	Prbn.g_01879	Prac.g_00547
OG0001127	Prbn.g_01882	Prac.g_00549
OG0001128	Prbn.g_01883	Prac.g_00550
OG0001129	Prbn.g_01884	Prac.g_00551
OG0001130	Prbn.g_01887	Prac.g_00553
OG0001131	Prbn.g_01888	Prac.g_00554
OG0001132	Prbn.g_01889	Prac.g_00555
OG0001133	Prbn.g_01890	Prac.g_00556
OG0001134	Prbn.g_01891	Prac.g_00557
OG0001135	Prbn.g_01892	Prac.g_00558
OG0001136	Prbn.g_01893	Prac.g_00559
OG0001137	Prbn.g_01894	Prac.g_00560
OG0001138	Prbn.g_01895	Prac.g_00561
OG0001139	Prbn.g_01897	Prac.g_00562
OG0001140	Prbn.g_01898	Prac.g_00563
OG0001141	Prbn.g_01899	Prac.g_00564
OG0001142	Prbn.g_01903	Prac.g_00005
OG0001143	Prbn.g_01904	Prac.g_00006
OG0001144	Prbn.g_01905	Prac.g_00007
OG0001145	Prbn.g_01906	Prac.g_00008
OG0001146	Prbn.g_01907	Prac.g_00009
OG0001147	Prbn.g_01908	Prac.g_00010
OG0001148	Prbn.g_01909	Prac.g_00011
OG0001149	Prbn.g_01911	Prac.g_00013
OG0001150	Prbn.g_01912	Prac.g_00014
OG0001151	Prbn.g_01916	Prac.g_00016
OG0001152	Prbn.g_01917	Prac.g_00017
OG0001153	Prbn.g_01918	Prac.g_00018
OG0001154	Prbn.g_01920	Prac.g_00020
OG0001155	Prbn.g_01017	Prac.g_00022
OG0001156	Prbn.g_01015	Prac.g_00024
OG0001157	Prbn.g_01013	Prac.g_00025
OG0001158	Prbn.g_01011	Prac.g_00027
OG0001159	Prbn.g_01010	Prac.g_00028
OG0001160	Prbn.g_01009	Prac.g_00029
OG0001161	Prbn.g_01008	Prac.g_00030
OG0001162	Prbn.g_01007	Prac.g_00031
OG0001163	Prbn.g_01006	Prac.g_00032
OG0001164	Prbn.g_01005	Prac.g_00033
OG0001165	Prbn.g_01004	Prac.g_00034
OG0001166	Prbn.g_01003	Prac.g_00035
OG0001167	Prbn.g_01001	Prac.g_00036
OG0001168	Prbn.g_01000	Prac.g_00037
OG0001169	Prbn.g_00999	Prac.g_00038
OG0001170	Prbn.g_00998	Prac.g_00039
OG0001171	Prbn.g_00997	Prac.g_00040
OG0001172	Prbn.g_00995	Prac.g_00042
OG0001173	Prbn.g_00993	Prac.g_00044
OG0001174	Prbn.g_00992	Prac.g_00045
OG0001175	Prbn.g_00991	Prac.g_00046
OG0001176	Prbn.g_00989	Prac.g_00047
OG0001177	Prbn.g_00987	Prac.g_00049
OG0001178	Prbn.g_00984	Prac.g_00051
OG0001179	Prbn.g_00983	Prac.g_00052
OG0001180	Prbn.g_00982	Prac.g_00053
OG0001181	Prbn.g_00981	Prac.g_00054
OG0001182	Prbn.g_00980	Prac.g_00055
OG0001183	Prbn.g_00979	Prac.g_00056
OG0001184	Prbn.g_00977	Prac.g_00058
OG0001185	Prbn.g_00975	Prac.g_00061
OG0001186	Prbn.g_00974	Prac.g_00062
OG0001187	Prbn.g_00973	Prac.g_00063
OG0001188	Prbn.g_00972	Prac.g_00064
OG0001189	Prbn.g_00971	Prac.g_00065
OG0001190	Prbn.g_00970	Prac.g_00066
OG0001191	Prbn.g_00969	Prac.g_00067
OG0001192	Prbn.g_00968	Prac.g_00068
OG0001193	Prbn.g_00967	Prac.g_00069
OG0001194	Prbn.g_00966	Prac.g_00070
OG0001195	Prbn.g_00965	Prac.g_00071
OG0001196	Prbn.g_00964	Prac.g_00072
OG0001197	Prbn.g_00963	Prac.g_00073
OG0001198	Prbn.g_00962	Prac.g_00074
OG0001199	Prbn.g_00961	Prac.g_00075
OG0001200	Prbn.g_00960	Prac.g_00076
OG0001201	Prbn.g_00959	Prac.g_00077
OG0001202	Prbn.g_00958	Prac.g_00078
OG0001203	Prbn.g_00957	Prac.g_00080
OG0001204	Prbn.g_00955	Prac.g_00082
OG0001205	Prbn.g_00953	Prac.g_00083
OG0001206	Prbn.g_00952	Prac.g_00084
OG0001207	Prbn.g_00951	Prac.g_00085
OG0001208	Prbn.g_00950	Prac.g_00086
OG0001209	Prbn.g_00949	Prac.g_00087
OG0001210	Prbn.g_00948	Prac.g_00088
OG0001211	Prbn.g_00947	Prac.g_00089
OG0001212	Prbn.g_00946	Prac.g_00090
OG0001213	Prbn.g_00945	Prac.g_00091
OG0001214	Prbn.g_00943	Prac.g_00093
OG0001215	Prbn.g_00942	Prac.g_00094
OG0001216	Prbn.g_00941	Prac.g_00095
OG0001217	Prbn.g_00940	Prac.g_00096
OG0001218	Prbn.g_00939	Prac.g_00097
OG0001219	Prbn.g_00936	Prac.g_00099
OG0001220	Prbn.g_00935	Prac.g_00100
OG0001221	Prbn.g_00931	Prac.g_00103
OG0001222	Prbn.g_00930	Prac.g_00104
OG0001223	Prbn.g_00929	Prac.g_00105
OG0001224	Prbn.g_00927	Prac.g_00106
OG0001225	Prbn.g_00926	Prac.g_00107
OG0001226	Prbn.g_00925	Prac.g_00108
OG0001227	Prbn.g_00924	Prac.g_00109
OG0001228	Prbn.g_00923	Prac.g_00110
OG0001229	Prbn.g_00922	Prac.g_00111
OG0001230	Prbn.g_00921	Prac.g_00112
OG0001231	Prbn.g_00920	Prac.g_00113
OG0001232	Prbn.g_00917	Prac.g_00114
OG0001233	Prbn.g_00916	Prac.g_00115
OG0001234	Prbn.g_00915	Prac.g_00116
OG0001235	Prbn.g_00914	Prac.g_00117
OG0001236	Prbn.g_00912	Prac.g_00119
OG0001237	Prbn.g_00911	Prac.g_00120
OG0001238	Prbn.g_00908	Prac.g_00122
OG0001239	Prbn.g_00907	Prac.g_00123
OG0001240	Prbn.g_00906	Prac.g_00124
OG0001241	Prbn.g_00291	Prac.g_00126
OG0001242	Prbn.g_00292	Prac.g_00127
OG0001243	Prbn.g_00293	Prac.g_00128
OG0001244	Prbn.g_00294	Prac.g_00129
OG0001245	Prbn.g_00295	Prac.g_00130
OG0001246	Prbn.g_00296	Prac.g_00131
OG0001247	Prbn.g_00297	Prac.g_01950
OG0001248	Prbn.g_00298	Prac.g_01949
OG0001249	Prbn.g_00299	Prac.g_01948
OG0001250	Prbn.g_00300	Prac.g_01947
OG0001251	Prbn.g_01329	Prac.g_01839
OG0001252	Prbn.g_01279	Prac.g_01793
OG0001253	Prbn.g_01264	Prac.g_01780
OG0001254	Prbn.g_00048	Prac.g_01650
OG0001255	Prbn.g_00104	Prac.g_01201
OG0001257	Prbn.g_00632	Prac.g_01062
OG0001258	Prbn.g_00616	Prac.g_00873
OG0001259	Prbn.g_00525	Prac.g_00783
OG0001260	Prbn.g_01456	Prac.g_01522
OG0001261	Prbn.g_01510	Prac.g_01441
OG0001262	Prbn.g_01493	Prac.g_01425
OG0001263	Prbn.g_01168	Prac.g_01405
OG0001264	Prbn.g_01622	Prac.g_01385
OG0001265	Prbn.g_01375	Prac.g_01280
OG0001266	Prbn.g_00476	Prac.g_01232
OG0001267	Prbn.g_01171	Prac.g_01001
OG0001268	Prbn.g_01186	Prac.g_00988
OG0001269	Prbn.g_01215	Prac.g_00200
OG0001270	Prbn.g_00255	Prac.g_00371
OG0001271	Prbn.g_00268	Prac.g_00360
OG0001272	Prbn.g_00467	Prac.g_00319
OG0001273	Prbn.g_00865	Prac.g_00318
OG0001274	Prbn.g_00134	Prac.g_00313
OG0001275	Prbn.g_01114	Prac.g_00297
OG0001276	Prbn.g_01354	Prac.g_00285, Prac.g_00878
OG0001277	Prbn.g_01704	Prac.g_00279
OG0001278	Prbn.g_01736	Prac.g_00633
OG0001279	Prbn.g_01740	Prac.g_00629
OG0001280	Prbn.g_01743	Prac.g_00626
OG0001281	Prbn.g_01814	Prac.g_00479
OG0001282	Prbn.g_01750	Prac.g_00504
OG0001283	Prbn.g_01016	Prac.g_00023
OG0001284	Prbn.g_00985	Prac.g_00050
OG0001285	Prbn.g_00956	Prac.g_00081
OG0001287	Prbn.g_00133	Prac.g_00875, Prac.g_01598
OG0001288	Prbn.g_00676	Prac.g_01110
OG0001290	Prbn.g_00751	Prac.g_01917
OG0001291	Prbn.g_00706	Prac.g_01860
OG0001292	Prbn.g_00703	Prac.g_01857
OG0001294	Prbn.g_01328	Prac.g_01838
OG0001295	Prbn.g_01298	Prac.g_01812
OG0001296	Prbn.g_01291	Prac.g_01806
OG0001297	Prbn.g_00354	Prac.g_01731
OG0001298	Prbn.g_00306	Prac.g_01687
OG0001300	Prbn.g_01104	Prac.g_01160
OG0001301	Prbn.g_00428	Prac.g_00734
OG0001304	Prbn.g_01462	Prac.g_01265
OG0001305	Prbn.g_01467	Prac.g_01260
OG0001306	Prbn.g_00918	Prac.g_01223
OG0001307	Prbn.g_01103	Prac.g_01214
OG0001308	Prbn.g_00875	Prac.g_01037
OG0001309	Prbn.g_00954	Prac.g_01036
OG0001310	Prbn.g_01024	Prac.g_01026
OG0001311	Prbn.g_00395	Prac.g_00957
OG0001312	Prbn.g_01214	Prac.g_00201
OG0001313	Prbn.g_00691	Prac.g_00315
OG0001315	Prbn.g_01804	Prac.g_00568
OG0001316	Prbn.g_01919	Prac.g_00019
OG0001318	Prbn.g_01276	Prac.g_01790
OG0001319	Prbn.g_00312	Prac.g_01692
OG0001320	Prbn.g_00146	Prac.g_01078
OG0001321	Prbn.g_00477	Prac.g_01513
OG0001322	Prbn.g_01140	Prac.g_01495
OG0001323	Prbn.g_01633	Prac.g_01240
OG0001324	Prbn.g_00774	Prac.g_01206
OG0001325	Prbn.g_00813	Prac.g_01033
OG0001326	Prbn.g_00138	Prac.g_00151
OG0001327	Prbn.g_00876	Prac.g_00153
OG0001328	Prbn.g_01079	Prac.g_00180
OG0001329	Prbn.g_00909	Prac.g_00237
OG0001330	Prbn.g_00893	Prac.g_00322
OG0001331	Prbn.g_01741	Prac.g_00628
OG0001332	Prbn.g_01793	Prac.g_00579
OG0001334	Prbn.g_00994	Prac.g_00043
OG0001336	Prbn.g_01289	Prac.g_01803
OG0001337	Prbn.g_01299	Prac.g_01813
OG0001338	Prbn.g_01065	Prac.g_01786
OG0001339	Prbn.g_00350	Prac.g_01727
OG0001340	Prbn.g_00014	Prac.g_01682
OG0001341	Prbn.g_00027	Prac.g_01670
OG0001342	Prbn.g_00047	Prac.g_01651
OG0001343	Prbn.g_00110	Prac.g_01195
OG0001345	Prbn.g_00679	Prac.g_01113
OG0001346	Prbn.g_00642	Prac.g_01072
OG0001347	Prbn.g_00628	Prac.g_01058
OG0001349	Prbn.g_00605	Prac.g_00862
OG0001351	Prbn.g_00539	Prac.g_00796
OG0001352	Prbn.g_01582	Prac.g_00689
OG0001353	Prbn.g_00326	Prac.g_00668
OG0001354	Prbn.g_01455	Prac.g_01903
OG0001355	Prbn.g_01503	Prac.g_01435
OG0001356	Prbn.g_01932	Prac.g_01403
OG0001357	Prbn.g_01390	Prac.g_01300
OG0001358	Prbn.g_01376	Prac.g_01281
OG0001359	Prbn.g_01655	Prac.g_01014
OG0001360	Prbn.g_01656	Prac.g_01013
OG0001361	Prbn.g_00416	Prac.g_00935
OG0001363	Prbn.g_00717	Prac.g_00257
OG0001364	Prbn.g_00287	Prac.g_00341
OG0001365	Prbn.g_00721	Prac.g_00474
OG0001366	Prbn.g_01783	Prac.g_00588
OG0001369	Prbn.g_01374	Prac.g_01279
OG0001371	Prbn.g_00711	Prac.g_01864
OG0001372	Prbn.g_00709	Prac.g_01863
OG0001373	Prbn.g_00702	Prac.g_01856
OG0001374	Prbn.g_01334	Prac.g_01844
OG0001375	Prbn.g_01281	Prac.g_01796
OG0001376	Prbn.g_00316	Prac.g_01696
OG0001377	Prbn.g_00023	Prac.g_01675
OG0001378	Prbn.g_00040	Prac.g_01659
OG0001379	Prbn.g_00253	Prac.g_01172
OG0001381	Prbn.g_00656	Prac.g_01093
OG0001382	Prbn.g_00650	Prac.g_01085
OG0001383	Prbn.g_00603	Prac.g_00860
OG0001384	Prbn.g_00595	Prac.g_00853
OG0001385	Prbn.g_00842	Prac.g_00705
OG0001386	Prbn.g_01590	Prac.g_00697
OG0001387	Prbn.g_01588	Prac.g_00695
OG0001388	Prbn.g_01577	Prac.g_00685
OG0001389	Prbn.g_00859	Prac.g_01555
OG0001390	Prbn.g_01134	Prac.g_01523
OG0001391	Prbn.g_01452	Prac.g_01490
OG0001392	Prbn.g_01933	Prac.g_01404
OG0001393	Prbn.g_01931	Prac.g_01402
OG0001394	Prbn.g_01616	Prac.g_01379
OG0001395	Prbn.g_01613	Prac.g_01376
OG0001396	Prbn.g_01707	Prac.g_01296
OG0001397	Prbn.g_01363	Prac.g_01271
OG0001398	Prbn.g_01475	Prac.g_01252
OG0001399	Prbn.g_01941	Prac.g_01242
OG0001400	Prbn.g_01117	Prac.g_01234
OG0001401	Prbn.g_01019	Prac.g_01226
OG0001402	Prbn.g_01174	Prac.g_00999
OG0001403	Prbn.g_01083	Prac.g_00176
OG0001404	Prbn.g_01360	Prac.g_00208
OG0001405	Prbn.g_01241	Prac.g_00218
OG0001406	Prbn.g_00254	Prac.g_00372
OG0001407	Prbn.g_00257	Prac.g_00369
OG0001408	Prbn.g_00892	Prac.g_00321
OG0001409	Prbn.g_01666	Prac.g_00308
OG0001410	Prbn.g_00148	Prac.g_00295
OG0001412	Prbn.g_01438	Prac.g_01346
OG0001414	Prbn.g_01136	Prac.g_01869
OG0001417	Prbn.g_01589	Prac.g_00696
OG0001418	Prbn.g_00822	Prac.g_01512
OG0001419	Prbn.g_01446	Prac.g_01486
OG0001420	Prbn.g_01929	Prac.g_01400
OG0001421	Prbn.g_01924	Prac.g_01395
OG0001422	Prbn.g_00805	Prac.g_01237
OG0001423	Prbn.g_00801	Prac.g_01012
OG0001424	Prbn.g_00889	Prac.g_00923
OG0001425	Prbn.g_01121	Prac.g_00302
OG0001427	Prbn.g_01681	Prac.g_01161
OG0001430	Prbn.g_01029	Prac.g_01288
OG0001431	Prbn.g_01021	Prac.g_01236
OG0001432	Prbn.g_01118	Prac.g_01233
OG0001434	Prbn.g_01705, Prbn.g_00141	Prac.g_00196
OG0001435	Prbn.g_01153	Prac.g_00310
OG0001436	Prbn.g_01733	Prac.g_00900
OG0001440	Prbn.g_01371	Prac.g_01277
OG0001441	Prbn.g_01639	Prac.g_01041
OG0001443	Prbn.g_01170	Prac.g_01002
OG0001444	Prbn.g_01209	Prac.g_00966
OG0001445	Prbn.g_01643	Prac.g_00143
OG0001446	Prbn.g_01644	Prac.g_00145
OG0001447	Prbn.g_01163	Prac.g_00146
OG0001449	Prbn.g_00174	Prac.g_00261
OG0001451	Prbn.g_00787	Prac.g_00634
OG0001453	Prbn.g_00790	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001454	Prbn.g_00658	Prac.g_01167
OG0001456	Prbn.g_00526	Prac.g_01965
OG0001457	Prbn.g_01557	Prac.g_00669
OG0001458	Prbn.g_00796	Prac.g_01524
OG0001459	Prbn.g_01235	Prac.g_01497
OG0001460	Prbn.g_00472	Prac.g_01413
OG0001461	Prbn.g_00852	Prac.g_01354
OG0001462	Prbn.g_01149	Prac.g_01289
OG0001463	Prbn.g_00652	Prac.g_01243
OG0001465	Prbn.g_01125	Prac.g_00148
OG0001468	Prbn.g_01910	Prac.g_00012
OG0001469	Prbn.g_01187	Prac.g_00987
OG0001471	Prbn.g_00784	Prac.g_01120
OG0001473	Prbn.g_01453	Prac.g_01406
OG0001482	Prbn.g_01649	Prac.g_01577, Prac.g_00275
OG0001484	Prbn.g_00716	Prac.g_00259
OG0001485	Prbn.g_01806	Prac.g_00472
OG0001488	Prbn.g_00382	Prac.g_01758
OG0001489	Prbn.g_01836	Prac.g_01158
OG0001490	Prbn.g_01808	Prac.g_01132
OG0001492	Prbn.g_01512	Prac.g_01443
OG0001505	Prbn.g_00128	Prac.g_00915
OG0001506	Prbn.g_01142	Prac.g_01219
OG0001509	Prbn.g_00459	Prac.g_00494
OG0001519	Prbn.g_00132	Prac.g_01146
OG0001520	Prbn.g_01732	Prac.g_00899
OG0001521	Prbn.g_00720	Prac.g_00475
OG0001526	Prbn.g_01926	Prac.g_01397
OG0001544	Prbn.g_00129	Prac.g_00907
OG0001545	Prbn.g_01625	Prac.g_01388
OG0001574	Prbn.g_00811	Prac.g_00911
OG0001579	Prbn.g_00188	Prac.g_00260
OG0001580	Prbn.g_00176	Prac.g_00264
OG0001581	Prbn.g_00179	Prac.g_00268
OG0001593	Prbn.g_00651	Prac.g_01086
OG0001607	Prbn.g_01237, Prbn.g_01236	Prac.g_00887
OG0001617	Prbn.g_00194	Prac.g_00190
OG0001694	Prbn.g_00688	Prac.g_00435
OG0001828	Prbn.g_01682	Prac.g_00895
OG0001873	Prbn.g_01238	Prac.g_00888
OG0001878	Prbn.g_01692	Prac.g_01899
OG0001908	Prbn.g_00181	Prac.g_00271
OG0001952	Prbn.g_00177	Prac.g_00265
OG0001961	Prbn.g_01026	Prac.g_00658
OG0001962	Prbn.g_01062	Prac.g_00436
OG0001963	Prbn.g_01063	Prac.g_00437
OG0001964	Prbn.g_01064	Prac.g_00438
OG0002191	Prbn.g_00786	Prac.g_00656
