Orthogroup	Prav	Prab
OG0001155	Prav.g_00670	Prab.g_01838
OG0001156	Prav.g_00672	Prab.g_01840
OG0001157	Prav.g_00673	Prab.g_01841
OG0001158	Prav.g_00675	Prab.g_01843
OG0001159	Prav.g_00676	Prab.g_01844
OG0001160	Prav.g_00677	Prab.g_01845
OG0001161	Prav.g_00678	Prab.g_01846
OG0001162	Prav.g_00679	Prab.g_01847
OG0001163	Prav.g_00680	Prab.g_01848
OG0001164	Prav.g_00681	Prab.g_01849
OG0001165	Prav.g_00682	Prab.g_01850
OG0001166	Prav.g_00683	Prab.g_01851
OG0001167	Prav.g_00684	Prab.g_01852
OG0001168	Prav.g_00685	Prab.g_01853
OG0001169	Prav.g_00686	Prab.g_01854
OG0001170	Prav.g_00687	Prab.g_01855
OG0001171	Prav.g_00688	Prab.g_01856
OG0001172	Prav.g_00690	Prab.g_01858
OG0001173	Prav.g_00692	Prab.g_01860
OG0001174	Prav.g_00693	Prab.g_01861
OG0001175	Prav.g_00694	Prab.g_01862
OG0001176	Prav.g_00695	Prab.g_01863
OG0001177	Prav.g_00697	Prab.g_01865
OG0001178	Prav.g_00700	Prab.g_01868
OG0001179	Prav.g_00701	Prab.g_01869
OG0001180	Prav.g_00702	Prab.g_01870
OG0001181	Prav.g_00703	Prab.g_01871
OG0001182	Prav.g_00704	Prab.g_01872
OG0001183	Prav.g_00705	Prab.g_01873
OG0001184	Prav.g_00707	Prab.g_01875
OG0001185	Prav.g_00710	Prab.g_01879
OG0001186	Prav.g_00711	Prab.g_01880
OG0001187	Prav.g_00712	Prab.g_01881
OG0001188	Prav.g_00713	Prab.g_01882
OG0001189	Prav.g_00714	Prab.g_01883
OG0001190	Prav.g_00715	Prab.g_01884
OG0001191	Prav.g_00716	Prab.g_01885
OG0001192	Prav.g_00717	Prab.g_01886
OG0001193	Prav.g_00718	Prab.g_01887
OG0001194	Prav.g_00719	Prab.g_01888
OG0001195	Prav.g_00720	Prab.g_01889
OG0001196	Prav.g_00721	Prab.g_01890
OG0001197	Prav.g_00722	Prab.g_01891
OG0001198	Prav.g_00723	Prab.g_01892
OG0001199	Prav.g_00724	Prab.g_01893
OG0001200	Prav.g_00725	Prab.g_01894
OG0001201	Prav.g_00726	Prab.g_01895
OG0001202	Prav.g_00727	Prab.g_01896
OG0001203	Prav.g_00729	Prab.g_01898
OG0001204	Prav.g_00731	Prab.g_01900
OG0001205	Prav.g_00732	Prab.g_01901
OG0001206	Prav.g_00733	Prab.g_01902
OG0001207	Prav.g_00734	Prab.g_01903
OG0001208	Prav.g_00735	Prab.g_01904
OG0001209	Prav.g_00736	Prab.g_01905
OG0001210	Prav.g_00737	Prab.g_01906
OG0001211	Prav.g_00738	Prab.g_01907
OG0001212	Prav.g_00739	Prab.g_01908
OG0001213	Prav.g_00740	Prab.g_01909
OG0001214	Prav.g_00742	Prab.g_01911
OG0001215	Prav.g_00743	Prab.g_01912
OG0001216	Prav.g_00744	Prab.g_01913
OG0001217	Prav.g_00745	Prab.g_01914
OG0001218	Prav.g_00746	Prab.g_01915
OG0001219	Prav.g_00749	Prab.g_01918
OG0001220	Prav.g_00750	Prab.g_01919
OG0001221	Prav.g_00753	Prab.g_01922
OG0001222	Prav.g_00754	Prab.g_01923
OG0001223	Prav.g_00755	Prab.g_01924
OG0001224	Prav.g_00756	Prab.g_01925
OG0001225	Prav.g_00757	Prab.g_01926
OG0001226	Prav.g_00758	Prab.g_01927
OG0001227	Prav.g_00759	Prab.g_01928
OG0001228	Prav.g_00760	Prab.g_01929
OG0001229	Prav.g_00761	Prab.g_01930
OG0001230	Prav.g_00762	Prab.g_01931
OG0001231	Prav.g_00763	Prab.g_01932
OG0001232	Prav.g_00764	Prab.g_01933
OG0001233	Prav.g_00765	Prab.g_01934
OG0001234	Prav.g_00766	Prab.g_01935
OG0001235	Prav.g_00767	Prab.g_01936
OG0001236	Prav.g_00769	Prab.g_01938
OG0001237	Prav.g_00770	Prab.g_01939
OG0001238	Prav.g_00772	Prab.g_01941
OG0001239	Prav.g_00773	Prab.g_01942
OG0001240	Prav.g_00774	Prab.g_01943
OG0001241	Prav.g_00776	Prab.g_01945
OG0001242	Prav.g_00778	Prab.g_01947
OG0001243	Prav.g_00779	Prab.g_01948
OG0001244	Prav.g_00780	Prab.g_01949
OG0001245	Prav.g_00781	Prab.g_01950
OG0001246	Prav.g_00782	Prab.g_01951
OG0001247	Prav.g_00783	Prab.g_01952
OG0001248	Prav.g_00784	Prab.g_01953
OG0001249	Prav.g_00785	Prab.g_01954
OG0001250	Prav.g_00786	Prab.g_01955
OG0001252	Prav.g_00203	Prab.g_00128
OG0001254	Prav.g_01927	Prab.g_00269
OG0001255	Prav.g_01979	Prab.g_00321
OG0001256	Prav.g_01407	Prab.g_01624
OG0001257	Prav.g_01080	Prab.g_00486
OG0001258	Prav.g_01096	Prab.g_00502
OG0001259	Prav.g_01186	Prab.g_00594
OG0001260	Prav.g_00345	Prab.g_00766
OG0001261	Prav.g_00431	Prab.g_00874
OG0001262	Prav.g_00447	Prab.g_00890
OG0001263	Prav.g_00467	Prab.g_01100
OG0001264	Prav.g_00498	Prab.g_01069
OG0001265	Prav.g_00909	Prab.g_00953
OG0001266	Prav.g_00236	Prab.g_01120
OG0001267	Prav.g_00049	Prab.g_01203
OG0001268	Prav.g_00062	Prab.g_01216
OG0001270	Prav.g_01618	Prab.g_01506
OG0001271	Prav.g_01629	Prab.g_01517
OG0001272	Prav.g_01669	Prab.g_01561
OG0001273	Prav.g_01670	Prab.g_01562
OG0001274	Prav.g_01675	Prab.g_01567
OG0001275	Prav.g_01691	Prab.g_01592
OG0001277	Prav.g_01720	Prab.g_01623
OG0001278	Prav.g_01753	Prab.g_01661
OG0001279	Prav.g_01757	Prab.g_01665
OG0001280	Prav.g_01760	Prab.g_01668
OG0001281	Prav.g_00271	Prab.g_01734
OG0001282	Prav.g_00296	Prab.g_01758
OG0001283	Prav.g_00671	Prab.g_01839
OG0001284	Prav.g_00699	Prab.g_01867
OG0001285	Prav.g_00730	Prab.g_01899
OG0001286	Prav.g_00775	Prab.g_01944
OG0001287	Prav.g_01386	Prab.g_00379
OG0001288	Prav.g_01036	Prab.g_00440
OG0001290	Prav.g_00098	Prab.g_00030
OG0001291	Prav.g_00136	Prab.g_00063
OG0001292	Prav.g_00139	Prab.g_00066
OG0001293	Prav.g_00141	Prab.g_00068
OG0001294	Prav.g_00158	Prab.g_00084
OG0001295	Prav.g_00184	Prab.g_00110
OG0001297	Prav.g_00839	Prab.g_00190
OG0001298	Prav.g_01890	Prab.g_00233
OG0001299	Prav.g_01899	Prab.g_00242
OG0001300	Prav.g_00992	Prab.g_00362
OG0001301	Prav.g_01235	Prab.g_00642
OG0001302	Prav.g_00350	Prab.g_00773
OG0001303	Prav.g_00355	Prab.g_00776
OG0001304	Prav.g_00924	Prab.g_00938
OG0001306	Prav.g_00244	Prab.g_01127
OG0001307	Prav.g_00254	Prab.g_01137
OG0001308	Prav.g_00014	Prab.g_01162
OG0001309	Prav.g_00016	Prab.g_01164
OG0001310	Prav.g_00024	Prab.g_01174
OG0001311	Prav.g_01853	Prab.g_01247
OG0001313	Prav.g_01673	Prab.g_01565
OG0001314	Prav.g_01784	Prab.g_01692
OG0001315	Prav.g_01819	Prab.g_01726
OG0001318	Prav.g_00206	Prab.g_00131
OG0001320	Prav.g_01065	Prab.g_00472
OG0001321	Prav.g_01015	Prab.g_00420
OG0001322	Prav.g_00376	Prab.g_00821
OG0001323	Prav.g_00227	Prab.g_01112
OG0001324	Prav.g_00262	Prab.g_01145
OG0001325	Prav.g_00017	Prab.g_01167
OG0001328	Prav.g_01443	Prab.g_01331
OG0001329	Prav.g_01493	Prab.g_01381
OG0001330	Prav.g_01666	Prab.g_01558
OG0001331	Prav.g_01758	Prab.g_01666
OG0001332	Prav.g_01808	Prab.g_01715
OG0001333	Prav.g_00636	Prab.g_01806
OG0001334	Prav.g_00691	Prab.g_01859
OG0001335	Prav.g_00728	Prab.g_01897
OG0001337	Prav.g_00183	Prab.g_00109
OG0001338	Prav.g_00211	Prab.g_00135
OG0001339	Prav.g_00835	Prab.g_00194
OG0001340	Prav.g_01895	Prab.g_00238
OG0001341	Prav.g_01908	Prab.g_00250
OG0001342	Prav.g_01926	Prab.g_00268
OG0001343	Prav.g_01985	Prab.g_00326
OG0001344	Prav.g_00995	Prab.g_00366
OG0001345	Prav.g_01033	Prab.g_00437
OG0001346	Prav.g_01070	Prab.g_00476
OG0001347	Prav.g_01084	Prab.g_00490
OG0001348	Prav.g_01102	Prab.g_00508
OG0001349	Prav.g_01107	Prab.g_00513
OG0001350	Prav.g_01112	Prab.g_00518
OG0001351	Prav.g_01174	Prab.g_00581
OG0001352	Prav.g_01280	Prab.g_00687
OG0001353	Prav.g_01308	Prab.g_00710
OG0001354	Prav.g_00380	Prab.g_00824
OG0001355	Prav.g_00437	Prab.g_00880
OG0001356	Prav.g_00481	Prab.g_01086
OG0001357	Prav.g_00584	Prab.g_00982
OG0001358	Prav.g_00908	Prab.g_00954
OG0001359	Prav.g_00037	Prab.g_01190
OG0001360	Prav.g_00038	Prab.g_01191
OG0001361	Prav.g_01831	Prab.g_01269
OG0001362	Prav.g_01392	Prab.g_01590
OG0001363	Prav.g_01506	Prab.g_01392
OG0001364	Prav.g_01648	Prab.g_01536
OG0001365	Prav.g_01504	Prab.g_01729
OG0001366	Prav.g_01798	Prab.g_01706
OG0001367	Prav.g_00285	Prab.g_01748
OG0001368	Prav.g_00698	Prab.g_01866
OG0001369	Prav.g_00910	Prab.g_00952
OG0001371	Prav.g_00132	Prab.g_00059
OG0001372	Prav.g_00133	Prab.g_00060
OG0001373	Prav.g_00140	Prab.g_00067
OG0001374	Prav.g_00152	Prab.g_00079
OG0001375	Prav.g_00200	Prab.g_00125
OG0001376	Prav.g_00804	Prab.g_00225
OG0001377	Prav.g_01903	Prab.g_00246
OG0001378	Prav.g_01919	Prab.g_00261
OG0001379	Prav.g_00981	Prab.g_00351
OG0001380	Prav.g_01383, Prav.g_01879	Prab.g_01626
OG0001382	Prav.g_01058	Prab.g_00465
OG0001383	Prav.g_01109	Prab.g_00515
OG0001384	Prav.g_01117	Prab.g_00523
OG0001385	Prav.g_01264	Prab.g_00671
OG0001386	Prav.g_01272	Prab.g_00679
OG0001387	Prav.g_01274	Prab.g_00681
OG0001388	Prav.g_01284	Prab.g_00691
OG0001389	Prav.g_00311	Prab.g_00728
OG0001390	Prav.g_00344	Prab.g_00765
OG0001391	Prav.g_00382	Prab.g_00826
OG0001392	Prav.g_00480	Prab.g_01087
OG0001393	Prav.g_00482	Prab.g_01085
OG0001394	Prav.g_00504	Prab.g_01063
OG0001395	Prav.g_00507	Prab.g_01060
OG0001396	Prav.g_00946	Prab.g_00749
OG0001397	Prav.g_00918	Prab.g_00944
OG0001398	Prav.g_00937	Prab.g_00925
OG0001399	Prav.g_00225	Prab.g_01110
OG0001400	Prav.g_00234	Prab.g_01118
OG0001401	Prav.g_00241	Prab.g_01298
OG0001402	Prav.g_00051	Prab.g_01205
OG0001403	Prav.g_01439	Prab.g_01327
OG0001404	Prav.g_01464	Prab.g_01352
OG0001405	Prav.g_01474	Prab.g_01361
OG0001406	Prav.g_01617	Prab.g_01505
OG0001407	Prav.g_01620	Prab.g_01508
OG0001408	Prav.g_01667	Prab.g_01559
OG0001409	Prav.g_01680	Prab.g_01573
OG0001410	Prav.g_01693	Prab.g_01595
OG0001411	Prav.g_01707	Prab.g_00755
OG0001414	Prav.g_00126	Prab.g_00053
OG0001415	Prav.g_01972	Prab.g_00314
OG0001416	Prav.g_01119	Prab.g_00525
OG0001417	Prav.g_01273	Prab.g_00680
OG0001418	Prav.g_00358	Prab.g_00779
OG0001419	Prav.g_00386	Prab.g_00830
OG0001420	Prav.g_00484	Prab.g_01083
OG0001421	Prav.g_00488	Prab.g_01078
OG0001422	Prav.g_00231	Prab.g_01115
OG0001424	Prav.g_02005	Prab.g_01282
OG0001425	Prav.g_01686	Prab.g_01581
OG0001426	Prav.g_00771	Prab.g_01940
OG0001427	Prav.g_00991	Prab.g_00361
OG0001429	Prav.g_00566	Prab.g_01000
OG0001430	Prav.g_00901	Prab.g_00961
OG0001431	Prav.g_00232	Prab.g_01116
OG0001432	Prav.g_00235	Prab.g_01119
OG0001433	Prav.g_00588, Prav.g_00948	Prab.g_00977
OG0001435	Prav.g_01679	Prab.g_01571
OG0001436	Prav.g_00957	Prab.g_00793
OG0001438	Prav.g_01218	Prab.g_00624
OG0001439	Prav.g_00429	Prab.g_00872
OG0001440	Prav.g_00912	Prab.g_00950
OG0001441	Prav.g_00009	Prab.g_01155
OG0001442	Prav.g_00026	Prab.g_01178
OG0001444	Prav.g_01862	Prab.g_01238
OG0001448	Prav.g_01700	Prab.g_01603
OG0001449	Prav.g_01558	Prab.g_01395, Prab.g_01408
OG0001452	Prav.g_00748	Prab.g_01917
OG0001454	Prav.g_00986	Prab.g_00356
OG0001457	Prav.g_01300	Prab.g_00707
OG0001460	Prav.g_00459	Prab.g_00902
OG0001462	Prav.g_00900	Prab.g_00962
OG0001463	Prav.g_00223	Prab.g_01109
OG0001464	Prav.g_00230	Prab.g_01114
OG0001467	Prav.g_01575	Prab.g_01463
OG0001468	Prav.g_00660	Prab.g_01829
OG0001469	Prav.g_00063	Prab.g_01217
OG0001470	Prav.g_01966	Prab.g_00308
OG0001471	Prav.g_01021	Prab.g_00426
OG0001474	Prav.g_00468	Prab.g_01099
OG0001475	Prav.g_00219	Prab.g_01105
OG0001476	Prav.g_00220	Prab.g_01106
OG0001477	Prav.g_00221	Prab.g_01107
OG0001478	Prav.g_00228	Prab.g_01113
OG0001479	Prav.g_00257	Prab.g_01140
OG0001480	Prav.g_00003	Prab.g_01149
OG0001481	Prav.g_01865	Prab.g_01235
OG0001483	Prav.g_01432	Prab.g_01320
OG0001484	Prav.g_01507	Prab.g_01391
OG0001485	Prav.g_00265	Prab.g_01728
OG0001486	Prav.g_00518	Prab.g_01049
OG0001488	Prav.g_00866	Prab.g_00163
OG0001490	Prav.g_01011	Prab.g_00390
OG0001491	Prav.g_00371	Prab.g_00816
OG0001493	Prav.g_00469	Prab.g_01098
OG0001494	Prav.g_00470	Prab.g_01097
OG0001495	Prav.g_00471	Prab.g_01096
OG0001496	Prav.g_00472	Prab.g_01095
OG0001497	Prav.g_00473	Prab.g_01094
OG0001498	Prav.g_00474	Prab.g_01093
OG0001499	Prav.g_00475	Prab.g_01092
OG0001500	Prav.g_00476	Prab.g_01091
OG0001501	Prav.g_00477	Prab.g_01090
OG0001502	Prav.g_00478	Prab.g_01089
OG0001503	Prav.g_00479	Prab.g_01088
OG0001506	Prav.g_00249	Prab.g_01132
OG0001507	Prav.g_00047	Prab.g_01202
OG0001508	Prav.g_01678	Prab.g_01570
OG0001509	Prav.g_00286	Prab.g_01749
OG0001510	Prav.g_00652	Prab.g_01821
OG0001513	Prav.g_00170	Prab.g_00096
OG0001514	Prav.g_01018	Prab.g_00916, Prab.g_01618
OG0001515	Prav.g_00348	Prab.g_00771
OG0001516	Prav.g_00578	Prab.g_00988
OG0001517	Prav.g_00239	Prab.g_01123
OG0001518	Prav.g_01716	Prab.g_00758
OG0001520	Prav.g_00958	Prab.g_00792
OG0001521	Prav.g_00267	Prab.g_01730
OG0001523	Prav.g_00125	Prab.g_00052
OG0001524	Prav.g_00994	Prab.g_00364
OG0001525	Prav.g_01057	Prab.g_00464
OG0001526	Prav.g_00486	Prab.g_01080
OG0001527	Prav.g_00007	Prab.g_01153
OG0001528	Prav.g_01020	Prab.g_00972
OG0001529	Prav.g_01395	Prab.g_00399
OG0001530	Prav.g_00959	Prab.g_00791
OG0001532	Prav.g_00102	Prab.g_00034
OG0001533	Prav.g_01323	Prab.g_01628
OG0001534	Prav.g_01017	Prab.g_01577
OG0001536	Prav.g_00005	Prab.g_01151
OG0001537	Prav.g_00947	Prab.g_00976
OG0001539	Prav.g_01419	Prab.g_01312
OG0001540	Prav.g_01420	Prab.g_00751, Prab.g_01313
OG0001542	Prav.g_01683	Prab.g_01575
OG0001543	Prav.g_01692	Prab.g_01593
OG0001549	Prav.g_00191	Prab.g_00116
OG0001550	Prav.g_01953	Prab.g_00295
OG0001551	Prav.g_01977	Prab.g_00319
OG0001552	Prav.g_00988	Prab.g_00357
OG0001553	Prav.g_01004	Prab.g_00382
OG0001554	Prav.g_01005	Prab.g_00383
OG0001555	Prav.g_01055	Prab.g_00462
OG0001556	Prav.g_01067	Prab.g_00474
OG0001557	Prav.g_01275	Prab.g_00682
OG0001558	Prav.g_01381	Prab.g_01301
OG0001559	Prav.g_00349	Prab.g_00772
OG0001560	Prav.g_00368	Prab.g_00808
OG0001561	Prav.g_00460	Prab.g_00903
OG0001562	Prav.g_00899	Prab.g_00963
OG0001563	Prav.g_00237	Prab.g_01121
OG0001564	Prav.g_00238	Prab.g_01122
OG0001565	Prav.g_00240	Prab.g_01124
OG0001566	Prav.g_00243	Prab.g_01126
OG0001567	Prav.g_00250	Prab.g_01133
OG0001568	Prav.g_00002	Prab.g_01148
OG0001569	Prav.g_00006	Prab.g_01152
OG0001570	Prav.g_00012	Prab.g_01158
OG0001571	Prav.g_00020	Prab.g_01170
OG0001572	Prav.g_00029	Prab.g_01182
OG0001573	Prav.g_00032	Prab.g_01185
OG0001575	Prav.g_01401	Prab.g_00715
OG0001576	Prav.g_01411	Prab.g_01305
OG0001577	Prav.g_01470	Prab.g_01357
OG0001578	Prav.g_01472	Prab.g_01359
OG0001580	Prav.g_01517	Prab.g_01398
OG0001581	Prav.g_01515	Prab.g_01401
OG0001582	Prav.g_01661	Prab.g_01549
OG0001583	Prav.g_01662	Prab.g_01551
OG0001584	Prav.g_01663	Prab.g_01552
OG0001585	Prav.g_01672	Prab.g_01564
OG0001586	Prav.g_00708	Prab.g_01877
OG0001588	Prav.g_01744	Prab.g_01604
OG0001590	Prav.g_01939	Prab.g_00281
OG0001591	Prav.g_00982	Prab.g_00352
OG0001592	Prav.g_01010	Prab.g_00389
OG0001594	Prav.g_01066	Prab.g_00473
OG0001597	Prav.g_00462	Prab.g_00905
OG0001598	Prav.g_00485	Prab.g_01081
OG0001599	Prav.g_00041	Prab.g_01196
OG0001600	Prav.g_00042	Prab.g_01197
OG0001601	Prav.g_00043	Prab.g_01198
OG0001602	Prav.g_00044	Prab.g_01199
OG0001603	Prav.g_01722	Prab.g_01586
OG0001604	Prav.g_01774	Prab.g_01682
OG0001606	Prav.g_01986	Prab.g_00327
OG0001610	Prav.g_01299	Prab.g_00706
OG0001611	Prav.g_00331	Prab.g_00748, Prab.g_00920
OG0001612	Prav.g_00372	Prab.g_00817
OG0001613	Prav.g_00466	Prab.g_01102
OG0001614	Prav.g_00582	Prab.g_00984
OG0001615	Prav.g_01377	Prab.g_01557
OG0001616	Prav.g_01332, Prav.g_01751	Prab.g_00973
OG0001618	Prav.g_00109	Prab.g_00346
OG0001619	Prav.g_01462	Prab.g_01350
OG0001624	Prav.g_00464	Prab.g_00908
OG0001625	Prav.g_00894	Prab.g_00968
OG0001626	Prav.g_01378	Prab.g_01652
OG0001628	Prav.g_01703	Prab.g_01609
OG0001629	Prav.g_00942	Prab.g_01344
OG0001630	Prav.g_01425	Prab.g_01436, Prab.g_01431
OG0001639	Prav.g_00175	Prab.g_00101
OG0001640	Prav.g_00858	Prab.g_00171
OG0001641	Prav.g_00983	Prab.g_00353
OG0001642	Prav.g_00985	Prab.g_00355
OG0001643	Prav.g_01006	Prab.g_00384
OG0001644	Prav.g_01007	Prab.g_00385
OG0001645	Prav.g_01009	Prab.g_00387
OG0001647	Prav.g_01064	Prab.g_00471
OG0001648	Prav.g_01157	Prab.g_00563
OG0001649	Prav.g_01163	Prab.g_00570
OG0001650	Prav.g_00305	Prab.g_00722
OG0001651	Prav.g_00340	Prab.g_00759
OG0001652	Prav.g_00342	Prab.g_00762
OG0001653	Prav.g_00369	Prab.g_00809
OG0001654	Prav.g_00370	Prab.g_00815
OG0001655	Prav.g_00379	Prab.g_00823
OG0001656	Prav.g_00402	Prab.g_00845
OG0001657	Prav.g_00453	Prab.g_00897
OG0001658	Prav.g_00465	Prab.g_00909
OG0001659	Prav.g_00511	Prab.g_01056
OG0001660	Prav.g_00895	Prab.g_00967
OG0001661	Prav.g_00898	Prab.g_00964
OG0001662	Prav.g_00903	Prab.g_00959
OG0001663	Prav.g_00920	Prab.g_00942
OG0001664	Prav.g_00921	Prab.g_00941
OG0001665	Prav.g_00218	Prab.g_01104
OG0001666	Prav.g_00222	Prab.g_01108
OG0001667	Prav.g_00226	Prab.g_01111
OG0001668	Prav.g_00233	Prab.g_01117
OG0001669	Prav.g_00245	Prab.g_01128
OG0001670	Prav.g_00246	Prab.g_01129
OG0001671	Prav.g_00253	Prab.g_01136
OG0001672	Prav.g_00258	Prab.g_01141
OG0001673	Prav.g_00259	Prab.g_01142
OG0001674	Prav.g_00260	Prab.g_01143
OG0001675	Prav.g_00018	Prab.g_01168
OG0001676	Prav.g_00023	Prab.g_01173
OG0001677	Prav.g_00040	Prab.g_01195
OG0001678	Prav.g_01834	Prab.g_01266
OG0001679	Prav.g_01826	Prab.g_01274
OG0001680	Prav.g_01382	Prab.g_01295
OG0001681	Prav.g_01412	Prab.g_01306
OG0001682	Prav.g_01417	Prab.g_01309
OG0001684	Prav.g_01660	Prab.g_01548
OG0001685	Prav.g_01665	Prab.g_01554
OG0001686	Prav.g_01668	Prab.g_01560
OG0001687	Prav.g_01674	Prab.g_01566
OG0001688	Prav.g_01677	Prab.g_01569
OG0001689	Prav.g_01682	Prab.g_01574
OG0001690	Prav.g_01684	Prab.g_01576
OG0001691	Prav.g_01685	Prab.g_01578
OG0001692	Prav.g_01766	Prab.g_01674
OG0001693	Prav.g_00747	Prab.g_01916
OG0001698	Prav.g_01094	Prab.g_00500
OG0001699	Prav.g_01314	Prab.g_00714
OG0001700	Prav.g_00334	Prab.g_00757
OG0001701	Prav.g_00337	Prab.g_00752
OG0001702	Prav.g_00356	Prab.g_00777
OG0001704	Prav.g_00896	Prab.g_00756
OG0001706	Prav.g_00022	Prab.g_01172
OG0001707	Prav.g_00045	Prab.g_01200
OG0001709	Prav.g_00964	Prab.g_00784
OG0001710	Prav.g_00897	Prab.g_00966
OG0001722	Prav.g_00332	Prab.g_00919
OG0001723	Prav.g_00339	Prab.g_01302
OG0001724	Prav.g_00384	Prab.g_00828
OG0001725	Prav.g_00461	Prab.g_00904
OG0001726	Prav.g_00011	Prab.g_01157
OG0001728	Prav.g_01418	Prab.g_01310
OG0001733	Prav.g_01002	Prab.g_00378
OG0001734	Prav.g_00304	Prab.g_00721
OG0001784	Prav.g_01122	Prab.g_00528
OG0001785	Prav.g_00352	Prab.g_00774
OG0001786	Prav.g_00426	Prab.g_00869
OG0001794	Prav.g_01709	Prab.g_00753
OG0001796	Prav.g_00028	Prab.g_01181
OG0001798	Prav.g_01743	Prab.g_01633
OG0001809	Prav.g_00359	Prab.g_00781
OG0001814	Prav.g_00463	Prab.g_00907
OG0001815	Prav.g_00893	Prab.g_00709
OG0001815	Prav.g_01379	Prab.g_00974
OG0001816	Prav.g_00217	Prab.g_01103
OG0001817	Prav.g_00013	Prab.g_01160
OG0001818	Prav.g_00015	Prab.g_01163
OG0001821	Prav.g_01727	Prab.g_01608
OG0001824	Prav.g_01676	Prab.g_01568
OG0001825	Prav.g_01701	Prab.g_01605
OG0001827	Prav.g_01726	Prab.g_01183
OG0001828	Prav.g_01389	Prab.g_01193
OG0001829	Prav.g_01706	Prab.g_01599
OG0001837	Prav.g_01989	Prab.g_00330
OG0001838	Prav.g_01008	Prab.g_00386
OG0001840	Prav.g_01374	Prab.g_01656
OG0001845	Prav.g_01599	Prab.g_01487
OG0001847	Prav.g_01687	Prab.g_01582
OG0001848	Prav.g_01708	Prab.g_01180
OG0001849	Prav.g_01690	Prab.g_01588
OG0001864	Prav.g_01876	Prab.g_01642
OG0001865	Prav.g_00890	Prab.g_00422
OG0001867	Prav.g_01376	Prab.g_01654
OG0001870	Prav.g_00210	Prab.g_00451
OG0001911	Prav.g_01327	Prab.g_01296, Prab.g_00413, Prab.g_01632
OG0001913	Prav.g_00963	Prab.g_00785
OG0001914	Prav.g_00888, Prav.g_00945	Prab.g_01311
OG0001950	Prav.g_00001	Prab.g_01147
OG0001951	Prav.g_01519	Prab.g_01405
OG0001953	Prav.g_00127	Prab.g_00054
OG0001956	Prav.g_00341	Prab.g_00761
OG0001957	Prav.g_00956	Prab.g_00794
OG0001958	Prav.g_00027	Prab.g_01179
OG0001985	Prav.g_01711	Prab.g_00395
OG0001991	Prav.g_00960	Prab.g_00790
OG0002024	Prav.g_01375	Prab.g_01655
OG0002052	Prav.g_00367	Prab.g_00807
OG0002055	Prav.g_01387	Prab.g_00716
OG0002122	Prav.g_01344	Prab.g_00795, Prab.g_01640
OG0002123	Prav.g_01532	Prab.g_01416
OG0002131	Prav.g_01343	Prab.g_00796
OG0002185	Prav.g_01329	Prab.g_00802
OG0002247	Prav.g_00944	Prab.g_00392
OG0002248	Prav.g_01337	Prab.g_00797
OG0002249	Prav.g_01331	Prab.g_00801
OG0002250	Prav.g_01322	Prab.g_01293
OG0002347	Prav.g_01494	Prab.g_01426
OG0002351	Prav.g_00347	Prab.g_00770
OG0002356	Prav.g_01026	Prab.g_01657
OG0002528	Prav.g_01740	Prab.g_01660
