Orthogroup	Prav	Pras
OG0001149	Prav.g_00661	Pras.g_00715
OG0001150	Prav.g_00662	Pras.g_00716
OG0001151	Prav.g_00664	Pras.g_00718
OG0001152	Prav.g_00665	Pras.g_00719
OG0001153	Prav.g_00666	Pras.g_00720
OG0001154	Prav.g_00668	Pras.g_00722
OG0001155	Prav.g_00670	Pras.g_00724
OG0001156	Prav.g_00672	Pras.g_00726
OG0001157	Prav.g_00673	Pras.g_00727
OG0001158	Prav.g_00675	Pras.g_00729
OG0001159	Prav.g_00676	Pras.g_00730
OG0001160	Prav.g_00677	Pras.g_00731
OG0001161	Prav.g_00678	Pras.g_00732
OG0001162	Prav.g_00679	Pras.g_00733
OG0001163	Prav.g_00680	Pras.g_00734
OG0001164	Prav.g_00681	Pras.g_00735
OG0001165	Prav.g_00682	Pras.g_00736
OG0001166	Prav.g_00683	Pras.g_00737
OG0001167	Prav.g_00684	Pras.g_00738
OG0001168	Prav.g_00685	Pras.g_00739
OG0001169	Prav.g_00686	Pras.g_00740
OG0001170	Prav.g_00687	Pras.g_00741
OG0001171	Prav.g_00688	Pras.g_00742
OG0001172	Prav.g_00690	Pras.g_00744
OG0001173	Prav.g_00692	Pras.g_00746
OG0001174	Prav.g_00693	Pras.g_00747
OG0001175	Prav.g_00694	Pras.g_00748
OG0001176	Prav.g_00695	Pras.g_00749
OG0001177	Prav.g_00697	Pras.g_00751
OG0001178	Prav.g_00700	Pras.g_00754
OG0001179	Prav.g_00701	Pras.g_00755
OG0001180	Prav.g_00702	Pras.g_00756
OG0001181	Prav.g_00703	Pras.g_00757
OG0001182	Prav.g_00704	Pras.g_00758
OG0001183	Prav.g_00705	Pras.g_00759
OG0001184	Prav.g_00707	Pras.g_00762
OG0001185	Prav.g_00710	Pras.g_00765
OG0001186	Prav.g_00711	Pras.g_00766
OG0001187	Prav.g_00712	Pras.g_00768
OG0001188	Prav.g_00713	Pras.g_00769
OG0001189	Prav.g_00714	Pras.g_00770
OG0001190	Prav.g_00715	Pras.g_00771
OG0001191	Prav.g_00716	Pras.g_00772
OG0001192	Prav.g_00717	Pras.g_00773
OG0001193	Prav.g_00718	Pras.g_00774
OG0001194	Prav.g_00719	Pras.g_00775
OG0001195	Prav.g_00720	Pras.g_00776
OG0001196	Prav.g_00721	Pras.g_00777
OG0001197	Prav.g_00722	Pras.g_00778
OG0001198	Prav.g_00723	Pras.g_00779
OG0001199	Prav.g_00724	Pras.g_00780
OG0001200	Prav.g_00725	Pras.g_00781
OG0001201	Prav.g_00726	Pras.g_00782
OG0001202	Prav.g_00727	Pras.g_00783
OG0001203	Prav.g_00729	Pras.g_00785
OG0001204	Prav.g_00731	Pras.g_00787
OG0001205	Prav.g_00732	Pras.g_00788
OG0001206	Prav.g_00733	Pras.g_00789
OG0001207	Prav.g_00734	Pras.g_00790
OG0001208	Prav.g_00735	Pras.g_00791
OG0001209	Prav.g_00736	Pras.g_00792
OG0001210	Prav.g_00737	Pras.g_00793
OG0001211	Prav.g_00738	Pras.g_00794
OG0001212	Prav.g_00739	Pras.g_00795
OG0001213	Prav.g_00740	Pras.g_00796
OG0001214	Prav.g_00742	Pras.g_00798
OG0001215	Prav.g_00743	Pras.g_00799
OG0001216	Prav.g_00744	Pras.g_00800
OG0001217	Prav.g_00745	Pras.g_00801
OG0001218	Prav.g_00746	Pras.g_00802
OG0001219	Prav.g_00749	Pras.g_00804
OG0001220	Prav.g_00750	Pras.g_00805
OG0001221	Prav.g_00753	Pras.g_00808
OG0001222	Prav.g_00754	Pras.g_00809
OG0001223	Prav.g_00755	Pras.g_00810
OG0001224	Prav.g_00756	Pras.g_00812
OG0001225	Prav.g_00757	Pras.g_00813
OG0001226	Prav.g_00758	Pras.g_00814
OG0001227	Prav.g_00759	Pras.g_00815
OG0001228	Prav.g_00760	Pras.g_00816
OG0001229	Prav.g_00761	Pras.g_00817
OG0001230	Prav.g_00762	Pras.g_00818
OG0001231	Prav.g_00763	Pras.g_00819
OG0001232	Prav.g_00764	Pras.g_00820
OG0001233	Prav.g_00765	Pras.g_00821
OG0001234	Prav.g_00766	Pras.g_00822
OG0001235	Prav.g_00767	Pras.g_00823
OG0001236	Prav.g_00769	Pras.g_00825
OG0001237	Prav.g_00770	Pras.g_00826
OG0001238	Prav.g_00772	Pras.g_00828
OG0001239	Prav.g_00773	Pras.g_00829
OG0001240	Prav.g_00774	Pras.g_00830
OG0001241	Prav.g_00776	Pras.g_00832
OG0001242	Prav.g_00778	Pras.g_00834
OG0001243	Prav.g_00779	Pras.g_00835
OG0001244	Prav.g_00780	Pras.g_00836
OG0001245	Prav.g_00781	Pras.g_00837
OG0001246	Prav.g_00782	Pras.g_00838
OG0001247	Prav.g_00783	Pras.g_00839
OG0001248	Prav.g_00784	Pras.g_00840
OG0001249	Prav.g_00785	Pras.g_00841
OG0001250	Prav.g_00786	Pras.g_00842
OG0001251	Prav.g_00157	Pras.g_00943
OG0001252	Prav.g_00203	Pras.g_00989
OG0001254	Prav.g_01927	Pras.g_01133
OG0001255	Prav.g_01979	Pras.g_01186
OG0001256	Prav.g_01407	Pras.g_00176, Pras.g_01289
OG0001257	Prav.g_01080	Pras.g_01360
OG0001258	Prav.g_01096	Pras.g_01376
OG0001259	Prav.g_01186	Pras.g_01466
OG0001260	Prav.g_00345	Pras.g_01648
OG0001261	Prav.g_00431	Pras.g_01735
OG0001262	Prav.g_00447	Pras.g_01751
OG0001263	Prav.g_00467	Pras.g_01772
OG0001264	Prav.g_00498	Pras.g_01800
OG0001265	Prav.g_00909	Pras.g_01910
OG0001266	Prav.g_00236	Pras.g_01958
OG0001267	Prav.g_00049	Pras.g_00040
OG0001268	Prav.g_00062	Pras.g_00053
OG0001269	Prav.g_01456	Pras.g_00233
OG0001270	Prav.g_01618	Pras.g_00391
OG0001272	Prav.g_01669	Pras.g_00446
OG0001273	Prav.g_01670	Pras.g_00447
OG0001274	Prav.g_01675	Pras.g_00452
OG0001275	Prav.g_01691	Pras.g_00467
OG0001276	Prav.g_00969	Pras.g_00144
OG0001277	Prav.g_01720	Pras.g_00489
OG0001278	Prav.g_01753	Pras.g_00542
OG0001279	Prav.g_01757	Pras.g_00546
OG0001280	Prav.g_01760	Pras.g_00549
OG0001281	Prav.g_00271	Pras.g_00616
OG0001282	Prav.g_00296	Pras.g_00641
OG0001283	Prav.g_00671	Pras.g_00725
OG0001284	Prav.g_00699	Pras.g_00753
OG0001285	Prav.g_00730	Pras.g_00786
OG0001286	Prav.g_00775	Pras.g_00831
OG0001287	Prav.g_01386	Pras.g_00530
OG0001288	Prav.g_01036	Pras.g_01315
OG0001290	Prav.g_00098	Pras.g_00872
OG0001292	Prav.g_00139	Pras.g_00925
OG0001293	Prav.g_00141	Pras.g_00927
OG0001294	Prav.g_00158	Pras.g_00944
OG0001295	Prav.g_00184	Pras.g_00970
OG0001296	Prav.g_00190	Pras.g_00976
OG0001297	Prav.g_00839	Pras.g_01050
OG0001298	Prav.g_01890	Pras.g_01095
OG0001299	Prav.g_01899	Pras.g_01104
OG0001300	Prav.g_00992	Pras.g_01226
OG0001301	Prav.g_01235	Pras.g_01513
OG0001302	Prav.g_00350	Pras.g_01653
OG0001303	Prav.g_00355	Pras.g_01657
OG0001304	Prav.g_00924	Pras.g_01925
OG0001305	Prav.g_00929	Pras.g_01930
OG0001306	Prav.g_00244	Pras.g_01966
OG0001307	Prav.g_00254	Pras.g_01975
OG0001308	Prav.g_00014	Pras.g_00001
OG0001309	Prav.g_00016	Pras.g_00003
OG0001310	Prav.g_00024	Pras.g_00014
OG0001311	Prav.g_01853	Pras.g_00084
OG0001312	Prav.g_01457	Pras.g_00234
OG0001313	Prav.g_01673	Pras.g_00450
OG0001314	Prav.g_01784	Pras.g_00573
OG0001315	Prav.g_01819	Pras.g_00608
OG0001316	Prav.g_00667	Pras.g_00721
OG0001318	Prav.g_00206	Pras.g_00992
OG0001319	Prav.g_00800	Pras.g_01090
OG0001320	Prav.g_01065	Pras.g_01345
OG0001321	Prav.g_01015, Prav.g_00357	Pras.g_01659
OG0001322	Prav.g_00376	Pras.g_01682
OG0001323	Prav.g_00227	Pras.g_01950
OG0001324	Prav.g_00262	Pras.g_01983
OG0001325	Prav.g_00017	Pras.g_00007
OG0001326	Prav.g_01406	Pras.g_00175
OG0001327	Prav.g_01408	Pras.g_00177
OG0001329	Prav.g_01493	Pras.g_00270
OG0001330	Prav.g_01666	Pras.g_00443
OG0001331	Prav.g_01758	Pras.g_00547
OG0001332	Prav.g_01808	Pras.g_00597
OG0001333	Prav.g_00636	Pras.g_00691
OG0001334	Prav.g_00691	Pras.g_00745
OG0001335	Prav.g_00728	Pras.g_00784
OG0001336	Prav.g_00193	Pras.g_00979
OG0001337	Prav.g_00183	Pras.g_00969
OG0001338	Prav.g_00211	Pras.g_00995
OG0001339	Prav.g_00835	Pras.g_01054
OG0001340	Prav.g_01895	Pras.g_01100
OG0001341	Prav.g_01908	Pras.g_01113
OG0001342	Prav.g_01926	Pras.g_01132
OG0001343	Prav.g_01985	Pras.g_01192
OG0001344	Prav.g_00995	Pras.g_01231
OG0001345	Prav.g_01033	Pras.g_01312
OG0001346	Prav.g_01070	Pras.g_01350
OG0001347	Prav.g_01084	Pras.g_01364
OG0001348	Prav.g_01102	Pras.g_01382
OG0001349	Prav.g_01107	Pras.g_01387
OG0001350	Prav.g_01112	Pras.g_01392
OG0001351	Prav.g_01174	Pras.g_01453
OG0001352	Prav.g_01280	Pras.g_01558
OG0001353	Prav.g_01308, Prav.g_01311	Pras.g_01579
OG0001354	Prav.g_00380	Pras.g_01685
OG0001355	Prav.g_00437	Pras.g_01741
OG0001356	Prav.g_00481	Pras.g_01786
OG0001357	Prav.g_00584	Pras.g_01888
OG0001358	Prav.g_00908	Pras.g_01909
OG0001359	Prav.g_00037	Pras.g_00027
OG0001360	Prav.g_00038	Pras.g_00028
OG0001361	Prav.g_01831	Pras.g_00107
OG0001362	Prav.g_01392	Pras.g_00152
OG0001364	Prav.g_01648	Pras.g_00423
OG0001365	Prav.g_01504	Pras.g_00482
OG0001366	Prav.g_01798	Pras.g_00587
OG0001367	Prav.g_00285	Pras.g_00630
OG0001368	Prav.g_00698	Pras.g_00752
OG0001369	Prav.g_00910	Pras.g_01911
OG0001371	Prav.g_00132	Pras.g_00919
OG0001372	Prav.g_00133	Pras.g_00920
OG0001373	Prav.g_00140	Pras.g_00926
OG0001374	Prav.g_00152	Pras.g_00938
OG0001375	Prav.g_00200	Pras.g_00986
OG0001376	Prav.g_00804	Pras.g_01086
OG0001377	Prav.g_01903	Pras.g_01108
OG0001378	Prav.g_01919	Pras.g_01124
OG0001379	Prav.g_00981	Pras.g_01215
OG0001382	Prav.g_01058	Pras.g_01338
OG0001383	Prav.g_01109	Pras.g_01389
OG0001384	Prav.g_01117	Pras.g_01397
OG0001385	Prav.g_01264	Pras.g_01542
OG0001386	Prav.g_01272	Pras.g_01550
OG0001387	Prav.g_01274	Pras.g_01552
OG0001388	Prav.g_01284	Pras.g_01562
OG0001389	Prav.g_00311	Pras.g_01611
OG0001390	Prav.g_00344	Pras.g_01647
OG0001391	Prav.g_00382	Pras.g_01687
OG0001392	Prav.g_00480	Pras.g_01785
OG0001393	Prav.g_00482	Pras.g_01787
OG0001394	Prav.g_00504	Pras.g_01806
OG0001395	Prav.g_00507	Pras.g_01809
OG0001396	Prav.g_00946	Pras.g_01892
OG0001397	Prav.g_00918	Pras.g_01919
OG0001398	Prav.g_00937	Pras.g_01938
OG0001399	Prav.g_00225	Pras.g_01948
OG0001400	Prav.g_00234	Pras.g_01956
OG0001401	Prav.g_00241	Pras.g_01963
OG0001402	Prav.g_00051	Pras.g_00042
OG0001403	Prav.g_01439	Pras.g_00210
OG0001404	Prav.g_01464	Pras.g_00241
OG0001405	Prav.g_01474	Pras.g_00251
OG0001406	Prav.g_01617	Pras.g_00390
OG0001407	Prav.g_01620	Pras.g_00393
OG0001408	Prav.g_01667	Pras.g_00444
OG0001409	Prav.g_01680	Pras.g_00457
OG0001411	Prav.g_01707	Pras.g_00478
OG0001414	Prav.g_00126	Pras.g_00913
OG0001415	Prav.g_01972	Pras.g_01178
OG0001416	Prav.g_01119	Pras.g_01399
OG0001417	Prav.g_01273	Pras.g_01551
OG0001418	Prav.g_00358	Pras.g_01660
OG0001419	Prav.g_00386	Pras.g_01691
OG0001420	Prav.g_00484	Pras.g_01789
OG0001422	Prav.g_00231	Pras.g_01953
OG0001424	Prav.g_02005	Pras.g_00121
OG0001425	Prav.g_01686	Pras.g_00462
OG0001426	Prav.g_00771	Pras.g_00827
OG0001427	Prav.g_00991	Pras.g_01225
OG0001430	Prav.g_00901	Pras.g_01902
OG0001431	Prav.g_00232	Pras.g_01954
OG0001432	Prav.g_00235	Pras.g_01957
OG0001433	Prav.g_00943, Prav.g_00588, Prav.g_00948, Prav.g_01394	Pras.g_00154
OG0001434	Prav.g_01717	Pras.g_00227
OG0001435	Prav.g_01679	Pras.g_00456
OG0001438	Prav.g_01218	Pras.g_01496
OG0001440	Prav.g_00912	Pras.g_01913
OG0001441	Prav.g_00009	Pras.g_01993
OG0001442	Prav.g_00026	Pras.g_00017
OG0001443	Prav.g_00048	Pras.g_00039
OG0001444	Prav.g_01862	Pras.g_00075
OG0001445	Prav.g_01882	Pras.g_00167
OG0001446	Prav.g_01885	Pras.g_00169
OG0001447	Prav.g_01886	Pras.g_00170
OG0001449	Prav.g_01558	Pras.g_00292
OG0001454	Prav.g_00986	Pras.g_01220
OG0001457	Prav.g_01300	Pras.g_01578
OG0001460	Prav.g_00459	Pras.g_01763
OG0001462	Prav.g_00900	Pras.g_01901
OG0001463	Prav.g_00223	Pras.g_01947
OG0001464	Prav.g_00230	Pras.g_01952
OG0001465	Prav.g_01403	Pras.g_00172
OG0001467	Prav.g_01575	Pras.g_00347
OG0001468	Prav.g_00660	Pras.g_00714
OG0001469	Prav.g_00063	Pras.g_00054
OG0001470	Prav.g_01966	Pras.g_01172
OG0001471	Prav.g_01021	Pras.g_01295
OG0001472	Prav.g_00458	Pras.g_01762
OG0001474	Prav.g_00468	Pras.g_01773, Pras.g_00311
OG0001475	Prav.g_00219	Pras.g_01943
OG0001476	Prav.g_00220	Pras.g_01944
OG0001477	Prav.g_00221	Pras.g_01945
OG0001478	Prav.g_00228	Pras.g_01951
OG0001479	Prav.g_00257	Pras.g_01978
OG0001480	Prav.g_00003	Pras.g_01987
OG0001481	Prav.g_01865	Pras.g_00072
OG0001485	Prav.g_00265	Pras.g_00610
OG0001488	Prav.g_00866	Pras.g_01023
OG0001490	Prav.g_01011	Pras.g_01255
OG0001491	Prav.g_00371	Pras.g_01677
OG0001493	Prav.g_00469	Pras.g_01774
OG0001494	Prav.g_00470	Pras.g_01775
OG0001495	Prav.g_00471	Pras.g_01776
OG0001496	Prav.g_00472	Pras.g_01777
OG0001497	Prav.g_00473	Pras.g_01778
OG0001498	Prav.g_00474	Pras.g_01779
OG0001499	Prav.g_00475	Pras.g_01780
OG0001500	Prav.g_00476	Pras.g_01781
OG0001501	Prav.g_00477	Pras.g_01782
OG0001502	Prav.g_00478	Pras.g_01783
OG0001503	Prav.g_00479	Pras.g_01784
OG0001507	Prav.g_00047	Pras.g_00038
OG0001508	Prav.g_01678	Pras.g_00455
OG0001509	Prav.g_00286	Pras.g_00631
OG0001510	Prav.g_00652	Pras.g_00706
OG0001513	Prav.g_00170	Pras.g_00956
OG0001514	Prav.g_01018	Pras.g_00137
OG0001515	Prav.g_00348	Pras.g_01651
OG0001516	Prav.g_00578	Pras.g_01882
OG0001518	Prav.g_01716	Pras.g_00506, Pras.g_00145
OG0001521	Prav.g_00267	Pras.g_00612
OG0001523	Prav.g_00125	Pras.g_00912
OG0001524	Prav.g_00994	Pras.g_01229
OG0001525	Prav.g_01057	Pras.g_01336
OG0001526	Prav.g_00486	Pras.g_01790
OG0001527	Prav.g_00007	Pras.g_01991
OG0001528	Prav.g_01020	Pras.g_00135
OG0001529	Prav.g_01395	Pras.g_00155
OG0001532	Prav.g_00102	Pras.g_00876
OG0001533	Prav.g_01012, Prav.g_01323	Pras.g_01256
OG0001534	Prav.g_01017	Pras.g_00138
OG0001535	Prav.g_00455	Pras.g_01759
OG0001536	Prav.g_00005	Pras.g_01989
OG0001537	Prav.g_00947	Pras.g_01630, Pras.g_00156
OG0001538	Prav.g_01405	Pras.g_00174
OG0001539	Prav.g_01419	Pras.g_00188
OG0001540	Prav.g_01420	Pras.g_00189
OG0001541	Prav.g_01548	Pras.g_00307
OG0001542	Prav.g_01683	Pras.g_00459
OG0001543	Prav.g_01692	Pras.g_00468
OG0001545	Prav.g_00495	Pras.g_01797
OG0001549	Prav.g_00191	Pras.g_00977
OG0001550	Prav.g_01953	Pras.g_01159
OG0001551	Prav.g_01977	Pras.g_01183
OG0001552	Prav.g_00988	Pras.g_01222
OG0001553	Prav.g_01004	Pras.g_01243
OG0001554	Prav.g_01005	Pras.g_01244
OG0001555	Prav.g_01055	Pras.g_01334
OG0001556	Prav.g_01067	Pras.g_01347
OG0001557	Prav.g_01275	Pras.g_01553
OG0001558	Prav.g_01381	Pras.g_01642
OG0001559	Prav.g_00349	Pras.g_01652
OG0001560	Prav.g_00368	Pras.g_01669
OG0001561	Prav.g_00460	Pras.g_01764
OG0001562	Prav.g_00899	Pras.g_01900
OG0001563	Prav.g_00237	Pras.g_01959
OG0001564	Prav.g_00238	Pras.g_01960
OG0001565	Prav.g_00240	Pras.g_01962
OG0001566	Prav.g_00243	Pras.g_01965
OG0001567	Prav.g_00250	Pras.g_01971
OG0001568	Prav.g_00002	Pras.g_01986
OG0001569	Prav.g_00006	Pras.g_01990
OG0001570	Prav.g_00012	Pras.g_01996
OG0001571	Prav.g_00020	Pras.g_00010
OG0001572	Prav.g_00029	Pras.g_00019
OG0001573	Prav.g_00032	Pras.g_00022
OG0001575	Prav.g_01401	Pras.g_00164
OG0001576	Prav.g_01411	Pras.g_00180
OG0001577	Prav.g_01470	Pras.g_00247
OG0001578	Prav.g_01472	Pras.g_00249
OG0001579	Prav.g_01559	Pras.g_00293
OG0001582	Prav.g_01661	Pras.g_00436
OG0001583	Prav.g_01662	Pras.g_00438
OG0001584	Prav.g_01663	Pras.g_00439
OG0001585	Prav.g_01672	Pras.g_00449
OG0001586	Prav.g_00708	Pras.g_00763
OG0001591	Prav.g_00982	Pras.g_01216
OG0001592	Prav.g_01010	Pras.g_01254
OG0001594	Prav.g_01066	Pras.g_01346
OG0001596	Prav.g_00351	Pras.g_01654
OG0001597	Prav.g_00462	Pras.g_01766
OG0001599	Prav.g_00041	Pras.g_00032
OG0001600	Prav.g_00042	Pras.g_00033
OG0001601	Prav.g_00043	Pras.g_00034
OG0001602	Prav.g_00044	Pras.g_00035
OG0001603	Prav.g_01722	Pras.g_00491
OG0001604	Prav.g_01774	Pras.g_00563
OG0001605	Prav.g_00290	Pras.g_00635
OG0001606	Prav.g_01986	Pras.g_01193
OG0001609	Prav.g_00987	Pras.g_01221
OG0001610	Prav.g_01299	Pras.g_01577
OG0001611	Prav.g_00331	Pras.g_01632
OG0001612	Prav.g_00372	Pras.g_01678
OG0001613	Prav.g_00466	Pras.g_01770
OG0001614	Prav.g_00582	Pras.g_01886
OG0001618	Prav.g_00109	Pras.g_00226
OG0001619	Prav.g_01462	Pras.g_00239
OG0001621	Prav.g_00361	Pras.g_01663
OG0001623	Prav.g_01983	Pras.g_01190
OG0001624	Prav.g_00464	Pras.g_01768
OG0001625	Prav.g_00894	Pras.g_01895
OG0001627	Prav.g_00941	Pras.g_00229
OG0001628	Prav.g_01703	Pras.g_00476
OG0001629	Prav.g_00942	Pras.g_00230
OG0001630	Prav.g_01425	Pras.g_00323
OG0001631	Prav.g_01823	Pras.g_00115
OG0001639	Prav.g_00175	Pras.g_00961
OG0001640	Prav.g_00858	Pras.g_01031
OG0001641	Prav.g_00983	Pras.g_01217
OG0001642	Prav.g_00985	Pras.g_01219
OG0001643	Prav.g_01006	Pras.g_01250
OG0001644	Prav.g_01007	Pras.g_01251
OG0001645	Prav.g_01009	Pras.g_01252
OG0001647	Prav.g_01064	Pras.g_01344
OG0001648	Prav.g_01157	Pras.g_01436
OG0001649	Prav.g_01163	Pras.g_01442
OG0001650	Prav.g_00305	Pras.g_01605
OG0001651	Prav.g_00340	Pras.g_01643
OG0001652	Prav.g_00342	Pras.g_01644
OG0001653	Prav.g_00369	Pras.g_01670
OG0001654	Prav.g_00370	Pras.g_01676
OG0001655	Prav.g_00379	Pras.g_01684
OG0001656	Prav.g_00402	Pras.g_01706
OG0001657	Prav.g_00453	Pras.g_01757
OG0001658	Prav.g_00465	Pras.g_01769
OG0001659	Prav.g_00511	Pras.g_01813
OG0001660	Prav.g_00895	Pras.g_01896
OG0001661	Prav.g_00898	Pras.g_01899
OG0001662	Prav.g_00903	Pras.g_01904
OG0001663	Prav.g_00920	Pras.g_01921
OG0001664	Prav.g_00921	Pras.g_01922
OG0001665	Prav.g_00218	Pras.g_01942
OG0001666	Prav.g_00222	Pras.g_01946
OG0001667	Prav.g_00226	Pras.g_01949
OG0001668	Prav.g_00233	Pras.g_01955
OG0001669	Prav.g_00245	Pras.g_01967
OG0001670	Prav.g_00246	Pras.g_01968
OG0001671	Prav.g_00253	Pras.g_01974
OG0001672	Prav.g_00258	Pras.g_01979
OG0001673	Prav.g_00259	Pras.g_01980
OG0001674	Prav.g_00260	Pras.g_01981
OG0001675	Prav.g_00018	Pras.g_00008
OG0001676	Prav.g_00023	Pras.g_00013
OG0001677	Prav.g_00040	Pras.g_00031
OG0001678	Prav.g_01834	Pras.g_00104
OG0001679	Prav.g_01826	Pras.g_00112
OG0001680	Prav.g_01382	Pras.g_00149
OG0001681	Prav.g_01412	Pras.g_00181
OG0001682	Prav.g_01417	Pras.g_00186
OG0001684	Prav.g_01660	Pras.g_00435
OG0001685	Prav.g_01665	Pras.g_00442
OG0001686	Prav.g_01668	Pras.g_00445
OG0001687	Prav.g_01674	Pras.g_00451
OG0001688	Prav.g_01677	Pras.g_00454
OG0001689	Prav.g_01682	Pras.g_00458
OG0001690	Prav.g_01684	Pras.g_00460
OG0001691	Prav.g_01685	Pras.g_00461
OG0001692	Prav.g_01766	Pras.g_00555
OG0001693	Prav.g_00747	Pras.g_00803
OG0001695	Prav.g_01511	Pras.g_00306
OG0001698	Prav.g_01094	Pras.g_01374
OG0001699	Prav.g_01314	Pras.g_01583
OG0001700	Prav.g_00334	Pras.g_01635
OG0001701	Prav.g_00337	Pras.g_01637
OG0001702	Prav.g_00356	Pras.g_01658
OG0001704	Prav.g_00896	Pras.g_01897
OG0001706	Prav.g_00022	Pras.g_00012
OG0001707	Prav.g_00045	Pras.g_00036
OG0001710	Prav.g_00897	Pras.g_01898
OG0001722	Prav.g_00332	Pras.g_01633
OG0001723	Prav.g_00339	Pras.g_00141
OG0001724	Prav.g_00384	Pras.g_01689
OG0001725	Prav.g_00461	Pras.g_01765
OG0001726	Prav.g_00011	Pras.g_01995
OG0001728	Prav.g_01418	Pras.g_00187
OG0001729	Prav.g_01549, Prav.g_01523	Pras.g_00313
OG0001733	Prav.g_01002	Pras.g_01240
OG0001734	Prav.g_00304	Pras.g_01604
OG0001783	Prav.g_00112	Pras.g_00894
OG0001785	Prav.g_00352	Pras.g_01655
OG0001786	Prav.g_00426	Pras.g_01730
OG0001787	Prav.g_00025	Pras.g_00016
OG0001788	Prav.g_01884	Pras.g_00168
OG0001790	Prav.g_01398	Pras.g_00160
OG0001791	Prav.g_01399	Pras.g_00161
OG0001794	Prav.g_01709	Pras.g_00483
OG0001796	Prav.g_00028	Pras.g_00018
OG0001809	Prav.g_00359	Pras.g_01661
OG0001814	Prav.g_00463	Pras.g_01767
OG0001815	Prav.g_00893	Pras.g_01894
OG0001818	Prav.g_00015	Pras.g_00002
OG0001820	Prav.g_01404	Pras.g_01593
OG0001821	Prav.g_01727	Pras.g_00534
OG0001824	Prav.g_01676	Pras.g_00453
OG0001825	Prav.g_01701	Pras.g_00474
OG0001826	Prav.g_01719	Pras.g_00488
OG0001827	Prav.g_01726	Pras.g_00533
OG0001837	Prav.g_01989	Pras.g_01196
OG0001841	Prav.g_01402	Pras.g_00165
OG0001845	Prav.g_01599	Pras.g_00371
OG0001848	Prav.g_01708	Pras.g_00481
OG0001859	Prav.g_01905	Pras.g_01110
OG0001860	Prav.g_01027	Pras.g_01306
OG0001868	Prav.g_01397	Pras.g_00159
OG0001870	Prav.g_00210	Pras.g_00140
OG0001914	Prav.g_00888, Prav.g_00945	Pras.g_01261
OG0001950	Prav.g_00001	Pras.g_01985
OG0001951	Prav.g_01519	Pras.g_00278
OG0001953	Prav.g_00127	Pras.g_00914
OG0001982	Prav.g_00980	Pras.g_01214
OG0001983	Prav.g_00892	Pras.g_01893
OG0002052	Prav.g_00367	Pras.g_01668
OG0002196	Prav.g_01718, Prav.g_01696	Pras.g_00487
OG0002240	Prav.g_01526	Pras.g_00316
OG0002250	Prav.g_01322	Pras.g_01600
OG0002304	Prav.g_01525	Pras.g_00315
OG0002347	Prav.g_01494	Pras.g_00288
OG0002419	Prav.g_01721	Pras.g_00490
OG0002424	Prav.g_00777	Pras.g_00833
OG0002514	Prav.g_00537	Pras.g_01840
OG0002528	Prav.g_01740	Pras.g_00540
OG0002550	Prav.g_01319	Pras.g_01591
OG0003472	Prav.g_01527	Pras.g_00317
OG0003555	Prav.g_01347	Pras.g_01602
OG0004282	Prav.g_01531	Pras.g_00310
OG0004283	Prav.g_01524	Pras.g_00314
