Orthogroup	Prav	Prbl
OG0001131	Prav.g_00639	Prbl.g_01135
OG0001132	Prav.g_00640	Prbl.g_01136
OG0001133	Prav.g_00641	Prbl.g_01137
OG0001134	Prav.g_00642	Prbl.g_01138
OG0001135	Prav.g_00643	Prbl.g_01139
OG0001136	Prav.g_00644	Prbl.g_01140
OG0001137	Prav.g_00645	Prbl.g_01141
OG0001138	Prav.g_00646	Prbl.g_01142
OG0001139	Prav.g_00647	Prbl.g_01144
OG0001140	Prav.g_00648	Prbl.g_01146
OG0001141	Prav.g_00649	Prbl.g_01147
OG0001142	Prav.g_00653	Prbl.g_01174
OG0001143	Prav.g_00654	Prbl.g_01175
OG0001144	Prav.g_00655	Prbl.g_01177
OG0001145	Prav.g_00656	Prbl.g_01178
OG0001146	Prav.g_00657	Prbl.g_01179
OG0001147	Prav.g_00658	Prbl.g_01180
OG0001148	Prav.g_00659	Prbl.g_01181
OG0001149	Prav.g_00661	Prbl.g_00863
OG0001150	Prav.g_00662	Prbl.g_00859
OG0001151	Prav.g_00664	Prbl.g_00856
OG0001152	Prav.g_00665	Prbl.g_00855
OG0001153	Prav.g_00666	Prbl.g_00853
OG0001154	Prav.g_00668	Prbl.g_00851
OG0001155	Prav.g_00670	Prbl.g_00848
OG0001156	Prav.g_00672	Prbl.g_00844
OG0001157	Prav.g_00673	Prbl.g_00842
OG0001158	Prav.g_00675	Prbl.g_00840
OG0001159	Prav.g_00676	Prbl.g_00839
OG0001160	Prav.g_00677	Prbl.g_00838
OG0001161	Prav.g_00678	Prbl.g_01307
OG0001162	Prav.g_00679	Prbl.g_01306
OG0001163	Prav.g_00680	Prbl.g_01305
OG0001164	Prav.g_00681	Prbl.g_01304
OG0001165	Prav.g_00682	Prbl.g_01303
OG0001166	Prav.g_00683	Prbl.g_01302
OG0001167	Prav.g_00684	Prbl.g_01291
OG0001168	Prav.g_00685	Prbl.g_01290
OG0001169	Prav.g_00686	Prbl.g_01289
OG0001170	Prav.g_00687	Prbl.g_01287
OG0001171	Prav.g_00688	Prbl.g_01286
OG0001172	Prav.g_00690	Prbl.g_01284
OG0001173	Prav.g_00692	Prbl.g_02638
OG0001174	Prav.g_00693	Prbl.g_02637
OG0001175	Prav.g_00694	Prbl.g_02636
OG0001176	Prav.g_00695	Prbl.g_01235
OG0001177	Prav.g_00697	Prbl.g_02063
OG0001178	Prav.g_00700	Prbl.g_02059
OG0001179	Prav.g_00701	Prbl.g_02058
OG0001180	Prav.g_00702	Prbl.g_02057
OG0001181	Prav.g_00703	Prbl.g_02056
OG0001182	Prav.g_00704	Prbl.g_02055
OG0001183	Prav.g_00705	Prbl.g_02054
OG0001184	Prav.g_00707	Prbl.g_02026
OG0001185	Prav.g_00710	Prbl.g_02023
OG0001186	Prav.g_00711	Prbl.g_02022
OG0001187	Prav.g_00712	Prbl.g_02021
OG0001188	Prav.g_00713	Prbl.g_02018
OG0001189	Prav.g_00714	Prbl.g_02017
OG0001190	Prav.g_00715	Prbl.g_02016
OG0001191	Prav.g_00716	Prbl.g_02014
OG0001192	Prav.g_00717	Prbl.g_02012
OG0001193	Prav.g_00718	Prbl.g_02011
OG0001194	Prav.g_00719	Prbl.g_02009
OG0001195	Prav.g_00720	Prbl.g_02008
OG0001196	Prav.g_00721	Prbl.g_02007
OG0001197	Prav.g_00722	Prbl.g_02006
OG0001198	Prav.g_00723	Prbl.g_02005
OG0001199	Prav.g_00724	Prbl.g_02004
OG0001200	Prav.g_00725	Prbl.g_02002
OG0001201	Prav.g_00726	Prbl.g_02001
OG0001202	Prav.g_00727	Prbl.g_02000
OG0001203	Prav.g_00729	Prbl.g_01998
OG0001204	Prav.g_00731	Prbl.g_01994
OG0001205	Prav.g_00732	Prbl.g_01992
OG0001206	Prav.g_00733	Prbl.g_01991
OG0001207	Prav.g_00734	Prbl.g_02239
OG0001208	Prav.g_00735	Prbl.g_02238
OG0001209	Prav.g_00736	Prbl.g_02237
OG0001210	Prav.g_00737	Prbl.g_02236
OG0001211	Prav.g_00738	Prbl.g_02234
OG0001212	Prav.g_00739	Prbl.g_02233
OG0001213	Prav.g_00740	Prbl.g_02232
OG0001214	Prav.g_00742	Prbl.g_02230
OG0001215	Prav.g_00743	Prbl.g_02228
OG0001216	Prav.g_00744	Prbl.g_02226
OG0001217	Prav.g_00745	Prbl.g_02225
OG0001218	Prav.g_00746	Prbl.g_02224
OG0001219	Prav.g_00749	Prbl.g_02219
OG0001220	Prav.g_00750	Prbl.g_02214
OG0001221	Prav.g_00753	Prbl.g_02192
OG0001222	Prav.g_00754	Prbl.g_02189
OG0001223	Prav.g_00755	Prbl.g_02188
OG0001224	Prav.g_00756	Prbl.g_02186
OG0001225	Prav.g_00757	Prbl.g_02185
OG0001226	Prav.g_00758	Prbl.g_02182
OG0001227	Prav.g_00759	Prbl.g_02181
OG0001228	Prav.g_00760	Prbl.g_02175
OG0001229	Prav.g_00761	Prbl.g_02174
OG0001230	Prav.g_00762	Prbl.g_02173
OG0001231	Prav.g_00763	Prbl.g_02160
OG0001232	Prav.g_00764	Prbl.g_02151
OG0001233	Prav.g_00765	Prbl.g_02150
OG0001234	Prav.g_00766	Prbl.g_02149
OG0001235	Prav.g_00767	Prbl.g_02148
OG0001236	Prav.g_00769	Prbl.g_02146
OG0001237	Prav.g_00770	Prbl.g_02145
OG0001238	Prav.g_00772	Prbl.g_02141
OG0001239	Prav.g_00773	Prbl.g_02139
OG0001240	Prav.g_00774	Prbl.g_02138
OG0001241	Prav.g_00776	Prbl.g_02134
OG0001242	Prav.g_00778	Prbl.g_02132
OG0001243	Prav.g_00779	Prbl.g_02131
OG0001244	Prav.g_00780	Prbl.g_02129
OG0001245	Prav.g_00781	Prbl.g_02127
OG0001246	Prav.g_00782	Prbl.g_02125
OG0001247	Prav.g_00783	Prbl.g_02124
OG0001248	Prav.g_00784	Prbl.g_02123
OG0001249	Prav.g_00785	Prbl.g_02122
OG0001250	Prav.g_00786	Prbl.g_02121
OG0001251	Prav.g_00157	Prbl.g_00569
OG0001252	Prav.g_00203	Prbl.g_00812
OG0001254	Prav.g_01927	Prbl.g_01452
OG0001255	Prav.g_01979	Prbl.g_01200
OG0001256	Prav.g_01407	Prbl.g_01822
OG0001257	Prav.g_01080	Prbl.g_00513
OG0001258	Prav.g_01096	Prbl.g_00532
OG0001259	Prav.g_01186	Prbl.g_01776
OG0001261	Prav.g_00431	Prbl.g_01539
OG0001262	Prav.g_00447	Prbl.g_01562
OG0001264	Prav.g_00498	Prbl.g_02408
OG0001265	Prav.g_00909	Prbl.g_02536
OG0001266	Prav.g_00236	Prbl.g_01704
OG0001267	Prav.g_00049	Prbl.g_00036
OG0001268	Prav.g_00062	Prbl.g_02082
OG0001269	Prav.g_01456	Prbl.g_00723
OG0001270	Prav.g_01618	Prbl.g_01808
OG0001271	Prav.g_01629	Prbl.g_00449
OG0001272	Prav.g_01669	Prbl.g_01833
OG0001273	Prav.g_01670	Prbl.g_00787
OG0001274	Prav.g_01675	Prbl.g_00048
OG0001275	Prav.g_01691	Prbl.g_01370
OG0001276	Prav.g_01704, Prav.g_00969	Prbl.g_02379
OG0001278	Prav.g_01753	Prbl.g_00406
OG0001279	Prav.g_01757	Prbl.g_00401
OG0001280	Prav.g_01760	Prbl.g_00398
OG0001283	Prav.g_00671	Prbl.g_00845
OG0001284	Prav.g_00699	Prbl.g_02060
OG0001285	Prav.g_00730	Prbl.g_01996
OG0001286	Prav.g_00775	Prbl.g_02136
OG0001287	Prav.g_01386	Prbl.g_01026, Prbl.g_01386
OG0001288	Prav.g_01036	Prbl.g_00651
OG0001290	Prav.g_00098	Prbl.g_01976
OG0001291	Prav.g_00136	Prbl.g_00605
OG0001292	Prav.g_00139	Prbl.g_00602
OG0001293	Prav.g_00141	Prbl.g_00600
OG0001294	Prav.g_00158	Prbl.g_00568
OG0001295	Prav.g_00184	Prbl.g_01322
OG0001296	Prav.g_00190	Prbl.g_00828
OG0001297	Prav.g_00839	Prbl.g_00095
OG0001298	Prav.g_01890	Prbl.g_02667
OG0001299	Prav.g_01899	Prbl.g_01505
OG0001300	Prav.g_00992	Prbl.g_00627
OG0001301	Prav.g_01235	Prbl.g_01641
OG0001303	Prav.g_00355	Prbl.g_00716
OG0001304	Prav.g_00924	Prbl.g_00936
OG0001305	Prav.g_00929	Prbl.g_00931
OG0001306	Prav.g_00244	Prbl.g_02152
OG0001307	Prav.g_00254	Prbl.g_02390
OG0001308	Prav.g_00014	Prbl.g_01076
OG0001309	Prav.g_00016	Prbl.g_01993
OG0001310	Prav.g_00024	Prbl.g_01694
OG0001311	Prav.g_01853	Prbl.g_01115
OG0001312	Prav.g_01457	Prbl.g_00724
OG0001313	Prav.g_01673	Prbl.g_01957
OG0001314	Prav.g_01784	Prbl.g_00366
OG0001315	Prav.g_01819	Prbl.g_00315
OG0001316	Prav.g_00667	Prbl.g_00852
OG0001319	Prav.g_00800	Prbl.g_00197
OG0001320	Prav.g_01065	Prbl.g_00748
OG0001324	Prav.g_00262	Prbl.g_01813
OG0001326	Prav.g_01406	Prbl.g_02617
OG0001327	Prav.g_01408	Prbl.g_01712
OG0001328	Prav.g_01443	Prbl.g_01728
OG0001329	Prav.g_01493	Prbl.g_02143
OG0001331	Prav.g_01758	Prbl.g_00400
OG0001332	Prav.g_01808	Prbl.g_00339
OG0001333	Prav.g_00636	Prbl.g_01132
OG0001335	Prav.g_00728	Prbl.g_01999
OG0001336	Prav.g_00193	Prbl.g_00826
OG0001337	Prav.g_00183	Prbl.g_01324
OG0001339	Prav.g_00835	Prbl.g_00099
OG0001340	Prav.g_01895	Prbl.g_01512
OG0001341	Prav.g_01908	Prbl.g_01489
OG0001342	Prav.g_01926	Prbl.g_01453
OG0001343	Prav.g_01985	Prbl.g_01207
OG0001344	Prav.g_00995	Prbl.g_01393
OG0001345	Prav.g_01033	Prbl.g_00654
OG0001346	Prav.g_01070	Prbl.g_01343
OG0001347	Prav.g_01084	Prbl.g_00517
OG0001348	Prav.g_01102	Prbl.g_00803
OG0001350	Prav.g_01112	Prbl.g_00793
OG0001351	Prav.g_01174	Prbl.g_01791
OG0001353	Prav.g_01308	Prbl.g_01263
OG0001355	Prav.g_00437	Prbl.g_01546
OG0001357	Prav.g_00584	Prbl.g_02518
OG0001358	Prav.g_00908	Prbl.g_02535
OG0001361	Prav.g_01831	Prbl.g_02592
OG0001362	Prav.g_01392	Prbl.g_00156
OG0001366	Prav.g_01798	Prbl.g_00349
OG0001367	Prav.g_00285	Prbl.g_01164, Prbl.g_01151
OG0001368	Prav.g_00698	Prbl.g_02061
OG0001369	Prav.g_00910	Prbl.g_02537
OG0001375	Prav.g_00200	Prbl.g_00816
OG0001378	Prav.g_01919	Prbl.g_01463
OG0001380	Prav.g_01383, Prav.g_01879	Prbl.g_02064
OG0001384	Prav.g_01117	Prbl.g_00784
OG0001396	Prav.g_00946	Prbl.g_02437
OG0001410	Prav.g_01693	Prbl.g_01243
OG0001415	Prav.g_01972	Prbl.g_01182
OG0001416	Prav.g_01119	Prbl.g_00782
OG0001425	Prav.g_01686	Prbl.g_02571
OG0001426	Prav.g_00771	Prbl.g_02142
OG0001429	Prav.g_00566	Prbl.g_02494
OG0001430	Prav.g_00901	Prbl.g_01084
OG0001436	Prav.g_00957	Prbl.g_02208
OG0001437	Prav.g_01453, Prav.g_01871, Prav.g_00970, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00971	Prbl.g_01354, Prbl.g_01355
OG0001438	Prav.g_01218	Prbl.g_01615
OG0001439	Prav.g_00429	Prbl.g_01537
OG0001442	Prav.g_00026	Prbl.g_01079
OG0001448	Prav.g_01700	Prbl.g_01692
OG0001452	Prav.g_00748	Prbl.g_02222
OG0001453	Prav.g_01710	Prbl.g_00003
OG0001467	Prav.g_01575	Prbl.g_00245
OG0001470	Prav.g_01966	Prbl.g_00900
OG0001471	Prav.g_01021	Prbl.g_02291
OG0001472	Prav.g_00458	Prbl.g_01846
OG0001474	Prav.g_00468	Prbl.g_02172
OG0001475	Prav.g_00219	Prbl.g_02215
OG0001476	Prav.g_00220	Prbl.g_02216
OG0001477	Prav.g_00221	Prbl.g_02217
OG0001478	Prav.g_00228	Prbl.g_00031
OG0001479	Prav.g_00257	Prbl.g_01104
OG0001480	Prav.g_00003	Prbl.g_00661
OG0001481	Prav.g_01865	Prbl.g_00182
OG0001483	Prav.g_01432	Prbl.g_01714
OG0001486	Prav.g_00518	Prbl.g_02362
OG0001487	Prav.g_01328	Prbl.g_01620
OG0001493	Prav.g_00469	Prbl.g_02171
OG0001494	Prav.g_00470	Prbl.g_02170
OG0001495	Prav.g_00471	Prbl.g_02169
OG0001496	Prav.g_00472	Prbl.g_02168
OG0001497	Prav.g_00473	Prbl.g_02167
OG0001498	Prav.g_00474	Prbl.g_02166
OG0001499	Prav.g_00475	Prbl.g_02165
OG0001500	Prav.g_00476	Prbl.g_02164
OG0001501	Prav.g_00477	Prbl.g_02163
OG0001502	Prav.g_00478	Prbl.g_02162
OG0001503	Prav.g_00479	Prbl.g_02161
OG0001508	Prav.g_01678	Prbl.g_01807
OG0001513	Prav.g_00170	Prbl.g_00554, Prbl.g_00155
OG0001525	Prav.g_01057	Prbl.g_01725
OG0001532	Prav.g_00102	Prbl.g_01983
OG0001542	Prav.g_01683	Prbl.g_01949
OG0001545	Prav.g_00495	Prbl.g_02411
OG0001546	Prav.g_01365	Prbl.g_01541
OG0001588	Prav.g_01744	Prbl.g_00408
OG0001590	Prav.g_01939	Prbl.g_01438
OG0001592	Prav.g_01010	Prbl.g_01940
OG0001596	Prav.g_00351	Prbl.g_00458
OG0001605	Prav.g_00290	Prbl.g_00950
OG0001608	Prav.g_01742	Prbl.g_01167, Prbl.g_01168
OG0001621	Prav.g_00361	Prbl.g_01162
OG0001623	Prav.g_01983	Prbl.g_01205
OG0001632	Prav.g_01724	Prbl.g_00395
OG0001683	Prav.g_00299	Prbl.g_01002
OG0001695	Prav.g_01511	Prbl.g_02030
OG0001709	Prav.g_00964	Prbl.g_00508, Prbl.g_00063
OG0001713	Prav.g_01508	Prbl.g_02027
OG0001730	Prav.g_01509	Prbl.g_02028
OG0001792	Prav.g_00298	Prbl.g_02052, Prbl.g_02020
OG0001793	Prav.g_00300	Prbl.g_02050
OG0001830	Prav.g_01547	Prbl.g_02024
OG0001851	Prav.g_01353	Prbl.g_01960
OG0001872	Prav.g_01697	Prbl.g_00085
OG0001916	Prav.g_01351	Prbl.g_01958
OG0001917	Prav.g_01352	Prbl.g_01959
OG0001918	Prav.g_01358	Prbl.g_01248
OG0001997	Prav.g_00966	Prbl.g_01232
OG0001998	Prav.g_00967	Prbl.g_01231
OG0001999	Prav.g_00968	Prbl.g_01230
OG0002078	Prav.g_01391	Prbl.g_00071
OG0002115	Prav.g_01870, Prav.g_01888	Prbl.g_01044
OG0002143	Prav.g_01554	Prbl.g_00882
OG0002206	Prav.g_01364	Prbl.g_01433
OG0002304	Prav.g_01525	Prbl.g_00879
OG0002394	Prav.g_01497	Prbl.g_01798
