Orthogroup	Prav	Prbm
OG0001104	Prav.g_00606	Prbm.g_02006
OG0001105	Prav.g_00607	Prbm.g_02007
OG0001106	Prav.g_00608	Prbm.g_02008
OG0001107	Prav.g_00609	Prbm.g_02009
OG0001108	Prav.g_00610	Prbm.g_02010
OG0001109	Prav.g_00611	Prbm.g_02011
OG0001110	Prav.g_00612	Prbm.g_02012
OG0001111	Prav.g_00613	Prbm.g_02013
OG0001112	Prav.g_00614	Prbm.g_02014
OG0001113	Prav.g_00615	Prbm.g_02015
OG0001114	Prav.g_00616	Prbm.g_02016
OG0001115	Prav.g_00617	Prbm.g_02017
OG0001116	Prav.g_00618	Prbm.g_02018
OG0001117	Prav.g_00619	Prbm.g_02019
OG0001118	Prav.g_00620	Prbm.g_02020
OG0001119	Prav.g_00621	Prbm.g_02021
OG0001120	Prav.g_00622	Prbm.g_02022
OG0001121	Prav.g_00624	Prbm.g_02024
OG0001122	Prav.g_00625	Prbm.g_02025
OG0001123	Prav.g_00626	Prbm.g_02026
OG0001124	Prav.g_00628	Prbm.g_02028
OG0001125	Prav.g_00630	Prbm.g_02030
OG0001126	Prav.g_00631	Prbm.g_02031
OG0001127	Prav.g_00633	Prbm.g_02034
OG0001128	Prav.g_00634	Prbm.g_02035
OG0001129	Prav.g_00635	Prbm.g_02036
OG0001130	Prav.g_00638	Prbm.g_02039
OG0001131	Prav.g_00639	Prbm.g_02040
OG0001132	Prav.g_00640	Prbm.g_02041
OG0001133	Prav.g_00641	Prbm.g_02042
OG0001134	Prav.g_00642	Prbm.g_02043
OG0001135	Prav.g_00643	Prbm.g_02044
OG0001136	Prav.g_00644	Prbm.g_02045
OG0001137	Prav.g_00645	Prbm.g_02046
OG0001138	Prav.g_00646	Prbm.g_02048
OG0001139	Prav.g_00647	Prbm.g_02050
OG0001140	Prav.g_00648	Prbm.g_02051
OG0001141	Prav.g_00649	Prbm.g_02052
OG0001142	Prav.g_00653	Prbm.g_02057
OG0001143	Prav.g_00654	Prbm.g_02058
OG0001144	Prav.g_00655	Prbm.g_02059
OG0001145	Prav.g_00656	Prbm.g_02060
OG0001146	Prav.g_00657	Prbm.g_02061
OG0001147	Prav.g_00658	Prbm.g_02062
OG0001148	Prav.g_00659	Prbm.g_02063
OG0001149	Prav.g_00661	Prbm.g_02064
OG0001150	Prav.g_00662	Prbm.g_02065
OG0001151	Prav.g_00664	Prbm.g_02068
OG0001152	Prav.g_00665	Prbm.g_02069
OG0001153	Prav.g_00666	Prbm.g_02070
OG0001154	Prav.g_00668	Prbm.g_02072
OG0001155	Prav.g_00670	Prbm.g_02074
OG0001156	Prav.g_00672	Prbm.g_02076
OG0001157	Prav.g_00673	Prbm.g_02078
OG0001158	Prav.g_00675	Prbm.g_02080
OG0001159	Prav.g_00676	Prbm.g_02081
OG0001160	Prav.g_00677	Prbm.g_02082
OG0001161	Prav.g_00678	Prbm.g_02083
OG0001162	Prav.g_00679	Prbm.g_02084
OG0001163	Prav.g_00680	Prbm.g_02085
OG0001164	Prav.g_00681	Prbm.g_02086
OG0001165	Prav.g_00682	Prbm.g_02087
OG0001166	Prav.g_00683	Prbm.g_02088
OG0001167	Prav.g_00684	Prbm.g_02089
OG0001168	Prav.g_00685	Prbm.g_02090
OG0001169	Prav.g_00686	Prbm.g_02091
OG0001170	Prav.g_00687	Prbm.g_02092
OG0001171	Prav.g_00688	Prbm.g_02093
OG0001172	Prav.g_00690	Prbm.g_02095
OG0001173	Prav.g_00692	Prbm.g_02097
OG0001174	Prav.g_00693	Prbm.g_02098
OG0001175	Prav.g_00694	Prbm.g_02099
OG0001176	Prav.g_00695	Prbm.g_02101
OG0001177	Prav.g_00697	Prbm.g_02103
OG0001178	Prav.g_00700	Prbm.g_02106
OG0001179	Prav.g_00701	Prbm.g_02107
OG0001180	Prav.g_00702	Prbm.g_02108
OG0001181	Prav.g_00703	Prbm.g_02109
OG0001182	Prav.g_00704	Prbm.g_02110
OG0001183	Prav.g_00705	Prbm.g_02111
OG0001184	Prav.g_00707	Prbm.g_02140
OG0001185	Prav.g_00710	Prbm.g_02144
OG0001186	Prav.g_00711	Prbm.g_02145
OG0001187	Prav.g_00712	Prbm.g_02146
OG0001188	Prav.g_00713	Prbm.g_02147
OG0001189	Prav.g_00714	Prbm.g_02148
OG0001190	Prav.g_00715	Prbm.g_02149
OG0001191	Prav.g_00716	Prbm.g_02150
OG0001192	Prav.g_00717	Prbm.g_02151
OG0001193	Prav.g_00718	Prbm.g_02152
OG0001194	Prav.g_00719	Prbm.g_02153
OG0001195	Prav.g_00720	Prbm.g_02154
OG0001196	Prav.g_00721	Prbm.g_02155
OG0001197	Prav.g_00722	Prbm.g_02156
OG0001198	Prav.g_00723	Prbm.g_02157
OG0001199	Prav.g_00724	Prbm.g_02158
OG0001200	Prav.g_00725	Prbm.g_02159
OG0001201	Prav.g_00726	Prbm.g_02160
OG0001202	Prav.g_00727	Prbm.g_02161
OG0001203	Prav.g_00729	Prbm.g_02163
OG0001204	Prav.g_00731	Prbm.g_02165
OG0001205	Prav.g_00732	Prbm.g_02167
OG0001206	Prav.g_00733	Prbm.g_02168
OG0001207	Prav.g_00734	Prbm.g_02169
OG0001208	Prav.g_00735	Prbm.g_02170
OG0001209	Prav.g_00736	Prbm.g_02171
OG0001210	Prav.g_00737	Prbm.g_02172
OG0001211	Prav.g_00738	Prbm.g_02173
OG0001212	Prav.g_00739	Prbm.g_02174
OG0001213	Prav.g_00740	Prbm.g_02175
OG0001214	Prav.g_00742	Prbm.g_02177
OG0001215	Prav.g_00743	Prbm.g_02178
OG0001216	Prav.g_00744	Prbm.g_02179
OG0001217	Prav.g_00745	Prbm.g_02180
OG0001218	Prav.g_00746	Prbm.g_02181
OG0001219	Prav.g_00749	Prbm.g_02184
OG0001220	Prav.g_00750	Prbm.g_02185
OG0001221	Prav.g_00753	Prbm.g_02190
OG0001222	Prav.g_00754	Prbm.g_02191
OG0001223	Prav.g_00755	Prbm.g_02192
OG0001224	Prav.g_00756	Prbm.g_02194
OG0001225	Prav.g_00757	Prbm.g_02195
OG0001226	Prav.g_00758	Prbm.g_02196
OG0001227	Prav.g_00759	Prbm.g_02197
OG0001228	Prav.g_00760	Prbm.g_02198
OG0001229	Prav.g_00761	Prbm.g_02199
OG0001230	Prav.g_00762	Prbm.g_02200
OG0001231	Prav.g_00763	Prbm.g_02201
OG0001232	Prav.g_00764	Prbm.g_02208
OG0001233	Prav.g_00765	Prbm.g_02209
OG0001234	Prav.g_00766	Prbm.g_02210
OG0001235	Prav.g_00767	Prbm.g_02211
OG0001236	Prav.g_00769	Prbm.g_02213
OG0001237	Prav.g_00770	Prbm.g_02214
OG0001238	Prav.g_00772	Prbm.g_02217
OG0001239	Prav.g_00773	Prbm.g_02218
OG0001240	Prav.g_00774	Prbm.g_02219
OG0001241	Prav.g_00776	Prbm.g_02222
OG0001242	Prav.g_00778	Prbm.g_02225
OG0001243	Prav.g_00779	Prbm.g_02226
OG0001244	Prav.g_00780	Prbm.g_02227
OG0001245	Prav.g_00781	Prbm.g_02228
OG0001246	Prav.g_00782	Prbm.g_02229
OG0001247	Prav.g_00783	Prbm.g_02230
OG0001248	Prav.g_00784	Prbm.g_02231
OG0001249	Prav.g_00785	Prbm.g_02232
OG0001250	Prav.g_00786	Prbm.g_02233
OG0001251	Prav.g_00157	Prbm.g_00149
OG0001252	Prav.g_00203	Prbm.g_00197
OG0001254	Prav.g_01927	Prbm.g_00337
OG0001255	Prav.g_01979	Prbm.g_00399
OG0001256	Prav.g_01407	Prbm.g_01202
OG0001257	Prav.g_01080	Prbm.g_00508
OG0001258	Prav.g_01096	Prbm.g_00523
OG0001259	Prav.g_01186	Prbm.g_00619
OG0001260	Prav.g_00345	Prbm.g_01023, Prbm.g_01479
OG0001261	Prav.g_00431	Prbm.g_00849
OG0001263	Prav.g_00467	Prbm.g_01173, Prbm.g_00906
OG0001264	Prav.g_00498	Prbm.g_00928
OG0001265	Prav.g_00909	Prbm.g_01037
OG0001266	Prav.g_00236	Prbm.g_01945
OG0001267	Prav.g_00049	Prbm.g_01566
OG0001268	Prav.g_00062	Prbm.g_01552
OG0001269	Prav.g_01456	Prbm.g_01594, Prbm.g_01631
OG0001270	Prav.g_01618	Prbm.g_01751
OG0001271	Prav.g_01629	Prbm.g_01763
OG0001272	Prav.g_01669	Prbm.g_00893
OG0001273	Prav.g_01670	Prbm.g_00552
OG0001274	Prav.g_01675	Prbm.g_01801
OG0001275	Prav.g_01691	Prbm.g_01080
OG0001276	Prav.g_01704, Prav.g_00969	Prbm.g_01804
OG0001277	Prav.g_01720	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001278	Prav.g_01753	Prbm.g_01833
OG0001279	Prav.g_01757	Prbm.g_01837
OG0001280	Prav.g_01760	Prbm.g_01840
OG0001281	Prav.g_00271	Prbm.g_01952
OG0001282	Prav.g_00296	Prbm.g_01345
OG0001283	Prav.g_00671	Prbm.g_02075
OG0001284	Prav.g_00699	Prbm.g_02105
OG0001285	Prav.g_00730	Prbm.g_02164
OG0001286	Prav.g_00775	Prbm.g_02221
OG0001287	Prav.g_01386	Prbm.g_01156
OG0001288	Prav.g_01036	Prbm.g_00447
OG0001290	Prav.g_00098	Prbm.g_00030
OG0001291	Prav.g_00136	Prbm.g_00128
OG0001292	Prav.g_00139	Prbm.g_00131
OG0001293	Prav.g_00141	Prbm.g_00133
OG0001294	Prav.g_00158	Prbm.g_00150
OG0001295	Prav.g_00184	Prbm.g_00178
OG0001296	Prav.g_00190	Prbm.g_00185
OG0001297	Prav.g_00839	Prbm.g_00259
OG0001298	Prav.g_01890	Prbm.g_00304
OG0001299	Prav.g_01899	Prbm.g_00311
OG0001300	Prav.g_00992	Prbm.g_01071
OG0001301	Prav.g_01235	Prbm.g_00668
OG0001302	Prav.g_00350	Prbm.g_01823
OG0001303	Prav.g_00355	Prbm.g_00785
OG0001304	Prav.g_00924	Prbm.g_01055
OG0001305	Prav.g_00929	Prbm.g_01060
OG0001306	Prav.g_00244	Prbm.g_02207
OG0001307	Prav.g_00254	Prbm.g_00937
OG0001308	Prav.g_00014	Prbm.g_01065
OG0001309	Prav.g_00016	Prbm.g_02166
OG0001310	Prav.g_00024	Prbm.g_01314
OG0001311	Prav.g_01853	Prbm.g_01515
OG0001312	Prav.g_01457	Prbm.g_01632
OG0001313	Prav.g_01673	Prbm.g_00789
OG0001314	Prav.g_01784	Prbm.g_01862
OG0001315	Prav.g_01819	Prbm.g_01897
OG0001316	Prav.g_00667	Prbm.g_02071
OG0001318	Prav.g_00206	Prbm.g_00201
OG0001319	Prav.g_00800	Prbm.g_00298
OG0001320	Prav.g_01065	Prbm.g_01574
OG0001322	Prav.g_00376	Prbm.g_00778
OG0001323	Prav.g_00227	Prbm.g_00918
OG0001324	Prav.g_00262	Prbm.g_01311
OG0001325	Prav.g_00017	Prbm.g_01388
OG0001326	Prav.g_01406	Prbm.g_01181
OG0001327	Prav.g_01408	Prbm.g_01604
OG0001329	Prav.g_01493	Prbm.g_02215
OG0001330	Prav.g_01666	Prbm.g_01797
OG0001331	Prav.g_01758	Prbm.g_01838
OG0001332	Prav.g_01808	Prbm.g_01886
OG0001333	Prav.g_00636	Prbm.g_02037
OG0001334	Prav.g_00691	Prbm.g_02096
OG0001335	Prav.g_00728	Prbm.g_02162
OG0001336	Prav.g_00193	Prbm.g_00188
OG0001338	Prav.g_00211	Prbm.g_01098
OG0001344	Prav.g_00995	Prbm.g_01584, Prbm.g_01649
OG0001348	Prav.g_01102	Prbm.g_00538
OG0001349	Prav.g_01107	Prbm.g_00543
OG0001350	Prav.g_01112	Prbm.g_00548
OG0001352	Prav.g_01280	Prbm.g_00717
OG0001356	Prav.g_00481	Prbm.g_00909
OG0001359	Prav.g_00037	Prbm.g_01915
OG0001360	Prav.g_00038	Prbm.g_01916
OG0001362	Prav.g_01392	Prbm.g_01171
OG0001363	Prav.g_01506	Prbm.g_02115
OG0001364	Prav.g_01648	Prbm.g_01783
OG0001365	Prav.g_01504	Prbm.g_00952
OG0001367	Prav.g_00285	Prbm.g_00080
OG0001369	Prav.g_00910	Prbm.g_01038
OG0001371	Prav.g_00132	Prbm.g_00124
OG0001372	Prav.g_00133	Prbm.g_00125
OG0001373	Prav.g_00140	Prbm.g_00132
OG0001374	Prav.g_00152	Prbm.g_00144
OG0001376	Prav.g_00804	Prbm.g_00294
OG0001377	Prav.g_01903	Prbm.g_00316
OG0001379	Prav.g_00981	Prbm.g_01749
OG0001380	Prav.g_01383, Prav.g_01879	Prbm.g_01067
OG0001382	Prav.g_01058	Prbm.g_00489
OG0001383	Prav.g_01109	Prbm.g_00545
OG0001385	Prav.g_01264	Prbm.g_00698
OG0001386	Prav.g_01272	Prbm.g_00708
OG0001387	Prav.g_01274	Prbm.g_00710
OG0001388	Prav.g_01284	Prbm.g_00723
OG0001389	Prav.g_00311	Prbm.g_00747
OG0001390	Prav.g_00344	Prbm.g_00091
OG0001391	Prav.g_00382	Prbm.g_00954
OG0001392	Prav.g_00480	Prbm.g_00908
OG0001393	Prav.g_00482	Prbm.g_00910
OG0001394	Prav.g_00504	Prbm.g_00934
OG0001395	Prav.g_00507	Prbm.g_00938
OG0001396	Prav.g_00946	Prbm.g_01273
OG0001397	Prav.g_00918	Prbm.g_01046
OG0001398	Prav.g_00937	Prbm.g_00884
OG0001399	Prav.g_00225	Prbm.g_00907
OG0001400	Prav.g_00234	Prbm.g_00900
OG0001401	Prav.g_00241	Prbm.g_01135
OG0001402	Prav.g_00051	Prbm.g_01564
OG0001403	Prav.g_01439	Prbm.g_01612
OG0001404	Prav.g_01464	Prbm.g_01112
OG0001405	Prav.g_01474	Prbm.g_01661
OG0001406	Prav.g_01617	Prbm.g_01750
OG0001407	Prav.g_01620	Prbm.g_01754
OG0001408	Prav.g_01667	Prbm.g_01798
OG0001409	Prav.g_01680	Prbm.g_01137
OG0001410	Prav.g_01693	Prbm.g_01122
OG0001411	Prav.g_01321	Prbm.g_00431, Prbm.g_01435
OG0001414	Prav.g_00126	Prbm.g_02056
OG0001415	Prav.g_01972	Prbm.g_00381
OG0001416	Prav.g_01119	Prbm.g_00555
OG0001417	Prav.g_01273	Prbm.g_00709
OG0001418	Prav.g_00358	Prbm.g_01155
OG0001419	Prav.g_00386	Prbm.g_00958
OG0001420	Prav.g_00484	Prbm.g_01937
OG0001421	Prav.g_00488	Prbm.g_00915
OG0001422	Prav.g_00231	Prbm.g_00770
OG0001424	Prav.g_02005	Prbm.g_01918
OG0001426	Prav.g_00771	Prbm.g_02216
OG0001427	Prav.g_00991	Prbm.g_01819
OG0001429	Prav.g_00566	Prbm.g_00998
OG0001431	Prav.g_00232	Prbm.g_00899
OG0001432	Prav.g_00235	Prbm.g_00781
OG0001433	Prav.g_00588, Prav.g_00948	Prbm.g_01162
OG0001434	Prav.g_01717	Prbm.g_01310
OG0001435	Prav.g_01679	Prbm.g_01109
OG0001436	Prav.g_00957	Prbm.g_01145, Prbm.g_01433
OG0001440	Prav.g_00912	Prbm.g_01041
OG0001441	Prav.g_00009	Prbm.g_01286
OG0001442	Prav.g_00026	Prbm.g_01805
OG0001443	Prav.g_00048	Prbm.g_01567
OG0001444	Prav.g_01862	Prbm.g_01528
OG0001445	Prav.g_01882	Prbm.g_01655
OG0001446	Prav.g_01885	Prbm.g_01656
OG0001447	Prav.g_01886	Prbm.g_01657
OG0001448	Prav.g_01700	Prbm.g_00761
OG0001450	Prav.g_01747	Prbm.g_01909
OG0001452	Prav.g_00748	Prbm.g_02183
OG0001459	Prav.g_00374	Prbm.g_00117
OG0001464	Prav.g_00230	Prbm.g_01018, Prbm.g_01481
OG0001465	Prav.g_01403	Prbm.g_00898
OG0001467	Prav.g_01575	Prbm.g_01707
OG0001469	Prav.g_00063	Prbm.g_01551
OG0001472	Prav.g_00458	Prbm.g_00879
OG0001474	Prav.g_00468	Prbm.g_01925
OG0001475	Prav.g_00219	Prbm.g_00895
OG0001476	Prav.g_00220	Prbm.g_00896
OG0001477	Prav.g_00221	Prbm.g_00897
OG0001478	Prav.g_00228	Prbm.g_01686
OG0001479	Prav.g_00257	Prbm.g_01526
OG0001480	Prav.g_00003	Prbm.g_00443
OG0001486	Prav.g_00518	Prbm.g_00949
OG0001487	Prav.g_01328	Prbm.g_00655
OG0001488	Prav.g_00866	Prbm.g_00231
OG0001491	Prav.g_00371	Prbm.g_01100
OG0001493	Prav.g_00469	Prbm.g_01926
OG0001494	Prav.g_00470	Prbm.g_01927
OG0001495	Prav.g_00471	Prbm.g_01928
OG0001496	Prav.g_00472	Prbm.g_01929
OG0001497	Prav.g_00473	Prbm.g_01930
OG0001498	Prav.g_00474	Prbm.g_01931
OG0001499	Prav.g_00475	Prbm.g_01932
OG0001500	Prav.g_00476	Prbm.g_01933
OG0001501	Prav.g_00477	Prbm.g_01934
OG0001502	Prav.g_00478	Prbm.g_01935
OG0001503	Prav.g_00479	Prbm.g_01936
OG0001505	Prav.g_00891	Prbm.g_01347
OG0001507	Prav.g_00047	Prbm.g_01568
OG0001508	Prav.g_01678	Prbm.g_00086
OG0001509	Prav.g_00286	Prbm.g_00079
OG0001510	Prav.g_00652	Prbm.g_02055
OG0001512	Prav.g_00965	Prbm.g_01292, Prbm.g_01293
OG0001515	Prav.g_00348	Prbm.g_01811
OG0001516	Prav.g_00578	Prbm.g_01008
OG0001517	Prav.g_00239	Prbm.g_00104
OG0001518	Prav.g_01716	Prbm.g_01362, Prbm.g_01367
OG0001520	Prav.g_00958	Prbm.g_01146, Prbm.g_01432
OG0001523	Prav.g_00125	Prbm.g_00113
OG0001524	Prav.g_00994	Prbm.g_01316
OG0001526	Prav.g_00486	Prbm.g_00913
OG0001527	Prav.g_00007	Prbm.g_01380
OG0001528	Prav.g_01020	Prbm.g_01815
OG0001529	Prav.g_01395	Prbm.g_01458, Prbm.g_01370
OG0001530	Prav.g_00959	Prbm.g_01431, Prbm.g_01147
OG0001533	Prav.g_01012, Prav.g_01323	Prbm.g_01317
OG0001534	Prav.g_01017	Prbm.g_01242
OG0001535	Prav.g_00455	Prbm.g_00876
OG0001536	Prav.g_00005	Prbm.g_01092
OG0001538	Prav.g_01405	Prbm.g_01628
OG0001539	Prav.g_01419	Prbm.g_01327
OG0001540	Prav.g_01420	Prbm.g_01201
OG0001543	Prav.g_01692	Prbm.g_01028, Prbm.g_01323
OG0001545	Prav.g_00495	Prbm.g_00925
OG0001546	Prav.g_01365	Prbm.g_01225, Prbm.g_00851
OG0001549	Prav.g_00191	Prbm.g_00186
OG0001550	Prav.g_01953	Prbm.g_00363
OG0001552	Prav.g_00988	Prbm.g_01189
OG0001553	Prav.g_01004	Prbm.g_01332
OG0001554	Prav.g_01005	Prbm.g_01074
OG0001555	Prav.g_01055	Prbm.g_01083
OG0001556	Prav.g_01067	Prbm.g_01583
OG0001557	Prav.g_01275	Prbm.g_00711
OG0001558	Prav.g_01381	Prbm.g_01193
OG0001559	Prav.g_00349	Prbm.g_01166
OG0001560	Prav.g_00368	Prbm.g_01024
OG0001561	Prav.g_00460	Prbm.g_01255
OG0001562	Prav.g_00899	Prbm.g_00775
OG0001563	Prav.g_00237	Prbm.g_00112
OG0001564	Prav.g_00238	Prbm.g_01068
OG0001565	Prav.g_00240	Prbm.g_00782
OG0001566	Prav.g_00243	Prbm.g_01082
OG0001567	Prav.g_00250	Prbm.g_01346
OG0001568	Prav.g_00002	Prbm.g_00105
OG0001569	Prav.g_00006	Prbm.g_01154
OG0001570	Prav.g_00012	Prbm.g_01159
OG0001571	Prav.g_00020	Prbm.g_01188
OG0001572	Prav.g_00029	Prbm.g_01324
OG0001573	Prav.g_00032	Prbm.g_01097
OG0001575	Prav.g_01401	Prbm.g_01252
OG0001576	Prav.g_01411	Prbm.g_01180
OG0001577	Prav.g_01470	Prbm.g_01946
OG0001578	Prav.g_01472	Prbm.g_01659
OG0001582	Prav.g_01661	Prbm.g_01027
OG0001583	Prav.g_01662	Prbm.g_00790
OG0001584	Prav.g_01663	Prbm.g_01585
OG0001585	Prav.g_01672	Prbm.g_01802
OG0001586	Prav.g_00708	Prbm.g_01645
OG0001588	Prav.g_01744	Prbm.g_01919
OG0001591	Prav.g_00982	Prbm.g_01136
OG0001599	Prav.g_00041	Prbm.g_01922
OG0001600	Prav.g_00042	Prbm.g_01592
OG0001601	Prav.g_00043	Prbm.g_01591
OG0001602	Prav.g_00044	Prbm.g_01590
OG0001603	Prav.g_01722	Prbm.g_01157
OG0001605	Prav.g_00290	Prbm.g_01971
OG0001606	Prav.g_01986	Prbm.g_00405
OG0001608	Prav.g_01742	Prbm.g_01976
OG0001609	Prav.g_00987	Prbm.g_01818
OG0001615	Prav.g_01377	Prbm.g_01438
OG0001618	Prav.g_00109	Prbm.g_01185
OG0001625	Prav.g_00894	Prbm.g_00786
OG0001626	Prav.g_01378	Prbm.g_01439
OG0001629	Prav.g_00942	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089
OG0001630	Prav.g_01425	Prbm.g_00531, Prbm.g_01288
OG0001632	Prav.g_01724	Prbm.g_01320
OG0001695	Prav.g_01511	Prbm.g_02136
OG0001699	Prav.g_01314	Prbm.g_01361
OG0001709	Prav.g_00964	Prbm.g_01422
OG0001713	Prav.g_01508	Prbm.g_02139
OG0001730	Prav.g_01509	Prbm.g_02138, Prbm.g_02128
OG0001792	Prav.g_00298	Prbm.g_02117
OG0001793	Prav.g_00300	Prbm.g_02119
OG0001827	Prav.g_01726	Prbm.g_01319
OG0001829	Prav.g_01706	Prbm.g_01249
OG0001830	Prav.g_01547	Prbm.g_02137
OG0001834	Prav.g_01368	Prbm.g_01073
OG0001836	Prav.g_01887	Prbm.g_01654
OG0001847	Prav.g_01687	Prbm.g_01917
OG0001851	Prav.g_01353	Prbm.g_01221
OG0001867	Prav.g_01376	Prbm.g_01437
OG0001874	Prav.g_01728	Prbm.g_01113
OG0001881	Prav.g_01723	Prbm.g_00082
OG0001913	Prav.g_00963	Prbm.g_01423
OG0001916	Prav.g_01351	Prbm.g_01219
OG0001917	Prav.g_01352	Prbm.g_01220
OG0001918	Prav.g_01358	Prbm.g_01212
OG0001924	Prav.g_01725	Prbm.g_01296
OG0001957	Prav.g_00956	Prbm.g_01428, Prbm.g_01148
OG0001991	Prav.g_00960	Prbm.g_01430
OG0002034	Prav.g_01333	Prbm.g_01442, Prbm.g_01355
OG0002045	Prav.g_01739, Prav.g_01875	Prbm.g_01125
OG0002081	Prav.g_01748	Prbm.g_01905, Prbm.g_01906
OG0002123	Prav.g_01532	Prbm.g_02127
OG0002131	Prav.g_01343	Prbm.g_01434
OG0002197	Prav.g_01880	Prbm.g_01309
OG0002238	Prav.g_01307	Prbm.g_01463, Prbm.g_01300
OG0002261	Prav.g_01320	Prbm.g_01302
OG0002311	Prav.g_01681	Prbm.g_01163
OG0003347	Prav.g_01528	Prbm.g_02135
OG0003349	Prav.g_01345	Prbm.g_01449
OG0003558	Prav.g_01301	Prbm.g_01335
OG0004294	Prav.g_01306	Prbm.g_01464
OG0004296	Prav.g_01741	Prbm.g_01598
