Orthogroup	Prav	Prak
OG0001167	Prav.g_00684	Prak.g_01837
OG0001168	Prav.g_00685	Prak.g_01838
OG0001169	Prav.g_00686	Prak.g_01839
OG0001170	Prav.g_00687	Prak.g_01840
OG0001171	Prav.g_00688	Prak.g_01841
OG0001172	Prav.g_00690	Prak.g_01843
OG0001173	Prav.g_00692	Prak.g_01845
OG0001174	Prav.g_00693	Prak.g_01846
OG0001175	Prav.g_00694	Prak.g_01847
OG0001176	Prav.g_00695	Prak.g_01849
OG0001177	Prav.g_00697	Prak.g_01851
OG0001178	Prav.g_00700	Prak.g_01854
OG0001179	Prav.g_00701	Prak.g_01855
OG0001180	Prav.g_00702	Prak.g_01856
OG0001181	Prav.g_00703	Prak.g_01857
OG0001182	Prav.g_00704	Prak.g_01858
OG0001183	Prav.g_00705	Prak.g_01859
OG0001184	Prav.g_00707	Prak.g_01861
OG0001185	Prav.g_00710	Prak.g_01863
OG0001186	Prav.g_00711	Prak.g_01864
OG0001187	Prav.g_00712	Prak.g_01865
OG0001188	Prav.g_00713	Prak.g_01866
OG0001189	Prav.g_00714	Prak.g_01867
OG0001190	Prav.g_00715	Prak.g_01868
OG0001191	Prav.g_00716	Prak.g_01869
OG0001192	Prav.g_00717	Prak.g_01870
OG0001193	Prav.g_00718	Prak.g_01871
OG0001194	Prav.g_00719	Prak.g_01872
OG0001195	Prav.g_00720	Prak.g_01873
OG0001196	Prav.g_00721	Prak.g_01874
OG0001197	Prav.g_00722	Prak.g_01875
OG0001198	Prav.g_00723	Prak.g_01876
OG0001199	Prav.g_00724	Prak.g_01877
OG0001200	Prav.g_00725	Prak.g_01878
OG0001201	Prav.g_00726	Prak.g_01879
OG0001202	Prav.g_00727	Prak.g_01880
OG0001203	Prav.g_00729	Prak.g_01882
OG0001204	Prav.g_00731	Prak.g_01884
OG0001205	Prav.g_00732	Prak.g_01886
OG0001206	Prav.g_00733	Prak.g_01887
OG0001207	Prav.g_00734	Prak.g_01888
OG0001208	Prav.g_00735	Prak.g_01889
OG0001209	Prav.g_00736	Prak.g_01890
OG0001210	Prav.g_00737	Prak.g_01891
OG0001211	Prav.g_00738	Prak.g_01892
OG0001212	Prav.g_00739	Prak.g_01893
OG0001213	Prav.g_00740	Prak.g_01894
OG0001214	Prav.g_00742	Prak.g_01896
OG0001215	Prav.g_00743	Prak.g_01897
OG0001216	Prav.g_00744	Prak.g_01898
OG0001217	Prav.g_00745	Prak.g_01899
OG0001218	Prav.g_00746	Prak.g_01900
OG0001219	Prav.g_00749	Prak.g_01903
OG0001220	Prav.g_00750	Prak.g_01904
OG0001221	Prav.g_00753	Prak.g_01908
OG0001222	Prav.g_00754	Prak.g_01909
OG0001223	Prav.g_00755	Prak.g_01910
OG0001224	Prav.g_00756	Prak.g_01912
OG0001225	Prav.g_00757	Prak.g_01913
OG0001226	Prav.g_00758	Prak.g_01914
OG0001227	Prav.g_00759	Prak.g_01915
OG0001228	Prav.g_00760	Prak.g_01916
OG0001229	Prav.g_00761	Prak.g_01917
OG0001230	Prav.g_00762	Prak.g_01918
OG0001231	Prav.g_00763	Prak.g_01919
OG0001232	Prav.g_00764	Prak.g_01922
OG0001233	Prav.g_00765	Prak.g_01923
OG0001234	Prav.g_00766	Prak.g_01924
OG0001235	Prav.g_00767	Prak.g_01925
OG0001236	Prav.g_00769	Prak.g_01927
OG0001237	Prav.g_00770	Prak.g_01928
OG0001238	Prav.g_00772	Prak.g_01931
OG0001239	Prav.g_00773	Prak.g_01932
OG0001240	Prav.g_00774	Prak.g_01933
OG0001241	Prav.g_00776	Prak.g_01936
OG0001242	Prav.g_00778	Prak.g_01937
OG0001243	Prav.g_00779	Prak.g_01938
OG0001244	Prav.g_00780	Prak.g_01939
OG0001245	Prav.g_00781	Prak.g_01940
OG0001246	Prav.g_00782	Prak.g_01941
OG0001247	Prav.g_00783	Prak.g_01942
OG0001248	Prav.g_00784	Prak.g_01943
OG0001249	Prav.g_00785	Prak.g_01944
OG0001250	Prav.g_00786	Prak.g_01945
OG0001251	Prav.g_00157	Prak.g_00096
OG0001252	Prav.g_00203	Prak.g_00146
OG0001254	Prav.g_01927	Prak.g_00299
OG0001255	Prav.g_01979	Prak.g_00355
OG0001257	Prav.g_01080	Prak.g_00443
OG0001258	Prav.g_01096	Prak.g_00459
OG0001259	Prav.g_01186	Prak.g_00551
OG0001260	Prav.g_00345	Prak.g_00935
OG0001261	Prav.g_00431	Prak.g_00881
OG0001262	Prav.g_00447	Prak.g_00898
OG0001263	Prav.g_00467	Prak.g_01193
OG0001264	Prav.g_00498	Prak.g_00769
OG0001265	Prav.g_00909	Prak.g_01016
OG0001266	Prav.g_00236	Prak.g_00600
OG0001267	Prav.g_00049	Prak.g_01190
OG0001268	Prav.g_00062	Prak.g_01175
OG0001269	Prav.g_01456	Prak.g_01304
OG0001270	Prav.g_01618	Prak.g_01434
OG0001271	Prav.g_01629	Prak.g_01447
OG0001272	Prav.g_01669	Prak.g_00609
OG0001273	Prav.g_01670	Prak.g_01508
OG0001274	Prav.g_01675	Prak.g_01526
OG0001275	Prav.g_01691	Prak.g_01247
OG0001276	Prav.g_01704, Prav.g_00969	Prak.g_01037
OG0001277	Prav.g_01720	Prak.g_01604
OG0001278	Prav.g_01753	Prak.g_01636
OG0001279	Prav.g_01757	Prak.g_01640
OG0001280	Prav.g_01760	Prak.g_01643
OG0001281	Prav.g_00271	Prak.g_01713
OG0001282	Prav.g_00296	Prak.g_01650
OG0001283	Prav.g_00671	Prak.g_01822
OG0001284	Prav.g_00699	Prak.g_01853
OG0001285	Prav.g_00730	Prak.g_01883
OG0001286	Prav.g_00775	Prak.g_01935
OG0001287	Prav.g_01386	Prak.g_01527
OG0001288	Prav.g_01036	Prak.g_00399
OG0001290	Prav.g_00098	Prak.g_00031
OG0001291	Prav.g_00136	Prak.g_00076
OG0001292	Prav.g_00139	Prak.g_00079
OG0001293	Prav.g_00141	Prak.g_00081
OG0001294	Prav.g_00158	Prak.g_00097
OG0001295	Prav.g_00184	Prak.g_00127
OG0001296	Prav.g_00190	Prak.g_00134
OG0001297	Prav.g_00839	Prak.g_00212
OG0001298	Prav.g_01890	Prak.g_00260
OG0001299	Prav.g_01899	Prak.g_00269
OG0001300	Prav.g_00992	Prak.g_01257
OG0001301	Prav.g_01235	Prak.g_01106
OG0001302	Prav.g_00350	Prak.g_01534, Prak.g_01576
OG0001303	Prav.g_00355	Prak.g_01235
OG0001304	Prav.g_00924	Prak.g_00929
OG0001305	Prav.g_00929	Prak.g_00924
OG0001306	Prav.g_00244	Prak.g_01921
OG0001307	Prav.g_00254	Prak.g_01258
OG0001308	Prav.g_00014	Prak.g_01498
OG0001309	Prav.g_00016	Prak.g_01885
OG0001310	Prav.g_00024	Prak.g_00727
OG0001311	Prav.g_01853	Prak.g_01139
OG0001312	Prav.g_01457	Prak.g_01303
OG0001313	Prav.g_01673	Prak.g_00384
OG0001314	Prav.g_01784	Prak.g_01668
OG0001315	Prav.g_01819	Prak.g_01703
OG0001316	Prav.g_00667	Prak.g_01818
OG0001318	Prav.g_00206	Prak.g_00149
OG0001319	Prav.g_00800	Prak.g_00254
OG0001320	Prav.g_01065	Prak.g_01514
OG0001322	Prav.g_00376	Prak.g_01221
OG0001323	Prav.g_00227	Prak.g_00758
OG0001324	Prav.g_00262	Prak.g_00632
OG0001325	Prav.g_00017	Prak.g_00671
OG0001326	Prav.g_01406	Prak.g_01522
OG0001327	Prav.g_01408	Prak.g_01497
OG0001328	Prav.g_01443	Prak.g_01282
OG0001329	Prav.g_01493	Prak.g_01930
OG0001330	Prav.g_01666	Prak.g_01480
OG0001331	Prav.g_01758	Prak.g_01641
OG0001332	Prav.g_01808	Prak.g_01692
OG0001333	Prav.g_00636	Prak.g_01784
OG0001334	Prav.g_00691	Prak.g_01844
OG0001335	Prav.g_00728	Prak.g_01881
OG0001336	Prav.g_00193	Prak.g_00136
OG0001337	Prav.g_00183	Prak.g_00126
OG0001338	Prav.g_00211	Prak.g_01296
OG0001339	Prav.g_00835	Prak.g_00216
OG0001340	Prav.g_01895	Prak.g_00265
OG0001341	Prav.g_01908	Prak.g_00278
OG0001342	Prav.g_01926	Prak.g_00298
OG0001343	Prav.g_01985	Prak.g_00361
OG0001345	Prav.g_01033	Prak.g_00396
OG0001346	Prav.g_01070	Prak.g_00433
OG0001347	Prav.g_01084	Prak.g_00447
OG0001349	Prav.g_01107	Prak.g_00470
OG0001350	Prav.g_01112	Prak.g_00475
OG0001351	Prav.g_01174	Prak.g_00537
OG0001352	Prav.g_01280	Prak.g_00809
OG0001353	Prav.g_01308	Prak.g_00240
OG0001355	Prav.g_00437	Prak.g_00888
OG0001356	Prav.g_00481	Prak.g_00746
OG0001357	Prav.g_00584	Prak.g_01001
OG0001358	Prav.g_00908	Prak.g_01015
OG0001359	Prav.g_00037	Prak.g_01555
OG0001360	Prav.g_00038	Prak.g_01556
OG0001361	Prav.g_01831	Prak.g_01118
OG0001362	Prav.g_01392	Prak.g_00668
OG0001363	Prav.g_01506	Prak.g_00065
OG0001364	Prav.g_01648	Prak.g_01466
OG0001365	Prav.g_01504	Prak.g_00061
OG0001366	Prav.g_01798	Prak.g_01682
OG0001368	Prav.g_00698	Prak.g_01852
OG0001369	Prav.g_00910	Prak.g_01017
OG0001371	Prav.g_00132	Prak.g_00071
OG0001372	Prav.g_00133	Prak.g_00073
OG0001373	Prav.g_00140	Prak.g_00080
OG0001374	Prav.g_00152	Prak.g_00091
OG0001375	Prav.g_00200	Prak.g_00144
OG0001376	Prav.g_00804	Prak.g_00250
OG0001377	Prav.g_01903	Prak.g_00274
OG0001378	Prav.g_01919	Prak.g_00291
OG0001379	Prav.g_00981	Prak.g_01432
OG0001380	Prav.g_01383, Prav.g_01879	Prak.g_00825
OG0001382	Prav.g_01058	Prak.g_00425
OG0001383	Prav.g_01109	Prak.g_00472
OG0001384	Prav.g_01117	Prak.g_00480
OG0001385	Prav.g_01264	Prak.g_01075
OG0001386	Prav.g_01272	Prak.g_00801
OG0001387	Prav.g_01274	Prak.g_00803
OG0001388	Prav.g_01284	Prak.g_00814
OG0001389	Prav.g_00311	Prak.g_01058
OG0001390	Prav.g_00344	Prak.g_01227
OG0001391	Prav.g_00382	Prak.g_00939
OG0001392	Prav.g_00480	Prak.g_00745
OG0001393	Prav.g_00482	Prak.g_00747
OG0001394	Prav.g_00504	Prak.g_00775
OG0001395	Prav.g_00507	Prak.g_00778
OG0001396	Prav.g_00946	Prak.g_01607
OG0001397	Prav.g_00918	Prak.g_01028
OG0001398	Prav.g_00937	Prak.g_00916
OG0001399	Prav.g_00225	Prak.g_00737
OG0001400	Prav.g_00234	Prak.g_01244
OG0001401	Prav.g_00241	Prak.g_00732
OG0001402	Prav.g_00051	Prak.g_01187
OG0001403	Prav.g_01439	Prak.g_01278
OG0001404	Prav.g_01464	Prak.g_01031
OG0001405	Prav.g_01474	Prak.g_01330
OG0001406	Prav.g_01617	Prak.g_01433
OG0001407	Prav.g_01620	Prak.g_01436
OG0001408	Prav.g_01667	Prak.g_01481
OG0001409	Prav.g_01680	Prak.g_01566
OG0001410	Prav.g_01693	Prak.g_01512
OG0001414	Prav.g_00126	Prak.g_01225
OG0001417	Prav.g_01273	Prak.g_00802
OG0001418	Prav.g_00358	Prak.g_00680
OG0001419	Prav.g_00386	Prak.g_00945
OG0001420	Prav.g_00484	Prak.g_00749
OG0001421	Prav.g_00488	Prak.g_00754
OG0001422	Prav.g_00231	Prak.g_00663
OG0001424	Prav.g_02005	Prak.g_01484
OG0001425	Prav.g_01686	Prak.g_01240
OG0001427	Prav.g_00991	Prak.g_01581
OG0001429	Prav.g_00566	Prak.g_00983
OG0001430	Prav.g_00901	Prak.g_00722
OG0001431	Prav.g_00232	Prak.g_00730
OG0001432	Prav.g_00235	Prak.g_01243
OG0001434	Prav.g_01717	Prak.g_01605, Prak.g_01519
OG0001435	Prav.g_01679	Prak.g_01208
OG0001436	Prav.g_00957	Prak.g_01633
OG0001439	Prav.g_00429	Prak.g_00878
OG0001440	Prav.g_00912	Prak.g_01020
OG0001443	Prav.g_00048	Prak.g_01191
OG0001444	Prav.g_01862	Prak.g_01152
OG0001445	Prav.g_01882	Prak.g_01542
OG0001446	Prav.g_01885	Prak.g_01543
OG0001447	Prav.g_01886	Prak.g_01198
OG0001448	Prav.g_01700	Prak.g_01537
OG0001449	Prav.g_01558	Prak.g_01353
OG0001450	Prav.g_01747	Prak.g_01569, Prak.g_01599
OG0001452	Prav.g_00748	Prak.g_01902
OG0001453	Prav.g_01710	Prak.g_00648
OG0001454	Prav.g_00986	Prak.g_00417
OG0001457	Prav.g_01300	Prak.g_00834
OG0001459	Prav.g_00374	Prak.g_01324
OG0001460	Prav.g_00459	Prak.g_00604
OG0001462	Prav.g_00900	Prak.g_01212
OG0001463	Prav.g_00223	Prak.g_00423
OG0001465	Prav.g_01403	Prak.g_01236
OG0001468	Prav.g_00660	Prak.g_01809
OG0001469	Prav.g_00063	Prak.g_01174
OG0001471	Prav.g_01021	Prak.g_00642
OG0001483	Prav.g_01432	Prak.g_01271
OG0001484	Prav.g_01507	Prak.g_00066
OG0001485	Prav.g_00265	Prak.g_01705
OG0001486	Prav.g_00518	Prak.g_00790
OG0001487	Prav.g_01328	Prak.g_00586
OG0001488	Prav.g_00866	Prak.g_00184
OG0001490	Prav.g_01011	Prak.g_01707
OG0001505	Prav.g_00891	Prak.g_01532
OG0001506	Prav.g_00249	Prak.g_01219
OG0001508	Prav.g_01678	Prak.g_01610
OG0001509	Prav.g_00286	Prak.g_00617
OG0001520	Prav.g_00958	Prak.g_01632
OG0001521	Prav.g_00267	Prak.g_00062
OG0001526	Prav.g_00486	Prak.g_00752
OG0001530	Prav.g_00959	Prak.g_01631
OG0001535	Prav.g_00455	Prak.g_00910
OG0001541	Prav.g_01503, Prav.g_01548	Prak.g_00695
OG0001545	Prav.g_00495	Prak.g_00766
OG0001546	Prav.g_01365	Prak.g_00883
OG0001558	Prav.g_01381	Prak.g_00711
OG0001579	Prav.g_01559	Prak.g_01367
OG0001580	Prav.g_01517	Prak.g_01355
OG0001581	Prav.g_01515	Prak.g_01358
OG0001588	Prav.g_01744	Prak.g_01233
OG0001607	Prav.g_01367	Prak.g_01326, Prak.g_01325
OG0001608	Prav.g_01742	Prak.g_01500
OG0001618	Prav.g_00109	Prak.g_01253
OG0001627	Prav.g_00941	Prak.g_01558
OG0001631	Prav.g_01823	Prak.g_00595
OG0001632	Prav.g_01724	Prak.g_01491
OG0001798	Prav.g_01743	Prak.g_01615
OG0001828	Prav.g_01389	Prak.g_01582
OG0001834	Prav.g_01368	Prak.g_00674
OG0001836	Prav.g_01887	Prak.g_01199
OG0001843	Prav.g_01556	Prak.g_00696
OG0001873	Prav.g_01366, Prav.g_00949	Prak.g_01327
OG0001881	Prav.g_01723, Prav.g_01874	Prak.g_01617
OG0001924	Prav.g_01725	Prak.g_01501
OG0001951	Prav.g_01519	Prak.g_01364
OG0001962	Prav.g_01540	Prak.g_01299
OG0001963	Prav.g_01539	Prak.g_01298
OG0001964	Prav.g_01538	Prak.g_01297
OG0001981	Prav.g_01543	Prak.g_01370
OG0001997	Prav.g_00966	Prak.g_00714
OG0001998	Prav.g_00967	Prak.g_00715
OG0001999	Prav.g_00968	Prak.g_00716
OG0002067	Prav.g_01215	Prak.g_00637
OG0002141	Prav.g_01216	Prak.g_00636
OG0002337	Prav.g_01372	Prak.g_01635
