Orthogroup	Prav	Prbf
OG0001120	Prav.g_00622	Prbf.g_00569
OG0001121	Prav.g_00624	Prbf.g_00567
OG0001122	Prav.g_00625	Prbf.g_00566
OG0001123	Prav.g_00626	Prbf.g_00565
OG0001124	Prav.g_00628	Prbf.g_00563
OG0001125	Prav.g_00630	Prbf.g_00561
OG0001126	Prav.g_00631	Prbf.g_00560
OG0001127	Prav.g_00633	Prbf.g_00557
OG0001128	Prav.g_00634	Prbf.g_00556
OG0001129	Prav.g_00635	Prbf.g_00555
OG0001130	Prav.g_00638	Prbf.g_00552
OG0001131	Prav.g_00639	Prbf.g_00551
OG0001132	Prav.g_00640	Prbf.g_00550
OG0001133	Prav.g_00641	Prbf.g_00549
OG0001134	Prav.g_00642	Prbf.g_00548
OG0001135	Prav.g_00643	Prbf.g_00547
OG0001136	Prav.g_00644	Prbf.g_00546
OG0001137	Prav.g_00645	Prbf.g_00545
OG0001138	Prav.g_00646	Prbf.g_00544
OG0001139	Prav.g_00647	Prbf.g_00542
OG0001140	Prav.g_00648	Prbf.g_00541
OG0001141	Prav.g_00649	Prbf.g_00540
OG0001142	Prav.g_00653	Prbf.g_00536
OG0001143	Prav.g_00654	Prbf.g_00535
OG0001144	Prav.g_00655	Prbf.g_00534
OG0001145	Prav.g_00656	Prbf.g_00533
OG0001146	Prav.g_00657	Prbf.g_00532
OG0001147	Prav.g_00658	Prbf.g_00531
OG0001148	Prav.g_00659	Prbf.g_00530
OG0001149	Prav.g_00661	Prbf.g_00528
OG0001150	Prav.g_00662	Prbf.g_00527
OG0001151	Prav.g_00664	Prbf.g_00523
OG0001152	Prav.g_00665	Prbf.g_00522
OG0001153	Prav.g_00666	Prbf.g_00521
OG0001154	Prav.g_00668	Prbf.g_00519
OG0001155	Prav.g_00670	Prbf.g_00517
OG0001156	Prav.g_00672	Prbf.g_00515
OG0001157	Prav.g_00673	Prbf.g_00513
OG0001158	Prav.g_00675	Prbf.g_00511
OG0001159	Prav.g_00676	Prbf.g_00510
OG0001160	Prav.g_00677	Prbf.g_00509
OG0001161	Prav.g_00678	Prbf.g_00508
OG0001162	Prav.g_00679	Prbf.g_00507
OG0001163	Prav.g_00680	Prbf.g_00506
OG0001164	Prav.g_00681	Prbf.g_00505
OG0001165	Prav.g_00682	Prbf.g_00504
OG0001166	Prav.g_00683	Prbf.g_00503
OG0001167	Prav.g_00684	Prbf.g_00501
OG0001168	Prav.g_00685	Prbf.g_00500
OG0001169	Prav.g_00686	Prbf.g_00499
OG0001170	Prav.g_00687	Prbf.g_00498
OG0001171	Prav.g_00688	Prbf.g_00497
OG0001172	Prav.g_00690	Prbf.g_00495
OG0001173	Prav.g_00692	Prbf.g_00493
OG0001174	Prav.g_00693	Prbf.g_00492
OG0001175	Prav.g_00694	Prbf.g_00491
OG0001176	Prav.g_00695	Prbf.g_00488
OG0001177	Prav.g_00697	Prbf.g_00486
OG0001178	Prav.g_00700	Prbf.g_00483
OG0001179	Prav.g_00701	Prbf.g_00482
OG0001180	Prav.g_00702	Prbf.g_00481
OG0001181	Prav.g_00703	Prbf.g_00480
OG0001182	Prav.g_00704	Prbf.g_00479
OG0001183	Prav.g_00705	Prbf.g_00478
OG0001184	Prav.g_00707	Prbf.g_00476
OG0001185	Prav.g_00710	Prbf.g_00474
OG0001186	Prav.g_00711	Prbf.g_00473
OG0001187	Prav.g_00712	Prbf.g_00472
OG0001188	Prav.g_00713	Prbf.g_00471
OG0001189	Prav.g_00714	Prbf.g_00470
OG0001190	Prav.g_00715	Prbf.g_00469
OG0001191	Prav.g_00716	Prbf.g_00468
OG0001192	Prav.g_00717	Prbf.g_00467
OG0001193	Prav.g_00718	Prbf.g_00466
OG0001194	Prav.g_00719	Prbf.g_00465
OG0001195	Prav.g_00720	Prbf.g_00464
OG0001196	Prav.g_00721	Prbf.g_00463
OG0001197	Prav.g_00722	Prbf.g_00462
OG0001198	Prav.g_00723	Prbf.g_00461
OG0001199	Prav.g_00724	Prbf.g_00460
OG0001200	Prav.g_00725	Prbf.g_00459
OG0001201	Prav.g_00726	Prbf.g_00458
OG0001202	Prav.g_00727	Prbf.g_00457
OG0001203	Prav.g_00729	Prbf.g_00456
OG0001204	Prav.g_00731	Prbf.g_00454
OG0001205	Prav.g_00732	Prbf.g_00452
OG0001206	Prav.g_00733	Prbf.g_00451
OG0001207	Prav.g_00734	Prbf.g_00450
OG0001208	Prav.g_00735	Prbf.g_00449
OG0001209	Prav.g_00736	Prbf.g_00448
OG0001210	Prav.g_00737	Prbf.g_00447
OG0001211	Prav.g_00738	Prbf.g_00446
OG0001212	Prav.g_00739	Prbf.g_00445
OG0001213	Prav.g_00740	Prbf.g_00444
OG0001214	Prav.g_00742	Prbf.g_00442
OG0001215	Prav.g_00743	Prbf.g_00441
OG0001216	Prav.g_00744	Prbf.g_00440
OG0001217	Prav.g_00745	Prbf.g_00439
OG0001218	Prav.g_00746	Prbf.g_00438
OG0001219	Prav.g_00749	Prbf.g_00435
OG0001220	Prav.g_00750	Prbf.g_00434
OG0001221	Prav.g_00753	Prbf.g_00430
OG0001222	Prav.g_00754	Prbf.g_00429
OG0001223	Prav.g_00755	Prbf.g_00428
OG0001224	Prav.g_00756	Prbf.g_00426
OG0001225	Prav.g_00757	Prbf.g_00425
OG0001226	Prav.g_00758	Prbf.g_00424
OG0001227	Prav.g_00759	Prbf.g_00423
OG0001228	Prav.g_00760	Prbf.g_00422
OG0001229	Prav.g_00761	Prbf.g_00421
OG0001230	Prav.g_00762	Prbf.g_00420
OG0001231	Prav.g_00763	Prbf.g_00419
OG0001232	Prav.g_00764	Prbf.g_00416
OG0001233	Prav.g_00765	Prbf.g_00415
OG0001234	Prav.g_00766	Prbf.g_00414
OG0001235	Prav.g_00767	Prbf.g_00413
OG0001236	Prav.g_00769	Prbf.g_00411
OG0001237	Prav.g_00770	Prbf.g_00410
OG0001238	Prav.g_00772	Prbf.g_00407
OG0001239	Prav.g_00773	Prbf.g_00406
OG0001240	Prav.g_00774	Prbf.g_00405
OG0001241	Prav.g_00776	Prbf.g_00402
OG0001242	Prav.g_00778	Prbf.g_00401
OG0001243	Prav.g_00779	Prbf.g_00400
OG0001244	Prav.g_00780	Prbf.g_00399
OG0001245	Prav.g_00781	Prbf.g_00398
OG0001246	Prav.g_00782	Prbf.g_00397
OG0001247	Prav.g_00783	Prbf.g_00396
OG0001248	Prav.g_00784	Prbf.g_00395
OG0001249	Prav.g_00785	Prbf.g_00394
OG0001250	Prav.g_00786	Prbf.g_00393
OG0001251	Prav.g_00157	Prbf.g_01418
OG0001252	Prav.g_00203	Prbf.g_01468
OG0001254	Prav.g_01927	Prbf.g_01621
OG0001255	Prav.g_01979	Prbf.g_01677
OG0001257	Prav.g_01080	Prbf.g_01765
OG0001258	Prav.g_01096	Prbf.g_01781
OG0001259	Prav.g_01186	Prbf.g_01872
OG0001260	Prav.g_00345	Prbf.g_01155
OG0001261	Prav.g_00431	Prbf.g_01209
OG0001262	Prav.g_00447	Prbf.g_01192
OG0001263	Prav.g_00467	Prbf.g_00897
OG0001264	Prav.g_00498	Prbf.g_01321
OG0001265	Prav.g_00909	Prbf.g_01074
OG0001266	Prav.g_00236	Prbf.g_01921
OG0001267	Prav.g_00049	Prbf.g_00900
OG0001268	Prav.g_00062	Prbf.g_00915
OG0001269	Prav.g_01456	Prbf.g_00070
OG0001270	Prav.g_01618	Prbf.g_00200
OG0001271	Prav.g_01629	Prbf.g_00213
OG0001272	Prav.g_01669	Prbf.g_01930
OG0001273	Prav.g_01670	Prbf.g_00274
OG0001274	Prav.g_01675	Prbf.g_00812
OG0001275	Prav.g_01691	Prbf.g_00056
OG0001276	Prav.g_01704, Prav.g_00969	Prbf.g_01053
OG0001277	Prav.g_01720	Prbf.g_00734
OG0001278	Prav.g_01753	Prbf.g_00702
OG0001279	Prav.g_01757	Prbf.g_00698
OG0001280	Prav.g_01760	Prbf.g_00695
OG0001281	Prav.g_00271	Prbf.g_00625
OG0001282	Prav.g_00296	Prbf.g_00688
OG0001283	Prav.g_00671	Prbf.g_00516
OG0001284	Prav.g_00699	Prbf.g_00484
OG0001285	Prav.g_00730	Prbf.g_00455
OG0001286	Prav.g_00775	Prbf.g_00403
OG0001287	Prav.g_01386	Prbf.g_00811
OG0001288	Prav.g_01036	Prbf.g_01721
OG0001290	Prav.g_00098	Prbf.g_01353
OG0001291	Prav.g_00136	Prbf.g_01398
OG0001292	Prav.g_00139	Prbf.g_01401
OG0001293	Prav.g_00141	Prbf.g_01403
OG0001294	Prav.g_00158	Prbf.g_01419
OG0001295	Prav.g_00184	Prbf.g_01449
OG0001296	Prav.g_00190	Prbf.g_01456
OG0001297	Prav.g_00839	Prbf.g_01534
OG0001298	Prav.g_01890	Prbf.g_01582
OG0001299	Prav.g_01899	Prbf.g_01591
OG0001300	Prav.g_00992	Prbf.g_00046
OG0001301	Prav.g_01235	Prbf.g_00984
OG0001302	Prav.g_00350	Prbf.g_00804, Prbf.g_00762
OG0001303	Prav.g_00355	Prbf.g_00855
OG0001304	Prav.g_00924	Prbf.g_01161
OG0001305	Prav.g_00929	Prbf.g_01166
OG0001306	Prav.g_00244	Prbf.g_00417
OG0001307	Prav.g_00254	Prbf.g_00045
OG0001308	Prav.g_00014	Prbf.g_00264
OG0001309	Prav.g_00016	Prbf.g_00453
OG0001310	Prav.g_00024	Prbf.g_00281
OG0001311	Prav.g_01853	Prbf.g_00951
OG0001312	Prav.g_01457	Prbf.g_00069
OG0001313	Prav.g_01673	Prbf.g_01706
OG0001314	Prav.g_01784	Prbf.g_00670
OG0001315	Prav.g_01819	Prbf.g_00635
OG0001316	Prav.g_00667	Prbf.g_00520
OG0001318	Prav.g_00206	Prbf.g_01471
OG0001319	Prav.g_00800	Prbf.g_01576
OG0001320	Prav.g_01065	Prbf.g_00824
OG0001322	Prav.g_00376	Prbf.g_00869
OG0001323	Prav.g_00227	Prbf.g_01332
OG0001324	Prav.g_00262	Prbf.g_00375
OG0001325	Prav.g_00017	Prbf.g_00336
OG0001326	Prav.g_01406	Prbf.g_00816
OG0001327	Prav.g_01408	Prbf.g_00263
OG0001328	Prav.g_01443	Prbf.g_00021
OG0001329	Prav.g_01493	Prbf.g_00408
OG0001330	Prav.g_01666	Prbf.g_00246
OG0001331	Prav.g_01758	Prbf.g_00697
OG0001332	Prav.g_01808	Prbf.g_00646
OG0001333	Prav.g_00636	Prbf.g_00554
OG0001334	Prav.g_00691	Prbf.g_00494
OG0001336	Prav.g_00193	Prbf.g_01458
OG0001337	Prav.g_00183	Prbf.g_01448
OG0001338	Prav.g_00211	Prbf.g_00007
OG0001339	Prav.g_00835	Prbf.g_01538
OG0001340	Prav.g_01895	Prbf.g_01587
OG0001341	Prav.g_01908	Prbf.g_01600
OG0001342	Prav.g_01926	Prbf.g_01620
OG0001343	Prav.g_01985	Prbf.g_01683
OG0001345	Prav.g_01033	Prbf.g_01718
OG0001346	Prav.g_01070	Prbf.g_01755
OG0001347	Prav.g_01084	Prbf.g_01769
OG0001349	Prav.g_01107	Prbf.g_01792
OG0001350	Prav.g_01112	Prbf.g_01797
OG0001351	Prav.g_01174	Prbf.g_01858
OG0001352	Prav.g_01280	Prbf.g_01281
OG0001353	Prav.g_01308	Prbf.g_01562
OG0001355	Prav.g_00437	Prbf.g_01202
OG0001356	Prav.g_00481	Prbf.g_00840
OG0001357	Prav.g_00584	Prbf.g_01089
OG0001358	Prav.g_00908	Prbf.g_01075
OG0001359	Prav.g_00037	Prbf.g_00783
OG0001360	Prav.g_00038	Prbf.g_00782
OG0001361	Prav.g_01831	Prbf.g_00972
OG0001362	Prav.g_01392	Prbf.g_00339
OG0001363	Prav.g_01506	Prbf.g_01387
OG0001364	Prav.g_01648	Prbf.g_00232
OG0001365	Prav.g_01504	Prbf.g_01383
OG0001366	Prav.g_01798	Prbf.g_00656
OG0001368	Prav.g_00698	Prbf.g_00485
OG0001369	Prav.g_00910	Prbf.g_01073
OG0001371	Prav.g_00132	Prbf.g_01393
OG0001372	Prav.g_00133	Prbf.g_01395
OG0001373	Prav.g_00140	Prbf.g_01402
OG0001374	Prav.g_00152	Prbf.g_01413
OG0001375	Prav.g_00200	Prbf.g_01466
OG0001376	Prav.g_00804	Prbf.g_01572
OG0001377	Prav.g_01903	Prbf.g_01596
OG0001378	Prav.g_01919	Prbf.g_01613
OG0001379	Prav.g_00981	Prbf.g_00198
OG0001380	Prav.g_01383, Prav.g_01879	Prbf.g_01265
OG0001382	Prav.g_01058	Prbf.g_01747
OG0001383	Prav.g_01109	Prbf.g_01794
OG0001384	Prav.g_01117	Prbf.g_01802
OG0001385	Prav.g_01264	Prbf.g_01015
OG0001386	Prav.g_01272	Prbf.g_01289
OG0001387	Prav.g_01274	Prbf.g_01287
OG0001388	Prav.g_01284	Prbf.g_01276
OG0001389	Prav.g_00311	Prbf.g_01032
OG0001390	Prav.g_00344	Prbf.g_00863
OG0001391	Prav.g_00382	Prbf.g_01151
OG0001392	Prav.g_00480	Prbf.g_00841
OG0001393	Prav.g_00482	Prbf.g_00839
OG0001394	Prav.g_00504	Prbf.g_01315
OG0001395	Prav.g_00507	Prbf.g_01312
OG0001396	Prav.g_00946	Prbf.g_00731
OG0001397	Prav.g_00918	Prbf.g_01062
OG0001398	Prav.g_00937	Prbf.g_01174
OG0001399	Prav.g_00225	Prbf.g_00849
OG0001400	Prav.g_00234	Prbf.g_00059
OG0001401	Prav.g_00241	Prbf.g_00276
OG0001402	Prav.g_00051	Prbf.g_00903
OG0001403	Prav.g_01439	Prbf.g_00025
OG0001404	Prav.g_01464	Prbf.g_01059
OG0001405	Prav.g_01474	Prbf.g_00096
OG0001406	Prav.g_01617	Prbf.g_00199
OG0001407	Prav.g_01620	Prbf.g_00202
OG0001408	Prav.g_01667	Prbf.g_00247
OG0001409	Prav.g_01680	Prbf.g_00772
OG0001410	Prav.g_01693	Prbf.g_00826
OG0001414	Prav.g_00126	Prbf.g_00865
OG0001417	Prav.g_01273	Prbf.g_01288
OG0001418	Prav.g_00358	Prbf.g_00327
OG0001419	Prav.g_00386	Prbf.g_01145
OG0001420	Prav.g_00484	Prbf.g_00837
OG0001421	Prav.g_00488	Prbf.g_00832
OG0001422	Prav.g_00231	Prbf.g_00344
OG0001424	Prav.g_02005	Prbf.g_00250
OG0001425	Prav.g_01686	Prbf.g_00063
OG0001427	Prav.g_00991	Prbf.g_00757
OG0001429	Prav.g_00566	Prbf.g_01107
OG0001430	Prav.g_00901	Prbf.g_00286
OG0001431	Prav.g_00232	Prbf.g_00278
OG0001432	Prav.g_00235	Prbf.g_00060
OG0001434	Prav.g_01717	Prbf.g_00733, Prbf.g_00819
OG0001435	Prav.g_01679	Prbf.g_00882
OG0001436	Prav.g_00957	Prbf.g_00705
OG0001439	Prav.g_00429	Prbf.g_01212
OG0001440	Prav.g_00912	Prbf.g_01070
OG0001441	Prav.g_00009	Prbf.g_00799
OG0001443	Prav.g_00048	Prbf.g_00899
OG0001444	Prav.g_01862	Prbf.g_00938
OG0001445	Prav.g_01882	Prbf.g_00795
OG0001446	Prav.g_01885	Prbf.g_00794
OG0001447	Prav.g_01886	Prbf.g_00892
OG0001448	Prav.g_01700	Prbf.g_00801
OG0001449	Prav.g_01558	Prbf.g_00119
OG0001450	Prav.g_01747	Prbf.g_00769, Prbf.g_00739
OG0001452	Prav.g_00748	Prbf.g_00436
OG0001454	Prav.g_00986	Prbf.g_01739
OG0001457	Prav.g_01300	Prbf.g_01256
OG0001459	Prav.g_00374	Prbf.g_00090
OG0001460	Prav.g_00459	Prbf.g_01925
OG0001462	Prav.g_00900	Prbf.g_00878
OG0001463	Prav.g_00223	Prbf.g_01745
OG0001465	Prav.g_01403	Prbf.g_00854
OG0001468	Prav.g_00660	Prbf.g_00529
OG0001469	Prav.g_00063	Prbf.g_00916
OG0001471	Prav.g_01021	Prbf.g_00364
OG0001483	Prav.g_01432	Prbf.g_00032
OG0001484	Prav.g_01507	Prbf.g_01388
OG0001485	Prav.g_00265	Prbf.g_00633
OG0001486	Prav.g_00518	Prbf.g_01300
OG0001487	Prav.g_01328	Prbf.g_01907
OG0001488	Prav.g_00866	Prbf.g_01506
OG0001490	Prav.g_01011	Prbf.g_00631
OG0001505	Prav.g_00891	Prbf.g_00806
OG0001506	Prav.g_00249	Prbf.g_00871
OG0001508	Prav.g_01678	Prbf.g_00728
OG0001509	Prav.g_00286	Prbf.g_01938
OG0001520	Prav.g_00958	Prbf.g_00706
OG0001521	Prav.g_00267	Prbf.g_01384
OG0001526	Prav.g_00486	Prbf.g_00834
OG0001530	Prav.g_00959	Prbf.g_00707
OG0001535	Prav.g_00455	Prbf.g_01180
OG0001541	Prav.g_01503, Prav.g_01548	Prbf.g_00313
OG0001545	Prav.g_00495	Prbf.g_01324
OG0001546	Prav.g_01365	Prbf.g_01207
OG0001558	Prav.g_01381	Prbf.g_00297
OG0001579	Prav.g_01559	Prbf.g_00133
OG0001580	Prav.g_01517	Prbf.g_00121
OG0001581	Prav.g_01515	Prbf.g_00124
OG0001588	Prav.g_01744	Prbf.g_00857
OG0001607	Prav.g_01367	Prbf.g_00092, Prbf.g_00091
OG0001608	Prav.g_01742	Prbf.g_00266
OG0001618	Prav.g_00109	Prbf.g_00050
OG0001627	Prav.g_00941	Prbf.g_00780
OG0001631	Prav.g_01823	Prbf.g_01916
OG0001632	Prav.g_01724	Prbf.g_00257
OG0001798	Prav.g_01743	Prbf.g_00723
OG0001828	Prav.g_01389	Prbf.g_00756
OG0001834	Prav.g_01368	Prbf.g_00333
OG0001836	Prav.g_01887	Prbf.g_00891
OG0001843	Prav.g_01556	Prbf.g_00312
OG0001873	Prav.g_01366, Prav.g_00949	Prbf.g_00093
OG0001881	Prav.g_01723, Prav.g_01874	Prbf.g_00721
OG0001924	Prav.g_01725	Prbf.g_00267
OG0001951	Prav.g_01519	Prbf.g_00130
OG0001962	Prav.g_01540	Prbf.g_00004
OG0001963	Prav.g_01539	Prbf.g_00005
OG0001964	Prav.g_01538	Prbf.g_00006
OG0001981	Prav.g_01543	Prbf.g_00136
OG0001997	Prav.g_00966	Prbf.g_00294
OG0001998	Prav.g_00967	Prbf.g_00293
OG0001999	Prav.g_00968	Prbf.g_00292
OG0002067	Prav.g_01215	Prbf.g_00370
OG0002141	Prav.g_01216	Prbf.g_00371
OG0002337	Prav.g_01372	Prbf.g_00703
