Orthogroup	Prav	Pray
OG0001146	Prav.g_00657	Pray.g_01331
OG0001147	Prav.g_00658	Pray.g_01332
OG0001148	Prav.g_00659	Pray.g_01333
OG0001149	Prav.g_00661	Pray.g_01335
OG0001150	Prav.g_00662	Pray.g_01336
OG0001151	Prav.g_00664	Pray.g_01338
OG0001152	Prav.g_00665	Pray.g_01339
OG0001153	Prav.g_00666	Pray.g_01340
OG0001154	Prav.g_00668	Pray.g_01342
OG0001155	Prav.g_00670	Pray.g_01344
OG0001156	Prav.g_00672	Pray.g_01346
OG0001157	Prav.g_00673	Pray.g_01347
OG0001158	Prav.g_00675	Pray.g_01349
OG0001159	Prav.g_00676	Pray.g_01350
OG0001160	Prav.g_00677	Pray.g_01351
OG0001161	Prav.g_00678	Pray.g_01352
OG0001162	Prav.g_00679	Pray.g_01353
OG0001163	Prav.g_00680	Pray.g_01354
OG0001164	Prav.g_00681	Pray.g_01355
OG0001165	Prav.g_00682	Pray.g_01356
OG0001166	Prav.g_00683	Pray.g_01357
OG0001167	Prav.g_00684	Pray.g_01358
OG0001168	Prav.g_00685	Pray.g_01359
OG0001169	Prav.g_00686	Pray.g_01360
OG0001170	Prav.g_00687	Pray.g_01362
OG0001171	Prav.g_00688	Pray.g_01363
OG0001172	Prav.g_00690	Pray.g_01365
OG0001173	Prav.g_00692	Pray.g_01367
OG0001174	Prav.g_00693	Pray.g_01368
OG0001175	Prav.g_00694	Pray.g_01369
OG0001176	Prav.g_00695	Pray.g_01370
OG0001177	Prav.g_00697	Pray.g_01372
OG0001178	Prav.g_00700	Pray.g_01375
OG0001179	Prav.g_00701	Pray.g_01376
OG0001180	Prav.g_00702	Pray.g_01377
OG0001181	Prav.g_00703	Pray.g_01378
OG0001182	Prav.g_00704	Pray.g_01379
OG0001183	Prav.g_00705	Pray.g_01380
OG0001184	Prav.g_00707	Pray.g_01382
OG0001185	Prav.g_00710	Pray.g_01385
OG0001186	Prav.g_00711	Pray.g_01386
OG0001187	Prav.g_00712	Pray.g_01388
OG0001188	Prav.g_00713	Pray.g_01389
OG0001189	Prav.g_00714	Pray.g_01390
OG0001190	Prav.g_00715	Pray.g_01391
OG0001191	Prav.g_00716	Pray.g_01392
OG0001192	Prav.g_00717	Pray.g_01393
OG0001193	Prav.g_00718	Pray.g_01394
OG0001194	Prav.g_00719	Pray.g_01395
OG0001195	Prav.g_00720	Pray.g_01396
OG0001196	Prav.g_00721	Pray.g_01397
OG0001197	Prav.g_00722	Pray.g_01398
OG0001198	Prav.g_00723	Pray.g_01399
OG0001199	Prav.g_00724	Pray.g_01400
OG0001200	Prav.g_00725	Pray.g_01401
OG0001201	Prav.g_00726	Pray.g_01402
OG0001202	Prav.g_00727	Pray.g_01403
OG0001203	Prav.g_00729	Pray.g_01405
OG0001204	Prav.g_00731	Pray.g_01407
OG0001205	Prav.g_00732	Pray.g_01408
OG0001206	Prav.g_00733	Pray.g_01409
OG0001207	Prav.g_00734	Pray.g_01410
OG0001208	Prav.g_00735	Pray.g_01411
OG0001209	Prav.g_00736	Pray.g_01412
OG0001210	Prav.g_00737	Pray.g_01413
OG0001211	Prav.g_00738	Pray.g_01414
OG0001212	Prav.g_00739	Pray.g_01415
OG0001213	Prav.g_00740	Pray.g_01416
OG0001214	Prav.g_00742	Pray.g_01418
OG0001215	Prav.g_00743	Pray.g_01419
OG0001216	Prav.g_00744	Pray.g_01420
OG0001217	Prav.g_00745	Pray.g_01421
OG0001218	Prav.g_00746	Pray.g_01422
OG0001219	Prav.g_00749	Pray.g_01425
OG0001220	Prav.g_00750	Pray.g_01426
OG0001221	Prav.g_00753	Pray.g_01429
OG0001222	Prav.g_00754	Pray.g_01430
OG0001223	Prav.g_00755	Pray.g_01431
OG0001224	Prav.g_00756	Pray.g_01432
OG0001225	Prav.g_00757	Pray.g_01433
OG0001226	Prav.g_00758	Pray.g_01434
OG0001227	Prav.g_00759	Pray.g_01435
OG0001228	Prav.g_00760	Pray.g_01436
OG0001229	Prav.g_00761	Pray.g_01437
OG0001230	Prav.g_00762	Pray.g_01438
OG0001231	Prav.g_00763	Pray.g_01439
OG0001232	Prav.g_00764	Pray.g_01440
OG0001233	Prav.g_00765	Pray.g_01441
OG0001234	Prav.g_00766	Pray.g_01442
OG0001235	Prav.g_00767	Pray.g_01443
OG0001236	Prav.g_00769	Pray.g_01445
OG0001237	Prav.g_00770	Pray.g_01446
OG0001238	Prav.g_00772	Pray.g_01448
OG0001239	Prav.g_00773	Pray.g_01449
OG0001240	Prav.g_00774	Pray.g_01450
OG0001241	Prav.g_00776	Pray.g_01452
OG0001242	Prav.g_00778	Pray.g_01453
OG0001243	Prav.g_00779	Pray.g_01454
OG0001244	Prav.g_00780	Pray.g_01455
OG0001245	Prav.g_00781	Pray.g_01456
OG0001246	Prav.g_00782	Pray.g_01457
OG0001247	Prav.g_00783	Pray.g_01458
OG0001248	Prav.g_00784	Pray.g_01459
OG0001249	Prav.g_00785	Pray.g_01460
OG0001250	Prav.g_00786	Pray.g_01461
OG0001251	Prav.g_00157	Pray.g_00197
OG0001252	Prav.g_00203	Pray.g_00151
OG0001254	Prav.g_01927	Pray.g_00760
OG0001255	Prav.g_01979	Pray.g_00811
OG0001256	Prav.g_01407	Pray.g_01897
OG0001257	Prav.g_01080	Pray.g_00972
OG0001258	Prav.g_01096	Pray.g_00989
OG0001259	Prav.g_01186	Pray.g_01173
OG0001260	Prav.g_00345	Pray.g_00292
OG0001261	Prav.g_00431	Pray.g_00383
OG0001262	Prav.g_00447	Pray.g_00399
OG0001263	Prav.g_00467	Pray.g_00420
OG0001264	Prav.g_00498	Pray.g_00451
OG0001265	Prav.g_00909	Pray.g_00560
OG0001266	Prav.g_00236	Pray.g_00608
OG0001267	Prav.g_00049	Pray.g_00080
OG0001268	Prav.g_00062	Pray.g_00067
OG0001269	Prav.g_01456	Pray.g_01846
OG0001270	Prav.g_01618	Pray.g_01682
OG0001271	Prav.g_01629	Pray.g_01671
OG0001272	Prav.g_01669	Pray.g_01629
OG0001273	Prav.g_01670	Pray.g_01628
OG0001274	Prav.g_01675	Pray.g_01623
OG0001275	Prav.g_01691	Pray.g_01606
OG0001276	Prav.g_01704	Pray.g_01596
OG0001277	Prav.g_01720	Pray.g_01585
OG0001278	Prav.g_01753	Pray.g_01567
OG0001279	Prav.g_01757	Pray.g_01563
OG0001280	Prav.g_01760	Pray.g_01560
OG0001281	Prav.g_00271	Pray.g_01237
OG0001282	Prav.g_00296	Pray.g_01262
OG0001283	Prav.g_00671	Pray.g_01345
OG0001284	Prav.g_00699	Pray.g_01374
OG0001285	Prav.g_00730	Pray.g_01406
OG0001286	Prav.g_00775	Pray.g_01451
OG0001288	Prav.g_01036	Pray.g_00927
OG0001290	Prav.g_00098	Pray.g_01492
OG0001291	Prav.g_00136	Pray.g_00218
OG0001292	Prav.g_00139	Pray.g_00215
OG0001293	Prav.g_00141	Pray.g_00213
OG0001294	Prav.g_00158	Pray.g_00196
OG0001295	Prav.g_00184	Pray.g_00170
OG0001296	Prav.g_00190	Pray.g_00164
OG0001297	Prav.g_00839	Pray.g_00680
OG0001298	Prav.g_01890	Pray.g_00724
OG0001299	Prav.g_01899	Pray.g_00733
OG0001300	Prav.g_00992	Pray.g_00851
OG0001301	Prav.g_01235	Pray.g_01126
OG0001302	Prav.g_00350	Pray.g_00296
OG0001303	Prav.g_00355	Pray.g_00300
OG0001304	Prav.g_00924	Pray.g_00575
OG0001305	Prav.g_00929	Pray.g_00580
OG0001306	Prav.g_00244	Pray.g_00616
OG0001307	Prav.g_00254	Pray.g_00625
OG0001308	Prav.g_00014	Pray.g_00120
OG0001309	Prav.g_00016	Pray.g_00118
OG0001310	Prav.g_00024	Pray.g_00107
OG0001311	Prav.g_01853	Pray.g_00035
OG0001312	Prav.g_01457	Pray.g_01845
OG0001313	Prav.g_01673	Pray.g_01625
OG0001314	Prav.g_01784	Pray.g_01536
OG0001315	Prav.g_01819	Pray.g_01502
OG0001316	Prav.g_00667	Pray.g_01341
OG0001318	Prav.g_00206	Pray.g_00148
OG0001319	Prav.g_00800	Pray.g_00719
OG0001320	Prav.g_01065	Pray.g_00957
OG0001321	Prav.g_01015, Prav.g_00357	Pray.g_00302
OG0001322	Prav.g_00376	Pray.g_00329
OG0001323	Prav.g_00227	Pray.g_00600
OG0001324	Prav.g_00262	Pray.g_00633
OG0001325	Prav.g_00017	Pray.g_00114
OG0001326	Prav.g_01406	Pray.g_01898
OG0001327	Prav.g_01408	Pray.g_01896
OG0001328	Prav.g_01443	Pray.g_01865
OG0001329	Prav.g_01493	Pray.g_01809
OG0001330	Prav.g_01666	Pray.g_01632
OG0001331	Prav.g_01758	Pray.g_01562
OG0001333	Prav.g_00636	Pray.g_01310
OG0001334	Prav.g_00691	Pray.g_01366
OG0001335	Prav.g_00728	Pray.g_01404
OG0001336	Prav.g_00193	Pray.g_00161
OG0001337	Prav.g_00183	Pray.g_00171
OG0001338	Prav.g_00211	Pray.g_00145
OG0001339	Prav.g_00835	Pray.g_00684
OG0001340	Prav.g_01895	Pray.g_00729
OG0001341	Prav.g_01908	Pray.g_00741
OG0001342	Prav.g_01926	Pray.g_00759
OG0001343	Prav.g_01985	Pray.g_00817
OG0001344	Prav.g_00995	Pray.g_00856
OG0001345	Prav.g_01033	Pray.g_00924
OG0001346	Prav.g_01070	Pray.g_00962
OG0001347	Prav.g_01084	Pray.g_00976
OG0001348	Prav.g_01102	Pray.g_00995
OG0001349	Prav.g_01107	Pray.g_01000
OG0001350	Prav.g_01112	Pray.g_01005
OG0001351	Prav.g_01174	Pray.g_01185
OG0001352	Prav.g_01280	Pray.g_01081
OG0001353	Prav.g_01308	Pray.g_01060
OG0001354	Prav.g_00380	Pray.g_00332
OG0001355	Prav.g_00437	Pray.g_00389
OG0001356	Prav.g_00481	Pray.g_00434
OG0001357	Prav.g_00584	Pray.g_00539
OG0001358	Prav.g_00908	Pray.g_00559
OG0001359	Prav.g_00037	Pray.g_00093
OG0001360	Prav.g_00038	Pray.g_00092
OG0001361	Prav.g_01831	Pray.g_00013
OG0001362	Prav.g_01392	Pray.g_01926
OG0001363	Prav.g_01506	Pray.g_01785
OG0001364	Prav.g_01648	Pray.g_01652
OG0001365	Prav.g_01504	Pray.g_01232
OG0001366	Prav.g_01798	Pray.g_01522
OG0001367	Prav.g_00285	Pray.g_01251
OG0001368	Prav.g_00698	Pray.g_01373
OG0001369	Prav.g_00910	Pray.g_00561
OG0001371	Prav.g_00132	Pray.g_00222
OG0001372	Prav.g_00133	Pray.g_00221
OG0001373	Prav.g_00140	Pray.g_00214
OG0001374	Prav.g_00152	Pray.g_00202
OG0001375	Prav.g_00200	Pray.g_00154
OG0001376	Prav.g_00804	Pray.g_00715
OG0001377	Prav.g_01903	Pray.g_00737
OG0001378	Prav.g_01919	Pray.g_00752
OG0001379	Prav.g_00981	Pray.g_00839
OG0001382	Prav.g_01058	Pray.g_00950
OG0001383	Prav.g_01109	Pray.g_01002
OG0001384	Prav.g_01117	Pray.g_01010
OG0001385	Prav.g_01264	Pray.g_01097
OG0001386	Prav.g_01272	Pray.g_01089
OG0001387	Prav.g_01274	Pray.g_01087
OG0001388	Prav.g_01284	Pray.g_01077
OG0001389	Prav.g_00311	Pray.g_01035
OG0001390	Prav.g_00344	Pray.g_00291
OG0001391	Prav.g_00382	Pray.g_00334
OG0001392	Prav.g_00480	Pray.g_00433
OG0001393	Prav.g_00482	Pray.g_00435
OG0001394	Prav.g_00504	Pray.g_00457
OG0001395	Prav.g_00507	Pray.g_00460
OG0001396	Prav.g_00946	Pray.g_00543
OG0001397	Prav.g_00918	Pray.g_00569
OG0001398	Prav.g_00937	Pray.g_00588
OG0001399	Prav.g_00225	Pray.g_00598
OG0001400	Prav.g_00234	Pray.g_00606
OG0001401	Prav.g_00241	Pray.g_00613
OG0001402	Prav.g_00051	Pray.g_00078
OG0001403	Prav.g_01439	Pray.g_01869
OG0001404	Prav.g_01464	Pray.g_01838
OG0001405	Prav.g_01474	Pray.g_01828
OG0001406	Prav.g_01617	Pray.g_01683
OG0001407	Prav.g_01620	Pray.g_01680
OG0001408	Prav.g_01667	Pray.g_01631
OG0001409	Prav.g_01680	Pray.g_01617
OG0001411	Prav.g_01707	Pray.g_01593
OG0001414	Prav.g_00126	Pray.g_00227
OG0001415	Prav.g_01972	Pray.g_00804
OG0001416	Prav.g_01119	Pray.g_01012
OG0001417	Prav.g_01273	Pray.g_01088
OG0001418	Prav.g_00358	Pray.g_00303
OG0001419	Prav.g_00386	Pray.g_00338
OG0001420	Prav.g_00484	Pray.g_00437
OG0001421	Prav.g_00488	Pray.g_00441
OG0001422	Prav.g_00231	Pray.g_00603
OG0001424	Prav.g_02005	Pray.g_00248
OG0001425	Prav.g_01686	Pray.g_01611
OG0001426	Prav.g_00771	Pray.g_01447
OG0001427	Prav.g_00991	Pray.g_00850
OG0001429	Prav.g_00566	Pray.g_00521
OG0001430	Prav.g_00901	Pray.g_00552
OG0001431	Prav.g_00232	Pray.g_00604
OG0001432	Prav.g_00235	Pray.g_00607
OG0001433	Prav.g_00943, Prav.g_00588, Prav.g_00948, Prav.g_01394	Pray.g_01923
OG0001435	Prav.g_01679	Pray.g_01619
OG0001436	Prav.g_00957	Pray.g_00312
OG0001438	Prav.g_01218	Pray.g_01143
OG0001439	Prav.g_00429	Pray.g_00380
OG0001440	Prav.g_00912	Pray.g_00563
OG0001441	Prav.g_00009	Pray.g_00127
OG0001442	Prav.g_00026	Pray.g_00104
OG0001443	Prav.g_00048	Pray.g_00081
OG0001444	Prav.g_01862	Pray.g_00044
OG0001445	Prav.g_01882	Pray.g_01937
OG0001446	Prav.g_01885	Pray.g_01935
OG0001447	Prav.g_01886	Pray.g_01934
OG0001448	Prav.g_01700	Pray.g_01599
OG0001449	Prav.g_01558	Pray.g_01741
OG0001452	Prav.g_00748	Pray.g_01424
OG0001453	Prav.g_01710	Pray.g_01588
OG0001454	Prav.g_00986	Pray.g_00844
OG0001457	Prav.g_01300	Pray.g_01061
OG0001459	Prav.g_00374	Pray.g_00327
OG0001460	Prav.g_00459	Pray.g_00411
OG0001462	Prav.g_00900	Pray.g_00551
OG0001463	Prav.g_00223	Pray.g_00597
OG0001464	Prav.g_00230	Pray.g_00602
OG0001465	Prav.g_01403	Pray.g_01901
OG0001467	Prav.g_01575	Pray.g_01725
OG0001468	Prav.g_00660	Pray.g_01334
OG0001469	Prav.g_00063	Pray.g_00066
OG0001470	Prav.g_01966	Pray.g_00798
OG0001471	Prav.g_01021	Pray.g_00909
OG0001472	Prav.g_00458	Pray.g_00410
OG0001474	Prav.g_00468	Pray.g_00421
OG0001475	Prav.g_00219	Pray.g_00593
OG0001476	Prav.g_00220	Pray.g_00594
OG0001477	Prav.g_00221	Pray.g_00595
OG0001478	Prav.g_00228	Pray.g_00601
OG0001479	Prav.g_00257	Pray.g_00628
OG0001480	Prav.g_00003	Pray.g_00133
OG0001481	Prav.g_01865	Pray.g_00047
OG0001483	Prav.g_01432	Pray.g_01876
OG0001484	Prav.g_01507	Pray.g_01784
OG0001485	Prav.g_00265	Pray.g_01230
OG0001486	Prav.g_00518	Pray.g_00472
OG0001487	Prav.g_01328	Pray.g_00307
OG0001488	Prav.g_00866	Pray.g_00653
OG0001490	Prav.g_01011	Pray.g_00881
OG0001491	Prav.g_00371	Pray.g_00324
OG0001493	Prav.g_00469	Pray.g_00422
OG0001494	Prav.g_00470	Pray.g_00423
OG0001495	Prav.g_00471	Pray.g_00424
OG0001496	Prav.g_00472	Pray.g_00425
OG0001497	Prav.g_00473	Pray.g_00426
OG0001498	Prav.g_00474	Pray.g_00427
OG0001499	Prav.g_00475	Pray.g_00428
OG0001500	Prav.g_00476	Pray.g_00429
OG0001501	Prav.g_00477	Pray.g_00430
OG0001502	Prav.g_00478	Pray.g_00431
OG0001503	Prav.g_00479	Pray.g_00432
OG0001506	Prav.g_00249	Pray.g_00620
OG0001507	Prav.g_00047	Pray.g_00082
OG0001508	Prav.g_01678	Pray.g_01620
OG0001509	Prav.g_00286	Pray.g_01252
OG0001510	Prav.g_00652	Pray.g_01326
OG0001513	Prav.g_00170	Pray.g_00184
OG0001515	Prav.g_00348	Pray.g_00294
OG0001516	Prav.g_00578	Pray.g_00533
OG0001517	Prav.g_00239	Pray.g_00611
OG0001518	Prav.g_01716	Pray.g_01579
OG0001520	Prav.g_00958	Pray.g_00311
OG0001521	Prav.g_00267	Pray.g_01233
OG0001523	Prav.g_00125	Pray.g_00228
OG0001524	Prav.g_00994	Pray.g_00854
OG0001525	Prav.g_01057	Pray.g_00949
OG0001527	Prav.g_00007	Pray.g_00129
OG0001528	Prav.g_01393, Prav.g_01020	Pray.g_01925
OG0001529	Prav.g_01395	Pray.g_01922
OG0001530	Prav.g_00959	Pray.g_00310
OG0001532	Prav.g_00102	Pray.g_01496
OG0001533	Prav.g_01012	Pray.g_00882
OG0001534	Prav.g_01017	Pray.g_01613
OG0001535	Prav.g_00455	Pray.g_00407
OG0001536	Prav.g_00005	Pray.g_00131
OG0001537	Prav.g_00947	Pray.g_01921
OG0001538	Prav.g_01405	Pray.g_01899
OG0001539	Prav.g_01419	Pray.g_01884
OG0001540	Prav.g_01420	Pray.g_01883
OG0001541	Prav.g_01503	Pray.g_01796
OG0001542	Prav.g_01683	Pray.g_01615
OG0001543	Prav.g_01692	Pray.g_01605
OG0001549	Prav.g_00191	Pray.g_00163
OG0001550	Prav.g_01953	Pray.g_00785
OG0001551	Prav.g_01977	Pray.g_00809
OG0001552	Prav.g_00988	Pray.g_00846
OG0001553	Prav.g_01004	Pray.g_00869
OG0001554	Prav.g_01005	Pray.g_00870
OG0001555	Prav.g_01055	Pray.g_00947
OG0001556	Prav.g_01067	Pray.g_00959
OG0001557	Prav.g_01275	Pray.g_01086
OG0001559	Prav.g_00349	Pray.g_00295
OG0001560	Prav.g_00368	Pray.g_00316
OG0001561	Prav.g_00460	Pray.g_00412
OG0001562	Prav.g_00899	Pray.g_00550
OG0001563	Prav.g_00237	Pray.g_00609
OG0001564	Prav.g_00238	Pray.g_00610
OG0001565	Prav.g_00240	Pray.g_00612
OG0001566	Prav.g_00243	Pray.g_00615
OG0001567	Prav.g_00250	Pray.g_00621
OG0001568	Prav.g_00002	Pray.g_00134
OG0001569	Prav.g_00006	Pray.g_00130
OG0001570	Prav.g_00012	Pray.g_00124
OG0001571	Prav.g_00020	Pray.g_00111
OG0001572	Prav.g_00029	Pray.g_00101
OG0001573	Prav.g_00032	Pray.g_00098
OG0001575	Prav.g_01401	Pray.g_01904
OG0001576	Prav.g_01411	Pray.g_01893
OG0001577	Prav.g_01470	Pray.g_01832
OG0001578	Prav.g_01472	Pray.g_01830
OG0001579	Prav.g_01559	Pray.g_01742
OG0001580	Prav.g_01517	Pray.g_01775
OG0001581	Prav.g_01515	Pray.g_01772
OG0001582	Prav.g_01661	Pray.g_01639
OG0001583	Prav.g_01662	Pray.g_01637
OG0001584	Prav.g_01663	Pray.g_01636
OG0001585	Prav.g_01672	Pray.g_01626
OG0001586	Prav.g_00708	Pray.g_01383
OG0001589	Prav.g_01315	Pray.g_01055
OG0001589	Prav.g_02004	Pray.g_00249
OG0001591	Prav.g_00982	Pray.g_00840
OG0001592	Prav.g_01010	Pray.g_00880
OG0001594	Prav.g_01066	Pray.g_00958
OG0001596	Prav.g_00351	Pray.g_00297
OG0001597	Prav.g_00462	Pray.g_00414
OG0001598	Prav.g_00485	Pray.g_00439
OG0001599	Prav.g_00041	Pray.g_00088
OG0001600	Prav.g_00042	Pray.g_00087
OG0001601	Prav.g_00043	Pray.g_00086
OG0001602	Prav.g_00044	Pray.g_00085
OG0001603	Prav.g_01722	Pray.g_01584
OG0001604	Prav.g_01774	Pray.g_01546
OG0001606	Prav.g_01986	Pray.g_00818
OG0001609	Prav.g_00987	Pray.g_00845
OG0001610	Prav.g_01299	Pray.g_01062
OG0001611	Prav.g_00331	Pray.g_00278
OG0001612	Prav.g_00372	Pray.g_00325
OG0001613	Prav.g_00466	Pray.g_00418
OG0001614	Prav.g_00582	Pray.g_00537
OG0001615	Prav.g_01377	Pray.g_01912
OG0001616	Prav.g_01332	Pray.g_01907
OG0001618	Prav.g_00109	Pray.g_01853
OG0001619	Prav.g_01462	Pray.g_01840
OG0001621	Prav.g_00361	Pray.g_00305
OG0001623	Prav.g_01983	Pray.g_00815
OG0001624	Prav.g_00464	Pray.g_00416
OG0001625	Prav.g_00894	Pray.g_00545
OG0001627	Prav.g_00941	Pray.g_01852
OG0001628	Prav.g_01703	Pray.g_01597
OG0001629	Prav.g_00942	Pray.g_01851
OG0001631	Prav.g_01823	Pray.g_00005
OG0001639	Prav.g_00175	Pray.g_00179
OG0001640	Prav.g_00858	Pray.g_00661
OG0001641	Prav.g_00983	Pray.g_00841
OG0001642	Prav.g_00985	Pray.g_00843
OG0001643	Prav.g_01006	Pray.g_00876
OG0001644	Prav.g_01007	Pray.g_00877
OG0001645	Prav.g_01009	Pray.g_00879
OG0001647	Prav.g_01064	Pray.g_00956
OG0001648	Prav.g_01157	Pray.g_01202
OG0001649	Prav.g_01163	Pray.g_01196
OG0001650	Prav.g_00305	Pray.g_01041
OG0001651	Prav.g_00340	Pray.g_00287
OG0001652	Prav.g_00342	Pray.g_00288
OG0001653	Prav.g_00369	Pray.g_00317
OG0001654	Prav.g_00370	Pray.g_00323
OG0001655	Prav.g_00379	Pray.g_00331
OG0001656	Prav.g_00402	Pray.g_00353
OG0001657	Prav.g_00453	Pray.g_00405
OG0001658	Prav.g_00465	Pray.g_00417
OG0001659	Prav.g_00511	Pray.g_00464
OG0001660	Prav.g_00895	Pray.g_00546
OG0001661	Prav.g_00898	Pray.g_00549
OG0001662	Prav.g_00903	Pray.g_00554
OG0001663	Prav.g_00920	Pray.g_00571
OG0001664	Prav.g_00921	Pray.g_00572
OG0001665	Prav.g_00218	Pray.g_00592
OG0001666	Prav.g_00222	Pray.g_00596
OG0001667	Prav.g_00226	Pray.g_00599
OG0001668	Prav.g_00233	Pray.g_00605
OG0001669	Prav.g_00245	Pray.g_00617
OG0001670	Prav.g_00246	Pray.g_00618
OG0001671	Prav.g_00253	Pray.g_00624
OG0001672	Prav.g_00258	Pray.g_00629
OG0001673	Prav.g_00259	Pray.g_00630
OG0001674	Prav.g_00260	Pray.g_00631
OG0001675	Prav.g_00018	Pray.g_00113
OG0001676	Prav.g_00023	Pray.g_00108
OG0001677	Prav.g_00040	Pray.g_00089
OG0001678	Prav.g_01834	Pray.g_00016
OG0001679	Prav.g_01826	Pray.g_00008
OG0001680	Prav.g_01382	Pray.g_01928
OG0001681	Prav.g_01412	Pray.g_01892
OG0001682	Prav.g_01417	Pray.g_01886
OG0001684	Prav.g_01660	Pray.g_01640
OG0001685	Prav.g_01665	Pray.g_01633
OG0001686	Prav.g_01668	Pray.g_01630
OG0001687	Prav.g_01674	Pray.g_01624
OG0001688	Prav.g_01677	Pray.g_01621
OG0001689	Prav.g_01682	Pray.g_01616
OG0001690	Prav.g_01684	Pray.g_01614
OG0001691	Prav.g_01685	Pray.g_01612
OG0001692	Prav.g_01766	Pray.g_01554
OG0001693	Prav.g_00747	Pray.g_01423
OG0001695	Prav.g_01511	Pray.g_01795
OG0001698	Prav.g_01094	Pray.g_00986
OG0001699	Prav.g_01314	Pray.g_01056
OG0001700	Prav.g_00334	Pray.g_00281
OG0001701	Prav.g_00337	Pray.g_00283
OG0001702	Prav.g_00356	Pray.g_00301
OG0001704	Prav.g_00896	Pray.g_00547
OG0001706	Prav.g_00022	Pray.g_00109
OG0001707	Prav.g_00045	Pray.g_00084
OG0001710	Prav.g_00897	Pray.g_00548
OG0001713	Prav.g_01508	Pray.g_01807
OG0001722	Prav.g_00332	Pray.g_00279
OG0001723	Prav.g_00339	Pray.g_00286
OG0001724	Prav.g_00384	Pray.g_00336
OG0001725	Prav.g_00461	Pray.g_00413
OG0001726	Prav.g_00011	Pray.g_00125
OG0001728	Prav.g_01418	Pray.g_01885
OG0001733	Prav.g_01002	Pray.g_00865
OG0001734	Prav.g_00304	Pray.g_01042
OG0001783	Prav.g_00112	Pray.g_00242
OG0001784	Prav.g_01122	Pray.g_01015
OG0001785	Prav.g_00352	Pray.g_00298
OG0001786	Prav.g_00426	Pray.g_00377
OG0001787	Prav.g_00025	Pray.g_00105
OG0001790	Prav.g_01398	Pray.g_01908
OG0001791	Prav.g_01399	Pray.g_01906
OG0001794	Prav.g_01709	Pray.g_01590
OG0001796	Prav.g_00028	Pray.g_00102
OG0001814	Prav.g_00463	Pray.g_00415
OG0001816	Prav.g_00217	Pray.g_00591
OG0001817	Prav.g_00013	Pray.g_00122
OG0001818	Prav.g_00015	Pray.g_00119
OG0001820	Prav.g_01404	Pray.g_01900
OG0001824	Prav.g_01676	Pray.g_01622
OG0001825	Prav.g_01701	Pray.g_01598
OG0001826	Prav.g_01719	Pray.g_01586
OG0001829	Prav.g_01706	Pray.g_01594
OG0001837	Prav.g_01989	Pray.g_00821
OG0001838	Prav.g_01008	Pray.g_00878
OG0001840	Prav.g_01374	Pray.g_01915
OG0001841	Prav.g_01402	Pray.g_01903
OG0001843	Prav.g_01556	Pray.g_01799
OG0001845	Prav.g_01599	Pray.g_01701
OG0001848	Prav.g_01708	Pray.g_01592
OG0001849	Prav.g_01690	Pray.g_01607
OG0001860	Prav.g_01027	Pray.g_00917
OG0001864	Prav.g_01876	Pray.g_01570
OG0001865	Prav.g_00890	Pray.g_01939
OG0001867	Prav.g_01376	Pray.g_01913
OG0001868	Prav.g_01397	Pray.g_01909
OG0001870	Prav.g_00210	Pray.g_01500
OG0001881	Prav.g_01723, Prav.g_01874	Pray.g_00252
OG0001911	Prav.g_01327	Pray.g_00308
OG0001914	Prav.g_00888, Prav.g_00945	Pray.g_00895
OG0001950	Prav.g_00001	Pray.g_00135
OG0001958	Prav.g_00027	Pray.g_00103
OG0001960	Prav.g_01735	Pray.g_01325
OG0001981	Prav.g_01543	Pray.g_01744, Pray.g_01780
OG0002024	Prav.g_01375	Pray.g_01914
OG0002030	Prav.g_00514	Pray.g_00467
OG0002142	Prav.g_01316	Pray.g_01054
OG0002310	Prav.g_01317	Pray.g_01053
OG0002508	Prav.g_01745	Pray.g_01568
OG0002517	Prav.g_01714	Pray.g_00260
OG0002518	Prav.g_01713	Pray.g_00261
OG0002519	Prav.g_01712	Pray.g_00262
