Orthogroup	Prav	Prae
OG0001153	Prav.g_00666	Prae.g_01792
OG0001154	Prav.g_00668	Prae.g_01794
OG0001155	Prav.g_00670	Prae.g_01796
OG0001156	Prav.g_00672	Prae.g_01798
OG0001157	Prav.g_00673	Prae.g_01799
OG0001158	Prav.g_00675	Prae.g_01801
OG0001159	Prav.g_00676	Prae.g_01802
OG0001160	Prav.g_00677	Prae.g_01803
OG0001161	Prav.g_00678	Prae.g_01804
OG0001162	Prav.g_00679	Prae.g_01805
OG0001163	Prav.g_00680	Prae.g_01806
OG0001164	Prav.g_00681	Prae.g_01807
OG0001165	Prav.g_00682	Prae.g_01808
OG0001166	Prav.g_00683	Prae.g_01809
OG0001167	Prav.g_00684	Prae.g_01810
OG0001168	Prav.g_00685	Prae.g_01811
OG0001169	Prav.g_00686	Prae.g_01812
OG0001170	Prav.g_00687	Prae.g_01813
OG0001171	Prav.g_00688	Prae.g_01814
OG0001172	Prav.g_00690	Prae.g_01816
OG0001173	Prav.g_00692	Prae.g_01818
OG0001174	Prav.g_00693	Prae.g_01819
OG0001175	Prav.g_00694	Prae.g_01820
OG0001176	Prav.g_00695	Prae.g_01821
OG0001177	Prav.g_00697	Prae.g_01823
OG0001178	Prav.g_00700	Prae.g_01826
OG0001179	Prav.g_00701	Prae.g_01827
OG0001180	Prav.g_00702	Prae.g_01828
OG0001181	Prav.g_00703	Prae.g_01829
OG0001182	Prav.g_00704	Prae.g_01830
OG0001183	Prav.g_00705	Prae.g_01831
OG0001184	Prav.g_00707	Prae.g_01833
OG0001185	Prav.g_00710	Prae.g_01836
OG0001186	Prav.g_00711	Prae.g_01837
OG0001187	Prav.g_00712	Prae.g_01838
OG0001188	Prav.g_00713	Prae.g_01839
OG0001189	Prav.g_00714	Prae.g_01840
OG0001190	Prav.g_00715	Prae.g_01841
OG0001191	Prav.g_00716	Prae.g_01842
OG0001192	Prav.g_00717	Prae.g_01843
OG0001193	Prav.g_00718	Prae.g_01844
OG0001194	Prav.g_00719	Prae.g_01845
OG0001195	Prav.g_00720	Prae.g_01846
OG0001196	Prav.g_00721	Prae.g_01847
OG0001197	Prav.g_00722	Prae.g_01848
OG0001198	Prav.g_00723	Prae.g_01849
OG0001199	Prav.g_00724	Prae.g_01850
OG0001200	Prav.g_00725	Prae.g_01851
OG0001201	Prav.g_00726	Prae.g_01852
OG0001202	Prav.g_00727	Prae.g_01853
OG0001203	Prav.g_00729	Prae.g_01855
OG0001204	Prav.g_00731	Prae.g_01857
OG0001205	Prav.g_00732	Prae.g_01858
OG0001206	Prav.g_00733	Prae.g_01859
OG0001207	Prav.g_00734	Prae.g_01860
OG0001208	Prav.g_00735	Prae.g_01861
OG0001209	Prav.g_00736	Prae.g_01862
OG0001210	Prav.g_00737	Prae.g_01863
OG0001211	Prav.g_00738	Prae.g_01864
OG0001212	Prav.g_00739	Prae.g_01865
OG0001213	Prav.g_00740	Prae.g_01866
OG0001214	Prav.g_00742	Prae.g_01868
OG0001215	Prav.g_00743	Prae.g_01869
OG0001216	Prav.g_00744	Prae.g_01870
OG0001217	Prav.g_00745	Prae.g_01871
OG0001218	Prav.g_00746	Prae.g_01872
OG0001219	Prav.g_00749	Prae.g_01875
OG0001220	Prav.g_00750	Prae.g_01876
OG0001221	Prav.g_00753	Prae.g_01879
OG0001222	Prav.g_00754	Prae.g_01880
OG0001223	Prav.g_00755	Prae.g_01881
OG0001224	Prav.g_00756	Prae.g_01882
OG0001225	Prav.g_00757	Prae.g_01883
OG0001226	Prav.g_00758	Prae.g_01884
OG0001227	Prav.g_00759	Prae.g_01885
OG0001228	Prav.g_00760	Prae.g_01886
OG0001229	Prav.g_00761	Prae.g_01887
OG0001230	Prav.g_00762	Prae.g_01888
OG0001231	Prav.g_00763	Prae.g_01889
OG0001232	Prav.g_00764	Prae.g_01890
OG0001233	Prav.g_00765	Prae.g_01891
OG0001234	Prav.g_00766	Prae.g_01892
OG0001235	Prav.g_00767	Prae.g_01893
OG0001236	Prav.g_00769	Prae.g_01895
OG0001237	Prav.g_00770	Prae.g_01896
OG0001238	Prav.g_00772	Prae.g_01898
OG0001239	Prav.g_00773	Prae.g_01899
OG0001240	Prav.g_00774	Prae.g_01900
OG0001241	Prav.g_00776	Prae.g_01902
OG0001242	Prav.g_00778	Prae.g_01903
OG0001243	Prav.g_00779	Prae.g_01904
OG0001244	Prav.g_00780	Prae.g_01905
OG0001245	Prav.g_00781	Prae.g_01906
OG0001246	Prav.g_00782	Prae.g_01907
OG0001247	Prav.g_00783	Prae.g_01908
OG0001248	Prav.g_00784	Prae.g_01909
OG0001249	Prav.g_00785	Prae.g_01910
OG0001250	Prav.g_00786	Prae.g_01911
OG0001251	Prav.g_00157	Prae.g_00092
OG0001252	Prav.g_00203	Prae.g_00138
OG0001254	Prav.g_01927	Prae.g_00282
OG0001255	Prav.g_01979	Prae.g_00334
OG0001256	Prav.g_01407	Prae.g_01291, Prae.g_00398
OG0001257	Prav.g_01080	Prae.g_00456
OG0001258	Prav.g_01096	Prae.g_00472
OG0001259	Prav.g_01186	Prae.g_00564
OG0001260	Prav.g_00345	Prae.g_00751
OG0001261	Prav.g_00431	Prae.g_00840
OG0001262	Prav.g_00447	Prae.g_00856
OG0001263	Prav.g_00467	Prae.g_00876
OG0001264	Prav.g_00498	Prae.g_00907
OG0001265	Prav.g_00909	Prae.g_01016
OG0001266	Prav.g_00236	Prae.g_01066
OG0001267	Prav.g_00049	Prae.g_01147
OG0001268	Prav.g_00062	Prae.g_01160
OG0001269	Prav.g_01456	Prae.g_01351
OG0001270	Prav.g_01618	Prae.g_01499
OG0001271	Prav.g_01629	Prae.g_01510
OG0001272	Prav.g_01669	Prae.g_01552
OG0001273	Prav.g_01670	Prae.g_01553
OG0001274	Prav.g_01675	Prae.g_01558
OG0001275	Prav.g_01691	Prae.g_01576
OG0001277	Prav.g_01720	Prae.g_01597
OG0001278	Prav.g_01753	Prae.g_01615
OG0001279	Prav.g_01757	Prae.g_01619
OG0001280	Prav.g_01760	Prae.g_01622
OG0001281	Prav.g_00271	Prae.g_01689
OG0001282	Prav.g_00296	Prae.g_01714
OG0001283	Prav.g_00671	Prae.g_01797
OG0001284	Prav.g_00699	Prae.g_01825
OG0001285	Prav.g_00730	Prae.g_01856
OG0001286	Prav.g_00775	Prae.g_01901
OG0001288	Prav.g_01036	Prae.g_00411
OG0001290	Prav.g_00098	Prae.g_00030
OG0001291	Prav.g_00136	Prae.g_00071
OG0001292	Prav.g_00139	Prae.g_00074
OG0001293	Prav.g_00141	Prae.g_00076
OG0001294	Prav.g_00158	Prae.g_00093
OG0001295	Prav.g_00184	Prae.g_00119
OG0001296	Prav.g_00190	Prae.g_00125
OG0001297	Prav.g_00839	Prae.g_00202
OG0001298	Prav.g_01890	Prae.g_00246
OG0001299	Prav.g_01899	Prae.g_00255
OG0001300	Prav.g_00992	Prae.g_00373
OG0001301	Prav.g_01235	Prae.g_00611
OG0001302	Prav.g_00350	Prae.g_00755
OG0001303	Prav.g_00355	Prae.g_00759
OG0001304	Prav.g_00924	Prae.g_01031
OG0001305	Prav.g_00929	Prae.g_01036
OG0001306	Prav.g_00244	Prae.g_01074
OG0001307	Prav.g_00254	Prae.g_01083
OG0001308	Prav.g_00014	Prae.g_01107
OG0001309	Prav.g_00016	Prae.g_01109
OG0001310	Prav.g_00024	Prae.g_01119
OG0001311	Prav.g_01853	Prae.g_01191
OG0001312	Prav.g_01457	Prae.g_01352
OG0001313	Prav.g_01673	Prae.g_01556
OG0001314	Prav.g_01784	Prae.g_01646
OG0001315	Prav.g_01819	Prae.g_01680
OG0001316	Prav.g_00667	Prae.g_01793
OG0001318	Prav.g_00206	Prae.g_00141
OG0001319	Prav.g_00800	Prae.g_00241
OG0001320	Prav.g_01065	Prae.g_00441
OG0001321	Prav.g_01015, Prav.g_00357	Prae.g_00761
OG0001322	Prav.g_00376	Prae.g_00787
OG0001323	Prav.g_00227	Prae.g_01057
OG0001324	Prav.g_00262	Prae.g_01091
OG0001325	Prav.g_00017	Prae.g_01113
OG0001326	Prav.g_01406	Prae.g_01290
OG0001327	Prav.g_01408	Prae.g_01292
OG0001328	Prav.g_01443	Prae.g_01334
OG0001329	Prav.g_01493	Prae.g_01388
OG0001330	Prav.g_01666	Prae.g_01549
OG0001331	Prav.g_01758	Prae.g_01620
OG0001332	Prav.g_01808	Prae.g_01669
OG0001333	Prav.g_00636	Prae.g_01762
OG0001334	Prav.g_00691	Prae.g_01817
OG0001335	Prav.g_00728	Prae.g_01854
OG0001336	Prav.g_00193	Prae.g_00128
OG0001337	Prav.g_00183	Prae.g_00118
OG0001338	Prav.g_00211	Prae.g_00147
OG0001339	Prav.g_00835	Prae.g_00206
OG0001340	Prav.g_01895	Prae.g_00251
OG0001341	Prav.g_01908	Prae.g_00264
OG0001342	Prav.g_01926	Prae.g_00281
OG0001343	Prav.g_01985	Prae.g_00339
OG0001344	Prav.g_00995	Prae.g_00378
OG0001345	Prav.g_01033	Prae.g_00408
OG0001346	Prav.g_01070	Prae.g_00446
OG0001347	Prav.g_01084	Prae.g_00460
OG0001348	Prav.g_01102	Prae.g_00478
OG0001349	Prav.g_01107	Prae.g_00483
OG0001350	Prav.g_01112	Prae.g_00488
OG0001351	Prav.g_01174	Prae.g_00551
OG0001352	Prav.g_01280	Prae.g_00656
OG0001353	Prav.g_01308, Prav.g_01311	Prae.g_00677
OG0001354	Prav.g_00380	Prae.g_00790
OG0001355	Prav.g_00437	Prae.g_00846
OG0001356	Prav.g_00481	Prae.g_00890
OG0001357	Prav.g_00584	Prae.g_00992
OG0001358	Prav.g_00908	Prae.g_01015
OG0001359	Prav.g_00037	Prae.g_01134
OG0001360	Prav.g_00038	Prae.g_01135
OG0001361	Prav.g_01831	Prae.g_01213
OG0001362	Prav.g_01392	Prae.g_01265
OG0001363	Prav.g_01506	Prae.g_01438
OG0001364	Prav.g_01648	Prae.g_01529
OG0001365	Prav.g_01504	Prae.g_01684
OG0001366	Prav.g_01798	Prae.g_01660
OG0001367	Prav.g_00285	Prae.g_01703
OG0001368	Prav.g_00698	Prae.g_01824
OG0001369	Prav.g_00910	Prae.g_01017
OG0001371	Prav.g_00132	Prae.g_00067
OG0001372	Prav.g_00133	Prae.g_00068
OG0001373	Prav.g_00140	Prae.g_00075
OG0001374	Prav.g_00152	Prae.g_00087
OG0001375	Prav.g_00200	Prae.g_00135
OG0001376	Prav.g_00804	Prae.g_00237
OG0001377	Prav.g_01903	Prae.g_00259
OG0001378	Prav.g_01919	Prae.g_00275
OG0001379	Prav.g_00981	Prae.g_00361
OG0001380	Prav.g_01383	Prae.g_00399
OG0001382	Prav.g_01058	Prae.g_00434
OG0001383	Prav.g_01109	Prae.g_00485
OG0001384	Prav.g_01117	Prae.g_00493
OG0001385	Prav.g_01264	Prae.g_00640
OG0001386	Prav.g_01272	Prae.g_00648
OG0001387	Prav.g_01274	Prae.g_00650
OG0001388	Prav.g_01284	Prae.g_00660
OG0001389	Prav.g_00311	Prae.g_00716
OG0001390	Prav.g_00344	Prae.g_00750
OG0001391	Prav.g_00382	Prae.g_00792
OG0001392	Prav.g_00480	Prae.g_00889
OG0001393	Prav.g_00482	Prae.g_00891
OG0001394	Prav.g_00504	Prae.g_00913
OG0001395	Prav.g_00507	Prae.g_00916
OG0001396	Prav.g_00946	Prae.g_00996
OG0001397	Prav.g_00918	Prae.g_01025
OG0001398	Prav.g_00937	Prae.g_01044
OG0001399	Prav.g_00225	Prae.g_01054
OG0001400	Prav.g_00234	Prae.g_01064
OG0001401	Prav.g_00241	Prae.g_01071
OG0001402	Prav.g_00051	Prae.g_01149
OG0001403	Prav.g_01439	Prae.g_01330
OG0001404	Prav.g_01464	Prae.g_01359
OG0001405	Prav.g_01474	Prae.g_01369
OG0001406	Prav.g_01617	Prae.g_01498
OG0001407	Prav.g_01620	Prae.g_01501
OG0001408	Prav.g_01667	Prae.g_01550
OG0001409	Prav.g_01680	Prae.g_01564
OG0001410	Prav.g_01693	Prae.g_01578
OG0001411	Prav.g_01707	Prae.g_01590
OG0001414	Prav.g_00126	Prae.g_00061
OG0001415	Prav.g_01972	Prae.g_00327
OG0001416	Prav.g_01119	Prae.g_00495
OG0001417	Prav.g_01273	Prae.g_00649
OG0001418	Prav.g_00358	Prae.g_00762
OG0001419	Prav.g_00386	Prae.g_00795
OG0001420	Prav.g_00484	Prae.g_00893
OG0001421	Prav.g_00488	Prae.g_00898
OG0001422	Prav.g_00231	Prae.g_01060
OG0001424	Prav.g_02005	Prae.g_01225
OG0001425	Prav.g_01686	Prae.g_01570
OG0001426	Prav.g_00771	Prae.g_01897
OG0001427	Prav.g_00991	Prae.g_00372
OG0001429	Prav.g_00566	Prae.g_00974
OG0001430	Prav.g_00901	Prae.g_01008
OG0001431	Prav.g_00232	Prae.g_01062
OG0001432	Prav.g_00235	Prae.g_01065
OG0001433	Prav.g_00943, Prav.g_00588, Prav.g_00948, Prav.g_01394	Prae.g_01267
OG0001435	Prav.g_01679	Prae.g_01562
OG0001436	Prav.g_00957	Prae.g_01231
OG0001437	Prav.g_01453, Prav.g_01871, Prav.g_00970, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373	Prae.g_00703, Prae.g_00708
OG0001437	Prav.g_00971	Prae.g_00701
OG0001438	Prav.g_01218	Prae.g_00594
OG0001439	Prav.g_00429	Prae.g_00838
OG0001440	Prav.g_00912	Prae.g_01019
OG0001441	Prav.g_00009	Prae.g_01101
OG0001442	Prav.g_00026	Prae.g_01122
OG0001443	Prav.g_00048	Prae.g_01146
OG0001444	Prav.g_01862	Prae.g_01182
OG0001448	Prav.g_01700	Prae.g_01583
OG0001452	Prav.g_00748	Prae.g_01874
OG0001454	Prav.g_00986	Prae.g_00366
OG0001457	Prav.g_01300	Prae.g_00676
OG0001459	Prav.g_00374	Prae.g_00785
OG0001460	Prav.g_00459	Prae.g_00868
OG0001462	Prav.g_00900	Prae.g_01007
OG0001463	Prav.g_00223	Prae.g_01053
OG0001464	Prav.g_00230	Prae.g_01059
OG0001465	Prav.g_01403	Prae.g_01287
OG0001467	Prav.g_01575	Prae.g_01456
OG0001468	Prav.g_00660	Prae.g_01786
OG0001469	Prav.g_00063	Prae.g_01161
OG0001470	Prav.g_01966	Prae.g_00321
OG0001472	Prav.g_00458	Prae.g_00867
OG0001474	Prav.g_00468	Prae.g_00877
OG0001475	Prav.g_00219	Prae.g_01049
OG0001476	Prav.g_00220	Prae.g_01050
OG0001477	Prav.g_00221	Prae.g_01051
OG0001478	Prav.g_00228	Prae.g_01058
OG0001479	Prav.g_00257	Prae.g_01086
OG0001480	Prav.g_00003	Prae.g_01095
OG0001481	Prav.g_01865	Prae.g_01179
OG0001483	Prav.g_01432	Prae.g_01323
OG0001484	Prav.g_01507	Prae.g_01439
OG0001485	Prav.g_00265	Prae.g_01682
OG0001487	Prav.g_01328	Prae.g_00767
OG0001488	Prav.g_00866	Prae.g_00175
OG0001490	Prav.g_01011	Prae.g_00395
OG0001491	Prav.g_00371	Prae.g_00782
OG0001493	Prav.g_00469	Prae.g_00878
OG0001494	Prav.g_00470	Prae.g_00879
OG0001495	Prav.g_00471	Prae.g_00880
OG0001496	Prav.g_00472	Prae.g_00881
OG0001497	Prav.g_00473	Prae.g_00882
OG0001498	Prav.g_00474	Prae.g_00883
OG0001499	Prav.g_00475	Prae.g_00884
OG0001500	Prav.g_00476	Prae.g_00885
OG0001501	Prav.g_00477	Prae.g_00886
OG0001502	Prav.g_00478	Prae.g_00887
OG0001503	Prav.g_00479	Prae.g_00888
OG0001505	Prav.g_00891	Prae.g_00999
OG0001506	Prav.g_00249	Prae.g_01078
OG0001507	Prav.g_00047	Prae.g_01145
OG0001508	Prav.g_01678	Prae.g_01561
OG0001509	Prav.g_00286	Prae.g_01704
OG0001510	Prav.g_00652	Prae.g_01778
OG0001514	Prav.g_01018, Prav.g_01414	Prae.g_01309
OG0001515	Prav.g_00348	Prae.g_00753
OG0001516	Prav.g_00578	Prae.g_00986
OG0001518	Prav.g_01716	Prae.g_01599
OG0001520	Prav.g_00958	Prae.g_01232
OG0001521	Prav.g_00267	Prae.g_01685
OG0001523	Prav.g_00125	Prae.g_00060
OG0001524	Prav.g_00994	Prae.g_00376
OG0001525	Prav.g_01057	Prae.g_00433
OG0001526	Prav.g_00486	Prae.g_00896
OG0001527	Prav.g_00007	Prae.g_01099
OG0001528	Prav.g_01393, Prav.g_01020	Prae.g_01266
OG0001529	Prav.g_01395	Prae.g_01269
OG0001530	Prav.g_00959	Prae.g_01233
OG0001532	Prav.g_00102	Prae.g_00034
OG0001534	Prav.g_01017	Prae.g_01568
OG0001535	Prav.g_00455	Prae.g_00864
OG0001536	Prav.g_00005	Prae.g_01097
OG0001537	Prav.g_00947	Prae.g_01256
OG0001538	Prav.g_01405	Prae.g_01289
OG0001539	Prav.g_01419	Prae.g_01314
OG0001540	Prav.g_01420	Prae.g_01315
OG0001541	Prav.g_01503	Prae.g_01421
OG0001542	Prav.g_01683	Prae.g_01566
OG0001543	Prav.g_01692	Prae.g_01577
OG0001546	Prav.g_01365	Prae.g_00687
OG0001549	Prav.g_00191	Prae.g_00126
OG0001550	Prav.g_01953	Prae.g_00308
OG0001551	Prav.g_01977	Prae.g_00332
OG0001552	Prav.g_00988	Prae.g_00368
OG0001553	Prav.g_01004	Prae.g_00387
OG0001554	Prav.g_01005	Prae.g_00388
OG0001555	Prav.g_01055	Prae.g_00431
OG0001556	Prav.g_01067	Prae.g_00443
OG0001557	Prav.g_01275	Prae.g_00651
OG0001559	Prav.g_00349	Prae.g_00754
OG0001560	Prav.g_00368	Prae.g_00774
OG0001561	Prav.g_00460	Prae.g_00869
OG0001562	Prav.g_00899	Prae.g_01006
OG0001563	Prav.g_00237	Prae.g_01067
OG0001564	Prav.g_00238	Prae.g_01068
OG0001565	Prav.g_00240	Prae.g_01070
OG0001566	Prav.g_00243	Prae.g_01073
OG0001567	Prav.g_00250	Prae.g_01079
OG0001568	Prav.g_00002	Prae.g_01094
OG0001569	Prav.g_00006	Prae.g_01098
OG0001570	Prav.g_00012	Prae.g_01104
OG0001571	Prav.g_00020	Prae.g_01116
OG0001572	Prav.g_00029	Prae.g_01125
OG0001573	Prav.g_00032	Prae.g_01129
OG0001575	Prav.g_01401	Prae.g_01284
OG0001576	Prav.g_01411	Prae.g_01295
OG0001577	Prav.g_01470	Prae.g_01365
OG0001578	Prav.g_01472	Prae.g_01367
OG0001582	Prav.g_01661	Prae.g_01542
OG0001583	Prav.g_01662	Prae.g_01544
OG0001584	Prav.g_01663	Prae.g_01545
OG0001585	Prav.g_01672	Prae.g_01555
OG0001586	Prav.g_00708	Prae.g_01834
OG0001590	Prav.g_01939	Prae.g_00294
OG0001591	Prav.g_00982	Prae.g_00362
OG0001592	Prav.g_01010	Prae.g_00394
OG0001594	Prav.g_01066	Prae.g_00442
OG0001596	Prav.g_00351	Prae.g_00756
OG0001597	Prav.g_00462	Prae.g_00871
OG0001598	Prav.g_00485	Prae.g_00895
OG0001599	Prav.g_00041	Prae.g_01139
OG0001600	Prav.g_00042	Prae.g_01140
OG0001601	Prav.g_00043	Prae.g_01141
OG0001602	Prav.g_00044	Prae.g_01142
OG0001604	Prav.g_01774	Prae.g_01636
OG0001605	Prav.g_00290	Prae.g_01708
OG0001606	Prav.g_01986	Prae.g_00340
OG0001609	Prav.g_00987	Prae.g_00367
OG0001610	Prav.g_01299	Prae.g_00675
OG0001611	Prav.g_00331	Prae.g_00736
OG0001612	Prav.g_00372	Prae.g_00783
OG0001613	Prav.g_00466	Prae.g_00875
OG0001614	Prav.g_00582	Prae.g_00990
OG0001615	Prav.g_01377	Prae.g_01277
OG0001616	Prav.g_01332	Prae.g_01243
OG0001618	Prav.g_00109	Prae.g_01346
OG0001619	Prav.g_01462	Prae.g_01357
OG0001620	Prav.g_01553	Prae.g_01399
OG0001621	Prav.g_00361	Prae.g_00765
OG0001624	Prav.g_00464	Prae.g_00873
OG0001625	Prav.g_00894	Prae.g_01001
OG0001627	Prav.g_00941	Prae.g_01347
OG0001628	Prav.g_01703	Prae.g_01586
OG0001629	Prav.g_00942	Prae.g_01348
OG0001639	Prav.g_00175	Prae.g_00109
OG0001640	Prav.g_00858	Prae.g_00183
OG0001641	Prav.g_00983	Prae.g_00363
OG0001642	Prav.g_00985	Prae.g_00365
OG0001643	Prav.g_01006	Prae.g_00390
OG0001644	Prav.g_01007	Prae.g_00391
OG0001645	Prav.g_01009	Prae.g_00393
OG0001647	Prav.g_01064	Prae.g_00440
OG0001648	Prav.g_01157	Prae.g_00534
OG0001649	Prav.g_01163	Prae.g_00540
OG0001650	Prav.g_00305	Prae.g_00710
OG0001651	Prav.g_00340	Prae.g_00745
OG0001652	Prav.g_00342	Prae.g_00747
OG0001653	Prav.g_00369	Prae.g_00775
OG0001654	Prav.g_00370	Prae.g_00781
OG0001655	Prav.g_00379	Prae.g_00789
OG0001656	Prav.g_00402	Prae.g_00811
OG0001657	Prav.g_00453	Prae.g_00862
OG0001658	Prav.g_00465	Prae.g_00874
OG0001659	Prav.g_00511	Prae.g_00920
OG0001660	Prav.g_00895	Prae.g_01002
OG0001661	Prav.g_00898	Prae.g_01005
OG0001662	Prav.g_00903	Prae.g_01010
OG0001663	Prav.g_00920	Prae.g_01027
OG0001664	Prav.g_00921	Prae.g_01028
OG0001665	Prav.g_00218	Prae.g_01048
OG0001666	Prav.g_00222	Prae.g_01052
OG0001667	Prav.g_00226	Prae.g_01056
OG0001668	Prav.g_00233	Prae.g_01063
OG0001669	Prav.g_00245	Prae.g_01075
OG0001670	Prav.g_00246	Prae.g_01076
OG0001671	Prav.g_00253	Prae.g_01082
OG0001672	Prav.g_00258	Prae.g_01087
OG0001673	Prav.g_00259	Prae.g_01088
OG0001674	Prav.g_00260	Prae.g_01089
OG0001675	Prav.g_00018	Prae.g_01114
OG0001676	Prav.g_00023	Prae.g_01118
OG0001677	Prav.g_00040	Prae.g_01138
OG0001678	Prav.g_01834	Prae.g_01210
OG0001679	Prav.g_01826	Prae.g_01218
OG0001680	Prav.g_01382	Prae.g_01262
OG0001681	Prav.g_01412	Prae.g_01296
OG0001682	Prav.g_01417	Prae.g_01312
OG0001684	Prav.g_01660	Prae.g_01541
OG0001685	Prav.g_01665	Prae.g_01548
OG0001686	Prav.g_01668	Prae.g_01551
OG0001687	Prav.g_01674	Prae.g_01557
OG0001688	Prav.g_01677	Prae.g_01560
OG0001689	Prav.g_01682	Prae.g_01565
OG0001690	Prav.g_01684	Prae.g_01567
OG0001691	Prav.g_01685	Prae.g_01569
OG0001692	Prav.g_01766	Prae.g_01628
OG0001693	Prav.g_00747	Prae.g_01873
OG0001698	Prav.g_01094	Prae.g_00470
OG0001699	Prav.g_01314	Prae.g_00681
OG0001700	Prav.g_00334	Prae.g_00739
OG0001701	Prav.g_00337	Prae.g_00741
OG0001702	Prav.g_00356	Prae.g_00760
OG0001704	Prav.g_00896	Prae.g_01003
OG0001706	Prav.g_00022	Prae.g_01117
OG0001707	Prav.g_00045	Prae.g_01143
OG0001709	Prav.g_00964	Prae.g_01238
OG0001710	Prav.g_00897	Prae.g_01004
OG0001722	Prav.g_00332	Prae.g_00737
OG0001723	Prav.g_00339	Prae.g_00743
OG0001725	Prav.g_00461	Prae.g_00870
OG0001726	Prav.g_00011	Prae.g_01103
OG0001728	Prav.g_01418	Prae.g_01313
OG0001729	Prav.g_01549, Prav.g_01523	Prae.g_01404
OG0001733	Prav.g_01002	Prae.g_00386
OG0001734	Prav.g_00304	Prae.g_00709
OG0001783	Prav.g_00112	Prae.g_00043
OG0001784	Prav.g_01122	Prae.g_00498
OG0001785	Prav.g_00352	Prae.g_00757
OG0001786	Prav.g_00426	Prae.g_00835
OG0001787	Prav.g_00025	Prae.g_01121
OG0001790	Prav.g_01398	Prae.g_01281
OG0001791	Prav.g_01399	Prae.g_01282
OG0001796	Prav.g_00028	Prae.g_01124
OG0001809	Prav.g_00359	Prae.g_00763
OG0001814	Prav.g_00463	Prae.g_00872
OG0001816	Prav.g_00217	Prae.g_01047
OG0001817	Prav.g_00013	Prae.g_01105
OG0001818	Prav.g_00015	Prae.g_01108
OG0001820	Prav.g_01404	Prae.g_01288
OG0001821	Prav.g_01727	Prae.g_01298
OG0001824	Prav.g_01676	Prae.g_01559
OG0001825	Prav.g_01701	Prae.g_01584
OG0001829	Prav.g_01706	Prae.g_01589
OG0001838	Prav.g_01008	Prae.g_00392
OG0001840	Prav.g_01374	Prae.g_01274
OG0001841	Prav.g_01402	Prae.g_01285
OG0001843	Prav.g_01556	Prae.g_01420
OG0001845	Prav.g_01599	Prae.g_01480
OG0001847	Prav.g_01687	Prae.g_01571
OG0001848	Prav.g_01708	Prae.g_01593
OG0001849	Prav.g_01690	Prae.g_01575
OG0001851	Prav.g_01353	Prae.g_00690
OG0001859	Prav.g_01905	Prae.g_00261
OG0001865	Prav.g_00890	Prae.g_01257
OG0001867	Prav.g_01376	Prae.g_01276
OG0001868	Prav.g_01397	Prae.g_01280
OG0001870	Prav.g_00210	Prae.g_00038
OG0001881	Prav.g_01723	Prae.g_01260
OG0001911	Prav.g_01327	Prae.g_00768
OG0001913	Prav.g_00963	Prae.g_01237
OG0001916	Prav.g_01351	Prae.g_00688
OG0001917	Prav.g_01352	Prae.g_00689
OG0001918	Prav.g_01358	Prae.g_00695
OG0001950	Prav.g_00001	Prae.g_01093
OG0001953	Prav.g_00127	Prae.g_00062
OG0001956	Prav.g_00341	Prae.g_00746
OG0001957	Prav.g_00956	Prae.g_01230
OG0001958	Prav.g_00027	Prae.g_01123
OG0001982	Prav.g_00980	Prae.g_00360
OG0001983	Prav.g_00892	Prae.g_01000
OG0001991	Prav.g_00960	Prae.g_01234
OG0002024	Prav.g_01375	Prae.g_01275
OG0002030	Prav.g_00514	Prae.g_00923
OG0002034	Prav.g_01333	Prae.g_01244
OG0002052	Prav.g_00367	Prae.g_00773
OG0002067	Prav.g_01215	Prae.g_00684
OG0002120	Prav.g_00387	Prae.g_00796
OG0002122	Prav.g_01344	Prae.g_01268
OG0002123	Prav.g_01532	Prae.g_01437
OG0002131	Prav.g_01343	Prae.g_01254
OG0002141	Prav.g_01216	Prae.g_00685
OG0002142	Prav.g_01316	Prae.g_01344
OG0002143	Prav.g_01554	Prae.g_01394
OG0002174	Prav.g_01535	Prae.g_01261
OG0002185	Prav.g_01329	Prae.g_01240
OG0002197	Prav.g_01880	Prae.g_00397
OG0002248	Prav.g_01337	Prae.g_01248
OG0002249	Prav.g_01331	Prae.g_01242
OG0002341	Prav.g_00209	Prae.g_00055
OG0002356	Prav.g_01026	Prae.g_00059
OG0002380	Prav.g_01338	Prae.g_01249
OG0002514	Prav.g_00537	Prae.g_00945
OG0002528	Prav.g_01740	Prae.g_01614
OG0002555	Prav.g_01349, Prav.g_01359	Prae.g_00696
OG0002556	Prav.g_01326	Prae.g_01239
OG0002557	Prav.g_01521	Prae.g_01392
OG0003102	Prav.g_01355	Prae.g_00692
OG0003103	Prav.g_01356	Prae.g_00693
OG0003104	Prav.g_01357	Prae.g_00694
OG0003105	Prav.g_01363	Prae.g_00697
OG0003106	Prav.g_01360	Prae.g_00698
OG0003107	Prav.g_01361	Prae.g_00699
OG0003108	Prav.g_01335	Prae.g_01246
OG0003109	Prav.g_01555	Prae.g_01393
OG0003452	Prav.g_01330	Prae.g_01241
OG0003453	Prav.g_01336	Prae.g_01247
OG0003454	Prav.g_01340	Prae.g_01251
OG0003455	Prav.g_01341	Prae.g_01252
OG0003992	Prav.g_00030	Prae.g_01127
OG0003993	Prav.g_01339	Prae.g_01250
OG0003994	Prav.g_01342	Prae.g_01253
OG0003997	Prav.g_01520	Prae.g_01427
