Orthogroup	Prav	Prap
OG0001167	Prav.g_00684	Prap.g_01585
OG0001168	Prav.g_00685	Prap.g_01584
OG0001169	Prav.g_00686	Prap.g_01583
OG0001170	Prav.g_00687	Prap.g_01582
OG0001171	Prav.g_00688	Prap.g_01581
OG0001172	Prav.g_00690	Prap.g_01579
OG0001173	Prav.g_00692	Prap.g_01577
OG0001174	Prav.g_00693	Prap.g_01576
OG0001175	Prav.g_00694	Prap.g_01575
OG0001176	Prav.g_00695	Prap.g_01573
OG0001177	Prav.g_00697	Prap.g_01571
OG0001178	Prav.g_00700	Prap.g_01568
OG0001179	Prav.g_00701	Prap.g_01567
OG0001180	Prav.g_00702	Prap.g_01566
OG0001181	Prav.g_00703	Prap.g_01565
OG0001182	Prav.g_00704	Prap.g_01564
OG0001183	Prav.g_00705	Prap.g_01563
OG0001184	Prav.g_00707	Prap.g_01561
OG0001185	Prav.g_00710	Prap.g_01559
OG0001186	Prav.g_00711	Prap.g_01558
OG0001187	Prav.g_00712	Prap.g_01557
OG0001188	Prav.g_00713	Prap.g_01556
OG0001189	Prav.g_00714	Prap.g_01555
OG0001190	Prav.g_00715	Prap.g_01554
OG0001191	Prav.g_00716	Prap.g_01553
OG0001192	Prav.g_00717	Prap.g_01552
OG0001193	Prav.g_00718	Prap.g_01551
OG0001194	Prav.g_00719	Prap.g_01550
OG0001195	Prav.g_00720	Prap.g_01549
OG0001196	Prav.g_00721	Prap.g_01548
OG0001197	Prav.g_00722	Prap.g_01547
OG0001198	Prav.g_00723	Prap.g_01546
OG0001199	Prav.g_00724	Prap.g_01545
OG0001200	Prav.g_00725	Prap.g_01544
OG0001201	Prav.g_00726	Prap.g_01543
OG0001202	Prav.g_00727	Prap.g_01542
OG0001203	Prav.g_00729	Prap.g_01541
OG0001204	Prav.g_00731	Prap.g_01539
OG0001205	Prav.g_00732	Prap.g_01537
OG0001206	Prav.g_00733	Prap.g_01536
OG0001207	Prav.g_00734	Prap.g_01535
OG0001208	Prav.g_00735	Prap.g_01534
OG0001209	Prav.g_00736	Prap.g_01533
OG0001210	Prav.g_00737	Prap.g_01532
OG0001211	Prav.g_00738	Prap.g_01531
OG0001212	Prav.g_00739	Prap.g_01530
OG0001213	Prav.g_00740	Prap.g_01529
OG0001214	Prav.g_00742	Prap.g_01527
OG0001215	Prav.g_00743	Prap.g_01526
OG0001216	Prav.g_00744	Prap.g_01525
OG0001217	Prav.g_00745	Prap.g_01524
OG0001218	Prav.g_00746	Prap.g_01523
OG0001219	Prav.g_00749	Prap.g_01520
OG0001220	Prav.g_00750	Prap.g_01519
OG0001221	Prav.g_00753	Prap.g_01515
OG0001222	Prav.g_00754	Prap.g_01514
OG0001223	Prav.g_00755	Prap.g_01513
OG0001224	Prav.g_00756	Prap.g_01511
OG0001225	Prav.g_00757	Prap.g_01510
OG0001226	Prav.g_00758	Prap.g_01509
OG0001227	Prav.g_00759	Prap.g_01508
OG0001228	Prav.g_00760	Prap.g_01507
OG0001229	Prav.g_00761	Prap.g_01506
OG0001230	Prav.g_00762	Prap.g_01505
OG0001231	Prav.g_00763	Prap.g_01504
OG0001232	Prav.g_00764	Prap.g_01501
OG0001233	Prav.g_00765	Prap.g_01500
OG0001234	Prav.g_00766	Prap.g_01499
OG0001235	Prav.g_00767	Prap.g_01498
OG0001236	Prav.g_00769	Prap.g_01496
OG0001237	Prav.g_00770	Prap.g_01495
OG0001238	Prav.g_00772	Prap.g_01492
OG0001239	Prav.g_00773	Prap.g_01491
OG0001240	Prav.g_00774	Prap.g_01490
OG0001241	Prav.g_00776	Prap.g_01874
OG0001242	Prav.g_00778	Prap.g_01873
OG0001243	Prav.g_00779	Prap.g_01872
OG0001244	Prav.g_00780	Prap.g_01871
OG0001245	Prav.g_00781	Prap.g_01870
OG0001246	Prav.g_00782	Prap.g_01869
OG0001247	Prav.g_00783	Prap.g_01868
OG0001248	Prav.g_00784	Prap.g_00056
OG0001249	Prav.g_00785	Prap.g_00055
OG0001250	Prav.g_00786	Prap.g_00054
OG0001251	Prav.g_00157	Prap.g_01086
OG0001252	Prav.g_00203	Prap.g_01036
OG0001254	Prav.g_01927	Prap.g_01429
OG0001255	Prav.g_01979	Prap.g_01373
OG0001257	Prav.g_01080	Prap.g_01285
OG0001258	Prav.g_01096	Prap.g_01269
OG0001259	Prav.g_01186	Prap.g_01178
OG0001260	Prav.g_00345	Prap.g_00693
OG0001261	Prav.g_00431	Prap.g_00747
OG0001262	Prav.g_00447	Prap.g_00730
OG0001263	Prav.g_00467	Prap.g_00477
OG0001264	Prav.g_00498	Prap.g_00859
OG0001265	Prav.g_00909	Prap.g_00300
OG0001266	Prav.g_00236	Prap.g_01129
OG0001267	Prav.g_00049	Prap.g_00474
OG0001268	Prav.g_00062	Prap.g_00459
OG0001269	Prav.g_01456	Prap.g_01927
OG0001270	Prav.g_01618	Prap.g_00164
OG0001271	Prav.g_01629	Prap.g_00177
OG0001272	Prav.g_01669	Prap.g_01120
OG0001273	Prav.g_01670	Prap.g_00238
OG0001274	Prav.g_01675	Prap.g_01907
OG0001275	Prav.g_01691	Prap.g_00531
OG0001276	Prav.g_01704, Prav.g_00969	Prap.g_00321
OG0001277	Prav.g_01720	Prap.g_01820
OG0001278	Prav.g_01753	Prap.g_01788
OG0001279	Prav.g_01757	Prap.g_01784
OG0001280	Prav.g_01760	Prap.g_01781
OG0001281	Prav.g_00271	Prap.g_01710
OG0001282	Prav.g_00296	Prap.g_01774
OG0001283	Prav.g_00671	Prap.g_01600
OG0001284	Prav.g_00699	Prap.g_01569
OG0001285	Prav.g_00730	Prap.g_01540
OG0001286	Prav.g_00775	Prap.g_01488
OG0001287	Prav.g_01386	Prap.g_01906
OG0001288	Prav.g_01036	Prap.g_01329
OG0001290	Prav.g_00098	Prap.g_00924
OG0001291	Prav.g_00136	Prap.g_00879
OG0001292	Prav.g_00139	Prap.g_00876
OG0001294	Prav.g_00158	Prap.g_01085
OG0001295	Prav.g_00184	Prap.g_01055
OG0001296	Prav.g_00190	Prap.g_01048
OG0001297	Prav.g_00839	Prap.g_00970
OG0001298	Prav.g_01890	Prap.g_01468
OG0001299	Prav.g_01899	Prap.g_01459
OG0001300	Prav.g_00992	Prap.g_00541
OG0001301	Prav.g_01235	Prap.g_00390
OG0001302	Prav.g_00350	Prap.g_01899, Prap.g_01848
OG0001303	Prav.g_00355	Prap.g_00519
OG0001304	Prav.g_00924	Prap.g_00699
OG0001305	Prav.g_00929	Prap.g_00704
OG0001306	Prav.g_00244	Prap.g_01502
OG0001307	Prav.g_00254	Prap.g_00542
OG0001308	Prav.g_00014	Prap.g_00228
OG0001309	Prav.g_00016	Prap.g_01538
OG0001310	Prav.g_00024	Prap.g_00035
OG0001311	Prav.g_01853	Prap.g_00423
OG0001312	Prav.g_01457	Prap.g_01926
OG0001313	Prav.g_01673	Prap.g_01344
OG0001315	Prav.g_01819	Prap.g_01720
OG0001316	Prav.g_00667	Prap.g_01604
OG0001318	Prav.g_00206	Prap.g_01033
OG0001319	Prav.g_00800	Prap.g_01474
OG0001320	Prav.g_01065	Prap.g_01919
OG0001322	Prav.g_00376	Prap.g_00505
OG0001323	Prav.g_00227	Prap.g_00870
OG0001324	Prav.g_00262	Prap.g_00647
OG0001325	Prav.g_00017	Prap.g_00607
OG0001326	Prav.g_01406	Prap.g_01911
OG0001327	Prav.g_01408	Prap.g_00227
OG0001328	Prav.g_01443	Prap.g_00566
OG0001329	Prav.g_01493	Prap.g_01493
OG0001330	Prav.g_01666	Prap.g_00210
OG0001331	Prav.g_01758	Prap.g_01783
OG0001332	Prav.g_01808	Prap.g_01731
OG0001333	Prav.g_00636	Prap.g_01638
OG0001334	Prav.g_00691	Prap.g_01578
OG0001336	Prav.g_00193	Prap.g_01046
OG0001337	Prav.g_00183	Prap.g_01056
OG0001338	Prav.g_00211	Prap.g_00580
OG0001339	Prav.g_00835	Prap.g_00966
OG0001340	Prav.g_01895	Prap.g_01463
OG0001341	Prav.g_01908	Prap.g_01450
OG0001342	Prav.g_01926	Prap.g_01430
OG0001343	Prav.g_01985	Prap.g_01367
OG0001345	Prav.g_01033	Prap.g_01332
OG0001346	Prav.g_01070	Prap.g_01295
OG0001347	Prav.g_01084	Prap.g_01281
OG0001349	Prav.g_01107	Prap.g_01258
OG0001350	Prav.g_01112	Prap.g_01253
OG0001351	Prav.g_01174	Prap.g_01192
OG0001352	Prav.g_01280	Prap.g_00819
OG0001353	Prav.g_01308	Prap.g_00942
OG0001355	Prav.g_00437	Prap.g_00740
OG0001356	Prav.g_00481	Prap.g_00662
OG0001357	Prav.g_00584	Prap.g_00285
OG0001358	Prav.g_00908	Prap.g_00299
OG0001359	Prav.g_00037	Prap.g_01878
OG0001360	Prav.g_00038	Prap.g_01877
OG0001361	Prav.g_01831	Prap.g_00402
OG0001362	Prav.g_01392	Prap.g_00610
OG0001363	Prav.g_01506	Prap.g_00890
OG0001364	Prav.g_01648	Prap.g_00196
OG0001365	Prav.g_01504	Prap.g_00894
OG0001366	Prav.g_01798	Prap.g_01741
OG0001368	Prav.g_00698	Prap.g_01570
OG0001369	Prav.g_00910	Prap.g_00301
OG0001371	Prav.g_00132	Prap.g_00884
OG0001372	Prav.g_00133	Prap.g_00882
OG0001373	Prav.g_00140	Prap.g_00875
OG0001374	Prav.g_00152	Prap.g_01091
OG0001375	Prav.g_00200	Prap.g_01038
OG0001376	Prav.g_00804	Prap.g_01478
OG0001377	Prav.g_01903	Prap.g_01454
OG0001378	Prav.g_01919	Prap.g_01437
OG0001379	Prav.g_00981	Prap.g_00162
OG0001380	Prav.g_01383, Prav.g_01879	Prap.g_00803
OG0001382	Prav.g_01058	Prap.g_01303
OG0001383	Prav.g_01109	Prap.g_01256
OG0001384	Prav.g_01117	Prap.g_01248
OG0001385	Prav.g_01264	Prap.g_00359
OG0001386	Prav.g_01272	Prap.g_00827
OG0001387	Prav.g_01274	Prap.g_00825
OG0001388	Prav.g_01284	Prap.g_00814
OG0001389	Prav.g_00311	Prap.g_00342
OG0001390	Prav.g_00344	Prap.g_00511
OG0001391	Prav.g_00382	Prap.g_00689
OG0001392	Prav.g_00480	Prap.g_00663
OG0001393	Prav.g_00482	Prap.g_00661
OG0001394	Prav.g_00504	Prap.g_00853
OG0001395	Prav.g_00507	Prap.g_00850
OG0001396	Prav.g_00946	Prap.g_01817
OG0001397	Prav.g_00918	Prap.g_00312
OG0001398	Prav.g_00937	Prap.g_00712
OG0001399	Prav.g_00225	Prap.g_00671
OG0001400	Prav.g_00234	Prap.g_00528
OG0001401	Prav.g_00241	Prap.g_00040
OG0001402	Prav.g_00051	Prap.g_00471
OG0001403	Prav.g_01439	Prap.g_00562
OG0001404	Prav.g_01464	Prap.g_00315
OG0001405	Prav.g_01474	Prap.g_00060
OG0001406	Prav.g_01617	Prap.g_00163
OG0001407	Prav.g_01620	Prap.g_00166
OG0001408	Prav.g_01667	Prap.g_00211
OG0001409	Prav.g_01680	Prap.g_01858
OG0001410	Prav.g_01693	Prap.g_01921
OG0001414	Prav.g_00126	Prap.g_00509
OG0001417	Prav.g_01273	Prap.g_00826
OG0001418	Prav.g_00358	Prap.g_00598
OG0001419	Prav.g_00386	Prap.g_00684
OG0001420	Prav.g_00484	Prap.g_00659
OG0001421	Prav.g_00488	Prap.g_00654
OG0001422	Prav.g_00231	Prap.g_00616
OG0001424	Prav.g_02005	Prap.g_00214
OG0001425	Prav.g_01686	Prap.g_00524
OG0001427	Prav.g_00991	Prap.g_01843
OG0001429	Prav.g_00566	Prap.g_00267
OG0001430	Prav.g_00901	Prap.g_00030
OG0001431	Prav.g_00232	Prap.g_00038
OG0001432	Prav.g_00235	Prap.g_00527
OG0001434	Prav.g_01717	Prap.g_01819, Prap.g_01914
OG0001435	Prav.g_01679	Prap.g_00492
OG0001436	Prav.g_00957	Prap.g_01791
OG0001439	Prav.g_00429	Prap.g_00750
OG0001440	Prav.g_00912	Prap.g_00304
OG0001441	Prav.g_00009	Prap.g_01894
OG0001443	Prav.g_00048	Prap.g_00475
OG0001444	Prav.g_01862	Prap.g_00436
OG0001445	Prav.g_01882	Prap.g_01890
OG0001446	Prav.g_01885	Prap.g_01889
OG0001447	Prav.g_01886	Prap.g_00482
OG0001448	Prav.g_01700	Prap.g_01896
OG0001449	Prav.g_01558	Prap.g_00083
OG0001450	Prav.g_01747	Prap.g_01855, Prap.g_01825
OG0001452	Prav.g_00748	Prap.g_01521
OG0001454	Prav.g_00986	Prap.g_01311
OG0001457	Prav.g_01300	Prap.g_00794
OG0001459	Prav.g_00374	Prap.g_01947
OG0001460	Prav.g_00459	Prap.g_01125
OG0001462	Prav.g_00900	Prap.g_00496
OG0001463	Prav.g_00223	Prap.g_01305
OG0001465	Prav.g_01403	Prap.g_00520
OG0001468	Prav.g_00660	Prap.g_01613
OG0001469	Prav.g_00063	Prap.g_00458
OG0001471	Prav.g_01021	Prap.g_00636
OG0001483	Prav.g_01432	Prap.g_00555
OG0001484	Prav.g_01507	Prap.g_00889
OG0001485	Prav.g_00265	Prap.g_01718
OG0001486	Prav.g_00518	Prap.g_00838
OG0001487	Prav.g_01328	Prap.g_01143
OG0001488	Prav.g_00866	Prap.g_00998
OG0001490	Prav.g_01011	Prap.g_01716
OG0001505	Prav.g_00891	Prap.g_01901
OG0001506	Prav.g_00249	Prap.g_00503
OG0001508	Prav.g_01678	Prap.g_01814
OG0001509	Prav.g_00286	Prap.g_01112
OG0001520	Prav.g_00958	Prap.g_01792
OG0001521	Prav.g_00267	Prap.g_00893
OG0001526	Prav.g_00486	Prap.g_00656
OG0001530	Prav.g_00959	Prap.g_01793
OG0001535	Prav.g_00455	Prap.g_00718
OG0001541	Prav.g_01503, Prav.g_01548	Prap.g_00003
OG0001545	Prav.g_00495	Prap.g_00862
OG0001546	Prav.g_01365	Prap.g_00745
OG0001558	Prav.g_01381	Prap.g_00019
OG0001579	Prav.g_01559	Prap.g_00097
OG0001580	Prav.g_01517	Prap.g_00085
OG0001581	Prav.g_01515	Prap.g_00088
OG0001588	Prav.g_01744	Prap.g_00517
OG0001607	Prav.g_01367	Prap.g_01949, Prap.g_01948
OG0001608	Prav.g_01742	Prap.g_00230
OG0001618	Prav.g_00109	Prap.g_00537
OG0001627	Prav.g_00941	Prap.g_01866
OG0001631	Prav.g_01823	Prap.g_01134
OG0001632	Prav.g_01724	Prap.g_00221
OG0001798	Prav.g_01743	Prap.g_01809
OG0001828	Prav.g_01389	Prap.g_01842
OG0001834	Prav.g_01368	Prap.g_00604
OG0001836	Prav.g_01887	Prap.g_00483
OG0001843	Prav.g_01556	Prap.g_00004
OG0001873	Prav.g_01366, Prav.g_00949	Prap.g_00057
OG0001881	Prav.g_01723, Prav.g_01874	Prap.g_01807
OG0001924	Prav.g_01725	Prap.g_00231
OG0001951	Prav.g_01519	Prap.g_00094
OG0001962	Prav.g_01540	Prap.g_00583
OG0001963	Prav.g_01539	Prap.g_00582
OG0001964	Prav.g_01538	Prap.g_00581
OG0001981	Prav.g_01543	Prap.g_00100
OG0001997	Prav.g_00966	Prap.g_00022
OG0001998	Prav.g_00967	Prap.g_00023
OG0001999	Prav.g_00968	Prap.g_00024
OG0002067	Prav.g_01215	Prap.g_00642
OG0002141	Prav.g_01216	Prap.g_00643
OG0002337	Prav.g_01372	Prap.g_01789
