Orthogroup	Prad	Prbf
OG0001121	Prad.g_00815	Prbf.g_00567
OG0001122	Prad.g_00814	Prbf.g_00566
OG0001123	Prad.g_00813	Prbf.g_00565
OG0001124	Prad.g_00811	Prbf.g_00563
OG0001125	Prad.g_00809	Prbf.g_00561
OG0001126	Prad.g_00808	Prbf.g_00560
OG0001127	Prad.g_00806	Prbf.g_00557
OG0001128	Prad.g_00805	Prbf.g_00556
OG0001129	Prad.g_00804	Prbf.g_00555
OG0001130	Prad.g_00801	Prbf.g_00552
OG0001131	Prad.g_00800	Prbf.g_00551
OG0001132	Prad.g_00799	Prbf.g_00550
OG0001133	Prad.g_00798	Prbf.g_00549
OG0001134	Prad.g_00797	Prbf.g_00548
OG0001135	Prad.g_00796	Prbf.g_00547
OG0001136	Prad.g_00795	Prbf.g_00546
OG0001137	Prad.g_00794	Prbf.g_00545
OG0001138	Prad.g_00793	Prbf.g_00544
OG0001139	Prad.g_00792	Prbf.g_00542
OG0001140	Prad.g_00791	Prbf.g_00541
OG0001141	Prad.g_00790	Prbf.g_00540
OG0001142	Prad.g_00787	Prbf.g_00536
OG0001143	Prad.g_00786	Prbf.g_00535
OG0001144	Prad.g_00785	Prbf.g_00534
OG0001145	Prad.g_00784	Prbf.g_00533
OG0001146	Prad.g_00783	Prbf.g_00532
OG0001147	Prad.g_00782	Prbf.g_00531
OG0001148	Prad.g_00781	Prbf.g_00530
OG0001149	Prad.g_00779	Prbf.g_00528
OG0001150	Prad.g_00778	Prbf.g_00527
OG0001151	Prad.g_00776	Prbf.g_00523
OG0001152	Prad.g_00775	Prbf.g_00522
OG0001153	Prad.g_00774	Prbf.g_00521
OG0001154	Prad.g_00772	Prbf.g_00519
OG0001155	Prad.g_00770	Prbf.g_00517
OG0001156	Prad.g_00768	Prbf.g_00515
OG0001157	Prad.g_00767	Prbf.g_00513
OG0001158	Prad.g_00765	Prbf.g_00511
OG0001159	Prad.g_00764	Prbf.g_00510
OG0001160	Prad.g_00763	Prbf.g_00509
OG0001161	Prad.g_00762	Prbf.g_00508
OG0001162	Prad.g_01641	Prbf.g_00507
OG0001163	Prad.g_01640	Prbf.g_00506
OG0001164	Prad.g_01639	Prbf.g_00505
OG0001165	Prad.g_01638	Prbf.g_00504
OG0001166	Prad.g_01637	Prbf.g_00503
OG0001167	Prad.g_01636	Prbf.g_00501
OG0001168	Prad.g_01635	Prbf.g_00500
OG0001169	Prad.g_01634	Prbf.g_00499
OG0001170	Prad.g_01633	Prbf.g_00498
OG0001171	Prad.g_01632	Prbf.g_00497
OG0001172	Prad.g_01630	Prbf.g_00495
OG0001173	Prad.g_01628	Prbf.g_00493
OG0001174	Prad.g_01627	Prbf.g_00492
OG0001175	Prad.g_01626	Prbf.g_00491
OG0001176	Prad.g_01625	Prbf.g_00488
OG0001177	Prad.g_01623	Prbf.g_00486
OG0001178	Prad.g_01621	Prbf.g_00483
OG0001179	Prad.g_01620	Prbf.g_00482
OG0001180	Prad.g_01619	Prbf.g_00481
OG0001181	Prad.g_01618	Prbf.g_00480
OG0001182	Prad.g_01617	Prbf.g_00479
OG0001183	Prad.g_01616	Prbf.g_00478
OG0001184	Prad.g_01614	Prbf.g_00476
OG0001185	Prad.g_01611	Prbf.g_00474
OG0001186	Prad.g_01610	Prbf.g_00473
OG0001187	Prad.g_01609	Prbf.g_00472
OG0001188	Prad.g_01608	Prbf.g_00471
OG0001189	Prad.g_01607	Prbf.g_00470
OG0001190	Prad.g_01606	Prbf.g_00469
OG0001191	Prad.g_01605	Prbf.g_00468
OG0001192	Prad.g_01604	Prbf.g_00467
OG0001193	Prad.g_01603	Prbf.g_00466
OG0001194	Prad.g_01602	Prbf.g_00465
OG0001195	Prad.g_01601	Prbf.g_00464
OG0001196	Prad.g_01600	Prbf.g_00463
OG0001197	Prad.g_01599	Prbf.g_00462
OG0001198	Prad.g_01598	Prbf.g_00461
OG0001199	Prad.g_01597	Prbf.g_00460
OG0001200	Prad.g_01596	Prbf.g_00459
OG0001201	Prad.g_01595	Prbf.g_00458
OG0001202	Prad.g_01594	Prbf.g_00457
OG0001203	Prad.g_01592	Prbf.g_00456
OG0001204	Prad.g_01590	Prbf.g_00454
OG0001205	Prad.g_01589	Prbf.g_00452
OG0001206	Prad.g_01588	Prbf.g_00451
OG0001207	Prad.g_01587	Prbf.g_00450
OG0001208	Prad.g_01586	Prbf.g_00449
OG0001209	Prad.g_01585	Prbf.g_00448
OG0001210	Prad.g_01584	Prbf.g_00447
OG0001211	Prad.g_01583	Prbf.g_00446
OG0001212	Prad.g_01582	Prbf.g_00445
OG0001213	Prad.g_01581	Prbf.g_00444
OG0001214	Prad.g_01579	Prbf.g_00442
OG0001215	Prad.g_01578	Prbf.g_00441
OG0001216	Prad.g_01577	Prbf.g_00440
OG0001217	Prad.g_01576	Prbf.g_00439
OG0001218	Prad.g_01575	Prbf.g_00438
OG0001219	Prad.g_01572	Prbf.g_00435
OG0001220	Prad.g_01571	Prbf.g_00434
OG0001221	Prad.g_01568	Prbf.g_00430
OG0001222	Prad.g_01567	Prbf.g_00429
OG0001223	Prad.g_01566	Prbf.g_00428
OG0001224	Prad.g_01565	Prbf.g_00426
OG0001225	Prad.g_01564	Prbf.g_00425
OG0001226	Prad.g_01563	Prbf.g_00424
OG0001227	Prad.g_01562	Prbf.g_00423
OG0001228	Prad.g_01561	Prbf.g_00422
OG0001229	Prad.g_01560	Prbf.g_00421
OG0001230	Prad.g_01559	Prbf.g_00420
OG0001231	Prad.g_01558	Prbf.g_00419
OG0001232	Prad.g_01557	Prbf.g_00416
OG0001233	Prad.g_01556	Prbf.g_00415
OG0001234	Prad.g_01555	Prbf.g_00414
OG0001235	Prad.g_01554	Prbf.g_00413
OG0001236	Prad.g_01552	Prbf.g_00411
OG0001237	Prad.g_01551	Prbf.g_00410
OG0001238	Prad.g_01549	Prbf.g_00407
OG0001239	Prad.g_01548	Prbf.g_00406
OG0001240	Prad.g_01547	Prbf.g_00405
OG0001241	Prad.g_01545	Prbf.g_00402
OG0001242	Prad.g_01544	Prbf.g_00401
OG0001243	Prad.g_01543	Prbf.g_00400
OG0001244	Prad.g_01542	Prbf.g_00399
OG0001245	Prad.g_01541	Prbf.g_00398
OG0001246	Prad.g_01540	Prbf.g_00397
OG0001247	Prad.g_01539	Prbf.g_00396
OG0001248	Prad.g_01538	Prbf.g_00395
OG0001249	Prad.g_01537	Prbf.g_00394
OG0001250	Prad.g_01536	Prbf.g_00393
OG0001252	Prad.g_01855	Prbf.g_01468
OG0001253	Prad.g_01841	Prbf.g_01483
OG0001254	Prad.g_01710	Prbf.g_01621
OG0001255	Prad.g_01658	Prbf.g_01677
OG0001257	Prad.g_00025	Prbf.g_01765
OG0001258	Prad.g_00131	Prbf.g_01781
OG0001259	Prad.g_01379	Prbf.g_01872
OG0001260	Prad.g_01091	Prbf.g_01155
OG0001261	Prad.g_01181	Prbf.g_01209
OG0001262	Prad.g_00297	Prbf.g_01192
OG0001263	Prad.g_00276	Prbf.g_00897
OG0001264	Prad.g_00246	Prbf.g_01321
OG0001265	Prad.g_00137	Prbf.g_01074
OG0001266	Prad.g_00995	Prbf.g_01921
OG0001267	Prad.g_01512	Prbf.g_00900
OG0001268	Prad.g_01499	Prbf.g_00915
OG0001269	Prad.g_00611	Prbf.g_00070
OG0001270	Prad.g_00474	Prbf.g_00200
OG0001271	Prad.g_00463	Prbf.g_00213
OG0001272	Prad.g_00421	Prbf.g_01930
OG0001273	Prad.g_00420	Prbf.g_00274
OG0001274	Prad.g_00415	Prbf.g_00812
OG0001275	Prad.g_00397	Prbf.g_00056
OG0001276	Prad.g_00384	Prbf.g_01053
OG0001277	Prad.g_00369	Prbf.g_00734
OG0001278	Prad.g_00949	Prbf.g_00702
OG0001279	Prad.g_00945	Prbf.g_00698
OG0001280	Prad.g_00942	Prbf.g_00695
OG0001281	Prad.g_00876	Prbf.g_00625
OG0001282	Prad.g_00851	Prbf.g_00688
OG0001283	Prad.g_00769	Prbf.g_00516
OG0001285	Prad.g_01591	Prbf.g_00455
OG0001286	Prad.g_01546	Prbf.g_00403
OG0001287	Prad.g_01299	Prbf.g_00811
OG0001288	Prad.g_00070	Prbf.g_01721
OG0001290	Prad.g_01956	Prbf.g_01353
OG0001291	Prad.g_01922	Prbf.g_01398
OG0001292	Prad.g_01919	Prbf.g_01401
OG0001293	Prad.g_01917	Prbf.g_01403
OG0001294	Prad.g_01900	Prbf.g_01419
OG0001295	Prad.g_01874	Prbf.g_01449
OG0001296	Prad.g_01868	Prbf.g_01456
OG0001297	Prad.g_01792	Prbf.g_01534
OG0001298	Prad.g_01748	Prbf.g_01582
OG0001299	Prad.g_01739	Prbf.g_01591
OG0001300	Prad.g_00736	Prbf.g_00046
OG0001301	Prad.g_01426	Prbf.g_00984
OG0001302	Prad.g_01096	Prbf.g_00804, Prbf.g_00762
OG0001303	Prad.g_01100	Prbf.g_00855
OG0001304	Prad.g_01027	Prbf.g_01161
OG0001305	Prad.g_01022	Prbf.g_01166
OG0001306	Prad.g_00988	Prbf.g_00417
OG0001307	Prad.g_00979	Prbf.g_00045
OG0001308	Prad.g_00647	Prbf.g_00264
OG0001309	Prad.g_00649	Prbf.g_00453
OG0001310	Prad.g_00660	Prbf.g_00281
OG0001311	Prad.g_01467	Prbf.g_00951
OG0001312	Prad.g_00610	Prbf.g_00069
OG0001313	Prad.g_00417	Prbf.g_01706
OG0001314	Prad.g_00918	Prbf.g_00670
OG0001315	Prad.g_00883	Prbf.g_00635
OG0001316	Prad.g_00773	Prbf.g_00520
OG0001318	Prad.g_01852	Prbf.g_01471
OG0001319	Prad.g_01753	Prbf.g_01576
OG0001320	Prad.g_00039	Prbf.g_00824
OG0001321	Prad.g_01207, Prad.g_01102	Prbf.g_01920
OG0001322	Prad.g_01126	Prbf.g_00869
OG0001323	Prad.g_01003	Prbf.g_01332
OG0001324	Prad.g_00971	Prbf.g_00375
OG0001325	Prad.g_00653	Prbf.g_00336
OG0001326	Prad.g_00338	Prbf.g_00816
OG0001327	Prad.g_00340	Prbf.g_00263
OG0001328	Prad.g_00623	Prbf.g_00021
OG0001329	Prad.g_00574	Prbf.g_00408
OG0001330	Prad.g_00424	Prbf.g_00246
OG0001331	Prad.g_00944	Prbf.g_00697
OG0001332	Prad.g_00894	Prbf.g_00646
OG0001333	Prad.g_00803	Prbf.g_00554
OG0001334	Prad.g_01629	Prbf.g_00494
OG0001336	Prad.g_01865	Prbf.g_01458
OG0001337	Prad.g_01875	Prbf.g_01448
OG0001338	Prad.g_01847	Prbf.g_00007
OG0001339	Prad.g_01788	Prbf.g_01538
OG0001340	Prad.g_01743	Prbf.g_01587
OG0001341	Prad.g_01730	Prbf.g_01600
OG0001342	Prad.g_01711	Prbf.g_01620
OG0001343	Prad.g_01652	Prbf.g_01683
OG0001345	Prad.g_00668	Prbf.g_01718
OG0001346	Prad.g_00035	Prbf.g_01755
OG0001347	Prad.g_00021	Prbf.g_01769
OG0001349	Prad.g_00120	Prbf.g_01792
OG0001350	Prad.g_00115	Prbf.g_01797
OG0001351	Prad.g_01366	Prbf.g_01858
OG0001352	Prad.g_01256	Prbf.g_01281
OG0001353	Prad.g_01277	Prbf.g_01562
OG0001354	Prad.g_01129	Prbf.g_01154
OG0001355	Prad.g_00307	Prbf.g_01202
OG0001356	Prad.g_00262	Prbf.g_00840
OG0001357	Prad.g_00158	Prbf.g_01089
OG0001358	Prad.g_00138	Prbf.g_01075
OG0001359	Prad.g_01525	Prbf.g_00783
OG0001360	Prad.g_01524	Prbf.g_00782
OG0001361	Prad.g_01445	Prbf.g_00972
OG0001362	Prad.g_01216	Prbf.g_00339
OG0001364	Prad.g_00444	Prbf.g_00232
OG0001365	Prad.g_00376	Prbf.g_01383
OG0001366	Prad.g_00904	Prbf.g_00656
OG0001368	Prad.g_01622	Prbf.g_00485
OG0001371	Prad.g_01926	Prbf.g_01393
OG0001372	Prad.g_01925	Prbf.g_01395
OG0001373	Prad.g_01918	Prbf.g_01402
OG0001374	Prad.g_01906	Prbf.g_01413
OG0001375	Prad.g_01858	Prbf.g_01466
OG0001376	Prad.g_01757	Prbf.g_01572
OG0001377	Prad.g_01735	Prbf.g_01596
OG0001378	Prad.g_01719	Prbf.g_01613
OG0001379	Prad.g_00748	Prbf.g_00198
OG0001380	Prad.g_01980	Prbf.g_01265
OG0001381	Prad.g_00053	Prbf.g_01741
OG0001382	Prad.g_00046	Prbf.g_01747
OG0001383	Prad.g_00118	Prbf.g_01794
OG0001384	Prad.g_00110	Prbf.g_01802
OG0001385	Prad.g_01240	Prbf.g_01015
OG0001386	Prad.g_01248	Prbf.g_01289
OG0001387	Prad.g_01250	Prbf.g_01287
OG0001388	Prad.g_01260	Prbf.g_01276
OG0001389	Prad.g_01054	Prbf.g_01032
OG0001390	Prad.g_01090	Prbf.g_00863
OG0001391	Prad.g_01131	Prbf.g_01151
OG0001392	Prad.g_00263	Prbf.g_00841
OG0001393	Prad.g_00261	Prbf.g_00839
OG0001394	Prad.g_00240	Prbf.g_01315
OG0001395	Prad.g_00237	Prbf.g_01312
OG0001396	Prad.g_00154	Prbf.g_00731
OG0001397	Prad.g_01034	Prbf.g_01062
OG0001398	Prad.g_01014	Prbf.g_01174
OG0001399	Prad.g_01005	Prbf.g_00849
OG0001400	Prad.g_00997	Prbf.g_00059
OG0001401	Prad.g_01320	Prbf.g_00276
OG0001402	Prad.g_01510	Prbf.g_00903
OG0001403	Prad.g_00627	Prbf.g_00025
OG0001404	Prad.g_00603	Prbf.g_01059
OG0001405	Prad.g_00593	Prbf.g_00096
OG0001406	Prad.g_00475	Prbf.g_00199
OG0001407	Prad.g_00472	Prbf.g_00202
OG0001408	Prad.g_00423	Prbf.g_00247
OG0001409	Prad.g_00409	Prbf.g_00772
OG0001410	Prad.g_00395	Prbf.g_00826
OG0001412	Prad.g_00205	Prbf.g_01137
OG0001414	Prad.g_01932	Prbf.g_00865
OG0001417	Prad.g_01249	Prbf.g_01288
OG0001418	Prad.g_01103	Prbf.g_00327
OG0001419	Prad.g_01135	Prbf.g_01145
OG0001420	Prad.g_00259	Prbf.g_00837
OG0001421	Prad.g_00255	Prbf.g_00832
OG0001422	Prad.g_01000	Prbf.g_00344
OG0001423	Prad.g_01523	Prbf.g_00348
OG0001424	Prad.g_00074	Prbf.g_00250
OG0001425	Prad.g_00403	Prbf.g_00063
OG0001427	Prad.g_00737	Prbf.g_00757
OG0001428	Prad.g_00560	Prbf.g_00131, Prbf.g_00129
OG0001430	Prad.g_00145	Prbf.g_00286
OG0001431	Prad.g_00999	Prbf.g_00278
OG0001432	Prad.g_00996	Prbf.g_00060
OG0001435	Prad.g_00411	Prbf.g_00882
OG0001439	Prad.g_01178	Prbf.g_01212
OG0001440	Prad.g_00134	Prbf.g_01070
OG0001441	Prad.g_00640	Prbf.g_00799
OG0001443	Prad.g_01513	Prbf.g_00899
OG0001444	Prad.g_01477	Prbf.g_00938
OG0001445	Prad.g_01202	Prbf.g_00795
OG0001446	Prad.g_01204	Prbf.g_00794
OG0001447	Prad.g_01205	Prbf.g_00892
OG0001451	Prad.g_00546	Prbf.g_00361
OG0001452	Prad.g_01573	Prbf.g_00436
OG0001454	Prad.g_00743	Prbf.g_01739
OG0001455	Prad.g_01191	Prbf.g_00357
OG0001456	Prad.g_01378	Prbf.g_01871
OG0001457	Prad.g_01276	Prbf.g_01256
OG0001458	Prad.g_01089	Prbf.g_00353
OG0001459	Prad.g_01124	Prbf.g_00090
OG0001460	Prad.g_00285	Prbf.g_01925
OG0001461	Prad.g_00213	Prbf.g_01025
OG0001462	Prad.g_00146	Prbf.g_00878
OG0001463	Prad.g_01006	Prbf.g_01745
OG0001465	Prad.g_00334	Prbf.g_00854
OG0001466	Prad.g_00348	Prbf.g_00262
OG0001468	Prad.g_00780	Prbf.g_00529
OG0001469	Prad.g_01498	Prbf.g_00916
OG0001473	Prad.g_00277	Prbf.g_01152
OG0001482	Prad.g_01985, Prad.g_01318	Prbf.g_00789
OG0001483	Prad.g_00364	Prbf.g_00032
OG0001484	Prad.g_00562	Prbf.g_01388
OG0001485	Prad.g_00881	Prbf.g_00633
OG0001486	Prad.g_00225	Prbf.g_01300
OG0001488	Prad.g_01819	Prbf.g_01506
OG0001489	Prad.g_00734	Prbf.g_00603
OG0001490	Prad.g_00701	Prbf.g_00631
OG0001492	Prad.g_01179	Prbf.g_01211
OG0001504	Prad.g_00230	Prbf.g_01305
OG0001505	Prad.g_01189	Prbf.g_00806
OG0001506	Prad.g_00984	Prbf.g_00871
OG0001508	Prad.g_00412	Prbf.g_00728
OG0001509	Prad.g_00861	Prbf.g_01938
OG0001519	Prad.g_00722	Prbf.g_00810
OG0001521	Prad.g_00375	Prbf.g_01384
OG0001522	Prad.g_00075, Prad.g_00962	Prbf.g_00773, Prbf.g_00298
OG0001544	Prad.g_00082	Prbf.g_00807
OG0001546	Prad.g_01046	Prbf.g_01207
OG0001558	Prad.g_01073, Prad.g_01084	Prbf.g_00297
OG0001574	Prad.g_00315	Prbf.g_00338
OG0001579	Prad.g_00535	Prbf.g_00133
OG0001593	Prad.g_00047	Prbf.g_01746
OG0001607	Prad.g_00087	Prbf.g_00091
OG0001607	Prad.g_00310	Prbf.g_00092
OG0001627	Prad.g_01192	Prbf.g_00780
OG0001631	Prad.g_01437	Prbf.g_01916
OG0001694	Prad.g_01186	Prbf.g_01709
OG0001714	Prad.g_00573	Prbf.g_00197
OG0001735	Prad.g_00079	Prbf.g_00730, Prbf.g_00758
OG0001736	Prad.g_00229	Prbf.g_01304
OG0001869	Prad.g_00553	Prbf.g_00078
OG0001873	Prad.g_00309	Prbf.g_00093
OG0001880	Prad.g_00570	Prbf.g_00310
OG0001961	Prad.g_01286	Prbf.g_00283
OG0001962	Prad.g_00543	Prbf.g_00004
OG0001963	Prad.g_00544	Prbf.g_00005
OG0001964	Prad.g_00545	Prbf.g_00006
OG0001994	Prad.g_00089	Prbf.g_01710
OG0002191	Prad.g_01288	Prbf.g_00362
OG0002195	Prad.g_00088	Prbf.g_01711
OG0002275	Prad.g_00542	Prbf.g_00003
