Orthogroup	Prad	Prae
OG0001153	Prad.g_00774	Prae.g_01792
OG0001154	Prad.g_00772	Prae.g_01794
OG0001155	Prad.g_00770	Prae.g_01796
OG0001156	Prad.g_00768	Prae.g_01798
OG0001157	Prad.g_00767	Prae.g_01799
OG0001158	Prad.g_00765	Prae.g_01801
OG0001159	Prad.g_00764	Prae.g_01802
OG0001160	Prad.g_00763	Prae.g_01803
OG0001161	Prad.g_00762	Prae.g_01804
OG0001162	Prad.g_01641	Prae.g_01805
OG0001163	Prad.g_01640	Prae.g_01806
OG0001164	Prad.g_01639	Prae.g_01807
OG0001165	Prad.g_01638	Prae.g_01808
OG0001166	Prad.g_01637	Prae.g_01809
OG0001167	Prad.g_01636	Prae.g_01810
OG0001168	Prad.g_01635	Prae.g_01811
OG0001169	Prad.g_01634	Prae.g_01812
OG0001170	Prad.g_01633	Prae.g_01813
OG0001171	Prad.g_01632	Prae.g_01814
OG0001172	Prad.g_01630	Prae.g_01816
OG0001173	Prad.g_01628	Prae.g_01818
OG0001174	Prad.g_01627	Prae.g_01819
OG0001175	Prad.g_01626	Prae.g_01820
OG0001176	Prad.g_01625	Prae.g_01821
OG0001177	Prad.g_01623	Prae.g_01823
OG0001178	Prad.g_01621	Prae.g_01826
OG0001179	Prad.g_01620	Prae.g_01827
OG0001180	Prad.g_01619	Prae.g_01828
OG0001181	Prad.g_01618	Prae.g_01829
OG0001182	Prad.g_01617	Prae.g_01830
OG0001183	Prad.g_01616	Prae.g_01831
OG0001184	Prad.g_01614	Prae.g_01833
OG0001185	Prad.g_01611	Prae.g_01836
OG0001186	Prad.g_01610	Prae.g_01837
OG0001187	Prad.g_01609	Prae.g_01838
OG0001188	Prad.g_01608	Prae.g_01839
OG0001189	Prad.g_01607	Prae.g_01840
OG0001190	Prad.g_01606	Prae.g_01841
OG0001191	Prad.g_01605	Prae.g_01842
OG0001192	Prad.g_01604	Prae.g_01843
OG0001193	Prad.g_01603	Prae.g_01844
OG0001194	Prad.g_01602	Prae.g_01845
OG0001195	Prad.g_01601	Prae.g_01846
OG0001196	Prad.g_01600	Prae.g_01847
OG0001197	Prad.g_01599	Prae.g_01848
OG0001198	Prad.g_01598	Prae.g_01849
OG0001199	Prad.g_01597	Prae.g_01850
OG0001200	Prad.g_01596	Prae.g_01851
OG0001201	Prad.g_01595	Prae.g_01852
OG0001202	Prad.g_01594	Prae.g_01853
OG0001203	Prad.g_01592	Prae.g_01855
OG0001204	Prad.g_01590	Prae.g_01857
OG0001205	Prad.g_01589	Prae.g_01858
OG0001206	Prad.g_01588	Prae.g_01859
OG0001207	Prad.g_01587	Prae.g_01860
OG0001208	Prad.g_01586	Prae.g_01861
OG0001209	Prad.g_01585	Prae.g_01862
OG0001210	Prad.g_01584	Prae.g_01863
OG0001211	Prad.g_01583	Prae.g_01864
OG0001212	Prad.g_01582	Prae.g_01865
OG0001213	Prad.g_01581	Prae.g_01866
OG0001214	Prad.g_01579	Prae.g_01868
OG0001215	Prad.g_01578	Prae.g_01869
OG0001216	Prad.g_01577	Prae.g_01870
OG0001217	Prad.g_01576	Prae.g_01871
OG0001218	Prad.g_01575	Prae.g_01872
OG0001219	Prad.g_01572	Prae.g_01875
OG0001220	Prad.g_01571	Prae.g_01876
OG0001221	Prad.g_01568	Prae.g_01879
OG0001222	Prad.g_01567	Prae.g_01880
OG0001223	Prad.g_01566	Prae.g_01881
OG0001224	Prad.g_01565	Prae.g_01882
OG0001225	Prad.g_01564	Prae.g_01883
OG0001226	Prad.g_01563	Prae.g_01884
OG0001227	Prad.g_01562	Prae.g_01885
OG0001228	Prad.g_01561	Prae.g_01886
OG0001229	Prad.g_01560	Prae.g_01887
OG0001230	Prad.g_01559	Prae.g_01888
OG0001231	Prad.g_01558	Prae.g_01889
OG0001232	Prad.g_01557	Prae.g_01890
OG0001233	Prad.g_01556	Prae.g_01891
OG0001234	Prad.g_01555	Prae.g_01892
OG0001235	Prad.g_01554	Prae.g_01893
OG0001236	Prad.g_01552	Prae.g_01895
OG0001237	Prad.g_01551	Prae.g_01896
OG0001238	Prad.g_01549	Prae.g_01898
OG0001239	Prad.g_01548	Prae.g_01899
OG0001240	Prad.g_01547	Prae.g_01900
OG0001241	Prad.g_01545	Prae.g_01902
OG0001242	Prad.g_01544	Prae.g_01903
OG0001243	Prad.g_01543	Prae.g_01904
OG0001244	Prad.g_01542	Prae.g_01905
OG0001245	Prad.g_01541	Prae.g_01906
OG0001246	Prad.g_01540	Prae.g_01907
OG0001247	Prad.g_01539	Prae.g_01908
OG0001248	Prad.g_01538	Prae.g_01909
OG0001249	Prad.g_01537	Prae.g_01910
OG0001250	Prad.g_01536	Prae.g_01911
OG0001251	Prad.g_01901	Prae.g_00092
OG0001252	Prad.g_01855	Prae.g_00138
OG0001253	Prad.g_01841	Prae.g_00153
OG0001254	Prad.g_01710	Prae.g_00282
OG0001255	Prad.g_01658	Prae.g_00334
OG0001256	Prad.g_00339	Prae.g_01291
OG0001257	Prad.g_00025	Prae.g_00456
OG0001258	Prad.g_00131	Prae.g_00472
OG0001259	Prad.g_01379	Prae.g_00564
OG0001260	Prad.g_01091	Prae.g_00751
OG0001261	Prad.g_01181	Prae.g_00840
OG0001262	Prad.g_00297	Prae.g_00856
OG0001263	Prad.g_00276	Prae.g_00876
OG0001264	Prad.g_00246	Prae.g_00907
OG0001265	Prad.g_00137	Prae.g_01016
OG0001266	Prad.g_00995	Prae.g_01066
OG0001267	Prad.g_01512	Prae.g_01147
OG0001268	Prad.g_01499	Prae.g_01160
OG0001269	Prad.g_00611	Prae.g_01351
OG0001270	Prad.g_00474	Prae.g_01499
OG0001271	Prad.g_00463	Prae.g_01510
OG0001272	Prad.g_00421	Prae.g_01552
OG0001273	Prad.g_00420	Prae.g_01553
OG0001274	Prad.g_00415	Prae.g_01558
OG0001277	Prad.g_00369	Prae.g_01597
OG0001278	Prad.g_00949	Prae.g_01615
OG0001279	Prad.g_00945	Prae.g_01619
OG0001280	Prad.g_00942	Prae.g_01622
OG0001281	Prad.g_00876	Prae.g_01689
OG0001282	Prad.g_00851	Prae.g_01714
OG0001283	Prad.g_00769	Prae.g_01797
OG0001285	Prad.g_01591	Prae.g_01856
OG0001286	Prad.g_01546	Prae.g_01901
OG0001288	Prad.g_00070	Prae.g_00411
OG0001290	Prad.g_01956	Prae.g_00030
OG0001291	Prad.g_01922	Prae.g_00071
OG0001292	Prad.g_01919	Prae.g_00074
OG0001293	Prad.g_01917	Prae.g_00076
OG0001294	Prad.g_01900	Prae.g_00093
OG0001295	Prad.g_01874	Prae.g_00119
OG0001296	Prad.g_01868	Prae.g_00125
OG0001297	Prad.g_01792	Prae.g_00202
OG0001298	Prad.g_01748	Prae.g_00246
OG0001299	Prad.g_01739	Prae.g_00255
OG0001300	Prad.g_00736	Prae.g_00373
OG0001301	Prad.g_01426	Prae.g_00611
OG0001302	Prad.g_01096	Prae.g_00755
OG0001303	Prad.g_01100	Prae.g_00759
OG0001304	Prad.g_01027	Prae.g_01031
OG0001305	Prad.g_01022	Prae.g_01036
OG0001306	Prad.g_00988	Prae.g_01074
OG0001307	Prad.g_00979	Prae.g_01083
OG0001308	Prad.g_00647	Prae.g_01107
OG0001309	Prad.g_00649	Prae.g_01109
OG0001310	Prad.g_00660	Prae.g_01119
OG0001311	Prad.g_01467	Prae.g_01191
OG0001312	Prad.g_00610	Prae.g_01352
OG0001313	Prad.g_00417	Prae.g_01556
OG0001314	Prad.g_00918	Prae.g_01646
OG0001315	Prad.g_00883	Prae.g_01680
OG0001316	Prad.g_00773	Prae.g_01793
OG0001318	Prad.g_01852	Prae.g_00141
OG0001319	Prad.g_01753	Prae.g_00241
OG0001320	Prad.g_00039	Prae.g_00441
OG0001321	Prad.g_01102	Prae.g_00761
OG0001322	Prad.g_01126	Prae.g_00787
OG0001323	Prad.g_01003	Prae.g_01057
OG0001324	Prad.g_00971	Prae.g_01091
OG0001325	Prad.g_00653	Prae.g_01113
OG0001326	Prad.g_00338	Prae.g_01290
OG0001327	Prad.g_00340	Prae.g_01292
OG0001328	Prad.g_00623	Prae.g_01334
OG0001329	Prad.g_00574	Prae.g_01388
OG0001330	Prad.g_00424	Prae.g_01549
OG0001331	Prad.g_00944	Prae.g_01620
OG0001332	Prad.g_00894	Prae.g_01669
OG0001333	Prad.g_00803	Prae.g_01762
OG0001334	Prad.g_01629	Prae.g_01817
OG0001335	Prad.g_01593	Prae.g_01854
OG0001336	Prad.g_01865	Prae.g_00128
OG0001337	Prad.g_01875	Prae.g_00118
OG0001338	Prad.g_01847	Prae.g_00147
OG0001339	Prad.g_01788	Prae.g_00206
OG0001340	Prad.g_01743	Prae.g_00251
OG0001341	Prad.g_01730	Prae.g_00264
OG0001342	Prad.g_01711	Prae.g_00281
OG0001343	Prad.g_01652	Prae.g_00339
OG0001344	Prad.g_00731	Prae.g_00378
OG0001345	Prad.g_00668	Prae.g_00408
OG0001346	Prad.g_00035	Prae.g_00446
OG0001347	Prad.g_00021	Prae.g_00460
OG0001348	Prad.g_00125	Prae.g_00478
OG0001349	Prad.g_00120	Prae.g_00483
OG0001350	Prad.g_00115	Prae.g_00488
OG0001351	Prad.g_01366	Prae.g_00551
OG0001352	Prad.g_01256	Prae.g_00656
OG0001353	Prad.g_01277	Prae.g_00677
OG0001354	Prad.g_01129	Prae.g_00790
OG0001355	Prad.g_00307	Prae.g_00846
OG0001356	Prad.g_00262	Prae.g_00890
OG0001357	Prad.g_00158	Prae.g_00992
OG0001358	Prad.g_00138	Prae.g_01015
OG0001359	Prad.g_01525	Prae.g_01134
OG0001360	Prad.g_01524	Prae.g_01135
OG0001361	Prad.g_01445	Prae.g_01213
OG0001362	Prad.g_01216	Prae.g_01265
OG0001364	Prad.g_00444	Prae.g_01529
OG0001365	Prad.g_00376	Prae.g_01684
OG0001366	Prad.g_00904	Prae.g_01660
OG0001367	Prad.g_00862	Prae.g_01703
OG0001368	Prad.g_01622	Prae.g_01824
OG0001371	Prad.g_01926	Prae.g_00067
OG0001372	Prad.g_01925	Prae.g_00068
OG0001373	Prad.g_01918	Prae.g_00075
OG0001374	Prad.g_01906	Prae.g_00087
OG0001375	Prad.g_01858	Prae.g_00135
OG0001376	Prad.g_01757	Prae.g_00237
OG0001377	Prad.g_01735	Prae.g_00259
OG0001378	Prad.g_01719	Prae.g_00275
OG0001379	Prad.g_00748	Prae.g_00361
OG0001381	Prad.g_00053	Prae.g_00428
OG0001382	Prad.g_00046	Prae.g_00434
OG0001383	Prad.g_00118	Prae.g_00485
OG0001384	Prad.g_00110	Prae.g_00493
OG0001385	Prad.g_01240	Prae.g_00640
OG0001386	Prad.g_01248	Prae.g_00648
OG0001387	Prad.g_01250	Prae.g_00650
OG0001388	Prad.g_01260	Prae.g_00660
OG0001389	Prad.g_01054	Prae.g_00716
OG0001390	Prad.g_01090	Prae.g_00750
OG0001391	Prad.g_01131	Prae.g_00792
OG0001392	Prad.g_00263	Prae.g_00889
OG0001393	Prad.g_00261	Prae.g_00891
OG0001394	Prad.g_00240	Prae.g_00913
OG0001395	Prad.g_00237	Prae.g_00916
OG0001396	Prad.g_00154	Prae.g_00996
OG0001397	Prad.g_01034	Prae.g_01025
OG0001398	Prad.g_01014	Prae.g_01044
OG0001399	Prad.g_01005	Prae.g_01054
OG0001400	Prad.g_00997	Prae.g_01064
OG0001401	Prad.g_01320	Prae.g_01071
OG0001402	Prad.g_01510	Prae.g_01149
OG0001403	Prad.g_00627	Prae.g_01330
OG0001404	Prad.g_00603	Prae.g_01359
OG0001405	Prad.g_00593	Prae.g_01369
OG0001406	Prad.g_00475	Prae.g_01498
OG0001407	Prad.g_00472	Prae.g_01501
OG0001408	Prad.g_00423	Prae.g_01550
OG0001409	Prad.g_00409	Prae.g_01564
OG0001410	Prad.g_00395	Prae.g_01578
OG0001411	Prad.g_01187	Prae.g_01590
OG0001414	Prad.g_01932	Prae.g_00061
OG0001415	Prad.g_01665	Prae.g_00327
OG0001416	Prad.g_00108	Prae.g_00495
OG0001417	Prad.g_01249	Prae.g_00649
OG0001418	Prad.g_01103	Prae.g_00762
OG0001419	Prad.g_01135	Prae.g_00795
OG0001420	Prad.g_00259	Prae.g_00893
OG0001421	Prad.g_00255	Prae.g_00898
OG0001422	Prad.g_01000	Prae.g_01060
OG0001423	Prad.g_01523	Prae.g_01136
OG0001424	Prad.g_00074	Prae.g_01225
OG0001425	Prad.g_00403	Prae.g_01570
OG0001426	Prad.g_01550	Prae.g_01897
OG0001427	Prad.g_00737	Prae.g_00372
OG0001430	Prad.g_00145	Prae.g_01008
OG0001431	Prad.g_00999	Prae.g_01062
OG0001432	Prad.g_00996	Prae.g_01065
OG0001433	Prad.g_00312	Prae.g_01267
OG0001435	Prad.g_00411	Prae.g_01562
OG0001437	Prad.g_01045	Prae.g_00700, Prae.g_00703, Prae.g_00708, Prae.g_00701
OG0001438	Prad.g_01409	Prae.g_00594
OG0001439	Prad.g_01178	Prae.g_00838
OG0001440	Prad.g_00134	Prae.g_01019
OG0001441	Prad.g_00640	Prae.g_01101
OG0001442	Prad.g_00663	Prae.g_01122
OG0001443	Prad.g_01513	Prae.g_01146
OG0001444	Prad.g_01477	Prae.g_01182
OG0001452	Prad.g_01573	Prae.g_01874
OG0001454	Prad.g_00743	Prae.g_00366
OG0001456	Prad.g_01378	Prae.g_00563
OG0001457	Prad.g_01276	Prae.g_00676
OG0001458	Prad.g_01089	Prae.g_00749
OG0001459	Prad.g_01124	Prae.g_00785
OG0001460	Prad.g_00285	Prae.g_00868
OG0001462	Prad.g_00146	Prae.g_01007
OG0001463	Prad.g_01006	Prae.g_01053
OG0001464	Prad.g_01001	Prae.g_01059
OG0001465	Prad.g_00334	Prae.g_01287
OG0001466	Prad.g_00348	Prae.g_01299
OG0001467	Prad.g_00518	Prae.g_01456
OG0001468	Prad.g_00780	Prae.g_01786
OG0001469	Prad.g_01498	Prae.g_01161
OG0001470	Prad.g_01671	Prae.g_00321
OG0001472	Prad.g_00286	Prae.g_00867
OG0001474	Prad.g_00275	Prae.g_00877
OG0001475	Prad.g_01010	Prae.g_01049
OG0001476	Prad.g_01009	Prae.g_01050
OG0001477	Prad.g_01008	Prae.g_01051
OG0001478	Prad.g_01002	Prae.g_01058
OG0001479	Prad.g_00976	Prae.g_01086
OG0001480	Prad.g_00634	Prae.g_01095
OG0001481	Prad.g_01480	Prae.g_01179
OG0001483	Prad.g_00364	Prae.g_01323
OG0001484	Prad.g_00562	Prae.g_01439
OG0001485	Prad.g_00881	Prae.g_01682
OG0001488	Prad.g_01819	Prae.g_00175
OG0001489	Prad.g_00734	Prae.g_00375
OG0001490	Prad.g_00701	Prae.g_00395
OG0001491	Prad.g_01121	Prae.g_00782
OG0001493	Prad.g_00274	Prae.g_00878
OG0001494	Prad.g_00273	Prae.g_00879
OG0001495	Prad.g_00272	Prae.g_00880
OG0001496	Prad.g_00271	Prae.g_00881
OG0001497	Prad.g_00270	Prae.g_00882
OG0001498	Prad.g_00269	Prae.g_00883
OG0001499	Prad.g_00268	Prae.g_00884
OG0001500	Prad.g_00267	Prae.g_00885
OG0001501	Prad.g_00266	Prae.g_00886
OG0001502	Prad.g_00265	Prae.g_00887
OG0001503	Prad.g_00264	Prae.g_00888
OG0001505	Prad.g_01189	Prae.g_00999
OG0001506	Prad.g_00984	Prae.g_01078
OG0001507	Prad.g_01514	Prae.g_01145
OG0001508	Prad.g_00412	Prae.g_01561
OG0001509	Prad.g_00861	Prae.g_01704
OG0001510	Prad.g_00788	Prae.g_01778
OG0001514	Prad.g_00351	Prae.g_01309
OG0001515	Prad.g_01094	Prae.g_00753
OG0001516	Prad.g_00164	Prae.g_00986
OG0001517	Prad.g_00992	Prae.g_01069
OG0001518	Prad.g_01194	Prae.g_01599
OG0001521	Prad.g_00375	Prae.g_01685
OG0001523	Prad.g_01933	Prae.g_00060
OG0001524	Prad.g_00733	Prae.g_00376
OG0001525	Prad.g_00048	Prae.g_00433
OG0001527	Prad.g_00638	Prae.g_01099
OG0001528	Prad.g_01217	Prae.g_01266
OG0001529	Prad.g_00316	Prae.g_01269
OG0001532	Prad.g_01952	Prae.g_00034
OG0001534	Prad.g_00405	Prae.g_01568
OG0001536	Prad.g_00636	Prae.g_01097
OG0001537	Prad.g_01198, Prad.g_00541	Prae.g_01256
OG0001538	Prad.g_00337	Prae.g_01289
OG0001539	Prad.g_00356	Prae.g_01314
OG0001540	Prad.g_00357	Prae.g_01315
OG0001542	Prad.g_00407	Prae.g_01566
OG0001543	Prad.g_00396	Prae.g_01577
OG0001546	Prad.g_01046	Prae.g_00687
OG0001549	Prad.g_01867	Prae.g_00126
OG0001550	Prad.g_01684	Prae.g_00308
OG0001551	Prad.g_01660	Prae.g_00332
OG0001552	Prad.g_00741	Prae.g_00368
OG0001553	Prad.g_00720	Prae.g_00387
OG0001554	Prad.g_00712	Prae.g_00388
OG0001555	Prad.g_00050	Prae.g_00431
OG0001556	Prad.g_00037	Prae.g_00443
OG0001557	Prad.g_01251	Prae.g_00651
OG0001558	Prad.g_01084	Prae.g_00744
OG0001559	Prad.g_01095	Prae.g_00754
OG0001560	Prad.g_01113	Prae.g_00774
OG0001561	Prad.g_00284	Prae.g_00869
OG0001562	Prad.g_00147	Prae.g_01006
OG0001563	Prad.g_00994	Prae.g_01067
OG0001564	Prad.g_00993	Prae.g_01068
OG0001565	Prad.g_00991	Prae.g_01070
OG0001566	Prad.g_00989	Prae.g_01073
OG0001567	Prad.g_00983	Prae.g_01079
OG0001568	Prad.g_00633	Prae.g_01094
OG0001569	Prad.g_00637	Prae.g_01098
OG0001570	Prad.g_00643	Prae.g_01104
OG0001571	Prad.g_00656	Prae.g_01116
OG0001572	Prad.g_01993	Prae.g_01125
OG0001573	Prad.g_01990	Prae.g_01129
OG0001575	Prad.g_00331	Prae.g_01284
OG0001576	Prad.g_00343	Prae.g_01295
OG0001577	Prad.g_00597	Prae.g_01365
OG0001578	Prad.g_00595	Prae.g_01367
OG0001582	Prad.g_00431	Prae.g_01542
OG0001583	Prad.g_00429	Prae.g_01544
OG0001584	Prad.g_00428	Prae.g_01545
OG0001585	Prad.g_00418	Prae.g_01555
OG0001586	Prad.g_01613	Prae.g_01834
OG0001590	Prad.g_01698	Prae.g_00294
OG0001591	Prad.g_00747	Prae.g_00362
OG0001592	Prad.g_00702	Prae.g_00394
OG0001594	Prad.g_00038	Prae.g_00442
OG0001595	Prad.g_01280	Prae.g_00680
OG0001596	Prad.g_01097	Prae.g_00756
OG0001597	Prad.g_00282	Prae.g_00871
OG0001598	Prad.g_00257	Prae.g_00895
OG0001599	Prad.g_01520	Prae.g_01139
OG0001600	Prad.g_01519	Prae.g_01140
OG0001601	Prad.g_01518	Prae.g_01141
OG0001602	Prad.g_01517	Prae.g_01142
OG0001604	Prad.g_00928	Prae.g_01636
OG0001605	Prad.g_00857	Prae.g_01708
OG0001606	Prad.g_01651	Prae.g_00340
OG0001609	Prad.g_00742	Prae.g_00367
OG0001610	Prad.g_01275	Prae.g_00675
OG0001611	Prad.g_01076	Prae.g_00736
OG0001612	Prad.g_01122	Prae.g_00783
OG0001613	Prad.g_00278	Prae.g_00875
OG0001614	Prad.g_00160	Prae.g_00990
OG0001615	Prad.g_00323	Prae.g_01277
OG0001616	Prad.g_00328	Prae.g_01243
OG0001619	Prad.g_00605	Prae.g_01357
OG0001621	Prad.g_01106	Prae.g_00765
OG0001624	Prad.g_00280	Prae.g_00873
OG0001625	Prad.g_00152	Prae.g_01001
OG0001626	Prad.g_00324	Prae.g_01278
OG0001627	Prad.g_01192	Prae.g_01347
OG0001628	Prad.g_00385	Prae.g_01586
OG0001639	Prad.g_01883	Prae.g_00109
OG0001640	Prad.g_01811	Prae.g_00183
OG0001641	Prad.g_00746	Prae.g_00363
OG0001642	Prad.g_00744	Prae.g_00365
OG0001643	Prad.g_00706	Prae.g_00390
OG0001644	Prad.g_00705	Prae.g_00391
OG0001645	Prad.g_00703	Prae.g_00393
OG0001647	Prad.g_00040	Prae.g_00440
OG0001648	Prad.g_01349	Prae.g_00534
OG0001649	Prad.g_01355	Prae.g_00540
OG0001650	Prad.g_01048	Prae.g_00710
OG0001651	Prad.g_01085	Prae.g_00745
OG0001652	Prad.g_01087	Prae.g_00747
OG0001653	Prad.g_01114	Prae.g_00775
OG0001654	Prad.g_01120	Prae.g_00781
OG0001655	Prad.g_01128	Prae.g_00789
OG0001656	Prad.g_01151	Prae.g_00811
OG0001657	Prad.g_00291	Prae.g_00862
OG0001658	Prad.g_00279	Prae.g_00874
OG0001659	Prad.g_00233	Prae.g_00920
OG0001660	Prad.g_00151	Prae.g_01002
OG0001661	Prad.g_00148	Prae.g_01005
OG0001662	Prad.g_00143	Prae.g_01010
OG0001663	Prad.g_01032	Prae.g_01027
OG0001664	Prad.g_01031	Prae.g_01028
OG0001665	Prad.g_01011	Prae.g_01048
OG0001666	Prad.g_01007	Prae.g_01052
OG0001667	Prad.g_01004	Prae.g_01056
OG0001668	Prad.g_00998	Prae.g_01063
OG0001669	Prad.g_00987	Prae.g_01075
OG0001670	Prad.g_00986	Prae.g_01076
OG0001671	Prad.g_00980	Prae.g_01082
OG0001672	Prad.g_00975	Prae.g_01087
OG0001673	Prad.g_00974	Prae.g_01088
OG0001674	Prad.g_00973	Prae.g_01089
OG0001675	Prad.g_00654	Prae.g_01114
OG0001676	Prad.g_00659	Prae.g_01118
OG0001677	Prad.g_01521	Prae.g_01138
OG0001678	Prad.g_01448	Prae.g_01210
OG0001679	Prad.g_01440	Prae.g_01218
OG0001680	Prad.g_01074	Prae.g_01262
OG0001681	Prad.g_00344	Prae.g_01296
OG0001682	Prad.g_00354	Prae.g_01312
OG0001684	Prad.g_00432	Prae.g_01541
OG0001685	Prad.g_00425	Prae.g_01548
OG0001686	Prad.g_00422	Prae.g_01551
OG0001687	Prad.g_00416	Prae.g_01557
OG0001688	Prad.g_00413	Prae.g_01560
OG0001689	Prad.g_00408	Prae.g_01565
OG0001690	Prad.g_00406	Prae.g_01567
OG0001691	Prad.g_00404	Prae.g_01569
OG0001692	Prad.g_00936	Prae.g_01628
OG0001693	Prad.g_01574	Prae.g_01873
OG0001698	Prad.g_00133	Prae.g_00470
OG0001699	Prad.g_01281	Prae.g_00681
OG0001700	Prad.g_01079	Prae.g_00739
OG0001701	Prad.g_01081	Prae.g_00741
OG0001702	Prad.g_01101	Prae.g_00760
OG0001703	Prad.g_01115	Prae.g_00776
OG0001704	Prad.g_00150	Prae.g_01003
OG0001705	Prad.g_00646	Prae.g_01106
OG0001706	Prad.g_00658	Prae.g_01117
OG0001707	Prad.g_01516	Prae.g_01143
OG0001708	Prad.g_00333	Prae.g_01286
OG0001710	Prad.g_00149	Prae.g_01004
OG0001722	Prad.g_01077	Prae.g_00737
OG0001723	Prad.g_01083	Prae.g_00743
OG0001725	Prad.g_00283	Prae.g_00870
OG0001726	Prad.g_00642	Prae.g_01103
OG0001727	Prad.g_00321	Prae.g_01273
OG0001731	Prad.g_00399	Prae.g_01574
OG0001732	Prad.g_00379	Prae.g_01596
OG0001733	Prad.g_00723	Prae.g_00386
OG0001734	Prad.g_01047	Prae.g_00709
OG0001783	Prad.g_01946	Prae.g_00043
OG0001784	Prad.g_00105	Prae.g_00498
OG0001785	Prad.g_01098	Prae.g_00757
OG0001786	Prad.g_01175	Prae.g_00835
OG0001787	Prad.g_00662	Prae.g_01121
OG0001789	Prad.g_00325	Prae.g_01279
OG0001790	Prad.g_00327	Prae.g_01281
OG0001791	Prad.g_00329	Prae.g_01282
OG0001796	Prad.g_00665	Prae.g_01124
OG0001806	Prad.g_00732	Prae.g_00377
OG0001807	Prad.g_00710	Prae.g_00389
OG0001808	Prad.g_00699	Prae.g_00400
OG0001809	Prad.g_01104	Prae.g_00763
OG0001810	Prad.g_01116	Prae.g_00777
OG0001811	Prad.g_01117	Prae.g_00778
OG0001812	Prad.g_01118	Prae.g_00779
OG0001813	Prad.g_01119	Prae.g_00780
OG0001814	Prad.g_00281	Prae.g_00872
OG0001817	Prad.g_00645	Prae.g_01105
OG0001818	Prad.g_00648	Prae.g_01108
OG0001820	Prad.g_00336	Prae.g_01288
OG0001821	Prad.g_00347	Prae.g_01298
OG0001824	Prad.g_00414	Prae.g_01559
OG0001825	Prad.g_00386	Prae.g_01584
OG0001829	Prad.g_00382	Prae.g_01589
OG0001838	Prad.g_00704	Prae.g_00392
OG0001839	Prad.g_00318, Prad.g_00680	Prae.g_01271
OG0001840	Prad.g_00322	Prae.g_01274
OG0001841	Prad.g_00332	Prae.g_01285
OG0001842	Prad.g_00358	Prae.g_01316
OG0001845	Prad.g_00493	Prae.g_01480
OG0001846	Prad.g_00430	Prae.g_01543
OG0001847	Prad.g_00402	Prae.g_01571
OG0001848	Prad.g_00381	Prae.g_01593
OG0001850	Prad.g_01992	Prae.g_01126
OG0001859	Prad.g_01733	Prae.g_00261
OG0001861	Prad.g_00651	Prae.g_01111
OG0001862	Prad.g_00652	Prae.g_01112
OG0001863	Prad.g_00661	Prae.g_01120
OG0001865	Prad.g_01199	Prae.g_01257
OG0001868	Prad.g_00326	Prae.g_01280
OG0001870	Prad.g_01210	Prae.g_00038
OG0001880	Prad.g_00570	Prae.g_01418
OG0001907	Prad.g_01197	Prae.g_01608
OG0001909	Prad.g_00960	Prae.g_01594
OG0001912	Prad.g_00681	Prae.g_01345
OG0001916	Prad.g_01040	Prae.g_00688
OG0001917	Prad.g_01041	Prae.g_00689
OG0001918	Prad.g_01322	Prae.g_00695
OG0001953	Prad.g_01931	Prae.g_00062
OG0001954	Prad.g_00725	Prae.g_00384
OG0001956	Prad.g_01086	Prae.g_00746
OG0001958	Prad.g_00664	Prae.g_01123
OG0001982	Prad.g_00750	Prae.g_00360
OG0001983	Prad.g_00153	Prae.g_01000
OG0001989	Prad.g_00740	Prae.g_00369
OG0002027	Prad.g_00410	Prae.g_01563
OG0002052	Prad.g_01112	Prae.g_00773
OG0002120	Prad.g_01136	Prae.g_00796
OG0002139	Prad.g_00373	Prae.g_01598
OG0002140	Prad.g_01201	Prae.g_00998
OG0002179	Prad.g_00380	Prae.g_01595
OG0002181	Prad.g_00698	Prae.g_00401
OG0002516	Prad.g_00982	Prae.g_01080
