Orthogroup	Prad	Prbk
OG0001135	Prad.g_00796	Prbk.g_00809
OG0001136	Prad.g_00795	Prbk.g_00810
OG0001137	Prad.g_00794	Prbk.g_00811
OG0001138	Prad.g_00793	Prbk.g_00812
OG0001139	Prad.g_00792	Prbk.g_00814
OG0001140	Prad.g_00791	Prbk.g_00816
OG0001141	Prad.g_00790	Prbk.g_00817
OG0001142	Prad.g_00787	Prbk.g_00844
OG0001143	Prad.g_00786	Prbk.g_00845
OG0001144	Prad.g_00785	Prbk.g_00847
OG0001145	Prad.g_00784	Prbk.g_00848
OG0001146	Prad.g_00783	Prbk.g_00849
OG0001147	Prad.g_00782	Prbk.g_00850
OG0001148	Prad.g_00781	Prbk.g_00851
OG0001149	Prad.g_00779	Prbk.g_00506
OG0001150	Prad.g_00778	Prbk.g_00510
OG0001151	Prad.g_00776	Prbk.g_00513
OG0001152	Prad.g_00775	Prbk.g_00514
OG0001153	Prad.g_00774	Prbk.g_00516
OG0001154	Prad.g_00772	Prbk.g_00518
OG0001155	Prad.g_00770	Prbk.g_00521
OG0001156	Prad.g_00768	Prbk.g_00525
OG0001157	Prad.g_00767	Prbk.g_00527
OG0001158	Prad.g_00765	Prbk.g_00529
OG0001159	Prad.g_00764	Prbk.g_00530
OG0001160	Prad.g_00763	Prbk.g_00531
OG0001161	Prad.g_00762	Prbk.g_00215
OG0001162	Prad.g_01641	Prbk.g_00216
OG0001163	Prad.g_01640	Prbk.g_00217
OG0001164	Prad.g_01639	Prbk.g_00218
OG0001165	Prad.g_01638	Prbk.g_00219
OG0001166	Prad.g_01637	Prbk.g_00220
OG0001167	Prad.g_01636	Prbk.g_00231
OG0001168	Prad.g_01635	Prbk.g_00232
OG0001169	Prad.g_01634	Prbk.g_00233
OG0001170	Prad.g_01633	Prbk.g_00235
OG0001171	Prad.g_01632	Prbk.g_00236
OG0001172	Prad.g_01630	Prbk.g_00238
OG0001173	Prad.g_01628	Prbk.g_01482
OG0001174	Prad.g_01627	Prbk.g_01483
OG0001175	Prad.g_01626	Prbk.g_01484
OG0001176	Prad.g_01625	Prbk.g_01494
OG0001177	Prad.g_01623	Prbk.g_01530
OG0001178	Prad.g_01621	Prbk.g_01534
OG0001179	Prad.g_01620	Prbk.g_01535
OG0001180	Prad.g_01619	Prbk.g_01536
OG0001181	Prad.g_01618	Prbk.g_01537
OG0001182	Prad.g_01617	Prbk.g_01538
OG0001183	Prad.g_01616	Prbk.g_01539
OG0001184	Prad.g_01614	Prbk.g_01568
OG0001185	Prad.g_01611	Prbk.g_01571
OG0001186	Prad.g_01610	Prbk.g_01572
OG0001187	Prad.g_01609	Prbk.g_01573
OG0001188	Prad.g_01608	Prbk.g_01576
OG0001189	Prad.g_01607	Prbk.g_01577
OG0001190	Prad.g_01606	Prbk.g_01578
OG0001191	Prad.g_01605	Prbk.g_01580
OG0001192	Prad.g_01604	Prbk.g_01582
OG0001193	Prad.g_01603	Prbk.g_01583
OG0001194	Prad.g_01602	Prbk.g_01585
OG0001195	Prad.g_01601	Prbk.g_01586
OG0001196	Prad.g_01600	Prbk.g_01587
OG0001197	Prad.g_01599	Prbk.g_01588
OG0001198	Prad.g_01598	Prbk.g_01589
OG0001199	Prad.g_01597	Prbk.g_01590
OG0001200	Prad.g_01596	Prbk.g_01592
OG0001201	Prad.g_01595	Prbk.g_01593
OG0001202	Prad.g_01594	Prbk.g_01594
OG0001203	Prad.g_01592	Prbk.g_01596
OG0001204	Prad.g_01590	Prbk.g_01600
OG0001205	Prad.g_01589	Prbk.g_01602
OG0001206	Prad.g_01588	Prbk.g_01603
OG0001207	Prad.g_01587	Prbk.g_02160
OG0001208	Prad.g_01586	Prbk.g_02161
OG0001209	Prad.g_01585	Prbk.g_02162
OG0001210	Prad.g_01584	Prbk.g_02163
OG0001211	Prad.g_01583	Prbk.g_02165
OG0001212	Prad.g_01582	Prbk.g_02166
OG0001213	Prad.g_01581	Prbk.g_02167
OG0001214	Prad.g_01579	Prbk.g_02169
OG0001215	Prad.g_01578	Prbk.g_02171
OG0001216	Prad.g_01577	Prbk.g_02173
OG0001217	Prad.g_01576	Prbk.g_02174
OG0001218	Prad.g_01575	Prbk.g_02175
OG0001219	Prad.g_01572	Prbk.g_02180
OG0001220	Prad.g_01571	Prbk.g_02185
OG0001221	Prad.g_01568	Prbk.g_02207
OG0001222	Prad.g_01567	Prbk.g_02210
OG0001223	Prad.g_01566	Prbk.g_02211
OG0001224	Prad.g_01565	Prbk.g_02213
OG0001225	Prad.g_01564	Prbk.g_02214
OG0001226	Prad.g_01563	Prbk.g_02217
OG0001227	Prad.g_01562	Prbk.g_02218
OG0001228	Prad.g_01561	Prbk.g_02224
OG0001229	Prad.g_01560	Prbk.g_02225
OG0001230	Prad.g_01559	Prbk.g_02226
OG0001231	Prad.g_01558	Prbk.g_02239
OG0001232	Prad.g_01557	Prbk.g_02248
OG0001233	Prad.g_01556	Prbk.g_02249
OG0001234	Prad.g_01555	Prbk.g_02250
OG0001235	Prad.g_01554	Prbk.g_02251
OG0001236	Prad.g_01552	Prbk.g_02253
OG0001237	Prad.g_01551	Prbk.g_02254
OG0001238	Prad.g_01549	Prbk.g_02258
OG0001239	Prad.g_01548	Prbk.g_02260
OG0001240	Prad.g_01547	Prbk.g_02261
OG0001241	Prad.g_01545	Prbk.g_02265
OG0001242	Prad.g_01544	Prbk.g_02267
OG0001243	Prad.g_01543	Prbk.g_02268
OG0001244	Prad.g_01542	Prbk.g_02270
OG0001245	Prad.g_01541	Prbk.g_02272
OG0001246	Prad.g_01540	Prbk.g_02274
OG0001247	Prad.g_01539	Prbk.g_02275
OG0001248	Prad.g_01538	Prbk.g_02276
OG0001249	Prad.g_01537	Prbk.g_02277
OG0001250	Prad.g_01536	Prbk.g_02278
OG0001252	Prad.g_01855	Prbk.g_00557
OG0001253	Prad.g_01841	Prbk.g_00756
OG0001254	Prad.g_01710	Prbk.g_00418
OG0001255	Prad.g_01658	Prbk.g_00870
OG0001257	Prad.g_00025	Prbk.g_02063
OG0001258	Prad.g_00131	Prbk.g_01861
OG0001259	Prad.g_01379	Prbk.g_01129
OG0001261	Prad.g_01181	Prbk.g_02531
OG0001262	Prad.g_00297	Prbk.g_02554
OG0001264	Prad.g_00246	Prbk.g_02395
OG0001265	Prad.g_00137	Prbk.g_00588
OG0001266	Prad.g_00995	Prbk.g_01682
OG0001267	Prad.g_01512	Prbk.g_01776
OG0001268	Prad.g_01499	Prbk.g_01021
OG0001269	Prad.g_00611	Prbk.g_01198
OG0001270	Prad.g_00474	Prbk.g_02664
OG0001271	Prad.g_00463	Prbk.g_01999
OG0001272	Prad.g_00421	Prbk.g_01841
OG0001273	Prad.g_00420	Prbk.g_01059
OG0001274	Prad.g_00415	Prbk.g_01788
OG0001275	Prad.g_00397	Prbk.g_02082
OG0001276	Prad.g_00384	Prbk.g_02424
OG0001278	Prad.g_00949	Prbk.g_00920
OG0001279	Prad.g_00945	Prbk.g_00915
OG0001280	Prad.g_00942	Prbk.g_00912
OG0001281	Prad.g_00876	Prbk.g_01908
OG0001282	Prad.g_00851	Prbk.g_00901
OG0001283	Prad.g_00769	Prbk.g_00524
OG0001285	Prad.g_01591	Prbk.g_01598
OG0001286	Prad.g_01546	Prbk.g_02263
OG0001287	Prad.g_01299	Prbk.g_01331, Prbk.g_02697
OG0001288	Prad.g_00070	Prbk.g_00327
OG0001290	Prad.g_01956	Prbk.g_01618
OG0001291	Prad.g_01922	Prbk.g_01317
OG0001292	Prad.g_01919	Prbk.g_01314
OG0001293	Prad.g_01917	Prbk.g_01312
OG0001294	Prad.g_01900	Prbk.g_00027
OG0001295	Prad.g_01874	Prbk.g_00200
OG0001296	Prad.g_01868	Prbk.g_00541
OG0001297	Prad.g_01792	Prbk.g_01254
OG0001298	Prad.g_01748	Prbk.g_01013
OG0001299	Prad.g_01739	Prbk.g_01000
OG0001300	Prad.g_00736	Prbk.g_00303
OG0001301	Prad.g_01426	Prbk.g_02633
OG0001303	Prad.g_01100	Prbk.g_01205
OG0001304	Prad.g_01027	Prbk.g_00065
OG0001305	Prad.g_01022	Prbk.g_00060
OG0001306	Prad.g_00988	Prbk.g_02247
OG0001307	Prad.g_00979	Prbk.g_02413
OG0001308	Prad.g_00647	Prbk.g_01664
OG0001309	Prad.g_00649	Prbk.g_01601
OG0001310	Prad.g_00660	Prbk.g_01692
OG0001311	Prad.g_01467	Prbk.g_00134
OG0001312	Prad.g_00610	Prbk.g_01197
OG0001313	Prad.g_00417	Prbk.g_01637
OG0001314	Prad.g_00918	Prbk.g_01433
OG0001315	Prad.g_00883	Prbk.g_01382
OG0001316	Prad.g_00773	Prbk.g_00517
OG0001319	Prad.g_01753	Prbk.g_01519
OG0001320	Prad.g_00039	Prbk.g_01098
OG0001324	Prad.g_00971	Prbk.g_02659
OG0001326	Prad.g_00338	Prbk.g_01737
OG0001327	Prad.g_00340	Prbk.g_01193
OG0001328	Prad.g_00623	Prbk.g_01177
OG0001329	Prad.g_00574	Prbk.g_02256
OG0001331	Prad.g_00944	Prbk.g_00914
OG0001332	Prad.g_00894	Prbk.g_01406
OG0001333	Prad.g_00803	Prbk.g_00802
OG0001335	Prad.g_01593	Prbk.g_01595
OG0001336	Prad.g_01865	Prbk.g_00543
OG0001337	Prad.g_01875	Prbk.g_00198
OG0001339	Prad.g_01788	Prbk.g_01250
OG0001340	Prad.g_01743	Prbk.g_01007
OG0001341	Prad.g_01730	Prbk.g_00381
OG0001342	Prad.g_01711	Prbk.g_00417
OG0001343	Prad.g_01652	Prbk.g_00877
OG0001344	Prad.g_00731	Prbk.g_00707
OG0001345	Prad.g_00668	Prbk.g_00330
OG0001346	Prad.g_00035	Prbk.g_02110
OG0001347	Prad.g_00021	Prbk.g_02067
OG0001348	Prad.g_00125	Prbk.g_01044
OG0001350	Prad.g_00115	Prbk.g_01053
OG0001351	Prad.g_01366	Prbk.g_01114
OG0001353	Prad.g_01277	Prbk.g_00651
OG0001355	Prad.g_00307	Prbk.g_02538
OG0001357	Prad.g_00158	Prbk.g_00570
OG0001358	Prad.g_00138	Prbk.g_00587
OG0001361	Prad.g_01445	Prbk.g_00176
OG0001362	Prad.g_01216	Prbk.g_01933
OG0001366	Prad.g_00904	Prbk.g_01416
OG0001367	Prad.g_00862	Prbk.g_00834, Prbk.g_00821
OG0001368	Prad.g_01622	Prbk.g_01532
OG0001375	Prad.g_01858	Prbk.g_00553
OG0001378	Prad.g_01719	Prbk.g_00407
OG0001380	Prad.g_01980	Prbk.g_01039
OG0001381	Prad.g_00053	Prbk.g_00300
OG0001384	Prad.g_00110	Prbk.g_01062
OG0001396	Prad.g_00154	Prbk.g_02365
OG0001410	Prad.g_00395	Prbk.g_00671
OG0001412	Prad.g_00205	Prbk.g_02354
OG0001413	Prad.g_01213	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732
OG0001415	Prad.g_01665	Prbk.g_00852
OG0001416	Prad.g_00108	Prbk.g_01064
OG0001425	Prad.g_00403	Prbk.g_00623
OG0001426	Prad.g_01550	Prbk.g_02257
OG0001430	Prad.g_00145	Prbk.g_01656
OG0001437	Prad.g_01045	Prbk.g_02099, Prbk.g_02097
OG0001438	Prad.g_01409	Prbk.g_02607
OG0001439	Prad.g_01178	Prbk.g_02529
OG0001442	Prad.g_00663	Prbk.g_01661
OG0001451	Prad.g_00546	Prbk.g_01945, Prbk.g_02679
OG0001452	Prad.g_01573	Prbk.g_02177
OG0001453	Prad.g_00378	Prbk.g_01742
OG0001455	Prad.g_01191	Prbk.g_01663, Prbk.g_01668
OG0001456	Prad.g_01378	Prbk.g_01128
OG0001466	Prad.g_00348	Prbk.g_00625
OG0001467	Prad.g_00518	Prbk.g_00256
OG0001470	Prad.g_01671	Prbk.g_00469
OG0001472	Prad.g_00286	Prbk.g_01828
OG0001474	Prad.g_00275	Prbk.g_02227
OG0001475	Prad.g_01010	Prbk.g_02184
OG0001476	Prad.g_01009	Prbk.g_02183
OG0001477	Prad.g_01008	Prbk.g_02182
OG0001478	Prad.g_01002	Prbk.g_01771
OG0001479	Prad.g_00976	Prbk.g_00123
OG0001480	Prad.g_00634	Prbk.g_00337
OG0001481	Prad.g_01480	Prbk.g_00102
OG0001483	Prad.g_00364	Prbk.g_01191
OG0001486	Prad.g_00225	Prbk.g_02441
OG0001489	Prad.g_00734	Prbk.g_00833
OG0001493	Prad.g_00274	Prbk.g_02228
OG0001494	Prad.g_00273	Prbk.g_02229
OG0001495	Prad.g_00272	Prbk.g_02230
OG0001496	Prad.g_00271	Prbk.g_02231
OG0001497	Prad.g_00270	Prbk.g_02232
OG0001498	Prad.g_00269	Prbk.g_02233
OG0001499	Prad.g_00268	Prbk.g_02234
OG0001500	Prad.g_00267	Prbk.g_02235
OG0001501	Prad.g_00266	Prbk.g_02236
OG0001502	Prad.g_00265	Prbk.g_02237
OG0001503	Prad.g_00264	Prbk.g_02238
OG0001504	Prad.g_00230	Prbk.g_02437
OG0001508	Prad.g_00412	Prbk.g_02665
OG0001513	Prad.g_01888	Prbk.g_00013, Prbk.g_01932
OG0001525	Prad.g_00048	Prbk.g_01180
OG0001532	Prad.g_01952	Prbk.g_01611
OG0001542	Prad.g_00407	Prbk.g_01476
OG0001544	Prad.g_00082	Prbk.g_00357
OG0001546	Prad.g_01046	Prbk.g_02533
OG0001574	Prad.g_00315	Prbk.g_01332
OG0001590	Prad.g_01698	Prbk.g_00432
OG0001592	Prad.g_00702	Prbk.g_01465
OG0001593	Prad.g_00047	Prbk.g_02516
OG0001596	Prad.g_01097	Prbk.g_02008
OG0001605	Prad.g_00857	Prbk.g_00994
OG0001606	Prad.g_01651	Prbk.g_00878
OG0001621	Prad.g_01106	Prbk.g_00832
OG0001623	Prad.g_01654	Prbk.g_00875
OG0001683	Prad.g_01978	Prbk.g_01542, Prbk.g_00942
OG0001694	Prad.g_01186	Prbk.g_00504
OG0001714	Prad.g_00573	Prbk.g_01206
OG0001792	Prad.g_01979	Prbk.g_01541, Prbk.g_01574
OG0001793	Prad.g_01977	Prbk.g_01543
OG0001872	Prad.g_00390	Prbk.g_01264
OG0001875	Prad.g_00679	Prbk.g_02521
OG0001876	Prad.g_00682	Prbk.g_02377
OG0001916	Prad.g_01040	Prbk.g_01636
OG0001917	Prad.g_01041	Prbk.g_01635
OG0001918	Prad.g_01322	Prbk.g_00666
OG0001955	Prad.g_01209	Prbk.g_01759
OG0001994	Prad.g_00089	Prbk.g_00745
