Orthogroup	Prbj	Prap
OG0001129	Prbj.g_00410	Prap.g_01639
OG0001130	Prbj.g_00407	Prap.g_01636
OG0001131	Prbj.g_00406	Prap.g_01635
OG0001132	Prbj.g_00405	Prap.g_01634
OG0001133	Prbj.g_00404	Prap.g_01633
OG0001134	Prbj.g_00403	Prap.g_01632
OG0001135	Prbj.g_00402	Prap.g_01631
OG0001136	Prbj.g_00401	Prap.g_01630
OG0001137	Prbj.g_00400	Prap.g_01629
OG0001138	Prbj.g_00399	Prap.g_01628
OG0001139	Prbj.g_00397	Prap.g_01626
OG0001140	Prbj.g_00395	Prap.g_01625
OG0001141	Prbj.g_00394	Prap.g_01624
OG0001142	Prbj.g_00368	Prap.g_01620
OG0001143	Prbj.g_00367	Prap.g_01619
OG0001144	Prbj.g_00365	Prap.g_01618
OG0001145	Prbj.g_00364	Prap.g_01617
OG0001146	Prbj.g_00363	Prap.g_01616
OG0001147	Prbj.g_00362	Prap.g_01615
OG0001148	Prbj.g_00361	Prap.g_01614
OG0001149	Prbj.g_01494	Prap.g_01612
OG0001150	Prbj.g_01498	Prap.g_01611
OG0001151	Prbj.g_01501	Prap.g_01607
OG0001152	Prbj.g_01502	Prap.g_01606
OG0001153	Prbj.g_01504	Prap.g_01605
OG0001154	Prbj.g_01506	Prap.g_01603
OG0001155	Prbj.g_01509	Prap.g_01601
OG0001156	Prbj.g_01513	Prap.g_01599
OG0001157	Prbj.g_01515	Prap.g_01597
OG0001158	Prbj.g_01517	Prap.g_01595
OG0001159	Prbj.g_01518	Prap.g_01594
OG0001160	Prbj.g_01519	Prap.g_01593
OG0001161	Prbj.g_01576	Prap.g_01592
OG0001162	Prbj.g_01577	Prap.g_01591
OG0001163	Prbj.g_01578	Prap.g_01590
OG0001164	Prbj.g_01579	Prap.g_01589
OG0001165	Prbj.g_01580	Prap.g_01588
OG0001166	Prbj.g_01581	Prap.g_01587
OG0001167	Prbj.g_01592	Prap.g_01585
OG0001168	Prbj.g_01593	Prap.g_01584
OG0001169	Prbj.g_01594	Prap.g_01583
OG0001170	Prbj.g_01596	Prap.g_01582
OG0001171	Prbj.g_01597	Prap.g_01581
OG0001172	Prbj.g_01599	Prap.g_01579
OG0001173	Prbj.g_01821	Prap.g_01577
OG0001174	Prbj.g_01820	Prap.g_01576
OG0001175	Prbj.g_01819	Prap.g_01575
OG0001176	Prbj.g_01809	Prap.g_01573
OG0001177	Prbj.g_01290	Prap.g_01571
OG0001178	Prbj.g_01286	Prap.g_01568
OG0001179	Prbj.g_01285	Prap.g_01567
OG0001180	Prbj.g_01284	Prap.g_01566
OG0001181	Prbj.g_01283	Prap.g_01565
OG0001182	Prbj.g_01282	Prap.g_01564
OG0001183	Prbj.g_01281	Prap.g_01563
OG0001184	Prbj.g_01253	Prap.g_01561
OG0001185	Prbj.g_01250	Prap.g_01559
OG0001186	Prbj.g_01249	Prap.g_01558
OG0001187	Prbj.g_01248	Prap.g_01557
OG0001188	Prbj.g_01245	Prap.g_01556
OG0001189	Prbj.g_01244	Prap.g_01555
OG0001190	Prbj.g_01243	Prap.g_01554
OG0001191	Prbj.g_01241	Prap.g_01553
OG0001192	Prbj.g_01239	Prap.g_01552
OG0001193	Prbj.g_01238	Prap.g_01551
OG0001194	Prbj.g_01236	Prap.g_01550
OG0001195	Prbj.g_01235	Prap.g_01549
OG0001196	Prbj.g_01234	Prap.g_01548
OG0001197	Prbj.g_01233	Prap.g_01547
OG0001198	Prbj.g_01232	Prap.g_01546
OG0001199	Prbj.g_01231	Prap.g_01545
OG0001200	Prbj.g_01229	Prap.g_01544
OG0001201	Prbj.g_01228	Prap.g_01543
OG0001202	Prbj.g_01227	Prap.g_01542
OG0001203	Prbj.g_01225	Prap.g_01541
OG0001204	Prbj.g_01221	Prap.g_01539
OG0001205	Prbj.g_01219	Prap.g_01537
OG0001206	Prbj.g_01218	Prap.g_01536
OG0001207	Prbj.g_01955	Prap.g_01535
OG0001208	Prbj.g_01956	Prap.g_01534
OG0001209	Prbj.g_01957	Prap.g_01533
OG0001210	Prbj.g_01958	Prap.g_01532
OG0001211	Prbj.g_01960	Prap.g_01531
OG0001212	Prbj.g_01961	Prap.g_01530
OG0001213	Prbj.g_01962	Prap.g_01529
OG0001214	Prbj.g_01964	Prap.g_01527
OG0001215	Prbj.g_01966	Prap.g_01526
OG0001216	Prbj.g_01968	Prap.g_01525
OG0001217	Prbj.g_01969	Prap.g_01524
OG0001218	Prbj.g_01970	Prap.g_01523
OG0001219	Prbj.g_01975	Prap.g_01520
OG0001220	Prbj.g_01980	Prap.g_01519
OG0001221	Prbj.g_02002	Prap.g_01515
OG0001222	Prbj.g_02005	Prap.g_01514
OG0001223	Prbj.g_02006	Prap.g_01513
OG0001224	Prbj.g_02008	Prap.g_01511
OG0001225	Prbj.g_02009	Prap.g_01510
OG0001226	Prbj.g_02012	Prap.g_01509
OG0001227	Prbj.g_02013	Prap.g_01508
OG0001228	Prbj.g_02019	Prap.g_01507
OG0001229	Prbj.g_02020	Prap.g_01506
OG0001230	Prbj.g_02021	Prap.g_01505
OG0001231	Prbj.g_02034	Prap.g_01504
OG0001232	Prbj.g_02043	Prap.g_01501
OG0001233	Prbj.g_02044	Prap.g_01500
OG0001234	Prbj.g_02045	Prap.g_01499
OG0001235	Prbj.g_02046	Prap.g_01498
OG0001236	Prbj.g_02048	Prap.g_01496
OG0001237	Prbj.g_02049	Prap.g_01495
OG0001238	Prbj.g_02053	Prap.g_01492
OG0001239	Prbj.g_02055	Prap.g_01491
OG0001240	Prbj.g_02056	Prap.g_01490
OG0001241	Prbj.g_02060	Prap.g_01874
OG0001242	Prbj.g_02062	Prap.g_01873
OG0001243	Prbj.g_02063	Prap.g_01872
OG0001244	Prbj.g_02065	Prap.g_01871
OG0001245	Prbj.g_02067	Prap.g_01870
OG0001246	Prbj.g_02069	Prap.g_01869
OG0001247	Prbj.g_02070	Prap.g_01868
OG0001248	Prbj.g_02071	Prap.g_00056
OG0001249	Prbj.g_02072	Prap.g_00055
OG0001250	Prbj.g_02073	Prap.g_00054
OG0001251	Prbj.g_00603	Prap.g_01086
OG0001252	Prbj.g_01545	Prap.g_01036
OG0001253	Prbj.g_00538	Prap.g_01021
OG0001254	Prbj.g_01406	Prap.g_01429
OG0001255	Prbj.g_00342	Prap.g_01373
OG0001257	Prbj.g_01628	Prap.g_01285
OG0001258	Prbj.g_01609	Prap.g_01269
OG0001259	Prbj.g_01782	Prap.g_01178
OG0001261	Prbj.g_02475	Prap.g_00747
OG0001262	Prbj.g_02498	Prap.g_00730
OG0001264	Prbj.g_02339	Prap.g_00859
OG0001265	Prbj.g_02209	Prap.g_00300
OG0001266	Prbj.g_00678	Prap.g_01129
OG0001267	Prbj.g_00769	Prap.g_00474
OG0001268	Prbj.g_00969	Prap.g_00459
OG0001269	Prbj.g_00670	Prap.g_01927
OG0001270	Prbj.g_02627	Prap.g_00164
OG0001271	Prbj.g_01691	Prap.g_00177
OG0001272	Prbj.g_00907	Prap.g_01120
OG0001273	Prbj.g_02106	Prap.g_00238
OG0001274	Prbj.g_00780	Prap.g_01907
OG0001275	Prbj.g_00158	Prap.g_00531
OG0001276	Prbj.g_02368	Prap.g_00321
OG0001278	Prbj.g_00870	Prap.g_01788
OG0001279	Prbj.g_00865	Prap.g_01784
OG0001280	Prbj.g_00862	Prap.g_01781
OG0001281	Prbj.g_02653	Prap.g_01710
OG0001282	Prbj.g_00851	Prap.g_01774
OG0001283	Prbj.g_01512	Prap.g_01600
OG0001284	Prbj.g_01287	Prap.g_01569
OG0001285	Prbj.g_01223	Prap.g_01540
OG0001286	Prbj.g_02058	Prap.g_01488
OG0001287	Prbj.g_00214, Prbj.g_02701	Prap.g_01906
OG0001288	Prbj.g_00101	Prap.g_01329
OG0001290	Prbj.g_01203	Prap.g_00924
OG0001291	Prbj.g_00567	Prap.g_00879
OG0001292	Prbj.g_00570	Prap.g_00876
OG0001294	Prbj.g_00604	Prap.g_01085
OG0001295	Prbj.g_01560	Prap.g_01055
OG0001296	Prbj.g_01529	Prap.g_01048
OG0001297	Prbj.g_01164	Prap.g_00970
OG0001298	Prbj.g_01340	Prap.g_01468
OG0001299	Prbj.g_01353	Prap.g_01459
OG0001300	Prbj.g_01896	Prap.g_00541
OG0001301	Prbj.g_02575	Prap.g_00390
OG0001303	Prbj.g_00663	Prap.g_00519
OG0001304	Prbj.g_01847	Prap.g_00699
OG0001305	Prbj.g_01842	Prap.g_00704
OG0001306	Prbj.g_02042	Prap.g_01502
OG0001307	Prbj.g_02357	Prap.g_00542
OG0001308	Prbj.g_00046	Prap.g_00228
OG0001309	Prbj.g_01220	Prap.g_01538
OG0001310	Prbj.g_00688	Prap.g_00035
OG0001311	Prbj.g_00007	Prap.g_00423
OG0001312	Prbj.g_00671	Prap.g_01926
OG0001313	Prbj.g_01184	Prap.g_01344
OG0001315	Prbj.g_00426	Prap.g_01720
OG0001316	Prbj.g_01505	Prap.g_01604
OG0001319	Prbj.g_02610	Prap.g_01474
OG0001320	Prbj.g_02145	Prap.g_01919
OG0001324	Prbj.g_02632	Prap.g_00647
OG0001326	Prbj.g_00731	Prap.g_01911
OG0001327	Prbj.g_01718	Prap.g_00227
OG0001328	Prbj.g_01734	Prap.g_00566
OG0001329	Prbj.g_02051	Prap.g_01493
OG0001331	Prbj.g_00864	Prap.g_01783
OG0001332	Prbj.g_00450	Prap.g_01731
OG0001333	Prbj.g_00409	Prap.g_01638
OG0001336	Prbj.g_01531	Prap.g_01046
OG0001337	Prbj.g_01558	Prap.g_01056
OG0001339	Prbj.g_01168	Prap.g_00966
OG0001340	Prbj.g_01346	Prap.g_01463
OG0001341	Prbj.g_01369	Prap.g_01450
OG0001342	Prbj.g_01405	Prap.g_01430
OG0001343	Prbj.g_00335	Prap.g_01367
OG0001345	Prbj.g_00098	Prap.g_01332
OG0001346	Prbj.g_00131	Prap.g_01295
OG0001347	Prbj.g_01624	Prap.g_01281
OG0001350	Prbj.g_02100	Prap.g_01253
OG0001351	Prbj.g_01797	Prap.g_01192
OG0001353	Prbj.g_00269	Prap.g_00942
OG0001355	Prbj.g_02482	Prap.g_00740
OG0001357	Prbj.g_02227	Prap.g_00285
OG0001358	Prbj.g_02210	Prap.g_00299
OG0001361	Prbj.g_02165	Prap.g_00402
OG0001362	Prbj.g_01299	Prap.g_00610
OG0001366	Prbj.g_00460	Prap.g_01741
OG0001368	Prbj.g_01288	Prap.g_01570
OG0001369	Prbj.g_02208	Prap.g_00301
OG0001375	Prbj.g_01541	Prap.g_01038
OG0001378	Prbj.g_01395	Prap.g_01437
OG0001380	Prbj.g_00951	Prap.g_00803
OG0001381	Prbj.g_01893	Prap.g_01309
OG0001384	Prbj.g_02109	Prap.g_01248
OG0001396	Prbj.g_02309	Prap.g_01817
OG0001410	Prbj.g_00249	Prap.g_01921
OG0001412	Prbj.g_02298	Prap.g_00676
OG0001425	Prbj.g_02174	Prap.g_00524
OG0001429	Prbj.g_02252	Prap.g_00267
OG0001430	Prbj.g_00038	Prap.g_00030
OG0001436	Prbj.g_01986	Prap.g_01791
OG0001439	Prbj.g_02473	Prap.g_00750
OG0001448	Prbj.g_00690	Prap.g_01896
OG0001451	Prbj.g_01102, Prbj.g_02711	Prap.g_00633
OG0001452	Prbj.g_01972	Prap.g_01521
OG0001455	Prbj.g_00045, Prbj.g_00051	Prap.g_00629
OG0001456	Prbj.g_01783	Prap.g_01179
OG0001466	Prbj.g_02172	Prap.g_00226
OG0001471	Prbj.g_02457	Prap.g_00636
OG0001483	Prbj.g_01720	Prap.g_00555
OG0001486	Prbj.g_02385	Prap.g_00838
OG0001487	Prbj.g_02554	Prap.g_01143
OG0001489	Prbj.g_00378	Prap.g_01688
OG0001504	Prbj.g_02381	Prap.g_00843
OG0001508	Prbj.g_02626	Prap.g_01814
OG0001531	Prbj.g_02170, Prbj.g_00673, Prbj.g_00315	Prap.g_00622, Prap.g_00595
OG0001544	Prbj.g_00071	Prap.g_01902
OG0001545	Prbj.g_02336	Prap.g_00862
OG0001546	Prbj.g_02477	Prap.g_00745
OG0001547	Prbj.g_00698	Prap.g_00008, Prap.g_00645
OG0001548	Prbj.g_00125	Prap.g_00515, Prap.g_00605
OG0001574	Prbj.g_00213	Prap.g_00609
OG0001587	Prbj.g_01889	Prap.g_00898
OG0001588	Prbj.g_00872	Prap.g_00517
OG0001593	Prbj.g_02460	Prap.g_01304
OG0001608	Prbj.g_00374	Prap.g_00230
OG0001622	Prbj.g_00745	Prap.g_00590
OG0001632	Prbj.g_00859	Prap.g_00221
OG0001633	Prbj.g_01121	Prap.g_00229
OG0001634	Prbj.g_00746	Prap.g_00589
OG0001635	Prbj.g_00749	Prap.g_00588
OG0001636	Prbj.g_00750	Prap.g_00587
OG0001694	Prbj.g_01492	Prap.g_01341
OG0001697	Prbj.g_00779	Prap.g_01812, Prap.g_00673
OG0001714	Prbj.g_00662	Prap.g_00161
OG0001715	Prbj.g_01818	Prap.g_01574
OG0001716	Prbj.g_00005	Prap.g_00425
OG0001717	Prbj.g_00033	Prap.g_00666
OG0001718	Prbj.g_00040	Prap.g_00672
OG0001719	Prbj.g_00340	Prap.g_01371
OG0001737	Prbj.g_01216	Prap.g_00914
OG0001738	Prbj.g_00628	Prap.g_01064
OG0001739	Prbj.g_00626	Prap.g_01065
OG0001740	Prbj.g_00625	Prap.g_01066
OG0001741	Prbj.g_00612	Prap.g_01077
OG0001742	Prbj.g_02612	Prap.g_00513
OG0001743	Prbj.g_02613	Prap.g_01473
OG0001744	Prbj.g_00452	Prap.g_01733
OG0001745	Prbj.g_01881	Prap.g_01203
OG0001746	Prbj.g_01743	Prap.g_00575
OG0001747	Prbj.g_00828	Prap.g_00443
OG0001748	Prbj.g_00939	Prap.g_00808
OG0001749	Prbj.g_00908	Prap.g_00818
OG0001750	Prbj.g_02200	Prap.g_00313
OG0001751	Prbj.g_02206	Prap.g_00303
OG0001752	Prbj.g_02212	Prap.g_00297
OG0001753	Prbj.g_02272	Prap.g_00253
OG0001754	Prbj.g_02325	Prap.g_00694
OG0001755	Prbj.g_02372	Prap.g_00846
OG0001756	Prbj.g_02417	Prap.g_00778
OG0001757	Prbj.g_02496	Prap.g_01908
OG0001758	Prbj.g_02499	Prap.g_00729
OG0001759	Prbj.g_02513	Prap.g_00722
OG0001760	Prbj.g_02522	Prap.g_00868
OG0001761	Prbj.g_02526	Prap.g_00829
OG0001762	Prbj.g_00817	Prap.g_00362
OG0001763	Prbj.g_00122	Prap.g_01053
OG0001764	Prbj.g_00065	Prap.g_01348
OG0001765	Prbj.g_00353	Prap.g_01380
OG0001766	Prbj.g_00354	Prap.g_01381
OG0001767	Prbj.g_00356	Prap.g_01382
OG0001768	Prbj.g_00357	Prap.g_01383
OG0001769	Prbj.g_00358	Prap.g_01384
OG0001770	Prbj.g_00398	Prap.g_01627
OG0001771	Prbj.g_00982	Prap.g_01643
OG0001772	Prbj.g_01533	Prap.g_01044
OG0001773	Prbj.g_01546	Prap.g_00891
OG0001774	Prbj.g_00507	Prap.g_00990
OG0001775	Prbj.g_01142	Prap.g_00984
OG0001776	Prbj.g_00247	Prap.g_00547
OG0001777	Prbj.g_01971	Prap.g_01522
OG0001778	Prbj.g_01981	Prap.g_01518
OG0001779	Prbj.g_01982	Prap.g_01517
OG0001780	Prbj.g_01983	Prap.g_00308
OG0001781	Prbj.g_02007	Prap.g_01512
OG0001782	Prbj.g_02041	Prap.g_01503
OG0001795	Prbj.g_01878	Prap.g_01206
OG0001799	Prbj.g_00029	Prap.g_00215
OG0001800	Prbj.g_00676	Prap.g_01847
OG0001801	Prbj.g_00677	Prap.g_00506
OG0001802	Prbj.g_00942	Prap.g_00603
OG0001803	Prbj.g_02220	Prap.g_00290
OG0001831	Prbj.g_00967	Prap.g_00461
OG0001832	Prbj.g_00839	Prap.g_00449
OG0001852	Prbj.g_02168	Prap.g_00016
OG0001883	Prbj.g_01209	Prap.g_00920
OG0001884	Prbj.g_01590	Prap.g_01586
OG0001885	Prbj.g_01685	Prap.g_00170
OG0001886	Prbj.g_01876	Prap.g_01208
OG0001887	Prbj.g_01911	Prap.g_00433
OG0001888	Prbj.g_00708	Prap.g_01849
OG0001891	Prbj.g_01092	Prap.g_00804
OG0001892	Prbj.g_00871	Prap.g_01895
OG0001893	Prbj.g_01851	Prap.g_00696
OG0001894	Prbj.g_02282	Prap.g_00246
OG0001895	Prbj.g_02463	Prap.g_00883
OG0001896	Prbj.g_02528	Prap.g_00624
OG0001897	Prbj.g_00326	Prap.g_01363
OG0001898	Prbj.g_01358	Prap.g_01458
OG0001899	Prbj.g_01944	Prap.g_00907
OG0001900	Prbj.g_01945	Prap.g_00908
OG0001901	Prbj.g_01954	Prap.g_00912
OG0001902	Prbj.g_02050	Prap.g_01494
OG0001905	Prbj.g_00301	Prap.g_01811, Prap.g_01829
OG0001920	Prbj.g_00490	Prap.g_01768
OG0001921	Prbj.g_02578	Prap.g_00387
OG0001923	Prbj.g_00070	Prap.g_01835
OG0001925	Prbj.g_01665	Prap.g_00234
OG0001967	Prbj.g_01328	Prap.g_01923
OG0001968	Prbj.g_01683	Prap.g_00168
OG0001970	Prbj.g_00935	Prap.g_00028
OG0001971	Prbj.g_00934	Prap.g_00027
OG0001972	Prbj.g_02238	Prap.g_00278
OG0001973	Prbj.g_00532	Prap.g_01015
OG0001980	Prbj.g_00203	Prap.g_00288
OG0001994	Prbj.g_00549	Prap.g_01340
OG0001995	Prbj.g_01201	Prap.g_00926
OG0001997	Prbj.g_01812	Prap.g_00022
OG0001998	Prbj.g_01813	Prap.g_00023
OG0001999	Prbj.g_01814	Prap.g_00024
OG0002004	Prbj.g_01486	Prap.g_00896
OG0002040	Prbj.g_01357	Prap.g_01845
OG0002044	Prbj.g_00232	Prap.g_00960
OG0002071	Prbj.g_01664	Prap.g_01897
