Orthogroup	Prbj	Prao
OG0001136	Prbj.g_00401	Prao.g_01699
OG0001137	Prbj.g_00400	Prao.g_01700
OG0001138	Prbj.g_00399	Prao.g_01701
OG0001139	Prbj.g_00397	Prao.g_01702
OG0001140	Prbj.g_00395	Prao.g_01703
OG0001141	Prbj.g_00394	Prao.g_01704
OG0001142	Prbj.g_00368	Prao.g_01707
OG0001143	Prbj.g_00367	Prao.g_01708
OG0001144	Prbj.g_00365	Prao.g_01709
OG0001145	Prbj.g_00364	Prao.g_01710
OG0001146	Prbj.g_00363	Prao.g_01711
OG0001147	Prbj.g_00362	Prao.g_01712
OG0001148	Prbj.g_00361	Prao.g_01713
OG0001149	Prbj.g_01494	Prao.g_01715
OG0001150	Prbj.g_01498	Prao.g_01716
OG0001151	Prbj.g_01501	Prao.g_01718
OG0001152	Prbj.g_01502	Prao.g_01719
OG0001153	Prbj.g_01504	Prao.g_01720
OG0001154	Prbj.g_01506	Prao.g_01722
OG0001155	Prbj.g_01509	Prao.g_01724
OG0001156	Prbj.g_01513	Prao.g_01726
OG0001157	Prbj.g_01515	Prao.g_01727
OG0001158	Prbj.g_01517	Prao.g_01729
OG0001159	Prbj.g_01518	Prao.g_01730
OG0001160	Prbj.g_01519	Prao.g_01731
OG0001161	Prbj.g_01576	Prao.g_01732
OG0001162	Prbj.g_01577	Prao.g_01733
OG0001163	Prbj.g_01578	Prao.g_01734
OG0001164	Prbj.g_01579	Prao.g_01735
OG0001165	Prbj.g_01580	Prao.g_01736
OG0001166	Prbj.g_01581	Prao.g_01737
OG0001167	Prbj.g_01592	Prao.g_01738
OG0001168	Prbj.g_01593	Prao.g_01739
OG0001169	Prbj.g_01594	Prao.g_01740
OG0001170	Prbj.g_01596	Prao.g_01741
OG0001171	Prbj.g_01597	Prao.g_01742
OG0001172	Prbj.g_01599	Prao.g_01744
OG0001173	Prbj.g_01821	Prao.g_01746
OG0001174	Prbj.g_01820	Prao.g_01747
OG0001175	Prbj.g_01819	Prao.g_01748
OG0001176	Prbj.g_01809	Prao.g_01749
OG0001177	Prbj.g_01290	Prao.g_01751
OG0001178	Prbj.g_01286	Prao.g_01754
OG0001179	Prbj.g_01285	Prao.g_01755
OG0001180	Prbj.g_01284	Prao.g_01756
OG0001181	Prbj.g_01283	Prao.g_01757
OG0001182	Prbj.g_01282	Prao.g_01758
OG0001183	Prbj.g_01281	Prao.g_01759
OG0001184	Prbj.g_01253	Prao.g_01761
OG0001185	Prbj.g_01250	Prao.g_01764
OG0001186	Prbj.g_01249	Prao.g_01765
OG0001187	Prbj.g_01248	Prao.g_01767
OG0001188	Prbj.g_01245	Prao.g_01768
OG0001189	Prbj.g_01244	Prao.g_01769
OG0001190	Prbj.g_01243	Prao.g_01770
OG0001191	Prbj.g_01241	Prao.g_01771
OG0001192	Prbj.g_01239	Prao.g_01772
OG0001193	Prbj.g_01238	Prao.g_01773
OG0001194	Prbj.g_01236	Prao.g_01774
OG0001195	Prbj.g_01235	Prao.g_01775
OG0001196	Prbj.g_01234	Prao.g_01776
OG0001197	Prbj.g_01233	Prao.g_01777
OG0001198	Prbj.g_01232	Prao.g_01778
OG0001199	Prbj.g_01231	Prao.g_01779
OG0001200	Prbj.g_01229	Prao.g_01780
OG0001201	Prbj.g_01228	Prao.g_01781
OG0001202	Prbj.g_01227	Prao.g_01782
OG0001203	Prbj.g_01225	Prao.g_01784
OG0001204	Prbj.g_01221	Prao.g_01786
OG0001205	Prbj.g_01219	Prao.g_01787
OG0001206	Prbj.g_01218	Prao.g_01788
OG0001207	Prbj.g_01955	Prao.g_01789
OG0001208	Prbj.g_01956	Prao.g_01790
OG0001209	Prbj.g_01957	Prao.g_01791
OG0001210	Prbj.g_01958	Prao.g_01792
OG0001211	Prbj.g_01960	Prao.g_01793
OG0001212	Prbj.g_01961	Prao.g_01794
OG0001213	Prbj.g_01962	Prao.g_01795
OG0001214	Prbj.g_01964	Prao.g_01797
OG0001215	Prbj.g_01966	Prao.g_01798
OG0001216	Prbj.g_01968	Prao.g_01799
OG0001217	Prbj.g_01969	Prao.g_01800
OG0001218	Prbj.g_01970	Prao.g_01801
OG0001219	Prbj.g_01975	Prao.g_01804
OG0001220	Prbj.g_01980	Prao.g_01805
OG0001221	Prbj.g_02002	Prao.g_01808
OG0001222	Prbj.g_02005	Prao.g_01809
OG0001223	Prbj.g_02006	Prao.g_01810
OG0001224	Prbj.g_02008	Prao.g_01811
OG0001225	Prbj.g_02009	Prao.g_01812
OG0001226	Prbj.g_02012	Prao.g_01813
OG0001227	Prbj.g_02013	Prao.g_01814
OG0001228	Prbj.g_02019	Prao.g_01815
OG0001229	Prbj.g_02020	Prao.g_01816
OG0001230	Prbj.g_02021	Prao.g_01817
OG0001231	Prbj.g_02034	Prao.g_01818
OG0001232	Prbj.g_02043	Prao.g_01819
OG0001233	Prbj.g_02044	Prao.g_01820
OG0001234	Prbj.g_02045	Prao.g_01821
OG0001235	Prbj.g_02046	Prao.g_01822
OG0001236	Prbj.g_02048	Prao.g_01824
OG0001237	Prbj.g_02049	Prao.g_01825
OG0001238	Prbj.g_02053	Prao.g_01827
OG0001239	Prbj.g_02055	Prao.g_01828
OG0001240	Prbj.g_02056	Prao.g_01829
OG0001241	Prbj.g_02060	Prao.g_01831
OG0001242	Prbj.g_02062	Prao.g_01833
OG0001243	Prbj.g_02063	Prao.g_01834
OG0001244	Prbj.g_02065	Prao.g_01835
OG0001245	Prbj.g_02067	Prao.g_01836
OG0001246	Prbj.g_02069	Prao.g_01837
OG0001247	Prbj.g_02070	Prao.g_01838
OG0001248	Prbj.g_02071	Prao.g_01839
OG0001249	Prbj.g_02072	Prao.g_01840
OG0001250	Prbj.g_02073	Prao.g_01841
OG0001252	Prbj.g_01545	Prao.g_00276
OG0001253	Prbj.g_00538	Prao.g_00288
OG0001254	Prbj.g_01406	Prao.g_00418
OG0001255	Prbj.g_00342	Prao.g_00469
OG0001256	Prbj.g_00897	Prao.g_00529
OG0001257	Prbj.g_01628	Prao.g_00588
OG0001258	Prbj.g_01609	Prao.g_00604
OG0001259	Prbj.g_01782	Prao.g_00028
OG0001261	Prbj.g_02475	Prao.g_00776
OG0001262	Prbj.g_02498	Prao.g_00792
OG0001264	Prbj.g_02339	Prao.g_00844
OG0001265	Prbj.g_02209	Prao.g_00950
OG0001266	Prbj.g_00678	Prao.g_01001
OG0001267	Prbj.g_00769	Prao.g_01105
OG0001268	Prbj.g_00969	Prao.g_01092
OG0001269	Prbj.g_00670	Prao.g_01256
OG0001270	Prbj.g_02627	Prao.g_01436
OG0001271	Prbj.g_01691	Prao.g_01447
OG0001272	Prbj.g_00907	Prao.g_01489
OG0001273	Prbj.g_02106	Prao.g_01490
OG0001274	Prbj.g_00780	Prao.g_01495
OG0001275	Prbj.g_00158	Prao.g_01511
OG0001276	Prbj.g_02368	Prao.g_01521
OG0001278	Prbj.g_00870	Prao.g_01544
OG0001279	Prbj.g_00865	Prao.g_01548
OG0001280	Prbj.g_00862	Prao.g_01551
OG0001281	Prbj.g_02653	Prao.g_01618
OG0001282	Prbj.g_00851	Prao.g_01643
OG0001284	Prbj.g_01287	Prao.g_01753
OG0001285	Prbj.g_01223	Prao.g_01785
OG0001286	Prbj.g_02058	Prao.g_01830
OG0001288	Prbj.g_00101	Prao.g_00541
OG0001291	Prbj.g_00567	Prao.g_00210
OG0001292	Prbj.g_00570	Prao.g_00213
OG0001293	Prbj.g_00572	Prao.g_00215
OG0001294	Prbj.g_00604	Prao.g_00232
OG0001295	Prbj.g_01560	Prao.g_00258
OG0001296	Prbj.g_01529	Prao.g_00264
OG0001297	Prbj.g_01164	Prao.g_00337
OG0001298	Prbj.g_01340	Prao.g_00381
OG0001299	Prbj.g_01353	Prao.g_00390
OG0001300	Prbj.g_01896	Prao.g_00508
OG0001301	Prbj.g_02575	Prao.g_00076
OG0001303	Prbj.g_00663	Prao.g_00694
OG0001304	Prbj.g_01847	Prao.g_00965
OG0001305	Prbj.g_01842	Prao.g_00970
OG0001306	Prbj.g_02042	Prao.g_01009
OG0001307	Prbj.g_02357	Prao.g_01018
OG0001308	Prbj.g_00046	Prao.g_01145
OG0001309	Prbj.g_01220	Prao.g_01143
OG0001310	Prbj.g_00688	Prao.g_01132
OG0001311	Prbj.g_00007	Prao.g_01061
OG0001312	Prbj.g_00671	Prao.g_01255
OG0001313	Prbj.g_01184	Prao.g_01493
OG0001314	Prbj.g_00477	Prao.g_01575
OG0001315	Prbj.g_00426	Prao.g_01609
OG0001316	Prbj.g_01505	Prao.g_01721
OG0001319	Prbj.g_02610	Prao.g_00376
OG0001320	Prbj.g_02145	Prao.g_00573
OG0001324	Prbj.g_02632	Prao.g_01026
OG0001326	Prbj.g_00731	Prao.g_01308
OG0001327	Prbj.g_01718	Prao.g_01306
OG0001328	Prbj.g_01734	Prao.g_01271
OG0001329	Prbj.g_02051	Prao.g_01216
OG0001331	Prbj.g_00864	Prao.g_01549
OG0001332	Prbj.g_00450	Prao.g_01598
OG0001333	Prbj.g_00409	Prao.g_01691
OG0001335	Prbj.g_01226	Prao.g_01783
OG0001336	Prbj.g_01531	Prao.g_00267
OG0001337	Prbj.g_01558	Prao.g_00257
OG0001339	Prbj.g_01168	Prao.g_00341
OG0001340	Prbj.g_01346	Prao.g_00386
OG0001341	Prbj.g_01369	Prao.g_00399
OG0001342	Prbj.g_01405	Prao.g_00417
OG0001343	Prbj.g_00335	Prao.g_00475
OG0001344	Prbj.g_00826	Prao.g_00512
OG0001345	Prbj.g_00098	Prao.g_00538
OG0001346	Prbj.g_00131	Prao.g_00578
OG0001347	Prbj.g_01624	Prao.g_00592
OG0001348	Prbj.g_02091	Prao.g_00610
OG0001350	Prbj.g_02100	Prao.g_00620
OG0001351	Prbj.g_01797	Prao.g_01869
OG0001353	Prbj.g_00269	Prao.g_00141
OG0001355	Prbj.g_02482	Prao.g_00782
OG0001357	Prbj.g_02227	Prao.g_00930
OG0001358	Prbj.g_02210	Prao.g_00949
OG0001361	Prbj.g_02165	Prao.g_01039
OG0001366	Prbj.g_00460	Prao.g_01589
OG0001367	Prbj.g_00377, Prbj.g_00390	Prao.g_01632
OG0001368	Prbj.g_01288	Prao.g_01752
OG0001369	Prbj.g_02208	Prao.g_00951
OG0001378	Prbj.g_01395	Prao.g_00410
OG0001381	Prbj.g_01893	Prao.g_00558
OG0001384	Prbj.g_02109	Prao.g_00625
OG0001412	Prbj.g_02298	Prao.g_00883
OG0001415	Prbj.g_00360	Prao.g_00462
OG0001416	Prbj.g_02111	Prao.g_00627
OG0001425	Prbj.g_02174	Prao.g_01505
OG0001426	Prbj.g_02052	Prao.g_01826
OG0001429	Prbj.g_02252	Prao.g_00912
OG0001430	Prbj.g_00038	Prao.g_00942
OG0001437	Prbj.g_00142, Prbj.g_00143	Prao.g_00641
OG0001438	Prbj.g_02549	Prao.g_00059
OG0001439	Prbj.g_02473	Prao.g_00773
OG0001442	Prbj.g_00043	Prao.g_01129
OG0001451	Prbj.g_01102, Prbj.g_02711	Prao.g_01368
OG0001452	Prbj.g_01972	Prao.g_01803
OG0001453	Prbj.g_00736	Prao.g_01526
OG0001466	Prbj.g_02172	Prao.g_01298
OG0001467	Prbj.g_01053	Prao.g_01394
OG0001470	Prbj.g_01457	Prao.g_00456
OG0001472	Prbj.g_00920	Prao.g_00803
OG0001474	Prbj.g_02022	Prao.g_00813
OG0001475	Prbj.g_01979	Prao.g_00986
OG0001476	Prbj.g_01978	Prao.g_00987
OG0001477	Prbj.g_01977	Prao.g_00988
OG0001478	Prbj.g_00764	Prao.g_00994
OG0001479	Prbj.g_00018	Prao.g_01021
OG0001480	Prbj.g_00091	Prao.g_01157
OG0001481	Prbj.g_00309	Prao.g_01073
OG0001483	Prbj.g_01720	Prao.g_01282
OG0001487	Prbj.g_02554	Prao.g_00702
OG0001489	Prbj.g_00378	Prao.g_00510
OG0001493	Prbj.g_02023	Prao.g_00814
OG0001494	Prbj.g_02024	Prao.g_00815
OG0001495	Prbj.g_02025	Prao.g_00816
OG0001496	Prbj.g_02026	Prao.g_00817
OG0001497	Prbj.g_02027	Prao.g_00818
OG0001498	Prbj.g_02028	Prao.g_00819
OG0001499	Prbj.g_02029	Prao.g_00820
OG0001500	Prbj.g_02030	Prao.g_00821
OG0001501	Prbj.g_02031	Prao.g_00822
OG0001502	Prbj.g_02032	Prao.g_00823
OG0001503	Prbj.g_02033	Prao.g_00824
OG0001525	Prbj.g_01731	Prao.g_00565
OG0001532	Prbj.g_01210	Prao.g_00180
OG0001542	Prbj.g_01316	Prao.g_01501
OG0001546	Prbj.g_02477	Prao.g_00642
OG0001590	Prbj.g_01420	Prao.g_00430
OG0001592	Prbj.g_01327	Prao.g_00527
OG0001596	Prbj.g_01682	Prao.g_00691
OG0001605	Prbj.g_01031	Prao.g_01637
OG0001621	Prbj.g_00379	Prao.g_00700
OG0001622	Prbj.g_00745	Prao.g_00009
OG0001623	Prbj.g_00337	Prao.g_00473
OG0001634	Prbj.g_00746	Prao.g_00008
OG0001635	Prbj.g_00749	Prao.g_00007
OG0001636	Prbj.g_00750	Prao.g_00006
OG0001683	Prbj.g_01278, Prbj.g_00979	Prao.g_01189
OG0001792	Prbj.g_01279	Prao.g_01190
OG0001793	Prbj.g_01277	Prao.g_01188
OG0001872	Prbj.g_01154	Prao.g_01517
OG0001888	Prbj.g_00708	Prao.g_01376
OG0001916	Prbj.g_01185	Prao.g_00636
OG0001917	Prbj.g_01186	Prao.g_00637
OG0001918	Prbj.g_00254	Prao.g_00151
