Orthogroup	Prbj	Prbf
OG0001085	Prbj.g_01029	Prbf.g_00606
OG0001086	Prbj.g_01033	Prbf.g_00609
OG0001087	Prbj.g_01034	Prbf.g_00610
OG0001088	Prbj.g_02635	Prbf.g_00611
OG0001089	Prbj.g_01025	Prbf.g_00601
OG0001090	Prbj.g_01023	Prbf.g_00599
OG0001091	Prbj.g_01022	Prbf.g_00598
OG0001092	Prbj.g_01021	Prbf.g_00597
OG0001093	Prbj.g_01020	Prbf.g_00596
OG0001094	Prbj.g_01019	Prbf.g_00595
OG0001095	Prbj.g_01018	Prbf.g_00594
OG0001096	Prbj.g_01017	Prbf.g_00593
OG0001097	Prbj.g_01016	Prbf.g_00592
OG0001098	Prbj.g_01015	Prbf.g_00591
OG0001099	Prbj.g_01014	Prbf.g_00590
OG0001100	Prbj.g_01013	Prbf.g_00589
OG0001101	Prbj.g_01012	Prbf.g_00588
OG0001102	Prbj.g_01011	Prbf.g_00587
OG0001103	Prbj.g_01010	Prbf.g_00586
OG0001104	Prbj.g_01009	Prbf.g_00585
OG0001105	Prbj.g_01008	Prbf.g_00584
OG0001106	Prbj.g_01007	Prbf.g_00583
OG0001107	Prbj.g_01006	Prbf.g_00582
OG0001108	Prbj.g_01005	Prbf.g_00581
OG0001109	Prbj.g_01004	Prbf.g_00580
OG0001110	Prbj.g_01003	Prbf.g_00579
OG0001111	Prbj.g_01002	Prbf.g_00578
OG0001112	Prbj.g_01001	Prbf.g_00577
OG0001113	Prbj.g_01000	Prbf.g_00576
OG0001114	Prbj.g_00999	Prbf.g_00575
OG0001115	Prbj.g_00998	Prbf.g_00574
OG0001116	Prbj.g_00997	Prbf.g_00573
OG0001117	Prbj.g_00996	Prbf.g_00572
OG0001118	Prbj.g_00995	Prbf.g_00571
OG0001119	Prbj.g_00994	Prbf.g_00570
OG0001120	Prbj.g_00993	Prbf.g_00569
OG0001121	Prbj.g_00990	Prbf.g_00567
OG0001122	Prbj.g_00989	Prbf.g_00566
OG0001123	Prbj.g_00988	Prbf.g_00565
OG0001124	Prbj.g_00986	Prbf.g_00563
OG0001125	Prbj.g_00984	Prbf.g_00561
OG0001126	Prbj.g_00983	Prbf.g_00560
OG0001127	Prbj.g_00414	Prbf.g_00557
OG0001128	Prbj.g_00413	Prbf.g_00556
OG0001129	Prbj.g_00410	Prbf.g_00555
OG0001130	Prbj.g_00407	Prbf.g_00552
OG0001131	Prbj.g_00406	Prbf.g_00551
OG0001132	Prbj.g_00405	Prbf.g_00550
OG0001133	Prbj.g_00404	Prbf.g_00549
OG0001134	Prbj.g_00403	Prbf.g_00548
OG0001135	Prbj.g_00402	Prbf.g_00547
OG0001136	Prbj.g_00401	Prbf.g_00546
OG0001137	Prbj.g_00400	Prbf.g_00545
OG0001138	Prbj.g_00399	Prbf.g_00544
OG0001139	Prbj.g_00397	Prbf.g_00542
OG0001140	Prbj.g_00395	Prbf.g_00541
OG0001141	Prbj.g_00394	Prbf.g_00540
OG0001142	Prbj.g_00368	Prbf.g_00536
OG0001143	Prbj.g_00367	Prbf.g_00535
OG0001144	Prbj.g_00365	Prbf.g_00534
OG0001145	Prbj.g_00364	Prbf.g_00533
OG0001146	Prbj.g_00363	Prbf.g_00532
OG0001147	Prbj.g_00362	Prbf.g_00531
OG0001148	Prbj.g_00361	Prbf.g_00530
OG0001149	Prbj.g_01494	Prbf.g_00528
OG0001150	Prbj.g_01498	Prbf.g_00527
OG0001151	Prbj.g_01501	Prbf.g_00523
OG0001152	Prbj.g_01502	Prbf.g_00522
OG0001153	Prbj.g_01504	Prbf.g_00521
OG0001154	Prbj.g_01506	Prbf.g_00519
OG0001155	Prbj.g_01509	Prbf.g_00517
OG0001156	Prbj.g_01513	Prbf.g_00515
OG0001157	Prbj.g_01515	Prbf.g_00513
OG0001158	Prbj.g_01517	Prbf.g_00511
OG0001159	Prbj.g_01518	Prbf.g_00510
OG0001160	Prbj.g_01519	Prbf.g_00509
OG0001161	Prbj.g_01576	Prbf.g_00508
OG0001162	Prbj.g_01577	Prbf.g_00507
OG0001163	Prbj.g_01578	Prbf.g_00506
OG0001164	Prbj.g_01579	Prbf.g_00505
OG0001165	Prbj.g_01580	Prbf.g_00504
OG0001166	Prbj.g_01581	Prbf.g_00503
OG0001167	Prbj.g_01592	Prbf.g_00501
OG0001168	Prbj.g_01593	Prbf.g_00500
OG0001169	Prbj.g_01594	Prbf.g_00499
OG0001170	Prbj.g_01596	Prbf.g_00498
OG0001171	Prbj.g_01597	Prbf.g_00497
OG0001172	Prbj.g_01599	Prbf.g_00495
OG0001173	Prbj.g_01821	Prbf.g_00493
OG0001174	Prbj.g_01820	Prbf.g_00492
OG0001175	Prbj.g_01819	Prbf.g_00491
OG0001176	Prbj.g_01809	Prbf.g_00488
OG0001177	Prbj.g_01290	Prbf.g_00486
OG0001178	Prbj.g_01286	Prbf.g_00483
OG0001179	Prbj.g_01285	Prbf.g_00482
OG0001180	Prbj.g_01284	Prbf.g_00481
OG0001181	Prbj.g_01283	Prbf.g_00480
OG0001182	Prbj.g_01282	Prbf.g_00479
OG0001183	Prbj.g_01281	Prbf.g_00478
OG0001184	Prbj.g_01253	Prbf.g_00476
OG0001185	Prbj.g_01250	Prbf.g_00474
OG0001186	Prbj.g_01249	Prbf.g_00473
OG0001187	Prbj.g_01248	Prbf.g_00472
OG0001188	Prbj.g_01245	Prbf.g_00471
OG0001189	Prbj.g_01244	Prbf.g_00470
OG0001190	Prbj.g_01243	Prbf.g_00469
OG0001191	Prbj.g_01241	Prbf.g_00468
OG0001192	Prbj.g_01239	Prbf.g_00467
OG0001193	Prbj.g_01238	Prbf.g_00466
OG0001194	Prbj.g_01236	Prbf.g_00465
OG0001195	Prbj.g_01235	Prbf.g_00464
OG0001196	Prbj.g_01234	Prbf.g_00463
OG0001197	Prbj.g_01233	Prbf.g_00462
OG0001198	Prbj.g_01232	Prbf.g_00461
OG0001199	Prbj.g_01231	Prbf.g_00460
OG0001200	Prbj.g_01229	Prbf.g_00459
OG0001201	Prbj.g_01228	Prbf.g_00458
OG0001202	Prbj.g_01227	Prbf.g_00457
OG0001203	Prbj.g_01225	Prbf.g_00456
OG0001204	Prbj.g_01221	Prbf.g_00454
OG0001205	Prbj.g_01219	Prbf.g_00452
OG0001206	Prbj.g_01218	Prbf.g_00451
OG0001207	Prbj.g_01955	Prbf.g_00450
OG0001208	Prbj.g_01956	Prbf.g_00449
OG0001209	Prbj.g_01957	Prbf.g_00448
OG0001210	Prbj.g_01958	Prbf.g_00447
OG0001211	Prbj.g_01960	Prbf.g_00446
OG0001212	Prbj.g_01961	Prbf.g_00445
OG0001213	Prbj.g_01962	Prbf.g_00444
OG0001214	Prbj.g_01964	Prbf.g_00442
OG0001215	Prbj.g_01966	Prbf.g_00441
OG0001216	Prbj.g_01968	Prbf.g_00440
OG0001217	Prbj.g_01969	Prbf.g_00439
OG0001218	Prbj.g_01970	Prbf.g_00438
OG0001219	Prbj.g_01975	Prbf.g_00435
OG0001220	Prbj.g_01980	Prbf.g_00434
OG0001221	Prbj.g_02002	Prbf.g_00430
OG0001222	Prbj.g_02005	Prbf.g_00429
OG0001223	Prbj.g_02006	Prbf.g_00428
OG0001224	Prbj.g_02008	Prbf.g_00426
OG0001225	Prbj.g_02009	Prbf.g_00425
OG0001226	Prbj.g_02012	Prbf.g_00424
OG0001227	Prbj.g_02013	Prbf.g_00423
OG0001228	Prbj.g_02019	Prbf.g_00422
OG0001229	Prbj.g_02020	Prbf.g_00421
OG0001230	Prbj.g_02021	Prbf.g_00420
OG0001231	Prbj.g_02034	Prbf.g_00419
OG0001232	Prbj.g_02043	Prbf.g_00416
OG0001233	Prbj.g_02044	Prbf.g_00415
OG0001234	Prbj.g_02045	Prbf.g_00414
OG0001235	Prbj.g_02046	Prbf.g_00413
OG0001236	Prbj.g_02048	Prbf.g_00411
OG0001237	Prbj.g_02049	Prbf.g_00410
OG0001238	Prbj.g_02053	Prbf.g_00407
OG0001239	Prbj.g_02055	Prbf.g_00406
OG0001240	Prbj.g_02056	Prbf.g_00405
OG0001241	Prbj.g_02060	Prbf.g_00402
OG0001242	Prbj.g_02062	Prbf.g_00401
OG0001243	Prbj.g_02063	Prbf.g_00400
OG0001244	Prbj.g_02065	Prbf.g_00399
OG0001245	Prbj.g_02067	Prbf.g_00398
OG0001246	Prbj.g_02069	Prbf.g_00397
OG0001247	Prbj.g_02070	Prbf.g_00396
OG0001248	Prbj.g_02071	Prbf.g_00395
OG0001249	Prbj.g_02072	Prbf.g_00394
OG0001250	Prbj.g_02073	Prbf.g_00393
OG0001251	Prbj.g_00603	Prbf.g_01418
OG0001252	Prbj.g_01545	Prbf.g_01468
OG0001253	Prbj.g_00538	Prbf.g_01483
OG0001254	Prbj.g_01406	Prbf.g_01621
OG0001255	Prbj.g_00342	Prbf.g_01677
OG0001257	Prbj.g_01628	Prbf.g_01765
OG0001258	Prbj.g_01609	Prbf.g_01781
OG0001259	Prbj.g_01782	Prbf.g_01872
OG0001261	Prbj.g_02475	Prbf.g_01209
OG0001262	Prbj.g_02498	Prbf.g_01192
OG0001264	Prbj.g_02339	Prbf.g_01321
OG0001265	Prbj.g_02209	Prbf.g_01074
OG0001266	Prbj.g_00678	Prbf.g_01921
OG0001267	Prbj.g_00769	Prbf.g_00900
OG0001268	Prbj.g_00969	Prbf.g_00915
OG0001269	Prbj.g_00670	Prbf.g_00070
OG0001270	Prbj.g_02627	Prbf.g_00200
OG0001271	Prbj.g_01691	Prbf.g_00213
OG0001272	Prbj.g_00907	Prbf.g_01930
OG0001273	Prbj.g_02106	Prbf.g_00274
OG0001274	Prbj.g_00780	Prbf.g_00812
OG0001275	Prbj.g_00158	Prbf.g_00056
OG0001276	Prbj.g_02368	Prbf.g_01053
OG0001278	Prbj.g_00870	Prbf.g_00702
OG0001279	Prbj.g_00865	Prbf.g_00698
OG0001280	Prbj.g_00862	Prbf.g_00695
OG0001281	Prbj.g_02653	Prbf.g_00625
OG0001282	Prbj.g_00851	Prbf.g_00688
OG0001283	Prbj.g_01512	Prbf.g_00516
OG0001284	Prbj.g_01287	Prbf.g_00484
OG0001285	Prbj.g_01223	Prbf.g_00455
OG0001286	Prbj.g_02058	Prbf.g_00403
OG0001287	Prbj.g_00214, Prbj.g_02701	Prbf.g_00811
OG0001288	Prbj.g_00101	Prbf.g_01721
OG0001290	Prbj.g_01203	Prbf.g_01353
OG0001291	Prbj.g_00567	Prbf.g_01398
OG0001292	Prbj.g_00570	Prbf.g_01401
OG0001293	Prbj.g_00572	Prbf.g_01403
OG0001294	Prbj.g_00604	Prbf.g_01419
OG0001295	Prbj.g_01560	Prbf.g_01449
OG0001296	Prbj.g_01529	Prbf.g_01456
OG0001297	Prbj.g_01164	Prbf.g_01534
OG0001298	Prbj.g_01340	Prbf.g_01582
OG0001299	Prbj.g_01353	Prbf.g_01591
OG0001300	Prbj.g_01896	Prbf.g_00046
OG0001301	Prbj.g_02575	Prbf.g_00984
OG0001303	Prbj.g_00663	Prbf.g_00855
OG0001304	Prbj.g_01847	Prbf.g_01161
OG0001305	Prbj.g_01842	Prbf.g_01166
OG0001306	Prbj.g_02042	Prbf.g_00417
OG0001307	Prbj.g_02357	Prbf.g_00045
OG0001308	Prbj.g_00046	Prbf.g_00264
OG0001309	Prbj.g_01220	Prbf.g_00453
OG0001310	Prbj.g_00688	Prbf.g_00281
OG0001311	Prbj.g_00007	Prbf.g_00951
OG0001312	Prbj.g_00671	Prbf.g_00069
OG0001313	Prbj.g_01184	Prbf.g_01706
OG0001314	Prbj.g_00477	Prbf.g_00670
OG0001315	Prbj.g_00426	Prbf.g_00635
OG0001316	Prbj.g_01505	Prbf.g_00520
OG0001319	Prbj.g_02610	Prbf.g_01576
OG0001320	Prbj.g_02145	Prbf.g_00824
OG0001324	Prbj.g_02632	Prbf.g_00375
OG0001326	Prbj.g_00731	Prbf.g_00816
OG0001327	Prbj.g_01718	Prbf.g_00263
OG0001328	Prbj.g_01734	Prbf.g_00021
OG0001329	Prbj.g_02051	Prbf.g_00408
OG0001331	Prbj.g_00864	Prbf.g_00697
OG0001332	Prbj.g_00450	Prbf.g_00646
OG0001333	Prbj.g_00409	Prbf.g_00554
OG0001336	Prbj.g_01531	Prbf.g_01458
OG0001337	Prbj.g_01558	Prbf.g_01448
OG0001339	Prbj.g_01168	Prbf.g_01538
OG0001340	Prbj.g_01346	Prbf.g_01587
OG0001341	Prbj.g_01369	Prbf.g_01600
OG0001342	Prbj.g_01405	Prbf.g_01620
OG0001343	Prbj.g_00335	Prbf.g_01683
OG0001345	Prbj.g_00098	Prbf.g_01718
OG0001346	Prbj.g_00131	Prbf.g_01755
OG0001347	Prbj.g_01624	Prbf.g_01769
OG0001350	Prbj.g_02100	Prbf.g_01797
OG0001351	Prbj.g_01797	Prbf.g_01858
OG0001353	Prbj.g_00269	Prbf.g_01562
OG0001355	Prbj.g_02482	Prbf.g_01202
OG0001357	Prbj.g_02227	Prbf.g_01089
OG0001358	Prbj.g_02210	Prbf.g_01075
OG0001361	Prbj.g_02165	Prbf.g_00972
OG0001362	Prbj.g_01299	Prbf.g_00339
OG0001366	Prbj.g_00460	Prbf.g_00656
OG0001368	Prbj.g_01288	Prbf.g_00485
OG0001369	Prbj.g_02208	Prbf.g_01073
OG0001375	Prbj.g_01541	Prbf.g_01466
OG0001378	Prbj.g_01395	Prbf.g_01613
OG0001380	Prbj.g_00951	Prbf.g_01265
OG0001381	Prbj.g_01893	Prbf.g_01741
OG0001384	Prbj.g_02109	Prbf.g_01802
OG0001396	Prbj.g_02309	Prbf.g_00731
OG0001410	Prbj.g_00249	Prbf.g_00826
OG0001412	Prbj.g_02298	Prbf.g_01137
OG0001425	Prbj.g_02174	Prbf.g_00063
OG0001429	Prbj.g_02252	Prbf.g_01107
OG0001430	Prbj.g_00038	Prbf.g_00286
OG0001436	Prbj.g_01986	Prbf.g_00705
OG0001439	Prbj.g_02473	Prbf.g_01212
OG0001448	Prbj.g_00690	Prbf.g_00801
OG0001451	Prbj.g_01102, Prbj.g_02711	Prbf.g_00361
OG0001452	Prbj.g_01972	Prbf.g_00436
OG0001455	Prbj.g_00045, Prbj.g_00051	Prbf.g_00357
OG0001456	Prbj.g_01783	Prbf.g_01871
OG0001466	Prbj.g_02172	Prbf.g_00262
OG0001471	Prbj.g_02457	Prbf.g_00364
OG0001483	Prbj.g_01720	Prbf.g_00032
OG0001486	Prbj.g_02385	Prbf.g_01300
OG0001487	Prbj.g_02554	Prbf.g_01907
OG0001489	Prbj.g_00378	Prbf.g_00603
OG0001504	Prbj.g_02381	Prbf.g_01305
OG0001508	Prbj.g_02626	Prbf.g_00728
OG0001531	Prbj.g_02170, Prbj.g_00673, Prbj.g_00315	Prbf.g_00350, Prbf.g_00324
OG0001544	Prbj.g_00071	Prbf.g_00807
OG0001545	Prbj.g_02336	Prbf.g_01324
OG0001546	Prbj.g_02477	Prbf.g_01207
OG0001547	Prbj.g_00698	Prbf.g_00308, Prbf.g_00373
OG0001548	Prbj.g_00125	Prbf.g_00859, Prbf.g_00334
OG0001574	Prbj.g_00213	Prbf.g_00338
OG0001587	Prbj.g_01889	Prbf.g_01379
OG0001588	Prbj.g_00872	Prbf.g_00857
OG0001593	Prbj.g_02460	Prbf.g_01746
OG0001608	Prbj.g_00374	Prbf.g_00266
OG0001622	Prbj.g_00745	Prbf.g_00319
OG0001632	Prbj.g_00859	Prbf.g_00257
OG0001633	Prbj.g_01121	Prbf.g_00265
OG0001634	Prbj.g_00746	Prbf.g_00318
OG0001635	Prbj.g_00749	Prbf.g_00317
OG0001636	Prbj.g_00750	Prbf.g_00316
OG0001694	Prbj.g_01492	Prbf.g_01709
OG0001697	Prbj.g_00779	Prbf.g_00726, Prbf.g_00851
OG0001714	Prbj.g_00662	Prbf.g_00197
OG0001715	Prbj.g_01818	Prbf.g_00490, Prbf.g_00489
OG0001716	Prbj.g_00005	Prbf.g_00949
OG0001717	Prbj.g_00033	Prbf.g_00844
OG0001718	Prbj.g_00040	Prbf.g_00850
OG0001719	Prbj.g_00340	Prbf.g_01679
OG0001737	Prbj.g_01216	Prbf.g_01363
OG0001738	Prbj.g_00628	Prbf.g_01440
OG0001739	Prbj.g_00626	Prbf.g_01439
OG0001740	Prbj.g_00625	Prbf.g_01438
OG0001741	Prbj.g_00612	Prbf.g_01427
OG0001742	Prbj.g_02612	Prbf.g_00861
OG0001743	Prbj.g_02613	Prbf.g_01577
OG0001744	Prbj.g_00452	Prbf.g_00648
OG0001745	Prbj.g_01881	Prbf.g_01847
OG0001746	Prbj.g_01743	Prbf.g_00012
OG0001747	Prbj.g_00828	Prbf.g_00931
OG0001748	Prbj.g_00939	Prbf.g_01270
OG0001749	Prbj.g_00908	Prbf.g_01280
OG0001750	Prbj.g_02200	Prbf.g_01061
OG0001751	Prbj.g_02206	Prbf.g_01071
OG0001752	Prbj.g_02212	Prbf.g_01077
OG0001753	Prbj.g_02272	Prbf.g_01121
OG0001754	Prbj.g_02325	Prbf.g_01156
OG0001755	Prbj.g_02372	Prbf.g_01308
OG0001756	Prbj.g_02417	Prbf.g_01240
OG0001757	Prbj.g_02496	Prbf.g_00813
OG0001758	Prbj.g_02499	Prbf.g_01191
OG0001759	Prbj.g_02513	Prbf.g_01184
OG0001760	Prbj.g_02522	Prbf.g_01330
OG0001761	Prbj.g_02526	Prbf.g_01291
OG0001762	Prbj.g_00817	Prbf.g_01012
OG0001763	Prbj.g_00122	Prbf.g_01451
OG0001764	Prbj.g_00065	Prbf.g_01702
OG0001765	Prbj.g_00353	Prbf.g_01670
OG0001766	Prbj.g_00354	Prbf.g_01669
OG0001767	Prbj.g_00356	Prbf.g_01668
OG0001768	Prbj.g_00357	Prbf.g_01667
OG0001769	Prbj.g_00358	Prbf.g_01666
OG0001770	Prbj.g_00398	Prbf.g_00543
OG0001771	Prbj.g_00982	Prbf.g_00559
OG0001772	Prbj.g_01533	Prbf.g_01460
OG0001773	Prbj.g_01546	Prbf.g_01386
OG0001774	Prbj.g_00507	Prbf.g_01514
OG0001775	Prbj.g_01142	Prbf.g_01520
OG0001776	Prbj.g_00247	Prbf.g_00040
OG0001777	Prbj.g_01971	Prbf.g_00437
OG0001778	Prbj.g_01981	Prbf.g_00433
OG0001779	Prbj.g_01982	Prbf.g_00432
OG0001780	Prbj.g_01983	Prbf.g_01066
OG0001781	Prbj.g_02007	Prbf.g_00427
OG0001782	Prbj.g_02041	Prbf.g_00418
OG0001795	Prbj.g_01878	Prbf.g_01844
OG0001799	Prbj.g_00029	Prbf.g_00251
OG0001800	Prbj.g_00676	Prbf.g_00761
OG0001801	Prbj.g_00677	Prbf.g_00868
OG0001802	Prbj.g_00942	Prbf.g_00332
OG0001803	Prbj.g_02220	Prbf.g_01084
OG0001831	Prbj.g_00967	Prbf.g_00913
OG0001832	Prbj.g_00839	Prbf.g_00925
OG0001852	Prbj.g_02168	Prbf.g_00300
OG0001883	Prbj.g_01209	Prbf.g_01357
OG0001884	Prbj.g_01590	Prbf.g_00502
OG0001885	Prbj.g_01685	Prbf.g_00206
OG0001886	Prbj.g_01876	Prbf.g_01842
OG0001887	Prbj.g_01911	Prbf.g_00941
OG0001888	Prbj.g_00708	Prbf.g_00763
OG0001891	Prbj.g_01092	Prbf.g_01266
OG0001892	Prbj.g_00871	Prbf.g_00800
OG0001893	Prbj.g_01851	Prbf.g_01158
OG0001894	Prbj.g_02282	Prbf.g_01128
OG0001895	Prbj.g_02463	Prbf.g_01394
OG0001896	Prbj.g_02528	Prbf.g_00352
OG0001897	Prbj.g_00326	Prbf.g_01687
OG0001898	Prbj.g_01358	Prbf.g_01592
OG0001899	Prbj.g_01944	Prbf.g_01370
OG0001900	Prbj.g_01945	Prbf.g_01369
OG0001901	Prbj.g_01954	Prbf.g_01365
OG0001902	Prbj.g_02050	Prbf.g_00409
OG0001905	Prbj.g_00301	Prbf.g_00725, Prbf.g_00743
OG0001920	Prbj.g_00490	Prbf.g_00682
OG0001921	Prbj.g_02578	Prbf.g_00987
OG0001923	Prbj.g_00070	Prbf.g_00749
OG0001925	Prbj.g_01665	Prbf.g_00270
OG0001967	Prbj.g_01328	Prbf.g_00828
OG0001968	Prbj.g_01683	Prbf.g_00204
OG0001970	Prbj.g_00935	Prbf.g_00288
OG0001971	Prbj.g_00934	Prbf.g_00289
OG0001972	Prbj.g_02238	Prbf.g_01096
OG0001973	Prbj.g_00532	Prbf.g_01489
OG0001980	Prbj.g_00203	Prbf.g_01086
OG0001994	Prbj.g_00549	Prbf.g_01710
OG0001995	Prbj.g_01201	Prbf.g_01351
OG0001997	Prbj.g_01812	Prbf.g_00294
OG0001998	Prbj.g_01813	Prbf.g_00293
OG0001999	Prbj.g_01814	Prbf.g_00292
OG0002004	Prbj.g_01486	Prbf.g_01381
OG0002040	Prbj.g_01357	Prbf.g_00759
OG0002044	Prbj.g_00232	Prbf.g_01544
OG0002071	Prbj.g_01664	Prbf.g_00802
