Orthogroup	Prbj	Pram
OG0001129	Prbj.g_00410	Pram.g_01773
OG0001130	Prbj.g_00407	Pram.g_01776
OG0001131	Prbj.g_00406	Pram.g_01777
OG0001132	Prbj.g_00405	Pram.g_01778
OG0001133	Prbj.g_00404	Pram.g_01779
OG0001134	Prbj.g_00403	Pram.g_01780
OG0001135	Prbj.g_00402	Pram.g_01781
OG0001136	Prbj.g_00401	Pram.g_01782
OG0001137	Prbj.g_00400	Pram.g_01783
OG0001138	Prbj.g_00399	Pram.g_01784
OG0001139	Prbj.g_00397	Pram.g_01786
OG0001140	Prbj.g_00395	Pram.g_01787
OG0001141	Prbj.g_00394	Pram.g_01788
OG0001142	Prbj.g_00368	Pram.g_01793
OG0001143	Prbj.g_00367	Pram.g_01794
OG0001144	Prbj.g_00365	Pram.g_01795
OG0001145	Prbj.g_00364	Pram.g_01796
OG0001146	Prbj.g_00363	Pram.g_01797
OG0001147	Prbj.g_00362	Pram.g_01798
OG0001148	Prbj.g_00361	Pram.g_01799
OG0001149	Prbj.g_01494	Pram.g_01801
OG0001150	Prbj.g_01498	Pram.g_01802
OG0001151	Prbj.g_01501	Pram.g_01806
OG0001152	Prbj.g_01502	Pram.g_01807
OG0001153	Prbj.g_01504	Pram.g_01808
OG0001154	Prbj.g_01506	Pram.g_01810
OG0001155	Prbj.g_01509	Pram.g_01812
OG0001156	Prbj.g_01513	Pram.g_01814
OG0001157	Prbj.g_01515	Pram.g_01816
OG0001158	Prbj.g_01517	Pram.g_01818
OG0001159	Prbj.g_01518	Pram.g_01819
OG0001160	Prbj.g_01519	Pram.g_01820
OG0001161	Prbj.g_01576	Pram.g_01821
OG0001162	Prbj.g_01577	Pram.g_01822
OG0001163	Prbj.g_01578	Pram.g_01823
OG0001164	Prbj.g_01579	Pram.g_01824
OG0001165	Prbj.g_01580	Pram.g_01825
OG0001166	Prbj.g_01581	Pram.g_01826
OG0001167	Prbj.g_01592	Pram.g_01828
OG0001168	Prbj.g_01593	Pram.g_01829
OG0001169	Prbj.g_01594	Pram.g_01830
OG0001170	Prbj.g_01596	Pram.g_01831
OG0001171	Prbj.g_01597	Pram.g_01832
OG0001172	Prbj.g_01599	Pram.g_01834
OG0001173	Prbj.g_01821	Pram.g_01836
OG0001174	Prbj.g_01820	Pram.g_01837
OG0001175	Prbj.g_01819	Pram.g_01838
OG0001176	Prbj.g_01809	Pram.g_01840
OG0001177	Prbj.g_01290	Pram.g_01842
OG0001178	Prbj.g_01286	Pram.g_01845
OG0001179	Prbj.g_01285	Pram.g_01846
OG0001180	Prbj.g_01284	Pram.g_01847
OG0001181	Prbj.g_01283	Pram.g_01848
OG0001182	Prbj.g_01282	Pram.g_01849
OG0001183	Prbj.g_01281	Pram.g_01850
OG0001184	Prbj.g_01253	Pram.g_01852
OG0001185	Prbj.g_01250	Pram.g_01854
OG0001186	Prbj.g_01249	Pram.g_01855
OG0001187	Prbj.g_01248	Pram.g_01856
OG0001188	Prbj.g_01245	Pram.g_01857
OG0001189	Prbj.g_01244	Pram.g_01858
OG0001190	Prbj.g_01243	Pram.g_01859
OG0001191	Prbj.g_01241	Pram.g_01860
OG0001192	Prbj.g_01239	Pram.g_01861
OG0001193	Prbj.g_01238	Pram.g_01862
OG0001194	Prbj.g_01236	Pram.g_01863
OG0001195	Prbj.g_01235	Pram.g_01864
OG0001196	Prbj.g_01234	Pram.g_01865
OG0001197	Prbj.g_01233	Pram.g_01866
OG0001198	Prbj.g_01232	Pram.g_01867
OG0001199	Prbj.g_01231	Pram.g_01868
OG0001200	Prbj.g_01229	Pram.g_01869
OG0001201	Prbj.g_01228	Pram.g_01870
OG0001202	Prbj.g_01227	Pram.g_01871
OG0001203	Prbj.g_01225	Pram.g_01873
OG0001204	Prbj.g_01221	Pram.g_01875
OG0001205	Prbj.g_01219	Pram.g_01877
OG0001206	Prbj.g_01218	Pram.g_01878
OG0001207	Prbj.g_01955	Pram.g_01879
OG0001208	Prbj.g_01956	Pram.g_01880
OG0001209	Prbj.g_01957	Pram.g_01881
OG0001210	Prbj.g_01958	Pram.g_01882
OG0001211	Prbj.g_01960	Pram.g_01883
OG0001212	Prbj.g_01961	Pram.g_01884
OG0001213	Prbj.g_01962	Pram.g_01885
OG0001214	Prbj.g_01964	Pram.g_01887
OG0001215	Prbj.g_01966	Pram.g_01888
OG0001216	Prbj.g_01968	Pram.g_01889
OG0001217	Prbj.g_01969	Pram.g_01890
OG0001218	Prbj.g_01970	Pram.g_01891
OG0001219	Prbj.g_01975	Pram.g_01894
OG0001220	Prbj.g_01980	Pram.g_01895
OG0001221	Prbj.g_02002	Pram.g_01900
OG0001222	Prbj.g_02005	Pram.g_01901
OG0001223	Prbj.g_02006	Pram.g_01902
OG0001224	Prbj.g_02008	Pram.g_01904
OG0001225	Prbj.g_02009	Pram.g_01905
OG0001226	Prbj.g_02012	Pram.g_01906
OG0001227	Prbj.g_02013	Pram.g_01907
OG0001228	Prbj.g_02019	Pram.g_01908
OG0001229	Prbj.g_02020	Pram.g_01909
OG0001230	Prbj.g_02021	Pram.g_01910
OG0001231	Prbj.g_02034	Pram.g_01911
OG0001232	Prbj.g_02043	Pram.g_01913
OG0001233	Prbj.g_02044	Pram.g_01914
OG0001234	Prbj.g_02045	Pram.g_01915
OG0001235	Prbj.g_02046	Pram.g_01916
OG0001236	Prbj.g_02048	Pram.g_01918
OG0001237	Prbj.g_02049	Pram.g_01919
OG0001238	Prbj.g_02053	Pram.g_01924
OG0001239	Prbj.g_02055	Pram.g_01925
OG0001240	Prbj.g_02056	Pram.g_01926
OG0001241	Prbj.g_02060	Pram.g_01929
OG0001242	Prbj.g_02062	Pram.g_01930
OG0001243	Prbj.g_02063	Pram.g_01931
OG0001244	Prbj.g_02065	Pram.g_01932
OG0001245	Prbj.g_02067	Pram.g_01933
OG0001246	Prbj.g_02069	Pram.g_01934
OG0001247	Prbj.g_02070	Pram.g_01935
OG0001248	Prbj.g_02071	Pram.g_01936
OG0001249	Prbj.g_02072	Pram.g_01937
OG0001250	Prbj.g_02073	Pram.g_01938
OG0001251	Prbj.g_00603	Pram.g_00076
OG0001252	Prbj.g_01545	Pram.g_00124
OG0001253	Prbj.g_00538	Pram.g_00135
OG0001254	Prbj.g_01406	Pram.g_00269
OG0001255	Prbj.g_00342	Pram.g_00327
OG0001257	Prbj.g_01628	Pram.g_00418
OG0001258	Prbj.g_01609	Pram.g_00434
OG0001259	Prbj.g_01782	Pram.g_00527
OG0001261	Prbj.g_02475	Pram.g_00844
OG0001262	Prbj.g_02498	Pram.g_00862
OG0001264	Prbj.g_02339	Pram.g_00733
OG0001265	Prbj.g_02209	Pram.g_00981
OG0001266	Prbj.g_00678	Pram.g_00577
OG0001267	Prbj.g_00769	Pram.g_01157
OG0001268	Prbj.g_00969	Pram.g_01143
OG0001269	Prbj.g_00670	Pram.g_01477
OG0001270	Prbj.g_02627	Pram.g_01334
OG0001271	Prbj.g_01691	Pram.g_01322
OG0001272	Prbj.g_00907	Pram.g_00658
OG0001273	Prbj.g_02106	Pram.g_01272
OG0001274	Prbj.g_00780	Pram.g_01590
OG0001276	Prbj.g_02368	Pram.g_01003
OG0001278	Prbj.g_00870	Pram.g_01624
OG0001279	Prbj.g_00865	Pram.g_01627
OG0001280	Prbj.g_00862	Pram.g_01630
OG0001281	Prbj.g_02653	Pram.g_01700
OG0001282	Prbj.g_00851	Pram.g_01637
OG0001283	Prbj.g_01512	Pram.g_01813
OG0001284	Prbj.g_01287	Pram.g_01844
OG0001285	Prbj.g_01223	Pram.g_01874
OG0001286	Prbj.g_02058	Pram.g_01928
OG0001287	Prbj.g_00214, Prbj.g_02701	Pram.g_01516
OG0001288	Prbj.g_00101	Pram.g_00372
OG0001290	Prbj.g_01203	Pram.g_00017
OG0001291	Prbj.g_00567	Pram.g_00056
OG0001292	Prbj.g_00570	Pram.g_00059
OG0001293	Prbj.g_00572	Pram.g_00061
OG0001294	Prbj.g_00604	Pram.g_00077
OG0001295	Prbj.g_01560	Pram.g_00105
OG0001296	Prbj.g_01529	Pram.g_00112
OG0001297	Prbj.g_01164	Pram.g_00184
OG0001298	Prbj.g_01340	Pram.g_00231
OG0001299	Prbj.g_01353	Pram.g_00240
OG0001300	Prbj.g_01896	Pram.g_01213
OG0001303	Prbj.g_00663	Pram.g_01196
OG0001304	Prbj.g_01847	Pram.g_00897
OG0001305	Prbj.g_01842	Pram.g_00892
OG0001307	Prbj.g_02357	Pram.g_01214
OG0001308	Prbj.g_00046	Pram.g_01275
OG0001311	Prbj.g_00007	Pram.g_01106
OG0001312	Prbj.g_00671	Pram.g_01476
OG0001313	Prbj.g_01184	Pram.g_00357
OG0001314	Prbj.g_00477	Pram.g_01655
OG0001316	Prbj.g_01505	Pram.g_01809
OG0001319	Prbj.g_02610	Pram.g_00225
OG0001324	Prbj.g_02632	Pram.g_00625
OG0001326	Prbj.g_00731	Pram.g_00629
OG0001327	Prbj.g_01718	Pram.g_01276
OG0001328	Prbj.g_01734	Pram.g_01235
OG0001329	Prbj.g_02051	Pram.g_01922
OG0001331	Prbj.g_00864	Pram.g_01628
OG0001332	Prbj.g_00450	Pram.g_01680
OG0001333	Prbj.g_00409	Pram.g_01774
OG0001335	Prbj.g_01226	Pram.g_01872
OG0001336	Prbj.g_01531	Pram.g_00114
OG0001337	Prbj.g_01558	Pram.g_00104
OG0001339	Prbj.g_01168	Pram.g_00188
OG0001340	Prbj.g_01346	Pram.g_00236
OG0001341	Prbj.g_01369	Pram.g_00249
OG0001342	Prbj.g_01405	Pram.g_00268
OG0001343	Prbj.g_00335	Pram.g_00334
OG0001345	Prbj.g_00098	Pram.g_00369
OG0001346	Prbj.g_00131	Pram.g_00408
OG0001347	Prbj.g_01624	Pram.g_00422
OG0001348	Prbj.g_02091	Pram.g_00680
OG0001350	Prbj.g_02100	Pram.g_00451
OG0001351	Prbj.g_01797	Pram.g_00515
OG0001353	Prbj.g_00269	Pram.g_00211
OG0001355	Prbj.g_02482	Pram.g_00851
OG0001357	Prbj.g_02227	Pram.g_00969
OG0001358	Prbj.g_02210	Pram.g_00980
OG0001361	Prbj.g_02165	Pram.g_01085
OG0001362	Prbj.g_01299	Pram.g_01253
OG0001366	Prbj.g_00460	Pram.g_01670
OG0001368	Prbj.g_01288	Pram.g_01843
OG0001369	Prbj.g_02208	Pram.g_00982
OG0001375	Prbj.g_01541	Pram.g_00122
OG0001378	Prbj.g_01395	Pram.g_00261
OG0001380	Prbj.g_00951	Pram.g_00788
OG0001381	Prbj.g_01893	Pram.g_00394
OG0001384	Prbj.g_02109	Pram.g_00457
OG0001410	Prbj.g_00249	Pram.g_01526
OG0001412	Prbj.g_02298	Pram.g_00920
OG0001415	Prbj.g_00360	Pram.g_00314
OG0001416	Prbj.g_02111	Pram.g_00459
OG0001425	Prbj.g_02174	Pram.g_01200
OG0001426	Prbj.g_02052	Pram.g_01923
OG0001429	Prbj.g_02252	Pram.g_00953
OG0001438	Prbj.g_02549	Pram.g_00558
OG0001439	Prbj.g_02473	Pram.g_00841
OG0001442	Prbj.g_00043	Pram.g_01598
OG0001448	Prbj.g_00690	Pram.g_01256
OG0001451	Prbj.g_01102, Prbj.g_02711	Pram.g_00613
OG0001452	Prbj.g_01972	Pram.g_01893
OG0001455	Prbj.g_00045, Prbj.g_00051	Pram.g_00637
OG0001466	Prbj.g_02172	Pram.g_01277
OG0001470	Prbj.g_01457	Pram.g_00308
OG0001471	Prbj.g_02457	Pram.g_01576
OG0001472	Prbj.g_00920	Pram.g_00878
OG0001481	Prbj.g_00309	Pram.g_01121
OG0001483	Prbj.g_01720	Pram.g_01224
OG0001487	Prbj.g_02554	Pram.g_00563
OG0001489	Prbj.g_00378	Pram.g_01723
OG0001504	Prbj.g_02381	Pram.g_00749
OG0001512	Prbj.g_00210, Prbj.g_02148	Pram.g_00611
OG0001544	Prbj.g_00071	Pram.g_01257
OG0001545	Prbj.g_02336	Pram.g_00730
OG0001546	Prbj.g_02477	Pram.g_00846
OG0001547	Prbj.g_00698	Pram.g_00623, Pram.g_00646
OG0001548	Prbj.g_00125	Pram.g_01194, Pram.g_00657
OG0001587	Prbj.g_01889	Pram.g_01575
OG0001588	Prbj.g_00872	Pram.g_01543
OG0001605	Prbj.g_01031	Pram.g_01721
OG0001608	Prbj.g_00374	Pram.g_01273
OG0001620	Prbj.g_01124	Pram.g_01502
OG0001621	Prbj.g_00379	Pram.g_01251
OG0001622	Prbj.g_00745	Pram.g_01518
OG0001632	Prbj.g_00859	Pram.g_01280
OG0001633	Prbj.g_01121	Pram.g_01274
OG0001634	Prbj.g_00746	Pram.g_01519
OG0001635	Prbj.g_00749	Pram.g_01520
OG0001636	Prbj.g_00750	Pram.g_01521
OG0001697	Prbj.g_00779	Pram.g_00700
OG0001714	Prbj.g_00662	Pram.g_01338
OG0001715	Prbj.g_01818	Pram.g_01839
OG0001716	Prbj.g_00005	Pram.g_01108
OG0001717	Prbj.g_00033	Pram.g_00708
OG0001718	Prbj.g_00040	Pram.g_00701
OG0001719	Prbj.g_00340	Pram.g_00329
OG0001737	Prbj.g_01216	Pram.g_00025
OG0001738	Prbj.g_00628	Pram.g_00096
OG0001739	Prbj.g_00626	Pram.g_00095
OG0001740	Prbj.g_00625	Pram.g_00094
OG0001741	Prbj.g_00612	Pram.g_00084
OG0001742	Prbj.g_02612	Pram.g_01192
OG0001743	Prbj.g_02613	Pram.g_00226
OG0001744	Prbj.g_00452	Pram.g_01678
OG0001745	Prbj.g_01881	Pram.g_00504
OG0001746	Prbj.g_01743	Pram.g_01243
OG0001747	Prbj.g_00828	Pram.g_01126
OG0001748	Prbj.g_00939	Pram.g_00783
OG0001749	Prbj.g_00908	Pram.g_00773
OG0001750	Prbj.g_02200	Pram.g_00994
OG0001751	Prbj.g_02206	Pram.g_00984
OG0001752	Prbj.g_02212	Pram.g_00979
OG0001753	Prbj.g_02272	Pram.g_00939
OG0001754	Prbj.g_02325	Pram.g_00902
OG0001755	Prbj.g_02372	Pram.g_00746
OG0001756	Prbj.g_02417	Pram.g_00814
OG0001757	Prbj.g_02496	Pram.g_01541
OG0001758	Prbj.g_02499	Pram.g_00863
OG0001759	Prbj.g_02513	Pram.g_00871
OG0001760	Prbj.g_02522	Pram.g_00725
OG0001761	Prbj.g_02526	Pram.g_00762
OG0001762	Prbj.g_00817	Pram.g_01046
OG0001763	Prbj.g_00122	Pram.g_00107
OG0001764	Prbj.g_00065	Pram.g_00353
OG0001765	Prbj.g_00353	Pram.g_00320
OG0001766	Prbj.g_00354	Pram.g_00319
OG0001767	Prbj.g_00356	Pram.g_00318
OG0001768	Prbj.g_00357	Pram.g_00317
OG0001769	Prbj.g_00358	Pram.g_00316
OG0001770	Prbj.g_00398	Pram.g_01785
OG0001771	Prbj.g_00982	Pram.g_01769
OG0001772	Prbj.g_01533	Pram.g_00116
OG0001773	Prbj.g_01546	Pram.g_00044
OG0001774	Prbj.g_00507	Pram.g_00164
OG0001775	Prbj.g_01142	Pram.g_00170
OG0001776	Prbj.g_00247	Pram.g_01538
OG0001777	Prbj.g_01971	Pram.g_01892
OG0001778	Prbj.g_01981	Pram.g_01896
OG0001779	Prbj.g_01982	Pram.g_01897
OG0001780	Prbj.g_01983	Pram.g_00989
OG0001781	Prbj.g_02007	Pram.g_01903
OG0001782	Prbj.g_02041	Pram.g_01912
OG0001795	Prbj.g_01878	Pram.g_00501
OG0001799	Prbj.g_00029	Pram.g_01285
OG0001801	Prbj.g_00677	Pram.g_01525
OG0001802	Prbj.g_00942	Pram.g_00643
OG0001822	Prbj.g_01402	Pram.g_01444
OG0001832	Prbj.g_00839	Pram.g_01132
OG0001872	Prbj.g_01154	Pram.g_01566
OG0001883	Prbj.g_01209	Pram.g_00020
OG0001884	Prbj.g_01590	Pram.g_01827
OG0001885	Prbj.g_01685	Pram.g_01329
OG0001886	Prbj.g_01876	Pram.g_00499
OG0001887	Prbj.g_01911	Pram.g_01116
OG0001891	Prbj.g_01092	Pram.g_00787
OG0001892	Prbj.g_00871	Pram.g_01564
OG0001893	Prbj.g_01851	Pram.g_00900
OG0001894	Prbj.g_02282	Pram.g_00929
OG0001895	Prbj.g_02463	Pram.g_00052
OG0001896	Prbj.g_02528	Pram.g_00633
OG0001897	Prbj.g_00326	Pram.g_00338
OG0001898	Prbj.g_01358	Pram.g_00241
OG0001899	Prbj.g_01944	Pram.g_00032
OG0001900	Prbj.g_01945	Pram.g_00031
OG0001901	Prbj.g_01954	Pram.g_00027
OG0001902	Prbj.g_02050	Pram.g_01921
OG0001915	Prbj.g_00823	Pram.g_01040
OG0001920	Prbj.g_00490	Pram.g_01643
OG0001921	Prbj.g_02578	Pram.g_01071
OG0001923	Prbj.g_00070	Pram.g_00661
OG0001925	Prbj.g_01665	Pram.g_01270
OG0001967	Prbj.g_01328	Pram.g_01268
OG0001970	Prbj.g_00935	Pram.g_00688
OG0001971	Prbj.g_00934	Pram.g_00687
OG0001972	Prbj.g_02238	Pram.g_00962
OG0001980	Prbj.g_00203	Pram.g_00668
OG0002028	Prbj.g_02353	Pram.g_01488
OG0002035	Prbj.g_00193	Pram.g_00600, Pram.g_00598
OG0002079	Prbj.g_01952	Pram.g_00360
OG0002146	Prbj.g_01698	Pram.g_01316
OG0002214	Prbj.g_01274	Pram.g_01492
OG0002295	Prbj.g_02318	Pram.g_01009
OG0002338	Prbj.g_01603	Pram.g_00601
OG0002421	Prbj.g_00048	Pram.g_00697
