Orthogroup	Prbj	Prbk
OG0001065	Prbj.g_02660	Prbk.g_01901
OG0001066	Prbj.g_02657	Prbk.g_01904
OG0001067	Prbj.g_02656	Prbk.g_01905
OG0001068	Prbj.g_02652	Prbk.g_01909
OG0001069	Prbj.g_02651	Prbk.g_01910
OG0001070	Prbj.g_02650	Prbk.g_01911
OG0001071	Prbj.g_02649	Prbk.g_01912
OG0001072	Prbj.g_02648	Prbk.g_01913
OG0001073	Prbj.g_02647	Prbk.g_01914
OG0001074	Prbj.g_02646	Prbk.g_01915
OG0001075	Prbj.g_02645	Prbk.g_01916
OG0001076	Prbj.g_02644	Prbk.g_01917
OG0001077	Prbj.g_02643	Prbk.g_01918
OG0001078	Prbj.g_02641	Prbk.g_01920
OG0001079	Prbj.g_02640	Prbk.g_01921
OG0001080	Prbj.g_02639	Prbk.g_01922
OG0001081	Prbj.g_01027	Prbk.g_00990
OG0001082	Prbj.g_01028	Prbk.g_00991
OG0001083	Prbj.g_01032	Prbk.g_00995
OG0001084	Prbj.g_01030	Prbk.g_00993
OG0001085	Prbj.g_01029	Prbk.g_00992
OG0001086	Prbj.g_01033	Prbk.g_00996
OG0001087	Prbj.g_01034	Prbk.g_00997
OG0001088	Prbj.g_02635	Prbk.g_01926
OG0001089	Prbj.g_01025	Prbk.g_00988
OG0001090	Prbj.g_01023	Prbk.g_00986
OG0001091	Prbj.g_01022	Prbk.g_00985
OG0001092	Prbj.g_01021	Prbk.g_00984
OG0001093	Prbj.g_01020	Prbk.g_00983
OG0001094	Prbj.g_01019	Prbk.g_00982
OG0001095	Prbj.g_01018	Prbk.g_00981
OG0001096	Prbj.g_01017	Prbk.g_00980
OG0001097	Prbj.g_01016	Prbk.g_00979
OG0001098	Prbj.g_01015	Prbk.g_00978
OG0001099	Prbj.g_01014	Prbk.g_00977
OG0001100	Prbj.g_01013	Prbk.g_00976
OG0001101	Prbj.g_01012	Prbk.g_00975
OG0001102	Prbj.g_01011	Prbk.g_00974
OG0001103	Prbj.g_01010	Prbk.g_00973
OG0001104	Prbj.g_01009	Prbk.g_00972
OG0001105	Prbj.g_01008	Prbk.g_00971
OG0001106	Prbj.g_01007	Prbk.g_00970
OG0001107	Prbj.g_01006	Prbk.g_00969
OG0001108	Prbj.g_01005	Prbk.g_00968
OG0001109	Prbj.g_01004	Prbk.g_00967
OG0001110	Prbj.g_01003	Prbk.g_00966
OG0001111	Prbj.g_01002	Prbk.g_00965
OG0001112	Prbj.g_01001	Prbk.g_00964
OG0001113	Prbj.g_01000	Prbk.g_00963
OG0001114	Prbj.g_00999	Prbk.g_00962
OG0001115	Prbj.g_00998	Prbk.g_00961
OG0001116	Prbj.g_00997	Prbk.g_00960
OG0001117	Prbj.g_00996	Prbk.g_00959
OG0001118	Prbj.g_00995	Prbk.g_00958
OG0001119	Prbj.g_00994	Prbk.g_00957
OG0001120	Prbj.g_00993	Prbk.g_00956
OG0001121	Prbj.g_00990	Prbk.g_00953
OG0001122	Prbj.g_00989	Prbk.g_00952
OG0001123	Prbj.g_00988	Prbk.g_00951
OG0001124	Prbj.g_00986	Prbk.g_00949
OG0001125	Prbj.g_00984	Prbk.g_00947
OG0001126	Prbj.g_00983	Prbk.g_00946
OG0001127	Prbj.g_00414	Prbk.g_00797
OG0001128	Prbj.g_00413	Prbk.g_00798
OG0001129	Prbj.g_00410	Prbk.g_00801
OG0001130	Prbj.g_00407	Prbk.g_00804
OG0001131	Prbj.g_00406	Prbk.g_00805
OG0001132	Prbj.g_00405	Prbk.g_00806
OG0001133	Prbj.g_00404	Prbk.g_00807
OG0001134	Prbj.g_00403	Prbk.g_00808
OG0001135	Prbj.g_00402	Prbk.g_00809
OG0001136	Prbj.g_00401	Prbk.g_00810
OG0001137	Prbj.g_00400	Prbk.g_00811
OG0001138	Prbj.g_00399	Prbk.g_00812
OG0001139	Prbj.g_00397	Prbk.g_00814
OG0001140	Prbj.g_00395	Prbk.g_00816
OG0001141	Prbj.g_00394	Prbk.g_00817
OG0001142	Prbj.g_00368	Prbk.g_00844
OG0001143	Prbj.g_00367	Prbk.g_00845
OG0001144	Prbj.g_00365	Prbk.g_00847
OG0001145	Prbj.g_00364	Prbk.g_00848
OG0001146	Prbj.g_00363	Prbk.g_00849
OG0001147	Prbj.g_00362	Prbk.g_00850
OG0001148	Prbj.g_00361	Prbk.g_00851
OG0001149	Prbj.g_01494	Prbk.g_00506
OG0001150	Prbj.g_01498	Prbk.g_00510
OG0001151	Prbj.g_01501	Prbk.g_00513
OG0001152	Prbj.g_01502	Prbk.g_00514
OG0001153	Prbj.g_01504	Prbk.g_00516
OG0001154	Prbj.g_01506	Prbk.g_00518
OG0001155	Prbj.g_01509	Prbk.g_00521
OG0001156	Prbj.g_01513	Prbk.g_00525
OG0001157	Prbj.g_01515	Prbk.g_00527
OG0001158	Prbj.g_01517	Prbk.g_00529
OG0001159	Prbj.g_01518	Prbk.g_00530
OG0001160	Prbj.g_01519	Prbk.g_00531
OG0001161	Prbj.g_01576	Prbk.g_00215
OG0001162	Prbj.g_01577	Prbk.g_00216
OG0001163	Prbj.g_01578	Prbk.g_00217
OG0001164	Prbj.g_01579	Prbk.g_00218
OG0001165	Prbj.g_01580	Prbk.g_00219
OG0001166	Prbj.g_01581	Prbk.g_00220
OG0001167	Prbj.g_01592	Prbk.g_00231
OG0001168	Prbj.g_01593	Prbk.g_00232
OG0001169	Prbj.g_01594	Prbk.g_00233
OG0001170	Prbj.g_01596	Prbk.g_00235
OG0001171	Prbj.g_01597	Prbk.g_00236
OG0001172	Prbj.g_01599	Prbk.g_00238
OG0001173	Prbj.g_01821	Prbk.g_01482
OG0001174	Prbj.g_01820	Prbk.g_01483
OG0001175	Prbj.g_01819	Prbk.g_01484
OG0001176	Prbj.g_01809	Prbk.g_01494
OG0001177	Prbj.g_01290	Prbk.g_01530
OG0001178	Prbj.g_01286	Prbk.g_01534
OG0001179	Prbj.g_01285	Prbk.g_01535
OG0001180	Prbj.g_01284	Prbk.g_01536
OG0001181	Prbj.g_01283	Prbk.g_01537
OG0001182	Prbj.g_01282	Prbk.g_01538
OG0001183	Prbj.g_01281	Prbk.g_01539
OG0001184	Prbj.g_01253	Prbk.g_01568
OG0001185	Prbj.g_01250	Prbk.g_01571
OG0001186	Prbj.g_01249	Prbk.g_01572
OG0001187	Prbj.g_01248	Prbk.g_01573
OG0001188	Prbj.g_01245	Prbk.g_01576
OG0001189	Prbj.g_01244	Prbk.g_01577
OG0001190	Prbj.g_01243	Prbk.g_01578
OG0001191	Prbj.g_01241	Prbk.g_01580
OG0001192	Prbj.g_01239	Prbk.g_01582
OG0001193	Prbj.g_01238	Prbk.g_01583
OG0001194	Prbj.g_01236	Prbk.g_01585
OG0001195	Prbj.g_01235	Prbk.g_01586
OG0001196	Prbj.g_01234	Prbk.g_01587
OG0001197	Prbj.g_01233	Prbk.g_01588
OG0001198	Prbj.g_01232	Prbk.g_01589
OG0001199	Prbj.g_01231	Prbk.g_01590
OG0001200	Prbj.g_01229	Prbk.g_01592
OG0001201	Prbj.g_01228	Prbk.g_01593
OG0001202	Prbj.g_01227	Prbk.g_01594
OG0001203	Prbj.g_01225	Prbk.g_01596
OG0001204	Prbj.g_01221	Prbk.g_01600
OG0001205	Prbj.g_01219	Prbk.g_01602
OG0001206	Prbj.g_01218	Prbk.g_01603
OG0001207	Prbj.g_01955	Prbk.g_02160
OG0001208	Prbj.g_01956	Prbk.g_02161
OG0001209	Prbj.g_01957	Prbk.g_02162
OG0001210	Prbj.g_01958	Prbk.g_02163
OG0001211	Prbj.g_01960	Prbk.g_02165
OG0001212	Prbj.g_01961	Prbk.g_02166
OG0001213	Prbj.g_01962	Prbk.g_02167
OG0001214	Prbj.g_01964	Prbk.g_02169
OG0001215	Prbj.g_01966	Prbk.g_02171
OG0001216	Prbj.g_01968	Prbk.g_02173
OG0001217	Prbj.g_01969	Prbk.g_02174
OG0001218	Prbj.g_01970	Prbk.g_02175
OG0001219	Prbj.g_01975	Prbk.g_02180
OG0001220	Prbj.g_01980	Prbk.g_02185
OG0001221	Prbj.g_02002	Prbk.g_02207
OG0001222	Prbj.g_02005	Prbk.g_02210
OG0001223	Prbj.g_02006	Prbk.g_02211
OG0001224	Prbj.g_02008	Prbk.g_02213
OG0001225	Prbj.g_02009	Prbk.g_02214
OG0001226	Prbj.g_02012	Prbk.g_02217
OG0001227	Prbj.g_02013	Prbk.g_02218
OG0001228	Prbj.g_02019	Prbk.g_02224
OG0001229	Prbj.g_02020	Prbk.g_02225
OG0001230	Prbj.g_02021	Prbk.g_02226
OG0001231	Prbj.g_02034	Prbk.g_02239
OG0001232	Prbj.g_02043	Prbk.g_02248
OG0001233	Prbj.g_02044	Prbk.g_02249
OG0001234	Prbj.g_02045	Prbk.g_02250
OG0001235	Prbj.g_02046	Prbk.g_02251
OG0001236	Prbj.g_02048	Prbk.g_02253
OG0001237	Prbj.g_02049	Prbk.g_02254
OG0001238	Prbj.g_02053	Prbk.g_02258
OG0001239	Prbj.g_02055	Prbk.g_02260
OG0001240	Prbj.g_02056	Prbk.g_02261
OG0001241	Prbj.g_02060	Prbk.g_02265
OG0001242	Prbj.g_02062	Prbk.g_02267
OG0001243	Prbj.g_02063	Prbk.g_02268
OG0001244	Prbj.g_02065	Prbk.g_02270
OG0001245	Prbj.g_02067	Prbk.g_02272
OG0001246	Prbj.g_02069	Prbk.g_02274
OG0001247	Prbj.g_02070	Prbk.g_02275
OG0001248	Prbj.g_02071	Prbk.g_02276
OG0001249	Prbj.g_02072	Prbk.g_02277
OG0001250	Prbj.g_02073	Prbk.g_02278
OG0001251	Prbj.g_00603	Prbk.g_00028
OG0001252	Prbj.g_01545	Prbk.g_00557
OG0001253	Prbj.g_00538	Prbk.g_00756
OG0001254	Prbj.g_01406	Prbk.g_00418
OG0001255	Prbj.g_00342	Prbk.g_00870
OG0001256	Prbj.g_00897	Prbk.g_01851
OG0001257	Prbj.g_01628	Prbk.g_02063
OG0001258	Prbj.g_01609	Prbk.g_01861
OG0001259	Prbj.g_01782	Prbk.g_01129
OG0001261	Prbj.g_02475	Prbk.g_02531
OG0001262	Prbj.g_02498	Prbk.g_02554
OG0001264	Prbj.g_02339	Prbk.g_02395
OG0001265	Prbj.g_02209	Prbk.g_00588
OG0001266	Prbj.g_00678	Prbk.g_01682
OG0001267	Prbj.g_00769	Prbk.g_01776
OG0001268	Prbj.g_00969	Prbk.g_01021
OG0001269	Prbj.g_00670	Prbk.g_01198
OG0001270	Prbj.g_02627	Prbk.g_02664
OG0001271	Prbj.g_01691	Prbk.g_01999
OG0001272	Prbj.g_00907	Prbk.g_01841
OG0001273	Prbj.g_02106	Prbk.g_01059
OG0001274	Prbj.g_00780	Prbk.g_01788
OG0001275	Prbj.g_00158	Prbk.g_02082
OG0001276	Prbj.g_02368	Prbk.g_02424
OG0001278	Prbj.g_00870	Prbk.g_00920
OG0001279	Prbj.g_00865	Prbk.g_00915
OG0001280	Prbj.g_00862	Prbk.g_00912
OG0001281	Prbj.g_02653	Prbk.g_01908
OG0001282	Prbj.g_00851	Prbk.g_00901
OG0001283	Prbj.g_01512	Prbk.g_00524
OG0001284	Prbj.g_01287	Prbk.g_01533
OG0001285	Prbj.g_01223	Prbk.g_01598
OG0001286	Prbj.g_02058	Prbk.g_02263
OG0001287	Prbj.g_00214	Prbk.g_01331
OG0001287	Prbj.g_02701	Prbk.g_02697
OG0001288	Prbj.g_00101	Prbk.g_00327
OG0001290	Prbj.g_01203	Prbk.g_01618
OG0001291	Prbj.g_00567	Prbk.g_01317
OG0001292	Prbj.g_00570	Prbk.g_01314
OG0001293	Prbj.g_00572	Prbk.g_01312
OG0001294	Prbj.g_00604	Prbk.g_00027
OG0001295	Prbj.g_01560	Prbk.g_00200
OG0001296	Prbj.g_01529	Prbk.g_00541
OG0001297	Prbj.g_01164	Prbk.g_01254
OG0001298	Prbj.g_01340	Prbk.g_01013
OG0001299	Prbj.g_01353	Prbk.g_01000
OG0001300	Prbj.g_01896	Prbk.g_00303
OG0001301	Prbj.g_02575	Prbk.g_02633
OG0001303	Prbj.g_00663	Prbk.g_01205
OG0001304	Prbj.g_01847	Prbk.g_00065
OG0001305	Prbj.g_01842	Prbk.g_00060
OG0001306	Prbj.g_02042	Prbk.g_02247
OG0001307	Prbj.g_02357	Prbk.g_02413
OG0001308	Prbj.g_00046	Prbk.g_01664
OG0001309	Prbj.g_01220	Prbk.g_01601
OG0001310	Prbj.g_00688	Prbk.g_01692
OG0001311	Prbj.g_00007	Prbk.g_00134
OG0001312	Prbj.g_00671	Prbk.g_01197
OG0001313	Prbj.g_01184	Prbk.g_01637
OG0001314	Prbj.g_00477	Prbk.g_01433
OG0001315	Prbj.g_00426	Prbk.g_01382
OG0001316	Prbj.g_01505	Prbk.g_00517
OG0001317	Prbj.g_00059	Prbk.g_01676
OG0001319	Prbj.g_02610	Prbk.g_01519
OG0001320	Prbj.g_02145	Prbk.g_01098
OG0001324	Prbj.g_02632	Prbk.g_02659
OG0001326	Prbj.g_00731	Prbk.g_01737
OG0001327	Prbj.g_01718	Prbk.g_01193
OG0001328	Prbj.g_01734	Prbk.g_01177
OG0001329	Prbj.g_02051	Prbk.g_02256
OG0001331	Prbj.g_00864	Prbk.g_00914
OG0001332	Prbj.g_00450	Prbk.g_01406
OG0001333	Prbj.g_00409	Prbk.g_00802
OG0001335	Prbj.g_01226	Prbk.g_01595
OG0001336	Prbj.g_01531	Prbk.g_00543
OG0001337	Prbj.g_01558	Prbk.g_00198
OG0001339	Prbj.g_01168	Prbk.g_01250
OG0001340	Prbj.g_01346	Prbk.g_01007
OG0001341	Prbj.g_01369	Prbk.g_00381
OG0001342	Prbj.g_01405	Prbk.g_00417
OG0001343	Prbj.g_00335	Prbk.g_00877
OG0001344	Prbj.g_00826	Prbk.g_00707
OG0001345	Prbj.g_00098	Prbk.g_00330
OG0001346	Prbj.g_00131	Prbk.g_02110
OG0001347	Prbj.g_01624	Prbk.g_02067
OG0001348	Prbj.g_02091	Prbk.g_01044
OG0001350	Prbj.g_02100	Prbk.g_01053
OG0001351	Prbj.g_01797	Prbk.g_01114
OG0001353	Prbj.g_00269	Prbk.g_00651
OG0001355	Prbj.g_02482	Prbk.g_02538
OG0001357	Prbj.g_02227	Prbk.g_00570
OG0001358	Prbj.g_02210	Prbk.g_00587
OG0001361	Prbj.g_02165	Prbk.g_00176
OG0001362	Prbj.g_01299	Prbk.g_01933
OG0001366	Prbj.g_00460	Prbk.g_01416
OG0001367	Prbj.g_00377	Prbk.g_00834
OG0001367	Prbj.g_00390	Prbk.g_00821
OG0001368	Prbj.g_01288	Prbk.g_01532
OG0001369	Prbj.g_02208	Prbk.g_00589
OG0001375	Prbj.g_01541	Prbk.g_00553
OG0001378	Prbj.g_01395	Prbk.g_00407
OG0001380	Prbj.g_00951	Prbk.g_01039
OG0001381	Prbj.g_01893	Prbk.g_00300
OG0001384	Prbj.g_02109	Prbk.g_01062
OG0001396	Prbj.g_02309	Prbk.g_02365
OG0001410	Prbj.g_00249	Prbk.g_00671
OG0001412	Prbj.g_02298	Prbk.g_02354
OG0001413	Prbj.g_00194	Prbk.g_01351
OG0001413	Prbj.g_02695	Prbk.g_02675
OG0001413	Prbj.g_01330	Prbk.g_01462
OG0001413	Prbj.g_00726	Prbk.g_01732
OG0001415	Prbj.g_00360	Prbk.g_00852
OG0001416	Prbj.g_02111	Prbk.g_01064
OG0001425	Prbj.g_02174	Prbk.g_00623
OG0001426	Prbj.g_02052	Prbk.g_02257
OG0001429	Prbj.g_02252	Prbk.g_02308
OG0001430	Prbj.g_00038	Prbk.g_01656
OG0001436	Prbj.g_01986	Prbk.g_02191
OG0001437	Prbj.g_00142	Prbk.g_02099
OG0001437	Prbj.g_00143	Prbk.g_02097
OG0001438	Prbj.g_02549	Prbk.g_02607
OG0001439	Prbj.g_02473	Prbk.g_02529
OG0001442	Prbj.g_00043	Prbk.g_01661
OG0001448	Prbj.g_00690	Prbk.g_01694
OG0001451	Prbj.g_01102	Prbk.g_01945
OG0001451	Prbj.g_02711	Prbk.g_02679
OG0001452	Prbj.g_01972	Prbk.g_02177
OG0001453	Prbj.g_00736	Prbk.g_01742
OG0001455	Prbj.g_00045	Prbk.g_01663
OG0001455	Prbj.g_00051	Prbk.g_01668
OG0001456	Prbj.g_01783	Prbk.g_01128
OG0001466	Prbj.g_02172	Prbk.g_00625
OG0001467	Prbj.g_01053	Prbk.g_00256
OG0001470	Prbj.g_01457	Prbk.g_00469
OG0001471	Prbj.g_02457	Prbk.g_02513
OG0001472	Prbj.g_00920	Prbk.g_01828
OG0001474	Prbj.g_02022	Prbk.g_02227
OG0001475	Prbj.g_01979	Prbk.g_02184
OG0001476	Prbj.g_01978	Prbk.g_02183
OG0001477	Prbj.g_01977	Prbk.g_02182
OG0001478	Prbj.g_00764	Prbk.g_01771
OG0001479	Prbj.g_00018	Prbk.g_00123
OG0001480	Prbj.g_00091	Prbk.g_00337
OG0001481	Prbj.g_00309	Prbk.g_00102
OG0001483	Prbj.g_01720	Prbk.g_01191
OG0001486	Prbj.g_02385	Prbk.g_02441
OG0001487	Prbj.g_02554	Prbk.g_02612
OG0001489	Prbj.g_00378	Prbk.g_00833
OG0001493	Prbj.g_02023	Prbk.g_02228
OG0001494	Prbj.g_02024	Prbk.g_02229
OG0001495	Prbj.g_02025	Prbk.g_02230
OG0001496	Prbj.g_02026	Prbk.g_02231
OG0001497	Prbj.g_02027	Prbk.g_02232
OG0001498	Prbj.g_02028	Prbk.g_02233
OG0001499	Prbj.g_02029	Prbk.g_02234
OG0001500	Prbj.g_02030	Prbk.g_02235
OG0001501	Prbj.g_02031	Prbk.g_02236
OG0001502	Prbj.g_02032	Prbk.g_02237
OG0001503	Prbj.g_02033	Prbk.g_02238
OG0001504	Prbj.g_02381	Prbk.g_02437
OG0001508	Prbj.g_02626	Prbk.g_02665
OG0001512	Prbj.g_00210	Prbk.g_01335
OG0001512	Prbj.g_02148	Prbk.g_01101
OG0001513	Prbj.g_00618	Prbk.g_00013
OG0001513	Prbj.g_01300	Prbk.g_01932
OG0001525	Prbj.g_01731	Prbk.g_01180
OG0001531	Prbj.g_00673	Prbk.g_01677
OG0001531	Prbj.g_00315	Prbk.g_00171
OG0001532	Prbj.g_01210	Prbk.g_01611
OG0001542	Prbj.g_01316	Prbk.g_01476
OG0001544	Prbj.g_00071	Prbk.g_00357
OG0001545	Prbj.g_02336	Prbk.g_02392
OG0001546	Prbj.g_02477	Prbk.g_02533
OG0001547	Prbj.g_00698	Prbk.g_01702
OG0001548	Prbj.g_00125	Prbk.g_02116
OG0001574	Prbj.g_00213	Prbk.g_01332
OG0001587	Prbj.g_01889	Prbk.g_00296
OG0001588	Prbj.g_00872	Prbk.g_00922
OG0001590	Prbj.g_01420	Prbk.g_00432
OG0001592	Prbj.g_01327	Prbk.g_01465
OG0001593	Prbj.g_02460	Prbk.g_02516
OG0001596	Prbj.g_01682	Prbk.g_02008
OG0001605	Prbj.g_01031	Prbk.g_00994
OG0001606	Prbj.g_00334	Prbk.g_00878
OG0001608	Prbj.g_00374	Prbk.g_00838
OG0001620	Prbj.g_01124	Prbk.g_00095
OG0001621	Prbj.g_00379	Prbk.g_00832
OG0001622	Prbj.g_00745	Prbk.g_01751
OG0001623	Prbj.g_00337	Prbk.g_00875
OG0001632	Prbj.g_00859	Prbk.g_00909
OG0001633	Prbj.g_01121	Prbk.g_01960
OG0001634	Prbj.g_00746	Prbk.g_01752
OG0001635	Prbj.g_00749	Prbk.g_01755
OG0001636	Prbj.g_00750	Prbk.g_01756
OG0001683	Prbj.g_01278	Prbk.g_01542
OG0001683	Prbj.g_00979	Prbk.g_00942
OG0001694	Prbj.g_01492	Prbk.g_00504
OG0001695	Prbj.g_01257	Prbk.g_01564
OG0001696	Prbj.g_02691	Prbk.g_02671
OG0001696	Prbj.g_00123	Prbk.g_02118
OG0001697	Prbj.g_00779	Prbk.g_01787
OG0001709	Prbj.g_01633	Prbk.g_02058
OG0001709	Prbj.g_01132	Prbk.g_01286
OG0001713	Prbj.g_01254	Prbk.g_01567
OG0001714	Prbj.g_00662	Prbk.g_01206
OG0001715	Prbj.g_01818	Prbk.g_01485
OG0001716	Prbj.g_00005	Prbk.g_00136
OG0001717	Prbj.g_00033	Prbk.g_01652
OG0001718	Prbj.g_00040	Prbk.g_01658
OG0001719	Prbj.g_00340	Prbk.g_00872
OG0001730	Prbj.g_01255	Prbk.g_01566
OG0001737	Prbj.g_01216	Prbk.g_01605
OG0001738	Prbj.g_00628	Prbk.g_00003
OG0001739	Prbj.g_00626	Prbk.g_00005
OG0001740	Prbj.g_00625	Prbk.g_00006
OG0001741	Prbj.g_00612	Prbk.g_00019
OG0001742	Prbj.g_02612	Prbk.g_01517
OG0001743	Prbj.g_02613	Prbk.g_01516
OG0001744	Prbj.g_00452	Prbk.g_01408
OG0001745	Prbj.g_01881	Prbk.g_01875
OG0001746	Prbj.g_01743	Prbk.g_01168
OG0001747	Prbj.g_00828	Prbk.g_00159
OG0001748	Prbj.g_00939	Prbk.g_01809
OG0001749	Prbj.g_00908	Prbk.g_01840
OG0001750	Prbj.g_02200	Prbk.g_00597
OG0001751	Prbj.g_02206	Prbk.g_00591
OG0001752	Prbj.g_02212	Prbk.g_00585
OG0001753	Prbj.g_02272	Prbk.g_02328
OG0001754	Prbj.g_02325	Prbk.g_02381
OG0001755	Prbj.g_02372	Prbk.g_02428
OG0001756	Prbj.g_02417	Prbk.g_02473
OG0001757	Prbj.g_02496	Prbk.g_02552
OG0001758	Prbj.g_02499	Prbk.g_02555
OG0001759	Prbj.g_02513	Prbk.g_02569
OG0001760	Prbj.g_02522	Prbk.g_02579
OG0001761	Prbj.g_02526	Prbk.g_02583
OG0001762	Prbj.g_00817	Prbk.g_00716
OG0001763	Prbj.g_00122	Prbk.g_02119
OG0001764	Prbj.g_00065	Prbk.g_00363
OG0001765	Prbj.g_00353	Prbk.g_00859
OG0001766	Prbj.g_00354	Prbk.g_00858
OG0001767	Prbj.g_00356	Prbk.g_00856
OG0001768	Prbj.g_00357	Prbk.g_00855
OG0001769	Prbj.g_00358	Prbk.g_00854
OG0001770	Prbj.g_00398	Prbk.g_00813
OG0001771	Prbj.g_00982	Prbk.g_00945
OG0001772	Prbj.g_01533	Prbk.g_00545
OG0001773	Prbj.g_01546	Prbk.g_00558
OG0001774	Prbj.g_00507	Prbk.g_00787
OG0001775	Prbj.g_01142	Prbk.g_01276
OG0001776	Prbj.g_00247	Prbk.g_00673
OG0001777	Prbj.g_01971	Prbk.g_02176
OG0001778	Prbj.g_01981	Prbk.g_02186
OG0001779	Prbj.g_01982	Prbk.g_02187
OG0001780	Prbj.g_01983	Prbk.g_02188
OG0001781	Prbj.g_02007	Prbk.g_02212
OG0001782	Prbj.g_02041	Prbk.g_02246
OG0001792	Prbj.g_01279	Prbk.g_01541
OG0001792	Prbj.g_01247	Prbk.g_01574
OG0001793	Prbj.g_01277	Prbk.g_01543
OG0001795	Prbj.g_01878	Prbk.g_01878
OG0001799	Prbj.g_00029	Prbk.g_01648
OG0001800	Prbj.g_00676	Prbk.g_01680
OG0001801	Prbj.g_00677	Prbk.g_01681
OG0001802	Prbj.g_00942	Prbk.g_01806
OG0001803	Prbj.g_02220	Prbk.g_00577
OG0001804	Prbj.g_00208	Prbk.g_01337
OG0001804	Prbj.g_02698	Prbk.g_02672
OG0001804	Prbj.g_00790	Prbk.g_02680
OG0001804	Prbj.g_00201	Prbk.g_01344
OG0001822	Prbj.g_01402	Prbk.g_00414
OG0001830	Prbj.g_01251	Prbk.g_01570
OG0001831	Prbj.g_00967	Prbk.g_01023
OG0001832	Prbj.g_00839	Prbk.g_00148
OG0001833	Prbj.g_00716	Prbk.g_01722
OG0001833	Prbj.g_00734	Prbk.g_01740
OG0001833	Prbj.g_00704	Prbk.g_01708
OG0001833	Prbj.g_00216	Prbk.g_01329
OG0001851	Prbj.g_01187	Prbk.g_01634
OG0001852	Prbj.g_02168	Prbk.g_00173
OG0001854	Prbj.g_01356	Prbk.g_02681
OG0001854	Prbj.g_01354	Prbk.g_00999
OG0001872	Prbj.g_01154	Prbk.g_01264
OG0001875	Prbj.g_02465	Prbk.g_02521
OG0001876	Prbj.g_02321	Prbk.g_02377
OG0001882	Prbj.g_02633	Prbk.g_02658
OG0001883	Prbj.g_01209	Prbk.g_01612
OG0001884	Prbj.g_01590	Prbk.g_00229
OG0001885	Prbj.g_01685	Prbk.g_02005
OG0001886	Prbj.g_01876	Prbk.g_01880
OG0001887	Prbj.g_01911	Prbk.g_01500
OG0001888	Prbj.g_00708	Prbk.g_01713
OG0001891	Prbj.g_01092	Prbk.g_01955
OG0001892	Prbj.g_00871	Prbk.g_00921
OG0001893	Prbj.g_01851	Prbk.g_00069
OG0001894	Prbj.g_02282	Prbk.g_02338
OG0001895	Prbj.g_02463	Prbk.g_02519
OG0001896	Prbj.g_02528	Prbk.g_02585
OG0001897	Prbj.g_00326	Prbk.g_00886
OG0001898	Prbj.g_01358	Prbk.g_00370
OG0001899	Prbj.g_01944	Prbk.g_02149
OG0001900	Prbj.g_01945	Prbk.g_02150
OG0001901	Prbj.g_01954	Prbk.g_02159
OG0001902	Prbj.g_02050	Prbk.g_02255
OG0001905	Prbj.g_00301	Prbk.g_00109
OG0001915	Prbj.g_00823	Prbk.g_00710
OG0001916	Prbj.g_01185	Prbk.g_01636
OG0001917	Prbj.g_01186	Prbk.g_01635
OG0001918	Prbj.g_00254	Prbk.g_00666
OG0001919	Prbj.g_00191	Prbk.g_01354
OG0001920	Prbj.g_00490	Prbk.g_01446
OG0001921	Prbj.g_02578	Prbk.g_02636
OG0001923	Prbj.g_00070	Prbk.g_00358
OG0001925	Prbj.g_01665	Prbk.g_02026
OG0001955	Prbj.g_00753	Prbk.g_01759
OG0001967	Prbj.g_01328	Prbk.g_01464
OG0001968	Prbj.g_01683	Prbk.g_02007
OG0001969	Prbj.g_00053	Prbk.g_01670
OG0001969	Prbj.g_00302	Prbk.g_00108
OG0001970	Prbj.g_00935	Prbk.g_01813
OG0001971	Prbj.g_00934	Prbk.g_01814
OG0001972	Prbj.g_02238	Prbk.g_02294
OG0001973	Prbj.g_00532	Prbk.g_00762
OG0001980	Prbj.g_00203	Prbk.g_01342
OG0001994	Prbj.g_00549	Prbk.g_00745
OG0001995	Prbj.g_01201	Prbk.g_01620
OG0001996	Prbj.g_01261	Prbk.g_01560
OG0001997	Prbj.g_01812	Prbk.g_01491
OG0001998	Prbj.g_01813	Prbk.g_01490
OG0001999	Prbj.g_01814	Prbk.g_01489
OG0002001	Prbj.g_00072	Prbk.g_00356
OG0002001	Prbj.g_00229	Prbk.g_00692
OG0002004	Prbj.g_01486	Prbk.g_00498
OG0002005	Prbj.g_02036	Prbk.g_02241
OG0002006	Prbj.g_02039	Prbk.g_02244
OG0002028	Prbj.g_02353	Prbk.g_02409
OG0002035	Prbj.g_00193	Prbk.g_01352
OG0002036	Prbj.g_00178	Prbk.g_01367
OG0002037	Prbj.g_00432	Prbk.g_01388
OG0002037	Prbj.g_00431	Prbk.g_01387
OG0002038	Prbj.g_01637	Prbk.g_02054
OG0002039	Prbj.g_02672	Prbk.g_00089
OG0002039	Prbj.g_00215	Prbk.g_01330
OG0002040	Prbj.g_01357	Prbk.g_00369
OG0002041	Prbj.g_01407	Prbk.g_00419
OG0002042	Prbj.g_01484	Prbk.g_00496
OG0002042	Prbj.g_01485	Prbk.g_00497
OG0002043	Prbj.g_00551	Prbk.g_00743
OG0002044	Prbj.g_00232	Prbk.g_00689
OG0002068	Prbj.g_00598	Prbk.g_00033
OG0002068	Prbj.g_01810	Prbk.g_01493
