Orthogroup	Prax	Prbi
OG0001107	Prax.g_01288	Prbi.g_01875
OG0001108	Prax.g_01289	Prbi.g_01876
OG0001109	Prax.g_01296	Prbi.g_01896
OG0001110	Prax.g_01298	Prbi.g_01898
OG0001111	Prax.g_01299	Prbi.g_01899
OG0001112	Prax.g_01300	Prbi.g_01900
OG0001113	Prax.g_01301	Prbi.g_01901
OG0001114	Prax.g_01302	Prbi.g_01902
OG0001115	Prax.g_01303	Prbi.g_01903
OG0001116	Prax.g_01304	Prbi.g_01904
OG0001117	Prax.g_01305	Prbi.g_01905
OG0001118	Prax.g_01306	Prbi.g_01906
OG0001119	Prax.g_01307	Prbi.g_01907
OG0001120	Prax.g_01308	Prbi.g_01908
OG0001121	Prax.g_01309	Prbi.g_01909
OG0001122	Prax.g_01310	Prbi.g_01910
OG0001123	Prax.g_01311	Prbi.g_01911
OG0001124	Prax.g_01312	Prbi.g_01912
OG0001125	Prax.g_01313	Prbi.g_01913
OG0001126	Prax.g_01314	Prbi.g_01914
OG0001127	Prax.g_01315	Prbi.g_01915
OG0001128	Prax.g_01316	Prbi.g_01916
OG0001129	Prax.g_01317	Prbi.g_01917
OG0001130	Prax.g_01318	Prbi.g_01918
OG0001131	Prax.g_01319	Prbi.g_01919
OG0001132	Prax.g_01320	Prbi.g_01920
OG0001133	Prax.g_01321	Prbi.g_01921
OG0001134	Prax.g_01322	Prbi.g_01922
OG0001135	Prax.g_01323	Prbi.g_01923
OG0001136	Prax.g_01324	Prbi.g_01924
OG0001137	Prax.g_01325	Prbi.g_01925
OG0001138	Prax.g_01326	Prbi.g_01926
OG0001139	Prax.g_01327	Prbi.g_01927
OG0001140	Prax.g_01328	Prbi.g_01928
OG0001141	Prax.g_01330	Prbi.g_01930
OG0001142	Prax.g_01331	Prbi.g_01931
OG0001143	Prax.g_01332	Prbi.g_01932
OG0001144	Prax.g_01334	Prbi.g_01934
OG0001145	Prax.g_01336	Prbi.g_01936
OG0001146	Prax.g_01337	Prbi.g_01937
OG0001147	Prax.g_01339	Prbi.g_01939
OG0001148	Prax.g_01340	Prbi.g_01940
OG0001149	Prax.g_01341	Prbi.g_01941
OG0001150	Prax.g_01344	Prbi.g_01944
OG0001151	Prax.g_01345	Prbi.g_01945
OG0001152	Prax.g_01346	Prbi.g_01946
OG0001153	Prax.g_01347	Prbi.g_01947
OG0001154	Prax.g_01348	Prbi.g_01948
OG0001155	Prax.g_01349	Prbi.g_01949
OG0001156	Prax.g_01350	Prbi.g_01950
OG0001157	Prax.g_01352	Prbi.g_01952
OG0001158	Prax.g_01353	Prbi.g_01953
OG0001159	Prax.g_01354	Prbi.g_01954
OG0001160	Prax.g_01355	Prbi.g_01955
OG0001161	Prax.g_01358	Prbi.g_01958
OG0001162	Prax.g_01359	Prbi.g_01959
OG0001163	Prax.g_01360	Prbi.g_01960
OG0001164	Prax.g_01361	Prbi.g_01961
OG0001165	Prax.g_01362	Prbi.g_01962
OG0001166	Prax.g_01363	Prbi.g_01963
OG0001167	Prax.g_01364	Prbi.g_01964
OG0001168	Prax.g_01366	Prbi.g_01966
OG0001169	Prax.g_01367	Prbi.g_01967
OG0001170	Prax.g_01369	Prbi.g_01969
OG0001171	Prax.g_01370	Prbi.g_01970
OG0001172	Prax.g_01371	Prbi.g_01971
OG0001173	Prax.g_01373	Prbi.g_01973
OG0001174	Prax.g_01375	Prbi.g_01975
OG0001175	Prax.g_01377	Prbi.g_01977
OG0001176	Prax.g_01378	Prbi.g_01978
OG0001177	Prax.g_01380	Prbi.g_01980
OG0001178	Prax.g_01381	Prbi.g_01981
OG0001179	Prax.g_01382	Prbi.g_01982
OG0001180	Prax.g_01383	Prbi.g_01983
OG0001181	Prax.g_01384	Prbi.g_01984
OG0001182	Prax.g_01385	Prbi.g_01985
OG0001183	Prax.g_01386	Prbi.g_01986
OG0001184	Prax.g_01387	Prbi.g_01987
OG0001185	Prax.g_01388	Prbi.g_01988
OG0001186	Prax.g_01389	Prbi.g_01989
OG0001187	Prax.g_01390	Prbi.g_01990
OG0001188	Prax.g_01391	Prbi.g_01991
OG0001189	Prax.g_01392	Prbi.g_01992
OG0001190	Prax.g_01393	Prbi.g_01993
OG0001191	Prax.g_01395	Prbi.g_01995
OG0001192	Prax.g_01397	Prbi.g_01997
OG0001193	Prax.g_01398	Prbi.g_01998
OG0001194	Prax.g_01399	Prbi.g_01999
OG0001195	Prax.g_01400	Prbi.g_02000
OG0001196	Prax.g_01402	Prbi.g_02002
OG0001197	Prax.g_01405	Prbi.g_02005
OG0001198	Prax.g_01406	Prbi.g_02006
OG0001199	Prax.g_01407	Prbi.g_02007
OG0001200	Prax.g_01408	Prbi.g_02008
OG0001201	Prax.g_01409	Prbi.g_02009
OG0001202	Prax.g_01410	Prbi.g_02010
OG0001203	Prax.g_01412	Prbi.g_02012
OG0001204	Prax.g_01415	Prbi.g_02027
OG0001205	Prax.g_01416	Prbi.g_02028
OG0001206	Prax.g_01418	Prbi.g_02030
OG0001207	Prax.g_01419	Prbi.g_02031
OG0001208	Prax.g_01420	Prbi.g_02032
OG0001209	Prax.g_01421	Prbi.g_02033
OG0001210	Prax.g_01422	Prbi.g_02034
OG0001211	Prax.g_01423	Prbi.g_02035
OG0001212	Prax.g_01424	Prbi.g_02036
OG0001213	Prax.g_01425	Prbi.g_02037
OG0001214	Prax.g_01426	Prbi.g_02038
OG0001215	Prax.g_01427	Prbi.g_02039
OG0001216	Prax.g_01428	Prbi.g_02040
OG0001217	Prax.g_01429	Prbi.g_02041
OG0001218	Prax.g_01430	Prbi.g_02042
OG0001219	Prax.g_01431	Prbi.g_02043
OG0001220	Prax.g_01432	Prbi.g_02044
OG0001221	Prax.g_01433	Prbi.g_02045
OG0001222	Prax.g_01435	Prbi.g_02047
OG0001223	Prax.g_01437	Prbi.g_02049
OG0001224	Prax.g_01438	Prbi.g_02050
OG0001225	Prax.g_01440	Prbi.g_02052
OG0001226	Prax.g_01441	Prbi.g_02053
OG0001227	Prax.g_01442	Prbi.g_02054
OG0001228	Prax.g_01443	Prbi.g_02055
OG0001229	Prax.g_01444	Prbi.g_02056
OG0001230	Prax.g_01445	Prbi.g_02057
OG0001231	Prax.g_01446	Prbi.g_02058
OG0001232	Prax.g_01448	Prbi.g_02060
OG0001233	Prax.g_01449	Prbi.g_02061
OG0001234	Prax.g_01450	Prbi.g_02062
OG0001235	Prax.g_01451	Prbi.g_02063
OG0001236	Prax.g_01452	Prbi.g_02064
OG0001237	Prax.g_01454	Prbi.g_02067
OG0001238	Prax.g_01455	Prbi.g_02068
OG0001239	Prax.g_01458	Prbi.g_02071
OG0001240	Prax.g_01459	Prbi.g_02072
OG0001241	Prax.g_01460	Prbi.g_02073
OG0001242	Prax.g_01461	Prbi.g_02074
OG0001243	Prax.g_01462	Prbi.g_02075
OG0001244	Prax.g_01463	Prbi.g_02076
OG0001245	Prax.g_01464	Prbi.g_02077
OG0001246	Prax.g_01465	Prbi.g_02078
OG0001247	Prax.g_01466	Prbi.g_02079
OG0001248	Prax.g_01467	Prbi.g_02080
OG0001249	Prax.g_01468	Prbi.g_02081
OG0001250	Prax.g_01469	Prbi.g_02082
OG0001251	Prax.g_01470	Prbi.g_02083
OG0001252	Prax.g_01471	Prbi.g_02084
OG0001253	Prax.g_01472	Prbi.g_02085
OG0001254	Prax.g_01474	Prbi.g_02087
OG0001255	Prax.g_01475	Prbi.g_02088
OG0001256	Prax.g_01477	Prbi.g_02090
OG0001257	Prax.g_01478	Prbi.g_02091
OG0001258	Prax.g_01479	Prbi.g_02092
OG0001259	Prax.g_01481	Prbi.g_02094
OG0001260	Prax.g_01482	Prbi.g_02095
OG0001261	Prax.g_01483	Prbi.g_02096
OG0001262	Prax.g_01484	Prbi.g_02097
OG0001263	Prax.g_01485	Prbi.g_02098
OG0001264	Prax.g_01486	Prbi.g_02099
OG0001265	Prax.g_01487	Prbi.g_02100
OG0001266	Prax.g_01488	Prbi.g_02101
OG0001267	Prax.g_01489	Prbi.g_02102
OG0001268	Prax.g_01490	Prbi.g_02103
OG0001269	Prax.g_01126	Prbi.g_00099
OG0001270	Prax.g_01080	Prbi.g_00146
OG0001271	Prax.g_01068	Prbi.g_00174
OG0001272	Prax.g_00894	Prbi.g_00305
OG0001273	Prax.g_00840	Prbi.g_00357
OG0001274	Prax.g_00720	Prbi.g_00485
OG0001275	Prax.g_00703	Prbi.g_00501
OG0001276	Prax.g_00049	Prbi.g_00592
OG0001277	Prax.g_00429	Prbi.g_00791
OG0001278	Prax.g_00322	Prbi.g_00898
OG0001279	Prax.g_00560	Prbi.g_00950
OG0001280	Prax.g_01180	Prbi.g_01062
OG0001281	Prax.g_01229	Prbi.g_01111
OG0001282	Prax.g_01247	Prbi.g_01129
OG0001283	Prax.g_01252	Prbi.g_01134
OG0001284	Prax.g_00128	Prbi.g_01144
OG0001285	Prax.g_00184	Prbi.g_01191
OG0001286	Prax.g_00197	Prbi.g_01204
OG0001287	Prax.g_01824	Prbi.g_01490
OG0001288	Prax.g_01688	Prbi.g_01630
OG0001289	Prax.g_01677	Prbi.g_01641
OG0001290	Prax.g_01635	Prbi.g_01683
OG0001291	Prax.g_01634	Prbi.g_01684
OG0001292	Prax.g_01629	Prbi.g_01689
OG0001293	Prax.g_01613	Prbi.g_01705
OG0001295	Prax.g_01591	Prbi.g_01738
OG0001296	Prax.g_01567	Prbi.g_01779
OG0001297	Prax.g_01563	Prbi.g_01783
OG0001299	Prax.g_01265	Prbi.g_01851
OG0001300	Prax.g_01290	Prbi.g_01877
OG0001301	Prax.g_01376	Prbi.g_01976
OG0001302	Prax.g_01404	Prbi.g_02004
OG0001303	Prax.g_01436	Prbi.g_02048
OG0001304	Prax.g_01480	Prbi.g_02093
OG0001306	Prax.g_00763	Prbi.g_00438
OG0001307	Prax.g_00283	Prbi.g_00030
OG0001308	Prax.g_00642	Prbi.g_00078
OG0001309	Prax.g_00645	Prbi.g_00081
OG0001310	Prax.g_00647	Prbi.g_00083
OG0001311	Prax.g_01125	Prbi.g_00100
OG0001312	Prax.g_01099	Prbi.g_00127
OG0001313	Prax.g_01093	Prbi.g_00133
OG0001314	Prax.g_01019	Prbi.g_00223
OG0001315	Prax.g_00932	Prbi.g_00267
OG0001316	Prax.g_00923	Prbi.g_00276
OG0001317	Prax.g_00800	Prbi.g_00397
OG0001318	Prax.g_00096	Prbi.g_00640
OG0001319	Prax.g_00420	Prbi.g_00800
OG0001320	Prax.g_01195	Prbi.g_01077
OG0001321	Prax.g_01200	Prbi.g_01082
OG0001322	Prax.g_01237	Prbi.g_01119
OG0001323	Prax.g_00140	Prbi.g_01155
OG0001324	Prax.g_00144	Prbi.g_01159
OG0001325	Prax.g_00151	Prbi.g_01166
OG0001326	Prax.g_00228	Prbi.g_01235
OG0001327	Prax.g_01879	Prbi.g_01423
OG0001328	Prax.g_01631	Prbi.g_01687
OG0001329	Prax.g_01536	Prbi.g_01810
OG0001330	Prax.g_01501	Prbi.g_01844
OG0001331	Prax.g_01372	Prbi.g_01972
OG0001332	Prax.g_01077	Prbi.g_00149
OG0001333	Prax.g_00980	Prbi.g_00262
OG0001334	Prax.g_00734	Prbi.g_00469
OG0001335	Prax.g_01221	Prbi.g_01102
OG0001336	Prax.g_01240	Prbi.g_01122
OG0001337	Prax.g_01255	Prbi.g_01137
OG0001338	Prax.g_01929	Prbi.g_01362
OG0001339	Prax.g_01894	Prbi.g_01396
OG0001340	Prax.g_01843	Prbi.g_01459
OG0001341	Prax.g_01638	Prbi.g_01680
OG0001342	Prax.g_01627	Prbi.g_01690
OG0001343	Prax.g_01562	Prbi.g_01784
OG0001344	Prax.g_01512	Prbi.g_01833
OG0001345	Prax.g_01342	Prbi.g_01942
OG0001346	Prax.g_01396	Prbi.g_01996
OG0001347	Prax.g_01434	Prbi.g_02046
OG0001348	Prax.g_01090	Prbi.g_00136
OG0001349	Prax.g_01100	Prbi.g_00126
OG0001350	Prax.g_01074	Prbi.g_00168
OG0001351	Prax.g_01015	Prbi.g_00227
OG0001352	Prax.g_00927	Prbi.g_00272
OG0001353	Prax.g_00914	Prbi.g_00285
OG0001354	Prax.g_00895	Prbi.g_00304
OG0001355	Prax.g_00834	Prbi.g_00363
OG0001356	Prax.g_00796	Prbi.g_00402
OG0001357	Prax.g_00766	Prbi.g_00435
OG0001358	Prax.g_00730	Prbi.g_00475
OG0001359	Prax.g_00716	Prbi.g_00489
OG0001360	Prax.g_00692	Prbi.g_00512
OG0001361	Prax.g_00687	Prbi.g_00517
OG0001362	Prax.g_00037	Prbi.g_00579
OG0001363	Prax.g_00939	Prbi.g_00707
OG0001364	Prax.g_00389	Prbi.g_00831
OG0001365	Prax.g_00332	Prbi.g_00888
OG0001366	Prax.g_00544	Prbi.g_00932
OG0001367	Prax.g_01157	Prbi.g_01037
OG0001368	Prax.g_01179	Prbi.g_01061
OG0001369	Prax.g_00165	Prbi.g_01178
OG0001370	Prax.g_00166	Prbi.g_01179
OG0001371	Prax.g_00250	Prbi.g_01257
OG0001372	Prax.g_01957	Prbi.g_01332
OG0001373	Prax.g_01658	Prbi.g_01660
OG0001374	Prax.g_01260	Prbi.g_01278
OG0001375	Prax.g_01522	Prbi.g_01824
OG0001376	Prax.g_01279	Prbi.g_01866
OG0001377	Prax.g_01403	Prbi.g_02003
OG0001378	Prax.g_01181	Prbi.g_01063
OG0001379	Prax.g_00638	Prbi.g_00074
OG0001380	Prax.g_00639	Prbi.g_00075
OG0001381	Prax.g_00658	Prbi.g_00094
OG0001382	Prax.g_01083	Prbi.g_00143
OG0001383	Prax.g_00984	Prbi.g_00258
OG0001384	Prax.g_00919	Prbi.g_00280
OG0001385	Prax.g_00903	Prbi.g_00296
OG0001386	Prax.g_00811	Prbi.g_00386
OG0001388	Prax.g_00775	Prbi.g_00427
OG0001390	Prax.g_00741	Prbi.g_00462
OG0001391	Prax.g_00697	Prbi.g_00507
OG0001392	Prax.g_00690	Prbi.g_00514
OG0001393	Prax.g_00682	Prbi.g_00522
OG0001394	Prax.g_00976	Prbi.g_00669
OG0001395	Prax.g_00968	Prbi.g_00677
OG0001396	Prax.g_00966	Prbi.g_00679
OG0001397	Prax.g_00960	Prbi.g_00685
OG0001398	Prax.g_00480	Prbi.g_00750
OG0001399	Prax.g_00387	Prbi.g_00833
OG0001400	Prax.g_00543	Prbi.g_00931
OG0001401	Prax.g_00545	Prbi.g_00933
OG0001402	Prax.g_00566	Prbi.g_00956
OG0001403	Prax.g_00569	Prbi.g_00959
OG0001404	Prax.g_01161	Prbi.g_01041
OG0001405	Prax.g_01189	Prbi.g_01071
OG0001406	Prax.g_01208	Prbi.g_01090
OG0001407	Prax.g_01218	Prbi.g_01100
OG0001408	Prax.g_01227	Prbi.g_01109
OG0001409	Prax.g_01234	Prbi.g_01116
OG0001410	Prax.g_00186	Prbi.g_01193
OG0001411	Prax.g_01926	Prbi.g_01365
OG0001412	Prax.g_01898	Prbi.g_01392
OG0001413	Prax.g_01872	Prbi.g_01430
OG0001414	Prax.g_01862	Prbi.g_01440
OG0001415	Prax.g_01689	Prbi.g_01629
OG0001416	Prax.g_01686	Prbi.g_01632
OG0001417	Prax.g_01637	Prbi.g_01681
OG0001418	Prax.g_01624	Prbi.g_01693
OG0001419	Prax.g_01599	Prbi.g_01726
OG0001421	Prax.g_00601	Prbi.g_00990
OG0001424	Prax.g_00633	Prbi.g_00068
OG0001425	Prax.g_00847	Prbi.g_00350
OG0001426	Prax.g_00809	Prbi.g_00388
OG0001427	Prax.g_00680	Prbi.g_00524
OG0001428	Prax.g_00431	Prbi.g_00789
OG0001429	Prax.g_00417	Prbi.g_00803
OG0001430	Prax.g_00383	Prbi.g_00836
OG0001431	Prax.g_00547	Prbi.g_00935
OG0001432	Prax.g_00551	Prbi.g_00940
OG0001433	Prax.g_01224	Prbi.g_01105
OG0001434	Prax.g_00167	Prbi.g_01180
OG0001436	Prax.g_01618	Prbi.g_01699
OG0001437	Prax.g_01610	Prbi.g_01707
OG0001438	Prax.g_01476	Prbi.g_02089
OG0001440	Prax.g_00801	Prbi.g_00396
OG0001441	Prax.g_01139	Prbi.g_01019
OG0001442	Prax.g_01172	Prbi.g_01054
OG0001443	Prax.g_01225	Prbi.g_01107
OG0001444	Prax.g_01228	Prbi.g_01110
OG0001445	Prax.g_01625	Prbi.g_01691
OG0001446	Prax.g_00527	Prbi.g_01301
OG0001448	Prax.g_00079	Prbi.g_00622
OG0001449	Prax.g_00131	Prbi.g_01147
OG0001450	Prax.g_00154	Prbi.g_01169
OG0001451	Prax.g_00183	Prbi.g_01190
OG0001452	Prax.g_00219	Prbi.g_01226
OG0001457	Prax.g_01820	Prbi.g_01590
OG0001460	Prax.g_00806	Prbi.g_00391
OG0001461	Prax.g_00797	Prbi.g_00400
OG0001462	Prax.g_00785	Prbi.g_00415
OG0001464	Prax.g_00020	Prbi.g_00562
OG0001466	Prax.g_00940	Prbi.g_00706
OG0001467	Prax.g_00394	Prbi.g_00826
OG0001468	Prax.g_00341	Prbi.g_00879
OG0001469	Prax.g_00310	Prbi.g_00910
OG0001470	Prax.g_01171	Prbi.g_01053
OG0001471	Prax.g_01217	Prbi.g_01099
OG0001472	Prax.g_01223	Prbi.g_01104
OG0001473	Prax.g_01226	Prbi.g_01108
OG0001475	Prax.g_01921	Prbi.g_01369
OG0001476	Prax.g_01736	Prbi.g_01586
OG0001478	Prax.g_01365	Prbi.g_01965
OG0001479	Prax.g_00198	Prbi.g_01205
OG0001482	Prax.g_00855	Prbi.g_00344
OG0001483	Prax.g_01918	Prbi.g_01372
OG0001485	Prax.g_00311	Prbi.g_00909
OG0001487	Prax.g_00593	Prbi.g_00982
OG0001488	Prax.g_01213	Prbi.g_01095
OG0001489	Prax.g_01214	Prbi.g_01096
OG0001490	Prax.g_01215	Prbi.g_01097
OG0001491	Prax.g_01222	Prbi.g_01103
OG0001492	Prax.g_01250	Prbi.g_01132
OG0001493	Prax.g_00125	Prbi.g_01141
OG0001494	Prax.g_00216	Prbi.g_01223
OG0001496	Prax.g_01905	Prbi.g_01385
OG0001497	Prax.g_01822	Prbi.g_01491
OG0001498	Prax.g_01258	Prbi.g_01846
OG0001499	Prax.g_01280	Prbi.g_01867
OG0001501	Prax.g_00412	Prbi.g_00808
OG0001503	Prax.g_01046	Prbi.g_00196
OG0001504	Prax.g_00778	Prbi.g_00422
OG0001505	Prax.g_00438	Prbi.g_00781
OG0001506	Prax.g_00436	Prbi.g_00784
OG0001507	Prax.g_00397	Prbi.g_00823
OG0001508	Prax.g_00344	Prbi.g_00876
OG0001509	Prax.g_00340	Prbi.g_00880
OG0001510	Prax.g_00309	Prbi.g_00911
OG0001511	Prax.g_00531	Prbi.g_00919
OG0001512	Prax.g_00532	Prbi.g_00920
OG0001513	Prax.g_00533	Prbi.g_00921
OG0001514	Prax.g_00534	Prbi.g_00922
OG0001515	Prax.g_00535	Prbi.g_00923
OG0001516	Prax.g_00536	Prbi.g_00924
OG0001517	Prax.g_00537	Prbi.g_00925
OG0001518	Prax.g_00538	Prbi.g_00926
OG0001519	Prax.g_00539	Prbi.g_00927
OG0001520	Prax.g_00540	Prbi.g_00928
OG0001521	Prax.g_00541	Prbi.g_00929
OG0001522	Prax.g_00542	Prbi.g_00930
OG0001523	Prax.g_00576	Prbi.g_00966
OG0001524	Prax.g_01163	Prbi.g_01044
OG0001525	Prax.g_01242	Prbi.g_01124
OG0001526	Prax.g_00182	Prbi.g_01189
OG0001529	Prax.g_01357	Prbi.g_01957
OG0001530	Prax.g_01965	Prbi.g_01325
OG0001531	Prax.g_01151	Prbi.g_01031
OG0001532	Prax.g_01212	Prbi.g_01094
OG0001533	Prax.g_01232	Prbi.g_01114
OG0001534	Prax.g_01954	Prbi.g_01335
OG0001535	Prax.g_00788	Prbi.g_00413
OG0001536	Prax.g_00526	Prbi.g_01302
OG0001537	Prax.g_01261	Prbi.g_01279
OG0001538	Prax.g_01578	Prbi.g_01751
OG0001539	Prax.g_00632	Prbi.g_00067
OG0001540	Prax.g_00742	Prbi.g_00460
OG0001541	Prax.g_00549	Prbi.g_00938
OG0001542	Prax.g_00129	Prbi.g_01145
OG0001543	Prax.g_01951	Prbi.g_01337
OG0001545	Prax.g_00525	Prbi.g_01303
OG0001547	Prax.g_00279	Prbi.g_00034
OG0001548	Prax.g_00777	Prbi.g_00423
OG0001549	Prax.g_01620	Prbi.g_01697
OG0001551	Prax.g_00127	Prbi.g_01143
OG0001552	Prax.g_01932	Prbi.g_01359
OG0001553	Prax.g_01913	Prbi.g_01377
OG0001554	Prax.g_01912	Prbi.g_01378
OG0001556	Prax.g_01817	Prbi.g_01469
OG0001557	Prax.g_01622	Prbi.g_01695
OG0001558	Prax.g_01612	Prbi.g_01706
OG0001565	Prax.g_01092	Prbi.g_00134
OG0001566	Prax.g_00868	Prbi.g_00331
OG0001567	Prax.g_00804	Prbi.g_00393
OG0001568	Prax.g_00786	Prbi.g_00414
OG0001569	Prax.g_00744	Prbi.g_00458
OG0001571	Prax.g_00732	Prbi.g_00471
OG0001572	Prax.g_00965	Prbi.g_00680
OG0001573	Prax.g_01961	Prbi.g_01328
OG0001574	Prax.g_00426	Prbi.g_00795
OG0001575	Prax.g_00405	Prbi.g_00815
OG0001576	Prax.g_01166	Prbi.g_01047
OG0001577	Prax.g_01170	Prbi.g_01052
OG0001578	Prax.g_01230	Prbi.g_01112
OG0001579	Prax.g_01231	Prbi.g_01113
OG0001580	Prax.g_01233	Prbi.g_01115
OG0001581	Prax.g_01236	Prbi.g_01118
OG0001582	Prax.g_01243	Prbi.g_01125
OG0001583	Prax.g_00124	Prbi.g_01140
OG0001584	Prax.g_00134	Prbi.g_01150
OG0001585	Prax.g_00147	Prbi.g_01162
OG0001586	Prax.g_00157	Prbi.g_01170
OG0001587	Prax.g_00160	Prbi.g_01173
OG0001588	Prax.g_01964	Prbi.g_01326
OG0001589	Prax.g_01935	Prbi.g_01353
OG0001590	Prax.g_01866	Prbi.g_01436
OG0001591	Prax.g_01864	Prbi.g_01438
OG0001592	Prax.g_01821	Prbi.g_01498
OG0001593	Prax.g_01813	Prbi.g_01471
OG0001594	Prax.g_01645	Prbi.g_01673
OG0001595	Prax.g_01643	Prbi.g_01675
OG0001596	Prax.g_01642	Prbi.g_01676
OG0001597	Prax.g_01632	Prbi.g_01686
OG0001598	Prax.g_01413	Prbi.g_02013
OG0001599	Prax.g_01569	Prbi.g_01545
OG0001602	Prax.g_00882	Prbi.g_00317
OG0001603	Prax.g_00842	Prbi.g_00355
OG0001604	Prax.g_00810	Prbi.g_00387
OG0001605	Prax.g_00779	Prbi.g_00421
OG0001606	Prax.g_00733	Prbi.g_00470
OG0001607	Prax.g_00936	Prbi.g_00710
OG0001608	Prax.g_00427	Prbi.g_00794
OG0001609	Prax.g_00307	Prbi.g_00913
OG0001610	Prax.g_00548	Prbi.g_00937
OG0001611	Prax.g_00176	Prbi.g_01183
OG0001612	Prax.g_00177	Prbi.g_01184
OG0001613	Prax.g_00178	Prbi.g_01185
OG0001614	Prax.g_00179	Prbi.g_01186
OG0001616	Prax.g_01585	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001617	Prax.g_01590	Prbi.g_01739
OG0001618	Prax.g_01546	Prbi.g_01800
OG0001619	Prax.g_01284	Prbi.g_01871
OG0001620	Prax.g_00833	Prbi.g_00364
OG0001622	Prax.g_00805	Prbi.g_00392
OG0001623	Prax.g_00941	Prbi.g_00705
OG0001624	Prax.g_00443	Prbi.g_00776
OG0001625	Prax.g_01939	Prbi.g_01349
OG0001626	Prax.g_01884	Prbi.g_01406
OG0001628	Prax.g_01874	Prbi.g_01428
OG0001630	Prax.g_01839	Prbi.g_01472
OG0001632	Prax.g_00414	Prbi.g_00806
OG0001635	Prax.g_00836	Prbi.g_00361
OG0001636	Prax.g_00967	Prbi.g_00678
OG0001637	Prax.g_00303	Prbi.g_00917
OG0001638	Prax.g_01956	Prbi.g_01333
OG0001639	Prax.g_01942	Prbi.g_01345
OG0001640	Prax.g_01619	Prbi.g_01698
OG0001641	Prax.g_01602	Prbi.g_01723
OG0001642	Prax.g_01731	Prbi.g_00739
OG0001652	Prax.g_01038	Prbi.g_00204
OG0001653	Prax.g_00807	Prbi.g_00390
OG0001654	Prax.g_00783	Prbi.g_00417
OG0001655	Prax.g_00782	Prbi.g_00418
OG0001656	Prax.g_00780	Prbi.g_00420
OG0001657	Prax.g_00735	Prbi.g_00468
OG0001658	Prax.g_00486	Prbi.g_00744
OG0001659	Prax.g_00434	Prbi.g_00785
OG0001660	Prax.g_00433	Prbi.g_00787
OG0001661	Prax.g_00404	Prbi.g_00816
OG0001662	Prax.g_00398	Prbi.g_00822
OG0001663	Prax.g_00396	Prbi.g_00824
OG0001664	Prax.g_00368	Prbi.g_00852
OG0001665	Prax.g_00316	Prbi.g_00904
OG0001666	Prax.g_00305	Prbi.g_00915
OG0001667	Prax.g_00304	Prbi.g_00916
OG0001668	Prax.g_00573	Prbi.g_00963
OG0001669	Prax.g_01167	Prbi.g_01048
OG0001670	Prax.g_01169	Prbi.g_01051
OG0001671	Prax.g_01174	Prbi.g_01056
OG0001672	Prax.g_01191	Prbi.g_01073
OG0001673	Prax.g_01192	Prbi.g_01074
OG0001674	Prax.g_01216	Prbi.g_01098
OG0001675	Prax.g_01220	Prbi.g_01101
OG0001676	Prax.g_01238	Prbi.g_01120
OG0001677	Prax.g_01239	Prbi.g_01121
OG0001678	Prax.g_01246	Prbi.g_01128
OG0001679	Prax.g_01251	Prbi.g_01133
OG0001680	Prax.g_01253	Prbi.g_01135
OG0001681	Prax.g_00145	Prbi.g_01160
OG0001682	Prax.g_00150	Prbi.g_01165
OG0001683	Prax.g_00153	Prbi.g_01168
OG0001684	Prax.g_00175	Prbi.g_01182
OG0001685	Prax.g_00247	Prbi.g_01254
OG0001686	Prax.g_00255	Prbi.g_01262
OG0001687	Prax.g_01962	Prbi.g_01327
OG0001688	Prax.g_01925	Prbi.g_01366
OG0001689	Prax.g_01915	Prbi.g_01375
OG0001692	Prax.g_01646	Prbi.g_01672
OG0001693	Prax.g_01639	Prbi.g_01679
OG0001694	Prax.g_01636	Prbi.g_01682
OG0001695	Prax.g_01630	Prbi.g_01688
OG0001696	Prax.g_01623	Prbi.g_01694
OG0001697	Prax.g_01621	Prbi.g_01696
OG0001698	Prax.g_01588	Prbi.g_01548
OG0001699	Prax.g_01554	Prbi.g_01792
OG0001700	Prax.g_01453	Prbi.g_02065
OG0001704	Prax.g_00489	Prbi.g_01485
OG0001705	Prax.g_00705	Prbi.g_00499
OG0001707	Prax.g_00440	Prbi.g_00779
OG0001708	Prax.g_00419	Prbi.g_00801
OG0001709	Prax.g_00403	Prbi.g_00817
OG0001711	Prax.g_01211	Prbi.g_01093
OG0001712	Prax.g_00137	Prbi.g_01152
OG0001713	Prax.g_00149	Prbi.g_01164
OG0001714	Prax.g_00180	Prbi.g_01187
OG0001715	Prax.g_01933	Prbi.g_01355
OG0001717	Prax.g_01168	Prbi.g_01050
OG0001720	Prax.g_01842	Prbi.g_01473
OG0001727	Prax.g_00442	Prbi.g_00777
OG0001729	Prax.g_00308	Prbi.g_00912
OG0001730	Prax.g_00133	Prbi.g_01149
OG0001731	Prax.g_01947	Prbi.g_01342
OG0001732	Prax.g_01914	Prbi.g_01376
OG0001735	Prax.g_01615	Prbi.g_01703
OG0001736	Prax.g_01593	Prbi.g_01734
OG0001737	Prax.g_00789	Prbi.g_00411
OG0001738	Prax.g_00487	Prbi.g_00743
OG0001740	Prax.g_00577	Prbi.g_00967
OG0001787	Prax.g_00272	Prbi.g_00050
OG0001788	Prax.g_01575	Prbi.g_01754
OG0001789	Prax.g_00677	Prbi.g_00527
