Orthogroup	Prax	Prbb
OG0001109	Prax.g_01296	Prbb.g_01958
OG0001110	Prax.g_01298	Prbb.g_01960
OG0001111	Prax.g_01299	Prbb.g_01961
OG0001112	Prax.g_01300	Prbb.g_01962
OG0001113	Prax.g_01301	Prbb.g_01963
OG0001114	Prax.g_01302	Prbb.g_01964
OG0001115	Prax.g_01303	Prbb.g_01965
OG0001116	Prax.g_01304	Prbb.g_01966
OG0001117	Prax.g_01305	Prbb.g_01967
OG0001118	Prax.g_01306	Prbb.g_01968
OG0001119	Prax.g_01307	Prbb.g_01969
OG0001120	Prax.g_01308	Prbb.g_01970
OG0001121	Prax.g_01309	Prbb.g_01971
OG0001122	Prax.g_01310	Prbb.g_01972
OG0001123	Prax.g_01311	Prbb.g_01973
OG0001124	Prax.g_01312	Prbb.g_01974
OG0001125	Prax.g_01313	Prbb.g_01975
OG0001126	Prax.g_01314	Prbb.g_01976
OG0001127	Prax.g_01315	Prbb.g_01977
OG0001128	Prax.g_01316	Prbb.g_01978
OG0001129	Prax.g_01317	Prbb.g_01979
OG0001130	Prax.g_01318	Prbb.g_01980
OG0001131	Prax.g_01319	Prbb.g_01981
OG0001132	Prax.g_01320	Prbb.g_01982
OG0001133	Prax.g_01321	Prbb.g_01983
OG0001134	Prax.g_01322	Prbb.g_01984
OG0001135	Prax.g_01323	Prbb.g_01985
OG0001136	Prax.g_01324	Prbb.g_01986
OG0001137	Prax.g_01325	Prbb.g_01987
OG0001138	Prax.g_01326	Prbb.g_01988
OG0001139	Prax.g_01327	Prbb.g_01989
OG0001140	Prax.g_01328	Prbb.g_01990
OG0001141	Prax.g_01330	Prbb.g_01992
OG0001142	Prax.g_01331	Prbb.g_01993
OG0001143	Prax.g_01332	Prbb.g_01994
OG0001144	Prax.g_01334	Prbb.g_01996
OG0001145	Prax.g_01336	Prbb.g_01998
OG0001146	Prax.g_01337	Prbb.g_01999
OG0001147	Prax.g_01339	Prbb.g_02002
OG0001148	Prax.g_01340	Prbb.g_02003
OG0001149	Prax.g_01341	Prbb.g_02004
OG0001150	Prax.g_01344	Prbb.g_02007
OG0001151	Prax.g_01345	Prbb.g_02008
OG0001152	Prax.g_01346	Prbb.g_02009
OG0001153	Prax.g_01347	Prbb.g_02010
OG0001154	Prax.g_01348	Prbb.g_02011
OG0001155	Prax.g_01349	Prbb.g_02012
OG0001156	Prax.g_01350	Prbb.g_02013
OG0001157	Prax.g_01352	Prbb.g_02015
OG0001158	Prax.g_01353	Prbb.g_02017
OG0001159	Prax.g_01354	Prbb.g_02018
OG0001160	Prax.g_01355	Prbb.g_02019
OG0001161	Prax.g_01358	Prbb.g_02024
OG0001162	Prax.g_01359	Prbb.g_02025
OG0001163	Prax.g_01360	Prbb.g_02026
OG0001164	Prax.g_01361	Prbb.g_02027
OG0001165	Prax.g_01362	Prbb.g_02028
OG0001166	Prax.g_01363	Prbb.g_02029
OG0001167	Prax.g_01364	Prbb.g_02030
OG0001168	Prax.g_01366	Prbb.g_02031
OG0001169	Prax.g_01367	Prbb.g_02032
OG0001170	Prax.g_01369	Prbb.g_02035
OG0001171	Prax.g_01370	Prbb.g_02036
OG0001172	Prax.g_01371	Prbb.g_02037
OG0001173	Prax.g_01373	Prbb.g_02039
OG0001174	Prax.g_01375	Prbb.g_02041
OG0001175	Prax.g_01377	Prbb.g_02043
OG0001176	Prax.g_01378	Prbb.g_02045
OG0001177	Prax.g_01380	Prbb.g_02047
OG0001178	Prax.g_01381	Prbb.g_02048
OG0001179	Prax.g_01382	Prbb.g_02049
OG0001180	Prax.g_01383	Prbb.g_02050
OG0001181	Prax.g_01384	Prbb.g_02051
OG0001182	Prax.g_01385	Prbb.g_02052
OG0001183	Prax.g_01386	Prbb.g_02053
OG0001184	Prax.g_01387	Prbb.g_02054
OG0001185	Prax.g_01388	Prbb.g_02055
OG0001186	Prax.g_01389	Prbb.g_02056
OG0001187	Prax.g_01390	Prbb.g_02057
OG0001188	Prax.g_01391	Prbb.g_02058
OG0001189	Prax.g_01392	Prbb.g_02059
OG0001190	Prax.g_01393	Prbb.g_02060
OG0001191	Prax.g_01395	Prbb.g_02062
OG0001192	Prax.g_01397	Prbb.g_02064
OG0001193	Prax.g_01398	Prbb.g_02065
OG0001194	Prax.g_01399	Prbb.g_02066
OG0001195	Prax.g_01400	Prbb.g_02068
OG0001196	Prax.g_01402	Prbb.g_02070
OG0001197	Prax.g_01405	Prbb.g_02074
OG0001198	Prax.g_01406	Prbb.g_02075
OG0001199	Prax.g_01407	Prbb.g_02076
OG0001200	Prax.g_01408	Prbb.g_02077
OG0001201	Prax.g_01409	Prbb.g_02078
OG0001202	Prax.g_01410	Prbb.g_02079
OG0001203	Prax.g_01412	Prbb.g_02097
OG0001204	Prax.g_01415	Prbb.g_02099
OG0001205	Prax.g_01416	Prbb.g_02100
OG0001206	Prax.g_01418	Prbb.g_02101
OG0001207	Prax.g_01419	Prbb.g_02102
OG0001208	Prax.g_01420	Prbb.g_02103
OG0001209	Prax.g_01421	Prbb.g_02104
OG0001210	Prax.g_01422	Prbb.g_02105
OG0001211	Prax.g_01423	Prbb.g_02106
OG0001212	Prax.g_01424	Prbb.g_02107
OG0001213	Prax.g_01425	Prbb.g_02108
OG0001214	Prax.g_01426	Prbb.g_02109
OG0001215	Prax.g_01427	Prbb.g_02110
OG0001216	Prax.g_01428	Prbb.g_02111
OG0001217	Prax.g_01429	Prbb.g_02112
OG0001218	Prax.g_01430	Prbb.g_02113
OG0001219	Prax.g_01431	Prbb.g_02114
OG0001220	Prax.g_01432	Prbb.g_02115
OG0001221	Prax.g_01433	Prbb.g_02116
OG0001222	Prax.g_01435	Prbb.g_02118
OG0001223	Prax.g_01437	Prbb.g_02120
OG0001224	Prax.g_01438	Prbb.g_02122
OG0001225	Prax.g_01440	Prbb.g_02124
OG0001226	Prax.g_01441	Prbb.g_02125
OG0001227	Prax.g_01442	Prbb.g_02126
OG0001228	Prax.g_01443	Prbb.g_02127
OG0001229	Prax.g_01444	Prbb.g_02128
OG0001230	Prax.g_01445	Prbb.g_02129
OG0001231	Prax.g_01446	Prbb.g_02130
OG0001232	Prax.g_01448	Prbb.g_02132
OG0001233	Prax.g_01449	Prbb.g_02133
OG0001234	Prax.g_01450	Prbb.g_02134
OG0001235	Prax.g_01451	Prbb.g_02135
OG0001236	Prax.g_01452	Prbb.g_02136
OG0001237	Prax.g_01454	Prbb.g_02139
OG0001238	Prax.g_01455	Prbb.g_02140
OG0001239	Prax.g_01458	Prbb.g_02145
OG0001240	Prax.g_01459	Prbb.g_02146
OG0001241	Prax.g_01460	Prbb.g_02147
OG0001242	Prax.g_01461	Prbb.g_02149
OG0001243	Prax.g_01462	Prbb.g_02150
OG0001244	Prax.g_01463	Prbb.g_02151
OG0001245	Prax.g_01464	Prbb.g_02152
OG0001246	Prax.g_01465	Prbb.g_02153
OG0001247	Prax.g_01466	Prbb.g_02154
OG0001248	Prax.g_01467	Prbb.g_02155
OG0001249	Prax.g_01468	Prbb.g_02156
OG0001250	Prax.g_01469	Prbb.g_02164
OG0001251	Prax.g_01470	Prbb.g_02165
OG0001252	Prax.g_01471	Prbb.g_02166
OG0001253	Prax.g_01472	Prbb.g_02167
OG0001254	Prax.g_01474	Prbb.g_02169
OG0001255	Prax.g_01475	Prbb.g_02170
OG0001256	Prax.g_01477	Prbb.g_02173
OG0001257	Prax.g_01478	Prbb.g_02174
OG0001258	Prax.g_01479	Prbb.g_02175
OG0001259	Prax.g_01481	Prbb.g_02178
OG0001260	Prax.g_01482	Prbb.g_02180
OG0001261	Prax.g_01483	Prbb.g_02181
OG0001262	Prax.g_01484	Prbb.g_02182
OG0001263	Prax.g_01485	Prbb.g_02183
OG0001264	Prax.g_01486	Prbb.g_02185
OG0001265	Prax.g_01487	Prbb.g_02186
OG0001266	Prax.g_01488	Prbb.g_02187
OG0001267	Prax.g_01489	Prbb.g_02188
OG0001268	Prax.g_01490	Prbb.g_02189
OG0001269	Prax.g_01126	Prbb.g_00147
OG0001270	Prax.g_01080	Prbb.g_00195
OG0001271	Prax.g_01068	Prbb.g_00207
OG0001273	Prax.g_00840	Prbb.g_00393
OG0001274	Prax.g_00720	Prbb.g_00487
OG0001275	Prax.g_00703	Prbb.g_00502
OG0001276	Prax.g_00049	Prbb.g_00590
OG0001277	Prax.g_00429	Prbb.g_01027, Prbb.g_01446
OG0001278	Prax.g_00322	Prbb.g_01370
OG0001279	Prax.g_00560	Prbb.g_00931
OG0001280	Prax.g_01180	Prbb.g_01043
OG0001282	Prax.g_01247	Prbb.g_00940
OG0001283	Prax.g_01252	Prbb.g_01386
OG0001284	Prax.g_00128	Prbb.g_01178, Prbb.g_01143
OG0001285	Prax.g_00184	Prbb.g_01534
OG0001286	Prax.g_00197	Prbb.g_01520
OG0001288	Prax.g_01688	Prbb.g_01727
OG0001289	Prax.g_01677	Prbb.g_01739
OG0001290	Prax.g_01635	Prbb.g_01371
OG0001291	Prax.g_01634	Prbb.g_00522
OG0001292	Prax.g_01629	Prbb.g_01778
OG0001293	Prax.g_01613	Prbb.g_01086
OG0001295	Prax.g_01591	Prbb.g_01790, Prbb.g_01899
OG0001296	Prax.g_01567	Prbb.g_01815
OG0001297	Prax.g_01563	Prbb.g_01819
OG0001298	Prax.g_01560	Prbb.g_01822
OG0001299	Prax.g_01265	Prbb.g_01926
OG0001300	Prax.g_01290	Prbb.g_01279
OG0001301	Prax.g_01376	Prbb.g_02042
OG0001302	Prax.g_01404	Prbb.g_02073
OG0001303	Prax.g_01436	Prbb.g_02119
OG0001304	Prax.g_01480	Prbb.g_02177
OG0001306	Prax.g_00763	Prbb.g_00442
OG0001307	Prax.g_00283	Prbb.g_00031
OG0001308	Prax.g_00642	Prbb.g_00126
OG0001309	Prax.g_00645	Prbb.g_00129
OG0001310	Prax.g_00647	Prbb.g_00131
OG0001311	Prax.g_01125	Prbb.g_00148
OG0001312	Prax.g_01099	Prbb.g_00176
OG0001313	Prax.g_01093	Prbb.g_00183
OG0001314	Prax.g_01019	Prbb.g_00256
OG0001315	Prax.g_00932	Prbb.g_00301
OG0001316	Prax.g_00923	Prbb.g_00308
OG0001317	Prax.g_00800	Prbb.g_01077
OG0001318	Prax.g_00096	Prbb.g_00638
OG0001319	Prax.g_00420	Prbb.g_00754
OG0001320	Prax.g_01195	Prbb.g_01061
OG0001321	Prax.g_01200	Prbb.g_01066
OG0001322	Prax.g_01237	Prbb.g_02163
OG0001323	Prax.g_00140	Prbb.g_02121
OG0001324	Prax.g_00144	Prbb.g_01325
OG0001325	Prax.g_00151	Prbb.g_01247
OG0001326	Prax.g_00228	Prbb.g_01483
OG0001327	Prax.g_01879	Prbb.g_01610
OG0001328	Prax.g_01631	Prbb.g_00758
OG0001329	Prax.g_01536	Prbb.g_01844
OG0001330	Prax.g_01501	Prbb.g_01879
OG0001331	Prax.g_01372	Prbb.g_02038
OG0001332	Prax.g_01077	Prbb.g_00199
OG0001333	Prax.g_00980	Prbb.g_00295
OG0001334	Prax.g_00734	Prbb.g_01542
OG0001335	Prax.g_01221	Prbb.g_00921
OG0001336	Prax.g_01240	Prbb.g_00116
OG0001337	Prax.g_01255	Prbb.g_01433
OG0001338	Prax.g_01929	Prbb.g_01579
OG0001339	Prax.g_01894	Prbb.g_01591
OG0001340	Prax.g_01843	Prbb.g_02171
OG0001341	Prax.g_01638	Prbb.g_01774
OG0001343	Prax.g_01562	Prbb.g_01820
OG0001344	Prax.g_01512	Prbb.g_01868
OG0001345	Prax.g_01342	Prbb.g_02005
OG0001346	Prax.g_01396	Prbb.g_02063
OG0001347	Prax.g_01434	Prbb.g_02117
OG0001348	Prax.g_01090	Prbb.g_00186
OG0001350	Prax.g_01074	Prbb.g_01103
OG0001356	Prax.g_00796	Prbb.g_01553, Prbb.g_01628
OG0001360	Prax.g_00692	Prbb.g_00513
OG0001361	Prax.g_00687	Prbb.g_00518
OG0001366	Prax.g_00544	Prbb.g_00912
OG0001369	Prax.g_00165	Prbb.g_01892
OG0001370	Prax.g_00166	Prbb.g_01893
OG0001372	Prax.g_01957	Prbb.g_01196
OG0001373	Prax.g_01658	Prbb.g_01759
OG0001374	Prax.g_01260	Prbb.g_00955
OG0001377	Prax.g_01403	Prbb.g_02072
OG0001378	Prax.g_01181	Prbb.g_01044
OG0001379	Prax.g_00638	Prbb.g_00122
OG0001380	Prax.g_00639	Prbb.g_00123
OG0001381	Prax.g_00658	Prbb.g_00142
OG0001383	Prax.g_00984	Prbb.g_00291
OG0001384	Prax.g_00919	Prbb.g_00312
OG0001386	Prax.g_00811	Prbb.g_01725
OG0001388	Prax.g_00775, Prax.g_00507	Prbb.g_01073
OG0001390	Prax.g_00741	Prbb.g_00467
OG0001391	Prax.g_00697	Prbb.g_00508
OG0001392	Prax.g_00690	Prbb.g_00515
OG0001394	Prax.g_00976	Prbb.g_00669
OG0001395	Prax.g_00968	Prbb.g_00679
OG0001396	Prax.g_00966	Prbb.g_00681
OG0001397	Prax.g_00960	Prbb.g_00687
OG0001398	Prax.g_00480	Prbb.g_00718
OG0001399	Prax.g_00387	Prbb.g_00957
OG0001400	Prax.g_00543	Prbb.g_00911
OG0001401	Prax.g_00545	Prbb.g_00913
OG0001402	Prax.g_00566	Prbb.g_00937
OG0001403	Prax.g_00569	Prbb.g_00941
OG0001404	Prax.g_01161	Prbb.g_01388
OG0001405	Prax.g_01189	Prbb.g_01052
OG0001406	Prax.g_01208	Prbb.g_00888
OG0001407	Prax.g_01218	Prbb.g_00910
OG0001408	Prax.g_01227	Prbb.g_00903
OG0001409	Prax.g_01234	Prbb.g_01139
OG0001410	Prax.g_00186	Prbb.g_01532
OG0001411	Prax.g_01926	Prbb.g_01206
OG0001412	Prax.g_01898	Prbb.g_01587
OG0001413	Prax.g_01872	Prbb.g_01116
OG0001414	Prax.g_01862	Prbb.g_01640
OG0001415	Prax.g_01689	Prbb.g_01726
OG0001416	Prax.g_01686	Prbb.g_01730
OG0001417	Prax.g_01637	Prbb.g_01775
OG0001418	Prax.g_01624	Prbb.g_01141
OG0001419	Prax.g_01599	Prbb.g_01241
OG0001420	Prax.g_00454	Prbb.g_01199
OG0001421	Prax.g_00601	Prbb.g_00969
OG0001424	Prax.g_00633	Prbb.g_02023
OG0001425	Prax.g_00847	Prbb.g_00377
OG0001426	Prax.g_00809	Prbb.g_00105
OG0001427	Prax.g_00680	Prbb.g_00525
OG0001428	Prax.g_00431	Prbb.g_01272
OG0001429	Prax.g_00417	Prbb.g_01179
OG0001430	Prax.g_00383	Prbb.g_00961
OG0001431	Prax.g_00547	Prbb.g_01913
OG0001432	Prax.g_00551	Prbb.g_00918
OG0001433	Prax.g_01224	Prbb.g_00740
OG0001434	Prax.g_00167	Prbb.g_01223
OG0001437	Prax.g_01610	Prbb.g_01125
OG0001438	Prax.g_01476	Prbb.g_02172
OG0001440	Prax.g_00801	Prbb.g_01796
OG0001441	Prax.g_01139	Prbb.g_01001
OG0001443	Prax.g_01225	Prbb.g_00902
OG0001444	Prax.g_01228	Prbb.g_00750
OG0001445	Prax.g_01625	Prbb.g_01113
OG0001446	Prax.g_00527	Prbb.g_01164
OG0001448	Prax.g_00079	Prbb.g_00621
OG0001449	Prax.g_00131	Prbb.g_01365
OG0001450	Prax.g_00154	Prbb.g_01782
OG0001452	Prax.g_00219	Prbb.g_01496
OG0001457	Prax.g_01820	Prbb.g_00876
OG0001461	Prax.g_00797	Prbb.g_01249, Prbb.g_01802
OG0001462	Prax.g_00785	Prbb.g_01080
OG0001464	Prax.g_00020	Prbb.g_00563
OG0001467	Prax.g_00394	Prbb.g_00115
OG0001472	Prax.g_01223	Prbb.g_01448, Prbb.g_01021
OG0001473	Prax.g_01226	Prbb.g_01133, Prbb.g_01091
OG0001475	Prax.g_01921	Prbb.g_01248
OG0001479	Prax.g_00198	Prbb.g_01519
OG0001485	Prax.g_00311	Prbb.g_00849
OG0001486	Prax.g_00302	Prbb.g_00956
OG0001487	Prax.g_00593	Prbb.g_00773
OG0001488	Prax.g_01213	Prbb.g_00898
OG0001489	Prax.g_01214	Prbb.g_00899
OG0001490	Prax.g_01215	Prbb.g_00900
OG0001491	Prax.g_01222	Prbb.g_01660
OG0001492	Prax.g_01250	Prbb.g_01494
OG0001493	Prax.g_00125	Prbb.g_00439
OG0001499	Prax.g_01280	Prbb.g_01626
OG0001500	Prax.g_00581	Prbb.g_00953
OG0001501	Prax.g_00412	Prbb.g_00625
OG0001505	Prax.g_00438	Prbb.g_01667
OG0001507	Prax.g_00397	Prbb.g_01105
OG0001509	Prax.g_00340	Prbb.g_00816
OG0001510	Prax.g_00309	Prbb.g_01451, Prbb.g_01343
OG0001511	Prax.g_00531	Prbb.g_01901
OG0001512	Prax.g_00532	Prbb.g_01902
OG0001513	Prax.g_00533	Prbb.g_01903
OG0001514	Prax.g_00534	Prbb.g_01904
OG0001515	Prax.g_00535	Prbb.g_01905
OG0001516	Prax.g_00536	Prbb.g_01906
OG0001517	Prax.g_00537	Prbb.g_01907
OG0001518	Prax.g_00538	Prbb.g_01908
OG0001519	Prax.g_00539	Prbb.g_01909
OG0001520	Prax.g_00540	Prbb.g_01910
OG0001521	Prax.g_00541	Prbb.g_01911
OG0001522	Prax.g_00542	Prbb.g_01912
OG0001523	Prax.g_00576	Prbb.g_00948
OG0001524	Prax.g_01163	Prbb.g_01281
OG0001526	Prax.g_00182	Prbb.g_01536
OG0001529	Prax.g_01357	Prbb.g_02022
OG0001530	Prax.g_01571	Prbb.g_01333
OG0001531	Prax.g_01151	Prbb.g_01011
OG0001533	Prax.g_01232	Prbb.g_00097
OG0001536	Prax.g_00526	Prbb.g_01163
OG0001538	Prax.g_01578	Prbb.g_01338
OG0001539	Prax.g_00632	Prbb.g_00110
OG0001541	Prax.g_00549	Prbb.g_00916
OG0001542	Prax.g_00129	Prbb.g_01317
OG0001545	Prax.g_00525	Prbb.g_01162
OG0001548	Prax.g_00777	Prbb.g_01250
OG0001551	Prax.g_00127	Prbb.g_01097
OG0001552	Prax.g_01932	Prbb.g_01602
OG0001553	Prax.g_01913	Prbb.g_01261
OG0001556	Prax.g_01817	Prbb.g_00663
OG0001558	Prax.g_01612	Prbb.g_01257
OG0001565	Prax.g_01092	Prbb.g_00184
OG0001566	Prax.g_00868	Prbb.g_00358
OG0001567	Prax.g_00804	Prbb.g_01215
OG0001568	Prax.g_00786	Prbb.g_01267
OG0001569	Prax.g_00744	Prbb.g_01089
OG0001571	Prax.g_00732	Prbb.g_01552
OG0001572	Prax.g_00965	Prbb.g_00682
OG0001573	Prax.g_01961, Prax.g_00435	Prbb.g_01220
OG0001574	Prax.g_00426	Prbb.g_01191
OG0001575	Prax.g_00405	Prbb.g_01028
OG0001576	Prax.g_01166	Prbb.g_00755
OG0001577	Prax.g_01170	Prbb.g_00744
OG0001578	Prax.g_01230	Prbb.g_00109
OG0001579	Prax.g_01231	Prbb.g_01074
OG0001580	Prax.g_01233	Prbb.g_00751
OG0001581	Prax.g_01236	Prbb.g_01088
OG0001582	Prax.g_01243	Prbb.g_01280
OG0001583	Prax.g_00124	Prbb.g_00096
OG0001584	Prax.g_00134	Prbb.g_01183
OG0001585	Prax.g_00147	Prbb.g_01214
OG0001586	Prax.g_00157	Prbb.g_01258
OG0001587	Prax.g_00160	Prbb.g_01102
OG0001589	Prax.g_01935	Prbb.g_01340
OG0001590	Prax.g_01866	Prbb.g_01920
OG0001591	Prax.g_01864	Prbb.g_01638
OG0001592	Prax.g_01821	Prbb.g_00875
OG0001594	Prax.g_01645	Prbb.g_01033
OG0001595	Prax.g_01643	Prbb.g_00759
OG0001596	Prax.g_01642	Prbb.g_01554
OG0001597	Prax.g_01632	Prbb.g_01779
OG0001598	Prax.g_01413	Prbb.g_01623
OG0001599	Prax.g_01569	Prbb.g_01437
OG0001603	Prax.g_00842	Prbb.g_00052
OG0001604	Prax.g_00810	Prbb.g_01140
OG0001606	Prax.g_00733	Prbb.g_01551
OG0001607	Prax.g_00936	Prbb.g_01285
OG0001609	Prax.g_00307	Prbb.g_01394
OG0001611	Prax.g_00176	Prbb.g_01898
OG0001612	Prax.g_00177	Prbb.g_01559
OG0001613	Prax.g_00178	Prbb.g_01558
OG0001614	Prax.g_00179	Prbb.g_01557
OG0001617	Prax.g_01590	Prbb.g_01181
OG0001618	Prax.g_01546	Prbb.g_01393
OG0001619	Prax.g_01284	Prbb.g_01944
OG0001620	Prax.g_00833	Prbb.g_00399
OG0001622	Prax.g_00805	Prbb.g_01795
OG0001625	Prax.g_01939	Prbb.g_01374
OG0001626	Prax.g_01884	Prbb.g_00877
OG0001630	Prax.g_01839	Prbb.g_00855
OG0001698	Prax.g_01588	Prbb.g_01297
OG0001704	Prax.g_00489	Prbb.g_00863
OG0001711	Prax.g_01211	Prbb.g_00908
OG0001712	Prax.g_00137	Prbb.g_01331
OG0001716	Prax.g_00517	Prbb.g_01153
OG0001720	Prax.g_01842	Prbb.g_02096
OG0001733	Prax.g_01841	Prbb.g_00853
OG0001740	Prax.g_00577	Prbb.g_00949
OG0001788	Prax.g_01575	Prbb.g_01275
OG0001797	Prax.g_01583, Prax.g_01595	Prbb.g_01397
OG0001826	Prax.g_01923	Prbb.g_01252
OG0001871	Prax.g_00497	Prbb.g_01117
OG0001908	Prax.g_00518	Prbb.g_01154
OG0001944	Prax.g_01164	Prbb.g_01171
OG0001952	Prax.g_00528	Prbb.g_01159
OG0001962	Prax.g_00630	Prbb.g_01131
OG0001987	Prax.g_00524	Prbb.g_01161
OG0001988	Prax.g_01577	Prbb.g_00081
OG0002129	Prax.g_00498	Prbb.g_00422
OG0002131	Prax.g_00521	Prbb.g_01811
OG0002171	Prax.g_00172	Prbb.g_00074
OG0002172	Prax.g_00519	Prbb.g_01155
OG0002173	Prax.g_00520	Prbb.g_01156
OG0002184	Prax.g_00455	Prbb.g_01290
OG0002504	Prax.g_01833	Prbb.g_01615
