Orthogroup	Prax	Prau
OG0001152	Prax.g_01346	Prau.g_01877
OG0001153	Prax.g_01347	Prau.g_01878
OG0001154	Prax.g_01348	Prau.g_01879
OG0001155	Prax.g_01349	Prau.g_01880
OG0001156	Prax.g_01350	Prau.g_01881
OG0001157	Prax.g_01352	Prau.g_01883
OG0001158	Prax.g_01353	Prau.g_01884
OG0001159	Prax.g_01354	Prau.g_01885
OG0001160	Prax.g_01355	Prau.g_01886
OG0001161	Prax.g_01358	Prau.g_01889
OG0001162	Prax.g_01359	Prau.g_01890
OG0001163	Prax.g_01360	Prau.g_01891
OG0001164	Prax.g_01361	Prau.g_01892
OG0001165	Prax.g_01362	Prau.g_01893
OG0001166	Prax.g_01363	Prau.g_01894
OG0001167	Prax.g_01364	Prau.g_01895
OG0001168	Prax.g_01366	Prau.g_01897
OG0001169	Prax.g_01367	Prau.g_01898
OG0001170	Prax.g_01369	Prau.g_01900
OG0001171	Prax.g_01370	Prau.g_01901
OG0001172	Prax.g_01371	Prau.g_01902
OG0001173	Prax.g_01373	Prau.g_01904
OG0001174	Prax.g_01375	Prau.g_01906
OG0001175	Prax.g_01377	Prau.g_01908
OG0001176	Prax.g_01378	Prau.g_01909
OG0001177	Prax.g_01380	Prau.g_01911
OG0001178	Prax.g_01381	Prau.g_01912
OG0001179	Prax.g_01382	Prau.g_01913
OG0001180	Prax.g_01383	Prau.g_01914
OG0001181	Prax.g_01384	Prau.g_01915
OG0001182	Prax.g_01385	Prau.g_01916
OG0001183	Prax.g_01386	Prau.g_01917
OG0001184	Prax.g_01387	Prau.g_01918
OG0001185	Prax.g_01388	Prau.g_01919
OG0001186	Prax.g_01389	Prau.g_01920
OG0001187	Prax.g_01390	Prau.g_01921
OG0001188	Prax.g_01391	Prau.g_01922
OG0001189	Prax.g_01392	Prau.g_01923
OG0001190	Prax.g_01393	Prau.g_01924
OG0001191	Prax.g_01395	Prau.g_01926
OG0001192	Prax.g_01397	Prau.g_01928
OG0001193	Prax.g_01398	Prau.g_01929
OG0001194	Prax.g_01399	Prau.g_01930
OG0001195	Prax.g_01400	Prau.g_01931
OG0001196	Prax.g_01402	Prau.g_01933
OG0001197	Prax.g_01405	Prau.g_01936
OG0001198	Prax.g_01406	Prau.g_01937
OG0001199	Prax.g_01407	Prau.g_01938
OG0001200	Prax.g_01408	Prau.g_01939
OG0001201	Prax.g_01409	Prau.g_01940
OG0001202	Prax.g_01410	Prau.g_01941
OG0001203	Prax.g_01412	Prau.g_01943
OG0001204	Prax.g_01415	Prau.g_01946
OG0001205	Prax.g_01416	Prau.g_01947
OG0001206	Prax.g_01418	Prau.g_01949
OG0001207	Prax.g_01419	Prau.g_01950
OG0001208	Prax.g_01420	Prau.g_01951
OG0001209	Prax.g_01421	Prau.g_01952
OG0001210	Prax.g_01422	Prau.g_01953
OG0001211	Prax.g_01423	Prau.g_01954
OG0001212	Prax.g_01424	Prau.g_01955
OG0001213	Prax.g_01425	Prau.g_01956
OG0001214	Prax.g_01426	Prau.g_01957
OG0001215	Prax.g_01427	Prau.g_01958
OG0001216	Prax.g_01428	Prau.g_01959
OG0001217	Prax.g_01429	Prau.g_01960
OG0001218	Prax.g_01430	Prau.g_01961
OG0001219	Prax.g_01431	Prau.g_01962
OG0001220	Prax.g_01432	Prau.g_01963
OG0001221	Prax.g_01433	Prau.g_01964
OG0001222	Prax.g_01435	Prau.g_01966
OG0001223	Prax.g_01437	Prau.g_01968
OG0001224	Prax.g_01438	Prau.g_01969
OG0001225	Prax.g_01440	Prau.g_01971
OG0001226	Prax.g_01441	Prau.g_01972
OG0001227	Prax.g_01442	Prau.g_01973
OG0001228	Prax.g_01443	Prau.g_01974
OG0001229	Prax.g_01444	Prau.g_01975
OG0001230	Prax.g_01445	Prau.g_01976
OG0001231	Prax.g_01446	Prau.g_01977
OG0001232	Prax.g_01448	Prau.g_01979
OG0001233	Prax.g_01449	Prau.g_01980
OG0001234	Prax.g_01450	Prau.g_01981
OG0001235	Prax.g_01451	Prau.g_01982
OG0001236	Prax.g_01452	Prau.g_01983
OG0001237	Prax.g_01454	Prau.g_01985
OG0001238	Prax.g_01455	Prau.g_01986
OG0001239	Prax.g_01458	Prau.g_01989
OG0001240	Prax.g_01459	Prau.g_01990
OG0001241	Prax.g_01460	Prau.g_01991
OG0001242	Prax.g_01461	Prau.g_01992
OG0001243	Prax.g_01462	Prau.g_01993
OG0001244	Prax.g_01463	Prau.g_01994
OG0001245	Prax.g_01464	Prau.g_01995
OG0001246	Prax.g_01465	Prau.g_01996
OG0001247	Prax.g_01466	Prau.g_01997
OG0001248	Prax.g_01467	Prau.g_01998
OG0001249	Prax.g_01468	Prau.g_01999
OG0001250	Prax.g_01469	Prau.g_02000
OG0001251	Prax.g_01470	Prau.g_02001
OG0001252	Prax.g_01471	Prau.g_02002
OG0001253	Prax.g_01472	Prau.g_02003
OG0001254	Prax.g_01474	Prau.g_02005
OG0001255	Prax.g_01475	Prau.g_02006
OG0001256	Prax.g_01477	Prau.g_02008
OG0001257	Prax.g_01478	Prau.g_02009
OG0001258	Prax.g_01479	Prau.g_02010
OG0001259	Prax.g_01481	Prau.g_02012
OG0001260	Prax.g_01482	Prau.g_02014
OG0001261	Prax.g_01483	Prau.g_02015
OG0001262	Prax.g_01484	Prau.g_02016
OG0001263	Prax.g_01485	Prau.g_02017
OG0001264	Prax.g_01486	Prau.g_02018
OG0001265	Prax.g_01487	Prau.g_02019
OG0001266	Prax.g_01488	Prau.g_02020
OG0001267	Prax.g_01489	Prau.g_02021
OG0001268	Prax.g_01490	Prau.g_02022
OG0001269	Prax.g_01126	Prau.g_00093
OG0001270	Prax.g_01080	Prau.g_00139
OG0001271	Prax.g_01068	Prau.g_00151
OG0001272	Prax.g_00894	Prau.g_00283
OG0001273	Prax.g_00840	Prau.g_00335
OG0001274	Prax.g_00720	Prau.g_00523
OG0001275	Prax.g_00703	Prau.g_00539
OG0001276	Prax.g_00049	Prau.g_00628
OG0001277	Prax.g_00429	Prau.g_00799
OG0001278	Prax.g_00322	Prau.g_00905
OG0001280	Prax.g_01180	Prau.g_01065
OG0001281	Prax.g_01229	Prau.g_01112
OG0001282	Prax.g_01247	Prau.g_01129
OG0001283	Prax.g_01252	Prau.g_01134
OG0001284	Prax.g_00128	Prau.g_01144
OG0001285	Prax.g_00184	Prau.g_01191
OG0001286	Prax.g_00197	Prau.g_01204
OG0001287	Prax.g_01824	Prau.g_01433
OG0001288	Prax.g_01688	Prau.g_01571
OG0001289	Prax.g_01677	Prau.g_01582
OG0001290	Prax.g_01635	Prau.g_01624
OG0001291	Prax.g_01634	Prau.g_01625
OG0001292	Prax.g_01629	Prau.g_01630
OG0001293	Prax.g_01613	Prau.g_01645
OG0001295	Prax.g_01591	Prau.g_01662
OG0001296	Prax.g_01567	Prau.g_01724
OG0001297	Prax.g_01563	Prau.g_01728
OG0001298	Prax.g_01560	Prau.g_01731
OG0001299	Prax.g_01265	Prau.g_01797
OG0001300	Prax.g_01290	Prau.g_01822
OG0001301	Prax.g_01376	Prau.g_01907
OG0001302	Prax.g_01404	Prau.g_01935
OG0001303	Prax.g_01436	Prau.g_01967
OG0001304	Prax.g_01480	Prau.g_02011
OG0001306	Prax.g_00763	Prau.g_00478
OG0001309	Prax.g_00645	Prau.g_00075
OG0001310	Prax.g_00647	Prau.g_00077
OG0001311	Prax.g_01125	Prau.g_00094
OG0001312	Prax.g_01099	Prau.g_00120
OG0001313	Prax.g_01093	Prau.g_00126
OG0001314	Prax.g_01019	Prau.g_00200
OG0001315	Prax.g_00932	Prau.g_00245
OG0001316	Prax.g_00923	Prau.g_00254
OG0001317	Prax.g_00800	Prau.g_00376
OG0001318	Prax.g_00096	Prau.g_00677
OG0001319	Prax.g_00420	Prau.g_00809
OG0001320	Prax.g_01195	Prau.g_01080
OG0001321	Prax.g_01200	Prau.g_01085
OG0001322	Prax.g_01237	Prau.g_01120
OG0001323	Prax.g_00140	Prau.g_01155
OG0001324	Prax.g_00144	Prau.g_01159
OG0001325	Prax.g_00151	Prau.g_01165
OG0001326	Prax.g_00228	Prau.g_01234
OG0001327	Prax.g_01879	Prau.g_01393
OG0001328	Prax.g_01631	Prau.g_01628
OG0001329	Prax.g_01536	Prau.g_01755
OG0001330	Prax.g_01501	Prau.g_01789
OG0001331	Prax.g_01372	Prau.g_01903
OG0001332	Prax.g_01077	Prau.g_00142
OG0001333	Prax.g_00980	Prau.g_00239
OG0001334	Prax.g_00734	Prau.g_00509
OG0001335	Prax.g_01221	Prau.g_01104
OG0001336	Prax.g_01240	Prau.g_01123
OG0001337	Prax.g_01255	Prau.g_01137
OG0001338	Prax.g_01929	Prau.g_01345
OG0001339	Prax.g_01894	Prau.g_01376
OG0001340	Prax.g_01843	Prau.g_01429
OG0001341	Prax.g_01638	Prau.g_01621
OG0001342	Prax.g_01627	Prau.g_01632
OG0001343	Prax.g_01562	Prau.g_01729
OG0001344	Prax.g_01512	Prau.g_01778
OG0001345	Prax.g_01342	Prau.g_01873
OG0001346	Prax.g_01396	Prau.g_01927
OG0001347	Prax.g_01434	Prau.g_01965
OG0001348	Prax.g_01090	Prau.g_00129
OG0001349	Prax.g_01100	Prau.g_00119
OG0001350	Prax.g_01074	Prau.g_00145
OG0001351	Prax.g_01015	Prau.g_00204
OG0001352	Prax.g_00927	Prau.g_00250
OG0001353	Prax.g_00914	Prau.g_00263
OG0001354	Prax.g_00895	Prau.g_00282
OG0001355	Prax.g_00834	Prau.g_00341
OG0001356	Prax.g_00796	Prau.g_00381
OG0001357	Prax.g_00766	Prau.g_00475
OG0001358	Prax.g_00730	Prau.g_00513
OG0001359	Prax.g_00716	Prau.g_00527
OG0001360	Prax.g_00692	Prau.g_00550
OG0001361	Prax.g_00687	Prau.g_00555
OG0001362	Prax.g_00037	Prau.g_00616
OG0001363	Prax.g_00939	Prau.g_00743
OG0001364	Prax.g_00389	Prau.g_00838
OG0001365	Prax.g_00332	Prau.g_00894
OG0001366	Prax.g_00544	Prau.g_00940
OG0001367	Prax.g_01157	Prau.g_01043
OG0001368	Prax.g_01179	Prau.g_01064
OG0001369	Prax.g_00165	Prau.g_01178
OG0001370	Prax.g_00166	Prau.g_01179
OG0001371	Prax.g_00250	Prau.g_01256
OG0001372	Prax.g_01957	Prau.g_01320
OG0001373	Prax.g_01658	Prau.g_01601
OG0001374	Prax.g_01260	Prau.g_01272
OG0001375	Prax.g_01522	Prau.g_01769
OG0001376	Prax.g_01279	Prau.g_01811
OG0001377	Prax.g_01403	Prau.g_01934
OG0001378	Prax.g_01181	Prau.g_01066
OG0001379	Prax.g_00638	Prau.g_00069
OG0001380	Prax.g_00639	Prau.g_00070
OG0001381	Prax.g_00658	Prau.g_00088
OG0001382	Prax.g_01083	Prau.g_00136
OG0001383	Prax.g_00984	Prau.g_00235
OG0001384	Prax.g_00919	Prau.g_00258
OG0001385	Prax.g_00903	Prau.g_00274
OG0001386	Prax.g_00811	Prau.g_00364
OG0001390	Prax.g_00741	Prau.g_00502
OG0001391	Prax.g_00697	Prau.g_00545
OG0001392	Prax.g_00690	Prau.g_00552
OG0001393	Prax.g_00682	Prau.g_00560
OG0001394	Prax.g_00976	Prau.g_00706
OG0001395	Prax.g_00968	Prau.g_00714
OG0001396	Prax.g_00966	Prau.g_00716
OG0001397	Prax.g_00960	Prau.g_00722
OG0001398	Prax.g_00480	Prau.g_00760
OG0001399	Prax.g_00387	Prau.g_00840
OG0001400	Prax.g_00543	Prau.g_00939
OG0001401	Prax.g_00545	Prau.g_00941
OG0001402	Prax.g_00566	Prau.g_00961
OG0001403	Prax.g_00569	Prau.g_00964
OG0001404	Prax.g_01161	Prau.g_01047
OG0001405	Prax.g_01189	Prau.g_01074
OG0001406	Prax.g_01208	Prau.g_01093
OG0001407	Prax.g_01218	Prau.g_01102
OG0001408	Prax.g_01227	Prau.g_01110
OG0001409	Prax.g_01234	Prau.g_01117
OG0001410	Prax.g_00186	Prau.g_01193
OG0001411	Prax.g_01926	Prau.g_01348
OG0001412	Prax.g_01898	Prau.g_01372
OG0001413	Prax.g_01872	Prau.g_01400
OG0001414	Prax.g_01862	Prau.g_01410
OG0001415	Prax.g_01689	Prau.g_01570
OG0001416	Prax.g_01686	Prau.g_01573
OG0001417	Prax.g_01637	Prau.g_01622
OG0001418	Prax.g_01624	Prau.g_01635
OG0001419	Prax.g_01599	Prau.g_01659
OG0001420	Prax.g_00454	Prau.g_01307
OG0001424	Prax.g_00633	Prau.g_00063
OG0001425	Prax.g_00847	Prau.g_00328
OG0001426	Prax.g_00809	Prau.g_00366
OG0001427	Prax.g_00680	Prau.g_00562
OG0001428	Prax.g_00431	Prau.g_00797
OG0001429	Prax.g_00417	Prau.g_00812
OG0001430	Prax.g_00383	Prau.g_00844
OG0001431	Prax.g_00547	Prau.g_00943
OG0001432	Prax.g_00551	Prau.g_00947
OG0001433	Prax.g_01224	Prau.g_01107
OG0001434	Prax.g_00167	Prau.g_01180
OG0001436	Prax.g_01618	Prau.g_01640
OG0001438	Prax.g_01476	Prau.g_02007
OG0001440	Prax.g_00801	Prau.g_00375
OG0001442	Prax.g_01172	Prau.g_01057
OG0001443	Prax.g_01225	Prau.g_01108
OG0001444	Prax.g_01228	Prau.g_01111
OG0001445	Prax.g_01625	Prau.g_01634
OG0001448	Prax.g_00079	Prau.g_00660
OG0001449	Prax.g_00131	Prau.g_01147
OG0001450	Prax.g_00154	Prau.g_01168
OG0001451	Prax.g_00183	Prau.g_01190
OG0001452	Prax.g_00219	Prau.g_01225
OG0001457	Prax.g_01820	Prau.g_01530
OG0001460	Prax.g_00806	Prau.g_00369
OG0001461	Prax.g_00797	Prau.g_00379
OG0001462	Prax.g_00785	Prau.g_00395
OG0001464	Prax.g_00020	Prau.g_00599
OG0001466	Prax.g_00940	Prau.g_00742
OG0001469	Prax.g_00310	Prau.g_00917
OG0001470	Prax.g_01171	Prau.g_01056
OG0001471	Prax.g_01217	Prau.g_01101
OG0001472	Prax.g_01223	Prau.g_01106
OG0001473	Prax.g_01226	Prau.g_01109
OG0001475	Prax.g_01921	Prau.g_01709
OG0001476	Prax.g_01736	Prau.g_01525
OG0001478	Prax.g_01365	Prau.g_01896
OG0001482	Prax.g_00855	Prau.g_00322
OG0001483	Prax.g_01918	Prau.g_01351
OG0001483	Prax.g_00493	Prau.g_01301
OG0001485	Prax.g_00311	Prau.g_00916
OG0001486	Prax.g_00302	Prau.g_00925
OG0001487	Prax.g_00593	Prau.g_00988
OG0001488	Prax.g_01213	Prau.g_01097
OG0001489	Prax.g_01214	Prau.g_01098
OG0001490	Prax.g_01215	Prau.g_01099
OG0001491	Prax.g_01222	Prau.g_01105
OG0001492	Prax.g_01250	Prau.g_01132
OG0001493	Prax.g_00125	Prau.g_01141
OG0001494	Prax.g_00216	Prau.g_01222
OG0001497	Prax.g_01822	Prau.g_01452
OG0001498	Prax.g_01258	Prau.g_01791
OG0001499	Prax.g_01280	Prau.g_01812
OG0001500	Prax.g_00581	Prau.g_00976
OG0001503	Prax.g_01046	Prau.g_00173
OG0001504	Prax.g_00778	Prau.g_00406
OG0001505	Prax.g_00438	Prau.g_00791
OG0001507	Prax.g_00397	Prau.g_00830
OG0001509	Prax.g_00340	Prau.g_00886
OG0001510	Prax.g_00309	Prau.g_00918
OG0001511	Prax.g_00531	Prau.g_00927
OG0001512	Prax.g_00532	Prau.g_00928
OG0001513	Prax.g_00533	Prau.g_00929
OG0001514	Prax.g_00534	Prau.g_00930
OG0001515	Prax.g_00535	Prau.g_00931
OG0001516	Prax.g_00536	Prau.g_00932
OG0001517	Prax.g_00537	Prau.g_00933
OG0001518	Prax.g_00538	Prau.g_00934
OG0001519	Prax.g_00539	Prau.g_00935
OG0001520	Prax.g_00540	Prau.g_00936
OG0001521	Prax.g_00541	Prau.g_00937
OG0001522	Prax.g_00542	Prau.g_00938
OG0001523	Prax.g_00576	Prau.g_00971
OG0001524	Prax.g_01163	Prau.g_00779
OG0001526	Prax.g_00182	Prau.g_01189
OG0001527	Prax.g_01626	Prau.g_01633
OG0001529	Prax.g_01357	Prau.g_01888
OG0001531	Prax.g_01151	Prau.g_01037
OG0001532	Prax.g_01212	Prau.g_01096
OG0001533	Prax.g_01232	Prau.g_01115
OG0001534	Prax.g_01954	Prau.g_01322
OG0001535	Prax.g_00788	Prau.g_00392
OG0001537	Prax.g_01261	Prau.g_01273
OG0001538	Prax.g_01578	Prau.g_01710
OG0001539	Prax.g_00632	Prau.g_00062
OG0001540	Prax.g_00742	Prau.g_00500
OG0001541	Prax.g_00549	Prau.g_00945
OG0001542	Prax.g_00129	Prau.g_01145
OG0001544	Prax.g_01795	Prau.g_01459
OG0001547	Prax.g_00279	Prau.g_00033
OG0001548	Prax.g_00777	Prau.g_00407
OG0001549	Prax.g_00492	Prau.g_01302
OG0001551	Prax.g_00127	Prau.g_01143
OG0001552	Prax.g_01932	Prau.g_01343
OG0001553	Prax.g_01913	Prau.g_01356
OG0001554	Prax.g_01912	Prau.g_01357
OG0001556	Prax.g_01817	Prau.g_01454
OG0001557	Prax.g_01622	Prau.g_01637
OG0001558	Prax.g_01612	Prau.g_01646
OG0001565	Prax.g_01092	Prau.g_00127
OG0001566	Prax.g_00868	Prau.g_00309
OG0001567	Prax.g_00804	Prau.g_00371
OG0001568	Prax.g_00786	Prau.g_00394
OG0001569	Prax.g_00744	Prau.g_00498
OG0001571	Prax.g_00732	Prau.g_00511
OG0001572	Prax.g_00965	Prau.g_00717
OG0001574	Prax.g_00426	Prau.g_00803
OG0001575	Prax.g_00405	Prau.g_00822
OG0001576	Prax.g_01166	Prau.g_01050
OG0001577	Prax.g_01170	Prau.g_01055
OG0001578	Prax.g_01230	Prau.g_01113
OG0001579	Prax.g_01231	Prau.g_01114
OG0001580	Prax.g_01233	Prau.g_01116
OG0001581	Prax.g_01236	Prau.g_01119
OG0001582	Prax.g_01243	Prau.g_01125
OG0001583	Prax.g_00124	Prau.g_01140
OG0001584	Prax.g_00134	Prau.g_01150
OG0001585	Prax.g_00147	Prau.g_01161
OG0001586	Prax.g_00157	Prau.g_01170
OG0001587	Prax.g_00160	Prau.g_01173
OG0001588	Prax.g_01964	Prau.g_01308
OG0001589	Prax.g_01935	Prau.g_01333
OG0001590	Prax.g_01866	Prau.g_01406
OG0001591	Prax.g_01864	Prau.g_01408
OG0001592	Prax.g_01821	Prau.g_01477
OG0001594	Prax.g_01645	Prau.g_01614
OG0001595	Prax.g_01643	Prau.g_01616
OG0001596	Prax.g_01642	Prau.g_01617
OG0001597	Prax.g_01632	Prau.g_01627
OG0001598	Prax.g_01413	Prau.g_01944
OG0001602	Prax.g_00882	Prau.g_00295
OG0001603	Prax.g_00842	Prau.g_00333
OG0001604	Prax.g_00810	Prau.g_00365
OG0001605	Prax.g_00779	Prau.g_00405
OG0001606	Prax.g_00733	Prau.g_00510
OG0001607	Prax.g_00936	Prau.g_00746
OG0001608	Prax.g_00427	Prau.g_00802
OG0001609	Prax.g_00307	Prau.g_00920
OG0001610	Prax.g_00548	Prau.g_00944
OG0001611	Prax.g_00176	Prau.g_01183
OG0001612	Prax.g_00177	Prau.g_01184
OG0001613	Prax.g_00178	Prau.g_01185
OG0001614	Prax.g_00179	Prau.g_01186
OG0001617	Prax.g_01590	Prau.g_01664
OG0001618	Prax.g_01546	Prau.g_01745
OG0001619	Prax.g_01284	Prau.g_01816
OG0001620	Prax.g_00833	Prau.g_00342
OG0001622	Prax.g_00805	Prau.g_00370
OG0001623	Prax.g_00941	Prau.g_00741
OG0001624	Prax.g_00443	Prau.g_00786
OG0001626	Prax.g_01884	Prau.g_01386
OG0001628	Prax.g_01874	Prau.g_01398
OG0001630	Prax.g_01839	Prau.g_01474
OG0001632	Prax.g_00414	Prau.g_00815
OG0001635	Prax.g_00836	Prau.g_00339
OG0001636	Prax.g_00967	Prau.g_00715
OG0001637	Prax.g_00303	Prau.g_00924
OG0001638	Prax.g_01956	Prau.g_01299
OG0001640	Prax.g_01619	Prau.g_01639
OG0001641	Prax.g_01602	Prau.g_01656
OG0001642	Prax.g_01731	Prau.g_01825
OG0001652	Prax.g_01038	Prau.g_00181
OG0001653	Prax.g_00807	Prau.g_00368
OG0001654	Prax.g_00783	Prau.g_00401
OG0001655	Prax.g_00782	Prau.g_00402
OG0001656	Prax.g_00780	Prau.g_00404
OG0001657	Prax.g_00735	Prau.g_00508
OG0001658	Prax.g_00486	Prau.g_00754
OG0001659	Prax.g_00434	Prau.g_00794
OG0001660	Prax.g_00433	Prau.g_00795
OG0001661	Prax.g_00404	Prau.g_00823
OG0001662	Prax.g_00398	Prau.g_00829
OG0001663	Prax.g_00396	Prau.g_00831
OG0001664	Prax.g_00368	Prau.g_00859
OG0001665	Prax.g_00316	Prau.g_00911
OG0001666	Prax.g_00305	Prau.g_00922
OG0001667	Prax.g_00304	Prau.g_00923
OG0001668	Prax.g_00573	Prau.g_00968
OG0001669	Prax.g_01167	Prau.g_01051
OG0001670	Prax.g_01169	Prau.g_01054
OG0001671	Prax.g_01174	Prau.g_01059
OG0001672	Prax.g_01191	Prau.g_01076
OG0001673	Prax.g_01192	Prau.g_01077
OG0001674	Prax.g_01216	Prau.g_01100
OG0001675	Prax.g_01220	Prau.g_01103
OG0001676	Prax.g_01238	Prau.g_01121
OG0001677	Prax.g_01239	Prau.g_01122
OG0001678	Prax.g_01246	Prau.g_01128
OG0001679	Prax.g_01251	Prau.g_01133
OG0001680	Prax.g_01253	Prau.g_01135
OG0001682	Prax.g_00150	Prau.g_01164
OG0001683	Prax.g_00153	Prau.g_01167
OG0001684	Prax.g_00175	Prau.g_01182
OG0001685	Prax.g_00247	Prau.g_01253
OG0001686	Prax.g_00255	Prau.g_01261
OG0001687	Prax.g_01962	Prau.g_01317
OG0001688	Prax.g_01925	Prau.g_01349
OG0001689	Prax.g_01915	Prau.g_01354
OG0001692	Prax.g_01646	Prau.g_01613
OG0001693	Prax.g_01639	Prau.g_01620
OG0001694	Prax.g_01636	Prau.g_01623
OG0001695	Prax.g_01630	Prau.g_01629
OG0001696	Prax.g_01623	Prau.g_01636
OG0001697	Prax.g_01621	Prau.g_01638
OG0001698	Prax.g_01588	Prau.g_01310
OG0001699	Prax.g_01554	Prau.g_01737
OG0001700	Prax.g_01453	Prau.g_01984
OG0001704	Prax.g_00489	Prau.g_01505, Prau.g_01501
OG0001705	Prax.g_00705	Prau.g_00537
OG0001707	Prax.g_00440	Prau.g_00789
OG0001708	Prax.g_00419	Prau.g_00810
OG0001709	Prax.g_00403	Prau.g_00824
OG0001712	Prax.g_00137	Prau.g_01152
OG0001713	Prax.g_00149	Prau.g_01163
OG0001714	Prax.g_00180	Prau.g_01187
OG0001715	Prax.g_01933	Prau.g_01340
OG0001717	Prax.g_01168	Prau.g_01053
OG0001719	Prax.g_01840	Prau.g_01464
OG0001720	Prax.g_01842	Prau.g_01462
OG0001727	Prax.g_00442	Prau.g_00787
OG0001728	Prax.g_00385	Prau.g_00842
OG0001729	Prax.g_00308	Prau.g_00919
OG0001730	Prax.g_00133	Prau.g_01149
OG0001731	Prax.g_01947	Prau.g_01699
OG0001732	Prax.g_01914	Prau.g_01355
OG0001733	Prax.g_01841	Prau.g_01472
OG0001735	Prax.g_01615	Prau.g_01643
OG0001737	Prax.g_00789	Prau.g_00390
OG0001738	Prax.g_00487	Prau.g_00753
OG0001740	Prax.g_00577	Prau.g_00972
OG0001787	Prax.g_00272	Prau.g_00048
OG0001790	Prax.g_00423	Prau.g_00806
OG0001791	Prax.g_00390	Prau.g_00837
OG0001793	Prax.g_01940	Prau.g_01328
OG0001794	Prax.g_01938	Prau.g_01329
OG0001796	Prax.g_01773	Prau.g_01274
OG0001799	Prax.g_00156	Prau.g_01169
OG0001808	Prax.g_00784	Prau.g_00397
OG0001809	Prax.g_00774	Prau.g_00423
OG0001810	Prax.g_00416	Prau.g_00813
OG0001811	Prax.g_00402	Prau.g_00825
OG0001812	Prax.g_00401	Prau.g_00826
OG0001813	Prax.g_00400	Prau.g_00827
OG0001814	Prax.g_00399	Prau.g_00828
OG0001815	Prax.g_00306	Prau.g_00921
OG0001816	Prax.g_01165	Prau.g_01049
OG0001817	Prax.g_00136	Prau.g_01151
OG0001818	Prax.g_00139	Prau.g_01154
OG0001819	Prax.g_01941	Prau.g_01326
OG0001820	Prax.g_01922	Prau.g_01708
OG0001823	Prax.g_01628	Prau.g_01631
OG0001824	Prax.g_01603	Prau.g_01654
OG0001826	Prax.g_01923	Prau.g_01707
OG0001835	Prax.g_00830	Prau.g_00345
OG0001836	Prax.g_00781	Prau.g_00403
OG0001838	Prax.g_01946	Prau.g_01290
OG0001839	Prax.g_01934	Prau.g_01334
OG0001841	Prax.g_01911	Prau.g_01358
OG0001843	Prax.g_01807	Prau.g_01455
OG0001845	Prax.g_01707	Prau.g_01552
OG0001846	Prax.g_01644	Prau.g_01615
OG0001849	Prax.g_00158	Prau.g_01171
OG0001856	Prax.g_00917	Prau.g_00260
OG0001859	Prax.g_00142	Prau.g_01157
OG0001860	Prax.g_00143	Prau.g_01158
OG0001861	Prax.g_00152	Prau.g_01166
OG0001867	Prax.g_01967	Prau.g_01304
OG0001901	Prax.g_00902	Prau.g_00275
OG0001902	Prax.g_01968	Prau.g_01312
OG0001904	Prax.g_01584	Prau.g_01706
OG0001905	Prax.g_00787	Prau.g_00393
OG0001944	Prax.g_01164	Prau.g_01048
OG0001947	Prax.g_01592	Prau.g_01660
OG0001963	Prax.g_00629	Prau.g_01311
OG0001981	Prax.g_00505	Prau.g_00446
OG0001982	Prax.g_01955	Prau.g_01321
OG0001983	Prax.g_01950	Prau.g_01324
OG0001988	Prax.g_01577	Prau.g_01711
OG0001989	Prax.g_01730	Prau.g_00427
OG0002021	Prax.g_00631	Prau.g_00748
OG0002023	Prax.g_01812	Prau.g_01456
OG0002048	Prax.g_00406	Prau.g_00821
OG0002116	Prax.g_01417	Prau.g_01948
OG0002122	Prax.g_01729	Prau.g_00428
OG0002163	Prax.g_01788	Prau.g_01283
OG0002177	Prax.g_01830	Prau.g_01440
OG0002355	Prax.g_01579	Prau.g_00782
OG0002492	Prax.g_00504	Prau.g_01298
OG0003060	Prax.g_01786, Prax.g_01787	Prau.g_01498
OG0003141	Prax.g_01790	Prau.g_01487
OG0003492	Prax.g_00446	Prau.g_01712
