Orthogroup	Prax	Pram
OG0001176	Prax.g_01378	Pram.g_01816
OG0001177	Prax.g_01380	Pram.g_01818
OG0001178	Prax.g_01381	Pram.g_01819
OG0001179	Prax.g_01382	Pram.g_01820
OG0001180	Prax.g_01383	Pram.g_01821
OG0001181	Prax.g_01384	Pram.g_01822
OG0001182	Prax.g_01385	Pram.g_01823
OG0001183	Prax.g_01386	Pram.g_01824
OG0001184	Prax.g_01387	Pram.g_01825
OG0001185	Prax.g_01388	Pram.g_01826
OG0001186	Prax.g_01389	Pram.g_01828
OG0001187	Prax.g_01390	Pram.g_01829
OG0001188	Prax.g_01391	Pram.g_01830
OG0001189	Prax.g_01392	Pram.g_01831
OG0001190	Prax.g_01393	Pram.g_01832
OG0001191	Prax.g_01395	Pram.g_01834
OG0001192	Prax.g_01397	Pram.g_01836
OG0001193	Prax.g_01398	Pram.g_01837
OG0001194	Prax.g_01399	Pram.g_01838
OG0001195	Prax.g_01400	Pram.g_01840
OG0001196	Prax.g_01402	Pram.g_01842
OG0001197	Prax.g_01405	Pram.g_01845
OG0001198	Prax.g_01406	Pram.g_01846
OG0001199	Prax.g_01407	Pram.g_01847
OG0001200	Prax.g_01408	Pram.g_01848
OG0001201	Prax.g_01409	Pram.g_01849
OG0001202	Prax.g_01410	Pram.g_01850
OG0001203	Prax.g_01412	Pram.g_01852
OG0001204	Prax.g_01415	Pram.g_01854
OG0001205	Prax.g_01416	Pram.g_01855
OG0001206	Prax.g_01418	Pram.g_01856
OG0001207	Prax.g_01419	Pram.g_01857
OG0001208	Prax.g_01420	Pram.g_01858
OG0001209	Prax.g_01421	Pram.g_01859
OG0001210	Prax.g_01422	Pram.g_01860
OG0001211	Prax.g_01423	Pram.g_01861
OG0001212	Prax.g_01424	Pram.g_01862
OG0001213	Prax.g_01425	Pram.g_01863
OG0001214	Prax.g_01426	Pram.g_01864
OG0001215	Prax.g_01427	Pram.g_01865
OG0001216	Prax.g_01428	Pram.g_01866
OG0001217	Prax.g_01429	Pram.g_01867
OG0001218	Prax.g_01430	Pram.g_01868
OG0001219	Prax.g_01431	Pram.g_01869
OG0001220	Prax.g_01432	Pram.g_01870
OG0001221	Prax.g_01433	Pram.g_01871
OG0001222	Prax.g_01435	Pram.g_01873
OG0001223	Prax.g_01437	Pram.g_01875
OG0001224	Prax.g_01438	Pram.g_01877
OG0001225	Prax.g_01440	Pram.g_01879
OG0001226	Prax.g_01441	Pram.g_01880
OG0001227	Prax.g_01442	Pram.g_01881
OG0001228	Prax.g_01443	Pram.g_01882
OG0001229	Prax.g_01444	Pram.g_01883
OG0001230	Prax.g_01445	Pram.g_01884
OG0001231	Prax.g_01446	Pram.g_01885
OG0001232	Prax.g_01448	Pram.g_01887
OG0001233	Prax.g_01449	Pram.g_01888
OG0001234	Prax.g_01450	Pram.g_01889
OG0001235	Prax.g_01451	Pram.g_01890
OG0001236	Prax.g_01452	Pram.g_01891
OG0001237	Prax.g_01454	Pram.g_01894
OG0001238	Prax.g_01455	Pram.g_01895
OG0001239	Prax.g_01458	Pram.g_01900
OG0001240	Prax.g_01459	Pram.g_01901
OG0001241	Prax.g_01460	Pram.g_01902
OG0001242	Prax.g_01461	Pram.g_01904
OG0001243	Prax.g_01462	Pram.g_01905
OG0001244	Prax.g_01463	Pram.g_01906
OG0001245	Prax.g_01464	Pram.g_01907
OG0001246	Prax.g_01465	Pram.g_01908
OG0001247	Prax.g_01466	Pram.g_01909
OG0001248	Prax.g_01467	Pram.g_01910
OG0001249	Prax.g_01468	Pram.g_01911
OG0001250	Prax.g_01469	Pram.g_01913
OG0001251	Prax.g_01470	Pram.g_01914
OG0001252	Prax.g_01471	Pram.g_01915
OG0001253	Prax.g_01472	Pram.g_01916
OG0001254	Prax.g_01474	Pram.g_01918
OG0001255	Prax.g_01475	Pram.g_01919
OG0001256	Prax.g_01477	Pram.g_01924
OG0001257	Prax.g_01478	Pram.g_01925
OG0001258	Prax.g_01479	Pram.g_01926
OG0001259	Prax.g_01481	Pram.g_01929
OG0001260	Prax.g_01482	Pram.g_01930
OG0001261	Prax.g_01483	Pram.g_01931
OG0001262	Prax.g_01484	Pram.g_01932
OG0001263	Prax.g_01485	Pram.g_01933
OG0001264	Prax.g_01486	Pram.g_01934
OG0001265	Prax.g_01487	Pram.g_01935
OG0001266	Prax.g_01488	Pram.g_01936
OG0001267	Prax.g_01489	Pram.g_01937
OG0001268	Prax.g_01490	Pram.g_01938
OG0001269	Prax.g_01126	Pram.g_00076
OG0001270	Prax.g_01080	Pram.g_00124
OG0001271	Prax.g_01068	Pram.g_00135
OG0001272	Prax.g_00894	Pram.g_00269
OG0001273	Prax.g_00840	Pram.g_00327
OG0001274	Prax.g_00720	Pram.g_00418
OG0001275	Prax.g_00703	Pram.g_00434
OG0001276	Prax.g_00049	Pram.g_00527
OG0001277	Prax.g_00429	Pram.g_00903
OG0001278	Prax.g_00322	Pram.g_00862
OG0001279	Prax.g_00560	Pram.g_00733
OG0001280	Prax.g_01180	Pram.g_00981
OG0001281	Prax.g_01229	Pram.g_00577
OG0001282	Prax.g_01247	Pram.g_01214
OG0001283	Prax.g_01252	Pram.g_01525
OG0001284	Prax.g_00128	Pram.g_00664
OG0001285	Prax.g_00184	Pram.g_01157
OG0001286	Prax.g_00197	Pram.g_01143
OG0001288	Prax.g_01688	Pram.g_01334
OG0001289	Prax.g_01677	Pram.g_01322
OG0001290	Prax.g_01635	Pram.g_00658
OG0001291	Prax.g_01634	Pram.g_01272
OG0001292	Prax.g_01629	Pram.g_01590
OG0001295	Prax.g_01591	Pram.g_01599
OG0001296	Prax.g_01567	Pram.g_01624
OG0001297	Prax.g_01563	Pram.g_01627
OG0001298	Prax.g_01560	Pram.g_01630
OG0001299	Prax.g_01265	Pram.g_01700
OG0001300	Prax.g_01290	Pram.g_01637
OG0001301	Prax.g_01376	Pram.g_01813
OG0001302	Prax.g_01404	Pram.g_01844
OG0001303	Prax.g_01436	Pram.g_01874
OG0001304	Prax.g_01480	Pram.g_01928
OG0001306	Prax.g_00763	Pram.g_00372
OG0001307	Prax.g_00283	Pram.g_00017
OG0001308	Prax.g_00642	Pram.g_00056
OG0001309	Prax.g_00645	Pram.g_00059
OG0001310	Prax.g_00647	Pram.g_00061
OG0001311	Prax.g_01125	Pram.g_00077
OG0001312	Prax.g_01099	Pram.g_00105
OG0001313	Prax.g_01093	Pram.g_00112
OG0001314	Prax.g_01019	Pram.g_00184
OG0001315	Prax.g_00932	Pram.g_00231
OG0001316	Prax.g_00923	Pram.g_00240
OG0001317	Prax.g_00800	Pram.g_01213
OG0001319	Prax.g_00420	Pram.g_01196
OG0001320	Prax.g_01195	Pram.g_00897
OG0001321	Prax.g_01200	Pram.g_00892
OG0001324	Prax.g_00144	Pram.g_00648
OG0001326	Prax.g_00228	Pram.g_01106
OG0001327	Prax.g_01879	Pram.g_01476
OG0001328	Prax.g_01631	Pram.g_00357
OG0001329	Prax.g_01536	Pram.g_01655
OG0001331	Prax.g_01372	Pram.g_01809
OG0001332	Prax.g_01077	Pram.g_00127
OG0001333	Prax.g_00980	Pram.g_00225
OG0001335	Prax.g_01221	Pram.g_00723
OG0001336	Prax.g_01240	Pram.g_00706
OG0001337	Prax.g_01255	Pram.g_00625
OG0001338	Prax.g_01929	Pram.g_01276
OG0001339	Prax.g_01894	Pram.g_01235
OG0001340	Prax.g_01843	Pram.g_01922
OG0001341	Prax.g_01638	Pram.g_01289
OG0001342	Prax.g_01627	Pram.g_01523, Pram.g_01616
OG0001343	Prax.g_01562	Pram.g_01628
OG0001344	Prax.g_01512	Pram.g_01680
OG0001345	Prax.g_01342	Pram.g_01774
OG0001346	Prax.g_01396	Pram.g_01835
OG0001347	Prax.g_01434	Pram.g_01872
OG0001348	Prax.g_01090	Pram.g_00114
OG0001349	Prax.g_01100	Pram.g_00104
OG0001350	Prax.g_01074	Pram.g_01246
OG0001351	Prax.g_01015	Pram.g_00188
OG0001352	Prax.g_00927	Pram.g_00236
OG0001353	Prax.g_00914	Pram.g_00249
OG0001354	Prax.g_00895	Pram.g_00268
OG0001355	Prax.g_00834	Pram.g_00334
OG0001357	Prax.g_00766	Pram.g_00369
OG0001358	Prax.g_00730	Pram.g_00408
OG0001359	Prax.g_00716	Pram.g_00422
OG0001360	Prax.g_00692	Pram.g_00446
OG0001361	Prax.g_00687	Pram.g_00451
OG0001362	Prax.g_00037	Pram.g_00515
OG0001363	Prax.g_00939	Pram.g_00211
OG0001364	Prax.g_00389	Pram.g_00904
OG0001365	Prax.g_00332	Pram.g_00851
OG0001366	Prax.g_00544	Pram.g_00711
OG0001367	Prax.g_01157	Pram.g_00969
OG0001368	Prax.g_01179	Pram.g_00980
OG0001369	Prax.g_00165	Pram.g_01551
OG0001370	Prax.g_00166	Pram.g_01552
OG0001371	Prax.g_00250	Pram.g_01085
OG0001372	Prax.g_01957	Pram.g_01253
OG0001373	Prax.g_01658	Pram.g_01302
OG0001374	Prax.g_01260	Pram.g_00041
OG0001375	Prax.g_01522	Pram.g_01670
OG0001377	Prax.g_01403	Pram.g_01843
OG0001378	Prax.g_01181	Pram.g_00982
OG0001379	Prax.g_00638	Pram.g_00051
OG0001380	Prax.g_00639	Pram.g_00053
OG0001381	Prax.g_00658	Pram.g_00071
OG0001382	Prax.g_01083	Pram.g_00122
OG0001383	Prax.g_00984	Pram.g_00221
OG0001384	Prax.g_00919	Pram.g_00245
OG0001385	Prax.g_00903	Pram.g_00261
OG0001386	Prax.g_00811	Pram.g_01337
OG0001388	Prax.g_00775, Prax.g_00507	Pram.g_00788
OG0001390	Prax.g_00741	Pram.g_00399
OG0001391	Prax.g_00697	Pram.g_00680
OG0001392	Prax.g_00690	Pram.g_00448
OG0001393	Prax.g_00682	Pram.g_00457
OG0001394	Prax.g_00976	Pram.g_01043
OG0001395	Prax.g_00968	Pram.g_00764
OG0001396	Prax.g_00966	Pram.g_00766
OG0001397	Prax.g_00960	Pram.g_00772
OG0001398	Prax.g_00480	Pram.g_01025
OG0001399	Prax.g_00387	Pram.g_00907
OG0001400	Prax.g_00543	Pram.g_00710
OG0001401	Prax.g_00545	Pram.g_00712
OG0001402	Prax.g_00566	Pram.g_00739
OG0001403	Prax.g_00569	Pram.g_00742
OG0001405	Prax.g_01189	Pram.g_00993
OG0001406	Prax.g_01208	Pram.g_00884
OG0001407	Prax.g_01218	Pram.g_00702
OG0001408	Prax.g_01227	Pram.g_01202
OG0001409	Prax.g_01234	Pram.g_00698
OG0001410	Prax.g_00186	Pram.g_01155
OG0001411	Prax.g_01926	Pram.g_00665
OG0001412	Prax.g_01898	Pram.g_01231
OG0001413	Prax.g_01872	Pram.g_00996
OG0001414	Prax.g_01862	Pram.g_01467
OG0001415	Prax.g_01689	Pram.g_01335
OG0001416	Prax.g_01686	Pram.g_01332
OG0001417	Prax.g_01637	Pram.g_01288
OG0001418	Prax.g_01624	Pram.g_01563
OG0001421	Prax.g_00601	Pram.g_00920
OG0001424	Prax.g_00633	Pram.g_01553
OG0001425	Prax.g_00847	Pram.g_00314
OG0001426	Prax.g_00809	Pram.g_00997
OG0001427	Prax.g_00680	Pram.g_00459
OG0001429	Prax.g_00417	Pram.g_00660
OG0001430	Prax.g_00383	Pram.g_00912
OG0001431	Prax.g_00547	Pram.g_00714
OG0001432	Prax.g_00551	Pram.g_00718
OG0001433	Prax.g_01224	Pram.g_00650
OG0001434	Prax.g_00167	Pram.g_01509
OG0001436	Prax.g_01618	Pram.g_01200
OG0001437	Prax.g_01610	Pram.g_01526
OG0001438	Prax.g_01476	Pram.g_01923
OG0001441	Prax.g_01139	Pram.g_00953
OG0001443	Prax.g_01225	Pram.g_00695
OG0001448	Prax.g_00079	Pram.g_00558
OG0001449	Prax.g_00131	Pram.g_01508
OG0001450	Prax.g_00154	Pram.g_01598
OG0001451	Prax.g_00183	Pram.g_01158
OG0001457	Prax.g_01820	Pram.g_01401
OG0001460	Prax.g_00806	Pram.g_00392
OG0001466	Prax.g_00940	Pram.g_00797
OG0001467	Prax.g_00394	Pram.g_01470
OG0001468	Prax.g_00341	Pram.g_00841
OG0001469	Prax.g_00310	Pram.g_00581
OG0001470	Prax.g_01171	Pram.g_01179
OG0001471	Prax.g_01217	Pram.g_00398
OG0001475	Prax.g_01921	Pram.g_01277
OG0001478	Prax.g_01365	Pram.g_01800
OG0001479	Prax.g_00198	Pram.g_01142
OG0001482	Prax.g_00855	Pram.g_00308
OG0001485	Prax.g_00311	Pram.g_00878
OG0001486	Prax.g_00302	Pram.g_00906
OG0001487	Prax.g_00593	Pram.g_01032
OG0001494	Prax.g_00216	Pram.g_01121
OG0001496	Prax.g_01905	Pram.g_01224
OG0001497	Prax.g_01822	Pram.g_00046
OG0001498	Prax.g_01258	Pram.g_01692
OG0001501	Prax.g_00412	Pram.g_00563
OG0001504	Prax.g_00778	Pram.g_01694
OG0001506	Prax.g_00436	Pram.g_01540
OG0001509	Prax.g_00340	Pram.g_00842
OG0001523	Prax.g_00576	Pram.g_00749
OG0001524	Prax.g_01163	Pram.g_00641
OG0001525	Prax.g_01242	Pram.g_01187
OG0001526	Prax.g_00182	Pram.g_01159
OG0001529	Prax.g_01357	Pram.g_01792
OG0001531	Prax.g_01151	Pram.g_01487
OG0001535	Prax.g_00788	Pram.g_00628
OG0001537	Prax.g_01261	Pram.g_00042
OG0001538	Prax.g_01578	Pram.g_01562, Pram.g_00682
OG0001541	Prax.g_00549	Pram.g_00716
OG0001542	Prax.g_00129	Pram.g_01515
OG0001545	Prax.g_00525	Pram.g_01623
OG0001552	Prax.g_01932	Pram.g_00666
OG0001556	Prax.g_01817	Pram.g_01442
OG0001592	Prax.g_01821	Pram.g_01400
OG0001593	Prax.g_01813	Pram.g_01421
OG0001599	Prax.g_01569	Pram.g_01575
OG0001616	Prax.g_01585	Pram.g_01532
OG0001619	Prax.g_01284	Pram.g_01721
OG0001625	Prax.g_01939	Pram.g_01593
OG0001626	Prax.g_01884	Pram.g_01399
OG0001628	Prax.g_01874	Pram.g_01205
OG0001632	Prax.g_00414	Pram.g_01251
OG0001642	Prax.g_01731	Pram.g_01497
OG0001740	Prax.g_00577	Pram.g_00750
OG0001788	Prax.g_01575	Pram.g_00630
OG0001820	Prax.g_01922	Pram.g_01609
OG0001821	Prax.g_01819	Pram.g_01444
OG0001826	Prax.g_01923	Pram.g_00626
OG0001843	Prax.g_01807	Pram.g_01431
OG0001869	Prax.g_01607	Pram.g_01566
OG0001954	Prax.g_01806	Pram.g_01430
OG0001955	Prax.g_01799	Pram.g_01429, Pram.g_01439
OG0001962	Prax.g_00630	Pram.g_01217
OG0001989	Prax.g_01730	Pram.g_01498
OG0002023	Prax.g_01812	Pram.g_01437
OG0002081	Prax.g_00503	Pram.g_01951
OG0002122	Prax.g_01729	Pram.g_01499
OG0002125	Prax.g_01808, Prax.g_01754	Pram.g_01434
OG0002242	Prax.g_01809	Pram.g_01424
OG0002243	Prax.g_01802	Pram.g_01495
OG0002334	Prax.g_01815	Pram.g_01425
OG0002336	Prax.g_01785	Pram.g_01428
