Orthogroup	Prad	Prbj
OG0001140	Prad.g_00817	Prbj.g_00993
OG0001141	Prad.g_00815	Prbj.g_00990
OG0001142	Prad.g_00814	Prbj.g_00989
OG0001143	Prad.g_00813	Prbj.g_00988
OG0001144	Prad.g_00811	Prbj.g_00986
OG0001145	Prad.g_00809	Prbj.g_00984
OG0001146	Prad.g_00808	Prbj.g_00983
OG0001147	Prad.g_00806	Prbj.g_00414
OG0001148	Prad.g_00805	Prbj.g_00413
OG0001149	Prad.g_00804	Prbj.g_00410
OG0001150	Prad.g_00801	Prbj.g_00407
OG0001151	Prad.g_00800	Prbj.g_00406
OG0001152	Prad.g_00799	Prbj.g_00405
OG0001153	Prad.g_00798	Prbj.g_00404
OG0001154	Prad.g_00797	Prbj.g_00403
OG0001155	Prad.g_00796	Prbj.g_00402
OG0001156	Prad.g_00795	Prbj.g_00401
OG0001157	Prad.g_00793	Prbj.g_00399
OG0001158	Prad.g_00792	Prbj.g_00397
OG0001159	Prad.g_00791	Prbj.g_00395
OG0001160	Prad.g_00790	Prbj.g_00394
OG0001161	Prad.g_00787	Prbj.g_00368
OG0001162	Prad.g_00786	Prbj.g_00367
OG0001163	Prad.g_00785	Prbj.g_00365
OG0001164	Prad.g_00784	Prbj.g_00364
OG0001165	Prad.g_00783	Prbj.g_00363
OG0001166	Prad.g_00782	Prbj.g_00362
OG0001167	Prad.g_00781	Prbj.g_00361
OG0001168	Prad.g_00779	Prbj.g_01494
OG0001169	Prad.g_00778	Prbj.g_01498
OG0001170	Prad.g_00776	Prbj.g_01501
OG0001171	Prad.g_00775	Prbj.g_01502
OG0001172	Prad.g_00774	Prbj.g_01504
OG0001173	Prad.g_00772	Prbj.g_01506
OG0001174	Prad.g_00770	Prbj.g_01509
OG0001175	Prad.g_00768	Prbj.g_01513
OG0001176	Prad.g_00767	Prbj.g_01515
OG0001177	Prad.g_00765	Prbj.g_01517
OG0001178	Prad.g_00764	Prbj.g_01518
OG0001179	Prad.g_00763	Prbj.g_01519
OG0001180	Prad.g_00762	Prbj.g_01576
OG0001181	Prad.g_01641	Prbj.g_01577
OG0001182	Prad.g_01640	Prbj.g_01578
OG0001183	Prad.g_01639	Prbj.g_01579
OG0001184	Prad.g_01638	Prbj.g_01580
OG0001185	Prad.g_01637	Prbj.g_01581
OG0001186	Prad.g_01636	Prbj.g_01592
OG0001187	Prad.g_01635	Prbj.g_01593
OG0001188	Prad.g_01634	Prbj.g_01594
OG0001189	Prad.g_01633	Prbj.g_01596
OG0001190	Prad.g_01632	Prbj.g_01597
OG0001191	Prad.g_01630	Prbj.g_01599
OG0001192	Prad.g_01628	Prbj.g_01821
OG0001193	Prad.g_01627	Prbj.g_01820
OG0001194	Prad.g_01626	Prbj.g_01819
OG0001195	Prad.g_01625	Prbj.g_01809
OG0001196	Prad.g_01623	Prbj.g_01290
OG0001197	Prad.g_01621	Prbj.g_01286
OG0001198	Prad.g_01620	Prbj.g_01285
OG0001199	Prad.g_01619	Prbj.g_01284
OG0001200	Prad.g_01618	Prbj.g_01283
OG0001201	Prad.g_01617	Prbj.g_01282
OG0001202	Prad.g_01616	Prbj.g_01281
OG0001203	Prad.g_01614	Prbj.g_01253
OG0001204	Prad.g_01611	Prbj.g_01250
OG0001205	Prad.g_01610	Prbj.g_01249
OG0001206	Prad.g_01609	Prbj.g_01248
OG0001207	Prad.g_01608	Prbj.g_01245
OG0001208	Prad.g_01607	Prbj.g_01244
OG0001209	Prad.g_01606	Prbj.g_01243
OG0001210	Prad.g_01605	Prbj.g_01241
OG0001211	Prad.g_01604	Prbj.g_01239
OG0001212	Prad.g_01603	Prbj.g_01238
OG0001213	Prad.g_01602	Prbj.g_01236
OG0001214	Prad.g_01601	Prbj.g_01235
OG0001215	Prad.g_01600	Prbj.g_01234
OG0001216	Prad.g_01599	Prbj.g_01233
OG0001217	Prad.g_01598	Prbj.g_01232
OG0001218	Prad.g_01597	Prbj.g_01231
OG0001219	Prad.g_01596	Prbj.g_01229
OG0001220	Prad.g_01595	Prbj.g_01228
OG0001221	Prad.g_01594	Prbj.g_01227
OG0001222	Prad.g_01592	Prbj.g_01225
OG0001223	Prad.g_01590	Prbj.g_01221
OG0001224	Prad.g_01589	Prbj.g_01219
OG0001225	Prad.g_01587	Prbj.g_01955
OG0001226	Prad.g_01586	Prbj.g_01956
OG0001227	Prad.g_01585	Prbj.g_01957
OG0001228	Prad.g_01584	Prbj.g_01958
OG0001229	Prad.g_01583	Prbj.g_01960
OG0001230	Prad.g_01582	Prbj.g_01961
OG0001231	Prad.g_01581	Prbj.g_01962
OG0001232	Prad.g_01579	Prbj.g_01964
OG0001233	Prad.g_01578	Prbj.g_01966
OG0001234	Prad.g_01577	Prbj.g_01968
OG0001235	Prad.g_01576	Prbj.g_01969
OG0001236	Prad.g_01575	Prbj.g_01970
OG0001237	Prad.g_01572	Prbj.g_01975
OG0001238	Prad.g_01571	Prbj.g_01980
OG0001239	Prad.g_01568	Prbj.g_02002
OG0001240	Prad.g_01567	Prbj.g_02005
OG0001241	Prad.g_01566	Prbj.g_02006
OG0001242	Prad.g_01565	Prbj.g_02008
OG0001243	Prad.g_01564	Prbj.g_02009
OG0001244	Prad.g_01563	Prbj.g_02012
OG0001245	Prad.g_01562	Prbj.g_02013
OG0001246	Prad.g_01561	Prbj.g_02019
OG0001247	Prad.g_01560	Prbj.g_02020
OG0001248	Prad.g_01559	Prbj.g_02021
OG0001249	Prad.g_01558	Prbj.g_02034
OG0001250	Prad.g_01557	Prbj.g_02043
OG0001251	Prad.g_01556	Prbj.g_02044
OG0001252	Prad.g_01555	Prbj.g_02045
OG0001253	Prad.g_01554	Prbj.g_02046
OG0001254	Prad.g_01552	Prbj.g_02048
OG0001255	Prad.g_01551	Prbj.g_02049
OG0001256	Prad.g_01549	Prbj.g_02053
OG0001257	Prad.g_01548	Prbj.g_02055
OG0001258	Prad.g_01547	Prbj.g_02056
OG0001259	Prad.g_01545	Prbj.g_02060
OG0001260	Prad.g_01544	Prbj.g_02062
OG0001261	Prad.g_01543	Prbj.g_02063
OG0001262	Prad.g_01542	Prbj.g_02065
OG0001263	Prad.g_01541	Prbj.g_02067
OG0001264	Prad.g_01540	Prbj.g_02069
OG0001265	Prad.g_01539	Prbj.g_02070
OG0001266	Prad.g_01538	Prbj.g_02071
OG0001267	Prad.g_01537	Prbj.g_02072
OG0001268	Prad.g_01536	Prbj.g_02073
OG0001269	Prad.g_01901	Prbj.g_00603
OG0001270	Prad.g_01855	Prbj.g_01545
OG0001271	Prad.g_01841	Prbj.g_00538
OG0001272	Prad.g_01710	Prbj.g_01406
OG0001273	Prad.g_01658	Prbj.g_00342
OG0001274	Prad.g_00025	Prbj.g_01628
OG0001275	Prad.g_00131	Prbj.g_01609
OG0001276	Prad.g_01379	Prbj.g_01782
OG0001278	Prad.g_00297	Prbj.g_02498
OG0001279	Prad.g_00246	Prbj.g_02339
OG0001280	Prad.g_00137	Prbj.g_02209
OG0001281	Prad.g_00995	Prbj.g_00678
OG0001282	Prad.g_00979	Prbj.g_02357
OG0001283	Prad.g_00974	Prbj.g_00677
OG0001285	Prad.g_01512	Prbj.g_00769
OG0001286	Prad.g_01499	Prbj.g_00969
OG0001288	Prad.g_00474	Prbj.g_02627
OG0001289	Prad.g_00463	Prbj.g_01691
OG0001290	Prad.g_00421	Prbj.g_00907
OG0001291	Prad.g_00420	Prbj.g_02106
OG0001292	Prad.g_00415	Prbj.g_00780
OG0001293	Prad.g_00397	Prbj.g_00158
OG0001294	Prad.g_00384	Prbj.g_02368
OG0001296	Prad.g_00949	Prbj.g_00870
OG0001297	Prad.g_00945	Prbj.g_00865
OG0001298	Prad.g_00942	Prbj.g_00862
OG0001299	Prad.g_00876	Prbj.g_02653
OG0001300	Prad.g_00851	Prbj.g_00851
OG0001301	Prad.g_00769	Prbj.g_01512
OG0001303	Prad.g_01591	Prbj.g_01223
OG0001304	Prad.g_01546	Prbj.g_02058
OG0001305	Prad.g_01299	Prbj.g_00214, Prbj.g_02701
OG0001306	Prad.g_00070	Prbj.g_00101
OG0001307	Prad.g_01956	Prbj.g_01203
OG0001308	Prad.g_01922	Prbj.g_00567
OG0001309	Prad.g_01919	Prbj.g_00570
OG0001310	Prad.g_01917	Prbj.g_00572
OG0001311	Prad.g_01900	Prbj.g_00604
OG0001312	Prad.g_01874	Prbj.g_01560
OG0001313	Prad.g_01868	Prbj.g_01529
OG0001314	Prad.g_01792	Prbj.g_01164
OG0001315	Prad.g_01748	Prbj.g_01340
OG0001316	Prad.g_01739	Prbj.g_01353
OG0001317	Prad.g_00736	Prbj.g_01896
OG0001318	Prad.g_01426	Prbj.g_02575
OG0001319	Prad.g_01100	Prbj.g_00663
OG0001320	Prad.g_01027	Prbj.g_01847
OG0001321	Prad.g_01022	Prbj.g_01842
OG0001322	Prad.g_00988	Prbj.g_02042
OG0001323	Prad.g_00649	Prbj.g_01220
OG0001325	Prad.g_00660	Prbj.g_00688
OG0001326	Prad.g_01467	Prbj.g_00007
OG0001327	Prad.g_00610	Prbj.g_00671
OG0001328	Prad.g_00417	Prbj.g_01184
OG0001329	Prad.g_00918	Prbj.g_00477
OG0001330	Prad.g_00883	Prbj.g_00426
OG0001331	Prad.g_00773	Prbj.g_01505
OG0001333	Prad.g_01753	Prbj.g_02610
OG0001334	Prad.g_00039	Prbj.g_02145
OG0001337	Prad.g_00971	Prbj.g_02632
OG0001338	Prad.g_00340	Prbj.g_01718
OG0001339	Prad.g_00623	Prbj.g_01734
OG0001340	Prad.g_00574	Prbj.g_02051
OG0001343	Prad.g_00944	Prbj.g_00864
OG0001344	Prad.g_00894	Prbj.g_00450
OG0001345	Prad.g_00803	Prbj.g_00409
OG0001347	Prad.g_01593	Prbj.g_01226
OG0001348	Prad.g_01865	Prbj.g_01531
OG0001349	Prad.g_01875	Prbj.g_01558
OG0001351	Prad.g_01788	Prbj.g_01168
OG0001352	Prad.g_01743	Prbj.g_01346
OG0001353	Prad.g_01730	Prbj.g_01369
OG0001354	Prad.g_01711	Prbj.g_01405
OG0001355	Prad.g_01652	Prbj.g_00335
OG0001356	Prad.g_00731	Prbj.g_00826
OG0001357	Prad.g_00668	Prbj.g_00098
OG0001358	Prad.g_00035	Prbj.g_00131
OG0001359	Prad.g_00021	Prbj.g_01624
OG0001361	Prad.g_00115	Prbj.g_02100
OG0001362	Prad.g_01366	Prbj.g_01797
OG0001363	Prad.g_01277	Prbj.g_00269
OG0001365	Prad.g_00307	Prbj.g_02482
OG0001367	Prad.g_00158	Prbj.g_02227
OG0001368	Prad.g_00138	Prbj.g_02210
OG0001371	Prad.g_01445	Prbj.g_02165
OG0001372	Prad.g_01216	Prbj.g_01299
OG0001375	Prad.g_00904	Prbj.g_00460
OG0001376	Prad.g_00862	Prbj.g_00377, Prbj.g_00390
OG0001377	Prad.g_01622	Prbj.g_01288
OG0001382	Prad.g_01858	Prbj.g_01541
OG0001385	Prad.g_01719	Prbj.g_01395
OG0001388	Prad.g_01980	Prbj.g_00951
OG0001389	Prad.g_00053	Prbj.g_01893
OG0001391	Prad.g_00125	Prbj.g_02091
OG0001393	Prad.g_00110	Prbj.g_02109
OG0001404	Prad.g_00154	Prbj.g_02309
OG0001421	Prad.g_00205	Prbj.g_02298
OG0001422	Prad.g_01213	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330, Prbj.g_00726
OG0001425	Prad.g_01665	Prbj.g_00360
OG0001427	Prad.g_00108	Prbj.g_02111
OG0001436	Prad.g_00403	Prbj.g_02174
OG0001437	Prad.g_00395	Prbj.g_00249
OG0001438	Prad.g_01550	Prbj.g_02052
OG0001439	Prad.g_00546	Prbj.g_01102, Prbj.g_02711
OG0001442	Prad.g_00145	Prbj.g_00038
OG0001447	Prad.g_01045	Prbj.g_00143, Prbj.g_00142
OG0001448	Prad.g_01409	Prbj.g_02549
OG0001450	Prad.g_00663	Prbj.g_00043
OG0001458	Prad.g_01573	Prbj.g_01972
OG0001459	Prad.g_00378	Prbj.g_00736
OG0001463	Prad.g_01191	Prbj.g_00045, Prbj.g_00051
OG0001464	Prad.g_01349	Prbj.g_01873
OG0001465	Prad.g_01378	Prbj.g_01783
OG0001468	Prad.g_01178	Prbj.g_02473
OG0001475	Prad.g_00348	Prbj.g_02172
OG0001476	Prad.g_00518	Prbj.g_01053
OG0001480	Prad.g_00387, Prad.g_00077	Prbj.g_00547
OG0001482	Prad.g_01671	Prbj.g_01457
OG0001485	Prad.g_00286	Prbj.g_00920
OG0001488	Prad.g_01010	Prbj.g_01979
OG0001489	Prad.g_01009	Prbj.g_01978
OG0001490	Prad.g_01008	Prbj.g_01977
OG0001491	Prad.g_01002	Prbj.g_00764
OG0001492	Prad.g_00976	Prbj.g_00018
OG0001493	Prad.g_00634	Prbj.g_00091
OG0001494	Prad.g_01480	Prbj.g_00309
OG0001496	Prad.g_00364	Prbj.g_01720
OG0001500	Prad.g_00225	Prbj.g_02385
OG0001505	Prad.g_01081	Prbj.g_02389
OG0001508	Prad.g_01175	Prbj.g_01682
OG0001511	Prad.g_00275	Prbj.g_02022
OG0001512	Prad.g_00274	Prbj.g_02023
OG0001513	Prad.g_00273	Prbj.g_02024
OG0001514	Prad.g_00272	Prbj.g_02025
OG0001515	Prad.g_00271	Prbj.g_02026
OG0001516	Prad.g_00270	Prbj.g_02027
OG0001517	Prad.g_00269	Prbj.g_02028
OG0001518	Prad.g_00268	Prbj.g_02029
OG0001519	Prad.g_00267	Prbj.g_02030
OG0001520	Prad.g_00266	Prbj.g_02031
OG0001521	Prad.g_00265	Prbj.g_02032
OG0001522	Prad.g_00264	Prbj.g_02033
OG0001523	Prad.g_00230	Prbj.g_02381
OG0001527	Prad.g_00412	Prbj.g_02626
OG0001528	Prad.g_00402	Prbj.g_01328
OG0001540	Prad.g_00048	Prbj.g_01731
OG0001547	Prad.g_01952	Prbj.g_01210
OG0001557	Prad.g_00407	Prbj.g_01316
OG0001559	Prad.g_00082	Prbj.g_00071
OG0001561	Prad.g_01046	Prbj.g_02477
OG0001570	Prad.g_00047	Prbj.g_02460
OG0001588	Prad.g_00315	Prbj.g_00213
OG0001602	Prad.g_01698	Prbj.g_01420
OG0001605	Prad.g_00702	Prbj.g_01327
OG0001619	Prad.g_00857	Prbj.g_01031
OG0001620	Prad.g_01651	Prbj.g_00334
OG0001632	Prad.g_01106	Prbj.g_00379
OG0001633	Prad.g_00573	Prbj.g_00662, Prbj.g_00660
OG0001635	Prad.g_01654	Prbj.g_00337
OG0001643	Prad.g_00570	Prbj.g_01484
OG0001690	Prad.g_01979	Prbj.g_01279
OG0001691	Prad.g_01978	Prbj.g_00979, Prbj.g_01278
OG0001702	Prad.g_01186	Prbj.g_01492
OG0001795	Prad.g_01977	Prbj.g_01277
OG0001850	Prad.g_00538	Prbj.g_00708
OG0001857	Prad.g_00694	Prbj.g_00784
OG0001869	Prad.g_00390	Prbj.g_01154
OG0001872	Prad.g_00679	Prbj.g_02465
OG0001873	Prad.g_00682	Prbj.g_02321
OG0001912	Prad.g_01040	Prbj.g_01185
OG0001913	Prad.g_01041	Prbj.g_01186
OG0001914	Prad.g_01322	Prbj.g_00254
OG0001950	Prad.g_01209	Prbj.g_00753
OG0001990	Prad.g_00089	Prbj.g_00549
OG0002062	Prad.g_01044	Prbj.g_01536
OG0002063	Prad.g_01323	Prbj.g_00256
OG0002064	Prad.g_01324	Prbj.g_00255
