Orthogroup	Prad	Pral
OG0001170	Prad.g_00776	Pral.g_00278
OG0001171	Prad.g_00775	Pral.g_00279
OG0001172	Prad.g_00774	Pral.g_00280
OG0001173	Prad.g_00772	Pral.g_00282
OG0001174	Prad.g_00770	Pral.g_00284
OG0001175	Prad.g_00768	Pral.g_00286
OG0001176	Prad.g_00767	Pral.g_00288
OG0001177	Prad.g_00765	Pral.g_00290
OG0001178	Prad.g_00764	Pral.g_00291
OG0001179	Prad.g_00763	Pral.g_00292
OG0001180	Prad.g_00762	Pral.g_00293
OG0001181	Prad.g_01641	Pral.g_00294
OG0001182	Prad.g_01640	Pral.g_00295
OG0001183	Prad.g_01639	Pral.g_00296
OG0001184	Prad.g_01638	Pral.g_00297
OG0001185	Prad.g_01637	Pral.g_00298
OG0001186	Prad.g_01636	Pral.g_00300
OG0001187	Prad.g_01635	Pral.g_00301
OG0001188	Prad.g_01634	Pral.g_00302
OG0001189	Prad.g_01633	Pral.g_00303
OG0001190	Prad.g_01632	Pral.g_00304
OG0001191	Prad.g_01630	Pral.g_00306
OG0001192	Prad.g_01628	Pral.g_00308
OG0001193	Prad.g_01627	Pral.g_00309
OG0001194	Prad.g_01626	Pral.g_00310
OG0001195	Prad.g_01625	Pral.g_00312
OG0001196	Prad.g_01623	Pral.g_00314
OG0001197	Prad.g_01621	Pral.g_00317
OG0001198	Prad.g_01620	Pral.g_00318
OG0001199	Prad.g_01619	Pral.g_00319
OG0001200	Prad.g_01618	Pral.g_00320
OG0001201	Prad.g_01617	Pral.g_00321
OG0001202	Prad.g_01616	Pral.g_00322
OG0001203	Prad.g_01614	Pral.g_00324
OG0001204	Prad.g_01611	Pral.g_00326
OG0001205	Prad.g_01610	Pral.g_00327
OG0001206	Prad.g_01609	Pral.g_00328
OG0001207	Prad.g_01608	Pral.g_00329
OG0001208	Prad.g_01607	Pral.g_00330
OG0001209	Prad.g_01606	Pral.g_00331
OG0001210	Prad.g_01605	Pral.g_00332
OG0001211	Prad.g_01604	Pral.g_00333
OG0001212	Prad.g_01603	Pral.g_00334
OG0001213	Prad.g_01602	Pral.g_00335
OG0001214	Prad.g_01601	Pral.g_00336
OG0001215	Prad.g_01600	Pral.g_00337
OG0001216	Prad.g_01599	Pral.g_00338
OG0001217	Prad.g_01598	Pral.g_00339
OG0001218	Prad.g_01597	Pral.g_00340
OG0001219	Prad.g_01596	Pral.g_00341
OG0001220	Prad.g_01595	Pral.g_00342
OG0001221	Prad.g_01594	Pral.g_00343
OG0001222	Prad.g_01592	Pral.g_00345
OG0001223	Prad.g_01590	Pral.g_00347
OG0001224	Prad.g_01589	Pral.g_00349
OG0001225	Prad.g_01587	Pral.g_00351
OG0001226	Prad.g_01586	Pral.g_00352
OG0001227	Prad.g_01585	Pral.g_00353
OG0001228	Prad.g_01584	Pral.g_00354
OG0001229	Prad.g_01583	Pral.g_00355
OG0001230	Prad.g_01582	Pral.g_00356
OG0001231	Prad.g_01581	Pral.g_00357
OG0001232	Prad.g_01579	Pral.g_00359
OG0001233	Prad.g_01578	Pral.g_00360
OG0001234	Prad.g_01577	Pral.g_00361
OG0001235	Prad.g_01576	Pral.g_00362
OG0001236	Prad.g_01575	Pral.g_00363
OG0001237	Prad.g_01572	Pral.g_00366
OG0001238	Prad.g_01571	Pral.g_00367
OG0001239	Prad.g_01568	Pral.g_00373
OG0001240	Prad.g_01567	Pral.g_00374
OG0001241	Prad.g_01566	Pral.g_00375
OG0001242	Prad.g_01565	Pral.g_00377
OG0001243	Prad.g_01564	Pral.g_00378
OG0001244	Prad.g_01563	Pral.g_00379
OG0001245	Prad.g_01562	Pral.g_00380
OG0001246	Prad.g_01561	Pral.g_00381
OG0001247	Prad.g_01560	Pral.g_00382
OG0001248	Prad.g_01559	Pral.g_00383
OG0001249	Prad.g_01558	Pral.g_00384
OG0001250	Prad.g_01557	Pral.g_00386
OG0001251	Prad.g_01556	Pral.g_00387
OG0001252	Prad.g_01555	Pral.g_00388
OG0001253	Prad.g_01554	Pral.g_00389
OG0001254	Prad.g_01552	Pral.g_00391
OG0001255	Prad.g_01551	Pral.g_00392
OG0001256	Prad.g_01549	Pral.g_00396
OG0001257	Prad.g_01548	Pral.g_00397
OG0001258	Prad.g_01547	Pral.g_00398
OG0001259	Prad.g_01545	Pral.g_00401
OG0001260	Prad.g_01544	Pral.g_00402
OG0001261	Prad.g_01543	Pral.g_00403
OG0001262	Prad.g_01542	Pral.g_00404
OG0001263	Prad.g_01541	Pral.g_00405
OG0001264	Prad.g_01540	Pral.g_00406
OG0001265	Prad.g_01539	Pral.g_00407
OG0001266	Prad.g_01538	Pral.g_00408
OG0001267	Prad.g_01537	Pral.g_00409
OG0001268	Prad.g_01536	Pral.g_00410
OG0001269	Prad.g_01901	Pral.g_00955
OG0001270	Prad.g_01855	Pral.g_00907
OG0001271	Prad.g_01841	Pral.g_00895
OG0001272	Prad.g_01710	Pral.g_00758
OG0001273	Prad.g_01658	Pral.g_00699
OG0001274	Prad.g_00025	Pral.g_00609
OG0001276	Prad.g_01379	Pral.g_00499
OG0001277	Prad.g_01091	Pral.g_01689
OG0001278	Prad.g_00297	Pral.g_01539
OG0001279	Prad.g_00246	Pral.g_01800
OG0001280	Prad.g_00137	Pral.g_01598
OG0001281	Prad.g_00995	Pral.g_01320, Pral.g_00967
OG0001282	Prad.g_00979	Pral.g_01856
OG0001283	Prad.g_00974	Pral.g_01317
OG0001284	Prad.g_00637	Pral.g_01732
OG0001286	Prad.g_01499	Pral.g_01364
OG0001288	Prad.g_00474	Pral.g_01116
OG0001289	Prad.g_00463	Pral.g_01102
OG0001291	Prad.g_00420	Pral.g_00572
OG0001294	Prad.g_00384	Pral.g_01040
OG0001296	Prad.g_00949	Pral.g_00098
OG0001297	Prad.g_00945	Pral.g_00102
OG0001298	Prad.g_00942	Pral.g_00105
OG0001299	Prad.g_00876	Pral.g_00175
OG0001300	Prad.g_00851	Pral.g_00112
OG0001301	Prad.g_00769	Pral.g_00285
OG0001303	Prad.g_01591	Pral.g_00346
OG0001304	Prad.g_01546	Pral.g_00400
OG0001305	Prad.g_01299	Pral.g_01891
OG0001306	Prad.g_00070	Pral.g_00657
OG0001307	Prad.g_01956	Pral.g_01013
OG0001308	Prad.g_01922	Pral.g_00976
OG0001310	Prad.g_01917	Pral.g_00971
OG0001311	Prad.g_01900	Pral.g_00954
OG0001312	Prad.g_01874	Pral.g_00926
OG0001313	Prad.g_01868	Pral.g_00919
OG0001316	Prad.g_01739	Pral.g_00787
OG0001317	Prad.g_00736	Pral.g_00671
OG0001318	Prad.g_01426	Pral.g_01438
OG0001319	Prad.g_01100	Pral.g_01308
OG0001321	Prad.g_01022	Pral.g_01565
OG0001322	Prad.g_00988	Pral.g_01703
OG0001323	Prad.g_00649	Pral.g_00348
OG0001324	Prad.g_00653	Pral.g_00034
OG0001325	Prad.g_00660	Pral.g_01701
OG0001327	Prad.g_00610	Pral.g_01237
OG0001329	Prad.g_00918	Pral.g_00130
OG0001330	Prad.g_00883	Pral.g_00166
OG0001331	Prad.g_00773	Pral.g_00281
OG0001332	Prad.g_01852	Pral.g_00904
OG0001333	Prad.g_01753	Pral.g_00802
OG0001335	Prad.g_01003	Pral.g_01810
OG0001336	Prad.g_00985	Pral.g_01829
OG0001338	Prad.g_00340	Pral.g_01047
OG0001339	Prad.g_00623	Pral.g_01276
OG0001340	Prad.g_00574	Pral.g_00394
OG0001341	Prad.g_00424	Pral.g_01069
OG0001343	Prad.g_00944	Pral.g_00103
OG0001344	Prad.g_00894	Pral.g_00155
OG0001345	Prad.g_00803	Pral.g_00247
OG0001346	Prad.g_01629	Pral.g_00307
OG0001347	Prad.g_01593	Pral.g_00344
OG0001348	Prad.g_01865	Pral.g_00917
OG0001349	Prad.g_01875	Pral.g_00927
OG0001350	Prad.g_01847	Pral.g_00670
OG0001351	Prad.g_01788	Pral.g_00841
OG0001352	Prad.g_01743	Pral.g_00791
OG0001353	Prad.g_01730	Pral.g_00778
OG0001354	Prad.g_01711	Pral.g_00759
OG0001355	Prad.g_01652	Pral.g_00693
OG0001356	Prad.g_00731	Pral.g_00025
OG0001357	Prad.g_00668	Pral.g_00660
OG0001358	Prad.g_00035	Pral.g_00620
OG0001359	Prad.g_00021	Pral.g_00605
OG0001360	Prad.g_00120	Pral.g_00581
OG0001361	Prad.g_00115	Pral.g_00576
OG0001362	Prad.g_01366	Pral.g_00511
OG0001363	Prad.g_01277	Pral.g_00818
OG0001364	Prad.g_01129	Pral.g_01666
OG0001365	Prad.g_00307	Pral.g_01529
OG0001366	Prad.g_00262	Pral.g_01822
OG0001367	Prad.g_00158	Pral.g_01585
OG0001368	Prad.g_00138	Pral.g_01597
OG0001369	Prad.g_01525	Pral.g_00073
OG0001370	Prad.g_01524	Pral.g_00072
OG0001371	Prad.g_01445	Pral.g_01425
OG0001372	Prad.g_01216	Pral.g_00024
OG0001373	Prad.g_00444	Pral.g_01082
OG0001374	Prad.g_00376	Pral.g_01055
OG0001375	Prad.g_00904	Pral.g_00144
OG0001377	Prad.g_01622	Pral.g_00315
OG0001379	Prad.g_01926	Pral.g_00981
OG0001380	Prad.g_01925	Pral.g_00979
OG0001381	Prad.g_01906	Pral.g_00960
OG0001382	Prad.g_01858	Pral.g_00909
OG0001383	Prad.g_01757	Pral.g_00806
OG0001384	Prad.g_01735	Pral.g_00782
OG0001385	Prad.g_01719	Pral.g_00766
OG0001386	Prad.g_00748	Pral.g_01119
OG0001387	Prad.g_00560	Pral.g_01192
OG0001388	Prad.g_01980	Pral.g_01744
OG0001389	Prad.g_00053	Pral.g_00634
OG0001390	Prad.g_00046	Pral.g_00628
OG0001391	Prad.g_00125	Pral.g_00586
OG0001392	Prad.g_00118	Pral.g_00579
OG0001393	Prad.g_00110	Pral.g_00570
OG0001394	Prad.g_01240	Pral.g_01468
OG0001395	Prad.g_01248	Pral.g_01768
OG0001396	Prad.g_01250	Pral.g_01767
OG0001397	Prad.g_01256	Pral.g_01760
OG0001398	Prad.g_01054	Pral.g_01724
OG0001399	Prad.g_01131	Pral.g_01664
OG0001400	Prad.g_00263	Pral.g_01823
OG0001401	Prad.g_00261	Pral.g_01821
OG0001402	Prad.g_00240	Pral.g_01794
OG0001403	Prad.g_00237	Pral.g_01791
OG0001405	Prad.g_01034	Pral.g_01577
OG0001406	Prad.g_01014	Pral.g_01557
OG0001407	Prad.g_01005	Pral.g_01834
OG0001408	Prad.g_00997	Pral.g_00051
OG0001409	Prad.g_01320	Pral.g_01855
OG0001410	Prad.g_01510	Pral.g_01352
OG0001411	Prad.g_00343	Pral.g_01903
OG0001412	Prad.g_00627	Pral.g_01280
OG0001413	Prad.g_00603	Pral.g_01693
OG0001414	Prad.g_00593	Pral.g_01221
OG0001415	Prad.g_00475	Pral.g_01117
OG0001416	Prad.g_00472	Pral.g_01113
OG0001417	Prad.g_00423	Pral.g_01068
OG0001418	Prad.g_00409	Pral.g_01862
OG0001421	Prad.g_00205	Pral.g_01651
OG0001422	Prad.g_01213	Pral.g_01888
OG0001424	Prad.g_01932	Pral.g_01326
OG0001425	Prad.g_01665	Pral.g_00713
OG0001426	Prad.g_00746	Pral.g_01695
OG0001427	Prad.g_00108	Pral.g_00568
OG0001430	Prad.g_01135	Pral.g_01659
OG0001431	Prad.g_00259	Pral.g_01819
OG0001432	Prad.g_00255	Pral.g_01814
OG0001434	Prad.g_01523	Pral.g_01892
OG0001435	Prad.g_00074	Pral.g_01067
OG0001437	Prad.g_00395	Pral.g_01303
OG0001438	Prad.g_01550	Pral.g_00395
OG0001440	Prad.g_00737	Pral.g_01294, Pral.g_00087
OG0001442	Prad.g_00145	Pral.g_01844
OG0001444	Prad.g_00996	Pral.g_00052
OG0001445	Prad.g_00411	Pral.g_01863
OG0001448	Prad.g_01409	Pral.g_00467
OG0001449	Prad.g_00640	Pral.g_00426
OG0001451	Prad.g_01513	Pral.g_01349
OG0001452	Prad.g_01477	Pral.g_01389
OG0001453	Prad.g_01202	Pral.g_00054
OG0001454	Prad.g_01204	Pral.g_00053
OG0001455	Prad.g_01205	Pral.g_01329
OG0001458	Prad.g_01573	Pral.g_00365
OG0001459	Prad.g_00378	Pral.g_00070
OG0001460	Prad.g_00743	Pral.g_01851
OG0001461	Prad.g_00733	Pral.g_01880
OG0001463	Prad.g_01191	Pral.g_01865
OG0001464	Prad.g_01349	Pral.g_00531
OG0001465	Prad.g_01378	Pral.g_00500
OG0001466	Prad.g_01276	Pral.g_01735
OG0001467	Prad.g_01124	Pral.g_01223
OG0001468	Prad.g_01178	Pral.g_01520
OG0001469	Prad.g_00285	Pral.g_00448
OG0001470	Prad.g_00146	Pral.g_01330
OG0001471	Prad.g_01006	Pral.g_00630
OG0001472	Prad.g_01001	Pral.g_00428
OG0001473	Prad.g_00998	Pral.g_01850
OG0001474	Prad.g_00334	Pral.g_01309
OG0001475	Prad.g_00348	Pral.g_01053
OG0001476	Prad.g_00518	Pral.g_01168
OG0001478	Prad.g_00780	Pral.g_00273
OG0001479	Prad.g_01498	Pral.g_01365
OG0001480	Prad.g_00387, Prad.g_00077	Pral.g_01057
OG0001482	Prad.g_01671	Pral.g_00719
OG0001487	Prad.g_00213	Pral.g_01478
OG0001494	Prad.g_01480	Pral.g_01386
OG0001496	Prad.g_00364	Pral.g_01287
OG0001497	Prad.g_00562	Pral.g_01264
OG0001498	Prad.g_00881	Pral.g_00168
OG0001500	Prad.g_00225	Pral.g_01779
OG0001507	Prad.g_01121	Pral.g_01858
OG0001509	Prad.g_01179	Pral.g_01521
OG0001523	Prad.g_00230	Pral.g_01784
OG0001524	Prad.g_01189	Pral.g_00425
OG0001525	Prad.g_00984	Pral.g_01325
OG0001526	Prad.g_01514	Pral.g_01348
OG0001529	Prad.g_00788	Pral.g_00265
OG0001531	Prad.g_00164	Pral.g_00989
OG0001535	Prad.g_00722	Pral.g_00035
OG0001538	Prad.g_00075, Prad.g_00962	Pral.g_01854
OG0001539	Prad.g_01933	Pral.g_01846
OG0001542	Prad.g_00638	Pral.g_00047
OG0001552	Prad.g_00337	Pral.g_01866
OG0001559	Prad.g_00082	Pral.g_00434
OG0001561	Prad.g_01046	Pral.g_01672
OG0001572	Prad.g_01251	Pral.g_01766
OG0001602	Prad.g_01698	Pral.g_00745
OG0001610	Prad.g_00257	Pral.g_01817
OG0001619	Prad.g_00857	Pral.g_00197
OG0001623	Prad.g_01275	Pral.g_01736
OG0001633	Prad.g_00573	Pral.g_01120
OG0001637	Prad.g_00278	Pral.g_01061
OG0001643	Prad.g_00570	Pral.g_01733
OG0001681	Prad.g_00654	Pral.g_00017
OG0001702	Prad.g_01186	Pral.g_01229
OG0001739	Prad.g_00079	Pral.g_00068
OG0001740	Prad.g_00229	Pral.g_01783
OG0001788	Prad.g_00695	Pral.g_01882
OG0001850	Prad.g_00538	Pral.g_00071
OG0001851	Prad.g_01042	Pral.g_01676
OG0001912	Prad.g_01040	Pral.g_01678
OG0001913	Prad.g_01041	Pral.g_01677
OG0001914	Prad.g_01322	Pral.g_01685
OG0002025	Prad.g_01288	Pral.g_01889
OG0002062	Prad.g_01044	Pral.g_01674
OG0002063	Prad.g_01323	Pral.g_01684
OG0002064	Prad.g_01324	Pral.g_01683
OG0002521	Prad.g_01043	Pral.g_01675
OG0002523	Prad.g_01325	Pral.g_01682
OG0002524	Prad.g_01326	Pral.g_01681
OG0002525	Prad.g_01327	Pral.g_01680
OG0003382	Prad.g_00311	Pral.g_00094
