Orthogroup	Prai	Prbf
OG0001118	Prai.g_00975	Prbf.g_01103
OG0001119	Prai.g_00974	Prbf.g_01102
OG0001120	Prai.g_00972	Prbf.g_01100
OG0001122	Prai.g_00945	Prbf.g_01080
OG0001124	Prai.g_00940	Prbf.g_01072
OG0001125	Prai.g_00939	Prbf.g_01070
OG0001126	Prai.g_00929	Prbf.g_01159
OG0001127	Prai.g_00928	Prbf.g_01160
OG0001128	Prai.g_00926	Prbf.g_01162
OG0001129	Prai.g_00925	Prbf.g_01163
OG0001130	Prai.g_00924	Prbf.g_01164
OG0001131	Prai.g_01088	Prbf.g_01705
OG0001132	Prai.g_01098	Prbf.g_00296
OG0001133	Prai.g_01130	Prbf.g_00094
OG0001134	Prai.g_01143	Prbf.g_00788
OG0001135	Prai.g_01146	Prbf.g_00785
OG0001137	Prai.g_01179	Prbf.g_00927
OG0001138	Prai.g_01198	Prbf.g_00948
OG0001139	Prai.g_01200	Prbf.g_00950
OG0001140	Prai.g_01201	Prbf.g_00951
OG0001141	Prai.g_01202	Prbf.g_00952
OG0001142	Prai.g_01203	Prbf.g_00953
OG0001143	Prai.g_01210	Prbf.g_00960
OG0001144	Prai.g_01215	Prbf.g_00965
OG0001145	Prai.g_01326	Prbf.g_00034
OG0001146	Prai.g_01339	Prbf.g_00022
OG0001147	Prai.g_01357	Prbf.g_00002
OG0001148	Prai.g_01372	Prbf.g_00097
OG0001149	Prai.g_01373	Prbf.g_00098
OG0001150	Prai.g_01374	Prbf.g_00099
OG0001151	Prai.g_01385	Prbf.g_00110
OG0001152	Prai.g_01386	Prbf.g_00111
OG0001153	Prai.g_01494	Prbf.g_00189
OG0001154	Prai.g_01495	Prbf.g_00190
OG0001155	Prai.g_01507	Prbf.g_00207
OG0001156	Prai.g_01510	Prbf.g_00210
OG0001157	Prai.g_01511	Prbf.g_00211
OG0001158	Prai.g_01512	Prbf.g_00212
OG0001159	Prai.g_01513	Prbf.g_00213
OG0001160	Prai.g_01537	Prbf.g_00239
OG0001161	Prai.g_01550	Prbf.g_00750
OG0001162	Prai.g_01563	Prbf.g_00812
OG0001163	Prai.g_01630	Prbf.g_00702
OG0001164	Prai.g_01634	Prbf.g_00698
OG0001165	Prai.g_01637	Prbf.g_00695
OG0001166	Prai.g_01657	Prbf.g_00674
OG0001167	Prai.g_01674	Prbf.g_00657
OG0001168	Prai.g_01676	Prbf.g_00655
OG0001169	Prai.g_01678	Prbf.g_00653
OG0001170	Prai.g_01680	Prbf.g_00651
OG0001171	Prai.g_01689	Prbf.g_00641
OG0001172	Prai.g_01704	Prbf.g_00625
OG0001173	Prai.g_01705	Prbf.g_00624
OG0001174	Prai.g_01713	Prbf.g_00616
OG0001175	Prai.g_01714	Prbf.g_00615
OG0001176	Prai.g_01721	Prbf.g_00607
OG0001177	Prai.g_01724	Prbf.g_00605
OG0001178	Prai.g_01729	Prbf.g_00688
OG0001179	Prai.g_01761	Prbf.g_00575
OG0001180	Prai.g_01788	Prbf.g_00552
OG0001181	Prai.g_01792	Prbf.g_00548
OG0001182	Prai.g_01799	Prbf.g_00540
OG0001183	Prai.g_01803	Prbf.g_00535
OG0001184	Prai.g_01819	Prbf.g_00517
OG0001185	Prai.g_01833	Prbf.g_00501
OG0001186	Prai.g_01856	Prbf.g_00476
OG0001187	Prai.g_01862	Prbf.g_00473
OG0001188	Prai.g_01864	Prbf.g_00471
OG0001189	Prai.g_01881	Prbf.g_00455
OG0001190	Prai.g_01885	Prbf.g_00450
OG0001191	Prai.g_01895	Prbf.g_00440
OG0001192	Prai.g_01899	Prbf.g_00435
OG0001193	Prai.g_01909	Prbf.g_00423
OG0001194	Prai.g_01910	Prbf.g_00422
OG0001195	Prai.g_01911	Prbf.g_00421
OG0001196	Prai.g_01924	Prbf.g_00405
OG0001197	Prai.g_01925	Prbf.g_00403
OG0001198	Prai.g_01933	Prbf.g_00396
OG0001199	Prai.g_00074	Prbf.g_01401
OG0001200	Prai.g_00076	Prbf.g_01403
OG0001201	Prai.g_00108	Prbf.g_01436
OG0001202	Prai.g_00210	Prbf.g_01534
OG0001203	Prai.g_00249	Prbf.g_01576
OG0001204	Prai.g_00256	Prbf.g_01582
OG0001205	Prai.g_00476	Prbf.g_01729
OG0001206	Prai.g_00493	Prbf.g_01749
OG0001207	Prai.g_00507	Prbf.g_01760
OG0001208	Prai.g_00512	Prbf.g_01765
OG0001209	Prai.g_00563	Prbf.g_01816
OG0001210	Prai.g_00568	Prbf.g_01821
OG0001211	Prai.g_00578	Prbf.g_01831
OG0001212	Prai.g_00624	Prbf.g_01878
OG0001213	Prai.g_00658	Prbf.g_01913
OG0001214	Prai.g_00666	Prbf.g_00984
OG0001215	Prai.g_00719	Prbf.g_01272
OG0001216	Prai.g_00750	Prbf.g_01251
OG0001217	Prai.g_00894	Prbf.g_00280
OG0001218	Prai.g_00887	Prbf.g_00855
OG0001219	Prai.g_00858	Prbf.g_01146
OG0001220	Prai.g_00795	Prbf.g_01189
OG0001221	Prai.g_01035	Prbf.g_01309
OG0001222	Prai.g_00997	Prbf.g_01067
OG0001223	Prai.g_00971	Prbf.g_01099
OG0001224	Prai.g_00922	Prbf.g_01166
OG0001225	Prai.g_00920	Prbf.g_01168
OG0001226	Prai.g_01083	Prbf.g_01921
OG0001227	Prai.g_01101	Prbf.g_00870
OG0001228	Prai.g_01218	Prbf.g_00968
OG0001229	Prai.g_01368	Prbf.g_00856
OG0001230	Prai.g_01455	Prbf.g_00150
OG0001231	Prai.g_01560	Prbf.g_01706
OG0001232	Prai.g_01661	Prbf.g_00670
OG0001233	Prai.g_01681	Prbf.g_00650
OG0001234	Prai.g_01716	Prbf.g_00613
OG0001235	Prai.g_01726	Prbf.g_00609
OG0001236	Prai.g_01816	Prbf.g_00520
OG0001237	Prai.g_01820	Prbf.g_00516
OG0001238	Prai.g_01896	Prbf.g_00439
OG0001239	Prai.g_00071	Prbf.g_01398
OG0001240	Prai.g_00093	Prbf.g_01419
OG0001241	Prai.g_00101	Prbf.g_01429
OG0001242	Prai.g_00119	Prbf.g_01449
OG0001243	Prai.g_00125	Prbf.g_01456
OG0001244	Prai.g_00141	Prbf.g_01471
OG0001245	Prai.g_00392	Prbf.g_00879
OG0001247	Prai.g_00712	Prbf.g_01279
OG0001248	Prai.g_00714	Prbf.g_01277
OG0001249	Prai.g_00869	Prbf.g_01675
OG0001250	Prai.g_00806	Prbf.g_01202
OG0001252	Prai.g_00927	Prbf.g_01161
OG0001253	Prai.g_01102	Prbf.g_01924
OG0001254	Prai.g_01145	Prbf.g_00786
OG0001255	Prai.g_01156	Prbf.g_00900
OG0001256	Prai.g_01553	Prbf.g_00246
OG0001258	Prai.g_01635	Prbf.g_00697
OG0001259	Prai.g_01679	Prbf.g_00652
OG0001260	Prai.g_01695	Prbf.g_00635
OG0001261	Prai.g_01769	Prbf.g_00567
OG0001263	Prai.g_00128	Prbf.g_01458
OG0001265	Prai.g_00118	Prbf.g_01448
OG0001266	Prai.g_00214	Prbf.g_01538
OG0001267	Prai.g_00293	Prbf.g_01620
OG0001268	Prai.g_00352	Prbf.g_01683
OG0001269	Prai.g_00372	Prbf.g_01190
OG0001270	Prai.g_00465	Prbf.g_01718
OG0001271	Prai.g_00502	Prbf.g_01755
OG0001272	Prai.g_00516	Prbf.g_01769
OG0001273	Prai.g_00660	Prbf.g_00978
OG0001275	Prai.g_00961	Prbf.g_01089
OG0001276	Prai.g_00942	Prbf.g_01075
OG0001277	Prai.g_01090	Prbf.g_00417
OG0001278	Prai.g_01223	Prbf.g_00972
OG0001279	Prai.g_01583	Prbf.g_00339
OG0001280	Prai.g_01334	Prbf.g_00027
OG0001281	Prai.g_01340	Prbf.g_00021
OG0001282	Prai.g_01371	Prbf.g_00096
OG0001284	Prai.g_01532	Prbf.g_00232
OG0001285	Prai.g_01664	Prbf.g_00667
OG0001286	Prai.g_01786	Prbf.g_00554
OG0001287	Prai.g_01840	Prbf.g_00494
OG0001288	Prai.g_01849	Prbf.g_00483
OG0001289	Prai.g_00087	Prbf.g_01413
OG0001290	Prai.g_00100	Prbf.g_01428
OG0001291	Prai.g_00135	Prbf.g_01466
OG0001292	Prai.g_00261	Prbf.g_01587
OG0001293	Prai.g_00274	Prbf.g_01600
OG0001295	Prai.g_00498	Prbf.g_00824
OG0001296	Prai.g_00539	Prbf.g_01792
OG0001298	Prai.g_00605	Prbf.g_01858
OG0001299	Prai.g_00695	Prbf.g_01015
OG0001300	Prai.g_00722	Prbf.g_01268
OG0001301	Prai.g_00725	Prbf.g_01263
OG0001302	Prai.g_00860	Prbf.g_01150
OG0001304	Prai.g_00933	Prbf.g_01062
OG0001305	Prai.g_00914	Prbf.g_01174
OG0001306	Prai.g_01158	Prbf.g_00903
OG0001307	Prai.g_01354	Prbf.g_00070
OG0001308	Prai.g_01473	Prbf.g_00167
OG0001309	Prai.g_01557	Prbf.g_00274
OG0001310	Prai.g_01650	Prbf.g_00680
OG0001312	Prai.g_01008	Prbf.g_01137
OG0001314	Prai.g_00439	Prbf.g_00372
OG0001315	Prai.g_00061	Prbf.g_00865
OG0001316	Prai.g_00140	Prbf.g_01470
OG0001317	Prai.g_00245	Prbf.g_01572
OG0001318	Prai.g_00269	Prbf.g_01596
OG0001320	Prai.g_01259	Prbf.g_00765, Prbf.g_00732
OG0001321	Prai.g_00482	Prbf.g_01735
OG0001322	Prai.g_00483	Prbf.g_01736
OG0001323	Prai.g_00548	Prbf.g_01802
OG0001324	Prai.g_00723	Prbf.g_01267
OG0001325	Prai.g_00753	Prbf.g_01032
OG0001327	Prai.g_01075	Prbf.g_01332
OG0001328	Prai.g_01100	Prbf.g_00045
OG0001330	Prai.g_01309	Prbf.g_00263
OG0001331	Prai.g_01376	Prbf.g_00101
OG0001332	Prai.g_01504	Prbf.g_00203
OG0001333	Prai.g_01675	Prbf.g_00656
OG0001334	Prai.g_01806	Prbf.g_00532
OG0001335	Prai.g_01807	Prbf.g_00531
OG0001339	Prai.g_00103	Prbf.g_01431
OG0001340	Prai.g_00341	Prbf.g_01671
OG0001341	Prai.g_00897	Prbf.g_00863
OG0001343	Prai.g_01062	Prbf.g_00840
OG0001344	Prai.g_01175	Prbf.g_00922
OG0001345	Prai.g_01190	Prbf.g_00938
OG0001346	Prai.g_01336	Prbf.g_00025
OG0001348	Prai.g_01587	Prbf.g_00826
OG0001351	Prai.g_00485	Prbf.g_01741
OG0001352	Prai.g_00709	Prbf.g_01283
OG0001353	Prai.g_00815	Prbf.g_01212
OG0001355	Prai.g_01272	Prbf.g_01053
OG0001359	Prai.g_01061	Prbf.g_00839
OG0001362	Prai.g_01477	Prbf.g_00171
OG0001363	Prai.g_01479	Prbf.g_00173
OG0001364	Prai.g_01809	Prbf.g_00529
OG0001365	Prai.g_01889	Prbf.g_00446
OG0001369	Prai.g_00092	Prbf.g_01418
OG0001371	Prai.g_00708	Prbf.g_01284
OG0001372	Prai.g_00909	Prbf.g_01922
OG0001375	Prai.g_01063	Prbf.g_00841
OG0001381	Prai.g_01364	Prbf.g_00893
OG0001382	Prai.g_01575	Prbf.g_00063
OG0001394	Prai.g_01031	Prbf.g_01305
OG0001397	Prai.g_01478	Prbf.g_00172
OG0001398	Prai.g_01601	Prbf.g_00801
OG0001403	Prai.g_00030	Prbf.g_01353
OG0001404	Prai.g_00068	Prbf.g_01395
OG0001407	Prai.g_01081	Prbf.g_00059
OG0001409	Prai.g_01178	Prbf.g_00926
OG0001410	Prai.g_01355	Prbf.g_00069
OG0001414	Prai.g_00240	Prbf.g_01567
OG0001415	Prai.g_00242	Prbf.g_01569
OG0001418	Prai.g_00713	Prbf.g_01278
OG0001419	Prai.g_01082	Prbf.g_00060
OG0001421	Prai.g_01554	Prbf.g_00247
OG0001422	Prai.g_01585	Prbf.g_00056
OG0001424	Prai.g_01059	Prbf.g_00299
OG0001428	Prai.g_00183	Prbf.g_01506
OG0001430	Prai.g_01271	Prbf.g_00854
OG0001437	Prai.g_00241	Prbf.g_01568
OG0001440	Prai.g_00448	Prbf.g_00729, Prbf.g_00735
OG0001443	Prai.g_01602	Prbf.g_00857
OG0001446	Prai.g_00079	Prbf.g_00291
OG0001448	Prai.g_00380	Prbf.g_01739
OG0001450	Prai.g_00716	Prbf.g_01275
OG0001451	Prai.g_00786	Prbf.g_01178
OG0001463	Prai.g_00299	Prbf.g_01627
OG0001464	Prai.g_00342	Prbf.g_01672
OG0001465	Prai.g_00731	Prbf.g_01256
OG0001467	Prai.g_00868	Prbf.g_00090
OG0001468	Prai.g_01073	Prbf.g_00849
OG0001472	Prai.g_01556	Prbf.g_01930
OG0001477	Prai.g_01254	Prbf.g_00316
OG0001481	Prai.g_00386	Prbf.g_00046
OG0001483	Prai.g_01613	Prbf.g_00777
OG0001484	Prai.g_00893	Prbf.g_00262
OG0001485	Prai.g_01270	Prbf.g_00346
OG0001486	Prai.g_01169	Prbf.g_00916
OG0001491	Prai.g_00862	Prbf.g_01153
OG0001496	Prai.g_01252	Prbf.g_00318
OG0001497	Prai.g_01253	Prbf.g_00317
OG0001500	Prai.g_00276	Prbf.g_01602
OG0001501	Prai.g_00733	Prbf.g_01334
OG0001503	Prai.g_01151	Prbf.g_00285
OG0001505	Prai.g_01394	Prbf.g_00313
OG0001506	Prai.g_01502	Prbf.g_00201
OG0001514	Prai.g_01251	Prbf.g_00319
OG0001521	Prai.g_00896	Prbf.g_01155
OG0001522	Prai.g_00814	Prbf.g_01211
OG0001523	Prai.g_01147	Prbf.g_00783
OG0001524	Prai.g_01148	Prbf.g_00782
OG0001526	Prai.g_01699	Prbf.g_01383
OG0001527	Prai.g_00591	Prbf.g_01844
OG0001532	Prai.g_01199	Prbf.g_00949
OG0001549	Prai.g_00788	Prbf.g_01180
OG0001550	Prai.g_01134	Prbf.g_00281
OG0001552	Prai.g_01237	Prbf.g_00250
OG0001562	Prai.g_00949	Prbf.g_01084
OG0001565	Prai.g_00447	Prbf.g_00364
OG0001566	Prai.g_00705	Prbf.g_01287
OG0001569	Prai.g_01108	Prbf.g_00375
OG0001571	Prai.g_01128	Prbf.g_00336
OG0001581	Prai.g_00155	Prbf.g_00007
OG0001583	Prai.g_00863	Prbf.g_01154
OG0001584	Prai.g_01016	Prbf.g_01025
OG0001587	Prai.g_01697	Prbf.g_00633
OG0001588	Prai.g_00778	Prbf.g_01709
OG0001595	Prai.g_00067	Prbf.g_01393
OG0001596	Prai.g_00075	Prbf.g_01402
OG0001597	Prai.g_00376	Prbf.g_00198
OG0001598	Prai.g_01267	Prbf.g_01265
OG0001599	Prai.g_00491	Prbf.g_01747
OG0001600	Prai.g_00541	Prbf.g_01794
OG0001601	Prai.g_00703	Prbf.g_01289
OG0001603	Prai.g_00861	Prbf.g_01151
OG0001604	Prai.g_01038	Prbf.g_01312
OG0001605	Prai.g_00950	Prbf.g_00286
OG0001606	Prai.g_00738	Prbf.g_00276
OG0001607	Prai.g_01149	Prbf.g_00348
OG0001608	Prai.g_01361	Prbf.g_01059
OG0001609	Prai.g_01501	Prbf.g_00199
OG0001610	Prai.g_01503	Prbf.g_00202
OG0001611	Prai.g_01566	Prbf.g_00772
OG0001626	Prai.g_00898	Prbf.g_00353
OG0001628	Prai.g_01293	Prbf.g_01920
OG0001629	Prai.g_00886	Prbf.g_00327
OG0001630	Prai.g_01056	Prbf.g_00832
OG0001631	Prai.g_01078	Prbf.g_00344
OG0001648	Prai.g_00385	Prbf.g_00757
OG0001649	Prai.g_01079	Prbf.g_00278
OG0001650	Prai.g_00746	Prbf.g_00733, Prbf.g_00819
OG0001651	Prai.g_01565	Prbf.g_00882
OG0001661	Prai.g_01621	Prbf.g_00357
OG0001662	Prai.g_01118	Prbf.g_00799
OG0001663	Prai.g_01155	Prbf.g_00899
OG0001664	Prai.g_01295	Prbf.g_00795
OG0001665	Prai.g_01298	Prbf.g_00892
OG0001669	Prai.g_00043	Prbf.g_00008, Prbf.g_00751
OG0001684	Prai.g_01275, Prai.g_00617	Prbf.g_01871
OG0001685	Prai.g_00785	Prbf.g_01925
OG0001686	Prai.g_00951	Prbf.g_00878
OG0001687	Prai.g_01072	Prbf.g_01745
OG0001689	Prai.g_01847	Prbf.g_00485
OG0001699	Prai.g_01618	Prbf.g_00789
OG0001701	Prai.g_01700	Prbf.g_01384
OG0001705	Prai.g_00414	Prbf.g_00631
OG0001707	Prai.g_01095	Prbf.g_00871
OG0001710	Prai.g_01719	Prbf.g_01938
OG0001725	Prai.g_00401	Prbf.g_00810
OG0001746	Prai.g_01260	Prbf.g_00807
OG0001820	Prai.g_01306	Prbf.g_00297
OG0001922	Prai.g_01350	Prbf.g_00139
OG0001988	Prai.g_00371	Prbf.g_00050
OG0002019	Prai.g_01304	Prbf.g_00818
OG0002034	Prai.g_01231	Prbf.g_01916
OG0002106	Prai.g_00396	Prbf.g_00054
OG0002326	Prai.g_01150	Prbf.g_00756
OG0002583	Prai.g_01322	Prbf.g_00268
OG0003221	Prai.g_00042	Prbf.g_00076
