Orthogroup	Prai	Syah
OG0001172	Prai.g_01704	Syah.g_00692
OG0001173	Prai.g_01705	Syah.g_00693
OG0001174	Prai.g_01713	Syah.g_00701
OG0001175	Prai.g_01714	Syah.g_00702
OG0001176	Prai.g_01721	Syah.g_00738
OG0001177	Prai.g_01724	Syah.g_00736
OG0001178	Prai.g_01729	Syah.g_02390
OG0001179	Prai.g_01761	Syah.g_00767
OG0001180	Prai.g_01788	Syah.g_00792
OG0001181	Prai.g_01792	Syah.g_00796
OG0001182	Prai.g_01799	Syah.g_00805
OG0001183	Prai.g_01803	Syah.g_00810
OG0001184	Prai.g_01819	Syah.g_00192
OG0001185	Prai.g_01833	Syah.g_00244
OG0001186	Prai.g_01856	Syah.g_00294
OG0001187	Prai.g_01862	Syah.g_00289
OG0001188	Prai.g_01864	Syah.g_00299
OG0001189	Prai.g_01881	Syah.g_00316
OG0001190	Prai.g_01885	Syah.g_00512
OG0001191	Prai.g_01895	Syah.g_00491
OG0001192	Prai.g_01899	Syah.g_00485
OG0001193	Prai.g_01909	Syah.g_00456
OG0001194	Prai.g_01910	Syah.g_00454
OG0001195	Prai.g_01911	Syah.g_00453
OG0001196	Prai.g_01924	Syah.g_00390
OG0001197	Prai.g_01925	Syah.g_00388
OG0001198	Prai.g_01933	Syah.g_00376
OG0001199	Prai.g_00074	Syah.g_02488
OG0001200	Prai.g_00076	Syah.g_02490
OG0001201	Prai.g_00108	Syah.g_02538
OG0001202	Prai.g_00210	Syah.g_00594
OG0001203	Prai.g_00249	Syah.g_00909
OG0001204	Prai.g_00256	Syah.g_00676
OG0001205	Prai.g_00476	Syah.g_02222
OG0001206	Prai.g_00493	Syah.g_01208
OG0001207	Prai.g_00507	Syah.g_00987
OG0001208	Prai.g_00512	Syah.g_00999
OG0001209	Prai.g_00563	Syah.g_01067
OG0001210	Prai.g_00568	Syah.g_01074
OG0001211	Prai.g_00578	Syah.g_01092
OG0001212	Prai.g_00624	Syah.g_01150
OG0001213	Prai.g_00658	Syah.g_01946
OG0001214	Prai.g_00666	Syah.g_01933
OG0001215	Prai.g_00719	Syah.g_01996
OG0001216	Prai.g_00750	Syah.g_01727
OG0001217	Prai.g_00894	Syah.g_01869
OG0001218	Prai.g_00887	Syah.g_01244
OG0001219	Prai.g_00858	Syah.g_01578
OG0001220	Prai.g_00795	Syah.g_02113
OG0001221	Prai.g_01035	Syah.g_01816
OG0001223	Prai.g_00971	Syah.g_01654
OG0001224	Prai.g_00922	Syah.g_02034
OG0001225	Prai.g_00920	Syah.g_02032
OG0001226	Prai.g_01083	Syah.g_01887
OG0001227	Prai.g_01101	Syah.g_00472
OG0001228	Prai.g_01218	Syah.g_02228
OG0001229	Prai.g_01368	Syah.g_02009
OG0001230	Prai.g_01455	Syah.g_01302
OG0001231	Prai.g_01560	Syah.g_00356
OG0001232	Prai.g_01661	Syah.g_02422
OG0001233	Prai.g_01681	Syah.g_02266
OG0001234	Prai.g_01716	Syah.g_00706
OG0001236	Prai.g_01816	Syah.g_00189
OG0001237	Prai.g_01820	Syah.g_00201
OG0001238	Prai.g_01896	Syah.g_00490
OG0001240	Prai.g_00093	Syah.g_02523
OG0001241	Prai.g_00101	Syah.g_02532
OG0001242	Prai.g_00119	Syah.g_00011
OG0001243	Prai.g_00125	Syah.g_00017
OG0001244	Prai.g_00141	Syah.g_00049
OG0001245	Prai.g_00392	Syah.g_01848
OG0001246	Prai.g_00534	Syah.g_01025
OG0001247	Prai.g_00712	Syah.g_01741
OG0001248	Prai.g_00714	Syah.g_01744
OG0001249	Prai.g_00869	Syah.g_00849
OG0001250	Prai.g_00806	Syah.g_02090
OG0001252	Prai.g_00927	Syah.g_02041
OG0001253	Prai.g_01102	Syah.g_01849
OG0001254	Prai.g_01145	Syah.g_01438
OG0001255	Prai.g_01156	Syah.g_00919
OG0001256	Prai.g_01553	Syah.g_02369
OG0001257	Prai.g_01559	Syah.g_01237
OG0001258	Prai.g_01635	Syah.g_02379
OG0001259	Prai.g_01679	Syah.g_02264
OG0001260	Prai.g_01695	Syah.g_02286
OG0001262	Prai.g_01879	Syah.g_00314
OG0001263	Prai.g_00128	Syah.g_00020
OG0001265	Prai.g_00118	Syah.g_00009
OG0001266	Prai.g_00214	Syah.g_00590
OG0001267	Prai.g_00293	Syah.g_00624
OG0001268	Prai.g_00352	Syah.g_00864
OG0001269	Prai.g_00372	Syah.g_00916
OG0001270	Prai.g_00465	Syah.g_02238
OG0001271	Prai.g_00502	Syah.g_01218
OG0001272	Prai.g_00516	Syah.g_01003
OG0001273	Prai.g_00660	Syah.g_01940
OG0001275	Prai.g_00961	Syah.g_01669
OG0001276	Prai.g_00942	Syah.g_01685
OG0001277	Prai.g_01090	Syah.g_00404
OG0001278	Prai.g_01223	Syah.g_01390
OG0001279	Prai.g_01583	Syah.g_01323
OG0001280	Prai.g_01334	Syah.g_02197
OG0001281	Prai.g_01340	Syah.g_02207
OG0001282	Prai.g_01371	Syah.g_00985
OG0001284	Prai.g_01532	Syah.g_02348
OG0001286	Prai.g_01786	Syah.g_00790
OG0001287	Prai.g_01840	Syah.g_00252
OG0001288	Prai.g_01849	Syah.g_00266
OG0001289	Prai.g_00087	Syah.g_02508
OG0001291	Prai.g_00135	Syah.g_00032
OG0001292	Prai.g_00261	Syah.g_00671
OG0001293	Prai.g_00274	Syah.g_00650
OG0001294	Prai.g_00389	Syah.g_01507
OG0001295	Prai.g_00498	Syah.g_01076
OG0001296	Prai.g_00539	Syah.g_01030
OG0001298	Prai.g_00605	Syah.g_01128
OG0001299	Prai.g_00695	Syah.g_01501
OG0001300	Prai.g_00722	Syah.g_02005
OG0001301	Prai.g_00725	Syah.g_02018
OG0001302	Prai.g_00860	Syah.g_01901
OG0001304	Prai.g_00933	Syah.g_01698
OG0001305	Prai.g_00914	Syah.g_02024
OG0001306	Prai.g_01158	Syah.g_02179
OG0001307	Prai.g_01354	Syah.g_00724
OG0001309	Prai.g_01557	Syah.g_01040
OG0001310	Prai.g_01650	Syah.g_02402
OG0001312	Prai.g_01008	Syah.g_01590
OG0001314	Prai.g_00439	Syah.g_02117
OG0001315	Prai.g_00061	Syah.g_00808
OG0001316	Prai.g_00140	Syah.g_00039
OG0001317	Prai.g_00245	Syah.g_00905
OG0001318	Prai.g_00269	Syah.g_00658
OG0001321	Prai.g_00482	Syah.g_02216
OG0001322	Prai.g_00483	Syah.g_02215
OG0001323	Prai.g_00548	Syah.g_01043
OG0001324	Prai.g_00723	Syah.g_02006
OG0001325	Prai.g_00753	Syah.g_01723
OG0001327	Prai.g_01075	Syah.g_01519
OG0001328	Prai.g_01100	Syah.g_01822
OG0001330	Prai.g_01309	Syah.g_02190
OG0001332	Prai.g_01504	Syah.g_02308
OG0001333	Prai.g_01675	Syah.g_02260
OG0001334	Prai.g_01806	Syah.g_00818
OG0001335	Prai.g_01807	Syah.g_00819
OG0001336	Prai.g_01921	Syah.g_00394
OG0001340	Prai.g_00341	Syah.g_00838
OG0001341	Prai.g_00897	Syah.g_02011
OG0001343	Prai.g_01062	Syah.g_00450
OG0001344	Prai.g_01175	Syah.g_02153
OG0001345	Prai.g_01190	Syah.g_02124
OG0001346	Prai.g_01336	Syah.g_02200
OG0001348	Prai.g_01587	Syah.g_02073
OG0001349	Prai.g_01407	Syah.g_02427
OG0001352	Prai.g_00709	Syah.g_01058
OG0001353	Prai.g_00815	Syah.g_02079
OG0001355	Prai.g_01272	Syah.g_01077
OG0001358	Prai.g_00649	Syah.g_01963
OG0001359	Prai.g_01061	Syah.g_00451
OG0001360	Prai.g_01103	Syah.g_02122
OG0001361	Prai.g_01187	Syah.g_02127
OG0001362	Prai.g_01477	Syah.g_01275
OG0001363	Prai.g_01479	Syah.g_01273
OG0001364	Prai.g_01809	Syah.g_00174
OG0001372	Prai.g_00909	Syah.g_01055
OG0001375	Prai.g_01063	Syah.g_00449
OG0001376	Prai.g_01069	Syah.g_00483
OG0001377	Prai.g_01070	Syah.g_00484
OG0001378	Prai.g_01112	Syah.g_02239
OG0001381	Prai.g_01364	Syah.g_00717
OG0001382	Prai.g_01575	Syah.g_00258
OG0001394	Prai.g_01031	Syah.g_01810
OG0001395	Prai.g_00931	Syah.g_01705
OG0001397	Prai.g_01478	Syah.g_01274
OG0001398	Prai.g_01601	Syah.g_01563
OG0001403	Prai.g_00030	Syah.g_00341
OG0001404	Prai.g_00068	Syah.g_02482
OG0001405	Prai.g_00339	Syah.g_00821
OG0001406	Prai.g_01068	Syah.g_00482
OG0001407	Prai.g_01081	Syah.g_01059
OG0001408	Prai.g_01086	Syah.g_01378
OG0001410	Prai.g_01355	Syah.g_00725
OG0001413	Prai.g_01547	Syah.g_01894
OG0001414	Prai.g_00240	Syah.g_00718
OG0001416	Prai.g_00490	Syah.g_02204
OG0001417	Prai.g_00500	Syah.g_01640
OG0001419	Prai.g_01082	Syah.g_01060
OG0001420	Prai.g_01122	Syah.g_01053
OG0001421	Prai.g_01554	Syah.g_01851
OG0001428	Prai.g_00183	Syah.g_00081
OG0001430	Prai.g_01271	Syah.g_00518
OG0001432	Prai.g_01545	Syah.g_01348
OG0001438	Prai.g_00306	Syah.g_00102
OG0001439	Prai.g_00320	Syah.g_00128
OG0001443	Prai.g_01602	Syah.g_00478
OG0001446	Prai.g_00079	Syah.g_01731
OG0001447	Prai.g_00126	Syah.g_00018
OG0001448	Prai.g_00380	Syah.g_01540
OG0001449	Prai.g_00413	Syah.g_00679
OG0001452	Prai.g_01058	Syah.g_00663
OG0001454	Prai.g_01096	Syah.g_01888
OG0001459	Prai.g_01552	Syah.g_01456
OG0001462	Prai.g_00034	Syah.g_00335
OG0001465	Prai.g_00731	Syah.g_01737
OG0001468	Prai.g_01073	Syah.g_01899
OG0001470	Prai.g_01433	Syah.g_02242
OG0001471	Prai.g_01548	Syah.g_00123
OG0001473	Prai.g_01857	Syah.g_01903
OG0001474	Prai.g_00353	Syah.g_00865
OG0001475	Prai.g_00152	Syah.g_02244
OG0001477	Prai.g_01254	Syah.g_02015
OG0001480	Prai.g_00382	Syah.g_02114
OG0001481	Prai.g_00386	Syah.g_01703
OG0001482	Prai.g_00488	Syah.g_01650
OG0001484	Prai.g_00893	Syah.g_00435
OG0001492	Prai.g_01220	Syah.g_01393
OG0001493	Prai.g_01228	Syah.g_01385
OG0001495	Prai.g_01723	Syah.g_00735
OG0001496	Prai.g_01252	Syah.g_02013
OG0001497	Prai.g_01253	Syah.g_02014
OG0001499	Prai.g_00060	Syah.g_01463, Syah.g_01462
OG0001502	Prai.g_00877	Syah.g_02109
OG0001507	Prai.g_01245	Syah.g_02464
OG0001508	Prai.g_01432	Syah.g_02241
OG0001514	Prai.g_01251	Syah.g_02012
OG0001520	Prai.g_00406	Syah.g_01115
OG0001522	Prai.g_00814	Syah.g_02080
OG0001527	Prai.g_00591	Syah.g_01107
OG0001532	Prai.g_01199	Syah.g_01420
OG0001547	Prai.g_00875	Syah.g_01565
OG0001548	Prai.g_00871	Syah.g_01882
OG0001549	Prai.g_00788	Syah.g_02121
OG0001562	Prai.g_00949	Syah.g_01675
OG0001567	Prai.g_00876	Syah.g_01564
OG0001568	Prai.g_00874	Syah.g_01567
OG0001570	Prai.g_01255	Syah.g_01553
OG0001582	Prai.g_00499	Syah.g_02442
OG0001602	Prai.g_00730	Syah.g_01738
OG0001625	Prai.g_00271	Syah.g_00656
OG0001633	Prai.g_01367	Syah.g_01551
OG0001634	Prai.g_01582	Syah.g_01504
OG0001667	Prai.g_01311	Syah.g_02458
OG0001712	Prai.g_00427	Syah.g_01847
OG0002092	Prai.g_01240	Syah.g_02152, Syah.g_02320, Syah.g_02321
OG0002106	Prai.g_00396	Syah.g_00469
OG0002112	Prai.g_00417	Syah.g_00115
OG0002155	Prai.g_00774, Prai.g_01421	Syah.g_00227
OG0002157	Prai.g_00418	Syah.g_00116
OG0002158	Prai.g_00416	Syah.g_00114
OG0002244	Prai.g_01244	Syah.g_02465
OG0002369	Prai.g_00742	Syah.g_00222
OG0002395	Prai.g_01628	Syah.g_00117
OG0002426	Prai.g_01302	Syah.g_00212
OG0002451	Prai.g_01242	Syah.g_01474
OG0002767	Prai.g_00038	Syah.g_01192
