Orthogroup	Prai	Syae
OG0001174	Prai.g_01713	Syae.g_02045
OG0001175	Prai.g_01714	Syae.g_02046
OG0001176	Prai.g_01721	Syae.g_02076
OG0001177	Prai.g_01724	Syae.g_02073
OG0001178	Prai.g_01729	Syae.g_01168
OG0001179	Prai.g_01761	Syae.g_02106
OG0001180	Prai.g_01788	Syae.g_02130
OG0001181	Prai.g_01792	Syae.g_02134
OG0001182	Prai.g_01799	Syae.g_02143
OG0001183	Prai.g_01803	Syae.g_02147
OG0001184	Prai.g_01819	Syae.g_01862
OG0001185	Prai.g_01833	Syae.g_01835
OG0001188	Prai.g_01864	Syae.g_01783
OG0001189	Prai.g_01881	Syae.g_01767
OG0001190	Prai.g_01885	Syae.g_01567
OG0001191	Prai.g_01895	Syae.g_01580
OG0001192	Prai.g_01899	Syae.g_01587
OG0001193	Prai.g_01909	Syae.g_01617
OG0001194	Prai.g_01910	Syae.g_01625
OG0001195	Prai.g_01911	Syae.g_01626
OG0001196	Prai.g_01924	Syae.g_01695
OG0001197	Prai.g_01925	Syae.g_01697
OG0001198	Prai.g_01933	Syae.g_01709
OG0001199	Prai.g_00074	Syae.g_01291
OG0001200	Prai.g_00076	Syae.g_01293
OG0001201	Prai.g_00108	Syae.g_01364
OG0001202	Prai.g_00210	Syae.g_01494
OG0001203	Prai.g_00249	Syae.g_02240
OG0001204	Prai.g_00256	Syae.g_02022
OG0001205	Prai.g_00476	Syae.g_00984
OG0001206	Prai.g_00493	Syae.g_02502
OG0001207	Prai.g_00507	Syae.g_02300
OG0001208	Prai.g_00512	Syae.g_02311
OG0001209	Prai.g_00563	Syae.g_02377
OG0001210	Prai.g_00568	Syae.g_02387
OG0001211	Prai.g_00578	Syae.g_02403
OG0001212	Prai.g_00624	Syae.g_02460
OG0001213	Prai.g_00658	Syae.g_00062
OG0001214	Prai.g_00666	Syae.g_00076
OG0001215	Prai.g_00719	Syae.g_00757
OG0001216	Prai.g_00750	Syae.g_00470
OG0001217	Prai.g_00894	Syae.g_00151
OG0001218	Prai.g_00887	Syae.g_02605
OG0001219	Prai.g_00858	Syae.g_00312
OG0001220	Prai.g_00795	Syae.g_00880
OG0001221	Prai.g_01035	Syae.g_00559
OG0001222	Prai.g_00997	Syae.g_00347
OG0001223	Prai.g_00971	Syae.g_00392
OG0001224	Prai.g_00922	Syae.g_00797
OG0001225	Prai.g_00920	Syae.g_00795
OG0001226	Prai.g_01083	Syae.g_00135
OG0001227	Prai.g_01101	Syae.g_01600
OG0001228	Prai.g_01218	Syae.g_01004
OG0001229	Prai.g_01368	Syae.g_00771
OG0001230	Prai.g_01455	Syae.g_02662
OG0001231	Prai.g_01560	Syae.g_01729
OG0001232	Prai.g_01661	Syae.g_01197
OG0001233	Prai.g_01681	Syae.g_01038
OG0001234	Prai.g_01716	Syae.g_02050
OG0001235	Prai.g_01726	Syae.g_02066
OG0001236	Prai.g_01816	Syae.g_01867
OG0001237	Prai.g_01820	Syae.g_01860
OG0001238	Prai.g_01896	Syae.g_01582
OG0001239	Prai.g_00071	Syae.g_01288
OG0001240	Prai.g_00093	Syae.g_01347
OG0001241	Prai.g_00101	Syae.g_01357
OG0001242	Prai.g_00119	Syae.g_01387
OG0001243	Prai.g_00125	Syae.g_01395
OG0001244	Prai.g_00141	Syae.g_01425
OG0001245	Prai.g_00392	Syae.g_00149
OG0001246	Prai.g_00534	Syae.g_02337
OG0001247	Prai.g_00712	Syae.g_00482
OG0001248	Prai.g_00714	Syae.g_00485
OG0001249	Prai.g_00869	Syae.g_02186
OG0001250	Prai.g_00806	Syae.g_00841
OG0001252	Prai.g_00927	Syae.g_00804
OG0001253	Prai.g_01102	Syae.g_00243
OG0001254	Prai.g_01145	Syae.g_00637
OG0001255	Prai.g_01156	Syae.g_00667
OG0001256	Prai.g_01553	Syae.g_01149
OG0001257	Prai.g_01559	Syae.g_00295
OG0001258	Prai.g_01635	Syae.g_01159
OG0001259	Prai.g_01679	Syae.g_01036
OG0001260	Prai.g_01695	Syae.g_01058
OG0001261	Prai.g_01769	Syae.g_02115
OG0001262	Prai.g_01879	Syae.g_01769
OG0001263	Prai.g_00128	Syae.g_01399
OG0001265	Prai.g_00118	Syae.g_01385
OG0001266	Prai.g_00214	Syae.g_01498
OG0001267	Prai.g_00293	Syae.g_01969
OG0001268	Prai.g_00352	Syae.g_02198
OG0001269	Prai.g_00372	Syae.g_00225
OG0001270	Prai.g_00465	Syae.g_00997
OG0001271	Prai.g_00502	Syae.g_02527
OG0001272	Prai.g_00516	Syae.g_02315
OG0001273	Prai.g_00660	Syae.g_00069
OG0001275	Prai.g_00961	Syae.g_00407
OG0001276	Prai.g_00942	Syae.g_00423
OG0001277	Prai.g_01090	Syae.g_01677
OG0001278	Prai.g_01223	Syae.g_00697
OG0001279	Prai.g_01583	Syae.g_00007
OG0001280	Prai.g_01334	Syae.g_00958
OG0001281	Prai.g_01340	Syae.g_00969
OG0001282	Prai.g_01371	Syae.g_02298
OG0001284	Prai.g_01532	Syae.g_01132
OG0001285	Prai.g_01664	Syae.g_00237
OG0001287	Prai.g_01840	Syae.g_01827
OG0001288	Prai.g_01849	Syae.g_01815
OG0001289	Prai.g_00087	Syae.g_01330
OG0001290	Prai.g_00100	Syae.g_01356
OG0001291	Prai.g_00135	Syae.g_01409
OG0001292	Prai.g_00261	Syae.g_02017
OG0001293	Prai.g_00274	Syae.g_01996
OG0001294	Prai.g_00389	Syae.g_00593
OG0001295	Prai.g_00498	Syae.g_02389
OG0001296	Prai.g_00539	Syae.g_02343
OG0001298	Prai.g_00605	Syae.g_02439
OG0001299	Prai.g_00695	Syae.g_00599
OG0001300	Prai.g_00722	Syae.g_00766
OG0001301	Prai.g_00725	Syae.g_00780
OG0001302	Prai.g_00860	Syae.g_00110
OG0001304	Prai.g_00933	Syae.g_00436
OG0001305	Prai.g_00914	Syae.g_00786
OG0001306	Prai.g_01158	Syae.g_00943
OG0001307	Prai.g_01354	Syae.g_02059
OG0001310	Prai.g_01650	Syae.g_01178
OG0001312	Prai.g_01008	Syae.g_00326
OG0001314	Prai.g_00439	Syae.g_00097
OG0001315	Prai.g_00061	Syae.g_02145
OG0001316	Prai.g_00140	Syae.g_01415
OG0001317	Prai.g_00245	Syae.g_02235
OG0001318	Prai.g_00269	Syae.g_02004
OG0001321	Prai.g_00482	Syae.g_00978
OG0001322	Prai.g_00483	Syae.g_00977
OG0001323	Prai.g_00548	Syae.g_02355
OG0001324	Prai.g_00723	Syae.g_00767
OG0001325	Prai.g_00753	Syae.g_00465
OG0001327	Prai.g_01075	Syae.g_00586
OG0001328	Prai.g_01100	Syae.g_00565
OG0001330	Prai.g_01309	Syae.g_00950
OG0001331	Prai.g_01376	Syae.g_02293
OG0001332	Prai.g_01504	Syae.g_01077
OG0001333	Prai.g_01675	Syae.g_01032
OG0001334	Prai.g_01806	Syae.g_02156
OG0001335	Prai.g_01807	Syae.g_02157
OG0001336	Prai.g_01921	Syae.g_01689
OG0001339	Prai.g_00103	Syae.g_01359
OG0001340	Prai.g_00341	Syae.g_02176
OG0001341	Prai.g_00897	Syae.g_00737
OG0001343	Prai.g_01062	Syae.g_01629
OG0001344	Prai.g_01175	Syae.g_00916
OG0001345	Prai.g_01190	Syae.g_00886
OG0001346	Prai.g_01336	Syae.g_00962
OG0001348	Prai.g_01587	Syae.g_00821
OG0001349	Prai.g_01407	Syae.g_01228, Syae.g_01245
OG0001351	Prai.g_00485	Syae.g_02492
OG0001352	Prai.g_00709	Syae.g_00666
OG0001353	Prai.g_00815	Syae.g_00831
OG0001355	Prai.g_01272	Syae.g_00120
OG0001358	Prai.g_00649	Syae.g_00046
OG0001359	Prai.g_01061	Syae.g_01628
OG0001360	Prai.g_01103	Syae.g_00883
OG0001361	Prai.g_01187	Syae.g_00889
OG0001362	Prai.g_01477	Syae.g_02637
OG0001363	Prai.g_01479	Syae.g_02635
OG0001364	Prai.g_01809	Syae.g_01883
OG0001369	Prai.g_00092	Syae.g_01346
OG0001375	Prai.g_01063	Syae.g_01630
OG0001376	Prai.g_01069	Syae.g_01589
OG0001377	Prai.g_01070	Syae.g_01588
OG0001378	Prai.g_01112	Syae.g_00998
OG0001382	Prai.g_01575	Syae.g_02490
OG0001394	Prai.g_01031	Syae.g_00553
OG0001395	Prai.g_00931	Syae.g_00446
OG0001397	Prai.g_01478	Syae.g_02636
OG0001398	Prai.g_01601	Syae.g_00289
OG0001404	Prai.g_00068	Syae.g_01283
OG0001405	Prai.g_00339	Syae.g_02159
OG0001406	Prai.g_01068	Syae.g_01590
OG0001407	Prai.g_01081	Syae.g_02368
OG0001408	Prai.g_01086	Syae.g_00712
OG0001410	Prai.g_01355	Syae.g_02060
OG0001413	Prai.g_01547	Syae.g_00123
OG0001416	Prai.g_00490	Syae.g_00966
OG0001417	Prai.g_00500	Syae.g_00378
OG0001419	Prai.g_01082	Syae.g_02369
OG0001420	Prai.g_01122	Syae.g_00727, Syae.g_02365
OG0001421	Prai.g_01554	Syae.g_00241
OG0001422	Prai.g_01585	Syae.g_00953
OG0001428	Prai.g_00183	Syae.g_01456
OG0001430	Prai.g_01271	Syae.g_01560
OG0001432	Prai.g_01545	Syae.g_00742
OG0001438	Prai.g_00306	Syae.g_01954
OG0001439	Prai.g_00320	Syae.g_01929
OG0001443	Prai.g_01602	Syae.g_01594
OG0001447	Prai.g_00126	Syae.g_01396
OG0001449	Prai.g_00413	Syae.g_02253
OG0001452	Prai.g_01058	Syae.g_02009
OG0001453	Prai.g_00967	Syae.g_00399
OG0001454	Prai.g_01096	Syae.g_00131
OG0001459	Prai.g_01552	Syae.g_00621
OG0001462	Prai.g_00034	Syae.g_01754
OG0001465	Prai.g_00731	Syae.g_00475
OG0001468	Prai.g_01073	Syae.g_00113
OG0001470	Prai.g_01433	Syae.g_01006
OG0001471	Prai.g_01548	Syae.g_01934
OG0001473	Prai.g_01857	Syae.g_00107
OG0001474	Prai.g_00353	Syae.g_02199
OG0001475	Prai.g_00152	Syae.g_01008
OG0001477	Prai.g_01254	Syae.g_00776
OG0001482	Prai.g_00488	Syae.g_00388
OG0001484	Prai.g_00893	Syae.g_01649
OG0001492	Prai.g_01220	Syae.g_00694
OG0001493	Prai.g_01228	Syae.g_00702
OG0001495	Prai.g_01723	Syae.g_02072
OG0001496	Prai.g_01252	Syae.g_00774
OG0001497	Prai.g_01253	Syae.g_00775
OG0001499	Prai.g_00060	Syae.g_00216
OG0001502	Prai.g_00877	Syae.g_00874
OG0001505	Prai.g_01394	Syae.g_01204
OG0001507	Prai.g_01245	Syae.g_00192
OG0001508	Prai.g_01432	Syae.g_01005
OG0001514	Prai.g_01251	Syae.g_00773
OG0001520	Prai.g_00406	Syae.g_02425
OG0001527	Prai.g_00591	Syae.g_02417
OG0001532	Prai.g_01199	Syae.g_00655
OG0001547	Prai.g_00875	Syae.g_00293
OG0001548	Prai.g_00871	Syae.g_00142
OG0001549	Prai.g_00788	Syae.g_00882
OG0001554	Prai.g_01555	Syae.g_01565
OG0001562	Prai.g_00949	Syae.g_00413
OG0001567	Prai.g_00876	Syae.g_00291
OG0001568	Prai.g_00874	Syae.g_00297
OG0001570	Prai.g_01255	Syae.g_00278
OG0001582	Prai.g_00499	Syae.g_00443
OG0001602	Prai.g_00730	Syae.g_00476
OG0001625	Prai.g_00271	Syae.g_02002
OG0001627	Prai.g_00889	Syae.g_01079
OG0001634	Prai.g_01582	Syae.g_00596
OG0001647	Prai.g_00285	Syae.g_01978
OG0001667	Prai.g_01311	Syae.g_00731
OG0001712	Prai.g_00427	Syae.g_00150
OG0001746	Prai.g_01260	Syae.g_01064
OG0001924	Prai.g_01283	Syae.g_00038
OG0001925	Prai.g_01284	Syae.g_00037
OG0001926	Prai.g_01285	Syae.g_00036
OG0001927	Prai.g_01286	Syae.g_00035
OG0001993	Prai.g_01281	Syae.g_00040
OG0001994	Prai.g_01282	Syae.g_00039
OG0002019	Prai.g_01304	Syae.g_00294
OG0002092	Prai.g_01240	Syae.g_01477, Syae.g_01105
OG0002106	Prai.g_00396	Syae.g_00444
OG0002112	Prai.g_00417	Syae.g_01941
OG0002157	Prai.g_00418	Syae.g_01940
OG0002158	Prai.g_00416	Syae.g_01942
OG0002244	Prai.g_01244	Syae.g_00191
OG0002375	Prai.g_01408	Syae.g_01229
OG0002395	Prai.g_01628	Syae.g_01939
OG0002396	Prai.g_01745	Syae.g_02090
OG0002451	Prai.g_01242	Syae.g_00201
OG0002478	Prai.g_00429	Syae.g_01214
OG0002721	Prai.g_01320	Syae.g_00879
OG0002723	Prai.g_01409	Syae.g_01230
OG0002916	Prai.g_01413	Syae.g_00215
