Orthogroup	Prai	Prag
OG0001139	Prai.g_01200	Prag.g_01180
OG0001140	Prai.g_01201	Prag.g_01181
OG0001141	Prai.g_01202	Prag.g_01182
OG0001142	Prai.g_01203	Prag.g_01183
OG0001143	Prai.g_01210	Prag.g_01190
OG0001144	Prai.g_01215	Prag.g_01195
OG0001145	Prai.g_01326	Prag.g_01345
OG0001146	Prai.g_01339	Prag.g_01359
OG0001147	Prai.g_01357	Prag.g_01375
OG0001148	Prai.g_01372	Prag.g_01391
OG0001149	Prai.g_01373	Prag.g_01392
OG0001150	Prai.g_01374	Prag.g_01393
OG0001151	Prai.g_01385	Prag.g_01404
OG0001152	Prai.g_01386	Prag.g_01405
OG0001153	Prai.g_01494	Prag.g_01521
OG0001154	Prai.g_01495	Prag.g_01523
OG0001155	Prai.g_01507	Prag.g_01535
OG0001156	Prai.g_01510	Prag.g_01538
OG0001157	Prai.g_01511	Prag.g_01539
OG0001158	Prai.g_01512	Prag.g_01540
OG0001159	Prai.g_01513	Prag.g_01541
OG0001160	Prai.g_01537	Prag.g_01565
OG0001161	Prai.g_01550	Prag.g_01576
OG0001162	Prai.g_01563	Prag.g_01587
OG0001163	Prai.g_01630	Prag.g_01661
OG0001164	Prai.g_01634	Prag.g_01665
OG0001165	Prai.g_01637	Prag.g_01668
OG0001166	Prai.g_01657	Prag.g_01688
OG0001167	Prai.g_01674	Prag.g_01705
OG0001168	Prai.g_01676	Prag.g_01707
OG0001169	Prai.g_01678	Prag.g_01709
OG0001170	Prai.g_01680	Prag.g_01711
OG0001171	Prai.g_01689	Prag.g_01721
OG0001172	Prai.g_01704	Prag.g_01735
OG0001173	Prai.g_01705	Prag.g_01736
OG0001174	Prai.g_01713	Prag.g_01744
OG0001175	Prai.g_01714	Prag.g_01745
OG0001176	Prai.g_01721	Prag.g_01752
OG0001177	Prai.g_01724	Prag.g_01754
OG0001178	Prai.g_01729	Prag.g_01759
OG0001179	Prai.g_01761	Prag.g_01788
OG0001180	Prai.g_01788	Prag.g_01810
OG0001181	Prai.g_01792	Prag.g_01814
OG0001182	Prai.g_01799	Prag.g_01821
OG0001183	Prai.g_01803	Prag.g_01825
OG0001184	Prai.g_01819	Prag.g_01841
OG0001185	Prai.g_01833	Prag.g_01855
OG0001186	Prai.g_01856	Prag.g_01879
OG0001187	Prai.g_01862	Prag.g_01883
OG0001188	Prai.g_01864	Prag.g_01885
OG0001189	Prai.g_01881	Prag.g_01902
OG0001190	Prai.g_01885	Prag.g_01906
OG0001191	Prai.g_01895	Prag.g_01916
OG0001192	Prai.g_01899	Prag.g_01921
OG0001193	Prai.g_01909	Prag.g_01931
OG0001194	Prai.g_01910	Prag.g_01932
OG0001195	Prai.g_01911	Prag.g_01933
OG0001196	Prai.g_01924	Prag.g_01946
OG0001197	Prai.g_01925	Prag.g_01947
OG0001198	Prai.g_01933	Prag.g_01954
OG0001199	Prai.g_00074	Prag.g_00068
OG0001200	Prai.g_00076	Prag.g_00070
OG0001201	Prai.g_00108	Prag.g_00101
OG0001202	Prai.g_00210	Prag.g_00192
OG0001203	Prai.g_00249	Prag.g_00231
OG0001204	Prai.g_00256	Prag.g_00236
OG0001205	Prai.g_00476	Prag.g_00424
OG0001206	Prai.g_00493	Prag.g_00441
OG0001207	Prai.g_00507	Prag.g_00456
OG0001208	Prai.g_00512	Prag.g_00461
OG0001209	Prai.g_00563	Prag.g_00514
OG0001210	Prai.g_00568	Prag.g_00519
OG0001211	Prai.g_00578	Prag.g_00529
OG0001212	Prai.g_00624	Prag.g_00574
OG0001213	Prai.g_00658	Prag.g_00607
OG0001214	Prai.g_00666	Prag.g_00615
OG0001215	Prai.g_00719	Prag.g_00668
OG0001216	Prai.g_00750	Prag.g_00694
OG0001217	Prai.g_00894	Prag.g_00744
OG0001218	Prai.g_00887	Prag.g_00752
OG0001219	Prai.g_00858	Prag.g_00795
OG0001220	Prai.g_00795	Prag.g_00856
OG0001221	Prai.g_01035	Prag.g_00917
OG0001222	Prai.g_00997	Prag.g_00956
OG0001223	Prai.g_00971	Prag.g_00982
OG0001224	Prai.g_00922	Prag.g_01032
OG0001225	Prai.g_00920	Prag.g_01034
OG0001226	Prai.g_01083	Prag.g_01060
OG0001227	Prai.g_01101	Prag.g_01079
OG0001228	Prai.g_01218	Prag.g_01198
OG0001229	Prai.g_01368	Prag.g_01387
OG0001230	Prai.g_01455	Prag.g_01480
OG0001231	Prai.g_01560	Prag.g_01585
OG0001232	Prai.g_01661	Prag.g_01692
OG0001233	Prai.g_01681	Prag.g_01712
OG0001234	Prai.g_01716	Prag.g_01747
OG0001235	Prai.g_01726	Prag.g_01756
OG0001236	Prai.g_01816	Prag.g_01838
OG0001237	Prai.g_01820	Prag.g_01842
OG0001238	Prai.g_01896	Prag.g_01917
OG0001239	Prai.g_00071	Prag.g_00065
OG0001241	Prai.g_00101	Prag.g_00094
OG0001242	Prai.g_00119	Prag.g_00112
OG0001243	Prai.g_00125	Prag.g_00118
OG0001244	Prai.g_00141	Prag.g_00134
OG0001245	Prai.g_00392	Prag.g_00373
OG0001246	Prai.g_00534	Prag.g_00483
OG0001247	Prai.g_00712	Prag.g_00661
OG0001248	Prai.g_00714	Prag.g_00663
OG0001249	Prai.g_00869	Prag.g_00784
OG0001250	Prai.g_00806	Prag.g_00845
OG0001252	Prai.g_00927	Prag.g_01027
OG0001253	Prai.g_01102	Prag.g_01080
OG0001254	Prai.g_01145	Prag.g_01122
OG0001255	Prai.g_01156	Prag.g_01137
OG0001256	Prai.g_01553	Prag.g_01578
OG0001257	Prai.g_01559	Prag.g_01584
OG0001258	Prai.g_01635	Prag.g_01666
OG0001259	Prai.g_01679	Prag.g_01710
OG0001260	Prai.g_01695	Prag.g_01727
OG0001261	Prai.g_01769	Prag.g_01796
OG0001262	Prai.g_01879	Prag.g_01900
OG0001263	Prai.g_00128	Prag.g_00121
OG0001265	Prai.g_00118	Prag.g_00111
OG0001266	Prai.g_00214	Prag.g_00196
OG0001267	Prai.g_00293	Prag.g_00271
OG0001268	Prai.g_00352	Prag.g_00334
OG0001269	Prai.g_00372	Prag.g_00353
OG0001270	Prai.g_00465	Prag.g_00413
OG0001271	Prai.g_00502	Prag.g_00451
OG0001272	Prai.g_00516	Prag.g_00465
OG0001273	Prai.g_00660	Prag.g_00609
OG0001275	Prai.g_00961	Prag.g_00992
OG0001276	Prai.g_00942	Prag.g_01011
OG0001277	Prai.g_01090	Prag.g_01068
OG0001278	Prai.g_01223	Prag.g_01203
OG0001279	Prai.g_01583	Prag.g_01302
OG0001280	Prai.g_01334	Prag.g_01354
OG0001281	Prai.g_01340	Prag.g_01360
OG0001282	Prai.g_01371	Prag.g_01390
OG0001284	Prai.g_01532	Prag.g_01560
OG0001285	Prai.g_01664	Prag.g_01695
OG0001286	Prai.g_01786	Prag.g_01808
OG0001287	Prai.g_01840	Prag.g_01863
OG0001288	Prai.g_01849	Prag.g_01872
OG0001289	Prai.g_00087	Prag.g_00081
OG0001290	Prai.g_00100	Prag.g_00093
OG0001291	Prai.g_00135	Prag.g_00128
OG0001292	Prai.g_00261	Prag.g_00241
OG0001293	Prai.g_00274	Prag.g_00252
OG0001294	Prai.g_00389	Prag.g_00371
OG0001295	Prai.g_00498	Prag.g_00446
OG0001296	Prai.g_00539	Prag.g_00488
OG0001298	Prai.g_00605	Prag.g_00555
OG0001299	Prai.g_00695	Prag.g_00644
OG0001300	Prai.g_00722	Prag.g_00671
OG0001301	Prai.g_00725	Prag.g_00674
OG0001302	Prai.g_00860	Prag.g_00793
OG0001304	Prai.g_00933	Prag.g_01021
OG0001305	Prai.g_00914	Prag.g_01040
OG0001306	Prai.g_01158	Prag.g_01139
OG0001307	Prai.g_01354	Prag.g_01372
OG0001308	Prai.g_01473	Prag.g_01500
OG0001309	Prai.g_01557	Prag.g_01582
OG0001310	Prai.g_01650	Prag.g_01681
OG0001312	Prai.g_01008	Prag.g_00945
OG0001314	Prai.g_00439	Prag.g_00735
OG0001315	Prai.g_00061	Prag.g_00055
OG0001316	Prai.g_00140	Prag.g_00133
OG0001317	Prai.g_00245	Prag.g_00227
OG0001318	Prai.g_00269	Prag.g_00248
OG0001321	Prai.g_00482	Prag.g_00430
OG0001322	Prai.g_00483	Prag.g_00431
OG0001323	Prai.g_00548	Prag.g_00498
OG0001324	Prai.g_00723	Prag.g_00672
OG0001325	Prai.g_00753	Prag.g_00697
OG0001327	Prai.g_01075	Prag.g_01051
OG0001328	Prai.g_01100	Prag.g_01078
OG0001330	Prai.g_01309	Prag.g_01327
OG0001331	Prai.g_01376	Prag.g_01395
OG0001332	Prai.g_01504	Prag.g_01533
OG0001333	Prai.g_01675	Prag.g_01706
OG0001334	Prai.g_01806	Prag.g_01828
OG0001335	Prai.g_01807	Prag.g_01829
OG0001336	Prai.g_01921	Prag.g_01943
OG0001339	Prai.g_00103	Prag.g_00096
OG0001340	Prai.g_00341	Prag.g_00319
OG0001341	Prai.g_00897	Prag.g_00742
OG0001343	Prai.g_01062	Prag.g_00890
OG0001344	Prai.g_01175	Prag.g_01157
OG0001345	Prai.g_01190	Prag.g_01172
OG0001346	Prai.g_01336	Prag.g_01356
OG0001348	Prai.g_01587	Prag.g_01606
OG0001350	Prai.g_00248	Prag.g_00230
OG0001351	Prai.g_00485	Prag.g_00433
OG0001352	Prai.g_00709	Prag.g_00658
OG0001353	Prai.g_00815	Prag.g_00837
OG0001358	Prai.g_00649	Prag.g_00598
OG0001359	Prai.g_01061	Prag.g_00891
OG0001360	Prai.g_01103	Prag.g_01081
OG0001361	Prai.g_01187	Prag.g_01169
OG0001362	Prai.g_01477	Prag.g_01504
OG0001363	Prai.g_01479	Prag.g_01506
OG0001364	Prai.g_01809	Prag.g_01831
OG0001365	Prai.g_01889	Prag.g_01910
OG0001369	Prai.g_00092	Prag.g_00086
OG0001371	Prai.g_00708	Prag.g_00657
OG0001372	Prai.g_00909	Prag.g_00751
OG0001375	Prai.g_01063	Prag.g_00889
OG0001376	Prai.g_01069	Prag.g_01045
OG0001377	Prai.g_01070	Prag.g_01046
OG0001378	Prai.g_01112	Prag.g_01090
OG0001381	Prai.g_01364	Prag.g_01383
OG0001382	Prai.g_01575	Prag.g_01599
OG0001395	Prai.g_00931	Prag.g_01023
OG0001397	Prai.g_01478	Prag.g_01505
OG0001398	Prai.g_01601	Prag.g_01612
OG0001399	Prai.g_01718	Prag.g_01749
OG0001403	Prai.g_00030	Prag.g_00030
OG0001404	Prai.g_00068	Prag.g_00062
OG0001405	Prai.g_00339	Prag.g_00317
OG0001406	Prai.g_01068	Prag.g_01044
OG0001407	Prai.g_01081	Prag.g_01058
OG0001408	Prai.g_01086	Prag.g_01063
OG0001409	Prai.g_01178	Prag.g_01160
OG0001410	Prai.g_01355	Prag.g_01373
OG0001411	Prai.g_01422	Prag.g_01426
OG0001413	Prai.g_01547	Prag.g_01574
OG0001414	Prai.g_00240	Prag.g_00222
OG0001415	Prai.g_00242	Prag.g_00224
OG0001416	Prai.g_00490	Prag.g_00438
OG0001417	Prai.g_00500	Prag.g_00448
OG0001418	Prai.g_00713	Prag.g_00662
OG0001419	Prai.g_01082	Prag.g_01059
OG0001420	Prai.g_01122	Prag.g_01098
OG0001421	Prai.g_01554	Prag.g_01579
OG0001422	Prai.g_01585	Prag.g_01604
OG0001424	Prai.g_01097	Prag.g_01075
OG0001424	Prai.g_01059	Prag.g_01259
OG0001428	Prai.g_00183	Prag.g_00165
OG0001430	Prai.g_01271	Prag.g_01322
OG0001432	Prai.g_01545	Prag.g_01573
OG0001437	Prai.g_00241	Prag.g_00223
OG0001438	Prai.g_00306	Prag.g_00284
OG0001439	Prai.g_00320	Prag.g_00298
OG0001441	Prai.g_00550	Prag.g_00500
OG0001443	Prai.g_01602	Prag.g_01652
OG0001446	Prai.g_00079	Prag.g_00073
OG0001447	Prai.g_00126	Prag.g_00119
OG0001448	Prai.g_00380	Prag.g_00361
OG0001449	Prai.g_00413	Prag.g_00388
OG0001450	Prai.g_00716	Prag.g_00665
OG0001451	Prai.g_00786	Prag.g_00865
OG0001452	Prai.g_01058	Prag.g_00894
OG0001453	Prai.g_00967	Prag.g_00986
OG0001454	Prai.g_01096	Prag.g_01074
OG0001455	Prai.g_01132	Prag.g_01108
OG0001462	Prai.g_00034	Prag.g_00034
OG0001463	Prai.g_00299	Prag.g_00277
OG0001464	Prai.g_00342	Prag.g_00320
OG0001465	Prai.g_00731	Prag.g_00680
OG0001466	Prai.g_00431	Prag.g_00732
OG0001467	Prai.g_00868	Prag.g_00785
OG0001468	Prai.g_01073	Prag.g_01049
OG0001469	Prai.g_01594	Prag.g_01308
OG0001471	Prai.g_01548	Prag.g_01575
OG0001472	Prai.g_01556	Prag.g_01581
OG0001473	Prai.g_01857	Prag.g_01880
OG0001474	Prai.g_00353	Prag.g_00335
OG0001477	Prai.g_01254	Prag.g_01256
OG0001480	Prai.g_00382	Prag.g_00363
OG0001481	Prai.g_00386	Prag.g_00367
OG0001482	Prai.g_00488	Prag.g_00436
OG0001485	Prai.g_01270	Prag.g_01617
OG0001486	Prai.g_01169	Prag.g_01151
OG0001490	Prai.g_00443	Prag.g_00391
OG0001490	Prai.g_00046	Prag.g_00039
OG0001491	Prai.g_00862	Prag.g_00791
OG0001492	Prai.g_01220	Prag.g_01200
OG0001493	Prai.g_01228	Prag.g_01208
OG0001496	Prai.g_01252	Prag.g_01254
OG0001497	Prai.g_01253	Prag.g_01255
OG0001499	Prai.g_00060	Prag.g_00054
OG0001500	Prai.g_00276	Prag.g_00254
OG0001501	Prai.g_00733	Prag.g_00683
OG0001502	Prai.g_00877	Prag.g_00776
OG0001503	Prai.g_01151	Prag.g_01127
OG0001505	Prai.g_01394	Prag.g_01417
OG0001506	Prai.g_01502	Prag.g_01531
OG0001507	Prai.g_01245	Prag.g_01632
OG0001514	Prai.g_01251	Prag.g_01253
OG0001521	Prai.g_00896	Prag.g_00743
OG0001523	Prai.g_01147	Prag.g_01124
OG0001524	Prai.g_01148	Prag.g_01125
OG0001526	Prai.g_01699	Prag.g_01422
OG0001547	Prai.g_00875	Prag.g_00778
OG0001548	Prai.g_00871	Prag.g_00782
OG0001549	Prai.g_00788	Prag.g_00863
OG0001550	Prai.g_01134	Prag.g_01111
OG0001552	Prai.g_01237	Prag.g_01217
OG0001553	Prai.g_01460	Prag.g_01485
OG0001554	Prai.g_01555	Prag.g_01580
OG0001555	Prai.g_01569	Prag.g_01595
OG0001565	Prai.g_00447	Prag.g_00395
OG0001566	Prai.g_00705	Prag.g_00654
OG0001567	Prai.g_00876	Prag.g_00777
OG0001568	Prai.g_00874	Prag.g_00779
OG0001569	Prai.g_01108	Prag.g_01086
OG0001571	Prai.g_01128	Prag.g_01104
OG0001581	Prai.g_00155	Prag.g_00137
OG0001582	Prai.g_00499	Prag.g_00447
OG0001583	Prai.g_00863	Prag.g_00790
OG0001587	Prai.g_01697	Prag.g_01729
OG0001595	Prai.g_00067	Prag.g_00061
OG0001596	Prai.g_00075	Prag.g_00069
OG0001597	Prai.g_00376	Prag.g_00356
OG0001598	Prai.g_01267	Prag.g_01640
OG0001599	Prai.g_00491	Prag.g_00439
OG0001600	Prai.g_00541	Prag.g_00490
OG0001601	Prai.g_00703	Prag.g_00652
OG0001602	Prai.g_00730	Prag.g_00679
OG0001603	Prai.g_00861	Prag.g_00792
OG0001604	Prai.g_01038	Prag.g_00914
OG0001605	Prai.g_00950	Prag.g_01004
OG0001606	Prai.g_00738	Prag.g_01065
OG0001607	Prai.g_01149	Prag.g_01126
OG0001608	Prai.g_01361	Prag.g_01380
OG0001609	Prai.g_01501	Prag.g_01529
OG0001610	Prai.g_01503	Prag.g_01532
OG0001611	Prai.g_01566	Prag.g_01592
OG0001613	Prai.g_01801	Prag.g_01823
OG0001626	Prai.g_00898	Prag.g_00741
OG0001627	Prai.g_00889	Prag.g_00749
OG0001628	Prai.g_01293	Prag.g_00754
OG0001629	Prai.g_00886	Prag.g_00755
OG0001630	Prai.g_01056	Prag.g_00896
OG0001631	Prai.g_01078	Prag.g_01054
OG0001633	Prai.g_01367	Prag.g_01386
OG0001647	Prai.g_00285	Prag.g_00264
OG0001648	Prai.g_00385	Prag.g_00366
OG0001649	Prai.g_01079	Prag.g_01056
OG0001650	Prai.g_00746	Prag.g_01628
OG0001651	Prai.g_01565	Prag.g_01590
OG0001662	Prai.g_01118	Prag.g_01096
OG0001663	Prai.g_01155	Prag.g_01136
OG0001664	Prai.g_01295	Prag.g_01268
OG0001665	Prai.g_01298	Prag.g_01271
OG0001667	Prai.g_01311	Prag.g_01330
OG0001670	Prai.g_00438	Prag.g_01623
OG0001684	Prai.g_00617	Prag.g_00567
OG0001685	Prai.g_00785	Prag.g_00867
OG0001686	Prai.g_00951	Prag.g_01003
OG0001687	Prai.g_01072	Prag.g_01048
OG0001688	Prai.g_01077	Prag.g_01053
OG0001689	Prai.g_01847	Prag.g_01870
OG0001698	Prai.g_01076	Prag.g_01052
OG0001701	Prai.g_01700	Prag.g_01731
OG0001705	Prai.g_00414	Prag.g_00389
OG0001707	Prai.g_01095	Prag.g_01073
OG0001708	Prai.g_01154	Prag.g_01135
OG0001710	Prai.g_01719	Prag.g_01750
OG0001719	Prai.g_00403	Prag.g_00382
OG0001720	Prai.g_00906, Prai.g_01773	Prag.g_01334
OG0001721	Prai.g_00892	Prag.g_00746
OG0001723	Prai.g_01607	Prag.g_01303
OG0001725	Prai.g_00401	Prag.g_00381
OG0001742	Prai.g_00388	Prag.g_00369
OG0001743	Prai.g_01116	Prag.g_01094
OG0001744	Prai.g_01317	Prag.g_01339
OG0001745	Prai.g_01544	Prag.g_01572
OG0001773	Prai.g_01771	Prag.g_00718
OG0001774	Prai.g_00706	Prag.g_00655
OG0001775	Prai.g_01084	Prag.g_01061
OG0001776	Prai.g_01114	Prag.g_01092
OG0001778	Prai.g_01308	Prag.g_01324
OG0001781	Prai.g_01586	Prag.g_01605
OG0001782	Prai.g_01732	Prag.g_00326
OG0001819	Prai.g_00404	Prag.g_00383
OG0001821	Prai.g_00891	Prag.g_00747
OG0001822	Prai.g_00879	Prag.g_00774
OG0001823	Prai.g_00784	Prag.g_00868
OG0001824	Prai.g_00952	Prag.g_01002
OG0001825	Prai.g_01085	Prag.g_01062
OG0001826	Prai.g_01087	Prag.g_01064
OG0001827	Prai.g_01089	Prag.g_01067
OG0001828	Prai.g_01111	Prag.g_01089
OG0001829	Prai.g_01115	Prag.g_01093
OG0001830	Prai.g_01131	Prag.g_01107
OG0001831	Prai.g_01142	Prag.g_01119
OG0001832	Prai.g_00736	Prag.g_01320
OG0001833	Prai.g_01369	Prag.g_01388
OG0001919	Prai.g_00411	Prag.g_00385
OG0001920	Prai.g_00734	Prag.g_00684
OG0001921	Prai.g_00783	Prag.g_00870
OG0001982	Prai.g_00381	Prag.g_00362
OG0001983	Prai.g_00440	Prag.g_00727
OG0001984	Prai.g_00870	Prag.g_00783
OG0001985	Prai.g_01065	Prag.g_00874
OG0001986	Prai.g_00963	Prag.g_00990
OG0001989	Prai.g_01359	Prag.g_01378
OG0002026	Prai.g_00410	Prag.g_00384
OG0002027	Prai.g_00782	Prag.g_00872
OG0002028	Prai.g_00957	Prag.g_00997
OG0002031	Prai.g_01605	Prag.g_01615
OG0002032	Prai.g_01898	Prag.g_01919
OG0002034	Prai.g_01231	Prag.g_01211
OG0002057	Prai.g_00110	Prag.g_00103
OG0002058	Prai.g_00191	Prag.g_00173
OG0002059	Prai.g_00377	Prag.g_00358
OG0002060	Prai.g_00379	Prag.g_00360
OG0002061	Prai.g_00412	Prag.g_00387
OG0002064	Prai.g_00497	Prag.g_00445
OG0002065	Prai.g_00587	Prag.g_00538
OG0002066	Prai.g_00594	Prag.g_00544
OG0002067	Prai.g_00747	Prag.g_00691
OG0002068	Prai.g_00903	Prag.g_00737
OG0002069	Prai.g_00900	Prag.g_00739
OG0002070	Prai.g_00878	Prag.g_00775
OG0002071	Prai.g_00872	Prag.g_00781
OG0002072	Prai.g_00864	Prag.g_00789
OG0002073	Prai.g_00843	Prag.g_00811
OG0002074	Prai.g_00790	Prag.g_00861
OG0002075	Prai.g_00781	Prag.g_00873
OG0002076	Prai.g_01034	Prag.g_00918
OG0002077	Prai.g_00956	Prag.g_00998
OG0002078	Prai.g_00953	Prag.g_01001
OG0002079	Prai.g_00947	Prag.g_01006
OG0002080	Prai.g_00930	Prag.g_01024
OG0002081	Prai.g_01071	Prag.g_01047
OG0002082	Prai.g_01080	Prag.g_01057
OG0002083	Prai.g_01091	Prag.g_01069
OG0002084	Prai.g_01092	Prag.g_01070
OG0002085	Prai.g_01099	Prag.g_01077
OG0002086	Prai.g_01104	Prag.g_01082
OG0002087	Prai.g_01105	Prag.g_01083
OG0002088	Prai.g_01106	Prag.g_01084
OG0002089	Prai.g_01129	Prag.g_01105
OG0002090	Prai.g_01133	Prag.g_01110
OG0002091	Prai.g_01152	Prag.g_01128
OG0002093	Prai.g_01262	Prag.g_01265
OG0002094	Prai.g_01312	Prag.g_01331
OG0002095	Prai.g_01315	Prag.g_01337
OG0002099	Prai.g_01551	Prag.g_01577
OG0002100	Prai.g_01561	Prag.g_01586
OG0002101	Prai.g_01564	Prag.g_01588
OG0002102	Prai.g_01568	Prag.g_01594
OG0002103	Prai.g_01571	Prag.g_01596
OG0002104	Prai.g_01572	Prag.g_01598
OG0002105	Prai.g_01643	Prag.g_01674
OG0002146	Prai.g_00526	Prag.g_00475
OG0002150	Prai.g_01609	Prag.g_00999
OG0002152	Prai.g_01305	Prag.g_01321
OG0002153	Prai.g_00955	Prag.g_01000
OG0002215	Prai.g_01589	Prag.g_00728
OG0002216	Prai.g_01307	Prag.g_00736
OG0002217	Prai.g_00859	Prag.g_00794
OG0002220	Prai.g_00432	Prag.g_01309
OG0002222	Prai.g_01580	Prag.g_01602
OG0002223	Prai.g_00436	Prag.g_01622
OG0002226	Prai.g_00745	Prag.g_00690
OG0002244	Prai.g_01244	Prag.g_01631
OG0002263	Prai.g_00888	Prag.g_00750
OG0002266	Prai.g_01296	Prag.g_01269
OG0002267	Prai.g_01600	Prag.g_01314
OG0002272	Prai.g_01138	Prag.g_01115
OG0002311	Prai.g_01604	Prag.g_01305
OG0002313	Prai.g_00873	Prag.g_00780
OG0002315	Prai.g_01265	Prag.g_01635
OG0002317	Prai.g_01124	Prag.g_01099
OG0002323	Prai.g_01603	Prag.g_01613
OG0002326	Prai.g_01150	Prag.g_00717
OG0002363	Prai.g_00459	Prag.g_00407
OG0002373	Prai.g_01137	Prag.g_01619
OG0002376	Prai.g_01581	Prag.g_01603
OG0002417	Prai.g_01249	Prag.g_01258
OG0002423	Prai.g_00780	Prag.g_01249
OG0002424	Prai.g_01595	Prag.g_01609
OG0002427	Prai.g_01562	Prag.g_01347
OG0002451	Prai.g_01242	Prag.g_00724
OG0002486	Prai.g_01731	Prag.g_00325
OG0002550	Prai.g_00446	Prag.g_01227, Prag.g_00394
OG0002551	Prai.g_01110	Prag.g_01088
OG0002552	Prai.g_00062	Prag.g_00056
OG0002553	Prai.g_00395	Prag.g_00377
OG0002554	Prai.g_00901	Prag.g_00738
OG0002777	Prai.g_00737	Prag.g_01246
OG0002885	Prai.g_00449	Prag.g_00397
OG0002890	Prai.g_01608	Prag.g_01236
OG0003157	Prai.g_00455	Prag.g_00403
OG0003158	Prai.g_00452, Prai.g_00458	Prag.g_00406
OG0003336	Prai.g_00456	Prag.g_00404
OG0003337	Prai.g_00457	Prag.g_00405
OG0003639	Prai.g_00150	Prag.g_01760
OG0004008	Prai.g_00444	Prag.g_00393
OG0004009	Prai.g_00941	Prag.g_01013
OG0004582	Prai.g_01299	Prag.g_00323
OG0004590	Prai.g_01431	Prag.g_01436
