Orthogroup	Prai	Pray
OG0001143	Prai.g_01210	Pray.g_00026
OG0001144	Prai.g_01215	Pray.g_00021
OG0001145	Prai.g_01326	Pray.g_01878
OG0001146	Prai.g_01339	Pray.g_01866
OG0001147	Prai.g_01357	Pray.g_01843
OG0001148	Prai.g_01372	Pray.g_01827
OG0001149	Prai.g_01373	Pray.g_01826
OG0001150	Prai.g_01374	Pray.g_01825
OG0001151	Prai.g_01385	Pray.g_01814
OG0001152	Prai.g_01386	Pray.g_01813
OG0001153	Prai.g_01494	Pray.g_01690
OG0001154	Prai.g_01495	Pray.g_01689
OG0001155	Prai.g_01507	Pray.g_01677
OG0001156	Prai.g_01510	Pray.g_01674
OG0001157	Prai.g_01511	Pray.g_01673
OG0001158	Prai.g_01512	Pray.g_01672
OG0001159	Prai.g_01513	Pray.g_01671
OG0001160	Prai.g_01537	Pray.g_01647
OG0001161	Prai.g_01550	Pray.g_01634
OG0001162	Prai.g_01563	Pray.g_01623
OG0001163	Prai.g_01630	Pray.g_01567
OG0001164	Prai.g_01634	Pray.g_01563
OG0001165	Prai.g_01637	Pray.g_01560
OG0001166	Prai.g_01657	Pray.g_01540
OG0001167	Prai.g_01674	Pray.g_01523
OG0001168	Prai.g_01676	Pray.g_01521
OG0001169	Prai.g_01678	Pray.g_01519
OG0001170	Prai.g_01680	Pray.g_01517
OG0001171	Prai.g_01689	Pray.g_01508
OG0001172	Prai.g_01704	Pray.g_01237
OG0001173	Prai.g_01705	Pray.g_01238
OG0001174	Prai.g_01713	Pray.g_01246
OG0001175	Prai.g_01714	Pray.g_01247
OG0001176	Prai.g_01721	Pray.g_01254
OG0001177	Prai.g_01724	Pray.g_01257
OG0001178	Prai.g_01729	Pray.g_01262
OG0001179	Prai.g_01761	Pray.g_01290
OG0001180	Prai.g_01788	Pray.g_01312
OG0001181	Prai.g_01792	Pray.g_01316
OG0001182	Prai.g_01799	Pray.g_01323
OG0001183	Prai.g_01803	Pray.g_01328
OG0001184	Prai.g_01819	Pray.g_01344
OG0001185	Prai.g_01833	Pray.g_01358
OG0001186	Prai.g_01856	Pray.g_01382
OG0001187	Prai.g_01862	Pray.g_01386
OG0001188	Prai.g_01864	Pray.g_01389
OG0001189	Prai.g_01881	Pray.g_01406
OG0001190	Prai.g_01885	Pray.g_01410
OG0001191	Prai.g_01895	Pray.g_01420
OG0001192	Prai.g_01899	Pray.g_01425
OG0001193	Prai.g_01909	Pray.g_01435
OG0001194	Prai.g_01910	Pray.g_01436
OG0001195	Prai.g_01911	Pray.g_01437
OG0001196	Prai.g_01924	Pray.g_01450
OG0001197	Prai.g_01925	Pray.g_01451
OG0001198	Prai.g_01933	Pray.g_01458
OG0001199	Prai.g_00074	Pray.g_00215
OG0001200	Prai.g_00076	Pray.g_00213
OG0001201	Prai.g_00108	Pray.g_00181
OG0001202	Prai.g_00210	Pray.g_00680
OG0001203	Prai.g_00249	Pray.g_00719
OG0001204	Prai.g_00256	Pray.g_00724
OG0001205	Prai.g_00476	Pray.g_00935
OG0001206	Prai.g_00493	Pray.g_00952
OG0001207	Prai.g_00507	Pray.g_00967
OG0001208	Prai.g_00512	Pray.g_00972
OG0001209	Prai.g_00563	Pray.g_01226
OG0001210	Prai.g_00568	Pray.g_01221
OG0001211	Prai.g_00578	Pray.g_01211
OG0001212	Prai.g_00624	Pray.g_01167
OG0001213	Prai.g_00658	Pray.g_01134
OG0001214	Prai.g_00666	Pray.g_01126
OG0001215	Prai.g_00719	Pray.g_01073
OG0001216	Prai.g_00750	Pray.g_01038
OG0001217	Prai.g_00894	Pray.g_00293
OG0001218	Prai.g_00887	Pray.g_00300
OG0001219	Prai.g_00858	Pray.g_00337
OG0001220	Prai.g_00795	Pray.g_00400
OG0001221	Prai.g_01035	Pray.g_00463
OG0001222	Prai.g_00997	Pray.g_00503
OG0001223	Prai.g_00971	Pray.g_00529
OG0001224	Prai.g_00922	Pray.g_00580
OG0001225	Prai.g_00920	Pray.g_00582
OG0001226	Prai.g_01083	Pray.g_00608
OG0001227	Prai.g_01101	Pray.g_00626
OG0001228	Prai.g_01218	Pray.g_00018
OG0001229	Prai.g_01368	Pray.g_01831
OG0001230	Prai.g_01455	Pray.g_01730
OG0001231	Prai.g_01560	Pray.g_01625
OG0001232	Prai.g_01661	Pray.g_01536
OG0001233	Prai.g_01681	Pray.g_01516
OG0001234	Prai.g_01716	Pray.g_01249
OG0001235	Prai.g_01726	Pray.g_01259
OG0001236	Prai.g_01816	Pray.g_01341
OG0001237	Prai.g_01820	Pray.g_01345
OG0001238	Prai.g_01896	Pray.g_01421
OG0001239	Prai.g_00071	Pray.g_00218
OG0001240	Prai.g_00093	Pray.g_00196
OG0001241	Prai.g_00101	Pray.g_00188
OG0001242	Prai.g_00119	Pray.g_00170
OG0001243	Prai.g_00125	Pray.g_00164
OG0001244	Prai.g_00141	Pray.g_00148
OG0001245	Prai.g_00392	Pray.g_00858
OG0001246	Prai.g_00534	Pray.g_00995
OG0001247	Prai.g_00712	Pray.g_01080
OG0001248	Prai.g_00714	Pray.g_01078
OG0001249	Prai.g_00869	Pray.g_00326
OG0001250	Prai.g_00806	Pray.g_00389
OG0001252	Prai.g_00927	Pray.g_00575
OG0001253	Prai.g_01102	Pray.g_00627
OG0001254	Prai.g_01145	Pray.g_00095
OG0001255	Prai.g_01156	Pray.g_00080
OG0001256	Prai.g_01553	Pray.g_01632
OG0001257	Prai.g_01559	Pray.g_01626
OG0001258	Prai.g_01635	Pray.g_01562
OG0001259	Prai.g_01679	Pray.g_01518
OG0001260	Prai.g_01695	Pray.g_01502
OG0001261	Prai.g_01769	Pray.g_01298
OG0001262	Prai.g_01879	Pray.g_01404
OG0001263	Prai.g_00128	Pray.g_00161
OG0001265	Prai.g_00118	Pray.g_00171
OG0001266	Prai.g_00214	Pray.g_00684
OG0001267	Prai.g_00293	Pray.g_00759
OG0001268	Prai.g_00352	Pray.g_00817
OG0001269	Prai.g_00372	Pray.g_00837
OG0001270	Prai.g_00465	Pray.g_00924
OG0001271	Prai.g_00502	Pray.g_00962
OG0001272	Prai.g_00516	Pray.g_00976
OG0001273	Prai.g_00660	Pray.g_01132
OG0001275	Prai.g_00961	Pray.g_00539
OG0001276	Prai.g_00942	Pray.g_00559
OG0001277	Prai.g_01090	Pray.g_00616
OG0001278	Prai.g_01223	Pray.g_00013
OG0001279	Prai.g_01583	Pray.g_01926
OG0001280	Prai.g_01334	Pray.g_01871
OG0001281	Prai.g_01340	Pray.g_01865
OG0001282	Prai.g_01371	Pray.g_01828
OG0001284	Prai.g_01532	Pray.g_01652
OG0001285	Prai.g_01664	Pray.g_01533
OG0001286	Prai.g_01786	Pray.g_01310
OG0001287	Prai.g_01840	Pray.g_01366
OG0001288	Prai.g_01849	Pray.g_01375
OG0001289	Prai.g_00087	Pray.g_00202
OG0001290	Prai.g_00100	Pray.g_00189
OG0001291	Prai.g_00135	Pray.g_00154
OG0001292	Prai.g_00261	Pray.g_00729
OG0001293	Prai.g_00274	Pray.g_00741
OG0001294	Prai.g_00389	Pray.g_00856
OG0001295	Prai.g_00498	Pray.g_00957
OG0001296	Prai.g_00539	Pray.g_01000
OG0001298	Prai.g_00605	Pray.g_01185
OG0001299	Prai.g_00695	Pray.g_01097
OG0001300	Prai.g_00722	Pray.g_01070
OG0001301	Prai.g_00725	Pray.g_01067
OG0001302	Prai.g_00860	Pray.g_00335
OG0001304	Prai.g_00933	Pray.g_00569
OG0001305	Prai.g_00914	Pray.g_00588
OG0001306	Prai.g_01158	Pray.g_00078
OG0001307	Prai.g_01354	Pray.g_01846
OG0001308	Prai.g_01473	Pray.g_01712
OG0001309	Prai.g_01557	Pray.g_01628
OG0001310	Prai.g_01650	Pray.g_01547
OG0001312	Prai.g_01008	Pray.g_00492
OG0001314	Prai.g_00439	Pray.g_00285
OG0001315	Prai.g_00061	Pray.g_00227
OG0001316	Prai.g_00140	Pray.g_00149
OG0001317	Prai.g_00245	Pray.g_00715
OG0001318	Prai.g_00269	Pray.g_00737
OG0001321	Prai.g_00482	Pray.g_00941
OG0001322	Prai.g_00483	Pray.g_00942
OG0001323	Prai.g_00548	Pray.g_01010
OG0001324	Prai.g_00723	Pray.g_01069
OG0001325	Prai.g_00753	Pray.g_01035
OG0001327	Prai.g_01075	Pray.g_00600
OG0001328	Prai.g_01100	Pray.g_00625
OG0001330	Prai.g_01309	Pray.g_01896
OG0001331	Prai.g_01376	Pray.g_01823
OG0001332	Prai.g_01504	Pray.g_01679
OG0001333	Prai.g_01675	Pray.g_01522
OG0001334	Prai.g_01806	Pray.g_01331
OG0001335	Prai.g_01807	Pray.g_01332
OG0001336	Prai.g_01921	Pray.g_01447
OG0001339	Prai.g_00103	Pray.g_00186
OG0001340	Prai.g_00341	Pray.g_00806
OG0001341	Prai.g_00897	Pray.g_00291
OG0001343	Prai.g_01062	Pray.g_00434
OG0001344	Prai.g_01175	Pray.g_00059
OG0001345	Prai.g_01190	Pray.g_00044
OG0001346	Prai.g_01336	Pray.g_01869
OG0001350	Prai.g_00248	Pray.g_00718
OG0001351	Prai.g_00485	Pray.g_00944
OG0001352	Prai.g_00709	Pray.g_01083
OG0001353	Prai.g_00815	Pray.g_00380
OG0001358	Prai.g_00649	Pray.g_01143
OG0001359	Prai.g_01061	Pray.g_00435
OG0001360	Prai.g_01103	Pray.g_00628
OG0001361	Prai.g_01187	Pray.g_00047
OG0001362	Prai.g_01477	Pray.g_01708
OG0001363	Prai.g_01479	Pray.g_01706
OG0001364	Prai.g_01809	Pray.g_01334
OG0001365	Prai.g_01889	Pray.g_01414
OG0001369	Prai.g_00092	Pray.g_00197
OG0001371	Prai.g_00708	Pray.g_01084
OG0001372	Prai.g_00909	Pray.g_00299
OG0001375	Prai.g_01063	Pray.g_00433
OG0001376	Prai.g_01069	Pray.g_00594
OG0001377	Prai.g_01070	Pray.g_00595
OG0001378	Prai.g_01112	Pray.g_00133
OG0001381	Prai.g_01364	Pray.g_01835
OG0001382	Prai.g_01575	Pray.g_01611
OG0001384	Prai.g_01549	Pray.g_01635
OG0001395	Prai.g_00931	Pray.g_00571
OG0001397	Prai.g_01478	Pray.g_01707
OG0001398	Prai.g_01601	Pray.g_01599
OG0001399	Prai.g_01718	Pray.g_01251
OG0001403	Prai.g_00030	Pray.g_01492
OG0001404	Prai.g_00068	Pray.g_00221
OG0001405	Prai.g_00339	Pray.g_00804
OG0001406	Prai.g_01068	Pray.g_00593
OG0001407	Prai.g_01081	Pray.g_00606
OG0001408	Prai.g_01086	Pray.g_00611
OG0001409	Prai.g_01178	Pray.g_00056
OG0001410	Prai.g_01355	Pray.g_01845
OG0001411	Prai.g_01422	Pray.g_01784
OG0001413	Prai.g_01547	Pray.g_01637
OG0001414	Prai.g_00240	Pray.g_00710
OG0001415	Prai.g_00242	Pray.g_00712
OG0001416	Prai.g_00490	Pray.g_00949
OG0001417	Prai.g_00500	Pray.g_00959
OG0001418	Prai.g_00713	Pray.g_01079
OG0001419	Prai.g_01082	Pray.g_00607
OG0001420	Prai.g_01122	Pray.g_00124
OG0001421	Prai.g_01554	Pray.g_01631
OG0001422	Prai.g_01585	Pray.g_01606
OG0001424	Prai.g_01097	Pray.g_00622
OG0001424	Prai.g_01059	Pray.g_00438
OG0001428	Prai.g_00183	Pray.g_00653
OG0001430	Prai.g_01271	Pray.g_01901
OG0001432	Prai.g_01545	Pray.g_01639
OG0001437	Prai.g_00241	Pray.g_00711
OG0001439	Prai.g_00320	Pray.g_00785
OG0001441	Prai.g_00550	Pray.g_01012
OG0001446	Prai.g_00079	Pray.g_00210
OG0001447	Prai.g_00126	Pray.g_00163
OG0001448	Prai.g_00380	Pray.g_00844
OG0001449	Prai.g_00413	Pray.g_00880
OG0001450	Prai.g_00716	Pray.g_01076
OG0001451	Prai.g_00786	Pray.g_00409
OG0001452	Prai.g_01058	Pray.g_00439
OG0001453	Prai.g_00967	Pray.g_00533
OG0001454	Prai.g_01096	Pray.g_00621
OG0001455	Prai.g_01132	Pray.g_00110
OG0001462	Prai.g_00034	Pray.g_01496
OG0001463	Prai.g_00299	Pray.g_00765
OG0001464	Prai.g_00342	Pray.g_00807
OG0001465	Prai.g_00731	Pray.g_01061
OG0001466	Prai.g_00431	Pray.g_00282
OG0001467	Prai.g_00868	Pray.g_00327
OG0001468	Prai.g_01073	Pray.g_00598
OG0001469	Prai.g_01594	Pray.g_01583
OG0001471	Prai.g_01548	Pray.g_01636
OG0001472	Prai.g_01556	Pray.g_01629
OG0001473	Prai.g_01857	Pray.g_01383
OG0001474	Prai.g_00353	Pray.g_00818
OG0001475	Prai.g_00152	Pray.g_01795
OG0001480	Prai.g_00382	Pray.g_00846
OG0001481	Prai.g_00386	Pray.g_00851
OG0001482	Prai.g_00488	Pray.g_00947
OG0001483	Prai.g_01613	Pray.g_01575
OG0001485	Prai.g_01270	Pray.g_01595
OG0001486	Prai.g_01169	Pray.g_00066
OG0001490	Prai.g_00443	Pray.g_00907
OG0001490	Prai.g_00046	Pray.g_00244
OG0001491	Prai.g_00862	Pray.g_00333
OG0001492	Prai.g_01220	Pray.g_00016
OG0001493	Prai.g_01228	Pray.g_00008
OG0001499	Prai.g_00060	Pray.g_00228
OG0001500	Prai.g_00276	Pray.g_00743
OG0001501	Prai.g_00733	Pray.g_01058
OG0001502	Prai.g_00877	Pray.g_00318
OG0001503	Prai.g_01151	Pray.g_00090
OG0001505	Prai.g_01394	Pray.g_01796
OG0001506	Prai.g_01502	Pray.g_01681
OG0001507	Prai.g_01245	Pray.g_01584
OG0001508	Prai.g_01432	Pray.g_01807
OG0001520	Prai.g_00406	Pray.g_00872
OG0001521	Prai.g_00896	Pray.g_00292
OG0001522	Prai.g_00814	Pray.g_00381
OG0001523	Prai.g_01147	Pray.g_00093
OG0001524	Prai.g_01148	Pray.g_00092
OG0001526	Prai.g_01699	Pray.g_01232
OG0001547	Prai.g_00875	Pray.g_00320
OG0001548	Prai.g_00871	Pray.g_00324
OG0001549	Prai.g_00788	Pray.g_00407
OG0001550	Prai.g_01134	Pray.g_00107
OG0001552	Prai.g_01237	Pray.g_00248
OG0001553	Prai.g_01460	Pray.g_01725
OG0001554	Prai.g_01555	Pray.g_01630
OG0001555	Prai.g_01569	Pray.g_01615
OG0001565	Prai.g_00447	Pray.g_00909
OG0001566	Prai.g_00705	Pray.g_01087
OG0001567	Prai.g_00876	Pray.g_00319
OG0001568	Prai.g_00874	Pray.g_00321
OG0001569	Prai.g_01108	Pray.g_00633
OG0001570	Prai.g_01255	Pray.g_00121
OG0001571	Prai.g_01128	Pray.g_00114
OG0001581	Prai.g_00155	Pray.g_00145
OG0001582	Prai.g_00499	Pray.g_00958
OG0001583	Prai.g_00863	Pray.g_00332
OG0001584	Prai.g_01016	Pray.g_00484
OG0001587	Prai.g_01697	Pray.g_01230
OG0001595	Prai.g_00067	Pray.g_00222
OG0001596	Prai.g_00075	Pray.g_00214
OG0001597	Prai.g_00376	Pray.g_00839
OG0001599	Prai.g_00491	Pray.g_00950
OG0001600	Prai.g_00541	Pray.g_01002
OG0001601	Prai.g_00703	Pray.g_01089
OG0001602	Prai.g_00730	Pray.g_01062
OG0001603	Prai.g_00861	Pray.g_00334
OG0001604	Prai.g_01038	Pray.g_00460
OG0001605	Prai.g_00950	Pray.g_00552
OG0001606	Prai.g_00738	Pray.g_00613
OG0001607	Prai.g_01149	Pray.g_00091
OG0001608	Prai.g_01361	Pray.g_01838
OG0001609	Prai.g_01501	Pray.g_01683
OG0001610	Prai.g_01503	Pray.g_01680
OG0001611	Prai.g_01566	Pray.g_01617
OG0001613	Prai.g_01801	Pray.g_01326
OG0001626	Prai.g_00898	Pray.g_00290
OG0001627	Prai.g_00889	Pray.g_00297
OG0001628	Prai.g_01293	Pray.g_00302
OG0001629	Prai.g_00886	Pray.g_00303
OG0001630	Prai.g_01056	Pray.g_00441
OG0001631	Prai.g_01078	Pray.g_00603
OG0001633	Prai.g_01367	Pray.g_01832
OG0001648	Prai.g_00385	Pray.g_00850
OG0001649	Prai.g_01079	Pray.g_00604
OG0001651	Prai.g_01565	Pray.g_01619
OG0001661	Prai.g_01621	Pray.g_00905
OG0001662	Prai.g_01118	Pray.g_00127
OG0001663	Prai.g_01155	Pray.g_00081
OG0001665	Prai.g_01298	Pray.g_01934
OG0001667	Prai.g_01311	Pray.g_01893
OG0001670	Prai.g_00438	Pray.g_01588
OG0001685	Prai.g_00785	Pray.g_00411
OG0001686	Prai.g_00951	Pray.g_00551
OG0001687	Prai.g_01072	Pray.g_00597
OG0001688	Prai.g_01077	Pray.g_00602
OG0001689	Prai.g_01847	Pray.g_01373
OG0001698	Prai.g_01076	Pray.g_00601
OG0001699	Prai.g_01618	Pray.g_01574
OG0001701	Prai.g_01700	Pray.g_01233
OG0001705	Prai.g_00414	Pray.g_00881
OG0001707	Prai.g_01095	Pray.g_00620
OG0001708	Prai.g_01154	Pray.g_00082
OG0001710	Prai.g_01719	Pray.g_01252
OG0001712	Prai.g_00427	Pray.g_00901
OG0001719	Prai.g_00403	Pray.g_00869
OG0001720	Prai.g_00906, Prai.g_01773	Pray.g_01889
OG0001721	Prai.g_00892	Pray.g_00294
OG0001723	Prai.g_01607	Pray.g_01925
OG0001724	Prai.g_01264	Pray.g_01579
OG0001725	Prai.g_00401	Pray.g_00867
OG0001726	Prai.g_00425	Pray.g_00898
OG0001742	Prai.g_00388	Pray.g_00854
OG0001743	Prai.g_01116	Pray.g_00129
OG0001744	Prai.g_01317	Pray.g_01884
OG0001745	Prai.g_01544	Pray.g_01640
OG0001774	Prai.g_00706	Pray.g_01086
OG0001775	Prai.g_01084	Pray.g_00609
OG0001776	Prai.g_01114	Pray.g_00131
OG0001777	Prai.g_01269	Pray.g_01921, Pray.g_00258
OG0001778	Prai.g_01308	Pray.g_01899
OG0001781	Prai.g_01586	Pray.g_01605
OG0001819	Prai.g_00404	Pray.g_00870
OG0001821	Prai.g_00891	Pray.g_00295
OG0001822	Prai.g_00879	Pray.g_00316
OG0001823	Prai.g_00784	Pray.g_00412
OG0001824	Prai.g_00952	Pray.g_00550
OG0001825	Prai.g_01085	Pray.g_00610
OG0001826	Prai.g_01087	Pray.g_00612
OG0001827	Prai.g_01089	Pray.g_00615
OG0001828	Prai.g_01111	Pray.g_00134
OG0001829	Prai.g_01115	Pray.g_00130
OG0001830	Prai.g_01131	Pray.g_00111
OG0001831	Prai.g_01142	Pray.g_00098
OG0001832	Prai.g_00736	Pray.g_01904
OG0001833	Prai.g_01369	Pray.g_01830
OG0001919	Prai.g_00411	Pray.g_00877
OG0001920	Prai.g_00734	Pray.g_01057
OG0001921	Prai.g_00783	Pray.g_00414
OG0001922	Prai.g_01350	Pray.g_01855
OG0001982	Prai.g_00381	Pray.g_00845
OG0001983	Prai.g_00440	Pray.g_00278
OG0001984	Prai.g_00870	Pray.g_00325
OG0001985	Prai.g_01065	Pray.g_00418
OG0001986	Prai.g_00963	Pray.g_00537
OG0001988	Prai.g_00371	Pray.g_01853
OG0001989	Prai.g_01359	Pray.g_01840
OG0001992	Prai.g_00884	Pray.g_00305
OG0002026	Prai.g_00410	Pray.g_00876
OG0002027	Prai.g_00782	Pray.g_00416
OG0002028	Prai.g_00957	Pray.g_00545
OG0002031	Prai.g_01605	Pray.g_01597
OG0002032	Prai.g_01898	Pray.g_01423
OG0002033	Prai.g_00145	Pray.g_01851
OG0002034	Prai.g_01231	Pray.g_00005
OG0002057	Prai.g_00110	Pray.g_00179
OG0002058	Prai.g_00191	Pray.g_00661
OG0002059	Prai.g_00377	Pray.g_00841
OG0002060	Prai.g_00379	Pray.g_00843
OG0002061	Prai.g_00412	Pray.g_00879
OG0002062	Prai.g_01629	Pray.g_00267
OG0002064	Prai.g_00497	Pray.g_00956
OG0002065	Prai.g_00587	Pray.g_01202
OG0002066	Prai.g_00594	Pray.g_01196
OG0002067	Prai.g_00747	Pray.g_01041
OG0002068	Prai.g_00903	Pray.g_00287
OG0002069	Prai.g_00900	Pray.g_00288
OG0002070	Prai.g_00878	Pray.g_00317
OG0002071	Prai.g_00872	Pray.g_00323
OG0002072	Prai.g_00864	Pray.g_00331
OG0002073	Prai.g_00843	Pray.g_00353
OG0002074	Prai.g_00790	Pray.g_00405
OG0002075	Prai.g_00781	Pray.g_00417
OG0002076	Prai.g_01034	Pray.g_00464
OG0002077	Prai.g_00956	Pray.g_00546
OG0002078	Prai.g_00953	Pray.g_00549
OG0002079	Prai.g_00947	Pray.g_00554
OG0002080	Prai.g_00930	Pray.g_00572
OG0002081	Prai.g_01071	Pray.g_00596
OG0002082	Prai.g_01080	Pray.g_00605
OG0002083	Prai.g_01091	Pray.g_00617
OG0002084	Prai.g_01092	Pray.g_00618
OG0002085	Prai.g_01099	Pray.g_00624
OG0002086	Prai.g_01104	Pray.g_00629
OG0002087	Prai.g_01105	Pray.g_00630
OG0002088	Prai.g_01106	Pray.g_00631
OG0002089	Prai.g_01129	Pray.g_00113
OG0002090	Prai.g_01133	Pray.g_00108
OG0002091	Prai.g_01152	Pray.g_00089
OG0002093	Prai.g_01262	Pray.g_01928
OG0002094	Prai.g_01312	Pray.g_01892
OG0002095	Prai.g_01315	Pray.g_01886
OG0002099	Prai.g_01551	Pray.g_01633
OG0002100	Prai.g_01561	Pray.g_01624
OG0002101	Prai.g_01564	Pray.g_01621
OG0002102	Prai.g_01568	Pray.g_01616
OG0002103	Prai.g_01571	Pray.g_01614
OG0002104	Prai.g_01572	Pray.g_01612
OG0002105	Prai.g_01643	Pray.g_01554
OG0002112	Prai.g_00417	Pray.g_00892
OG0002146	Prai.g_00526	Pray.g_00986
OG0002147	Prai.g_00735	Pray.g_01056
OG0002150	Prai.g_01609	Pray.g_00547
OG0002152	Prai.g_01305	Pray.g_01902
OG0002153	Prai.g_00955	Pray.g_00548
OG0002157	Prai.g_00418	Pray.g_00893
OG0002158	Prai.g_00416	Pray.g_00891
OG0002215	Prai.g_01589	Pray.g_00279
OG0002216	Prai.g_01307	Pray.g_00286
OG0002217	Prai.g_00859	Pray.g_00336
OG0002219	Prai.g_01121	Pray.g_00125
OG0002220	Prai.g_00432	Pray.g_01916
OG0002222	Prai.g_01580	Pray.g_01608
OG0002223	Prai.g_00436	Pray.g_01589
OG0002226	Prai.g_00745	Pray.g_01042
OG0002263	Prai.g_00888	Pray.g_00298
OG0002264	Prai.g_00818	Pray.g_00377
OG0002266	Prai.g_01296	Pray.g_01936
OG0002267	Prai.g_01600	Pray.g_01910
OG0002272	Prai.g_01138	Pray.g_00102
OG0002313	Prai.g_00873	Pray.g_00322
OG0002316	Prai.g_01066	Pray.g_00591
OG0002317	Prai.g_01124	Pray.g_00122
OG0002319	Prai.g_00423	Pray.g_00896
OG0002323	Prai.g_01603	Pray.g_01598
OG0002327	Prai.g_01290	Pray.g_01594
OG0002363	Prai.g_00459	Pray.g_00917
OG0002365	Prai.g_00045	Pray.g_00900
OG0002371	Prai.g_01546	Pray.g_01638
OG0002373	Prai.g_01137	Pray.g_01592
OG0002376	Prai.g_01581	Pray.g_01607
OG0002413	Prai.g_01127	Pray.g_00116
OG0002415	Prai.g_01135	Pray.g_00106
OG0002417	Prai.g_01249	Pray.g_01570
OG0002422	Prai.g_00040, Prai.g_00147	Pray.g_01500
OG0002428	Prai.g_00407	Pray.g_00873
OG0002478	Prai.g_00429	Pray.g_00904
OG0002481	Prai.g_00148	Pray.g_01591
OG0002482	Prai.g_00402	Pray.g_00868
OG0002484	Prai.g_00426	Pray.g_00899
OG0002485	Prai.g_00422	Pray.g_00895
OG0002489	Prai.g_01241, Prai.g_00421, Prai.g_00420	Pray.g_00894
OG0002550	Prai.g_00446	Pray.g_00908
OG0002551	Prai.g_01110	Pray.g_00135
OG0002553	Prai.g_00395	Pray.g_00863
OG0002560	Prai.g_00408	Pray.g_00874
OG0002618	Prai.g_01620	Pray.g_00888
OG0002620	Prai.g_00405	Pray.g_00871
OG0002688	Prai.g_01617	Pray.g_01571
OG0002689	Prai.g_01276	Pray.g_00890
OG0002690	Prai.g_01616	Pray.g_01572
OG0002691	Prai.g_01614	Pray.g_01918
OG0002699	Prai.g_01440	Pray.g_01802
OG0002769	Prai.g_01615	Pray.g_01573
OG0002782	Prai.g_00428	Pray.g_00902
OG0002886	Prai.g_01123	Pray.g_00123
OG0002901	Prai.g_01626	Pray.g_01580
OG0003015	Prai.g_01627	Pray.g_01581
OG0003180	Prai.g_01257	Pray.g_00266
OG0003220	Prai.g_00041	Pray.g_00906
OG0003223	Prai.g_01406	Pray.g_01803
OG0003409	Prai.g_01424	Pray.g_01760
OG0003788	Prai.g_01303	Pray.g_01933
OG0003789	Prai.g_01423	Pray.g_01759
OG0003790	Prai.g_01426	Pray.g_01762
OG0003791	Prai.g_01427	Pray.g_01763
OG0003792	Prai.g_01428	Pray.g_01764
OG0004140	Prai.g_01351	Pray.g_01756
