Orthogroup	Prai	Prbg
OG0001118	Prai.g_00975	Prbg.g_01301
OG0001119	Prai.g_00974	Prbg.g_01302
OG0001120	Prai.g_00972	Prbg.g_01304
OG0001122	Prai.g_00945	Prbg.g_01324
OG0001124	Prai.g_00940	Prbg.g_01332
OG0001125	Prai.g_00939	Prbg.g_01334
OG0001126	Prai.g_00929	Prbg.g_01245
OG0001127	Prai.g_00928	Prbg.g_01244
OG0001128	Prai.g_00926	Prbg.g_01242
OG0001129	Prai.g_00925	Prbg.g_01241
OG0001130	Prai.g_00924	Prbg.g_01240
OG0001131	Prai.g_01088	Prbg.g_00141
OG0001132	Prai.g_01098	Prbg.g_00022
OG0001133	Prai.g_01130	Prbg.g_00528
OG0001134	Prai.g_01143	Prbg.g_00749
OG0001135	Prai.g_01146	Prbg.g_00752
OG0001137	Prai.g_01179	Prbg.g_01477
OG0001138	Prai.g_01198	Prbg.g_01456
OG0001139	Prai.g_01200	Prbg.g_01454
OG0001140	Prai.g_01201	Prbg.g_01453
OG0001141	Prai.g_01202	Prbg.g_01452
OG0001142	Prai.g_01203	Prbg.g_01451
OG0001143	Prai.g_01210	Prbg.g_01444
OG0001144	Prai.g_01215	Prbg.g_01439
OG0001145	Prai.g_01326	Prbg.g_00469
OG0001146	Prai.g_01339	Prbg.g_00481
OG0001147	Prai.g_01357	Prbg.g_00501
OG0001148	Prai.g_01372	Prbg.g_00531
OG0001149	Prai.g_01373	Prbg.g_00532
OG0001150	Prai.g_01374	Prbg.g_00533
OG0001151	Prai.g_01385	Prbg.g_00544
OG0001152	Prai.g_01386	Prbg.g_00545
OG0001153	Prai.g_01494	Prbg.g_00623
OG0001154	Prai.g_01495	Prbg.g_00624
OG0001155	Prai.g_01507	Prbg.g_00641
OG0001156	Prai.g_01510	Prbg.g_00644
OG0001157	Prai.g_01511	Prbg.g_00645
OG0001158	Prai.g_01512	Prbg.g_00646
OG0001159	Prai.g_01513	Prbg.g_00647
OG0001160	Prai.g_01537	Prbg.g_00673
OG0001161	Prai.g_01550	Prbg.g_01593
OG0001162	Prai.g_01563	Prbg.g_00726
OG0001163	Prai.g_01630	Prbg.g_01641
OG0001164	Prai.g_01634	Prbg.g_01645
OG0001165	Prai.g_01637	Prbg.g_01648
OG0001166	Prai.g_01657	Prbg.g_01669
OG0001167	Prai.g_01674	Prbg.g_01686
OG0001168	Prai.g_01676	Prbg.g_01688
OG0001169	Prai.g_01678	Prbg.g_01690
OG0001170	Prai.g_01680	Prbg.g_01692
OG0001171	Prai.g_01689	Prbg.g_01702
OG0001172	Prai.g_01704	Prbg.g_01718
OG0001173	Prai.g_01705	Prbg.g_01719
OG0001174	Prai.g_01713	Prbg.g_01727
OG0001175	Prai.g_01714	Prbg.g_01728
OG0001176	Prai.g_01721	Prbg.g_01736
OG0001177	Prai.g_01724	Prbg.g_01738
OG0001178	Prai.g_01729	Prbg.g_01655
OG0001179	Prai.g_01761	Prbg.g_01768
OG0001180	Prai.g_01788	Prbg.g_01791
OG0001181	Prai.g_01792	Prbg.g_01795
OG0001182	Prai.g_01799	Prbg.g_01803
OG0001183	Prai.g_01803	Prbg.g_01808
OG0001184	Prai.g_01819	Prbg.g_01826
OG0001185	Prai.g_01833	Prbg.g_01842
OG0001186	Prai.g_01856	Prbg.g_01866
OG0001187	Prai.g_01862	Prbg.g_01869
OG0001188	Prai.g_01864	Prbg.g_01871
OG0001189	Prai.g_01881	Prbg.g_01888
OG0001190	Prai.g_01885	Prbg.g_01893
OG0001191	Prai.g_01895	Prbg.g_01903
OG0001192	Prai.g_01899	Prbg.g_01908
OG0001193	Prai.g_01909	Prbg.g_01920
OG0001194	Prai.g_01910	Prbg.g_01921
OG0001195	Prai.g_01911	Prbg.g_01922
OG0001196	Prai.g_01924	Prbg.g_01938
OG0001197	Prai.g_01925	Prbg.g_01940
OG0001198	Prai.g_01933	Prbg.g_00764
OG0001199	Prai.g_00074	Prbg.g_00795
OG0001200	Prai.g_00076	Prbg.g_00793
OG0001201	Prai.g_00108	Prbg.g_00880
OG0001202	Prai.g_00210	Prbg.g_00978
OG0001203	Prai.g_00249	Prbg.g_01020
OG0001204	Prai.g_00256	Prbg.g_01026
OG0001205	Prai.g_00476	Prbg.g_00165
OG0001206	Prai.g_00493	Prbg.g_00185
OG0001207	Prai.g_00507	Prbg.g_00196
OG0001208	Prai.g_00512	Prbg.g_00201
OG0001209	Prai.g_00563	Prbg.g_00252
OG0001210	Prai.g_00568	Prbg.g_00257
OG0001211	Prai.g_00578	Prbg.g_00268
OG0001212	Prai.g_00624	Prbg.g_00315
OG0001213	Prai.g_00658	Prbg.g_00350
OG0001214	Prai.g_00666	Prbg.g_01420
OG0001215	Prai.g_00719	Prbg.g_01132
OG0001216	Prai.g_00750	Prbg.g_01153
OG0001217	Prai.g_00894	Prbg.g_00006
OG0001218	Prai.g_00887	Prbg.g_01549
OG0001219	Prai.g_00858	Prbg.g_01258
OG0001220	Prai.g_00795	Prbg.g_01215
OG0001221	Prai.g_01035	Prbg.g_01095
OG0001222	Prai.g_00997	Prbg.g_01337
OG0001223	Prai.g_00971	Prbg.g_01305
OG0001224	Prai.g_00922	Prbg.g_01238
OG0001225	Prai.g_00920	Prbg.g_01236
OG0001226	Prai.g_01083	Prbg.g_00358
OG0001227	Prai.g_01101	Prbg.g_01534
OG0001228	Prai.g_01218	Prbg.g_01436
OG0001229	Prai.g_01368	Prbg.g_01548
OG0001230	Prai.g_01455	Prbg.g_00584
OG0001231	Prai.g_01560	Prbg.g_00142
OG0001232	Prai.g_01661	Prbg.g_01673
OG0001233	Prai.g_01681	Prbg.g_01693
OG0001234	Prai.g_01716	Prbg.g_01730
OG0001235	Prai.g_01726	Prbg.g_01734
OG0001236	Prai.g_01816	Prbg.g_01823
OG0001237	Prai.g_01820	Prbg.g_01827
OG0001238	Prai.g_01896	Prbg.g_01904
OG0001239	Prai.g_00071	Prbg.g_00798
OG0001240	Prai.g_00093	Prbg.g_00863
OG0001241	Prai.g_00101	Prbg.g_00873
OG0001242	Prai.g_00119	Prbg.g_00893
OG0001243	Prai.g_00125	Prbg.g_00900
OG0001244	Prai.g_00141	Prbg.g_00915
OG0001245	Prai.g_00392	Prbg.g_01525
OG0001247	Prai.g_00712	Prbg.g_01125
OG0001248	Prai.g_00714	Prbg.g_01127
OG0001249	Prai.g_00869	Prbg.g_00114
OG0001250	Prai.g_00806	Prbg.g_01202
OG0001252	Prai.g_00927	Prbg.g_01243
OG0001253	Prai.g_01102	Prbg.g_00361
OG0001254	Prai.g_01145	Prbg.g_00751
OG0001255	Prai.g_01156	Prbg.g_01504
OG0001256	Prai.g_01553	Prbg.g_00680
OG0001258	Prai.g_01635	Prbg.g_01646
OG0001259	Prai.g_01679	Prbg.g_01691
OG0001260	Prai.g_01695	Prbg.g_01708
OG0001261	Prai.g_01769	Prbg.g_01776
OG0001262	Prai.g_01879	Prbg.g_01886
OG0001263	Prai.g_00128	Prbg.g_00902
OG0001265	Prai.g_00118	Prbg.g_00892
OG0001266	Prai.g_00214	Prbg.g_00982
OG0001267	Prai.g_00293	Prbg.g_00059
OG0001268	Prai.g_00352	Prbg.g_00122
OG0001269	Prai.g_00372	Prbg.g_01214
OG0001270	Prai.g_00465	Prbg.g_00154
OG0001271	Prai.g_00502	Prbg.g_00191
OG0001272	Prai.g_00516	Prbg.g_00205
OG0001273	Prai.g_00660	Prbg.g_01426
OG0001275	Prai.g_00961	Prbg.g_01315
OG0001276	Prai.g_00942	Prbg.g_01329
OG0001277	Prai.g_01090	Prbg.g_01926
OG0001278	Prai.g_01223	Prbg.g_01432
OG0001279	Prai.g_01583	Prbg.g_00407
OG0001280	Prai.g_01334	Prbg.g_00476
OG0001281	Prai.g_01340	Prbg.g_00482
OG0001282	Prai.g_01371	Prbg.g_00530
OG0001284	Prai.g_01532	Prbg.g_00666
OG0001285	Prai.g_01664	Prbg.g_01676
OG0001286	Prai.g_01786	Prbg.g_01789
OG0001287	Prai.g_01840	Prbg.g_01849
OG0001288	Prai.g_01849	Prbg.g_01859
OG0001289	Prai.g_00087	Prbg.g_00783
OG0001290	Prai.g_00100	Prbg.g_00872
OG0001291	Prai.g_00135	Prbg.g_00910
OG0001292	Prai.g_00261	Prbg.g_01031
OG0001293	Prai.g_00274	Prbg.g_01044
OG0001295	Prai.g_00498	Prbg.g_00714
OG0001296	Prai.g_00539	Prbg.g_00228
OG0001298	Prai.g_00605	Prbg.g_00295
OG0001299	Prai.g_00695	Prbg.g_01389
OG0001300	Prai.g_00722	Prbg.g_01136
OG0001301	Prai.g_00725	Prbg.g_01141
OG0001302	Prai.g_00860	Prbg.g_01254
OG0001304	Prai.g_00933	Prbg.g_01342
OG0001305	Prai.g_00914	Prbg.g_01230
OG0001306	Prai.g_01158	Prbg.g_01501
OG0001307	Prai.g_01354	Prbg.g_00504
OG0001308	Prai.g_01473	Prbg.g_00601
OG0001309	Prai.g_01557	Prbg.g_00708
OG0001310	Prai.g_01650	Prbg.g_01663
OG0001312	Prai.g_01008	Prbg.g_01267
OG0001314	Prai.g_00439	Prbg.g_00439
OG0001315	Prai.g_00061	Prbg.g_01539
OG0001316	Prai.g_00140	Prbg.g_00914
OG0001317	Prai.g_00245	Prbg.g_01016
OG0001318	Prai.g_00269	Prbg.g_01040
OG0001320	Prai.g_01259	Prbg.g_01578, Prbg.g_01611
OG0001321	Prai.g_00482	Prbg.g_00171
OG0001322	Prai.g_00483	Prbg.g_00172
OG0001323	Prai.g_00548	Prbg.g_00238
OG0001324	Prai.g_00723	Prbg.g_01137
OG0001325	Prai.g_00753	Prbg.g_01372
OG0001327	Prai.g_01075	Prbg.g_01072
OG0001328	Prai.g_01100	Prbg.g_00458
OG0001330	Prai.g_01309	Prbg.g_00697
OG0001331	Prai.g_01376	Prbg.g_00535
OG0001332	Prai.g_01504	Prbg.g_00637
OG0001333	Prai.g_01675	Prbg.g_01687
OG0001334	Prai.g_01806	Prbg.g_01811
OG0001335	Prai.g_01807	Prbg.g_01812
OG0001339	Prai.g_00103	Prbg.g_00875
OG0001340	Prai.g_00341	Prbg.g_00110
OG0001341	Prai.g_00897	Prbg.g_01541
OG0001343	Prai.g_01062	Prbg.g_01060
OG0001344	Prai.g_01175	Prbg.g_01482
OG0001345	Prai.g_01190	Prbg.g_01466
OG0001346	Prai.g_01336	Prbg.g_00478
OG0001348	Prai.g_01587	Prbg.g_00712
OG0001351	Prai.g_00485	Prbg.g_00177
OG0001352	Prai.g_00709	Prbg.g_01121
OG0001353	Prai.g_00815	Prbg.g_01192
OG0001355	Prai.g_01272	Prbg.g_01351
OG0001359	Prai.g_01061	Prbg.g_01061
OG0001362	Prai.g_01477	Prbg.g_00605
OG0001363	Prai.g_01479	Prbg.g_00607
OG0001364	Prai.g_01809	Prbg.g_01814
OG0001365	Prai.g_01889	Prbg.g_01897
OG0001369	Prai.g_00092	Prbg.g_00862
OG0001371	Prai.g_00708	Prbg.g_01120
OG0001372	Prai.g_00909	Prbg.g_00359
OG0001375	Prai.g_01063	Prbg.g_01059
OG0001381	Prai.g_01364	Prbg.g_01511
OG0001382	Prai.g_01575	Prbg.g_01554
OG0001394	Prai.g_01031	Prbg.g_01099
OG0001397	Prai.g_01478	Prbg.g_00606
OG0001398	Prai.g_01601	Prbg.g_00737
OG0001403	Prai.g_00030	Prbg.g_00843
OG0001404	Prai.g_00068	Prbg.g_00801
OG0001407	Prai.g_01081	Prbg.g_01558
OG0001409	Prai.g_01178	Prbg.g_01478
OG0001410	Prai.g_01355	Prbg.g_00503
OG0001414	Prai.g_00240	Prbg.g_01011
OG0001415	Prai.g_00242	Prbg.g_01013
OG0001418	Prai.g_00713	Prbg.g_01126
OG0001419	Prai.g_01082	Prbg.g_01557
OG0001421	Prai.g_01554	Prbg.g_00681
OG0001422	Prai.g_01585	Prbg.g_01561
OG0001424	Prai.g_01059	Prbg.g_00025
OG0001428	Prai.g_00183	Prbg.g_00950
OG0001430	Prai.g_01271	Prbg.g_01550
OG0001437	Prai.g_00241	Prbg.g_01012
OG0001440	Prai.g_00448	Prbg.g_01614, Prbg.g_01608
OG0001443	Prai.g_01602	Prbg.g_01547
OG0001446	Prai.g_00079	Prbg.g_00017
OG0001448	Prai.g_00380	Prbg.g_00175
OG0001450	Prai.g_00716	Prbg.g_01129
OG0001451	Prai.g_00786	Prbg.g_01226
OG0001463	Prai.g_00299	Prbg.g_00066
OG0001464	Prai.g_00342	Prbg.g_00111
OG0001465	Prai.g_00731	Prbg.g_01148
OG0001467	Prai.g_00868	Prbg.g_00524
OG0001468	Prai.g_01073	Prbg.g_01051
OG0001472	Prai.g_01556	Prbg.g_00367
OG0001477	Prai.g_01254	Prbg.g_00384
OG0001481	Prai.g_00386	Prbg.g_00457
OG0001483	Prai.g_01613	Prbg.g_01566
OG0001484	Prai.g_00893	Prbg.g_00696
OG0001485	Prai.g_01270	Prbg.g_00414
OG0001486	Prai.g_01169	Prbg.g_01488
OG0001491	Prai.g_00862	Prbg.g_01251
OG0001496	Prai.g_01252	Prbg.g_00386
OG0001497	Prai.g_01253	Prbg.g_00385
OG0001500	Prai.g_00276	Prbg.g_01046
OG0001501	Prai.g_00733	Prbg.g_01070
OG0001503	Prai.g_01151	Prbg.g_00011
OG0001505	Prai.g_01394	Prbg.g_00039
OG0001506	Prai.g_01502	Prbg.g_00635
OG0001514	Prai.g_01251	Prbg.g_00387
OG0001521	Prai.g_00896	Prbg.g_01249
OG0001522	Prai.g_00814	Prbg.g_01193
OG0001523	Prai.g_01147	Prbg.g_00754
OG0001524	Prai.g_01148	Prbg.g_00755
OG0001526	Prai.g_01699	Prbg.g_00813
OG0001527	Prai.g_00591	Prbg.g_00281
OG0001532	Prai.g_01199	Prbg.g_01455
OG0001549	Prai.g_00788	Prbg.g_01224
OG0001550	Prai.g_01134	Prbg.g_00007
OG0001552	Prai.g_01237	Prbg.g_00684
OG0001562	Prai.g_00949	Prbg.g_01320
OG0001565	Prai.g_00447	Prbg.g_00432
OG0001566	Prai.g_00705	Prbg.g_01117
OG0001569	Prai.g_01108	Prbg.g_00442
OG0001571	Prai.g_01128	Prbg.g_00404
OG0001581	Prai.g_00155	Prbg.g_00496
OG0001583	Prai.g_00863	Prbg.g_01250
OG0001584	Prai.g_01016	Prbg.g_01379
OG0001587	Prai.g_01697	Prbg.g_01710
OG0001588	Prai.g_00778	Prbg.g_00145
OG0001595	Prai.g_00067	Prbg.g_00803
OG0001596	Prai.g_00075	Prbg.g_00794
OG0001597	Prai.g_00376	Prbg.g_00632
OG0001598	Prai.g_01267	Prbg.g_01139
OG0001599	Prai.g_00491	Prbg.g_00183
OG0001600	Prai.g_00541	Prbg.g_00230
OG0001601	Prai.g_00703	Prbg.g_01115
OG0001603	Prai.g_00861	Prbg.g_01253
OG0001604	Prai.g_01038	Prbg.g_01092
OG0001605	Prai.g_00950	Prbg.g_00012
OG0001606	Prai.g_00738	Prbg.g_00002
OG0001607	Prai.g_01149	Prbg.g_00416
OG0001608	Prai.g_01361	Prbg.g_01345
OG0001609	Prai.g_01501	Prbg.g_00633
OG0001610	Prai.g_01503	Prbg.g_00636
OG0001611	Prai.g_01566	Prbg.g_01571
OG0001626	Prai.g_00898	Prbg.g_00421
OG0001628	Prai.g_01293	Prbg.g_00357
OG0001629	Prai.g_00886	Prbg.g_00395
OG0001630	Prai.g_01056	Prbg.g_01068
OG0001631	Prai.g_01078	Prbg.g_00412
OG0001648	Prai.g_00385	Prbg.g_01586
OG0001649	Prai.g_01079	Prbg.g_00004
OG0001650	Prai.g_00746	Prbg.g_01610, Prbg.g_00719
OG0001651	Prai.g_01565	Prbg.g_01522
OG0001661	Prai.g_01621	Prbg.g_00425
OG0001663	Prai.g_01155	Prbg.g_01505
OG0001664	Prai.g_01295	Prbg.g_00742
OG0001665	Prai.g_01298	Prbg.g_01512
OG0001669	Prai.g_00043	Prbg.g_00495, Prbg.g_01592
OG0001684	Prai.g_01275, Prai.g_00617	Prbg.g_00308
OG0001685	Prai.g_00785	Prbg.g_00362
OG0001686	Prai.g_00951	Prbg.g_01526
OG0001687	Prai.g_01072	Prbg.g_00181
OG0001689	Prai.g_01847	Prbg.g_01857
OG0001699	Prai.g_01618	Prbg.g_00748
OG0001701	Prai.g_01700	Prbg.g_00812
OG0001705	Prai.g_00414	Prbg.g_01712
OG0001707	Prai.g_01095	Prbg.g_01533
OG0001710	Prai.g_01719	Prbg.g_00375
OG0001725	Prai.g_00401	Prbg.g_00728
OG0001746	Prai.g_01260	Prbg.g_00731
OG0001820	Prai.g_01306	Prbg.g_00023
OG0001922	Prai.g_01350	Prbg.g_00573
OG0001988	Prai.g_00371	Prbg.g_00453
OG0002019	Prai.g_01304	Prbg.g_00720
OG0002034	Prai.g_01231	Prbg.g_00353
OG0002106	Prai.g_00396	Prbg.g_00449
OG0002326	Prai.g_01150	Prbg.g_01587
OG0002583	Prai.g_01322	Prbg.g_00702
OG0003221	Prai.g_00042	Prbg.g_00510
