Orthogroup	Praq	Pram
OG0001168	Praq.g_00459	Pram.g_01671
OG0001169	Praq.g_00457	Pram.g_01673
OG0001170	Praq.g_00455	Pram.g_01675
OG0001171	Praq.g_00446	Pram.g_01685
OG0001172	Praq.g_00948	Pram.g_01700
OG0001173	Praq.g_00947	Pram.g_01701
OG0001174	Praq.g_00939	Pram.g_01709
OG0001175	Praq.g_00938	Pram.g_01710
OG0001176	Praq.g_00931	Pram.g_01718
OG0001177	Praq.g_00928	Pram.g_01720
OG0001178	Praq.g_00923	Pram.g_01637
OG0001179	Praq.g_00895	Pram.g_01753
OG0001180	Praq.g_00874	Pram.g_01776
OG0001181	Praq.g_00870	Pram.g_01780
OG0001182	Praq.g_00863	Pram.g_01788
OG0001183	Praq.g_00728	Pram.g_01794
OG0001184	Praq.g_00744	Pram.g_01812
OG0001185	Praq.g_00758	Pram.g_01828
OG0001186	Praq.g_00684	Pram.g_01852
OG0001187	Praq.g_00688	Pram.g_01855
OG0001188	Praq.g_00690	Pram.g_01857
OG0001189	Praq.g_00707	Pram.g_01874
OG0001190	Praq.g_00711	Pram.g_01879
OG0001191	Praq.g_00721	Pram.g_01889
OG0001192	Praq.g_00390	Pram.g_01894
OG0001193	Praq.g_00400	Pram.g_01907
OG0001194	Praq.g_00401	Pram.g_01908
OG0001195	Praq.g_00402	Pram.g_01909
OG0001196	Praq.g_00415	Pram.g_01926
OG0001197	Praq.g_00416	Pram.g_01928
OG0001198	Praq.g_00423	Pram.g_01935
OG0001199	Praq.g_01929	Pram.g_00059
OG0001200	Praq.g_01927	Pram.g_00061
OG0001201	Praq.g_01895	Pram.g_00092
OG0001202	Praq.g_01803	Pram.g_00184
OG0001203	Praq.g_01764	Pram.g_00225
OG0001204	Praq.g_01759	Pram.g_00231
OG0001205	Praq.g_01112	Pram.g_00380
OG0001206	Praq.g_00512	Pram.g_00401
OG0001207	Praq.g_00528	Pram.g_00413
OG0001208	Praq.g_00533	Pram.g_00418
OG0001209	Praq.g_01067	Pram.g_00473
OG0001210	Praq.g_01062	Pram.g_00477
OG0001211	Praq.g_01052	Pram.g_00487
OG0001212	Praq.g_01006	Pram.g_00533
OG0001213	Praq.g_00973	Pram.g_00569
OG0001215	Praq.g_00819	Pram.g_00781
OG0001216	Praq.g_00585	Pram.g_00803
OG0001217	Praq.g_00622	Pram.g_01539
OG0001218	Praq.g_00630	Pram.g_01196
OG0001219	Praq.g_00658	Pram.g_00911
OG0001220	Praq.g_01449	Pram.g_00865
OG0001221	Praq.g_01501	Pram.g_00745
OG0001222	Praq.g_01540	Pram.g_00988
OG0001223	Praq.g_01566	Pram.g_00960
OG0001224	Praq.g_01615	Pram.g_00892
OG0001225	Praq.g_01617	Pram.g_00890
OG0001226	Praq.g_01642	Pram.g_00577
OG0001227	Praq.g_01661	Pram.g_01188
OG0001228	Praq.g_01378	Pram.g_01089
OG0001229	Praq.g_00173	Pram.g_01542
OG0001230	Praq.g_00286	Pram.g_01388
OG0001231	Praq.g_00003	Pram.g_00357
OG0001232	Praq.g_00474	Pram.g_01655
OG0001233	Praq.g_00454	Pram.g_01676
OG0001234	Praq.g_00936	Pram.g_01712
OG0001235	Praq.g_00926	Pram.g_01716
OG0001236	Praq.g_00741	Pram.g_01809
OG0001237	Praq.g_00745	Pram.g_01813
OG0001238	Praq.g_00722	Pram.g_01890
OG0001239	Praq.g_01932	Pram.g_00056
OG0001240	Praq.g_01910	Pram.g_00077
OG0001241	Praq.g_01902	Pram.g_00086
OG0001242	Praq.g_01884	Pram.g_00105
OG0001243	Praq.g_01878	Pram.g_00112
OG0001244	Praq.g_01862	Pram.g_00127
OG0001245	Praq.g_01163	Pram.g_01177
OG0001246	Praq.g_01098	Pram.g_00680
OG0001247	Praq.g_00812	Pram.g_00774
OG0001248	Praq.g_00814	Pram.g_00776
OG0001249	Praq.g_00647	Pram.g_00325
OG0001250	Praq.g_01438	Pram.g_00851
OG0001251	Praq.g_01474	Pram.g_00714
OG0001252	Praq.g_01610	Pram.g_00897
OG0001253	Praq.g_01662	Pram.g_00579
OG0001254	Praq.g_01302	Pram.g_01548
OG0001255	Praq.g_01317	Pram.g_01157
OG0001256	Praq.g_00384	Pram.g_01289
OG0001259	Praq.g_00456	Pram.g_01674
OG0001261	Praq.g_00887	Pram.g_01761
OG0001262	Praq.g_00705	Pram.g_01872
OG0001263	Praq.g_01875	Pram.g_00114
OG0001265	Praq.g_01885	Pram.g_00104
OG0001266	Praq.g_01799	Pram.g_00188
OG0001267	Praq.g_01723	Pram.g_00268
OG0001268	Praq.g_01206	Pram.g_00334
OG0001269	Praq.g_01185	Pram.g_00864
OG0001270	Praq.g_01123	Pram.g_00369
OG0001271	Praq.g_00523	Pram.g_00408
OG0001272	Praq.g_00537	Pram.g_00422
OG0001273	Praq.g_00971	Pram.g_01079
OG0001274	Praq.g_00832	Pram.g_00211
OG0001275	Praq.g_01575	Pram.g_00969
OG0001276	Praq.g_01594	Pram.g_00980
OG0001278	Praq.g_01383	Pram.g_01085
OG0001280	Praq.g_00132	Pram.g_01229
OG0001281	Praq.g_00138	Pram.g_01235
OG0001282	Praq.g_00178	Pram.g_01467
OG0001283	Praq.g_00197	Pram.g_01922
OG0001284	Praq.g_00364	Pram.g_01302
OG0001285	Praq.g_00471	Pram.g_01658
OG0001287	Praq.g_00765	Pram.g_01835
OG0001288	Praq.g_00773	Pram.g_01845
OG0001289	Praq.g_01916	Pram.g_00071
OG0001290	Praq.g_01903	Pram.g_00085
OG0001291	Praq.g_01868	Pram.g_00122
OG0001292	Praq.g_01754	Pram.g_00236
OG0001293	Praq.g_01742	Pram.g_00249
OG0001296	Praq.g_01093	Pram.g_00446
OG0001297	Praq.g_01088	Pram.g_00451
OG0001298	Praq.g_01026	Pram.g_00515
OG0001299	Praq.g_00795	Pram.g_01043
OG0001300	Praq.g_00822	Pram.g_00785
OG0001301	Praq.g_00825	Pram.g_00790
OG0001302	Praq.g_00656	Pram.g_00908
OG0001304	Praq.g_01604	Pram.g_00993
OG0001305	Praq.g_01623	Pram.g_00884
OG0001306	Praq.g_01319	Pram.g_01155
OG0001307	Praq.g_00158	Pram.g_01477
OG0001308	Praq.g_00304	Pram.g_01368
OG0001310	Praq.g_00485	Pram.g_01645
OG0001311	Praq.g_01596	Pram.g_00982
OG0001312	Praq.g_01529	Pram.g_00920
OG0001315	Praq.g_01942	Pram.g_01553
OG0001316	Praq.g_01863	Pram.g_00126
OG0001317	Praq.g_01768	Pram.g_00221
OG0001318	Praq.g_01747	Pram.g_00245
OG0001319	Praq.g_01731	Pram.g_00261
OG0001320	Praq.g_01161	Pram.g_00618, Pram.g_00662, Pram.g_01597
OG0001321	Praq.g_00500	Pram.g_00386
OG0001322	Praq.g_00501	Pram.g_00387
OG0001323	Praq.g_01083	Pram.g_00457
OG0001324	Praq.g_00823	Pram.g_00786
OG0001325	Praq.g_00588	Pram.g_01025
OG0001327	Praq.g_01634	Pram.g_00723
OG0001328	Praq.g_01660	Pram.g_01214
OG0001329	Praq.g_01294	Pram.g_01598
OG0001330	Praq.g_00111	Pram.g_01276
OG0001331	Praq.g_00183	Pram.g_01462
OG0001332	Praq.g_00337	Pram.g_01331
OG0001333	Praq.g_00460	Pram.g_01670
OG0001334	Praq.g_00731	Pram.g_01797
OG0001335	Praq.g_00732	Pram.g_01798
OG0001336	Praq.g_00412	Pram.g_01923
OG0001339	Praq.g_01900	Pram.g_00088
OG0001340	Praq.g_01674	Pram.g_00321
OG0001341	Praq.g_00620	Pram.g_01533
OG0001342	Praq.g_00651	Pram.g_00644
OG0001343	Praq.g_01471	Pram.g_00711
OG0001344	Praq.g_01337	Pram.g_01135
OG0001346	Praq.g_00134	Pram.g_01231
OG0001348	Praq.g_00023	Pram.g_01526
OG0001349	Praq.g_00221	Pram.g_01401
OG0001350	Praq.g_01765	Pram.g_00224
OG0001351	Praq.g_00503	Pram.g_00394
OG0001352	Praq.g_00809	Pram.g_00770
OG0001355	Praq.g_00033, Praq.g_00044	Pram.g_01003
OG0001358	Praq.g_00982	Pram.g_00558
OG0001359	Praq.g_01472	Pram.g_00712
OG0001361	Praq.g_01349	Pram.g_01121
OG0001362	Praq.g_00308	Pram.g_01364
OG0001363	Praq.g_00310	Pram.g_01362
OG0001364	Praq.g_00734	Pram.g_01800
OG0001365	Praq.g_00715	Pram.g_01883
OG0001369	Praq.g_01911	Pram.g_00076
OG0001371	Praq.g_00808	Pram.g_00769
OG0001372	Praq.g_00629	Pram.g_01517
OG0001375	Praq.g_01470	Pram.g_00710
OG0001380	Praq.g_00163	Pram.g_01198
OG0001381	Praq.g_00169	Pram.g_01165
OG0001382	Praq.g_00016	Pram.g_01200
OG0001397	Praq.g_00309	Pram.g_01363
OG0001403	Praq.g_01233	Pram.g_00017
OG0001404	Praq.g_01935	Pram.g_00053
OG0001405	Praq.g_01676	Pram.g_00314
OG0001407	Praq.g_01640	Pram.g_01202
OG0001409	Praq.g_01340	Pram.g_01131
OG0001410	Praq.g_00159	Pram.g_01476
OG0001411	Praq.g_00219	Pram.g_01422
OG0001414	Praq.g_01773	Pram.g_00216
OG0001415	Praq.g_01771	Pram.g_00218
OG0001418	Praq.g_00813	Pram.g_00775
OG0001421	Praq.g_00385	Pram.g_01288
OG0001423	Praq.g_00859	Pram.g_00613
OG0001424	Praq.g_01475	Pram.g_00681
OG0001425	Praq.g_00389	Pram.g_01893
OG0001429	Praq.g_00659	Pram.g_00912
OG0001430	Praq.g_00106	Pram.g_01197
OG0001431	Praq.g_00109	Pram.g_01186, Pram.g_00629
OG0001435	Praq.g_01486	Pram.g_00730
OG0001437	Praq.g_01772	Pram.g_00217
OG0001440	Praq.g_01129	Pram.g_01587
OG0001441	Praq.g_01081	Pram.g_00459
OG0001446	Praq.g_01924	Pram.g_01536
OG0001448	Praq.g_01177	Pram.g_00392
OG0001450	Praq.g_00816	Pram.g_00778
OG0001451	Praq.g_01459	Pram.g_00877
OG0001453	Praq.g_01569	Pram.g_01487
OG0001455	Praq.g_01289	Pram.g_01191
OG0001463	Praq.g_01716	Pram.g_00275
OG0001464	Praq.g_01673	Pram.g_00322
OG0001465	Praq.g_00831	Pram.g_00797
OG0001466	Praq.g_00083, Praq.g_00548, Praq.g_00857, Praq.g_00612	Pram.g_00631
OG0001467	Praq.g_00648	Pram.g_01470
OG0001468	Praq.g_01632	Pram.g_00702
OG0001472	Praq.g_00387	Pram.g_00658
OG0001481	Praq.g_01170	Pram.g_01213
OG0001485	Praq.g_00052	Pram.g_01554
OG0001486	Praq.g_01331	Pram.g_01142
OG0001490	Praq.g_01254	Pram.g_01588
OG0001491	Praq.g_00654	Pram.g_00905
OG0001494	Praq.g_00252	Pram.g_01502
OG0001500	Praq.g_01740	Pram.g_00251
OG0001501	Praq.g_00834	Pram.g_00720
OG0001503	Praq.g_01307	Pram.g_00690
OG0001506	Praq.g_00335	Pram.g_01333
OG0001521	Praq.g_00621	Pram.g_00903
OG0001522	Praq.g_01430	Pram.g_00842
OG0001523	Praq.g_01304	Pram.g_01551
OG0001524	Praq.g_01305	Pram.g_01552
OG0001526	Praq.g_00953	Pram.g_00041
OG0001552	Praq.g_01395	Pram.g_01286
OG0001565	Praq.g_01130	Pram.g_01576
OG0001566	Praq.g_00805	Pram.g_00766
OG0001569	Praq.g_01668	Pram.g_00625
OG0001571	Praq.g_01285	Pram.g_00648
OG0001581	Praq.g_01858	Pram.g_01246
OG0001583	Praq.g_00653, Praq.g_01244	Pram.g_00904
OG0001584	Praq.g_01521	Pram.g_01032
OG0001587	Praq.g_00955	Pram.g_01692
OG0001595	Praq.g_01936	Pram.g_00051
OG0001596	Praq.g_01928	Pram.g_00060
OG0001597	Praq.g_01182	Pram.g_01337
OG0001599	Praq.g_00510	Pram.g_00399
OG0001600	Praq.g_01091	Pram.g_00448
OG0001601	Praq.g_00803	Pram.g_00764
OG0001603	Praq.g_00655	Pram.g_00907
OG0001604	Praq.g_01498	Pram.g_00742
OG0001606	Praq.g_01648	Pram.g_00698
OG0001607	Praq.g_01306	Pram.g_01509
OG0001608	Praq.g_00166	Pram.g_00996
OG0001609	Praq.g_00333	Pram.g_01335
OG0001610	Praq.g_00336	Pram.g_01332
OG0001611	Praq.g_00010	Pram.g_01563
OG0001613	Praq.g_00726	Pram.g_01792
OG0001629	Praq.g_00633	Pram.g_00660
OG0001630	Praq.g_01479	Pram.g_00718
OG0001631	Praq.g_01637	Pram.g_00650
OG0001649	Praq.g_01638	Pram.g_00695
OG0001662	Praq.g_01277	Pram.g_01508
OG0001663	Praq.g_01316	Pram.g_01158
OG0001664	Praq.g_00101	Pram.g_01210
OG0001665	Praq.g_00104	Pram.g_01166
OG0001685	Praq.g_01461	Pram.g_00581
OG0001686	Praq.g_01586	Pram.g_01179
OG0001687	Praq.g_01631	Pram.g_00398
OG0001696	Praq.g_01460	Pram.g_00878
OG0001697	Praq.g_01468	Pram.g_00906
OG0001699	Praq.g_00566	Pram.g_00362
OG0001701	Praq.g_00952	Pram.g_00042
OG0001705	Praq.g_01142	Pram.g_01694
OG0001706	Praq.g_01404	Pram.g_00641
OG0001707	Praq.g_01655	Pram.g_01187
OG0001708	Praq.g_01315	Pram.g_01159
OG0001709	Praq.g_00220	Pram.g_01400
OG0001713	Praq.g_01946	Pram.g_01217
OG0001722	Praq.g_01477	Pram.g_00716
OG0001725	Praq.g_01156	Pram.g_00628
OG0001746	Praq.g_00074	Pram.g_01257
OG0001778	Praq.g_00108	Pram.g_00666
OG0001780	Praq.g_00228	Pram.g_01421
OG0001834	Praq.g_00224	Pram.g_01442
OG0001922	Praq.g_00148	Pram.g_01399
OG0001987	Praq.g_00095	Pram.g_01593
OG0001989	Praq.g_00164	Pram.g_01205
OG0001992	Praq.g_00636	Pram.g_01251
OG0002097	Praq.g_00234	Pram.g_01431
OG0002109	Praq.g_00151	Pram.g_00692
OG0002110	Praq.g_00855	Pram.g_01488
OG0002155	Praq.g_00243	Pram.g_01429
OG0002155	Praq.g_00227	Pram.g_01439
OG0002273	Praq.g_01945	Pram.g_01555
OG0002274	Praq.g_00235	Pram.g_01430
OG0002379	Praq.g_01248	Pram.g_01582
OG0002423	Praq.g_00064	Pram.g_01259
OG0002424	Praq.g_00027	Pram.g_01566
OG0002425	Praq.g_00254	Pram.g_01406
OG0002559	Praq.g_01403	Pram.g_00592
OG0002783	Praq.g_00572	Pram.g_01482
OG0002897	Praq.g_00233	Pram.g_01434
OG0003025	Praq.g_00229	Pram.g_01437
OG0003026	Praq.g_00232	Pram.g_01424
OG0003027	Praq.g_00240	Pram.g_01495
OG0003169	Praq.g_00043	Pram.g_00605
OG0003352	Praq.g_00226	Pram.g_01425
OG0003353	Praq.g_00244	Pram.g_01428
OG0003355	Praq.g_00854	Pram.g_01490
OG0003356	Praq.g_00853	Pram.g_01491
OG0003646	Praq.g_00856	Pram.g_01489
