Orthogroup	Praq	Prba
OG0001146	Praq.g_00137	Prba.g_01196
OG0001147	Praq.g_00161	Prba.g_00210
OG0001148	Praq.g_00179	Prba.g_00194
OG0001149	Praq.g_00180	Prba.g_00193
OG0001150	Praq.g_00181	Prba.g_00192
OG0001151	Praq.g_00192	Prba.g_00181
OG0001152	Praq.g_00193	Prba.g_00180
OG0001153	Praq.g_00326	Prba.g_00681
OG0001154	Praq.g_00327	Prba.g_00680
OG0001155	Praq.g_00339	Prba.g_00343
OG0001156	Praq.g_00342	Prba.g_00340
OG0001157	Praq.g_00343	Prba.g_00339
OG0001158	Praq.g_00344	Prba.g_00338
OG0001159	Praq.g_00345	Prba.g_00337
OG0001160	Praq.g_00369	Prba.g_00313
OG0001161	Praq.g_00382	Prba.g_00300
OG0001162	Praq.g_00005	Prba.g_00289
OG0001165	Praq.g_00498	Prba.g_00227
OG0001166	Praq.g_00478	Prba.g_00601
OG0001167	Praq.g_00461	Prba.g_00584
OG0001168	Praq.g_00459	Prba.g_00582
OG0001169	Praq.g_00457	Prba.g_00580
OG0001170	Praq.g_00455	Prba.g_00578
OG0001171	Praq.g_00446	Prba.g_00569
OG0001172	Praq.g_00948	Prba.g_00360
OG0001173	Praq.g_00947	Prba.g_00361
OG0001174	Praq.g_00939	Prba.g_00369
OG0001175	Praq.g_00938	Prba.g_00370
OG0001176	Praq.g_00931	Prba.g_00377
OG0001177	Praq.g_00928	Prba.g_00380
OG0001178	Praq.g_00923	Prba.g_00385
OG0001179	Praq.g_00895	Prba.g_00413
OG0001180	Praq.g_00874	Prba.g_00435
OG0001181	Praq.g_00870	Prba.g_01048
OG0001182	Praq.g_00863	Prba.g_01055
OG0001183	Praq.g_00728	Prba.g_01060
OG0001184	Praq.g_00744	Prba.g_01076
OG0001185	Praq.g_00758	Prba.g_00762
OG0001186	Praq.g_00684	Prba.g_00786
OG0001187	Praq.g_00688	Prba.g_00790
OG0001188	Praq.g_00690	Prba.g_00793
OG0001189	Praq.g_00707	Prba.g_00810
OG0001190	Praq.g_00711	Prba.g_00814
OG0001191	Praq.g_00721	Prba.g_00824
OG0001192	Praq.g_00390	Prba.g_00829
OG0001193	Praq.g_00400	Prba.g_00839
OG0001194	Praq.g_00401	Prba.g_00840
OG0001195	Praq.g_00402	Prba.g_00841
OG0001196	Praq.g_00415	Prba.g_01782
OG0001197	Praq.g_00416	Prba.g_01783
OG0001198	Praq.g_00423	Prba.g_01790
OG0001199	Praq.g_01929	Prba.g_01862
OG0001200	Praq.g_01927	Prba.g_01864
OG0001201	Praq.g_01895	Prba.g_01896
OG0001202	Praq.g_01803	Prba.g_00655
OG0001203	Praq.g_01764	Prba.g_00457
OG0001204	Praq.g_01759	Prba.g_00462
OG0001205	Praq.g_01112	Prba.g_01016
OG0001206	Praq.g_00512	Prba.g_00999
OG0001207	Praq.g_00528	Prba.g_00984
OG0001208	Praq.g_00533	Prba.g_00979
OG0001209	Praq.g_01067	Prba.g_00926
OG0001210	Praq.g_01062	Prba.g_01775
OG0001211	Praq.g_01052	Prba.g_01765
OG0001212	Praq.g_01006	Prba.g_01721
OG0001213	Praq.g_00973	Prba.g_01688
OG0001214	Praq.g_00965	Prba.g_01680
OG0001215	Praq.g_00819	Prba.g_01627
OG0001216	Praq.g_00585	Prba.g_01592
OG0001217	Praq.g_00622	Prba.g_01554
OG0001218	Praq.g_00630	Prba.g_01547
OG0001219	Praq.g_00658	Prba.g_01510
OG0001220	Praq.g_01449	Prba.g_01447
OG0001221	Praq.g_01501	Prba.g_01384
OG0001222	Praq.g_01540	Prba.g_01345
OG0001223	Praq.g_01566	Prba.g_01319
OG0001224	Praq.g_01615	Prba.g_01268
OG0001225	Praq.g_01617	Prba.g_01266
OG0001226	Praq.g_01642	Prba.g_01240
OG0001227	Praq.g_01661	Prba.g_01222
OG0001228	Praq.g_01378	Prba.g_00018
OG0001229	Praq.g_00173	Prba.g_00198
OG0001230	Praq.g_00286	Prba.g_00105
OG0001231	Praq.g_00003	Prba.g_00291
OG0001232	Praq.g_00474	Prba.g_00597
OG0001233	Praq.g_00454	Prba.g_00577
OG0001234	Praq.g_00936	Prba.g_00372
OG0001235	Praq.g_00926	Prba.g_00382
OG0001236	Praq.g_00741	Prba.g_01073
OG0001237	Praq.g_00745	Prba.g_01077
OG0001238	Praq.g_00722	Prba.g_00825
OG0001239	Praq.g_01932	Prba.g_01859
OG0001240	Praq.g_01910	Prba.g_01881
OG0001241	Praq.g_01902	Prba.g_01889
OG0001242	Praq.g_01884	Prba.g_01907
OG0001243	Praq.g_01878	Prba.g_01913
OG0001244	Praq.g_01862	Prba.g_01929
OG0001245	Praq.g_01163	Prba.g_00874
OG0001246	Praq.g_01098	Prba.g_00957
OG0001247	Praq.g_00812	Prba.g_01634
OG0001248	Praq.g_00814	Prba.g_01632
OG0001249	Praq.g_00647	Prba.g_01521
OG0001250	Praq.g_01438	Prba.g_01458
OG0001251	Praq.g_01474	Prba.g_01410
OG0001252	Praq.g_01610	Prba.g_01273
OG0001253	Praq.g_01662	Prba.g_01221
OG0001254	Praq.g_01302	Prba.g_00095
OG0001255	Praq.g_01317	Prba.g_00080
OG0001256	Praq.g_00384	Prba.g_00298
OG0001257	Praq.g_00002	Prba.g_00292
OG0001259	Praq.g_00456	Prba.g_00579
OG0001260	Praq.g_00440	Prba.g_00563
OG0001261	Praq.g_00887	Prba.g_00421
OG0001262	Praq.g_00705	Prba.g_00808
OG0001263	Praq.g_01875	Prba.g_01916
OG0001264	Praq.g_01242	Prba.g_01832
OG0001265	Praq.g_01885	Prba.g_01906
OG0001266	Praq.g_01799	Prba.g_00659
OG0001267	Praq.g_01723	Prba.g_00497
OG0001268	Praq.g_01206	Prba.g_00555
OG0001269	Praq.g_01185	Prba.g_00853
OG0001270	Praq.g_01123	Prba.g_01027
OG0001271	Praq.g_00523	Prba.g_00989
OG0001272	Praq.g_00537	Prba.g_00975
OG0001273	Praq.g_00971	Prba.g_01686
OG0001274	Praq.g_00832	Prba.g_01614
OG0001275	Praq.g_01575	Prba.g_01309
OG0001276	Praq.g_01594	Prba.g_01289
OG0001277	Praq.g_01651	Prba.g_01232
OG0001278	Praq.g_01383	Prba.g_00013
OG0001280	Praq.g_00132	Prba.g_01191
OG0001281	Praq.g_00138	Prba.g_01197
OG0001282	Praq.g_00178	Prba.g_00195
OG0001283	Praq.g_00197	Prba.g_00176
OG0001284	Praq.g_00364	Prba.g_00318
OG0001285	Praq.g_00471	Prba.g_00594
OG0001287	Praq.g_00765	Prba.g_00770
OG0001288	Praq.g_00773	Prba.g_00779
OG0001289	Praq.g_01916	Prba.g_01875
OG0001290	Praq.g_01903	Prba.g_01888
OG0001291	Praq.g_01868	Prba.g_01923
OG0001292	Praq.g_01754	Prba.g_00467
OG0001293	Praq.g_01742	Prba.g_00479
OG0001294	Praq.g_01165	Prba.g_00872
OG0001295	Praq.g_00517	Prba.g_00994
OG0001296	Praq.g_01093	Prba.g_00952
OG0001297	Praq.g_01088	Prba.g_00947
OG0001298	Praq.g_01026	Prba.g_01739
OG0001299	Praq.g_00795	Prba.g_01651
OG0001300	Praq.g_00822	Prba.g_01624
OG0001301	Praq.g_00825	Prba.g_01621
OG0001302	Praq.g_00656	Prba.g_01512
OG0001303	Praq.g_01579	Prba.g_01305
OG0001304	Praq.g_01604	Prba.g_01279
OG0001305	Praq.g_01623	Prba.g_01260
OG0001306	Praq.g_01319	Prba.g_00078
OG0001307	Praq.g_00158	Prba.g_00213
OG0001308	Praq.g_00304	Prba.g_00703
OG0001310	Praq.g_00485	Prba.g_00608
OG0001311	Praq.g_01596	Prba.g_01287
OG0001312	Praq.g_01529	Prba.g_01356
OG0001315	Praq.g_01942	Prba.g_01850
OG0001316	Praq.g_01863	Prba.g_01928
OG0001317	Praq.g_01768	Prba.g_00453
OG0001318	Praq.g_01747	Prba.g_00475
OG0001319	Praq.g_01731	Prba.g_00490
OG0001320	Praq.g_01161	Prba.g_00876
OG0001321	Praq.g_00500	Prba.g_01010
OG0001322	Praq.g_00501	Prba.g_01009
OG0001323	Praq.g_01083	Prba.g_00942
OG0001324	Praq.g_00823	Prba.g_01623
OG0001325	Praq.g_00588	Prba.g_01589
OG0001326	Praq.g_00846	Prba.g_01422
OG0001327	Praq.g_01634	Prba.g_01248
OG0001328	Praq.g_01660	Prba.g_01223
OG0001329	Praq.g_01294	Prba.g_00104, Prba.g_00721
OG0001330	Praq.g_00111	Prba.g_01166
OG0001331	Praq.g_00183	Prba.g_00190
OG0001332	Praq.g_00337	Prba.g_00345
OG0001333	Praq.g_00460	Prba.g_00583
OG0001334	Praq.g_00731	Prba.g_01063
OG0001335	Praq.g_00732	Prba.g_01064
OG0001336	Praq.g_00412	Prba.g_01779
OG0001339	Praq.g_01900	Prba.g_01891
OG0001340	Praq.g_01674	Prba.g_00544
OG0001341	Praq.g_00620	Prba.g_01556
OG0001342	Praq.g_00651	Prba.g_01517
OG0001343	Praq.g_01471	Prba.g_01413
OG0001344	Praq.g_01337	Prba.g_00059
OG0001345	Praq.g_01352	Prba.g_00044
OG0001346	Praq.g_00134	Prba.g_01193
OG0001349	Praq.g_00221	Prba.g_00116
OG0001350	Praq.g_01765	Prba.g_00456
OG0001351	Praq.g_00503	Prba.g_01007
OG0001352	Praq.g_00809	Prba.g_01637
OG0001355	Praq.g_00033	Prba.g_00262
OG0001356	Praq.g_00067	Prba.g_01535
OG0001358	Praq.g_00982	Prba.g_01697
OG0001359	Praq.g_01472	Prba.g_01412
OG0001360	Praq.g_01663	Prba.g_01220
OG0001361	Praq.g_01349	Prba.g_00047
OG0001362	Praq.g_00308	Prba.g_00699
OG0001363	Praq.g_00310	Prba.g_00697
OG0001364	Praq.g_00734	Prba.g_01066
OG0001365	Praq.g_00715	Prba.g_00818
OG0001369	Praq.g_01911	Prba.g_01880
OG0001371	Praq.g_00808	Prba.g_01638
OG0001372	Praq.g_00629	Prba.g_01548
OG0001373	Praq.g_00847	Prba.g_01423
OG0001374	Praq.g_00839	Prba.g_01415
OG0001375	Praq.g_01470	Prba.g_01414
OG0001376	Praq.g_01628	Prba.g_01254
OG0001377	Praq.g_01629	Prba.g_01253
OG0001378	Praq.g_01272	Prba.g_00750
OG0001380	Praq.g_00163	Prba.g_00208
OG0001381	Praq.g_00169	Prba.g_00202
OG0001382	Praq.g_00016	Prba.g_00277
OG0001384	Praq.g_00610	Prba.g_01567
OG0001384	Praq.g_00381	Prba.g_00301
OG0001385	Praq.g_00850	Prba.g_01426
OG0001386	Praq.g_00849	Prba.g_01425
OG0001387	Praq.g_00848	Prba.g_01424
OG0001388	Praq.g_00845	Prba.g_01421
OG0001389	Praq.g_00844	Prba.g_01420
OG0001390	Praq.g_00843	Prba.g_01419
OG0001391	Praq.g_00842	Prba.g_01418
OG0001392	Praq.g_00841	Prba.g_01417
OG0001393	Praq.g_00840	Prba.g_01416
OG0001395	Praq.g_01606	Prba.g_01277
OG0001397	Praq.g_00309	Prba.g_00698
OG0001399	Praq.g_00934	Prba.g_00374
OG0001400	Praq.g_00031	Prba.g_01609
OG0001400	Praq.g_01397	Prba.g_01083
OG0001403	Praq.g_01233	Prba.g_01823
OG0001404	Praq.g_01935	Prba.g_01856
OG0001405	Praq.g_01676	Prba.g_00542
OG0001406	Praq.g_01627	Prba.g_01255
OG0001407	Praq.g_01640	Prba.g_01242
OG0001408	Praq.g_01646, Praq.g_01645	Prba.g_01237
OG0001409	Praq.g_01340	Prba.g_00056
OG0001410	Praq.g_00159	Prba.g_00212
OG0001411	Praq.g_00219	Prba.g_00151
OG0001413	Praq.g_00379	Prba.g_00303
OG0001414	Praq.g_01773	Prba.g_00448
OG0001415	Praq.g_01771	Prba.g_00450
OG0001416	Praq.g_00508	Prba.g_01002
OG0001417	Praq.g_00519, Praq.g_00520	Prba.g_00992
OG0001418	Praq.g_00813	Prba.g_01633
OG0001419	Praq.g_01641	Prba.g_01241
OG0001420	Praq.g_01280	Prba.g_00741
OG0001421	Praq.g_00385	Prba.g_00297
OG0001422	Praq.g_00021	Prba.g_00272
OG0001424	Praq.g_01657	Prba.g_01226
OG0001424	Praq.g_01475	Prba.g_01409
OG0001425	Praq.g_00389	Prba.g_00828
OG0001428	Praq.g_01830	Prba.g_00628
OG0001429	Praq.g_00659	Prba.g_01509
OG0001430	Praq.g_00106	Prba.g_01161
OG0001431	Praq.g_00109	Prba.g_01164
OG0001432	Praq.g_00377	Prba.g_00305
OG0001433	Praq.g_00066	Prba.g_01536
OG0001434	Praq.g_01509	Prba.g_01376
OG0001437	Praq.g_01772	Prba.g_00449
OG0001439	Praq.g_01695	Prba.g_00523
OG0001440	Praq.g_01129	Prba.g_01041
OG0001441	Praq.g_01081	Prba.g_00940
OG0001442	Praq.g_00613	Prba.g_01564
OG0001446	Praq.g_01924	Prba.g_01867
OG0001447	Praq.g_01877	Prba.g_01914
OG0001448	Praq.g_01177	Prba.g_00860
OG0001450	Praq.g_00816	Prba.g_01630
OG0001451	Praq.g_01459	Prba.g_01438
OG0001452	Praq.g_01476	Prba.g_01408
OG0001453	Praq.g_01569	Prba.g_01315
OG0001454	Praq.g_01656	Prba.g_01227
OG0001455	Praq.g_01289	Prba.g_00727
OG0001456	Praq.g_01310	Prba.g_00087
OG0001457	Praq.g_01311	Prba.g_00086
OG0001458	Praq.g_01312	Prba.g_00085
OG0001459	Praq.g_00092	Prba.g_01150
OG0001462	Praq.g_01238	Prba.g_01827
OG0001463	Praq.g_01716	Prba.g_00503
OG0001464	Praq.g_01673	Prba.g_00545
OG0001465	Praq.g_00831	Prba.g_01615
OG0001466	Praq.g_00612	Prba.g_01565
OG0001467	Praq.g_00648	Prba.g_01520
OG0001468	Praq.g_01632	Prba.g_01250
OG0001469	Praq.g_00091	Prba.g_01145
OG0001471	Praq.g_00380	Prba.g_00302
OG0001472	Praq.g_00387	Prba.g_00295
OG0001473	Praq.g_00685	Prba.g_00787
OG0001474	Praq.g_01205	Prba.g_00556
OG0001475	Praq.g_00201	Prba.g_00162
OG0001479	Praq.g_01208	Prba.g_00553
OG0001480	Praq.g_01175	Prba.g_00862
OG0001481	Praq.g_01170	Prba.g_00867
OG0001482	Praq.g_00506	Prba.g_01004
OG0001485	Praq.g_00052	Prba.g_00261
OG0001486	Praq.g_01331	Prba.g_00066
OG0001490	Praq.g_01254	Prba.g_01833
OG0001491	Praq.g_00654	Prba.g_01514
OG0001492	Praq.g_01380	Prba.g_00016
OG0001493	Praq.g_01388	Prba.g_00008
OG0001499	Praq.g_01943	Prba.g_01849
OG0001500	Praq.g_01740	Prba.g_00481
OG0001501	Praq.g_00834	Prba.g_01612
OG0001502	Praq.g_00643	Prba.g_01529
OG0001503	Praq.g_01307	Prba.g_00090
OG0001504	Praq.g_00093	Prba.g_01151
OG0001506	Praq.g_00335	Prba.g_00347
OG0001507	Praq.g_01957	Prba.g_00250
OG0001508	Praq.g_00198	Prba.g_00174
OG0001520	Praq.g_01151, Praq.g_01150	Prba.g_00888
OG0001521	Praq.g_00621	Prba.g_01555
OG0001522	Praq.g_01430	Prba.g_01466
OG0001523	Praq.g_01304	Prba.g_00093
OG0001524	Praq.g_01305	Prba.g_00092
OG0001526	Praq.g_00953	Prba.g_00355
OG0001546	Praq.g_01078	Prba.g_00937
OG0001548	Praq.g_00645	Prba.g_01523
OG0001550	Praq.g_01292	Prba.g_00724
OG0001551	Praq.g_01309	Prba.g_00088
OG0001552	Praq.g_01395	Prba.g_01082
OG0001553	Praq.g_00291	Prba.g_00716
OG0001554	Praq.g_00386	Prba.g_00296
OG0001555	Praq.g_00012	Prba.g_00281
OG0001565	Praq.g_01130	Prba.g_01042
OG0001566	Praq.g_00805	Prba.g_01641
OG0001569	Praq.g_01668	Prba.g_01215
OG0001571	Praq.g_01285	Prba.g_00731
OG0001581	Praq.g_01858	Prba.g_01932
OG0001582	Praq.g_00518	Prba.g_00993
OG0001583	Praq.g_00653	Prba.g_01515
OG0001584	Praq.g_01521	Prba.g_01364
OG0001585	Praq.g_00089	Prba.g_01140
OG0001587	Praq.g_00955	Prba.g_00353
OG0001595	Praq.g_01936	Prba.g_01855
OG0001596	Praq.g_01928	Prba.g_01863
OG0001597	Praq.g_01182	Prba.g_00855
OG0001599	Praq.g_00510	Prba.g_01001
OG0001600	Praq.g_01091	Prba.g_00950
OG0001601	Praq.g_00803	Prba.g_01643
OG0001602	Praq.g_00830	Prba.g_01616
OG0001603	Praq.g_00655	Prba.g_01513
OG0001604	Praq.g_01498	Prba.g_01387
OG0001605	Praq.g_01587	Prba.g_01296
OG0001606	Praq.g_01648	Prba.g_01235
OG0001607	Praq.g_01306	Prba.g_00091
OG0001608	Praq.g_00166	Prba.g_00205
OG0001609	Praq.g_00333	Prba.g_00349
OG0001610	Praq.g_00336	Prba.g_00346
OG0001611	Praq.g_00010	Prba.g_00283
OG0001613	Praq.g_00726	Prba.g_01058
OG0001626	Praq.g_00619	Prba.g_01557
OG0001627	Praq.g_00628	Prba.g_01550
OG0001628	Praq.g_00632	Prba.g_01545
OG0001629	Praq.g_00633	Prba.g_01544
OG0001630	Praq.g_01479	Prba.g_01406
OG0001631	Praq.g_01637	Prba.g_01245
OG0001632	Praq.g_00087	Prba.g_01139
OG0001633	Praq.g_00172	Prba.g_00199
OG0001648	Praq.g_01171	Prba.g_00866
OG0001649	Praq.g_01638	Prba.g_01244
OG0001651	Praq.g_00008	Prba.g_00285
OG0001662	Praq.g_01277	Prba.g_00744
OG0001663	Praq.g_01316	Prba.g_00081
OG0001664	Praq.g_00101	Prba.g_01124
OG0001665	Praq.g_00104	Prba.g_01127
OG0001667	Praq.g_00113	Prba.g_01169
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Prba.g_00254
OG0001685	Praq.g_01461	Prba.g_01436
OG0001686	Praq.g_01586	Prba.g_01297
OG0001687	Praq.g_01631	Prba.g_01251
OG0001688	Praq.g_01636	Prba.g_01246
OG0001696	Praq.g_01460	Prba.g_01437
OG0001697	Praq.g_01468	Prba.g_01428
OG0001698	Praq.g_01635	Prba.g_01247
OG0001699	Praq.g_00566	Prba.g_00241
OG0001701	Praq.g_00952	Prba.g_00356
OG0001704	Praq.g_01948	Prba.g_01848
OG0001705	Praq.g_01142	Prba.g_00897
OG0001707	Praq.g_01655	Prba.g_01228
OG0001708	Praq.g_01315	Prba.g_00082
OG0001709	Praq.g_00220	Prba.g_00117
OG0001710	Praq.g_00933	Prba.g_00375
OG0001712	Praq.g_01133	Prba.g_00917
OG0001718	Praq.g_01181	Prba.g_00856
OG0001719	Praq.g_01154	Prba.g_00885
OG0001720	Praq.g_00116	Prba.g_01173
OG0001721	Praq.g_00625	Prba.g_01553
OG0001723	Praq.g_00086	Prba.g_01137
OG0001725	Praq.g_01156	Prba.g_00883
OG0001726	Praq.g_01136	Prba.g_00914
OG0001742	Praq.g_01167	Prba.g_00870
OG0001744	Praq.g_00120	Prba.g_01178
OG0001745	Praq.g_00376	Prba.g_00306
OG0001772	Praq.g_00851	Prba.g_00898
OG0001773	Praq.g_00014	Prba.g_00279
OG0001774	Praq.g_00806	Prba.g_01640
OG0001775	Praq.g_01643	Prba.g_01239
OG0001776	Praq.g_01274	Prba.g_00748
OG0001777	Praq.g_00076	Prba.g_01097
OG0001778	Praq.g_00108	Prba.g_01163
OG0001779	Praq.g_00121	Prba.g_01179
OG0001780	Praq.g_00228	Prba.g_00138
OG0001781	Praq.g_00022	Prba.g_00271
OG0001819	Praq.g_01153	Prba.g_00886
OG0001821	Praq.g_00626	Prba.g_01552
OG0001822	Praq.g_00641	Prba.g_01531
OG0001823	Praq.g_01462	Prba.g_01435
OG0001824	Praq.g_01585	Prba.g_01298
OG0001825	Praq.g_01644	Prba.g_01238
OG0001826	Praq.g_01647	Prba.g_01236
OG0001827	Praq.g_01650	Prba.g_01233
OG0001828	Praq.g_01271	Prba.g_00751
OG0001829	Praq.g_01275	Prba.g_00747
OG0001830	Praq.g_01288	Prba.g_00728
OG0001831	Praq.g_01299	Prba.g_00098
OG0001832	Praq.g_00098	Prba.g_01158
OG0001833	Praq.g_00174	Prba.g_00197
OG0001834	Praq.g_00224	Prba.g_00141, Prba.g_00142
OG0001919	Praq.g_01144	Prba.g_00893
OG0001920	Praq.g_00835	Prba.g_01611
OG0001921	Praq.g_01464	Prba.g_01433
OG0001922	Praq.g_00148	Prba.g_01207
OG0001982	Praq.g_01176	Prba.g_00861
OG0001983	Praq.g_00608	Prba.g_01569
OG0001984	Praq.g_00646	Prba.g_01522
OG0001985	Praq.g_01467	Prba.g_01429
OG0001986	Praq.g_01573	Prba.g_01311
OG0001987	Praq.g_00095	Prba.g_01155
OG0001989	Praq.g_00164	Prba.g_00207
OG0001992	Praq.g_00636	Prba.g_01542
OG0002026	Praq.g_01145	Prba.g_00892
OG0002027	Praq.g_01465	Prba.g_01431
OG0002028	Praq.g_01580	Prba.g_01303
OG0002031	Praq.g_00032	Prba.g_00263
OG0002032	Praq.g_00388	Prba.g_00827
OG0002033	Praq.g_00724	Prba.g_01211
OG0002057	Praq.g_01893	Prba.g_01898
OG0002058	Praq.g_01822	Prba.g_00636
OG0002059	Praq.g_01180	Prba.g_00857
OG0002060	Praq.g_01178	Prba.g_00859
OG0002061	Praq.g_01143	Prba.g_00895
OG0002064	Praq.g_00516	Prba.g_00995
OG0002065	Praq.g_01043	Prba.g_01756
OG0002066	Praq.g_01037	Prba.g_01750
OG0002067	Praq.g_00582	Prba.g_01595
OG0002068	Praq.g_00615	Prba.g_01560
OG0002069	Praq.g_00617	Prba.g_01559
OG0002070	Praq.g_00642	Prba.g_01530
OG0002071	Praq.g_00644	Prba.g_01524
OG0002072	Praq.g_00652	Prba.g_01516
OG0002073	Praq.g_00675	Prba.g_01494
OG0002074	Praq.g_01455	Prba.g_01442
OG0002075	Praq.g_01466	Prba.g_01430
OG0002076	Praq.g_01502	Prba.g_01383
OG0002077	Praq.g_01581	Prba.g_01302
OG0002078	Praq.g_01584	Prba.g_01299
OG0002079	Praq.g_01589	Prba.g_01294
OG0002080	Praq.g_01607	Prba.g_01276
OG0002081	Praq.g_01630	Prba.g_01252
OG0002082	Praq.g_01639	Prba.g_01243
OG0002083	Praq.g_01652	Prba.g_01231
OG0002084	Praq.g_01653	Prba.g_01230
OG0002085	Praq.g_01659	Prba.g_01224
OG0002086	Praq.g_01664	Prba.g_01219
OG0002087	Praq.g_01665	Prba.g_01218
OG0002088	Praq.g_01666	Prba.g_01217
OG0002089	Praq.g_01286	Prba.g_00730
OG0002090	Praq.g_01291	Prba.g_00725
OG0002091	Praq.g_01308	Prba.g_00089
OG0002093	Praq.g_00045	Prba.g_01134
OG0002094	Praq.g_00114	Prba.g_01170
OG0002095	Praq.g_00118	Prba.g_01176
OG0002099	Praq.g_00383	Prba.g_00299
OG0002100	Praq.g_00004	Prba.g_00290
OG0002101	Praq.g_00007	Prba.g_00287
OG0002102	Praq.g_00011	Prba.g_00282
OG0002103	Praq.g_00013	Prba.g_00280
OG0002104	Praq.g_00015	Prba.g_00278
OG0002105	Praq.g_00492	Prba.g_00615
OG0002146	Praq.g_01106	Prba.g_00965
OG0002148	Praq.g_00611	Prba.g_01566
OG0002149	Praq.g_00631	Prba.g_01546
OG0002150	Praq.g_01582	Prba.g_01301
OG0002151	Praq.g_01290	Prba.g_00726
OG0002152	Praq.g_00105	Prba.g_01160
OG0002153	Praq.g_01583	Prba.g_01300
OG0002215	Praq.g_00609	Prba.g_01568
OG0002217	Praq.g_00657	Prba.g_01511
OG0002218	Praq.g_01463	Prba.g_01434
OG0002219	Praq.g_01279	Prba.g_00742
OG0002221	Praq.g_00119	Prba.g_01177
OG0002222	Praq.g_00019	Prba.g_00274
OG0002223	Praq.g_00035	Prba.g_00255
OG0002224	Praq.g_01157	Prba.g_00881
OG0002226	Praq.g_00581	Prba.g_01596
OG0002262	Praq.g_01256	Prba.g_01835
OG0002264	Praq.g_01427	Prba.g_01470
OG0002265	Praq.g_01293	Prba.g_00722
OG0002266	Praq.g_00102	Prba.g_01125
OG0002268	Praq.g_00094	Prba.g_01154
OG0002269	Praq.g_00096	Prba.g_01156
OG0002271	Praq.g_01959	Prba.g_00256
OG0002272	Praq.g_01295	Prba.g_00102
OG0002310	Praq.g_01166	Prba.g_00871
OG0002319	Praq.g_01138	Prba.g_00912
OG0002320	Praq.g_00107	Prba.g_01162
OG0002322	Praq.g_00006	Prba.g_00288
OG0002324	Praq.g_00040	Prba.g_00252
OG0002327	Praq.g_00034	Prba.g_00260
OG0002361	Praq.g_01202	Prba.g_00559
OG0002365	Praq.g_01134	Prba.g_00916
OG0002367	Praq.g_00099	Prba.g_01159
OG0002370	Praq.g_00315	Prba.g_00692
OG0002371	Praq.g_00378	Prba.g_00304
OG0002376	Praq.g_00020	Prba.g_00273
OG0002378	Praq.g_01297	Prba.g_00100
OG0002414	Praq.g_01284	Prba.g_00732
OG0002428	Praq.g_01149	Prba.g_00889
OG0002478	Praq.g_01131	Prba.g_00920
OG0002482	Praq.g_01155	Prba.g_00884
OG0002484	Praq.g_01135	Prba.g_00915
OG0002485	Praq.g_01139	Prba.g_00911
OG0002489	Praq.g_01140	Prba.g_00910
OG0002559	Praq.g_01403	Prba.g_01088
OG0002560	Praq.g_01148	Prba.g_00890
OG0002620	Praq.g_01152	Prba.g_00887
OG0002623	Praq.g_00038	Prba.g_00253
OG0002624	Praq.g_01174	Prba.g_00863
OG0002625	Praq.g_01162	Prba.g_00875
OG0002627	Praq.g_00259	Prba.g_00161
OG0002628	Praq.g_00837	Prba.g_00156
OG0002691	Praq.g_00090	Prba.g_01144
OG0002694	Praq.g_00009	Prba.g_00284
OG0002697	Praq.g_01505	Prba.g_01380
OG0002782	Praq.g_01132	Prba.g_00918
OG0002783	Praq.g_00572	Prba.g_01604
OG0003030	Praq.g_01147	Prba.g_00891
OG0003174	Praq.g_00578	Prba.g_01599
OG0003245	Praq.g_01950	Prba.g_01038
OG0003354	Praq.g_00929	Prba.g_00379
OG0003357	Praq.g_00042	Prba.g_01122
OG0003361	Praq.g_00580	Prba.g_01597
OG0003362	Praq.g_00579	Prba.g_01598
OG0003363	Praq.g_00576	Prba.g_01600
OG0003364	Praq.g_00575	Prba.g_01601
OG0003365	Praq.g_00574	Prba.g_01602
OG0003366	Praq.g_00573	Prba.g_01603
