Orthogroup	Praq	Prar
OG0001129	Praq.g_01612	Prar.g_01897
OG0001130	Praq.g_01613	Prar.g_01898
OG0001131	Praq.g_01649	Prar.g_01935
OG0001132	Praq.g_01658	Prar.g_01944
OG0001133	Praq.g_01287	Prar.g_01309
OG0001134	Praq.g_01300	Prar.g_01296
OG0001135	Praq.g_01303	Prar.g_01293
OG0001136	Praq.g_01330	Prar.g_01266
OG0001137	Praq.g_01341	Prar.g_01255
OG0001138	Praq.g_01359	Prar.g_01237
OG0001139	Praq.g_01360	Prar.g_01236
OG0001140	Praq.g_01361	Prar.g_01235
OG0001141	Praq.g_01362	Prar.g_01234
OG0001142	Praq.g_01363	Prar.g_01233
OG0001143	Praq.g_01370	Prar.g_01226
OG0001144	Praq.g_01375	Prar.g_01221
OG0001145	Praq.g_00125	Prar.g_00963
OG0001146	Praq.g_00137	Prar.g_00951
OG0001147	Praq.g_00161	Prar.g_00925
OG0001148	Praq.g_00179	Prar.g_00909
OG0001149	Praq.g_00180	Prar.g_00908
OG0001150	Praq.g_00181	Prar.g_00907
OG0001151	Praq.g_00192	Prar.g_00896
OG0001152	Praq.g_00193	Prar.g_00895
OG0001153	Praq.g_00326	Prar.g_00815
OG0001154	Praq.g_00327	Prar.g_00814
OG0001155	Praq.g_00339	Prar.g_00802
OG0001156	Praq.g_00342	Prar.g_00799
OG0001157	Praq.g_00343	Prar.g_00798
OG0001158	Praq.g_00344	Prar.g_00797
OG0001159	Praq.g_00345	Prar.g_00796
OG0001160	Praq.g_00369	Prar.g_00772
OG0001161	Praq.g_00382	Prar.g_00760
OG0001162	Praq.g_00005	Prar.g_00749
OG0001165	Praq.g_00498	Prar.g_01144
OG0001166	Praq.g_00478	Prar.g_01124
OG0001167	Praq.g_00461	Prar.g_01959
OG0001168	Praq.g_00459	Prar.g_01957
OG0001169	Praq.g_00457	Prar.g_00596
OG0001170	Praq.g_00455	Prar.g_00598
OG0001171	Praq.g_00446	Prar.g_00607
OG0001172	Praq.g_00948	Prar.g_01111
OG0001173	Praq.g_00947	Prar.g_01110
OG0001174	Praq.g_00939	Prar.g_01102
OG0001175	Praq.g_00938	Prar.g_01101
OG0001176	Praq.g_00931	Prar.g_01094
OG0001177	Praq.g_00928	Prar.g_01091
OG0001178	Praq.g_00923	Prar.g_01086
OG0001179	Praq.g_00895	Prar.g_01043
OG0001180	Praq.g_00874	Prar.g_01022
OG0001181	Praq.g_00870	Prar.g_01018
OG0001182	Praq.g_00863	Prar.g_01011
OG0001183	Praq.g_00728	Prar.g_00618
OG0001184	Praq.g_00744	Prar.g_00634
OG0001185	Praq.g_00758	Prar.g_00648
OG0001186	Praq.g_00684	Prar.g_00670
OG0001187	Praq.g_00688	Prar.g_00674
OG0001188	Praq.g_00690	Prar.g_00676
OG0001189	Praq.g_00707	Prar.g_00693
OG0001190	Praq.g_00711	Prar.g_00697
OG0001191	Praq.g_00721	Prar.g_00707
OG0001192	Praq.g_00390	Prar.g_00074
OG0001193	Praq.g_00400	Prar.g_00064
OG0001194	Praq.g_00401	Prar.g_00063
OG0001195	Praq.g_00402	Prar.g_00062
OG0001196	Praq.g_00415	Prar.g_00049
OG0001197	Praq.g_00416	Prar.g_00048
OG0001198	Praq.g_00423	Prar.g_00041
OG0001199	Praq.g_01929	Prar.g_00254
OG0001200	Praq.g_01927	Prar.g_00252
OG0001201	Praq.g_01895	Prar.g_00220
OG0001202	Praq.g_01803	Prar.g_00128
OG0001203	Praq.g_01764	Prar.g_00089
OG0001204	Praq.g_01759	Prar.g_00084
OG0001205	Praq.g_01112	Prar.g_00493
OG0001206	Praq.g_00512	Prar.g_00511
OG0001207	Praq.g_00528	Prar.g_00527
OG0001208	Praq.g_00533	Prar.g_00532
OG0001209	Praq.g_01067	Prar.g_01365
OG0001210	Praq.g_01062	Prar.g_01370
OG0001211	Praq.g_01052	Prar.g_01380
OG0001212	Praq.g_01006	Prar.g_01426
OG0001213	Praq.g_00973	Prar.g_01459
OG0001214	Praq.g_00965	Prar.g_01467
OG0001215	Praq.g_00819	Prar.g_01520
OG0001216	Praq.g_00585	Prar.g_01601
OG0001217	Praq.g_00622	Prar.g_01638
OG0001219	Praq.g_00658	Prar.g_01672
OG0001220	Praq.g_01449	Prar.g_01735
OG0001221	Praq.g_01501	Prar.g_01787
OG0001222	Praq.g_01540	Prar.g_01825
OG0001223	Praq.g_01566	Prar.g_01851
OG0001224	Praq.g_01615	Prar.g_01900
OG0001225	Praq.g_01617	Prar.g_01902
OG0001226	Praq.g_01642	Prar.g_01928
OG0001227	Praq.g_01661	Prar.g_01947
OG0001228	Praq.g_01378	Prar.g_01218
OG0001229	Praq.g_00173	Prar.g_00913
OG0001230	Praq.g_00286	Prar.g_00347
OG0001231	Praq.g_00003	Prar.g_00751
OG0001232	Praq.g_00474	Prar.g_01120
OG0001233	Praq.g_00454	Prar.g_00599
OG0001234	Praq.g_00936	Prar.g_01099
OG0001235	Praq.g_00926	Prar.g_01089
OG0001236	Praq.g_00741	Prar.g_00631
OG0001237	Praq.g_00745	Prar.g_00635
OG0001238	Praq.g_00722	Prar.g_00708
OG0001239	Praq.g_01932	Prar.g_00547
OG0001240	Praq.g_01910	Prar.g_00235
OG0001241	Praq.g_01902	Prar.g_00227
OG0001242	Praq.g_01884	Prar.g_00209
OG0001243	Praq.g_01878	Prar.g_00203
OG0001244	Praq.g_01862	Prar.g_00187
OG0001245	Praq.g_01163	Prar.g_00441
OG0001246	Praq.g_01098	Prar.g_01335
OG0001247	Praq.g_00812	Prar.g_01513
OG0001248	Praq.g_00814	Prar.g_01515
OG0001249	Praq.g_00647	Prar.g_01661
OG0001250	Praq.g_01438	Prar.g_01724
OG0001251	Praq.g_01474	Prar.g_01760
OG0001252	Praq.g_01610	Prar.g_01895
OG0001253	Praq.g_01662	Prar.g_01948
OG0001254	Praq.g_01302	Prar.g_01294
OG0001255	Praq.g_01317	Prar.g_01279
OG0001256	Praq.g_00384	Prar.g_00758
OG0001257	Praq.g_00002	Prar.g_00752
OG0001259	Praq.g_00456	Prar.g_00597
OG0001260	Praq.g_00440	Prar.g_00613
OG0001261	Praq.g_00887	Prar.g_01035
OG0001262	Praq.g_00705	Prar.g_00691
OG0001263	Praq.g_01875	Prar.g_00200
OG0001264	Praq.g_01242	Prar.g_00593
OG0001265	Praq.g_01885	Prar.g_00210
OG0001266	Praq.g_01799	Prar.g_00124
OG0001267	Praq.g_01723	Prar.g_00307
OG0001268	Praq.g_01206	Prar.g_00399
OG0001269	Praq.g_01185	Prar.g_00419
OG0001270	Praq.g_01123	Prar.g_00482
OG0001271	Praq.g_00523	Prar.g_00522
OG0001272	Praq.g_00537	Prar.g_00536
OG0001273	Praq.g_00971	Prar.g_01461
OG0001274	Praq.g_00832	Prar.g_01533
OG0001275	Praq.g_01575	Prar.g_01860
OG0001276	Praq.g_01594	Prar.g_01879
OG0001277	Praq.g_01651	Prar.g_01937
OG0001278	Praq.g_01383	Prar.g_01213
OG0001280	Praq.g_00132	Prar.g_00956
OG0001281	Praq.g_00138	Prar.g_00950
OG0001282	Praq.g_00178	Prar.g_00910
OG0001283	Praq.g_00197	Prar.g_00891
OG0001284	Praq.g_00364	Prar.g_00777
OG0001285	Praq.g_00471	Prar.g_01966
OG0001287	Praq.g_00765	Prar.g_00655
OG0001288	Praq.g_00773	Prar.g_00663
OG0001289	Praq.g_01916	Prar.g_00241
OG0001290	Praq.g_01903	Prar.g_00228
OG0001291	Praq.g_01868	Prar.g_00193
OG0001292	Praq.g_01754	Prar.g_00079
OG0001293	Praq.g_01742	Prar.g_00326
OG0001294	Praq.g_01165	Prar.g_00439
OG0001295	Praq.g_00517	Prar.g_00516
OG0001296	Praq.g_01093	Prar.g_01340
OG0001298	Praq.g_01026	Prar.g_01406
OG0001299	Praq.g_00795	Prar.g_01496
OG0001300	Praq.g_00822	Prar.g_01523
OG0001301	Praq.g_00825	Prar.g_01526
OG0001302	Praq.g_00656	Prar.g_01670
OG0001303	Praq.g_01579	Prar.g_01864
OG0001304	Praq.g_01604	Prar.g_01889
OG0001305	Praq.g_01623	Prar.g_01908
OG0001306	Praq.g_01319	Prar.g_01277
OG0001307	Praq.g_00158	Prar.g_00928
OG0001308	Praq.g_00304	Prar.g_00837
OG0001310	Praq.g_00485	Prar.g_01131
OG0001311	Praq.g_01596	Prar.g_01881
OG0001312	Praq.g_01529	Prar.g_01814
OG0001315	Praq.g_01942	Prar.g_00556
OG0001316	Praq.g_01863	Prar.g_00188
OG0001317	Praq.g_01768	Prar.g_00093
OG0001318	Praq.g_01747	Prar.g_00331
OG0001319	Praq.g_01731	Prar.g_00315
OG0001320	Praq.g_01161	Prar.g_00443
OG0001321	Praq.g_00500	Prar.g_00499
OG0001322	Praq.g_00501	Prar.g_00500
OG0001323	Praq.g_01083	Prar.g_01349
OG0001324	Praq.g_00823	Prar.g_01524
OG0001325	Praq.g_00588	Prar.g_01604
OG0001326	Praq.g_00846	Prar.g_01547
OG0001327	Praq.g_01634	Prar.g_01920
OG0001328	Praq.g_01660	Prar.g_01946
OG0001329	Praq.g_01294	Prar.g_01302
OG0001330	Praq.g_00111	Prar.g_00977
OG0001331	Praq.g_00183	Prar.g_00905
OG0001332	Praq.g_00337	Prar.g_00804
OG0001333	Praq.g_00460	Prar.g_01958
OG0001334	Praq.g_00731	Prar.g_00621
OG0001335	Praq.g_00732	Prar.g_00622
OG0001336	Praq.g_00412	Prar.g_00052
OG0001339	Praq.g_01900	Prar.g_00225
OG0001340	Praq.g_01674	Prar.g_00259
OG0001341	Praq.g_00620	Prar.g_01636
OG0001342	Praq.g_00651	Prar.g_01665
OG0001343	Praq.g_01471	Prar.g_01757
OG0001344	Praq.g_01337	Prar.g_01259
OG0001345	Praq.g_01352	Prar.g_01244
OG0001346	Praq.g_00134	Prar.g_00954
OG0001348	Praq.g_00023	Prar.g_00732
OG0001349	Praq.g_00221	Prar.g_00867
OG0001350	Praq.g_01765	Prar.g_00090
OG0001351	Praq.g_00503	Prar.g_00502
OG0001352	Praq.g_00809	Prar.g_01510
OG0001355	Praq.g_00033	Prar.g_00722
OG0001355	Praq.g_00044	Prar.g_01158
OG0001356	Praq.g_00067	Prar.g_01181
OG0001358	Praq.g_00982	Prar.g_01450
OG0001359	Praq.g_01472	Prar.g_01758
OG0001360	Praq.g_01663	Prar.g_01949
OG0001361	Praq.g_01349	Prar.g_01247
OG0001362	Praq.g_00308	Prar.g_00833
OG0001363	Praq.g_00310	Prar.g_00831
OG0001364	Praq.g_00734	Prar.g_00624
OG0001365	Praq.g_00715	Prar.g_00701
OG0001369	Praq.g_01911	Prar.g_00236
OG0001370	Praq.g_00509	Prar.g_00508
OG0001371	Praq.g_00808	Prar.g_01509
OG0001372	Praq.g_00629	Prar.g_01644
OG0001373	Praq.g_00847	Prar.g_01548
OG0001374	Praq.g_00839	Prar.g_01540
OG0001375	Praq.g_01470	Prar.g_01756
OG0001376	Praq.g_01628	Prar.g_01914
OG0001377	Praq.g_01629	Prar.g_01915
OG0001378	Praq.g_01272	Prar.g_01325
OG0001380	Praq.g_00163	Prar.g_00923
OG0001381	Praq.g_00169	Prar.g_00917
OG0001382	Praq.g_00016	Prar.g_00738
OG0001384	Praq.g_00610	Prar.g_01626
OG0001384	Praq.g_00381	Prar.g_00761
OG0001385	Praq.g_00850	Prar.g_01551
OG0001386	Praq.g_00849	Prar.g_01550
OG0001387	Praq.g_00848	Prar.g_01549
OG0001388	Praq.g_00845	Prar.g_01546
OG0001389	Praq.g_00844	Prar.g_01545
OG0001390	Praq.g_00843	Prar.g_01544
OG0001391	Praq.g_00842	Prar.g_01543
OG0001392	Praq.g_00841	Prar.g_01542
OG0001393	Praq.g_00840	Prar.g_01541
OG0001395	Praq.g_01606	Prar.g_01891
OG0001397	Praq.g_00309	Prar.g_00832
OG0001399	Praq.g_00934	Prar.g_01097
OG0001400	Praq.g_00265	Prar.g_00368
OG0001400	Praq.g_00031	Prar.g_00724
OG0001400	Praq.g_01397	Prar.g_01199
OG0001403	Praq.g_01233	Prar.g_00008
OG0001404	Praq.g_01935	Prar.g_00550
OG0001405	Praq.g_01676	Prar.g_00261
OG0001406	Praq.g_01627	Prar.g_01913
OG0001407	Praq.g_01640	Prar.g_01926
OG0001408	Praq.g_01646	Prar.g_01932
OG0001408	Praq.g_01645	Prar.g_01931
OG0001409	Praq.g_01340	Prar.g_01256
OG0001410	Praq.g_00159	Prar.g_00927
OG0001411	Praq.g_00219	Prar.g_00869
OG0001413	Praq.g_00379	Prar.g_00763
OG0001414	Praq.g_01773	Prar.g_00098
OG0001415	Praq.g_01771	Prar.g_00096
OG0001416	Praq.g_00508	Prar.g_00507
OG0001417	Praq.g_00519	Prar.g_00518
OG0001417	Praq.g_00520	Prar.g_00519
OG0001418	Praq.g_00813	Prar.g_01514
OG0001419	Praq.g_01641	Prar.g_01927
OG0001420	Praq.g_01280	Prar.g_01316
OG0001421	Praq.g_00385	Prar.g_00757
OG0001422	Praq.g_00021	Prar.g_00734
OG0001423	Praq.g_00859	Prar.g_01560
OG0001424	Praq.g_01657	Prar.g_01943
OG0001424	Praq.g_01475	Prar.g_01761
OG0001428	Praq.g_01830	Prar.g_00155
OG0001429	Praq.g_00659	Prar.g_01673
OG0001430	Praq.g_00106	Prar.g_00982
OG0001431	Praq.g_00109	Prar.g_00979
OG0001432	Praq.g_00377	Prar.g_00764
OG0001433	Praq.g_00066	Prar.g_01180
OG0001435	Praq.g_01486	Prar.g_01772
OG0001437	Praq.g_01772	Prar.g_00097
OG0001438	Praq.g_01709	Prar.g_00294
OG0001439	Praq.g_01695	Prar.g_00280
OG0001440	Praq.g_01129	Prar.g_00476
OG0001441	Praq.g_01081	Prar.g_01351
OG0001442	Praq.g_00613	Prar.g_01629
OG0001446	Praq.g_01924	Prar.g_00249
OG0001447	Praq.g_01877	Prar.g_00202
OG0001448	Praq.g_01177	Prar.g_00427
OG0001450	Praq.g_00816	Prar.g_01517
OG0001451	Praq.g_01459	Prar.g_01745
OG0001452	Praq.g_01476	Prar.g_01762
OG0001453	Praq.g_01569	Prar.g_01854
OG0001454	Praq.g_01656	Prar.g_01942
OG0001455	Praq.g_01289	Prar.g_01307
OG0001456	Praq.g_01310	Prar.g_01286
OG0001457	Praq.g_01311	Prar.g_01285
OG0001458	Praq.g_01312	Prar.g_01284
OG0001459	Praq.g_00092	Prar.g_00996
OG0001462	Praq.g_01238	Prar.g_00003
OG0001463	Praq.g_01716	Prar.g_00301
OG0001464	Praq.g_01673	Prar.g_00258
OG0001465	Praq.g_00831	Prar.g_01532
OG0001466	Praq.g_00083	Prar.g_01004
OG0001466	Praq.g_00548	Prar.g_01562
OG0001466	Praq.g_00857	Prar.g_01558
OG0001466	Praq.g_00612	Prar.g_01628
OG0001467	Praq.g_00648	Prar.g_01662
OG0001468	Praq.g_01632	Prar.g_01918
OG0001469	Praq.g_00091	Prar.g_00997
OG0001470	Praq.g_00199	Prar.g_00889
OG0001471	Praq.g_00380	Prar.g_00762
OG0001472	Praq.g_00387	Prar.g_00755
OG0001473	Praq.g_00685	Prar.g_00671
OG0001474	Praq.g_01205	Prar.g_00400
OG0001475	Praq.g_00201	Prar.g_00887
OG0001479	Praq.g_01208	Prar.g_00397
OG0001480	Praq.g_01175	Prar.g_00429
OG0001481	Praq.g_01170	Prar.g_00434
OG0001482	Praq.g_00506	Prar.g_00505
OG0001485	Praq.g_00052	Prar.g_01166
OG0001486	Praq.g_01331	Prar.g_01265
OG0001490	Praq.g_01254	Prar.g_00581
OG0001491	Praq.g_00654	Prar.g_01668
OG0001492	Praq.g_01380	Prar.g_01216
OG0001493	Praq.g_01388	Prar.g_01208
OG0001494	Praq.g_00252	Prar.g_00381
OG0001499	Praq.g_01943	Prar.g_00557
OG0001500	Praq.g_01740	Prar.g_00324
OG0001501	Praq.g_00834	Prar.g_01535
OG0001502	Praq.g_00643	Prar.g_01657
OG0001503	Praq.g_01307	Prar.g_01289
OG0001504	Praq.g_00093	Prar.g_00995
OG0001506	Praq.g_00335	Prar.g_00806
OG0001507	Praq.g_01957	Prar.g_00714
OG0001508	Praq.g_00198	Prar.g_00890
OG0001520	Praq.g_01151	Prar.g_00454
OG0001520	Praq.g_01150	Prar.g_00455
OG0001521	Praq.g_00621	Prar.g_01637
OG0001522	Praq.g_01430	Prar.g_01716
OG0001523	Praq.g_01304	Prar.g_01292
OG0001524	Praq.g_01305	Prar.g_01291
OG0001526	Praq.g_00953	Prar.g_01116
OG0001528	Praq.g_00200	Prar.g_00888
OG0001546	Praq.g_01078	Prar.g_01354
OG0001548	Praq.g_00645	Prar.g_01659
OG0001550	Praq.g_01292	Prar.g_01304
OG0001551	Praq.g_01309	Prar.g_01287
OG0001552	Praq.g_01395	Prar.g_01201
OG0001553	Praq.g_00291	Prar.g_00342
OG0001554	Praq.g_00386	Prar.g_00756
OG0001555	Praq.g_00012	Prar.g_00742
OG0001565	Praq.g_01130	Prar.g_00475
OG0001566	Praq.g_00805	Prar.g_01506
OG0001569	Praq.g_01668	Prar.g_01954
OG0001571	Praq.g_01285	Prar.g_01311
OG0001572	Praq.g_00078	Prar.g_01192
OG0001581	Praq.g_01858	Prar.g_00183
OG0001582	Praq.g_00518	Prar.g_00517
OG0001583	Praq.g_00653	Prar.g_01667
OG0001583	Praq.g_01244	Prar.g_00591
OG0001584	Praq.g_01521	Prar.g_01806
OG0001585	Praq.g_00089	Prar.g_00998
OG0001587	Praq.g_00955	Prar.g_01118
OG0001588	Praq.g_00270	Prar.g_00363
OG0001595	Praq.g_01936	Prar.g_00551
OG0001596	Praq.g_01928	Prar.g_00253
OG0001597	Praq.g_01182	Prar.g_00422
OG0001599	Praq.g_00510	Prar.g_00509
OG0001600	Praq.g_01091	Prar.g_01342
OG0001601	Praq.g_00803	Prar.g_01504
OG0001602	Praq.g_00830	Prar.g_01531
OG0001603	Praq.g_00655	Prar.g_01669
OG0001604	Praq.g_01498	Prar.g_01784
OG0001605	Praq.g_01587	Prar.g_01872
OG0001606	Praq.g_01648	Prar.g_01934
OG0001607	Praq.g_01306	Prar.g_01290
OG0001608	Praq.g_00166	Prar.g_00920
OG0001609	Praq.g_00333	Prar.g_00808
OG0001610	Praq.g_00336	Prar.g_00805
OG0001611	Praq.g_00010	Prar.g_00744
OG0001613	Praq.g_00726	Prar.g_00616
OG0001625	Praq.g_01745	Prar.g_00329
OG0001626	Praq.g_00619	Prar.g_01635
OG0001627	Praq.g_00628	Prar.g_01643
OG0001628	Praq.g_00632	Prar.g_01646
OG0001629	Praq.g_00633	Prar.g_01647
OG0001630	Praq.g_01479	Prar.g_01765
OG0001631	Praq.g_01637	Prar.g_01923
OG0001632	Praq.g_00087	Prar.g_01000
OG0001633	Praq.g_00172	Prar.g_00914
OG0001647	Praq.g_01730	Prar.g_00314
OG0001648	Praq.g_01171	Prar.g_00433
OG0001649	Praq.g_01638	Prar.g_01924
OG0001650	Praq.g_00154	Prar.g_00934
OG0001651	Praq.g_00008	Prar.g_00746
OG0001662	Praq.g_01277	Prar.g_01319
OG0001663	Praq.g_01316	Prar.g_01280
OG0001664	Praq.g_00101	Prar.g_00987
OG0001665	Praq.g_00104	Prar.g_00984
OG0001667	Praq.g_00113	Prar.g_00975
OG0001670	Praq.g_00055	Prar.g_01169
OG0001670	Praq.g_01406	Prar.g_01194
OG0001670	Praq.g_00047	Prar.g_01161
OG0001670	Praq.g_00037	Prar.g_00718
OG0001684	Praq.g_01014	Prar.g_01418
OG0001685	Praq.g_01461	Prar.g_01747
OG0001686	Praq.g_01586	Prar.g_01871
OG0001687	Praq.g_01631	Prar.g_01917
OG0001688	Praq.g_01636	Prar.g_01922
OG0001696	Praq.g_01460	Prar.g_01746
OG0001697	Praq.g_01468	Prar.g_01754
OG0001698	Praq.g_01635	Prar.g_01921
OG0001699	Praq.g_00566	Prar.g_01582
OG0001701	Praq.g_00952	Prar.g_01115
OG0001704	Praq.g_01948	Prar.g_00562
OG0001704	Praq.g_01269, Praq.g_01270	Prar.g_00566
OG0001704	Praq.g_01399	Prar.g_01198
OG0001705	Praq.g_01142	Prar.g_00463
OG0001706	Praq.g_01404	Prar.g_01196
OG0001707	Praq.g_01655	Prar.g_01941
OG0001708	Praq.g_01315	Prar.g_01281
OG0001709	Praq.g_00220	Prar.g_00868
OG0001710	Praq.g_00933	Prar.g_01096
OG0001711	Praq.g_00079	Prar.g_01193
OG0001712	Praq.g_01133	Prar.g_00472
OG0001713	Praq.g_01946	Prar.g_00560
OG0001718	Praq.g_01181	Prar.g_00423
OG0001719	Praq.g_01154	Prar.g_00451
OG0001720	Praq.g_00116	Prar.g_00972
OG0001721	Praq.g_00625	Prar.g_01641
OG0001722	Praq.g_01477	Prar.g_01763
OG0001723	Praq.g_00086	Prar.g_01001
OG0001725	Praq.g_01156	Prar.g_00449
OG0001726	Praq.g_01136	Prar.g_00469
OG0001742	Praq.g_01167	Prar.g_00437
OG0001744	Praq.g_00120	Prar.g_00968
OG0001745	Praq.g_00376	Prar.g_00765
OG0001746	Praq.g_00074	Prar.g_01188
OG0001772	Praq.g_00851	Prar.g_01552
OG0001773	Praq.g_00014	Prar.g_00740
OG0001774	Praq.g_00806	Prar.g_01507
OG0001775	Praq.g_01643	Prar.g_01929
OG0001776	Praq.g_01274	Prar.g_01323
OG0001777	Praq.g_00076	Prar.g_01190
OG0001778	Praq.g_00108	Prar.g_00980
OG0001779	Praq.g_00121	Prar.g_00967
OG0001780	Praq.g_00228	Prar.g_00860
OG0001781	Praq.g_00022	Prar.g_00733
OG0001819	Praq.g_01153	Prar.g_00452
OG0001821	Praq.g_00626	Prar.g_01642
OG0001822	Praq.g_00641	Prar.g_01655
OG0001823	Praq.g_01462	Prar.g_01748
OG0001824	Praq.g_01585	Prar.g_01870
OG0001825	Praq.g_01644	Prar.g_01930
OG0001826	Praq.g_01647	Prar.g_01933
OG0001827	Praq.g_01650	Prar.g_01936
OG0001828	Praq.g_01271	Prar.g_01326
OG0001829	Praq.g_01275	Prar.g_01322
OG0001830	Praq.g_01288	Prar.g_01308
OG0001831	Praq.g_01299	Prar.g_01297
OG0001832	Praq.g_00098	Prar.g_00990
OG0001833	Praq.g_00174	Prar.g_00912
OG0001834	Praq.g_00224	Prar.g_00864
OG0001836	Praq.g_00053	Prar.g_01167
OG0001919	Praq.g_01144	Prar.g_00461
OG0001920	Praq.g_00835	Prar.g_01536
OG0001921	Praq.g_01464	Prar.g_01750
OG0001922	Praq.g_00148	Prar.g_00940
OG0001924	Praq.g_00559	Prar.g_01574
OG0001925	Praq.g_00558	Prar.g_01573
OG0001926	Praq.g_00557	Prar.g_01572
OG0001927	Praq.g_00556	Prar.g_01571
OG0001982	Praq.g_01176	Prar.g_00428
OG0001983	Praq.g_00608	Prar.g_01624
OG0001984	Praq.g_00646	Prar.g_01660
OG0001985	Praq.g_01467	Prar.g_01753
OG0001986	Praq.g_01573	Prar.g_01858
OG0001987	Praq.g_00095	Prar.g_00993
OG0001989	Praq.g_00164	Prar.g_00922
OG0001992	Praq.g_00636	Prar.g_01650
OG0001993	Praq.g_00561	Prar.g_01576
OG0001994	Praq.g_00560	Prar.g_01575
OG0002026	Praq.g_01145	Prar.g_00460
OG0002027	Praq.g_01465	Prar.g_01751
OG0002028	Praq.g_01580	Prar.g_01865
OG0002031	Praq.g_00032	Prar.g_00723
OG0002032	Praq.g_00388	Prar.g_00075
OG0002033	Praq.g_00724	Prar.g_00614
OG0002057	Praq.g_01893	Prar.g_00218
OG0002058	Praq.g_01822	Prar.g_00147
OG0002059	Praq.g_01180	Prar.g_00424
OG0002060	Praq.g_01178	Prar.g_00426
OG0002061	Praq.g_01143	Prar.g_00462
OG0002064	Praq.g_00516	Prar.g_00515
OG0002065	Praq.g_01043	Prar.g_01389
OG0002066	Praq.g_01037	Prar.g_01395
OG0002067	Praq.g_00582	Prar.g_01598
OG0002068	Praq.g_00615	Prar.g_01631
OG0002069	Praq.g_00617	Prar.g_01633
OG0002070	Praq.g_00642	Prar.g_01656
OG0002071	Praq.g_00644	Prar.g_01658
OG0002072	Praq.g_00652	Prar.g_01666
OG0002073	Praq.g_00675	Prar.g_01689
OG0002074	Praq.g_01455	Prar.g_01741
OG0002075	Praq.g_01466	Prar.g_01752
OG0002076	Praq.g_01502	Prar.g_01788
OG0002077	Praq.g_01581	Prar.g_01866
OG0002078	Praq.g_01584	Prar.g_01869
OG0002079	Praq.g_01589	Prar.g_01874
OG0002080	Praq.g_01607	Prar.g_01892
OG0002081	Praq.g_01630	Prar.g_01916
OG0002082	Praq.g_01639	Prar.g_01925
OG0002083	Praq.g_01652	Prar.g_01938
OG0002084	Praq.g_01653	Prar.g_01939
OG0002085	Praq.g_01659	Prar.g_01945
OG0002086	Praq.g_01664	Prar.g_01950
OG0002087	Praq.g_01665	Prar.g_01951
OG0002088	Praq.g_01666	Prar.g_01952
OG0002089	Praq.g_01286	Prar.g_01310
OG0002090	Praq.g_01291	Prar.g_01305
OG0002091	Praq.g_01308	Prar.g_01288
OG0002093	Praq.g_00045	Prar.g_01159
OG0002094	Praq.g_00114	Prar.g_00974
OG0002095	Praq.g_00118	Prar.g_00970
OG0002097	Praq.g_00234	Prar.g_00854
OG0002099	Praq.g_00383	Prar.g_00759
OG0002100	Praq.g_00004	Prar.g_00750
OG0002101	Praq.g_00007	Prar.g_00747
OG0002102	Praq.g_00011	Prar.g_00743
OG0002103	Praq.g_00013	Prar.g_00741
OG0002104	Praq.g_00015	Prar.g_00739
OG0002105	Praq.g_00492	Prar.g_01138
OG0002109	Praq.g_00151	Prar.g_00937
OG0002110	Praq.g_00852	Prar.g_01553
OG0002110	Praq.g_00855	Prar.g_01556
OG0002111	Praq.g_01011	Prar.g_01421
OG0002146	Praq.g_01106	Prar.g_01327
OG0002148	Praq.g_00611	Prar.g_01627
OG0002149	Praq.g_00631	Prar.g_01645
OG0002150	Praq.g_01582	Prar.g_01867
OG0002151	Praq.g_01290	Prar.g_01306
OG0002152	Praq.g_00105	Prar.g_00983
OG0002153	Praq.g_01583	Prar.g_01868
OG0002155	Praq.g_00243	Prar.g_00845
OG0002155	Praq.g_00227	Prar.g_00861
OG0002156	Praq.g_01252	Prar.g_00583
OG0002156	Praq.g_01253	Prar.g_00582
OG0002215	Praq.g_00609	Prar.g_01625
OG0002217	Praq.g_00657	Prar.g_01671
OG0002218	Praq.g_01463	Prar.g_01749
OG0002219	Praq.g_01279	Prar.g_01317
OG0002221	Praq.g_00119	Prar.g_00969
OG0002223	Praq.g_00035	Prar.g_00720
OG0002224	Praq.g_01157	Prar.g_00447
OG0002226	Praq.g_00581	Prar.g_01597
OG0002262	Praq.g_01256	Prar.g_00579
OG0002264	Praq.g_01427	Prar.g_01713
OG0002265	Praq.g_01293	Prar.g_01303
OG0002266	Praq.g_00102	Prar.g_00986
OG0002268	Praq.g_00094	Prar.g_00994
OG0002269	Praq.g_00096	Prar.g_00992
OG0002272	Praq.g_01295	Prar.g_01301
OG0002273	Praq.g_01945	Prar.g_00559
OG0002274	Praq.g_00235	Prar.g_00853
OG0002310	Praq.g_01166	Prar.g_00438
OG0002311	Praq.g_00088	Prar.g_00999
OG0002312	Praq.g_00634	Prar.g_01648
OG0002319	Praq.g_01138	Prar.g_00467
OG0002320	Praq.g_00107	Prar.g_00981
OG0002322	Praq.g_00006	Prar.g_00748
OG0002324	Praq.g_00040	Prar.g_00716
OG0002326	Praq.g_00062	Prar.g_01176
OG0002327	Praq.g_00034	Prar.g_00721
OG0002361	Praq.g_01202	Prar.g_00403
OG0002364	Praq.g_00660	Prar.g_01674
OG0002365	Praq.g_01134	Prar.g_00471
OG0002367	Praq.g_00099	Prar.g_00989
OG0002370	Praq.g_00315	Prar.g_00826
