Orthogroup	Praq	Prbc
OG0001109	Praq.g_01551	Prbc.g_02039
OG0001110	Praq.g_01553	Prbc.g_02041
OG0001111	Praq.g_01554	Prbc.g_02042
OG0001112	Praq.g_01555	Prbc.g_02043
OG0001113	Praq.g_01556	Prbc.g_02044
OG0001114	Praq.g_01557	Prbc.g_02045
OG0001115	Praq.g_01559	Prbc.g_02047
OG0001116	Praq.g_01560	Prbc.g_02048
OG0001117	Praq.g_01561	Prbc.g_02049
OG0001118	Praq.g_01562	Prbc.g_02050
OG0001119	Praq.g_01563	Prbc.g_02051
OG0001120	Praq.g_01565	Prbc.g_02052
OG0001121	Praq.g_01298	Prbc.g_00645
OG0001122	Praq.g_01591	Prbc.g_02081
OG0001123	Praq.g_01595	Prbc.g_02086
OG0001124	Praq.g_01597	Prbc.g_02088
OG0001125	Praq.g_01598	Prbc.g_02090
OG0001126	Praq.g_01608	Prbc.g_02101
OG0001127	Praq.g_01609	Prbc.g_02102
OG0001128	Praq.g_01611	Prbc.g_02105
OG0001129	Praq.g_01612	Prbc.g_02106
OG0001130	Praq.g_01613	Prbc.g_02107
OG0001131	Praq.g_01649	Prbc.g_01941
OG0001132	Praq.g_01658	Prbc.g_02152
OG0001133	Praq.g_01287	Prbc.g_02128
OG0001134	Praq.g_01300	Prbc.g_00896
OG0001135	Praq.g_01303	Prbc.g_00899
OG0001136	Praq.g_01330	Prbc.g_01449
OG0001137	Praq.g_01341	Prbc.g_01436
OG0001138	Praq.g_01359	Prbc.g_01416
OG0001139	Praq.g_01360	Prbc.g_01414
OG0001140	Praq.g_01361	Prbc.g_01413
OG0001141	Praq.g_01362	Prbc.g_01412
OG0001142	Praq.g_01363	Prbc.g_01411
OG0001143	Praq.g_01370	Prbc.g_01404
OG0001144	Praq.g_01375	Prbc.g_01399
OG0001145	Praq.g_00125	Prbc.g_00558
OG0001146	Praq.g_00137	Prbc.g_00570
OG0001147	Praq.g_00161	Prbc.g_00589
OG0001148	Praq.g_00179	Prbc.g_00659
OG0001149	Praq.g_00180	Prbc.g_00660
OG0001150	Praq.g_00181	Prbc.g_00661
OG0001151	Praq.g_00192	Prbc.g_00672
OG0001152	Praq.g_00193	Prbc.g_00673
OG0001153	Praq.g_00326	Prbc.g_00739
OG0001154	Praq.g_00327	Prbc.g_00740
OG0001155	Praq.g_00339	Prbc.g_00756
OG0001156	Praq.g_00342	Prbc.g_00759
OG0001157	Praq.g_00343	Prbc.g_00760
OG0001158	Praq.g_00344	Prbc.g_00761
OG0001159	Praq.g_00345	Prbc.g_00762
OG0001160	Praq.g_00369	Prbc.g_00787
OG0001161	Praq.g_00382	Prbc.g_01485
OG0001162	Praq.g_00005	Prbc.g_00799
OG0001165	Praq.g_00498	Prbc.g_00831
OG0001166	Praq.g_00478	Prbc.g_00849
OG0001167	Praq.g_00461	Prbc.g_00867
OG0001168	Praq.g_00459	Prbc.g_00868
OG0001169	Praq.g_00457	Prbc.g_00870
OG0001170	Praq.g_00455	Prbc.g_00872
OG0001171	Praq.g_00446	Prbc.g_00882
OG0001172	Praq.g_00948	Prbc.g_00937
OG0001173	Praq.g_00947	Prbc.g_00938
OG0001174	Praq.g_00939	Prbc.g_00946
OG0001175	Praq.g_00938	Prbc.g_00947
OG0001176	Praq.g_00931	Prbc.g_00959
OG0001177	Praq.g_00928	Prbc.g_00957
OG0001178	Praq.g_00923	Prbc.g_01309
OG0001179	Praq.g_00895	Prbc.g_00301
OG0001180	Praq.g_00874	Prbc.g_00278
OG0001181	Praq.g_00870	Prbc.g_00274
OG0001182	Praq.g_00863	Prbc.g_00266
OG0001183	Praq.g_00728	Prbc.g_00247
OG0001184	Praq.g_00744	Prbc.g_00231
OG0001185	Praq.g_00758	Prbc.g_00216
OG0001186	Praq.g_00684	Prbc.g_00189
OG0001187	Praq.g_00688	Prbc.g_00966
OG0001188	Praq.g_00690	Prbc.g_00968
OG0001189	Praq.g_00707	Prbc.g_00985
OG0001190	Praq.g_00711	Prbc.g_00990
OG0001191	Praq.g_00721	Prbc.g_01000
OG0001192	Praq.g_00390	Prbc.g_01005
OG0001193	Praq.g_00400	Prbc.g_01018
OG0001194	Praq.g_00401	Prbc.g_01019
OG0001195	Praq.g_00402	Prbc.g_01020
OG0001196	Praq.g_00415	Prbc.g_01054
OG0001197	Praq.g_00416	Prbc.g_01056
OG0001198	Praq.g_00423	Prbc.g_01066
OG0001199	Praq.g_01929	Prbc.g_00499
OG0001200	Praq.g_01927	Prbc.g_00497
OG0001201	Praq.g_01895	Prbc.g_00465
OG0001202	Praq.g_01803	Prbc.g_00372
OG0001203	Praq.g_01764	Prbc.g_00332
OG0001204	Praq.g_01759	Prbc.g_01141
OG0001205	Praq.g_01112	Prbc.g_01506
OG0001206	Praq.g_00512	Prbc.g_01525
OG0001207	Praq.g_00528	Prbc.g_01536
OG0001208	Praq.g_00533	Prbc.g_01542
OG0001209	Praq.g_01067	Prbc.g_01614
OG0001210	Praq.g_01062	Prbc.g_01619
OG0001211	Praq.g_01052	Prbc.g_01630
OG0001212	Praq.g_01006	Prbc.g_01672
OG0001213	Praq.g_00973	Prbc.g_01706
OG0001214	Praq.g_00965	Prbc.g_01714
OG0001215	Praq.g_00819	Prbc.g_01772
OG0001216	Praq.g_00585	Prbc.g_01789
OG0001217	Praq.g_00622	Prbc.g_00521
OG0001218	Praq.g_00630	Prbc.g_01829
OG0001219	Praq.g_00658	Prbc.g_02005
OG0001220	Praq.g_01449	Prbc.g_01913
OG0001221	Praq.g_01501	Prbc.g_01989
OG0001222	Praq.g_01540	Prbc.g_01936
OG0001223	Praq.g_01566	Prbc.g_02053
OG0001224	Praq.g_01615	Prbc.g_02109
OG0001225	Praq.g_01617	Prbc.g_02111
OG0001226	Praq.g_01642	Prbc.g_00930
OG0001227	Praq.g_01661	Prbc.g_02133
OG0001228	Praq.g_01378	Prbc.g_01396
OG0001229	Praq.g_00173	Prbc.g_00138
OG0001230	Praq.g_00286	Prbc.g_00700
OG0001231	Praq.g_00003	Prbc.g_01833
OG0001232	Praq.g_00474	Prbc.g_00853
OG0001233	Praq.g_00454	Prbc.g_00873
OG0001234	Praq.g_00936	Prbc.g_00949
OG0001235	Praq.g_00926	Prbc.g_00953
OG0001236	Praq.g_00741	Prbc.g_00234
OG0001237	Praq.g_00745	Prbc.g_00230
OG0001238	Praq.g_00722	Prbc.g_01001
OG0001239	Praq.g_01932	Prbc.g_00502
OG0001240	Praq.g_01910	Prbc.g_00480
OG0001241	Praq.g_01902	Prbc.g_00471
OG0001242	Praq.g_01884	Prbc.g_00452
OG0001243	Praq.g_01878	Prbc.g_00445
OG0001244	Praq.g_01862	Prbc.g_00429
OG0001245	Praq.g_01163	Prbc.g_01317
OG0001246	Praq.g_01098	Prbc.g_01584
OG0001247	Praq.g_00812	Prbc.g_01765
OG0001248	Praq.g_00814	Prbc.g_01767
OG0001249	Praq.g_00647	Prbc.g_01230
OG0001251	Praq.g_01474	Prbc.g_00923
OG0001252	Praq.g_01610	Prbc.g_02104
OG0001253	Praq.g_01662	Prbc.g_00804
OG0001254	Praq.g_01302	Prbc.g_00898
OG0001255	Praq.g_01317	Prbc.g_01463
OG0001256	Praq.g_00384	Prbc.g_00795
OG0001257	Praq.g_00002	Prbc.g_00800
OG0001259	Praq.g_00456	Prbc.g_00871
OG0001260	Praq.g_00440	Prbc.g_00888
OG0001261	Praq.g_00887	Prbc.g_00293
OG0001262	Praq.g_00705	Prbc.g_00983
OG0001263	Praq.g_01875	Prbc.g_00442
OG0001269	Praq.g_01185	Prbc.g_01912
OG0001273	Praq.g_00971	Prbc.g_01708
OG0001277	Praq.g_01651	Prbc.g_01042
OG0001280	Praq.g_00132	Prbc.g_00565
OG0001282	Praq.g_00178	Prbc.g_00658
OG0001283	Praq.g_00197	Prbc.g_01050
OG0001284	Praq.g_00364	Prbc.g_00781
OG0001285	Praq.g_00471	Prbc.g_00856
OG0001287	Praq.g_00765	Prbc.g_00209
OG0001288	Praq.g_00773	Prbc.g_00198
OG0001289	Praq.g_01916	Prbc.g_00486
OG0001290	Praq.g_01903	Prbc.g_00472
OG0001294	Praq.g_01165	Prbc.g_00646, Prbc.g_01483
OG0001295	Praq.g_00517	Prbc.g_01471
OG0001296	Praq.g_01093	Prbc.g_01589
OG0001297	Praq.g_01088	Prbc.g_01594
OG0001299	Praq.g_00795	Prbc.g_01744
OG0001300	Praq.g_00822	Prbc.g_01776
OG0001301	Praq.g_00825	Prbc.g_01778
OG0001302	Praq.g_00656	Prbc.g_02003
OG0001303	Praq.g_01579	Prbc.g_00092
OG0001304	Praq.g_01604	Prbc.g_02095
OG0001305	Praq.g_01623	Prbc.g_01931
OG0001306	Praq.g_01319	Prbc.g_01461
OG0001307	Praq.g_00158	Prbc.g_00586
OG0001308	Praq.g_00304	Prbc.g_00719
OG0001310	Praq.g_00485	Prbc.g_00843
OG0001311	Praq.g_01596	Prbc.g_02087
OG0001312	Praq.g_01529	Prbc.g_02014
OG0001315	Praq.g_01942	Prbc.g_00249
OG0001316	Praq.g_01863	Prbc.g_00431
OG0001317	Praq.g_01768	Prbc.g_00336
OG0001318	Praq.g_01747	Prbc.g_01152
OG0001320	Praq.g_01161	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Praq.g_00500	Prbc.g_01512
OG0001322	Praq.g_00501	Prbc.g_01513
OG0001324	Praq.g_00823	Prbc.g_01777
OG0001325	Praq.g_00588	Prbc.g_01792
OG0001326	Praq.g_00846	Prbc.g_00915
OG0001327	Praq.g_01634	Prbc.g_01966
OG0001328	Praq.g_01660	Prbc.g_01985
OG0001329	Praq.g_01294	Prbc.g_00803
OG0001330	Praq.g_00111	Prbc.g_00559
OG0001331	Praq.g_00183	Prbc.g_00663
OG0001332	Praq.g_00337	Prbc.g_00754
OG0001334	Praq.g_00731	Prbc.g_00244
OG0001335	Praq.g_00732	Prbc.g_00243
OG0001336	Praq.g_00412	Prbc.g_01051
OG0001339	Praq.g_01900	Prbc.g_00469
OG0001340	Praq.g_01674	Prbc.g_01225
OG0001341	Praq.g_00620	Prbc.g_00539
OG0001342	Praq.g_00651	Prbc.g_00059, Prbc.g_02139
OG0001343	Praq.g_01471	Prbc.g_01956, Prbc.g_01957
OG0001344	Praq.g_01337	Prbc.g_01441
OG0001345	Praq.g_01352	Prbc.g_01425
OG0001346	Praq.g_00134	Prbc.g_00567
OG0001348	Praq.g_00023	Prbc.g_02169
OG0001350	Praq.g_01765	Prbc.g_00333
OG0001351	Praq.g_00503	Prbc.g_01515
OG0001352	Praq.g_00809	Prbc.g_01761
OG0001355	Praq.g_00033, Praq.g_00044	Prbc.g_00802
OG0001356	Praq.g_00067	Prbc.g_00603
OG0001358	Praq.g_00982	Prbc.g_01697
OG0001359	Praq.g_01472	Prbc.g_01958
OG0001360	Praq.g_01663	Prbc.g_01423
OG0001362	Praq.g_00308	Prbc.g_00723
OG0001363	Praq.g_00310	Prbc.g_01521
OG0001365	Praq.g_00715	Prbc.g_00994
OG0001369	Praq.g_01911	Prbc.g_00481
OG0001370	Praq.g_00509	Prbc.g_00170
OG0001371	Praq.g_00808	Prbc.g_01760
OG0001373	Praq.g_00847	Prbc.g_00914
OG0001374	Praq.g_00839	Prbc.g_00922
OG0001375	Praq.g_01470	Prbc.g_01955
OG0001376	Praq.g_01628	Prbc.g_01943
OG0001377	Praq.g_01629	Prbc.g_01944
OG0001378	Praq.g_01272	Prbc.g_01495
OG0001380	Praq.g_00163	Prbc.g_01470
OG0001381	Praq.g_00169	Prbc.g_00655
OG0001384	Praq.g_00610, Praq.g_00381	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Praq.g_00850	Prbc.g_00911
OG0001386	Praq.g_00849	Prbc.g_00912
OG0001387	Praq.g_00848	Prbc.g_00913
OG0001388	Praq.g_00845	Prbc.g_00916
OG0001389	Praq.g_00844	Prbc.g_00917
OG0001390	Praq.g_00843	Prbc.g_00918
OG0001391	Praq.g_00842	Prbc.g_00919
OG0001392	Praq.g_00841	Prbc.g_00920
OG0001393	Praq.g_00840	Prbc.g_00921
OG0001395	Praq.g_01606	Prbc.g_02098
OG0001397	Praq.g_00309	Prbc.g_00724
OG0001399	Praq.g_00934	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001403	Praq.g_01233	Prbc.g_01100
OG0001404	Praq.g_01935	Prbc.g_00505
OG0001405	Praq.g_01676	Prbc.g_01218
OG0001406	Praq.g_01627	Prbc.g_01942
OG0001407	Praq.g_01640	Prbc.g_01947
OG0001408	Praq.g_01646, Praq.g_01645	Prbc.g_02187
OG0001409	Praq.g_01340	Prbc.g_01437
OG0001410	Praq.g_00159	Prbc.g_00587
OG0001413	Praq.g_00379	Prbc.g_01834
OG0001414	Praq.g_01773	Prbc.g_00342
OG0001415	Praq.g_01771	Prbc.g_00340
OG0001417	Praq.g_00519, Praq.g_00520	Prbc.g_01482
OG0001418	Praq.g_00813	Prbc.g_01766
OG0001419	Praq.g_01641	Prbc.g_01825
OG0001420	Praq.g_01280	Prbc.g_00119
OG0001421	Praq.g_00385	Prbc.g_00796
OG0001422	Praq.g_00021	Prbc.g_02129
OG0001424	Praq.g_01657, Praq.g_01475	Prbc.g_01380
OG0001425	Praq.g_00389	Prbc.g_01004
OG0001429	Praq.g_00659	Prbc.g_02006
OG0001430	Praq.g_00106	Prbc.g_01945
OG0001431	Praq.g_00109	Prbc.g_00143
OG0001432	Praq.g_00377	Prbc.g_02076
OG0001433	Praq.g_00066	Prbc.g_00602
OG0001434	Praq.g_01509	Prbc.g_01998
OG0001435	Praq.g_01486	Prbc.g_01973
OG0001437	Praq.g_01772	Prbc.g_00341
OG0001439	Praq.g_01695	Prbc.g_01199
OG0001440	Praq.g_01129	Prbc.g_01315
OG0001441	Praq.g_01081	Prbc.g_01601
OG0001442	Praq.g_00613	Prbc.g_00689
OG0001446	Praq.g_01924	Prbc.g_00494
OG0001447	Praq.g_01877	Prbc.g_00444
OG0001450	Praq.g_00816	Prbc.g_01769
OG0001451	Praq.g_01459	Prbc.g_01924
OG0001453	Praq.g_01569	Prbc.g_02056
OG0001454	Praq.g_01656	Prbc.g_01310
OG0001455	Praq.g_01289	Prbc.g_01117
OG0001456	Praq.g_01310	Prbc.g_01489
OG0001457	Praq.g_01311	Prbc.g_01488
OG0001458	Praq.g_01312	Prbc.g_01487
OG0001463	Praq.g_01716	Prbc.g_01179
OG0001464	Praq.g_01673	Prbc.g_01813
OG0001466	Praq.g_00083, Praq.g_00548, Praq.g_00857, Praq.g_00612	Prbc.g_00148
OG0001467	Praq.g_00648	Prbc.g_00514
OG0001468	Praq.g_01632	Prbc.g_01954
OG0001470	Praq.g_00199	Prbc.g_00187
OG0001471	Praq.g_00380	Prbc.g_01484
OG0001472	Praq.g_00387	Prbc.g_01940, Prbc.g_00069
OG0001473	Praq.g_00685	Prbc.g_00642
OG0001474	Praq.g_01205	Prbc.g_01251
OG0001475	Praq.g_00201	Prbc.g_00185
OG0001480	Praq.g_01175	Prbc.g_00151
OG0001481	Praq.g_01170	Prbc.g_02120
OG0001482	Praq.g_00506	Prbc.g_02132
OG0001485	Praq.g_00052	Prbc.g_00144
OG0001486	Praq.g_01331	Prbc.g_01448
OG0001491	Praq.g_00654	Prbc.g_01999
OG0001499	Praq.g_01943	Prbc.g_00519
OG0001500	Praq.g_01740	Prbc.g_01157
OG0001501	Praq.g_00834	Prbc.g_01290
OG0001503	Praq.g_01307	Prbc.g_02170
OG0001506	Praq.g_00335	Prbc.g_00751
OG0001507	Praq.g_01957	Prbc.g_00117
OG0001508	Praq.g_00198	Prbc.g_00188
OG0001521	Praq.g_00621	Prbc.g_01377, Prbc.g_02071
OG0001522	Praq.g_01430	Prbc.g_01892
OG0001523	Praq.g_01304	Prbc.g_00901
OG0001524	Praq.g_01305	Prbc.g_00902
OG0001526	Praq.g_00953	Prbc.g_02000
OG0001528	Praq.g_00200	Prbc.g_00186
OG0001548	Praq.g_00645	Prbc.g_02149
OG0001550	Praq.g_01292	Prbc.g_01277
OG0001551	Praq.g_01309	Prbc.g_00908
OG0001552	Praq.g_01395	Prbc.g_00904
OG0001553	Praq.g_00291	Prbc.g_00706
OG0001555	Praq.g_00012	Prbc.g_01362, Prbc.g_00822
OG0001566	Praq.g_00805	Prbc.g_01756
OG0001569	Praq.g_01668	Prbc.g_00041
OG0001571	Praq.g_01285	Prbc.g_01348, Prbc.g_02182
OG0001572	Praq.g_00078	Prbc.g_00019, Prbc.g_00096
OG0001581	Praq.g_01858	Prbc.g_02147
OG0001582	Praq.g_00518	Prbc.g_01480
OG0001584	Praq.g_01521	Prbc.g_01848
OG0001585	Praq.g_00089	Prbc.g_01334
OG0001595	Praq.g_01936	Prbc.g_00506
OG0001596	Praq.g_01928	Prbc.g_00498
OG0001597	Praq.g_01182	Prbc.g_00748
OG0001599	Praq.g_00510	Prbc.g_01523
OG0001600	Praq.g_01091	Prbc.g_01591
OG0001601	Praq.g_00803	Prbc.g_01754
OG0001603	Praq.g_00655	Prbc.g_02002
OG0001604	Praq.g_01498	Prbc.g_01986
OG0001605	Praq.g_01587	Prbc.g_02144
OG0001606	Praq.g_01648	Prbc.g_00615
OG0001607	Praq.g_01306	Prbc.g_00158
OG0001608	Praq.g_00166	Prbc.g_02160
OG0001609	Praq.g_00333	Prbc.g_00749
OG0001610	Praq.g_00336	Prbc.g_00753
OG0001611	Praq.g_00010	Prbc.g_00613
OG0001613	Praq.g_00726	Prbc.g_00250
OG0001626	Praq.g_00619	Prbc.g_00048, Prbc.g_01302
OG0001629	Praq.g_00633	Prbc.g_00115
OG0001630	Praq.g_01479	Prbc.g_01963
OG0001631	Praq.g_01637	Prbc.g_01814
OG0001632	Praq.g_00087	Prbc.g_00123
OG0001633	Praq.g_00172	Prbc.g_00931
OG0001648	Praq.g_01171	Prbc.g_00816
OG0001649	Praq.g_01638	Prbc.g_01946
OG0001650	Praq.g_00154	Prbc.g_01300
OG0001651	Praq.g_00008	Prbc.g_02157
OG0001662	Praq.g_01277	Prbc.g_00063
OG0001663	Praq.g_01316	Prbc.g_01464
OG0001664	Praq.g_00101	Prbc.g_00652
OG0001665	Praq.g_00104	Prbc.g_00654
OG0001667	Praq.g_00113	Prbc.g_00142
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Prbc.g_00052
OG0001684	Praq.g_01014	Prbc.g_01231
OG0001688	Praq.g_01636	Prbc.g_02066, Prbc.g_01379
OG0001696	Praq.g_01460	Prbc.g_01925
OG0001697	Praq.g_01468	Prbc.g_02001
OG0001698	Praq.g_01635	Prbc.g_00678
OG0001699	Praq.g_00566	Prbc.g_01520
OG0001704	Praq.g_01948, Praq.g_01269, Praq.g_01270	Prbc.g_01131
OG0001706	Praq.g_01404	Prbc.g_00527, Prbc.g_01311
OG0001708	Praq.g_01315	Prbc.g_01465
OG0001710	Praq.g_00933	Prbc.g_01135
OG0001713	Praq.g_01946	Prbc.g_02175
OG0001718	Praq.g_01181	Prbc.g_00614
OG0001719	Praq.g_01154	Prbc.g_01297, Prbc.g_00032
OG0001721	Praq.g_00625	Prbc.g_00809
OG0001722	Praq.g_01477	Prbc.g_01961
OG0001723	Praq.g_00086	Prbc.g_00813
OG0001725	Praq.g_01156	Prbc.g_00078
OG0001742	Praq.g_01167	Prbc.g_01279
OG0001744	Praq.g_00120	Prbc.g_01291
OG0001746	Praq.g_00074	Prbc.g_00146
OG0001772	Praq.g_00851	Prbc.g_01280
OG0001774	Praq.g_00806	Prbc.g_01757
OG0001775	Praq.g_01643	Prbc.g_00520
OG0001776	Praq.g_01274	Prbc.g_02140
OG0001778	Praq.g_00108	Prbc.g_00581
OG0001779	Praq.g_00121	Prbc.g_00163
OG0001781	Praq.g_00022	Prbc.g_01287
OG0001819	Praq.g_01153	Prbc.g_02123
OG0001821	Praq.g_00626	Prbc.g_00128
OG0001822	Praq.g_00641	Prbc.g_02072
OG0001823	Praq.g_01462	Prbc.g_00624
OG0001824	Praq.g_01585	Prbc.g_01818
OG0001825	Praq.g_01644	Prbc.g_02117
OG0001826	Praq.g_01647	Prbc.g_01826
OG0001827	Praq.g_01650	Prbc.g_02131
OG0001828	Praq.g_01271	Prbc.g_02186
OG0001829	Praq.g_01275	Prbc.g_00114
OG0001830	Praq.g_01288	Prbc.g_00150
OG0001831	Praq.g_01299	Prbc.g_02146
OG0001832	Praq.g_00098	Prbc.g_00627
OG0001833	Praq.g_00174	Prbc.g_00656
OG0001920	Praq.g_00835	Prbc.g_01314
OG0001921	Praq.g_01464	Prbc.g_00099
OG0001982	Praq.g_01176	Prbc.g_00815
OG0001984	Praq.g_00646	Prbc.g_01830
OG0001987	Praq.g_00095	Prbc.g_00049
OG0002031	Praq.g_00032	Prbc.g_02197
OG0002033	Praq.g_00724	Prbc.g_00531
OG0002273	Praq.g_01945	Prbc.g_00156
OG0002319	Praq.g_01138	Prbc.g_00649
OG0002327	Praq.g_00034	Prbc.g_00631
OG0002423	Praq.g_00064	Prbc.g_01340
OG0002427	Praq.g_00063	Prbc.g_02161
OG0002428	Praq.g_01149	Prbc.g_01371
OG0002698	Praq.g_00563	Prbc.g_00805
OG0002779	Praq.g_00127	Prbc.g_00167
