Orthogroup	Praq	Prai
OG0001144	Praq.g_01375	Prai.g_01215
OG0001145	Praq.g_00125	Prai.g_01326
OG0001146	Praq.g_00137	Prai.g_01339
OG0001147	Praq.g_00161	Prai.g_01357
OG0001148	Praq.g_00179	Prai.g_01372
OG0001149	Praq.g_00180	Prai.g_01373
OG0001150	Praq.g_00181	Prai.g_01374
OG0001151	Praq.g_00192	Prai.g_01385
OG0001152	Praq.g_00193	Prai.g_01386
OG0001153	Praq.g_00326	Prai.g_01494
OG0001154	Praq.g_00327	Prai.g_01495
OG0001155	Praq.g_00339	Prai.g_01507
OG0001156	Praq.g_00342	Prai.g_01510
OG0001157	Praq.g_00343	Prai.g_01511
OG0001158	Praq.g_00344	Prai.g_01512
OG0001159	Praq.g_00345	Prai.g_01513
OG0001160	Praq.g_00369	Prai.g_01537
OG0001161	Praq.g_00382	Prai.g_01550
OG0001162	Praq.g_00005	Prai.g_01563
OG0001165	Praq.g_00498	Prai.g_01637
OG0001166	Praq.g_00478	Prai.g_01657
OG0001167	Praq.g_00461	Prai.g_01674
OG0001168	Praq.g_00459	Prai.g_01676
OG0001169	Praq.g_00457	Prai.g_01678
OG0001170	Praq.g_00455	Prai.g_01680
OG0001171	Praq.g_00446	Prai.g_01689
OG0001172	Praq.g_00948	Prai.g_01704
OG0001173	Praq.g_00947	Prai.g_01705
OG0001174	Praq.g_00939	Prai.g_01713
OG0001175	Praq.g_00938	Prai.g_01714
OG0001176	Praq.g_00931	Prai.g_01721
OG0001177	Praq.g_00928	Prai.g_01724
OG0001178	Praq.g_00923	Prai.g_01729
OG0001179	Praq.g_00895	Prai.g_01761
OG0001180	Praq.g_00874	Prai.g_01788
OG0001181	Praq.g_00870	Prai.g_01792
OG0001182	Praq.g_00863	Prai.g_01799
OG0001183	Praq.g_00728	Prai.g_01803
OG0001184	Praq.g_00744	Prai.g_01819
OG0001185	Praq.g_00758	Prai.g_01833
OG0001186	Praq.g_00684	Prai.g_01856
OG0001187	Praq.g_00688	Prai.g_01862
OG0001188	Praq.g_00690	Prai.g_01864
OG0001189	Praq.g_00707	Prai.g_01881
OG0001190	Praq.g_00711	Prai.g_01885
OG0001191	Praq.g_00721	Prai.g_01895
OG0001192	Praq.g_00390	Prai.g_01899
OG0001193	Praq.g_00400	Prai.g_01909
OG0001194	Praq.g_00401	Prai.g_01910
OG0001195	Praq.g_00402	Prai.g_01911
OG0001196	Praq.g_00415	Prai.g_01924
OG0001197	Praq.g_00416	Prai.g_01925
OG0001198	Praq.g_00423	Prai.g_01933
OG0001199	Praq.g_01929	Prai.g_00074
OG0001200	Praq.g_01927	Prai.g_00076
OG0001201	Praq.g_01895	Prai.g_00108
OG0001202	Praq.g_01803	Prai.g_00210
OG0001203	Praq.g_01764	Prai.g_00249
OG0001204	Praq.g_01759	Prai.g_00256
OG0001205	Praq.g_01112	Prai.g_00476
OG0001206	Praq.g_00512	Prai.g_00493
OG0001207	Praq.g_00528	Prai.g_00507
OG0001208	Praq.g_00533	Prai.g_00512
OG0001209	Praq.g_01067	Prai.g_00563
OG0001210	Praq.g_01062	Prai.g_00568
OG0001211	Praq.g_01052	Prai.g_00578
OG0001212	Praq.g_01006	Prai.g_00624
OG0001213	Praq.g_00973	Prai.g_00658
OG0001214	Praq.g_00965	Prai.g_00666
OG0001215	Praq.g_00819	Prai.g_00719
OG0001216	Praq.g_00585	Prai.g_00750
OG0001217	Praq.g_00622	Prai.g_00894
OG0001218	Praq.g_00630	Prai.g_00887
OG0001219	Praq.g_00658	Prai.g_00858
OG0001220	Praq.g_01449	Prai.g_00795
OG0001221	Praq.g_01501	Prai.g_01035
OG0001222	Praq.g_01540	Prai.g_00997
OG0001223	Praq.g_01566	Prai.g_00971
OG0001224	Praq.g_01615	Prai.g_00922
OG0001225	Praq.g_01617	Prai.g_00920
OG0001226	Praq.g_01642	Prai.g_01083
OG0001227	Praq.g_01661	Prai.g_01101
OG0001228	Praq.g_01378	Prai.g_01218
OG0001229	Praq.g_00173	Prai.g_01368
OG0001230	Praq.g_00286	Prai.g_01455
OG0001231	Praq.g_00003	Prai.g_01560
OG0001232	Praq.g_00474	Prai.g_01661
OG0001233	Praq.g_00454	Prai.g_01681
OG0001234	Praq.g_00936	Prai.g_01716
OG0001235	Praq.g_00926	Prai.g_01726
OG0001236	Praq.g_00741	Prai.g_01816
OG0001237	Praq.g_00745	Prai.g_01820
OG0001238	Praq.g_00722	Prai.g_01896
OG0001239	Praq.g_01932	Prai.g_00071
OG0001240	Praq.g_01910	Prai.g_00093
OG0001241	Praq.g_01902	Prai.g_00101
OG0001242	Praq.g_01884	Prai.g_00119
OG0001243	Praq.g_01878	Prai.g_00125
OG0001244	Praq.g_01862	Prai.g_00141
OG0001245	Praq.g_01163	Prai.g_00392
OG0001246	Praq.g_01098	Prai.g_00534
OG0001247	Praq.g_00812	Prai.g_00712
OG0001248	Praq.g_00814	Prai.g_00714
OG0001249	Praq.g_00647	Prai.g_00869
OG0001250	Praq.g_01438	Prai.g_00806
OG0001252	Praq.g_01610	Prai.g_00927
OG0001253	Praq.g_01662	Prai.g_01102
OG0001254	Praq.g_01302	Prai.g_01145
OG0001255	Praq.g_01317	Prai.g_01156
OG0001256	Praq.g_00384	Prai.g_01553
OG0001257	Praq.g_00002	Prai.g_01559
OG0001259	Praq.g_00456	Prai.g_01679
OG0001260	Praq.g_00440	Prai.g_01695
OG0001261	Praq.g_00887	Prai.g_01769
OG0001262	Praq.g_00705	Prai.g_01879
OG0001263	Praq.g_01875	Prai.g_00128
OG0001265	Praq.g_01885	Prai.g_00118
OG0001266	Praq.g_01799	Prai.g_00214
OG0001267	Praq.g_01723	Prai.g_00293
OG0001268	Praq.g_01206	Prai.g_00352
OG0001269	Praq.g_01185	Prai.g_00372
OG0001270	Praq.g_01123	Prai.g_00465
OG0001271	Praq.g_00523	Prai.g_00502
OG0001272	Praq.g_00537	Prai.g_00516
OG0001273	Praq.g_00971	Prai.g_00660
OG0001275	Praq.g_01575	Prai.g_00961
OG0001276	Praq.g_01594	Prai.g_00942
OG0001277	Praq.g_01651	Prai.g_01090
OG0001278	Praq.g_01383	Prai.g_01223
OG0001280	Praq.g_00132	Prai.g_01334
OG0001281	Praq.g_00138	Prai.g_01340
OG0001282	Praq.g_00178	Prai.g_01371
OG0001284	Praq.g_00364	Prai.g_01532
OG0001285	Praq.g_00471	Prai.g_01664
OG0001287	Praq.g_00765	Prai.g_01840
OG0001288	Praq.g_00773	Prai.g_01849
OG0001289	Praq.g_01916	Prai.g_00087
OG0001290	Praq.g_01903	Prai.g_00100
OG0001291	Praq.g_01868	Prai.g_00135
OG0001292	Praq.g_01754	Prai.g_00261
OG0001293	Praq.g_01742	Prai.g_00274
OG0001294	Praq.g_01165	Prai.g_00389
OG0001295	Praq.g_00517	Prai.g_00498
OG0001296	Praq.g_01093	Prai.g_00539
OG0001298	Praq.g_01026	Prai.g_00605
OG0001299	Praq.g_00795	Prai.g_00695
OG0001300	Praq.g_00822	Prai.g_00722
OG0001301	Praq.g_00825	Prai.g_00725
OG0001302	Praq.g_00656	Prai.g_00860
OG0001304	Praq.g_01604	Prai.g_00933
OG0001305	Praq.g_01623	Prai.g_00914
OG0001306	Praq.g_01319	Prai.g_01158
OG0001307	Praq.g_00158	Prai.g_01354
OG0001308	Praq.g_00304	Prai.g_01473
OG0001310	Praq.g_00485	Prai.g_01650
OG0001312	Praq.g_01529	Prai.g_01008
OG0001315	Praq.g_01942	Prai.g_00061
OG0001316	Praq.g_01863	Prai.g_00140
OG0001317	Praq.g_01768	Prai.g_00245
OG0001318	Praq.g_01747	Prai.g_00269
OG0001320	Praq.g_01161	Prai.g_01259
OG0001321	Praq.g_00500	Prai.g_00482
OG0001322	Praq.g_00501	Prai.g_00483
OG0001323	Praq.g_01083	Prai.g_00548
OG0001324	Praq.g_00823	Prai.g_00723
OG0001325	Praq.g_00588	Prai.g_00753
OG0001327	Praq.g_01634	Prai.g_01075
OG0001328	Praq.g_01660	Prai.g_01100
OG0001330	Praq.g_00111	Prai.g_01309
OG0001331	Praq.g_00183	Prai.g_01376
OG0001332	Praq.g_00337	Prai.g_01504
OG0001333	Praq.g_00460	Prai.g_01675
OG0001334	Praq.g_00731	Prai.g_01806
OG0001335	Praq.g_00732	Prai.g_01807
OG0001336	Praq.g_00412	Prai.g_01921
OG0001339	Praq.g_01900	Prai.g_00103
OG0001340	Praq.g_01674	Prai.g_00341
OG0001341	Praq.g_00620	Prai.g_00897
OG0001343	Praq.g_01471	Prai.g_01062
OG0001344	Praq.g_01337	Prai.g_01175
OG0001345	Praq.g_01352	Prai.g_01190
OG0001346	Praq.g_00134	Prai.g_01336
OG0001348	Praq.g_00023	Prai.g_01587
OG0001349	Praq.g_00221	Prai.g_01407
OG0001350	Praq.g_01765	Prai.g_00248
OG0001351	Praq.g_00503	Prai.g_00485
OG0001352	Praq.g_00809	Prai.g_00709
OG0001355	Praq.g_00033, Praq.g_00044	Prai.g_01272
OG0001358	Praq.g_00982	Prai.g_00649
OG0001359	Praq.g_01472	Prai.g_01061
OG0001360	Praq.g_01663	Prai.g_01103
OG0001361	Praq.g_01349	Prai.g_01187
OG0001362	Praq.g_00308	Prai.g_01477
OG0001363	Praq.g_00310	Prai.g_01479
OG0001364	Praq.g_00734	Prai.g_01809
OG0001365	Praq.g_00715	Prai.g_01889
OG0001369	Praq.g_01911	Prai.g_00092
OG0001371	Praq.g_00808	Prai.g_00708
OG0001372	Praq.g_00629	Prai.g_00909
OG0001375	Praq.g_01470	Prai.g_01063
OG0001376	Praq.g_01628	Prai.g_01069
OG0001377	Praq.g_01629	Prai.g_01070
OG0001378	Praq.g_01272	Prai.g_01112
OG0001381	Praq.g_00169	Prai.g_01364
OG0001382	Praq.g_00016	Prai.g_01575
OG0001384	Praq.g_00381	Prai.g_01549
OG0001395	Praq.g_01606	Prai.g_00931
OG0001397	Praq.g_00309	Prai.g_01478
OG0001399	Praq.g_00934	Prai.g_01718
OG0001403	Praq.g_01233	Prai.g_00030
OG0001404	Praq.g_01935	Prai.g_00068
OG0001405	Praq.g_01676	Prai.g_00339
OG0001406	Praq.g_01627	Prai.g_01068
OG0001407	Praq.g_01640	Prai.g_01081
OG0001408	Praq.g_01646, Praq.g_01645	Prai.g_01086
OG0001409	Praq.g_01340	Prai.g_01178
OG0001410	Praq.g_00159	Prai.g_01355
OG0001411	Praq.g_00219	Prai.g_01422
OG0001413	Praq.g_00379	Prai.g_01547
OG0001414	Praq.g_01773	Prai.g_00240
OG0001415	Praq.g_01771	Prai.g_00242
OG0001416	Praq.g_00508	Prai.g_00490
OG0001417	Praq.g_00519, Praq.g_00520	Prai.g_00500
OG0001418	Praq.g_00813	Prai.g_00713
OG0001419	Praq.g_01641	Prai.g_01082
OG0001420	Praq.g_01280	Prai.g_01122
OG0001421	Praq.g_00385	Prai.g_01554
OG0001422	Praq.g_00021	Prai.g_01585
OG0001424	Praq.g_01657	Prai.g_01097
OG0001424	Praq.g_01475	Prai.g_01059
OG0001428	Praq.g_01830	Prai.g_00183
OG0001430	Praq.g_00106	Prai.g_01271
OG0001432	Praq.g_00377	Prai.g_01545
OG0001437	Praq.g_01772	Prai.g_00241
OG0001438	Praq.g_01709	Prai.g_00306
OG0001439	Praq.g_01695	Prai.g_00320
OG0001440	Praq.g_01129	Prai.g_00448
OG0001441	Praq.g_01081	Prai.g_00550
OG0001446	Praq.g_01924	Prai.g_00079
OG0001447	Praq.g_01877	Prai.g_00126
OG0001448	Praq.g_01177	Prai.g_00380
OG0001450	Praq.g_00816	Prai.g_00716
OG0001451	Praq.g_01459	Prai.g_00786
OG0001452	Praq.g_01476	Prai.g_01058
OG0001453	Praq.g_01569	Prai.g_00967
OG0001454	Praq.g_01656	Prai.g_01096
OG0001455	Praq.g_01289	Prai.g_01132
OG0001459	Praq.g_00092	Prai.g_01552
OG0001462	Praq.g_01238	Prai.g_00034
OG0001463	Praq.g_01716	Prai.g_00299
OG0001464	Praq.g_01673	Prai.g_00342
OG0001465	Praq.g_00831	Prai.g_00731
OG0001466	Praq.g_00083, Praq.g_00548, Praq.g_00857	Prai.g_01258
OG0001466	Praq.g_00612	Prai.g_00431
OG0001467	Praq.g_00648	Prai.g_00868
OG0001468	Praq.g_01632	Prai.g_01073
OG0001471	Praq.g_00380	Prai.g_01548
OG0001472	Praq.g_00387	Prai.g_01556
OG0001473	Praq.g_00685	Prai.g_01857
OG0001474	Praq.g_01205	Prai.g_00353
OG0001475	Praq.g_00201	Prai.g_00152
OG0001480	Praq.g_01175	Prai.g_00382
OG0001481	Praq.g_01170	Prai.g_00386
OG0001482	Praq.g_00506	Prai.g_00488
OG0001485	Praq.g_00052	Prai.g_01270
OG0001486	Praq.g_01331	Prai.g_01169
OG0001490	Praq.g_01254	Prai.g_00046
OG0001491	Praq.g_00654	Prai.g_00862
OG0001492	Praq.g_01380	Prai.g_01220
OG0001493	Praq.g_01388	Prai.g_01228
OG0001499	Praq.g_01943	Prai.g_00060
OG0001500	Praq.g_01740	Prai.g_00276
OG0001501	Praq.g_00834	Prai.g_00733
OG0001502	Praq.g_00643	Prai.g_00877
OG0001503	Praq.g_01307	Prai.g_01151
OG0001506	Praq.g_00335	Prai.g_01502
OG0001507	Praq.g_01957	Prai.g_01245
OG0001508	Praq.g_00198	Prai.g_01432
OG0001520	Praq.g_01151, Praq.g_01150	Prai.g_00406
OG0001521	Praq.g_00621	Prai.g_00896
OG0001522	Praq.g_01430	Prai.g_00814
OG0001523	Praq.g_01304	Prai.g_01147
OG0001524	Praq.g_01305	Prai.g_01148
OG0001526	Praq.g_00953	Prai.g_01699
OG0001548	Praq.g_00645	Prai.g_00871
OG0001550	Praq.g_01292	Prai.g_01134
OG0001552	Praq.g_01395	Prai.g_01237
OG0001553	Praq.g_00291	Prai.g_01460
OG0001554	Praq.g_00386	Prai.g_01555
OG0001555	Praq.g_00012	Prai.g_01569
OG0001565	Praq.g_01130	Prai.g_00447
OG0001566	Praq.g_00805	Prai.g_00705
OG0001569	Praq.g_01668	Prai.g_01108
OG0001571	Praq.g_01285	Prai.g_01128
OG0001581	Praq.g_01858	Prai.g_00155
OG0001582	Praq.g_00518	Prai.g_00499
OG0001583	Praq.g_00653	Prai.g_00863
OG0001584	Praq.g_01521	Prai.g_01016
OG0001587	Praq.g_00955	Prai.g_01697
OG0001588	Praq.g_00270	Prai.g_00778
OG0001595	Praq.g_01936	Prai.g_00067
OG0001596	Praq.g_01928	Prai.g_00075
OG0001597	Praq.g_01182	Prai.g_00376
OG0001599	Praq.g_00510	Prai.g_00491
OG0001600	Praq.g_01091	Prai.g_00541
OG0001601	Praq.g_00803	Prai.g_00703
OG0001602	Praq.g_00830	Prai.g_00730
OG0001603	Praq.g_00655	Prai.g_00861
OG0001604	Praq.g_01498	Prai.g_01038
OG0001605	Praq.g_01587	Prai.g_00950
OG0001606	Praq.g_01648	Prai.g_00738
OG0001607	Praq.g_01306	Prai.g_01149
OG0001608	Praq.g_00166	Prai.g_01361
OG0001609	Praq.g_00333	Prai.g_01501
OG0001610	Praq.g_00336	Prai.g_01503
OG0001611	Praq.g_00010	Prai.g_01566
OG0001613	Praq.g_00726	Prai.g_01801
OG0001625	Praq.g_01745	Prai.g_00271
OG0001626	Praq.g_00619	Prai.g_01577, Prai.g_00898
OG0001627	Praq.g_00628	Prai.g_00889
OG0001628	Praq.g_00632	Prai.g_01293
OG0001629	Praq.g_00633	Prai.g_00886
OG0001630	Praq.g_01479	Prai.g_01056
OG0001631	Praq.g_01637	Prai.g_01078
OG0001633	Praq.g_00172	Prai.g_01367
OG0001647	Praq.g_01730	Prai.g_00285
OG0001648	Praq.g_01171	Prai.g_00385
OG0001649	Praq.g_01638	Prai.g_01079
OG0001650	Praq.g_00154	Prai.g_00746
OG0001651	Praq.g_00008	Prai.g_01565
OG0001662	Praq.g_01277	Prai.g_01118
OG0001663	Praq.g_01316	Prai.g_01155
OG0001664	Praq.g_00101	Prai.g_01295
OG0001665	Praq.g_00104	Prai.g_01298
OG0001667	Praq.g_00113	Prai.g_01311
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047	Prai.g_00438
OG0001684	Praq.g_01014	Prai.g_00617
OG0001685	Praq.g_01461	Prai.g_00785
OG0001686	Praq.g_01586	Prai.g_00951
OG0001687	Praq.g_01631	Prai.g_01072
OG0001688	Praq.g_01636	Prai.g_01077
OG0001698	Praq.g_01635	Prai.g_01076
OG0001699	Praq.g_00566	Prai.g_01618
OG0001701	Praq.g_00952	Prai.g_01700
OG0001705	Praq.g_01142	Prai.g_00414
OG0001707	Praq.g_01655	Prai.g_01095
OG0001708	Praq.g_01315	Prai.g_01154
OG0001710	Praq.g_00933	Prai.g_01719
OG0001712	Praq.g_01133	Prai.g_00427
OG0001719	Praq.g_01154	Prai.g_00403
OG0001720	Praq.g_00116	Prai.g_00906, Prai.g_01773
OG0001721	Praq.g_00625	Prai.g_00892
OG0001723	Praq.g_00086	Prai.g_01607
OG0001725	Praq.g_01156	Prai.g_00401
OG0001726	Praq.g_01136	Prai.g_00425
OG0001742	Praq.g_01167	Prai.g_00388
OG0001744	Praq.g_00120	Prai.g_01317
OG0001745	Praq.g_00376	Prai.g_01544
OG0001746	Praq.g_00074	Prai.g_01260
OG0001774	Praq.g_00806	Prai.g_00706
OG0001775	Praq.g_01643	Prai.g_01084
OG0001776	Praq.g_01274	Prai.g_01114
OG0001777	Praq.g_00076	Prai.g_01269
OG0001778	Praq.g_00108	Prai.g_01308
OG0001781	Praq.g_00022	Prai.g_01586
OG0001819	Praq.g_01153	Prai.g_00404
OG0001821	Praq.g_00626	Prai.g_00891
OG0001822	Praq.g_00641	Prai.g_00879
OG0001823	Praq.g_01462	Prai.g_00784
OG0001824	Praq.g_01585	Prai.g_00952
OG0001825	Praq.g_01644	Prai.g_01085
OG0001826	Praq.g_01647	Prai.g_01087
OG0001827	Praq.g_01650	Prai.g_01089
OG0001828	Praq.g_01271	Prai.g_01111
OG0001829	Praq.g_01275	Prai.g_01115
OG0001830	Praq.g_01288	Prai.g_01131
OG0001831	Praq.g_01299	Prai.g_01142
OG0001832	Praq.g_00098	Prai.g_00736
OG0001833	Praq.g_00174	Prai.g_01369
OG0001919	Praq.g_01144	Prai.g_00411
OG0001920	Praq.g_00835	Prai.g_00734
OG0001921	Praq.g_01464	Prai.g_00783
OG0001922	Praq.g_00148	Prai.g_01350
OG0001924	Praq.g_00559	Prai.g_01283
OG0001925	Praq.g_00558	Prai.g_01284
OG0001926	Praq.g_00557	Prai.g_01285
OG0001927	Praq.g_00556	Prai.g_01286
OG0001982	Praq.g_01176	Prai.g_00381
OG0001983	Praq.g_00608	Prai.g_00440
OG0001984	Praq.g_00646	Prai.g_00870
OG0001985	Praq.g_01467	Prai.g_01065
OG0001986	Praq.g_01573	Prai.g_00963
OG0001989	Praq.g_00164	Prai.g_01359
OG0001992	Praq.g_00636	Prai.g_00884
OG0001993	Praq.g_00561	Prai.g_01281
OG0001994	Praq.g_00560	Prai.g_01282
OG0002026	Praq.g_01145	Prai.g_00410
OG0002027	Praq.g_01465	Prai.g_00782
OG0002028	Praq.g_01580	Prai.g_00957
OG0002031	Praq.g_00032	Prai.g_01605
OG0002032	Praq.g_00388	Prai.g_01898
OG0002033	Praq.g_00724	Prai.g_00145
OG0002057	Praq.g_01893	Prai.g_00110
OG0002058	Praq.g_01822	Prai.g_00191
OG0002059	Praq.g_01180	Prai.g_00377
OG0002060	Praq.g_01178	Prai.g_00379
OG0002061	Praq.g_01143	Prai.g_00412
OG0002064	Praq.g_00516	Prai.g_00497
OG0002065	Praq.g_01043	Prai.g_00587
OG0002066	Praq.g_01037	Prai.g_00594
OG0002067	Praq.g_00582	Prai.g_00747
OG0002068	Praq.g_00615	Prai.g_00903
OG0002069	Praq.g_00617	Prai.g_00900
OG0002070	Praq.g_00642	Prai.g_00878
OG0002071	Praq.g_00644	Prai.g_00872
OG0002072	Praq.g_00652	Prai.g_00864
OG0002073	Praq.g_00675	Prai.g_00843
OG0002074	Praq.g_01455	Prai.g_00790
OG0002075	Praq.g_01466	Prai.g_00781
OG0002076	Praq.g_01502	Prai.g_01034
OG0002077	Praq.g_01581	Prai.g_00956
OG0002078	Praq.g_01584	Prai.g_00953
OG0002079	Praq.g_01589	Prai.g_00947
OG0002080	Praq.g_01607	Prai.g_00930
OG0002081	Praq.g_01630	Prai.g_01071
OG0002082	Praq.g_01639	Prai.g_01080
OG0002083	Praq.g_01652	Prai.g_01091
OG0002084	Praq.g_01653	Prai.g_01092
OG0002085	Praq.g_01659	Prai.g_01099
OG0002086	Praq.g_01664	Prai.g_01104
OG0002087	Praq.g_01665	Prai.g_01105
OG0002088	Praq.g_01666	Prai.g_01106
OG0002089	Praq.g_01286	Prai.g_01129
OG0002090	Praq.g_01291	Prai.g_01133
OG0002091	Praq.g_01308	Prai.g_01152
OG0002093	Praq.g_00045	Prai.g_01262
OG0002094	Praq.g_00114	Prai.g_01312
OG0002095	Praq.g_00118	Prai.g_01315
OG0002097	Praq.g_00234	Prai.g_00775
OG0002099	Praq.g_00383	Prai.g_01551
OG0002100	Praq.g_00004	Prai.g_01561
OG0002101	Praq.g_00007	Prai.g_01564
OG0002102	Praq.g_00011	Prai.g_01568
OG0002103	Praq.g_00013	Prai.g_01571
OG0002104	Praq.g_00015	Prai.g_01572
OG0002105	Praq.g_00492	Prai.g_01643
OG0002146	Praq.g_01106	Prai.g_00526
OG0002150	Praq.g_01582	Prai.g_01609
OG0002152	Praq.g_00105	Prai.g_01305
OG0002153	Praq.g_01583	Prai.g_00955
OG0002155	Praq.g_00243	Prai.g_00774
OG0002155	Praq.g_00227	Prai.g_01421
OG0002215	Praq.g_00609	Prai.g_01589
OG0002217	Praq.g_00657	Prai.g_00859
OG0002219	Praq.g_01279	Prai.g_01121
OG0002222	Praq.g_00019	Prai.g_01580
OG0002223	Praq.g_00035	Prai.g_00436
OG0002226	Praq.g_00581	Prai.g_00745
OG0002264	Praq.g_01427	Prai.g_00818
OG0002266	Praq.g_00102	Prai.g_01296
OG0002272	Praq.g_01295	Prai.g_01138
OG0002274	Praq.g_00235	Prai.g_00776
OG0002311	Praq.g_00088	Prai.g_01604
OG0002319	Praq.g_01138	Prai.g_00423
OG0002326	Praq.g_00062	Prai.g_01150
OG0002327	Praq.g_00034	Prai.g_01290
OG0002365	Praq.g_01134	Prai.g_00045
OG0002371	Praq.g_00378	Prai.g_01546
OG0002376	Praq.g_00020	Prai.g_01581
OG0002423	Praq.g_00064	Prai.g_00780
OG0002424	Praq.g_00027	Prai.g_01595
OG0002426	Praq.g_00249	Prai.g_01302
OG0002427	Praq.g_00063	Prai.g_01562
OG0002428	Praq.g_01149	Prai.g_00407
OG0002478	Praq.g_01131	Prai.g_00429
OG0002482	Praq.g_01155	Prai.g_00402
OG0002484	Praq.g_01135	Prai.g_00426
OG0002485	Praq.g_01139	Prai.g_00422
OG0002489	Praq.g_01140	Prai.g_01241, Prai.g_00421, Prai.g_00420
OG0002552	Praq.g_01941	Prai.g_00062
OG0002554	Praq.g_00616	Prai.g_00901
OG0002560	Praq.g_01148	Prai.g_00408
OG0002620	Praq.g_01152	Prai.g_00405
OG0002691	Praq.g_00090	Prai.g_01614
OG0002698	Praq.g_00563	Prai.g_01280
OG0002777	Praq.g_00082	Prai.g_00737
OG0002779	Praq.g_00127	Prai.g_01328
OG0002780	Praq.g_00858, Praq.g_00549	Prai.g_01268
OG0002782	Praq.g_01132	Prai.g_00428
OG0002885	Praq.g_01949	Prai.g_00449
OG0002891	Praq.g_00550	Prai.g_01623
OG0003027	Praq.g_00240	Prai.g_01414
OG0003171	Praq.g_01141	Prai.g_00419
OG0003172	Praq.g_01146	Prai.g_00409
OG0003173	Praq.g_01558	Prai.g_00979
OG0003175	Praq.g_00555	Prai.g_01287
OG0003360	Praq.g_01214	Prai.g_00345
OG0003367	Praq.g_00553	Prai.g_01289
OG0003641	Praq.g_00212	Prai.g_01405
