Orthogroup	Praq	Praj
OG0001152	Praq.g_00193	Praj.g_01591
OG0001153	Praq.g_00326	Praj.g_01662
OG0001154	Praq.g_00327	Praj.g_01663
OG0001155	Praq.g_00339	Praj.g_01679
OG0001156	Praq.g_00342	Praj.g_01682
OG0001157	Praq.g_00343	Praj.g_01683
OG0001158	Praq.g_00344	Praj.g_01684
OG0001159	Praq.g_00345	Praj.g_01685
OG0001160	Praq.g_00369	Praj.g_01711
OG0001161	Praq.g_00382	Praj.g_01499
OG0001162	Praq.g_00005	Praj.g_01723
OG0001165	Praq.g_00498	Praj.g_01767
OG0001166	Praq.g_00478	Praj.g_01785
OG0001167	Praq.g_00461	Praj.g_01803
OG0001168	Praq.g_00459	Praj.g_01804
OG0001169	Praq.g_00457	Praj.g_01806
OG0001170	Praq.g_00455	Praj.g_01808
OG0001171	Praq.g_00446	Praj.g_01818
OG0001172	Praq.g_00948	Praj.g_01872
OG0001173	Praq.g_00947	Praj.g_01873
OG0001174	Praq.g_00939	Praj.g_01881
OG0001175	Praq.g_00938	Praj.g_01882
OG0001176	Praq.g_00931	Praj.g_01893
OG0001177	Praq.g_00928	Praj.g_01891
OG0001178	Praq.g_00923	Praj.g_01236
OG0001179	Praq.g_00895	Praj.g_01935
OG0001180	Praq.g_00874	Praj.g_01958
OG0001181	Praq.g_00870	Praj.g_01962
OG0001182	Praq.g_00863	Praj.g_01970
OG0001183	Praq.g_00728	Praj.g_01976
OG0001184	Praq.g_00744	Praj.g_01992
OG0001185	Praq.g_00758	Praj.g_02007
OG0001186	Praq.g_00684	Praj.g_02046
OG0001187	Praq.g_00688	Praj.g_02060
OG0001188	Praq.g_00690	Praj.g_02062
OG0001189	Praq.g_00707	Praj.g_02079
OG0001190	Praq.g_00711	Praj.g_02084
OG0001191	Praq.g_00721	Praj.g_02094
OG0001192	Praq.g_00390	Praj.g_02099
OG0001193	Praq.g_00400	Praj.g_02112
OG0001194	Praq.g_00401	Praj.g_02113
OG0001195	Praq.g_00402	Praj.g_02114
OG0001196	Praq.g_00415	Praj.g_02136
OG0001197	Praq.g_00416	Praj.g_02138
OG0001198	Praq.g_00423	Praj.g_02146
OG0001199	Praq.g_01929	Praj.g_00112
OG0001200	Praq.g_01927	Praj.g_00114
OG0001201	Praq.g_01895	Praj.g_00146
OG0001202	Praq.g_01803	Praj.g_00239
OG0001203	Praq.g_01764	Praj.g_00278
OG0001204	Praq.g_01759	Praj.g_00284
OG0001205	Praq.g_01112	Praj.g_00439
OG0001206	Praq.g_00512	Praj.g_00458
OG0001207	Praq.g_00528	Praj.g_00469
OG0001208	Praq.g_00533	Praj.g_00475
OG0001209	Praq.g_01067	Praj.g_00526
OG0001210	Praq.g_01062	Praj.g_00531
OG0001211	Praq.g_01052	Praj.g_00541
OG0001212	Praq.g_01006	Praj.g_00583
OG0001213	Praq.g_00973	Praj.g_00617
OG0001214	Praq.g_00965	Praj.g_00625
OG0001215	Praq.g_00819	Praj.g_00683
OG0001216	Praq.g_00585	Praj.g_00700
OG0001217	Praq.g_00622	Praj.g_00091
OG0001218	Praq.g_00630	Praj.g_00740
OG0001219	Praq.g_00658	Praj.g_00915
OG0001220	Praq.g_01449	Praj.g_00825
OG0001221	Praq.g_01501	Praj.g_00899
OG0001222	Praq.g_01540	Praj.g_00847
OG0001223	Praq.g_01566	Praj.g_00964
OG0001224	Praq.g_01615	Praj.g_01020
OG0001225	Praq.g_01617	Praj.g_01022
OG0001227	Praq.g_01661	Praj.g_01045
OG0001228	Praq.g_01378	Praj.g_01411
OG0001229	Praq.g_00173	Praj.g_01160
OG0001230	Praq.g_00286	Praj.g_01623
OG0001231	Praq.g_00003	Praj.g_00744
OG0001232	Praq.g_00474	Praj.g_01789
OG0001233	Praq.g_00454	Praj.g_01809
OG0001234	Praq.g_00936	Praj.g_01884
OG0001235	Praq.g_00926	Praj.g_01888
OG0001236	Praq.g_00741	Praj.g_01989
OG0001237	Praq.g_00745	Praj.g_01993
OG0001238	Praq.g_00722	Praj.g_02095
OG0001239	Praq.g_01932	Praj.g_00109
OG0001240	Praq.g_01910	Praj.g_00131
OG0001241	Praq.g_01902	Praj.g_00140
OG0001242	Praq.g_01884	Praj.g_00159
OG0001243	Praq.g_01878	Praj.g_00166
OG0001244	Praq.g_01862	Praj.g_00182
OG0001245	Praq.g_01163	Praj.g_01244
OG0001246	Praq.g_01098	Praj.g_00496
OG0001247	Praq.g_00812	Praj.g_00676
OG0001248	Praq.g_00814	Praj.g_00678
OG0001249	Praq.g_00647	Praj.g_00373
OG0001251	Praq.g_01474	Praj.g_01858
OG0001252	Praq.g_01610	Praj.g_01015
OG0001253	Praq.g_01662	Praj.g_01728
OG0001254	Praq.g_01302	Praj.g_01834
OG0001255	Praq.g_01317	Praj.g_01477
OG0001256	Praq.g_00384	Praj.g_01719
OG0001257	Praq.g_00002	Praj.g_01724
OG0001259	Praq.g_00456	Praj.g_01807
OG0001260	Praq.g_00440	Praj.g_01824
OG0001261	Praq.g_00887	Praj.g_01943
OG0001262	Praq.g_00705	Praj.g_02077
OG0001263	Praq.g_01875	Praj.g_00169
OG0001264	Praq.g_01242	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Praq.g_01185	Praj.g_00824
OG0001273	Praq.g_00971	Praj.g_00619
OG0001277	Praq.g_01651	Praj.g_02123
OG0001280	Praq.g_00132	Praj.g_01527
OG0001281	Praq.g_00138	Praj.g_01533
OG0001282	Praq.g_00178	Praj.g_01576
OG0001283	Praq.g_00197	Praj.g_02132
OG0001284	Praq.g_00364	Praj.g_01705
OG0001285	Praq.g_00471	Praj.g_01792
OG0001287	Praq.g_00765	Praj.g_02014
OG0001288	Praq.g_00773	Praj.g_02025
OG0001289	Praq.g_01916	Praj.g_00125
OG0001290	Praq.g_01903	Praj.g_00139
OG0001294	Praq.g_01165	Praj.g_01564, Praj.g_01497
OG0001295	Praq.g_00517	Praj.g_01485
OG0001296	Praq.g_01093	Praj.g_00501
OG0001297	Praq.g_01088	Praj.g_00506
OG0001299	Praq.g_00795	Praj.g_00655
OG0001300	Praq.g_00822	Praj.g_00687
OG0001301	Praq.g_00825	Praj.g_00689
OG0001302	Praq.g_00656	Praj.g_00913
OG0001303	Praq.g_01579	Praj.g_01344
OG0001304	Praq.g_01604	Praj.g_01006
OG0001305	Praq.g_01623	Praj.g_00842
OG0001306	Praq.g_01319	Praj.g_01475
OG0001307	Praq.g_00158	Praj.g_01547
OG0001308	Praq.g_00304	Praj.g_01642
OG0001310	Praq.g_00485	Praj.g_01779
OG0001311	Praq.g_01596	Praj.g_00998
OG0001312	Praq.g_01529	Praj.g_00924
OG0001315	Praq.g_01942	Praj.g_01974
OG0001316	Praq.g_01863	Praj.g_00180
OG0001317	Praq.g_01768	Praj.g_00274
OG0001318	Praq.g_01747	Praj.g_00295
OG0001320	Praq.g_01161	Praj.g_01148
OG0001321	Praq.g_00500	Praj.g_00445
OG0001322	Praq.g_00501	Praj.g_00446
OG0001324	Praq.g_00823	Praj.g_00688
OG0001325	Praq.g_00588	Praj.g_00703
OG0001326	Praq.g_00846	Praj.g_01850
OG0001327	Praq.g_01634	Praj.g_00876
OG0001328	Praq.g_01660	Praj.g_00895
OG0001329	Praq.g_01294	Praj.g_01727
OG0001330	Praq.g_00111	Praj.g_01521
OG0001331	Praq.g_00183	Praj.g_01581
OG0001332	Praq.g_00337	Praj.g_01677
OG0001334	Praq.g_00731	Praj.g_01979
OG0001335	Praq.g_00732	Praj.g_01980
OG0001336	Praq.g_00412	Praj.g_02133
OG0001339	Praq.g_01900	Praj.g_00142
OG0001340	Praq.g_01674	Praj.g_00368
OG0001341	Praq.g_00620	Praj.g_00069
OG0001342	Praq.g_00651	Praj.g_01316, Praj.g_01051
OG0001343	Praq.g_01471	Praj.g_00867
OG0001344	Praq.g_01337	Praj.g_01457
OG0001345	Praq.g_01352	Praj.g_01441
OG0001346	Praq.g_00134	Praj.g_01529
OG0001348	Praq.g_00023	Praj.g_01082
OG0001350	Praq.g_01765	Praj.g_00277
OG0001351	Praq.g_00503	Praj.g_00448
OG0001352	Praq.g_00809	Praj.g_00672
OG0001355	Praq.g_00033, Praq.g_00044	Praj.g_01726
OG0001356	Praq.g_00067	Praj.g_01119
OG0001358	Praq.g_00982	Praj.g_00608
OG0001359	Praq.g_01472	Praj.g_00868
OG0001360	Praq.g_01663	Praj.g_01439
OG0001362	Praq.g_00308	Praj.g_01646
OG0001363	Praq.g_00310	Praj.g_00454
OG0001365	Praq.g_00715	Praj.g_02088
OG0001369	Praq.g_01911	Praj.g_00130
OG0001370	Praq.g_00509	Praj.g_01193
OG0001371	Praq.g_00808	Praj.g_00671
OG0001373	Praq.g_00847	Praj.g_01849
OG0001374	Praq.g_00839	Praj.g_01857
OG0001375	Praq.g_01470	Praj.g_00866
OG0001376	Praq.g_01628	Praj.g_00854
OG0001377	Praq.g_01629	Praj.g_00855
OG0001378	Praq.g_01272	Praj.g_00428
OG0001380	Praq.g_00163	Praj.g_01484
OG0001381	Praq.g_00169	Praj.g_01573
OG0001384	Praq.g_00610, Praq.g_00381	Praj.g_01084, Praj.g_01070
OG0001385	Praq.g_00850	Praj.g_01846
OG0001386	Praq.g_00849	Praj.g_01847
OG0001387	Praq.g_00848	Praj.g_01848
OG0001388	Praq.g_00845	Praj.g_01851
OG0001389	Praq.g_00844	Praj.g_01852
OG0001390	Praq.g_00843	Praj.g_01853
OG0001391	Praq.g_00842	Praj.g_01854
OG0001392	Praq.g_00841	Praj.g_01855
OG0001393	Praq.g_00840	Praj.g_01856
OG0001395	Praq.g_01606	Praj.g_01009
OG0001397	Praq.g_00309	Praj.g_01647
OG0001403	Praq.g_01233	Praj.g_00030
OG0001404	Praq.g_01935	Praj.g_00106
OG0001405	Praq.g_01676	Praj.g_00361
OG0001406	Praq.g_01627	Praj.g_00853
OG0001407	Praq.g_01640	Praj.g_00858
OG0001408	Praq.g_01646, Praq.g_01645	Praj.g_00082
OG0001409	Praq.g_01340	Praj.g_01453
OG0001410	Praq.g_00159	Praj.g_01548
OG0001413	Praq.g_00379	Praj.g_00745
OG0001414	Praq.g_01773	Praj.g_00268
OG0001415	Praq.g_01771	Praj.g_00270
OG0001417	Praq.g_00519, Praq.g_00520	Praj.g_01496
OG0001418	Praq.g_00813	Praj.g_00677
OG0001419	Praq.g_01641	Praj.g_00736
OG0001420	Praq.g_01280	Praj.g_01142
OG0001421	Praq.g_00385	Praj.g_01720
OG0001422	Praq.g_00021	Praj.g_01041
OG0001423	Praq.g_00859	Praj.g_01598
OG0001424	Praq.g_01657, Praq.g_01475	Praj.g_01395
OG0001425	Praq.g_00389	Praj.g_02098
OG0001429	Praq.g_00659	Praj.g_00916
OG0001430	Praq.g_00106	Praj.g_00856
OG0001431	Praq.g_00109	Praj.g_01165
OG0001432	Praq.g_00377	Praj.g_00988
OG0001433	Praq.g_00066	Praj.g_01118
OG0001434	Praq.g_01509	Praj.g_00908
OG0001435	Praq.g_01486	Praj.g_00883
OG0001437	Praq.g_01772	Praj.g_00269
OG0001439	Praq.g_01695	Praj.g_00342
OG0001440	Praq.g_01129	Praj.g_01242
OG0001441	Praq.g_01081	Praj.g_00513
OG0001442	Praq.g_00613	Praj.g_01612
OG0001446	Praq.g_01924	Praj.g_00117
OG0001447	Praq.g_01877	Praj.g_00167
OG0001450	Praq.g_00816	Praj.g_00680
OG0001451	Praq.g_01459	Praj.g_00836
OG0001453	Praq.g_01569	Praj.g_00967
OG0001454	Praq.g_01656	Praj.g_01237
OG0001455	Praq.g_01289	Praj.g_00043
OG0001456	Praq.g_01310	Praj.g_01503
OG0001457	Praq.g_01311	Praj.g_01502
OG0001458	Praq.g_01312	Praj.g_01501
OG0001459	Praq.g_00092	Praj.g_01123
OG0001463	Praq.g_01716	Praj.g_00322
OG0001464	Praq.g_01673	Praj.g_00724
OG0001466	Praq.g_00083, Praq.g_00548, Praq.g_00857, Praq.g_00612	Praj.g_01170
OG0001467	Praq.g_00648	Praj.g_00098
OG0001468	Praq.g_01632	Praj.g_00865
OG0001470	Praq.g_00199	Praj.g_02057
OG0001471	Praq.g_00380	Praj.g_01498
OG0001472	Praq.g_00387	Praj.g_00851, Praj.g_01327
OG0001473	Praq.g_00685	Praj.g_01560
OG0001474	Praq.g_01205	Praj.g_00385
OG0001475	Praq.g_00201	Praj.g_02052
OG0001480	Praq.g_01175	Praj.g_01173
OG0001481	Praq.g_01170	Praj.g_01031
OG0001482	Praq.g_00506	Praj.g_01044
OG0001485	Praq.g_00052	Praj.g_01166
OG0001491	Praq.g_00654	Praj.g_00909
OG0001499	Praq.g_01943	Praj.g_00093
OG0001500	Praq.g_01740	Praj.g_00300
OG0001501	Praq.g_00834	Praj.g_01218
OG0001503	Praq.g_01307	Praj.g_01083
OG0001504	Praq.g_00093	Praj.g_01124
OG0001506	Praq.g_00335	Praj.g_01674
OG0001507	Praq.g_01957	Praj.g_01140
OG0001508	Praq.g_00198	Praj.g_02053
OG0001521	Praq.g_00621	Praj.g_01392, Praj.g_00982
OG0001522	Praq.g_01430	Praj.g_00803
OG0001523	Praq.g_01304	Praj.g_01837
OG0001524	Praq.g_01305	Praj.g_01838
OG0001526	Praq.g_00953	Praj.g_00910
OG0001528	Praq.g_00200	Praj.g_02056
OG0001548	Praq.g_00645	Praj.g_01061
OG0001550	Praq.g_01292	Praj.g_01205
OG0001551	Praq.g_01309	Praj.g_01843
OG0001552	Praq.g_01395	Praj.g_01840
OG0001553	Praq.g_00291	Praj.g_01629
OG0001555	Praq.g_00012	Praj.g_01748
OG0001566	Praq.g_00805	Praj.g_00667
OG0001569	Praq.g_01668	Praj.g_01378
OG0001571	Praq.g_01285	Praj.g_01277
OG0001581	Praq.g_01858	Praj.g_01059
OG0001582	Praq.g_00518	Praj.g_01494
OG0001584	Praq.g_01521	Praj.g_00759
OG0001585	Praq.g_00089	Praj.g_01260
OG0001595	Praq.g_01936	Praj.g_00105
OG0001596	Praq.g_01928	Praj.g_00113
OG0001597	Praq.g_01182	Praj.g_01671
OG0001599	Praq.g_00510	Praj.g_00456
OG0001600	Praq.g_01091	Praj.g_00503
OG0001601	Praq.g_00803	Praj.g_00665
OG0001603	Praq.g_00655	Praj.g_00912
OG0001604	Praq.g_01498	Praj.g_00896
OG0001605	Praq.g_01587	Praj.g_01056
OG0001606	Praq.g_01648	Praj.g_01094
OG0001607	Praq.g_01306	Praj.g_01181
OG0001608	Praq.g_00166	Praj.g_01073
OG0001609	Praq.g_00333	Praj.g_01672
OG0001610	Praq.g_00336	Praj.g_01676
OG0001611	Praq.g_00010	Praj.g_01096
OG0001613	Praq.g_00726	Praj.g_01973
OG0001626	Praq.g_00619	Praj.g_01230
OG0001629	Praq.g_00633	Praj.g_01138
OG0001630	Praq.g_01479	Praj.g_00873
OG0001631	Praq.g_01637	Praj.g_00725
OG0001632	Praq.g_00087	Praj.g_01146
OG0001633	Praq.g_00172	Praj.g_01866
OG0001648	Praq.g_01171	Praj.g_01741
OG0001649	Praq.g_01638	Praj.g_00857
OG0001650	Praq.g_00154	Praj.g_01228
OG0001651	Praq.g_00008	Praj.g_01069
OG0001662	Praq.g_01277	Praj.g_01319
OG0001663	Praq.g_01316	Praj.g_01478
OG0001664	Praq.g_00101	Praj.g_01570
OG0001665	Praq.g_00104	Praj.g_01572
OG0001667	Praq.g_00113	Praj.g_01164
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Praj.g_01322
OG0001684	Praq.g_01014	Praj.g_00374
OG0001688	Praq.g_01636	Praj.g_00977, Praj.g_01394
OG0001696	Praq.g_01460	Praj.g_00837
OG0001697	Praq.g_01468	Praj.g_00911
OG0001698	Praq.g_01635	Praj.g_01600
OG0001699	Praq.g_00566	Praj.g_00453
OG0001706	Praq.g_01404	Praj.g_01238
OG0001708	Praq.g_01315	Praj.g_01479
OG0001713	Praq.g_01946	Praj.g_01088
OG0001718	Praq.g_01181	Praj.g_01095
OG0001719	Praq.g_01154	Praj.g_01225
OG0001721	Praq.g_00625	Praj.g_01733
OG0001722	Praq.g_01477	Praj.g_00871
OG0001723	Praq.g_00086	Praj.g_01738
OG0001742	Praq.g_01167	Praj.g_01207
OG0001744	Praq.g_00120	Praj.g_01219
OG0001746	Praq.g_00074	Praj.g_01168
OG0001772	Praq.g_00851	Praj.g_01208
OG0001774	Praq.g_00806	Praj.g_00668
OG0001775	Praq.g_01643	Praj.g_00092
OG0001776	Praq.g_01274	Praj.g_01052
OG0001778	Praq.g_00108	Praj.g_01544
OG0001779	Praq.g_00121	Praj.g_01186
OG0001781	Praq.g_00022	Praj.g_01215
OG0001819	Praq.g_01153	Praj.g_01034
OG0001821	Praq.g_00626	Praj.g_01150
OG0001822	Praq.g_00641	Praj.g_00983
OG0001823	Praq.g_01462	Praj.g_01299
OG0001824	Praq.g_01585	Praj.g_00729
OG0001825	Praq.g_01644	Praj.g_01028
OG0001826	Praq.g_01647	Praj.g_00737
OG0001827	Praq.g_01650	Praj.g_01043
OG0001828	Praq.g_01271	Praj.g_00081
OG0001829	Praq.g_01275	Praj.g_01137
OG0001830	Praq.g_01288	Praj.g_01172
OG0001831	Praq.g_01299	Praj.g_01058
OG0001832	Praq.g_00098	Praj.g_01296
OG0001833	Praq.g_00174	Praj.g_01574
OG0001920	Praq.g_00835	Praj.g_01241
OG0001921	Praq.g_01464	Praj.g_01350
OG0001982	Praq.g_01176	Praj.g_01740
OG0001984	Praq.g_00646	Praj.g_00741
OG0001987	Praq.g_00095	Praj.g_01330
OG0002271	Praq.g_01959	Praj.g_01353
OG0002273	Praq.g_01945	Praj.g_01179
OG0002319	Praq.g_01138	Praj.g_01567
OG0002327	Praq.g_00034	Praj.g_01292
OG0002423	Praq.g_00064	Praj.g_01268
OG0002427	Praq.g_00063	Praj.g_01074
OG0002428	Praq.g_01149	Praj.g_01385
OG0002698	Praq.g_00563	Praj.g_01729
OG0002779	Praq.g_00127	Praj.g_01190
OG0003170	Praq.g_00072	Praj.g_01361
