Orthogroup	Praq	Prat
OG0001168	Praq.g_00459	Prat.g_01630
OG0001169	Praq.g_00457	Prat.g_01632
OG0001170	Praq.g_00455	Prat.g_01634
OG0001171	Praq.g_00446	Prat.g_01645
OG0001172	Praq.g_00948	Prat.g_01660
OG0001173	Praq.g_00947	Prat.g_01661
OG0001174	Praq.g_00939	Prat.g_01669
OG0001175	Praq.g_00938	Prat.g_01670
OG0001176	Praq.g_00931	Prat.g_01678
OG0001177	Praq.g_00928	Prat.g_01680
OG0001178	Praq.g_00923	Prat.g_01597
OG0001179	Praq.g_00895	Prat.g_01710
OG0001180	Praq.g_00874	Prat.g_01732
OG0001181	Praq.g_00870	Prat.g_01736
OG0001182	Praq.g_00863	Prat.g_01745
OG0001183	Praq.g_00728	Prat.g_01749
OG0001184	Praq.g_00744	Prat.g_01766
OG0001185	Praq.g_00758	Prat.g_01783
OG0001186	Praq.g_00684	Prat.g_01807
OG0001187	Praq.g_00688	Prat.g_01810
OG0001188	Praq.g_00690	Prat.g_01812
OG0001189	Praq.g_00707	Prat.g_01829
OG0001190	Praq.g_00711	Prat.g_01834
OG0001191	Praq.g_00721	Prat.g_01844
OG0001192	Praq.g_00390	Prat.g_01849
OG0001193	Praq.g_00400	Prat.g_01863
OG0001194	Praq.g_00401	Prat.g_01864
OG0001195	Praq.g_00402	Prat.g_01865
OG0001196	Praq.g_00415	Prat.g_01881
OG0001197	Praq.g_00416	Prat.g_01883
OG0001198	Praq.g_00423	Prat.g_01890
OG0001200	Praq.g_01927	Prat.g_00073
OG0001201	Praq.g_01895	Prat.g_00105
OG0001202	Praq.g_01803	Prat.g_00201
OG0001203	Praq.g_01764	Prat.g_00243
OG0001205	Praq.g_01112	Prat.g_00406
OG0001206	Praq.g_00512	Prat.g_00425
OG0001207	Praq.g_00528	Prat.g_00436
OG0001208	Praq.g_00533	Prat.g_00442
OG0001209	Praq.g_01067	Prat.g_00497
OG0001210	Praq.g_01062	Prat.g_00501
OG0001211	Praq.g_01052	Prat.g_00511
OG0001212	Praq.g_01006	Prat.g_00558
OG0001213	Praq.g_00973	Prat.g_00593
OG0001214	Praq.g_00965	Prat.g_01088
OG0001215	Praq.g_00819	Prat.g_00764
OG0001216	Praq.g_00585	Prat.g_00790
OG0001217	Praq.g_00622	Prat.g_01486
OG0001218	Praq.g_00630	Prat.g_01217
OG0001219	Praq.g_00658	Prat.g_00863
OG0001220	Praq.g_01449	Prat.g_00984
OG0001221	Praq.g_01501	Prat.g_00728
OG0001222	Praq.g_01540	Prat.g_00944
OG0001223	Praq.g_01566	Prat.g_00914
OG0001224	Praq.g_01615	Prat.g_00961
OG0001225	Praq.g_01617	Prat.g_00963
OG0001226	Praq.g_01642	Prat.g_00078
OG0001227	Praq.g_01661	Prat.g_01197
OG0001228	Praq.g_01378	Prat.g_01106
OG0001229	Praq.g_00173	Prat.g_01228
OG0001230	Praq.g_00286	Prat.g_01343
OG0001232	Praq.g_00474	Prat.g_01614
OG0001233	Praq.g_00454	Prat.g_01635
OG0001234	Praq.g_00936	Prat.g_01672
OG0001235	Praq.g_00926	Prat.g_01676
OG0001236	Praq.g_00741	Prat.g_01763
OG0001237	Praq.g_00745	Prat.g_01767
OG0001238	Praq.g_00722	Prat.g_01845
OG0001239	Praq.g_01932	Prat.g_00068
OG0001240	Praq.g_01910	Prat.g_00090
OG0001241	Praq.g_01902	Prat.g_00099
OG0001243	Praq.g_01878	Prat.g_00125
OG0001244	Praq.g_01862	Prat.g_00140
OG0001245	Praq.g_01163	Prat.g_00671
OG0001246	Praq.g_01098	Prat.g_01485, Prat.g_00467
OG0001247	Praq.g_00812	Prat.g_00757
OG0001248	Praq.g_00814	Prat.g_00759
OG0001249	Praq.g_00647	Prat.g_00345
OG0001250	Praq.g_01438	Prat.g_00997
OG0001251	Praq.g_01474	Prat.g_00695
OG0001253	Praq.g_01662	Prat.g_01480
OG0001254	Praq.g_01302	Prat.g_01559
OG0001255	Praq.g_01317	Prat.g_01172
OG0001256	Praq.g_00384	Prat.g_01446
OG0001259	Praq.g_00456	Prat.g_01633
OG0001260	Praq.g_00440	Prat.g_01651
OG0001261	Praq.g_00887	Prat.g_01717
OG0001262	Praq.g_00705	Prat.g_01827
OG0001263	Praq.g_01875	Prat.g_00127
OG0001264	Praq.g_01242	Prat.g_01473
OG0001265	Praq.g_01885	Prat.g_00117
OG0001266	Praq.g_01799	Prat.g_00205
OG0001267	Praq.g_01723	Prat.g_00287
OG0001268	Praq.g_01206	Prat.g_00353
OG0001269	Praq.g_01185	Prat.g_00985
OG0001270	Praq.g_01123	Prat.g_00394
OG0001271	Praq.g_00523	Prat.g_00431
OG0001272	Praq.g_00537	Prat.g_00446
OG0001273	Praq.g_00971	Prat.g_01095
OG0001274	Praq.g_00832	Prat.g_00228
OG0001275	Praq.g_01575	Prat.g_00922
OG0001276	Praq.g_01594	Prat.g_00936
OG0001277	Praq.g_01651	Prat.g_00817
OG0001278	Praq.g_01383	Prat.g_01102
OG0001280	Praq.g_00132	Prat.g_01248
OG0001281	Praq.g_00138	Prat.g_01254
OG0001282	Praq.g_00178	Prat.g_01292
OG0001283	Praq.g_00197	Prat.g_01877
OG0001284	Praq.g_00364	Prat.g_01433
OG0001285	Praq.g_00471	Prat.g_01617
OG0001287	Praq.g_00765	Prat.g_01790
OG0001288	Praq.g_00773	Prat.g_01800
OG0001289	Praq.g_01916	Prat.g_00085
OG0001290	Praq.g_01903	Prat.g_00098
OG0001291	Praq.g_01868	Prat.g_00135
OG0001292	Praq.g_01754	Prat.g_00254
OG0001293	Praq.g_01742	Prat.g_00268
OG0001294	Praq.g_01165	Prat.g_01546
OG0001295	Praq.g_00517	Prat.g_01215
OG0001296	Praq.g_01093	Prat.g_00472
OG0001297	Praq.g_01088	Prat.g_00477
OG0001298	Praq.g_01026	Prat.g_00541
OG0001299	Praq.g_00795	Prat.g_01057
OG0001300	Praq.g_00822	Prat.g_00768
OG0001301	Praq.g_00825	Prat.g_00773
OG0001302	Praq.g_00656	Prat.g_00859
OG0001303	Praq.g_01579	Prat.g_01550
OG0001304	Praq.g_01604	Prat.g_00949
OG0001305	Praq.g_01623	Prat.g_00969
OG0001306	Praq.g_01319	Prat.g_01170
OG0001307	Praq.g_00158	Prat.g_01283
OG0001308	Praq.g_00304	Prat.g_01363
OG0001310	Praq.g_00485	Prat.g_01604
OG0001311	Praq.g_01596	Prat.g_00938
OG0001312	Praq.g_01529	Prat.g_00872
OG0001316	Praq.g_01863	Prat.g_00139
OG0001317	Praq.g_01768	Prat.g_00239
OG0001318	Praq.g_01747	Prat.g_00263
OG0001319	Praq.g_01731	Prat.g_00280
OG0001320	Praq.g_01161	Prat.g_00615, Prat.g_01580, Prat.g_00639
OG0001321	Praq.g_00500	Prat.g_00413
OG0001322	Praq.g_00501	Prat.g_00414
OG0001324	Praq.g_00823	Prat.g_00769
OG0001325	Praq.g_00588	Prat.g_00793
OG0001327	Praq.g_01634	Prat.g_00704
OG0001329	Praq.g_01294	Prat.g_01542
OG0001330	Praq.g_00111	Prat.g_01468
OG0001331	Praq.g_00183	Prat.g_01297
OG0001332	Praq.g_00337	Prat.g_01403
OG0001333	Praq.g_00460	Prat.g_01629
OG0001334	Praq.g_00731	Prat.g_01752
OG0001335	Praq.g_00732	Prat.g_01753
OG0001336	Praq.g_00412	Prat.g_01878
OG0001339	Praq.g_01900	Prat.g_00101
OG0001340	Praq.g_01674	Prat.g_00340
OG0001341	Praq.g_00620	Prat.g_01225
OG0001343	Praq.g_01471	Prat.g_00692
OG0001344	Praq.g_01337	Prat.g_01152
OG0001346	Praq.g_00134	Prat.g_01250
OG0001348	Praq.g_00023	Prat.g_00827
OG0001350	Praq.g_01765	Prat.g_00242
OG0001351	Praq.g_00503	Prat.g_00416
OG0001352	Praq.g_00809	Prat.g_00753
OG0001359	Praq.g_01472	Prat.g_00693
OG0001361	Praq.g_01349	Prat.g_01138
OG0001362	Praq.g_00308	Prat.g_01367
OG0001363	Praq.g_00310	Prat.g_01369
OG0001364	Praq.g_00734	Prat.g_01755
OG0001365	Praq.g_00715	Prat.g_01838
OG0001369	Praq.g_01911	Prat.g_01269
OG0001370	Praq.g_00509	Prat.g_00422
OG0001371	Praq.g_00808	Prat.g_00752
OG0001372	Praq.g_00629	Prat.g_01503
OG0001375	Praq.g_01470	Prat.g_00691
OG0001380	Praq.g_00163	Prat.g_01178
OG0001381	Praq.g_00169	Prat.g_01181
OG0001397	Praq.g_00309	Prat.g_01368
OG0001400	Praq.g_00265, Praq.g_00031, Praq.g_01397	Prat.g_01458
OG0001403	Praq.g_01233	Prat.g_00032
OG0001404	Praq.g_01935	Prat.g_00065
OG0001405	Praq.g_01676	Prat.g_00333
OG0001407	Praq.g_01640	Prat.g_01521
OG0001409	Praq.g_01340	Prat.g_01148
OG0001410	Praq.g_00159	Prat.g_01284
OG0001414	Praq.g_01773	Prat.g_00233
OG0001415	Praq.g_01771	Prat.g_00235
OG0001416	Praq.g_00508	Prat.g_00421
OG0001418	Praq.g_00813	Prat.g_00758
OG0001419	Praq.g_01641	Prat.g_01522
OG0001421	Praq.g_00385	Prat.g_01447
OG0001422	Praq.g_00021	Prat.g_00660, Prat.g_00659
OG0001424	Praq.g_01657	Prat.g_00657
OG0001425	Praq.g_00389	Prat.g_01848
OG0001428	Praq.g_01830	Prat.g_00173
OG0001429	Praq.g_00659	Prat.g_00864
OG0001430	Praq.g_00106	Prat.g_01216
OG0001431	Praq.g_00109	Prat.g_01489
OG0001434	Praq.g_01509	Prat.g_00737
OG0001435	Praq.g_01486	Prat.g_00711
OG0001437	Praq.g_01772	Prat.g_00234
OG0001438	Praq.g_01709	Prat.g_00301
OG0001440	Praq.g_01129	Prat.g_00613, Prat.g_01552
OG0001441	Praq.g_01081	Prat.g_00484
OG0001446	Praq.g_01924	Prat.g_01504
OG0001448	Praq.g_01177	Prat.g_00658
OG0001450	Praq.g_00816	Prat.g_00761
OG0001451	Praq.g_01459	Prat.g_00973
OG0001452	Praq.g_01476	Prat.g_00697
OG0001463	Praq.g_01716	Prat.g_00294
OG0001464	Praq.g_01673	Prat.g_00341
OG0001465	Praq.g_00831	Prat.g_00779
OG0001467	Praq.g_00648	Prat.g_01290
OG0001468	Praq.g_01632	Prat.g_00679
OG0001481	Praq.g_01170	Prat.g_00375
OG0001485	Praq.g_00052	Prat.g_01539
OG0001490	Praq.g_01254	Prat.g_00614
OG0001491	Praq.g_00654	Prat.g_00856
OG0001499	Praq.g_01943	Prat.g_00667
OG0001500	Praq.g_01740	Prat.g_00270
OG0001501	Praq.g_00834	Prat.g_00826
OG0001503	Praq.g_01307	Prat.g_01175
OG0001506	Praq.g_00335	Prat.g_01399
OG0001521	Praq.g_00621	Prat.g_00831
OG0001523	Praq.g_01304	Prat.g_01555
OG0001524	Praq.g_01305	Prat.g_01554
OG0001548	Praq.g_00645	Prat.g_00643
OG0001552	Praq.g_01395	Prat.g_01449
OG0001553	Praq.g_00291	Prat.g_01349
OG0001566	Praq.g_00805	Prat.g_00750
OG0001571	Praq.g_01285	Prat.g_01234, Prat.g_01492
OG0001581	Praq.g_01858	Prat.g_00379, Prat.g_00385
OG0001583	Praq.g_00653, Praq.g_01244	Prat.g_00855
OG0001584	Praq.g_01521	Prat.g_01047
OG0001595	Praq.g_01936	Prat.g_00063
OG0001596	Praq.g_01928	Prat.g_00072
OG0001597	Praq.g_01182	Prat.g_01396
OG0001599	Praq.g_00510	Prat.g_00423
OG0001600	Praq.g_01091	Prat.g_00474
OG0001601	Praq.g_00803	Prat.g_00748
OG0001602	Praq.g_00830	Prat.g_00778
OG0001603	Praq.g_00655	Prat.g_00858
OG0001604	Praq.g_01498	Prat.g_00724
OG0001606	Praq.g_01648	Prat.g_00655
OG0001607	Praq.g_01306	Prat.g_00624
OG0001608	Praq.g_00166	Prat.g_00825
OG0001609	Praq.g_00333	Prat.g_01397
OG0001610	Praq.g_00336	Prat.g_01402
OG0001611	Praq.g_00010	Prat.g_00646
OG0001613	Praq.g_00726	Prat.g_01747
OG0001625	Praq.g_01745	Prat.g_00265
OG0001628	Praq.g_00632	Prat.g_00600
OG0001629	Praq.g_00633	Prat.g_01524
OG0001630	Praq.g_01479	Prat.g_00700
OG0001631	Praq.g_01637	Prat.g_01226
OG0001632	Praq.g_00087	Prat.g_00668
OG0001651	Praq.g_00008	Prat.g_00649
OG0001662	Praq.g_01277	Prat.g_01523
OG0001663	Praq.g_01316	Prat.g_01173
OG0001664	Praq.g_00101	Prat.g_00381
OG0001665	Praq.g_00104	Prat.g_01195
OG0001685	Praq.g_01461	Prat.g_00833
OG0001686	Praq.g_01586	Prat.g_01194
OG0001687	Praq.g_01631	Prat.g_00420
OG0001688	Praq.g_01636	Prat.g_00654
OG0001696	Praq.g_01460	Prat.g_00972
OG0001697	Praq.g_01468	Prat.g_00857
OG0001699	Praq.g_00566	Prat.g_01237
OG0001706	Praq.g_01404	Prat.g_00460
OG0001707	Praq.g_01655	Prat.g_01198
OG0001708	Praq.g_01315	Prat.g_01174
OG0001713	Praq.g_01946	Prat.g_01149
OG0001721	Praq.g_00625	Prat.g_00652
OG0001722	Praq.g_01477	Prat.g_00698
OG0001723	Praq.g_00086	Prat.g_00830
OG0001742	Praq.g_01167	Prat.g_00620
OG0001746	Praq.g_00074	Prat.g_01517
OG0001776	Praq.g_01274	Prat.g_00631
OG0001985	Praq.g_01467	Prat.g_01454
OG0001986	Praq.g_01573	Prat.g_00920
OG0002097	Praq.g_00234	Prat.g_01321
OG0002273	Praq.g_01945	Prat.g_00621
OG0002274	Praq.g_00235	Prat.g_01319
OG0002379	Praq.g_01248	Prat.g_01536
OG0002427	Praq.g_00063	Prat.g_00669
OG0002556	Praq.g_00269	Prat.g_00786
OG0002557	Praq.g_00268	Prat.g_00785
OG0002558	Praq.g_00267	Prat.g_00784
OG0002783	Praq.g_00572	Prat.g_01534
OG0003169	Praq.g_00043	Prat.g_01574
OG0004041	Praq.g_01402	Prat.g_00409
