Orthogroup	Praq	Prac
OG0001131	Praq.g_01649	Prac.g_01225
OG0001132	Praq.g_01658	Prac.g_01216
OG0001133	Praq.g_01287	Prac.g_01031
OG0001134	Praq.g_01300	Prac.g_01018
OG0001135	Praq.g_01303	Prac.g_01015
OG0001136	Praq.g_01330	Prac.g_00988
OG0001137	Praq.g_01341	Prac.g_00977
OG0001138	Praq.g_01359	Prac.g_00959
OG0001139	Praq.g_01360	Prac.g_00958
OG0001140	Praq.g_01361	Prac.g_00957
OG0001141	Praq.g_01362	Prac.g_00956
OG0001142	Praq.g_01363	Prac.g_00955
OG0001143	Praq.g_01370	Prac.g_00948
OG0001144	Praq.g_01375	Prac.g_00943
OG0001145	Praq.g_00125	Prac.g_00167
OG0001146	Praq.g_00137	Prac.g_00179
OG0001147	Praq.g_00161	Prac.g_00203
OG0001148	Praq.g_00179	Prac.g_00219
OG0001149	Praq.g_00180	Prac.g_00220
OG0001150	Praq.g_00181	Prac.g_00221
OG0001151	Praq.g_00192	Prac.g_00232
OG0001152	Praq.g_00193	Prac.g_00233
OG0001153	Praq.g_00326	Prac.g_00379
OG0001154	Praq.g_00327	Prac.g_00378
OG0001155	Praq.g_00339	Prac.g_00366
OG0001156	Praq.g_00342	Prac.g_00363
OG0001157	Praq.g_00343	Prac.g_00362
OG0001158	Praq.g_00344	Prac.g_00361
OG0001159	Praq.g_00345	Prac.g_00360
OG0001160	Praq.g_00369	Prac.g_00336
OG0001161	Praq.g_00382	Prac.g_00324
OG0001162	Praq.g_00005	Prac.g_00313
OG0001165	Praq.g_00498	Prac.g_00626
OG0001166	Praq.g_00478	Prac.g_00606
OG0001167	Praq.g_00461	Prac.g_00589
OG0001168	Praq.g_00459	Prac.g_00587
OG0001169	Praq.g_00457	Prac.g_00585
OG0001170	Praq.g_00455	Prac.g_00583
OG0001171	Praq.g_00446	Prac.g_00574
OG0001172	Praq.g_00948	Prac.g_00479
OG0001173	Praq.g_00947	Prac.g_00480
OG0001174	Praq.g_00939	Prac.g_00488
OG0001175	Praq.g_00938	Prac.g_00489
OG0001176	Praq.g_00931	Prac.g_00496
OG0001177	Praq.g_00928	Prac.g_00499
OG0001178	Praq.g_00923	Prac.g_00504
OG0001179	Praq.g_00895	Prac.g_00532
OG0001180	Praq.g_00874	Prac.g_00553
OG0001181	Praq.g_00870	Prac.g_00557
OG0001182	Praq.g_00863	Prac.g_00564
OG0001183	Praq.g_00728	Prac.g_00006
OG0001184	Praq.g_00744	Prac.g_00022
OG0001185	Praq.g_00758	Prac.g_00036
OG0001186	Praq.g_00684	Prac.g_00058
OG0001187	Praq.g_00688	Prac.g_00062
OG0001188	Praq.g_00690	Prac.g_00064
OG0001189	Praq.g_00707	Prac.g_00081
OG0001190	Praq.g_00711	Prac.g_00085
OG0001191	Praq.g_00721	Prac.g_00095
OG0001192	Praq.g_00390	Prac.g_00099
OG0001193	Praq.g_00400	Prac.g_00109
OG0001194	Praq.g_00401	Prac.g_00110
OG0001195	Praq.g_00402	Prac.g_00111
OG0001196	Praq.g_00415	Prac.g_00124
OG0001197	Praq.g_00416	Prac.g_00125
OG0001198	Praq.g_00423	Prac.g_01950
OG0001199	Praq.g_01929	Prac.g_01857
OG0001200	Praq.g_01927	Prac.g_01855
OG0001201	Praq.g_01895	Prac.g_01823
OG0001202	Praq.g_01803	Prac.g_01731
OG0001203	Praq.g_01764	Prac.g_01692
OG0001204	Praq.g_01759	Prac.g_01687
OG0001205	Praq.g_01112	Prac.g_01102
OG0001206	Praq.g_00512	Prac.g_01083
OG0001207	Praq.g_00528	Prac.g_01067
OG0001208	Praq.g_00533	Prac.g_01062
OG0001209	Praq.g_01067	Prac.g_00837
OG0001210	Praq.g_01062	Prac.g_00832
OG0001211	Praq.g_01052	Prac.g_00822
OG0001212	Praq.g_01006	Prac.g_00776
OG0001213	Praq.g_00973	Prac.g_00742
OG0001214	Praq.g_00965	Prac.g_00734
OG0001215	Praq.g_00819	Prac.g_00681
OG0001216	Praq.g_00585	Prac.g_01558
OG0001217	Praq.g_00622	Prac.g_01521
OG0001219	Praq.g_00658	Prac.g_01487
OG0001220	Praq.g_01449	Prac.g_01424
OG0001221	Praq.g_01501	Prac.g_01373
OG0001222	Praq.g_01540	Prac.g_01335
OG0001223	Praq.g_01566	Prac.g_01309
OG0001224	Praq.g_01615	Prac.g_01260
OG0001225	Praq.g_01617	Prac.g_01258
OG0001226	Praq.g_01642	Prac.g_01232
OG0001227	Praq.g_01661	Prac.g_01213
OG0001228	Praq.g_01378	Prac.g_00940
OG0001229	Praq.g_00173	Prac.g_00215
OG0001230	Praq.g_00286	Prac.g_00419
OG0001231	Praq.g_00003	Prac.g_00315
OG0001232	Praq.g_00474	Prac.g_00602
OG0001233	Praq.g_00454	Prac.g_00582
OG0001234	Praq.g_00936	Prac.g_00491
OG0001235	Praq.g_00926	Prac.g_00501
OG0001236	Praq.g_00741	Prac.g_00019
OG0001237	Praq.g_00745	Prac.g_00023
OG0001238	Praq.g_00722	Prac.g_00096
OG0001239	Praq.g_01932	Prac.g_01860
OG0001240	Praq.g_01910	Prac.g_01838
OG0001241	Praq.g_01902	Prac.g_01830
OG0001242	Praq.g_01884	Prac.g_01812
OG0001243	Praq.g_01878	Prac.g_01806
OG0001244	Praq.g_01862	Prac.g_01790
OG0001245	Praq.g_01163	Prac.g_01153
OG0001246	Praq.g_01098	Prac.g_00867
OG0001247	Praq.g_00812	Prac.g_00688
OG0001248	Praq.g_00814	Prac.g_00686
OG0001249	Praq.g_00647	Prac.g_01498
OG0001250	Praq.g_01438	Prac.g_01435
OG0001251	Praq.g_01474	Prac.g_01400
OG0001252	Praq.g_01610	Prac.g_01265
OG0001253	Praq.g_01662	Prac.g_01212
OG0001254	Praq.g_01302	Prac.g_01016
OG0001255	Praq.g_01317	Prac.g_01001
OG0001256	Praq.g_00384	Prac.g_00322
OG0001257	Praq.g_00002	Prac.g_00316
OG0001259	Praq.g_00456	Prac.g_00584
OG0001260	Praq.g_00440	Prac.g_00568
OG0001261	Praq.g_00887	Prac.g_00540
OG0001262	Praq.g_00705	Prac.g_00079
OG0001263	Praq.g_01875	Prac.g_01803
OG0001264	Praq.g_01242	Prac.g_01905
OG0001265	Praq.g_01885	Prac.g_01813
OG0001266	Praq.g_01799	Prac.g_01727
OG0001267	Praq.g_01723	Prac.g_01651
OG0001268	Praq.g_01206	Prac.g_01195
OG0001269	Praq.g_01185	Prac.g_01175
OG0001270	Praq.g_01123	Prac.g_01113
OG0001271	Praq.g_00523	Prac.g_01072
OG0001272	Praq.g_00537	Prac.g_01058
OG0001273	Praq.g_00971	Prac.g_00740
OG0001274	Praq.g_00832	Prac.g_00668
OG0001275	Praq.g_01575	Prac.g_01300
OG0001276	Praq.g_01594	Prac.g_01281
OG0001277	Praq.g_01651	Prac.g_01223
OG0001278	Praq.g_01383	Prac.g_00935
OG0001280	Praq.g_00132	Prac.g_00174
OG0001281	Praq.g_00138	Prac.g_00180
OG0001282	Praq.g_00178	Prac.g_00218
OG0001283	Praq.g_00197	Prac.g_00237
OG0001284	Praq.g_00364	Prac.g_00341
OG0001285	Praq.g_00471	Prac.g_00599
OG0001287	Praq.g_00765	Prac.g_00043
OG0001288	Praq.g_00773	Prac.g_00051
OG0001289	Praq.g_01916	Prac.g_01844
OG0001290	Praq.g_01903	Prac.g_01831
OG0001291	Praq.g_01868	Prac.g_01796
OG0001292	Praq.g_01754	Prac.g_01682
OG0001293	Praq.g_01742	Prac.g_01670
OG0001294	Praq.g_01165	Prac.g_01155
OG0001295	Praq.g_00517	Prac.g_01078
OG0001296	Praq.g_01093	Prac.g_00862
OG0001298	Praq.g_01026	Prac.g_00796
OG0001299	Praq.g_00795	Prac.g_00705
OG0001300	Praq.g_00822	Prac.g_00678
OG0001301	Praq.g_00825	Prac.g_00675
OG0001302	Praq.g_00656	Prac.g_01489
OG0001303	Praq.g_01579	Prac.g_01296
OG0001304	Praq.g_01604	Prac.g_01271
OG0001305	Praq.g_01623	Prac.g_01252
OG0001306	Praq.g_01319	Prac.g_00999
OG0001307	Praq.g_00158	Prac.g_00200
OG0001308	Praq.g_00304	Prac.g_00401
OG0001310	Praq.g_00485	Prac.g_00613
OG0001311	Praq.g_01596	Prac.g_01279
OG0001312	Praq.g_01529	Prac.g_01346
OG0001315	Praq.g_01942	Prac.g_01869
OG0001316	Praq.g_01863	Prac.g_01791
OG0001317	Praq.g_01768	Prac.g_01696
OG0001318	Praq.g_01747	Prac.g_01675
OG0001319	Praq.g_01731	Prac.g_01659
OG0001320	Praq.g_01161	Prac.g_01151
OG0001321	Praq.g_00500	Prac.g_01096
OG0001322	Praq.g_00501	Prac.g_01095
OG0001323	Praq.g_01083	Prac.g_00853
OG0001324	Praq.g_00823	Prac.g_00677
OG0001325	Praq.g_00588	Prac.g_01555
OG0001326	Praq.g_00846	Prac.g_00647
OG0001327	Praq.g_01634	Prac.g_01240
OG0001328	Praq.g_01660	Prac.g_01214
OG0001329	Praq.g_01294	Prac.g_01024
OG0001330	Praq.g_00111	Prac.g_00153
OG0001331	Praq.g_00183	Prac.g_00223
OG0001332	Praq.g_00337	Prac.g_00368
OG0001333	Praq.g_00460	Prac.g_00588
OG0001334	Praq.g_00731	Prac.g_00009
OG0001335	Praq.g_00732	Prac.g_00010
OG0001336	Praq.g_00412	Prac.g_00121
OG0001339	Praq.g_01900	Prac.g_01828
OG0001340	Praq.g_01674	Prac.g_01603
OG0001341	Praq.g_00620	Prac.g_01523
OG0001342	Praq.g_00651	Prac.g_01494
OG0001343	Praq.g_01471	Prac.g_01403
OG0001344	Praq.g_01337	Prac.g_00981
OG0001345	Praq.g_01352	Prac.g_00966
OG0001346	Praq.g_00134	Prac.g_00176
OG0001348	Praq.g_00023	Prac.g_00295
OG0001349	Praq.g_00221	Prac.g_00261
OG0001350	Praq.g_01765	Prac.g_01693
OG0001351	Praq.g_00503	Prac.g_01093
OG0001352	Praq.g_00809	Prac.g_00691
OG0001355	Praq.g_00033	Prac.g_00285
OG0001355	Praq.g_00044	Prac.g_00878
OG0001356	Praq.g_00067	Prac.g_00900
OG0001358	Praq.g_00982	Prac.g_00751
OG0001359	Praq.g_01472	Prac.g_01402
OG0001360	Praq.g_01663	Prac.g_01211
OG0001361	Praq.g_01349	Prac.g_00969
OG0001362	Praq.g_00308	Prac.g_00397
OG0001363	Praq.g_00310	Prac.g_00395
OG0001364	Praq.g_00734	Prac.g_00012
OG0001365	Praq.g_00715	Prac.g_00089
OG0001369	Praq.g_01911	Prac.g_01839
OG0001370	Praq.g_00509	Prac.g_01086
OG0001371	Praq.g_00808	Prac.g_00692
OG0001372	Praq.g_00629	Prac.g_01515
OG0001373	Praq.g_00847	Prac.g_00646
OG0001374	Praq.g_00839	Prac.g_00654
OG0001375	Praq.g_01470	Prac.g_01404
OG0001376	Praq.g_01628	Prac.g_01246
OG0001377	Praq.g_01629	Prac.g_01245
OG0001378	Praq.g_01272	Prac.g_01047
OG0001380	Praq.g_00163	Prac.g_00205
OG0001381	Praq.g_00169	Prac.g_00211
OG0001382	Praq.g_00016	Prac.g_00302
OG0001384	Praq.g_00610	Prac.g_01533
OG0001384	Praq.g_00381	Prac.g_00325
OG0001385	Praq.g_00850	Prac.g_00643
OG0001386	Praq.g_00849	Prac.g_00644
OG0001387	Praq.g_00848	Prac.g_00645
OG0001388	Praq.g_00845	Prac.g_00648
OG0001389	Praq.g_00844	Prac.g_00649
OG0001390	Praq.g_00843	Prac.g_00650
OG0001391	Praq.g_00842	Prac.g_00651
OG0001392	Praq.g_00841	Prac.g_00652
OG0001393	Praq.g_00840	Prac.g_00653
OG0001395	Praq.g_01606	Prac.g_01269
OG0001397	Praq.g_00309	Prac.g_00396
OG0001399	Praq.g_00934	Prac.g_00493
OG0001400	Praq.g_00265	Prac.g_00440
OG0001400	Praq.g_00031	Prac.g_00287
OG0001400	Praq.g_01397	Prac.g_00921
OG0001403	Praq.g_01233	Prac.g_01917
OG0001404	Praq.g_01935	Prac.g_01863
OG0001405	Praq.g_01676	Prac.g_01605
OG0001406	Praq.g_01627	Prac.g_01247
OG0001407	Praq.g_01640	Prac.g_01234
OG0001408	Praq.g_01646	Prac.g_01228
OG0001408	Praq.g_01645	Prac.g_01229
OG0001409	Praq.g_01340	Prac.g_00978
OG0001410	Praq.g_00159	Prac.g_00201
OG0001411	Praq.g_00219	Prac.g_00259
OG0001413	Praq.g_00379	Prac.g_00327
OG0001414	Praq.g_01773	Prac.g_01701
OG0001415	Praq.g_01771	Prac.g_01699
OG0001416	Praq.g_00508	Prac.g_01088, Prac.g_01087
OG0001417	Praq.g_00519	Prac.g_01076
OG0001417	Praq.g_00520	Prac.g_01075
OG0001418	Praq.g_00813	Prac.g_00687
OG0001419	Praq.g_01641	Prac.g_01233
OG0001420	Praq.g_01280	Prac.g_01038
OG0001421	Praq.g_00385	Prac.g_00321
OG0001422	Praq.g_00021	Prac.g_00297
OG0001423	Praq.g_00859	Prac.g_00634
OG0001424	Praq.g_01657	Prac.g_01217
OG0001424	Praq.g_01475	Prac.g_01399
OG0001428	Praq.g_01830	Prac.g_01758
OG0001429	Praq.g_00659	Prac.g_01486
OG0001430	Praq.g_00106	Prac.g_00148
OG0001431	Praq.g_00109	Prac.g_00151
OG0001432	Praq.g_00377	Prac.g_00328
OG0001433	Praq.g_00066	Prac.g_00899
OG0001435	Praq.g_01486	Prac.g_01388
OG0001437	Praq.g_01772	Prac.g_01700
OG0001438	Praq.g_01709	Prac.g_01638
OG0001439	Praq.g_01695	Prac.g_01624
OG0001440	Praq.g_01129	Prac.g_01119
OG0001441	Praq.g_01081	Prac.g_00851
OG0001442	Praq.g_00613	Prac.g_01530
OG0001446	Praq.g_01924	Prac.g_01852
OG0001447	Praq.g_01877	Prac.g_01805
OG0001448	Praq.g_01177	Prac.g_01167
OG0001450	Praq.g_00816	Prac.g_00684
OG0001451	Praq.g_01459	Prac.g_01415
OG0001452	Praq.g_01476	Prac.g_01398
OG0001453	Praq.g_01569	Prac.g_01306
OG0001454	Praq.g_01656	Prac.g_01218
OG0001455	Praq.g_01289	Prac.g_01029
OG0001456	Praq.g_01310	Prac.g_01008
OG0001457	Praq.g_01311	Prac.g_01007
OG0001458	Praq.g_01312	Prac.g_01006
OG0001459	Praq.g_00092	Prac.g_00134
OG0001462	Praq.g_01238	Prac.g_01912
OG0001463	Praq.g_01716	Prac.g_01645
OG0001464	Praq.g_01673	Prac.g_01602
OG0001465	Praq.g_00831	Prac.g_00669
OG0001466	Praq.g_00083	Prac.g_01956
OG0001466	Praq.g_00548	Prac.g_01597
OG0001466	Praq.g_00857	Prac.g_00636
OG0001466	Praq.g_00612	Prac.g_01531
OG0001467	Praq.g_00648	Prac.g_01497
OG0001468	Praq.g_01632	Prac.g_01242
OG0001469	Praq.g_00091	Prac.g_00133
OG0001470	Praq.g_00199	Prac.g_00239
OG0001471	Praq.g_00380	Prac.g_00326
OG0001472	Praq.g_00387	Prac.g_00319
OG0001473	Praq.g_00685	Prac.g_00059
OG0001474	Praq.g_01205	Prac.g_01194
OG0001475	Praq.g_00201	Prac.g_00241
OG0001479	Praq.g_01208	Prac.g_01197
OG0001480	Praq.g_01175	Prac.g_01165
OG0001481	Praq.g_01170	Prac.g_01160
OG0001482	Praq.g_00506	Prac.g_01090
OG0001485	Praq.g_00052	Prac.g_00886
OG0001486	Praq.g_01331	Prac.g_00987
OG0001490	Praq.g_01254	Prac.g_01893
OG0001491	Praq.g_00654	Prac.g_01491
OG0001492	Praq.g_01380	Prac.g_00938
OG0001493	Praq.g_01388	Prac.g_00930
OG0001494	Praq.g_00252	Prac.g_00453
OG0001499	Praq.g_01943	Prac.g_01870
OG0001500	Praq.g_01740	Prac.g_01668
OG0001501	Praq.g_00834	Prac.g_00666
OG0001502	Praq.g_00643	Prac.g_01502
OG0001503	Praq.g_01307	Prac.g_01011
OG0001504	Praq.g_00093	Prac.g_00135
OG0001506	Praq.g_00335	Prac.g_00370
OG0001507	Praq.g_01957	Prac.g_00278
OG0001508	Praq.g_00198	Prac.g_00238
OG0001520	Praq.g_01151	Prac.g_01141
OG0001520	Praq.g_01150	Prac.g_01140
OG0001521	Praq.g_00621	Prac.g_01522
OG0001522	Praq.g_01430	Prac.g_01443
OG0001523	Praq.g_01304	Prac.g_01014
OG0001524	Praq.g_01305	Prac.g_01013
OG0001526	Praq.g_00953	Prac.g_00474
OG0001528	Praq.g_00200	Prac.g_00240
OG0001546	Praq.g_01078	Prac.g_00848
OG0001548	Praq.g_00645	Prac.g_01500
OG0001550	Praq.g_01292	Prac.g_01026
OG0001551	Praq.g_01309	Prac.g_01009
OG0001552	Praq.g_01395	Prac.g_00923
OG0001553	Praq.g_00291	Prac.g_00414
OG0001554	Praq.g_00386	Prac.g_00320
OG0001555	Praq.g_00012	Prac.g_00306
OG0001565	Praq.g_01130	Prac.g_01120
OG0001566	Praq.g_00805	Prac.g_00695
OG0001569	Praq.g_01668	Prac.g_01206
OG0001571	Praq.g_01285	Prac.g_01033
OG0001572	Praq.g_00078	Prac.g_00911
OG0001581	Praq.g_01858	Prac.g_01786
OG0001582	Praq.g_00518	Prac.g_01077
OG0001583	Praq.g_00653	Prac.g_01492
OG0001583	Praq.g_01244	Prac.g_01903
OG0001584	Praq.g_01521	Prac.g_01354
OG0001585	Praq.g_00089	Prac.g_00132
OG0001587	Praq.g_00955	Prac.g_00472
OG0001588	Praq.g_00270	Prac.g_00435
OG0001595	Praq.g_01936	Prac.g_01864
OG0001596	Praq.g_01928	Prac.g_01856
OG0001597	Praq.g_01182	Prac.g_01172
OG0001599	Praq.g_00510	Prac.g_01085
OG0001600	Praq.g_01091	Prac.g_00860
OG0001601	Praq.g_00803	Prac.g_00697
OG0001602	Praq.g_00830	Prac.g_00670
OG0001603	Praq.g_00655	Prac.g_01490
OG0001604	Praq.g_01498	Prac.g_01376
OG0001605	Praq.g_01587	Prac.g_01288
OG0001606	Praq.g_01648	Prac.g_01226
OG0001607	Praq.g_01306	Prac.g_01012
OG0001608	Praq.g_00166	Prac.g_00208
OG0001609	Praq.g_00333	Prac.g_00372
OG0001610	Praq.g_00336	Prac.g_00369
OG0001611	Praq.g_00010	Prac.g_00308
OG0001613	Praq.g_00726	Prac.g_00004
OG0001625	Praq.g_01745	Prac.g_01673
OG0001626	Praq.g_00619	Prac.g_01524
OG0001627	Praq.g_00628	Prac.g_01516
OG0001628	Praq.g_00632	Prac.g_01513
OG0001629	Praq.g_00633	Prac.g_01512
OG0001630	Praq.g_01479	Prac.g_01395
OG0001631	Praq.g_01637	Prac.g_01237
OG0001632	Praq.g_00087	Prac.g_01952
OG0001633	Praq.g_00172	Prac.g_00214
OG0001647	Praq.g_01730	Prac.g_01658
OG0001648	Praq.g_01171	Prac.g_01161
OG0001649	Praq.g_01638	Prac.g_01236
OG0001650	Praq.g_00154	Prac.g_00196
OG0001651	Praq.g_00008	Prac.g_00310
OG0001662	Praq.g_01277	Prac.g_01041
OG0001663	Praq.g_01316	Prac.g_01002
OG0001664	Praq.g_00101	Prac.g_00143
OG0001665	Praq.g_00104	Prac.g_00146
OG0001667	Praq.g_00113	Prac.g_00155
OG0001670	Praq.g_00055	Prac.g_00889
OG0001670	Praq.g_01406	Prac.g_00913
OG0001670	Praq.g_00047	Prac.g_00881
OG0001670	Praq.g_00037	Prac.g_00282
OG0001684	Praq.g_01014	Prac.g_00784
OG0001685	Praq.g_01461	Prac.g_01413
OG0001686	Praq.g_01586	Prac.g_01289
OG0001687	Praq.g_01631	Prac.g_01243
OG0001688	Praq.g_01636	Prac.g_01238
OG0001696	Praq.g_01460	Prac.g_01414
OG0001697	Praq.g_01468	Prac.g_01406
OG0001698	Praq.g_01635	Prac.g_01239
OG0001699	Praq.g_00566	Prac.g_01577
OG0001701	Praq.g_00952	Prac.g_00475
OG0001704	Praq.g_01948	Prac.g_01875
OG0001704	Praq.g_01269, Praq.g_01270	Prac.g_01876, Prac.g_01878
OG0001704	Praq.g_01399	Prac.g_00920
OG0001705	Praq.g_01142	Prac.g_01132
OG0001706	Praq.g_01404	Prac.g_00915
OG0001707	Praq.g_01655	Prac.g_01219
OG0001708	Praq.g_01315	Prac.g_01003
OG0001709	Praq.g_00220	Prac.g_00260
OG0001710	Praq.g_00933	Prac.g_00494
OG0001711	Praq.g_00079	Prac.g_00912
OG0001712	Praq.g_01133	Prac.g_01123
OG0001713	Praq.g_01946	Prac.g_01873
OG0001718	Praq.g_01181	Prac.g_01171
OG0001719	Praq.g_01154	Prac.g_01144
OG0001720	Praq.g_00116	Prac.g_00158
OG0001721	Praq.g_00625	Prac.g_01518
OG0001722	Praq.g_01477	Prac.g_01397
OG0001723	Praq.g_00086	Prac.g_01953
OG0001725	Praq.g_01156	Prac.g_01146
OG0001726	Praq.g_01136	Prac.g_01126
OG0001742	Praq.g_01167	Prac.g_01157
OG0001744	Praq.g_00120	Prac.g_00162
OG0001745	Praq.g_00376	Prac.g_00329
OG0001746	Praq.g_00074	Prac.g_00907
OG0001772	Praq.g_00851	Prac.g_00642
OG0001773	Praq.g_00014	Prac.g_00304
OG0001774	Praq.g_00806	Prac.g_00694
OG0001775	Praq.g_01643	Prac.g_01231
OG0001776	Praq.g_01274	Prac.g_01045
OG0001777	Praq.g_00076	Prac.g_00909
OG0001778	Praq.g_00108	Prac.g_00150
OG0001779	Praq.g_00121	Prac.g_00163
OG0001780	Praq.g_00228	Prac.g_00268
OG0001781	Praq.g_00022	Prac.g_00296
OG0001819	Praq.g_01153	Prac.g_01143
OG0001821	Praq.g_00626	Prac.g_01517
OG0001822	Praq.g_00641	Prac.g_01504
OG0001823	Praq.g_01462	Prac.g_01412
OG0001824	Praq.g_01585	Prac.g_01290
OG0001825	Praq.g_01644	Prac.g_01230
OG0001826	Praq.g_01647	Prac.g_01227
OG0001827	Praq.g_01650	Prac.g_01224
OG0001828	Praq.g_01271	Prac.g_01048
OG0001829	Praq.g_01275	Prac.g_01044
OG0001830	Praq.g_01288	Prac.g_01030
OG0001831	Praq.g_01299	Prac.g_01019
OG0001832	Praq.g_00098	Prac.g_00140
OG0001833	Praq.g_00174	Prac.g_00216
OG0001834	Praq.g_00224	Prac.g_00264
OG0001836	Praq.g_00053	Prac.g_00887
OG0001919	Praq.g_01144	Prac.g_01134
OG0001920	Praq.g_00835	Prac.g_00665
OG0001921	Praq.g_01464	Prac.g_01410
OG0001922	Praq.g_00148	Prac.g_00190
OG0001924	Praq.g_00559	Prac.g_01585
OG0001925	Praq.g_00558	Prac.g_01586
OG0001926	Praq.g_00557	Prac.g_01587
OG0001927	Praq.g_00556	Prac.g_01588
OG0001982	Praq.g_01176	Prac.g_01166
OG0001983	Praq.g_00608	Prac.g_01535
OG0001984	Praq.g_00646	Prac.g_01499
OG0001985	Praq.g_01467	Prac.g_01407
OG0001986	Praq.g_01573	Prac.g_01302
OG0001987	Praq.g_00095	Prac.g_00137
OG0001989	Praq.g_00164	Prac.g_00206
OG0001992	Praq.g_00636	Prac.g_01509
OG0001993	Praq.g_00561	Prac.g_01583
OG0001994	Praq.g_00560	Prac.g_01584
OG0002026	Praq.g_01145	Prac.g_01135
OG0002027	Praq.g_01465	Prac.g_01409
OG0002028	Praq.g_01580	Prac.g_01295
OG0002031	Praq.g_00032	Prac.g_00286
OG0002032	Praq.g_00388	Prac.g_00098
OG0002033	Praq.g_00724	Prac.g_00002
OG0002057	Praq.g_01893	Prac.g_01821
OG0002058	Praq.g_01822	Prac.g_01750
OG0002059	Praq.g_01180	Prac.g_01170
OG0002060	Praq.g_01178	Prac.g_01168
OG0002061	Praq.g_01143	Prac.g_01133
OG0002064	Praq.g_00516	Prac.g_01079
OG0002065	Praq.g_01043	Prac.g_00813
OG0002066	Praq.g_01037	Prac.g_00807
OG0002067	Praq.g_00582	Prac.g_01561
OG0002068	Praq.g_00615	Prac.g_01528
OG0002069	Praq.g_00617	Prac.g_01526
OG0002070	Praq.g_00642	Prac.g_01503
OG0002071	Praq.g_00644	Prac.g_01501
OG0002072	Praq.g_00652	Prac.g_01493
OG0002073	Praq.g_00675	Prac.g_01470
OG0002074	Praq.g_01455	Prac.g_01419
OG0002075	Praq.g_01466	Prac.g_01408
OG0002076	Praq.g_01502	Prac.g_01372
OG0002077	Praq.g_01581	Prac.g_01294
OG0002078	Praq.g_01584	Prac.g_01291
OG0002079	Praq.g_01589	Prac.g_01286
OG0002080	Praq.g_01607	Prac.g_01268
OG0002081	Praq.g_01630	Prac.g_01244
OG0002082	Praq.g_01639	Prac.g_01235
OG0002083	Praq.g_01652	Prac.g_01222
OG0002084	Praq.g_01653	Prac.g_01221
OG0002085	Praq.g_01659	Prac.g_01215
OG0002086	Praq.g_01664	Prac.g_01210
OG0002087	Praq.g_01665	Prac.g_01209
OG0002088	Praq.g_01666	Prac.g_01208
OG0002089	Praq.g_01286	Prac.g_01032
OG0002090	Praq.g_01291	Prac.g_01027
OG0002091	Praq.g_01308	Prac.g_01010
OG0002093	Praq.g_00045	Prac.g_00879
OG0002094	Praq.g_00114	Prac.g_00156
OG0002095	Praq.g_00118	Prac.g_00160
OG0002097	Praq.g_00234	Prac.g_00274
OG0002099	Praq.g_00383	Prac.g_00323
OG0002100	Praq.g_00004	Prac.g_00314
OG0002101	Praq.g_00007	Prac.g_00311
OG0002102	Praq.g_00011	Prac.g_00307
OG0002103	Praq.g_00013	Prac.g_00305
OG0002104	Praq.g_00015	Prac.g_00303
OG0002105	Praq.g_00492	Prac.g_00620
OG0002109	Praq.g_00151	Prac.g_00658, Prac.g_00193
OG0002110	Praq.g_00852	Prac.g_00641
OG0002110	Praq.g_00855	Prac.g_00638
OG0002111	Praq.g_01011	Prac.g_00781
OG0002148	Praq.g_00611	Prac.g_01532
OG0002149	Praq.g_00631	Prac.g_01514
OG0002150	Praq.g_01582	Prac.g_01293
OG0002151	Praq.g_01290	Prac.g_01028
OG0002152	Praq.g_00105	Prac.g_00147
OG0002153	Praq.g_01583	Prac.g_01292
OG0002155	Praq.g_00243	Prac.g_00462
OG0002155	Praq.g_00227	Prac.g_00267
OG0002156	Praq.g_01252	Prac.g_01895
OG0002156	Praq.g_01253	Prac.g_01894
OG0002215	Praq.g_00609	Prac.g_01534
OG0002217	Praq.g_00657	Prac.g_01488
OG0002218	Praq.g_01463	Prac.g_01411
OG0002219	Praq.g_01279	Prac.g_01039
OG0002221	Praq.g_00119	Prac.g_00161
OG0002222	Praq.g_00019	Prac.g_00299
OG0002223	Praq.g_00035	Prac.g_00283
OG0002224	Praq.g_01157	Prac.g_01147
OG0002226	Praq.g_00581	Prac.g_01562
OG0002262	Praq.g_01256	Prac.g_01891
OG0002264	Praq.g_01427	Prac.g_01446
OG0002265	Praq.g_01293	Prac.g_01025
OG0002266	Praq.g_00102	Prac.g_00144
OG0002268	Praq.g_00094	Prac.g_00136
OG0002269	Praq.g_00096	Prac.g_00138
OG0002272	Praq.g_01295	Prac.g_01023
OG0002273	Praq.g_01945	Prac.g_01872
OG0002274	Praq.g_00235	Prac.g_00470
OG0002310	Praq.g_01166	Prac.g_01156
OG0002311	Praq.g_00088	Prac.g_01951
OG0002312	Praq.g_00634	Prac.g_01511
OG0002319	Praq.g_01138	Prac.g_01128
OG0002320	Praq.g_00107	Prac.g_00149
OG0002322	Praq.g_00006	Prac.g_00312
OG0002324	Praq.g_00040	Prac.g_00280
OG0002326	Praq.g_00062	Prac.g_00895
OG0002327	Praq.g_00034	Prac.g_00284
OG0002361	Praq.g_01202	Prac.g_01191
OG0002364	Praq.g_00660	Prac.g_01485
OG0002365	Praq.g_01134	Prac.g_01124
OG0002367	Praq.g_00099	Prac.g_00141
OG0002370	Praq.g_00315	Prac.g_00390
OG0002376	Praq.g_00020	Prac.g_00298
