Orthogroup	Praq	Pran
OG0001153	Praq.g_00326	Pran.g_00701
OG0001154	Praq.g_00327	Pran.g_00700
OG0001155	Praq.g_00339	Pran.g_00688
OG0001156	Praq.g_00342	Pran.g_00685
OG0001157	Praq.g_00343	Pran.g_00684
OG0001158	Praq.g_00344	Pran.g_00683
OG0001159	Praq.g_00345	Pran.g_00682
OG0001160	Praq.g_00369	Pran.g_00658
OG0001161	Praq.g_00382	Pran.g_00646
OG0001162	Praq.g_00005	Pran.g_00632
OG0001165	Praq.g_00498	Pran.g_00969
OG0001166	Praq.g_00478	Pran.g_00989
OG0001167	Praq.g_00461	Pran.g_01006
OG0001168	Praq.g_00459	Pran.g_01008
OG0001169	Praq.g_00457	Pran.g_01010
OG0001170	Praq.g_00455	Pran.g_01012
OG0001171	Praq.g_00446	Pran.g_01021
OG0001172	Praq.g_00948	Pran.g_01035
OG0001173	Praq.g_00947	Pran.g_01036
OG0001174	Praq.g_00939	Pran.g_01045
OG0001175	Praq.g_00938	Pran.g_01046
OG0001176	Praq.g_00931	Pran.g_01053
OG0001177	Praq.g_00928	Pran.g_01055
OG0001178	Praq.g_00923	Pran.g_01060
OG0001179	Praq.g_00895	Pran.g_01089
OG0001180	Praq.g_00874	Pran.g_01111
OG0001181	Praq.g_00870	Pran.g_01115
OG0001182	Praq.g_00863	Pran.g_01122
OG0001183	Praq.g_00728	Pran.g_01126
OG0001184	Praq.g_00744	Pran.g_01141
OG0001185	Praq.g_00758	Pran.g_01155
OG0001186	Praq.g_00684	Pran.g_01178
OG0001187	Praq.g_00688	Pran.g_01183
OG0001188	Praq.g_00690	Pran.g_01185
OG0001190	Praq.g_00711	Pran.g_01205
OG0001191	Praq.g_00721	Pran.g_01215
OG0001192	Praq.g_00390	Pran.g_01220
OG0001193	Praq.g_00400	Pran.g_01230
OG0001194	Praq.g_00401	Pran.g_01231
OG0001195	Praq.g_00402	Pran.g_01232
OG0001196	Praq.g_00415	Pran.g_01245
OG0001197	Praq.g_00416	Pran.g_01246
OG0001198	Praq.g_00423	Pran.g_01254
OG0001199	Praq.g_01929	Pran.g_00358
OG0001200	Praq.g_01927	Pran.g_00356
OG0001201	Praq.g_01895	Pran.g_00325
OG0001202	Praq.g_01803	Pran.g_00233
OG0001204	Praq.g_01759	Pran.g_01949
OG0001205	Praq.g_01112	Pran.g_01735
OG0001206	Praq.g_00512	Pran.g_01716
OG0001207	Praq.g_00528	Pran.g_01701
OG0001208	Praq.g_00533	Pran.g_01696
OG0001209	Praq.g_01067	Pran.g_01643
OG0001210	Praq.g_01062	Pran.g_01638
OG0001211	Praq.g_01052	Pran.g_01628
OG0001212	Praq.g_01006	Pran.g_01582
OG0001213	Praq.g_00973	Pran.g_01549
OG0001214	Praq.g_00965	Pran.g_01541
OG0001215	Praq.g_00819	Pran.g_01488
OG0001216	Praq.g_00585	Pran.g_01458
OG0001217	Praq.g_00622	Pran.g_01415
OG0001218	Praq.g_00630	Pran.g_01407
OG0001219	Praq.g_00658	Pran.g_01354
OG0001220	Praq.g_01449	Pran.g_01292
OG0001221	Praq.g_01501	Pran.g_00440
OG0001222	Praq.g_01540	Pran.g_00479
OG0001223	Praq.g_01566	Pran.g_00505
OG0001225	Praq.g_01617	Pran.g_00566
OG0001226	Praq.g_01642	Pran.g_00159
OG0001227	Praq.g_01661	Pran.g_00141
OG0001228	Praq.g_01378	Pran.g_00015
OG0001229	Praq.g_00173	Pran.g_00843
OG0001230	Praq.g_00286	Pran.g_00741
OG0001231	Praq.g_00003	Pran.g_00634
OG0001232	Praq.g_00474	Pran.g_00993
OG0001233	Praq.g_00454	Pran.g_01013
OG0001234	Praq.g_00936	Pran.g_01048
OG0001235	Praq.g_00926	Pran.g_01057
OG0001237	Praq.g_00745	Pran.g_01142
OG0001238	Praq.g_00722	Pran.g_01216
OG0001239	Praq.g_01932	Pran.g_00361
OG0001240	Praq.g_01910	Pran.g_00340
OG0001241	Praq.g_01902	Pran.g_00332
OG0001242	Praq.g_01884	Pran.g_00314
OG0001244	Praq.g_01862	Pran.g_00293
OG0001245	Praq.g_01163	Pran.g_01815
OG0001246	Praq.g_01098	Pran.g_01674
OG0001247	Praq.g_00812	Pran.g_01495
OG0001248	Praq.g_00814	Pran.g_01493
OG0001249	Praq.g_00647	Pran.g_01365
OG0001250	Praq.g_01438	Pran.g_01303
OG0001251	Praq.g_01474	Pran.g_00414
OG0001252	Praq.g_01610	Pran.g_00559
OG0001253	Praq.g_01662	Pran.g_00140
OG0001254	Praq.g_01302	Pran.g_00091
OG0001255	Praq.g_01317	Pran.g_00076
OG0001256	Praq.g_00384	Pran.g_00641
OG0001257	Praq.g_00002	Pran.g_00635
OG0001259	Praq.g_00456	Pran.g_01011
OG0001260	Praq.g_00440	Pran.g_01027
OG0001261	Praq.g_00887	Pran.g_01097
OG0001262	Praq.g_00705	Pran.g_01200
OG0001264	Praq.g_01242	Pran.g_01952
OG0001265	Praq.g_01885	Pran.g_00315
OG0001266	Praq.g_01799	Pran.g_00229
OG0001267	Praq.g_01723	Pran.g_01914
OG0001268	Praq.g_01206	Pran.g_01856
OG0001269	Praq.g_01185	Pran.g_01835
OG0001270	Praq.g_01123	Pran.g_01746
OG0001271	Praq.g_00523	Pran.g_01706
OG0001272	Praq.g_00537	Pran.g_01692
OG0001273	Praq.g_00971	Pran.g_01547
OG0001274	Praq.g_00832	Pran.g_01473
OG0001275	Praq.g_01575	Pran.g_00515
OG0001276	Praq.g_01594	Pran.g_00543
OG0001277	Praq.g_01651	Pran.g_00152
OG0001278	Praq.g_01383	Pran.g_00010
OG0001280	Praq.g_00132	Pran.g_00877
OG0001281	Praq.g_00138	Pran.g_00871
OG0001282	Praq.g_00178	Pran.g_00840
OG0001283	Praq.g_00197	Pran.g_00820
OG0001284	Praq.g_00364	Pran.g_00663
OG0001285	Praq.g_00471	Pran.g_00996
OG0001287	Praq.g_00765	Pran.g_01162
OG0001288	Praq.g_00773	Pran.g_01171
OG0001289	Praq.g_01916	Pran.g_00345
OG0001290	Praq.g_01903	Pran.g_00333
OG0001291	Praq.g_01868	Pran.g_00299
OG0001292	Praq.g_01754	Pran.g_01944
OG0001293	Praq.g_01742	Pran.g_01932
OG0001294	Praq.g_01165	Pran.g_01817
OG0001295	Praq.g_00517	Pran.g_01711
OG0001296	Praq.g_01093	Pran.g_01669
OG0001297	Praq.g_01088	Pran.g_01664
OG0001298	Praq.g_01026	Pran.g_01601
OG0001299	Praq.g_00795	Pran.g_01512
OG0001300	Praq.g_00822	Pran.g_01485
OG0001301	Praq.g_00825	Pran.g_01482
OG0001302	Praq.g_00656	Pran.g_01356
OG0001303	Praq.g_01579	Pran.g_01434
OG0001304	Praq.g_01604	Pran.g_00553
OG0001305	Praq.g_01623	Pran.g_00572
OG0001306	Praq.g_01319	Pran.g_00074
OG0001308	Praq.g_00304	Pran.g_00723
OG0001310	Praq.g_00485	Pran.g_00982
OG0001311	Praq.g_01596	Pran.g_00545
OG0001312	Praq.g_01529	Pran.g_00468
OG0001315	Praq.g_01942	Pran.g_00371
OG0001316	Praq.g_01863	Pran.g_00294
OG0001317	Praq.g_01768	Pran.g_00198
OG0001318	Praq.g_01747	Pran.g_01936
OG0001319	Praq.g_01731	Pran.g_01921
OG0001320	Praq.g_01161	Pran.g_01813
OG0001321	Praq.g_00500	Pran.g_01726
OG0001322	Praq.g_00501	Pran.g_01725
OG0001323	Praq.g_01083	Pran.g_01659
OG0001324	Praq.g_00823	Pran.g_01484
OG0001325	Praq.g_00588	Pran.g_01455
OG0001326	Praq.g_00846	Pran.g_00184
OG0001327	Praq.g_01634	Pran.g_00167
OG0001328	Praq.g_01660	Pran.g_00142
OG0001329	Praq.g_01294	Pran.g_00101
OG0001331	Praq.g_00183	Pran.g_00835
OG0001332	Praq.g_00337	Pran.g_00690
OG0001333	Praq.g_00460	Pran.g_01007
OG0001334	Praq.g_00731	Pran.g_01129
OG0001335	Praq.g_00732	Pran.g_01130
OG0001336	Praq.g_00412	Pran.g_01242
OG0001339	Praq.g_01900	Pran.g_00330
OG0001340	Praq.g_01674	Pran.g_01866
OG0001341	Praq.g_00620	Pran.g_01418
OG0001342	Praq.g_00651	Pran.g_01361
OG0001343	Praq.g_01471	Pran.g_00411
OG0001344	Praq.g_01337	Pran.g_00056
OG0001345	Praq.g_01352	Pran.g_00041
OG0001346	Praq.g_00134	Pran.g_00875
OG0001348	Praq.g_00023	Pran.g_00604
OG0001349	Praq.g_00221	Pran.g_00792, Pran.g_00805
OG0001350	Praq.g_01765	Pran.g_00195
OG0001352	Praq.g_00809	Pran.g_01498
OG0001356	Praq.g_00067	Pran.g_01390
OG0001358	Praq.g_00982	Pran.g_01558
OG0001359	Praq.g_01472	Pran.g_00412
OG0001360	Praq.g_01663	Pran.g_00139
OG0001361	Praq.g_01349	Pran.g_00044
OG0001362	Praq.g_00308	Pran.g_00719
OG0001363	Praq.g_00310	Pran.g_00717
OG0001364	Praq.g_00734	Pran.g_01132
OG0001365	Praq.g_00715	Pran.g_01209
OG0001371	Praq.g_00808	Pran.g_01499
OG0001372	Praq.g_00629	Pran.g_01408
OG0001373	Praq.g_00847	Pran.g_00183
OG0001374	Praq.g_00839	Pran.g_00191
OG0001375	Praq.g_01470	Pran.g_00192
OG0001376	Praq.g_01628	Pran.g_00173
OG0001377	Praq.g_01629	Pran.g_00172
OG0001378	Praq.g_01272	Pran.g_00130
OG0001380	Praq.g_00163	Pran.g_00852
OG0001381	Praq.g_00169	Pran.g_00847
OG0001382	Praq.g_00016	Pran.g_00618
OG0001384	Praq.g_00610, Praq.g_00381	Pran.g_01464
OG0001385	Praq.g_00850	Pran.g_00180
OG0001386	Praq.g_00849	Pran.g_00181
OG0001387	Praq.g_00848	Pran.g_00182
OG0001388	Praq.g_00845	Pran.g_00185
OG0001389	Praq.g_00844	Pran.g_00186
OG0001390	Praq.g_00843	Pran.g_00187
OG0001391	Praq.g_00842	Pran.g_00188
OG0001392	Praq.g_00841	Pran.g_00189
OG0001393	Praq.g_00840	Pran.g_00190
OG0001395	Praq.g_01606	Pran.g_00555
OG0001397	Praq.g_00309	Pran.g_00718
OG0001399	Praq.g_00934	Pran.g_01050
OG0001403	Praq.g_01233	Pran.g_00394
OG0001404	Praq.g_01935	Pran.g_00364
OG0001405	Praq.g_01676	Pran.g_01868
OG0001406	Praq.g_01627	Pran.g_00174
OG0001407	Praq.g_01640	Pran.g_00161
OG0001408	Praq.g_01646, Praq.g_01645	Pran.g_00156
OG0001409	Praq.g_01340	Pran.g_00053
OG0001411	Praq.g_00219	Pran.g_00809
OG0001413	Praq.g_00379	Pran.g_00648
OG0001414	Praq.g_01773	Pran.g_00203
OG0001415	Praq.g_01771	Pran.g_00201
OG0001416	Praq.g_00508	Pran.g_01719
OG0001417	Praq.g_00519, Praq.g_00520	Pran.g_01709
OG0001418	Praq.g_00813	Pran.g_01494
OG0001419	Praq.g_01641	Pran.g_00160
OG0001420	Praq.g_01280	Pran.g_00121
OG0001421	Praq.g_00385	Pran.g_00640
OG0001422	Praq.g_00021	Pran.g_00607
OG0001423	Praq.g_00859	Pran.g_01777
OG0001424	Praq.g_01657	Pran.g_00145
OG0001424	Praq.g_01475	Pran.g_00415
OG0001425	Praq.g_00389	Pran.g_01219
OG0001428	Praq.g_01830	Pran.g_00260
OG0001429	Praq.g_00659	Pran.g_01353
OG0001432	Praq.g_00377	Pran.g_00650
OG0001433	Praq.g_00066	Pran.g_01391
OG0001434	Praq.g_01509	Pran.g_00448
OG0001437	Praq.g_01772	Pran.g_00202
OG0001438	Praq.g_01709	Pran.g_01901
OG0001439	Praq.g_01695	Pran.g_01887
OG0001440	Praq.g_01129	Pran.g_01758, Pran.g_01778
OG0001441	Praq.g_01081	Pran.g_01657
OG0001442	Praq.g_00613	Pran.g_01431
OG0001446	Praq.g_01924	Pran.g_00353
OG0001447	Praq.g_01877	Pran.g_00308
OG0001448	Praq.g_01177	Pran.g_01827
OG0001450	Praq.g_00816	Pran.g_01491
OG0001451	Praq.g_01459	Pran.g_01282
OG0001452	Praq.g_01476	Pran.g_00416
OG0001453	Praq.g_01569	Pran.g_00509
OG0001454	Praq.g_01656	Pran.g_00146
OG0001455	Praq.g_01289	Pran.g_00108
OG0001456	Praq.g_01310	Pran.g_00082
OG0001457	Praq.g_01311	Pran.g_00081
OG0001458	Praq.g_01312	Pran.g_00080
OG0001459	Praq.g_00092	Pran.g_00954
OG0001462	Praq.g_01238	Pran.g_00390
OG0001463	Praq.g_01716	Pran.g_01908
OG0001464	Praq.g_01673	Pran.g_01865
OG0001465	Praq.g_00831	Pran.g_01476
OG0001466	Praq.g_00612	Pran.g_00905
OG0001468	Praq.g_01632	Pran.g_00169
OG0001469	Praq.g_00091	Pran.g_00519
OG0001471	Praq.g_00380	Pran.g_00647
OG0001472	Praq.g_00387	Pran.g_00638
OG0001473	Praq.g_00685	Pran.g_01180
OG0001474	Praq.g_01205	Pran.g_01855
OG0001480	Praq.g_01175	Pran.g_01826
OG0001481	Praq.g_01170	Pran.g_01821
OG0001482	Praq.g_00506	Pran.g_01721
OG0001485	Praq.g_00052	Pran.g_00575, Pran.g_00912
OG0001486	Praq.g_01331	Pran.g_00062
OG0001490	Praq.g_01254	Pran.g_00386
OG0001491	Praq.g_00654	Pran.g_01358
OG0001492	Praq.g_01380	Pran.g_00013
OG0001493	Praq.g_01388	Pran.g_00005
OG0001499	Praq.g_01943	Pran.g_00372
OG0001500	Praq.g_01740	Pran.g_01930
OG0001501	Praq.g_00834	Pran.g_01471
OG0001502	Praq.g_00643	Pran.g_01373
OG0001503	Praq.g_01307	Pran.g_00085
OG0001504	Praq.g_00093	Pran.g_00953
OG0001506	Praq.g_00335	Pran.g_00692
OG0001507	Praq.g_01957	Pran.g_00613
OG0001521	Praq.g_00621	Pran.g_01417
OG0001523	Praq.g_01304	Pran.g_00089
OG0001524	Praq.g_01305	Pran.g_00088
OG0001526	Praq.g_00953	Pran.g_01030
OG0001546	Praq.g_01078	Pran.g_01654
OG0001548	Praq.g_00645	Pran.g_01367
OG0001550	Praq.g_01292	Pran.g_00105
OG0001551	Praq.g_01309	Pran.g_00083
OG0001552	Praq.g_01395	Pran.g_00920
OG0001553	Praq.g_00291	Pran.g_00736
OG0001554	Praq.g_00386	Pran.g_00639
OG0001555	Praq.g_00012	Pran.g_00624
OG0001565	Praq.g_01130	Pran.g_01757
OG0001566	Praq.g_00805	Pran.g_01502
OG0001569	Praq.g_01668	Pran.g_00134
OG0001571	Praq.g_01285	Pran.g_00112
OG0001572	Praq.g_00078	Pran.g_01768
OG0001581	Praq.g_01858	Pran.g_00289
OG0001582	Praq.g_00518	Pran.g_01710
OG0001583	Praq.g_00653	Pran.g_01359
OG0001584	Praq.g_01521	Pran.g_00460
OG0001585	Praq.g_00089	Pran.g_01784
OG0001587	Praq.g_00955	Pran.g_01029
OG0001588	Praq.g_00270	Pran.g_00817
OG0001595	Praq.g_01936	Pran.g_00365
OG0001596	Praq.g_01928	Pran.g_00357
OG0001597	Praq.g_01182	Pran.g_01832
OG0001599	Praq.g_00510	Pran.g_01718
OG0001600	Praq.g_01091	Pran.g_01667
OG0001601	Praq.g_00803	Pran.g_01504
OG0001602	Praq.g_00830	Pran.g_01477
OG0001603	Praq.g_00655	Pran.g_01357
OG0001604	Praq.g_01498	Pran.g_00437
OG0001605	Praq.g_01587	Pran.g_00536
OG0001606	Praq.g_01648	Pran.g_00904
OG0001607	Praq.g_01306	Pran.g_00087
OG0001608	Praq.g_00166	Pran.g_00849
OG0001609	Praq.g_00333	Pran.g_00694
OG0001610	Praq.g_00336	Pran.g_00691
OG0001611	Praq.g_00010	Pran.g_00626
OG0001613	Praq.g_00726	Pran.g_01124
OG0001626	Praq.g_00619	Pran.g_00616, Pran.g_01419
OG0001628	Praq.g_00632	Pran.g_01405
OG0001629	Praq.g_00633	Pran.g_01404
OG0001630	Praq.g_01479	Pran.g_00419
OG0001631	Praq.g_01637	Pran.g_00164
OG0001632	Praq.g_00087	Pran.g_00520
OG0001633	Praq.g_00172	Pran.g_00844
OG0001648	Praq.g_01171	Pran.g_01822
OG0001649	Praq.g_01638	Pran.g_00163
OG0001651	Praq.g_00008	Pran.g_00628
OG0001662	Praq.g_01277	Pran.g_00124
OG0001667	Praq.g_00113	Pran.g_00897
OG0001684	Praq.g_01014	Pran.g_01589
OG0001685	Praq.g_01461	Pran.g_01281
OG0001686	Praq.g_01586	Pran.g_00535
OG0001687	Praq.g_01631	Pran.g_00170
OG0001688	Praq.g_01636	Pran.g_00165
OG0001697	Praq.g_01468	Pran.g_00178
OG0001698	Praq.g_01635	Pran.g_00166
OG0001701	Praq.g_00952	Pran.g_01031
OG0001705	Praq.g_01142	Pran.g_01793
OG0001707	Praq.g_01655	Pran.g_00147
OG0001708	Praq.g_01315	Pran.g_00077
OG0001710	Praq.g_00933	Pran.g_01051
OG0001718	Praq.g_01181	Pran.g_01831
OG0001719	Praq.g_01154	Pran.g_01801
OG0001720	Praq.g_00116	Pran.g_00581
OG0001721	Praq.g_00625	Pran.g_01412
OG0001722	Praq.g_01477	Pran.g_00417
OG0001723	Praq.g_00086	Pran.g_00525
OG0001725	Praq.g_01156	Pran.g_01803
OG0001742	Praq.g_01167	Pran.g_01819
OG0001744	Praq.g_00120	Pran.g_00890
OG0001745	Praq.g_00376	Pran.g_00651
OG0001772	Praq.g_00851	Pran.g_01790, Pran.g_00929
OG0001773	Praq.g_00014	Pran.g_00622
OG0001774	Praq.g_00806	Pran.g_01501
OG0001775	Praq.g_01643	Pran.g_00158
OG0001776	Praq.g_01274	Pran.g_00128
OG0001777	Praq.g_00076	Pran.g_00521
OG0001779	Praq.g_00121	Pran.g_00889, Pran.g_01432
OG0001780	Praq.g_00228	Pran.g_00799
OG0001781	Praq.g_00022	Pran.g_00606
OG0001819	Praq.g_01153	Pran.g_01800
OG0001821	Praq.g_00626	Pran.g_01411
OG0001822	Praq.g_00641	Pran.g_01375
OG0001823	Praq.g_01462	Pran.g_01280
OG0001824	Praq.g_01585	Pran.g_00534
OG0001825	Praq.g_01644	Pran.g_00157
OG0001826	Praq.g_01647	Pran.g_00155
OG0001827	Praq.g_01650	Pran.g_00153
OG0001828	Praq.g_01271	Pran.g_00131
OG0001829	Praq.g_01275	Pran.g_00127
OG0001830	Praq.g_01288	Pran.g_00109
OG0001831	Praq.g_01299	Pran.g_00094
OG0001832	Praq.g_00098	Pran.g_01468
OG0001833	Praq.g_00174	Pran.g_00842
OG0001834	Praq.g_00224	Pran.g_00802
OG0001919	Praq.g_01144	Pran.g_01798
OG0001920	Praq.g_00835	Pran.g_01470
OG0001921	Praq.g_01464	Pran.g_01278
OG0001922	Praq.g_00148	Pran.g_00861
OG0001983	Praq.g_00608	Pran.g_01435, Pran.g_00577
OG0001984	Praq.g_00646	Pran.g_01366
OG0001985	Praq.g_01467	Pran.g_00177
OG0001986	Praq.g_01573	Pran.g_00513
OG0001987	Praq.g_00095	Pran.g_00524
OG0001989	Praq.g_00164	Pran.g_00851
OG0002026	Praq.g_01145	Pran.g_01799
OG0002027	Praq.g_01465	Pran.g_01275
OG0002028	Praq.g_01580	Pran.g_00529
OG0002031	Praq.g_00032	Pran.g_00590
OG0002032	Praq.g_00388	Pran.g_01218
OG0002033	Praq.g_00724	Pran.g_00857
OG0002057	Praq.g_01893	Pran.g_00323
OG0002058	Praq.g_01822	Pran.g_00252
OG0002059	Praq.g_01180	Pran.g_01830
OG0002060	Praq.g_01178	Pran.g_01828
OG0002061	Praq.g_01143	Pran.g_01796
OG0002064	Praq.g_00516	Pran.g_01712
OG0002065	Praq.g_01043	Pran.g_01619
OG0002066	Praq.g_01037	Pran.g_01612
OG0002067	Praq.g_00582	Pran.g_01461
OG0002068	Praq.g_00615	Pran.g_01424
OG0002069	Praq.g_00617	Pran.g_01421
OG0002070	Praq.g_00642	Pran.g_01374
OG0002071	Praq.g_00644	Pran.g_01368
OG0002072	Praq.g_00652	Pran.g_01360
OG0002073	Praq.g_00675	Pran.g_01338
OG0002074	Praq.g_01455	Pran.g_01286
OG0002075	Praq.g_01466	Pran.g_01274
OG0002076	Praq.g_01502	Pran.g_00441
OG0002077	Praq.g_01581	Pran.g_00530
OG0002078	Praq.g_01584	Pran.g_00533
OG0002079	Praq.g_01589	Pran.g_00538
OG0002080	Praq.g_01607	Pran.g_00556
OG0002081	Praq.g_01630	Pran.g_00171
OG0002082	Praq.g_01639	Pran.g_00162
OG0002083	Praq.g_01652	Pran.g_00151
OG0002084	Praq.g_01653	Pran.g_00150
OG0002085	Praq.g_01659	Pran.g_00143
OG0002086	Praq.g_01664	Pran.g_00138
OG0002087	Praq.g_01665	Pran.g_00137
OG0002088	Praq.g_01666	Pran.g_00136
OG0002089	Praq.g_01286	Pran.g_00111
OG0002090	Praq.g_01291	Pran.g_00106
OG0002091	Praq.g_01308	Pran.g_00084
OG0002093	Praq.g_00045	Pran.g_00907
OG0002094	Praq.g_00114	Pran.g_00896
OG0002095	Praq.g_00118	Pran.g_00893
OG0002097	Praq.g_00234	Pran.g_00813
OG0002099	Praq.g_00383	Pran.g_00645
OG0002100	Praq.g_00004	Pran.g_00633
OG0002101	Praq.g_00007	Pran.g_00630
OG0002102	Praq.g_00011	Pran.g_00625
OG0002103	Praq.g_00013	Pran.g_00623
OG0002104	Praq.g_00015	Pran.g_00621
OG0002105	Praq.g_00492	Pran.g_00975
OG0002146	Praq.g_01106	Pran.g_01682
OG0002148	Praq.g_00611	Pran.g_01426
OG0002149	Praq.g_00631	Pran.g_01406
OG0002150	Praq.g_01582	Pran.g_01427
OG0002151	Praq.g_01290	Pran.g_00107
OG0002152	Praq.g_00105	Pran.g_00902
OG0002153	Praq.g_01583	Pran.g_00531
OG0002155	Praq.g_00243	Pran.g_00811, Pran.g_00812
OG0002215	Praq.g_00609	Pran.g_00578
OG0002217	Praq.g_00657	Pran.g_01355
OG0002218	Praq.g_01463	Pran.g_01279
OG0002219	Praq.g_01279	Pran.g_00122
OG0002221	Praq.g_00119	Pran.g_00892
OG0002222	Praq.g_00019	Pran.g_00612
OG0002223	Praq.g_00035	Pran.g_00527
OG0002224	Praq.g_01157	Pran.g_01805
OG0002226	Praq.g_00581	Pran.g_01462
OG0002264	Praq.g_01427	Pran.g_01314
OG0002271	Praq.g_01959	Pran.g_01430
OG0002272	Praq.g_01295	Pran.g_00098
OG0002273	Praq.g_01945	Pran.g_00860
OG0002274	Praq.g_00235	Pran.g_00814
OG0002310	Praq.g_01166	Pran.g_01818
OG0002311	Praq.g_00088	Pran.g_01782
OG0002312	Praq.g_00634	Pran.g_01402
OG0002322	Praq.g_00006	Pran.g_00631
OG0002324	Praq.g_00040	Pran.g_00924
OG0002326	Praq.g_00062	Pran.g_00086
OG0002327	Praq.g_00034	Pran.g_00600
OG0002361	Praq.g_01202	Pran.g_01852
OG0002365	Praq.g_01134	Pran.g_01731
OG0002370	Praq.g_00315	Pran.g_00712
OG0002371	Praq.g_00378	Pran.g_00649
OG0002376	Praq.g_00020	Pran.g_00611
OG0002421	Praq.g_00231	Pran.g_00797
OG0002423	Praq.g_00064	Pran.g_01272
OG0002480	Praq.g_00225	Pran.g_00801
OG0002482	Praq.g_01155	Pran.g_01802
OG0002484	Praq.g_01135	Pran.g_01730
OG0002485	Praq.g_01139	Pran.g_00891
OG0002552	Praq.g_01941	Pran.g_00370
OG0002554	Praq.g_00616	Pran.g_01422
OG0002621	Praq.g_00048	Pran.g_01788
OG0002624	Praq.g_01174	Pran.g_01825
OG0002625	Praq.g_01162	Pran.g_01814
OG0002627	Praq.g_00259	Pran.g_00760
OG0002694	Praq.g_00009	Pran.g_00627
OG0002771	Praq.g_00230	Pran.g_00803
OG0002777	Praq.g_00082	Pran.g_01467
OG0002891	Praq.g_00550	Pran.g_01764
OG0003020	Praq.g_01457	Pran.g_01284
OG0003024	Praq.g_00215	Pran.g_00816
OG0003342	Praq.g_01958	Pran.g_01759
OG0003343	Praq.g_00624	Pran.g_01413
OG0003348	Praq.g_00260	Pran.g_00759
OG0003633	Praq.g_00050	Pran.g_01403
OG0003634	Praq.g_01396	Pran.g_00919
OG0004018	Praq.g_01453	Pran.g_01288
