Orthogroup	Praq	Prae
OG0001154	Praq.g_00327	Prae.g_01492
OG0001155	Praq.g_00339	Prae.g_01504
OG0001156	Praq.g_00342	Prae.g_01507
OG0001157	Praq.g_00343	Prae.g_01508
OG0001158	Praq.g_00344	Prae.g_01509
OG0001159	Praq.g_00345	Prae.g_01510
OG0001160	Praq.g_00369	Prae.g_01534
OG0001161	Praq.g_00382	Prae.g_01547
OG0001162	Praq.g_00005	Prae.g_01558
OG0001165	Praq.g_00498	Prae.g_01622
OG0001166	Praq.g_00478	Prae.g_01642
OG0001167	Praq.g_00461	Prae.g_01659
OG0001168	Praq.g_00459	Prae.g_01661
OG0001169	Praq.g_00457	Prae.g_01663
OG0001170	Praq.g_00455	Prae.g_01665
OG0001171	Praq.g_00446	Prae.g_01674
OG0001172	Praq.g_00948	Prae.g_01689
OG0001173	Praq.g_00947	Prae.g_01690
OG0001174	Praq.g_00939	Prae.g_01698
OG0001175	Praq.g_00938	Prae.g_01699
OG0001176	Praq.g_00931	Prae.g_01706
OG0001177	Praq.g_00928	Prae.g_01709
OG0001178	Praq.g_00923	Prae.g_01714
OG0001179	Praq.g_00895	Prae.g_01742
OG0001180	Praq.g_00874	Prae.g_01765
OG0001181	Praq.g_00870	Prae.g_01769
OG0001182	Praq.g_00863	Prae.g_01776
OG0001183	Praq.g_00728	Prae.g_01780
OG0001184	Praq.g_00744	Prae.g_01796
OG0001185	Praq.g_00758	Prae.g_01810
OG0001186	Praq.g_00684	Prae.g_01833
OG0001187	Praq.g_00688	Prae.g_01837
OG0001188	Praq.g_00690	Prae.g_01839
OG0001189	Praq.g_00707	Prae.g_01856
OG0001190	Praq.g_00711	Prae.g_01860
OG0001191	Praq.g_00721	Prae.g_01870
OG0001192	Praq.g_00390	Prae.g_01875
OG0001193	Praq.g_00400	Prae.g_01885
OG0001194	Praq.g_00401	Prae.g_01886
OG0001195	Praq.g_00402	Prae.g_01887
OG0001196	Praq.g_00415	Prae.g_01900
OG0001197	Praq.g_00416	Prae.g_01901
OG0001198	Praq.g_00423	Prae.g_01908
OG0001199	Praq.g_01929	Prae.g_00074
OG0001200	Praq.g_01927	Prae.g_00076
OG0001201	Praq.g_01895	Prae.g_00107
OG0001202	Praq.g_01803	Prae.g_00202
OG0001203	Praq.g_01764	Prae.g_00241
OG0001204	Praq.g_01759	Prae.g_00246
OG0001205	Praq.g_01112	Prae.g_00419
OG0001206	Praq.g_00512	Prae.g_00436
OG0001207	Praq.g_00528	Prae.g_00451
OG0001208	Praq.g_00533	Prae.g_00456
OG0001209	Praq.g_01067	Prae.g_00510
OG0001210	Praq.g_01062	Prae.g_00515
OG0001211	Praq.g_01052	Prae.g_00525
OG0001212	Praq.g_01006	Prae.g_00570
OG0001213	Praq.g_00973	Prae.g_00603
OG0001214	Praq.g_00965	Prae.g_00611
OG0001215	Praq.g_00819	Prae.g_00664
OG0001216	Praq.g_00585	Prae.g_00713
OG0001217	Praq.g_00622	Prae.g_00752
OG0001218	Praq.g_00630	Prae.g_00759
OG0001219	Praq.g_00658	Prae.g_00794
OG0001220	Praq.g_01449	Prae.g_00857
OG0001221	Praq.g_01501	Prae.g_00919
OG0001222	Praq.g_01540	Prae.g_00956
OG0001223	Praq.g_01566	Prae.g_00982
OG0001224	Praq.g_01615	Prae.g_01036
OG0001225	Praq.g_01617	Prae.g_01038
OG0001226	Praq.g_01642	Prae.g_01066
OG0001227	Praq.g_01661	Prae.g_01084
OG0001228	Praq.g_01378	Prae.g_01208
OG0001229	Praq.g_00173	Prae.g_01366
OG0001230	Praq.g_00286	Prae.g_01451
OG0001231	Praq.g_00003	Prae.g_01556
OG0001232	Praq.g_00474	Prae.g_01646
OG0001233	Praq.g_00454	Prae.g_01666
OG0001234	Praq.g_00936	Prae.g_01701
OG0001235	Praq.g_00926	Prae.g_01711
OG0001236	Praq.g_00741	Prae.g_01793
OG0001237	Praq.g_00745	Prae.g_01797
OG0001238	Praq.g_00722	Prae.g_01871
OG0001239	Praq.g_01932	Prae.g_00071
OG0001240	Praq.g_01910	Prae.g_00093
OG0001241	Praq.g_01902	Prae.g_00101
OG0001242	Praq.g_01884	Prae.g_00119
OG0001243	Praq.g_01878	Prae.g_00125
OG0001244	Praq.g_01862	Prae.g_00141
OG0001245	Praq.g_01163	Prae.g_00380
OG0001246	Praq.g_01098	Prae.g_00478
OG0001247	Praq.g_00812	Prae.g_00657
OG0001248	Praq.g_00814	Prae.g_00659
OG0001249	Praq.g_00647	Prae.g_00784
OG0001250	Praq.g_01438	Prae.g_00846
OG0001251	Praq.g_01474	Prae.g_00893
OG0001252	Praq.g_01610	Prae.g_01031
OG0001253	Praq.g_01662	Prae.g_01085
OG0001254	Praq.g_01302	Prae.g_01132
OG0001255	Praq.g_01317	Prae.g_01147
OG0001256	Praq.g_00384	Prae.g_01549
OG0001257	Praq.g_00002	Prae.g_01555
OG0001259	Praq.g_00456	Prae.g_01664
OG0001260	Praq.g_00440	Prae.g_01680
OG0001261	Praq.g_00887	Prae.g_01750
OG0001262	Praq.g_00705	Prae.g_01854
OG0001263	Praq.g_01875	Prae.g_00128
OG0001264	Praq.g_01242	Prae.g_00039, Prae.g_00040
OG0001265	Praq.g_01885	Prae.g_00118
OG0001266	Praq.g_01799	Prae.g_00206
OG0001267	Praq.g_01723	Prae.g_00281
OG0001268	Praq.g_01206	Prae.g_00339
OG0001269	Praq.g_01185	Prae.g_00358
OG0001270	Praq.g_01123	Prae.g_00408
OG0001271	Praq.g_00523	Prae.g_00446
OG0001272	Praq.g_00537	Prae.g_00460
OG0001273	Praq.g_00971	Prae.g_00605
OG0001274	Praq.g_00832	Prae.g_00677
OG0001275	Praq.g_01575	Prae.g_00992
OG0001276	Praq.g_01594	Prae.g_01015
OG0001277	Praq.g_01651	Prae.g_01074
OG0001278	Praq.g_01383	Prae.g_01213
OG0001280	Praq.g_00132	Prae.g_01328
OG0001281	Praq.g_00138	Prae.g_01334
OG0001282	Praq.g_00178	Prae.g_01369
OG0001283	Praq.g_00197	Prae.g_01388
OG0001284	Praq.g_00364	Prae.g_01529
OG0001285	Praq.g_00471	Prae.g_01649
OG0001287	Praq.g_00765	Prae.g_01817
OG0001288	Praq.g_00773	Prae.g_01826
OG0001289	Praq.g_01916	Prae.g_00087
OG0001290	Praq.g_01903	Prae.g_00100
OG0001291	Praq.g_01868	Prae.g_00135
OG0001292	Praq.g_01754	Prae.g_00251
OG0001293	Praq.g_01742	Prae.g_00264
OG0001294	Praq.g_01165	Prae.g_00378
OG0001295	Praq.g_00517	Prae.g_00441
OG0001296	Praq.g_01093	Prae.g_00483
OG0001297	Praq.g_01088	Prae.g_00488
OG0001298	Praq.g_01026	Prae.g_00551
OG0001299	Praq.g_00795	Prae.g_00640
OG0001300	Praq.g_00822	Prae.g_00667
OG0001301	Praq.g_00825	Prae.g_00670
OG0001302	Praq.g_00656	Prae.g_00793
OG0001303	Praq.g_01579	Prae.g_00996
OG0001304	Praq.g_01604	Prae.g_01025
OG0001305	Praq.g_01623	Prae.g_01044
OG0001306	Praq.g_01319	Prae.g_01149
OG0001307	Praq.g_00158	Prae.g_01351
OG0001308	Praq.g_00304	Prae.g_01469
OG0001310	Praq.g_00485	Prae.g_01635
OG0001311	Praq.g_01596	Prae.g_01017
OG0001315	Praq.g_01942	Prae.g_00061
OG0001316	Praq.g_01863	Prae.g_00140
OG0001317	Praq.g_01768	Prae.g_00237
OG0001318	Praq.g_01747	Prae.g_00259
OG0001319	Praq.g_01731	Prae.g_00275
OG0001320	Praq.g_01161	Prae.g_00381
OG0001321	Praq.g_00500	Prae.g_00425
OG0001322	Praq.g_00501	Prae.g_00426
OG0001323	Praq.g_01083	Prae.g_00493
OG0001324	Praq.g_00823	Prae.g_00668
OG0001325	Praq.g_00588	Prae.g_00716
OG0001326	Praq.g_00846	Prae.g_00881
OG0001327	Praq.g_01634	Prae.g_01057
OG0001328	Praq.g_01660	Prae.g_01083
OG0001329	Praq.g_01294	Prae.g_01122
OG0001330	Praq.g_00111	Prae.g_01292
OG0001331	Praq.g_00183	Prae.g_01374
OG0001332	Praq.g_00337	Prae.g_01502
OG0001333	Praq.g_00460	Prae.g_01660
OG0001334	Praq.g_00731	Prae.g_01783
OG0001335	Praq.g_00732	Prae.g_01784
OG0001336	Praq.g_00412	Prae.g_01897
OG0001339	Praq.g_01900	Prae.g_00103
OG0001340	Praq.g_01674	Prae.g_00329
OG0001341	Praq.g_00620	Prae.g_00750
OG0001342	Praq.g_00651	Prae.g_00788
OG0001343	Praq.g_01471	Prae.g_00890
OG0001344	Praq.g_01337	Prae.g_01167
OG0001345	Praq.g_01352	Prae.g_01182
OG0001346	Praq.g_00134	Prae.g_01330
OG0001348	Praq.g_00023	Prae.g_01578
OG0001350	Praq.g_01765	Prae.g_00240
OG0001351	Praq.g_00503	Prae.g_00428
OG0001352	Praq.g_00809	Prae.g_00654
OG0001356	Praq.g_00067	Prae.g_01231
OG0001358	Praq.g_00982	Prae.g_00594
OG0001359	Praq.g_01472	Prae.g_00891
OG0001360	Praq.g_01663	Prae.g_01086
OG0001361	Praq.g_01349	Prae.g_01179
OG0001362	Praq.g_00308	Prae.g_01473
OG0001363	Praq.g_00310	Prae.g_01475
OG0001364	Praq.g_00734	Prae.g_01786
OG0001365	Praq.g_00715	Prae.g_01864
OG0001369	Praq.g_01911	Prae.g_00092
OG0001371	Praq.g_00808	Prae.g_00653
OG0001372	Praq.g_00629	Prae.g_00758
OG0001373	Praq.g_00847	Prae.g_00880
OG0001374	Praq.g_00839	Prae.g_00888
OG0001375	Praq.g_01470	Prae.g_00889
OG0001376	Praq.g_01628	Prae.g_01050
OG0001377	Praq.g_01629	Prae.g_01051
OG0001378	Praq.g_01272	Prae.g_01095
OG0001380	Praq.g_00163	Prae.g_01356
OG0001381	Praq.g_00169	Prae.g_01362
OG0001382	Praq.g_00016	Prae.g_01570
OG0001384	Praq.g_00610	Prae.g_00738
OG0001384	Praq.g_00381	Prae.g_01546
OG0001385	Praq.g_00850	Prae.g_00877
OG0001386	Praq.g_00849	Prae.g_00878
OG0001387	Praq.g_00848	Prae.g_00879
OG0001388	Praq.g_00845	Prae.g_00882
OG0001389	Praq.g_00844	Prae.g_00883
OG0001390	Praq.g_00843	Prae.g_00884
OG0001391	Praq.g_00842	Prae.g_00885
OG0001392	Praq.g_00841	Prae.g_00886
OG0001393	Praq.g_00840	Prae.g_00887
OG0001395	Praq.g_01606	Prae.g_01027
OG0001397	Praq.g_00309	Prae.g_01474
OG0001399	Praq.g_00934	Prae.g_01703
OG0001403	Praq.g_01233	Prae.g_00030
OG0001404	Praq.g_01935	Prae.g_00068
OG0001405	Praq.g_01676	Prae.g_00327
OG0001406	Praq.g_01627	Prae.g_01049
OG0001407	Praq.g_01640	Prae.g_01064
OG0001408	Praq.g_01646	Prae.g_01069
OG0001409	Praq.g_01340	Prae.g_01170
OG0001410	Praq.g_00159	Prae.g_01352
OG0001411	Praq.g_00219	Prae.g_01439
OG0001413	Praq.g_00379	Prae.g_01544
OG0001414	Praq.g_01773	Prae.g_00232
OG0001415	Praq.g_01771	Prae.g_00234
OG0001416	Praq.g_00508	Prae.g_00433
OG0001417	Praq.g_00519	Prae.g_00443
OG0001418	Praq.g_00813	Prae.g_00658
OG0001419	Praq.g_01641	Prae.g_01065
OG0001420	Praq.g_01280	Prae.g_01104
OG0001421	Praq.g_00385	Prae.g_01550
OG0001422	Praq.g_00021	Prae.g_01576
OG0001424	Praq.g_01475	Prae.g_00894
OG0001425	Praq.g_00389	Prae.g_01874
OG0001428	Praq.g_01830	Prae.g_00175
OG0001429	Praq.g_00659	Prae.g_00795
OG0001430	Praq.g_00106	Prae.g_01287
OG0001431	Praq.g_00109	Prae.g_01290
OG0001432	Praq.g_00377	Prae.g_01542
OG0001433	Praq.g_00066	Prae.g_01232
OG0001437	Praq.g_01772	Prae.g_00233
OG0001438	Praq.g_01709	Prae.g_00294
OG0001439	Praq.g_01695	Prae.g_00308
OG0001440	Praq.g_01129	Prae.g_00402
OG0001441	Praq.g_01081	Prae.g_00495
OG0001442	Praq.g_00613	Prae.g_00741
OG0001446	Praq.g_01924	Prae.g_00079
OG0001447	Praq.g_01877	Prae.g_00126
OG0001448	Praq.g_01177	Prae.g_00366
OG0001450	Praq.g_00816	Prae.g_00661
OG0001451	Praq.g_01459	Prae.g_00866
OG0001452	Praq.g_01476	Prae.g_00895
OG0001453	Praq.g_01569	Prae.g_00986
OG0001454	Praq.g_01656	Prae.g_01079
OG0001456	Praq.g_01310	Prae.g_01140
OG0001457	Praq.g_01311	Prae.g_01141
OG0001458	Praq.g_01312	Prae.g_01142
OG0001459	Praq.g_00092	Prae.g_01277
OG0001462	Praq.g_01238	Prae.g_00034
OG0001463	Praq.g_01716	Prae.g_00287
OG0001464	Praq.g_01673	Prae.g_00330
OG0001465	Praq.g_00831	Prae.g_00676
OG0001466	Praq.g_00612	Prae.g_00740
OG0001467	Praq.g_00648	Prae.g_00785
OG0001468	Praq.g_01632	Prae.g_01054
OG0001469	Praq.g_00091	Prae.g_01272
OG0001471	Praq.g_00380	Prae.g_01545
OG0001472	Praq.g_00387	Prae.g_01552
OG0001473	Praq.g_00685	Prae.g_01834
OG0001474	Praq.g_01205	Prae.g_00340
OG0001480	Praq.g_01175	Prae.g_00368
OG0001481	Praq.g_01170	Prae.g_00373
OG0001482	Praq.g_00506	Prae.g_00431
OG0001485	Praq.g_00052	Prae.g_01588
OG0001486	Praq.g_01331	Prae.g_01161
OG0001490	Praq.g_01254	Prae.g_00041
OG0001491	Praq.g_00654	Prae.g_00791
OG0001492	Praq.g_01380	Prae.g_01210
OG0001493	Praq.g_01388	Prae.g_01218
OG0001499	Praq.g_01943	Prae.g_00060
OG0001500	Praq.g_01740	Prae.g_00266
OG0001501	Praq.g_00834	Prae.g_00679
OG0001502	Praq.g_00643	Prae.g_00776
OG0001503	Praq.g_01307	Prae.g_01137
OG0001504	Praq.g_00093	Prae.g_01278
OG0001506	Praq.g_00335	Prae.g_01500
OG0001520	Praq.g_01151, Praq.g_01150	Prae.g_00389
OG0001521	Praq.g_00621	Prae.g_00751
OG0001523	Praq.g_01304	Prae.g_01134
OG0001524	Praq.g_01305	Prae.g_01135
OG0001526	Praq.g_00953	Prae.g_01684
OG0001546	Praq.g_01078	Prae.g_00498
OG0001548	Praq.g_00645	Prae.g_00782
OG0001550	Praq.g_01292	Prae.g_01119
OG0001551	Praq.g_01309	Prae.g_01139
OG0001552	Praq.g_01395	Prae.g_01225
OG0001553	Praq.g_00291	Prae.g_01456
OG0001554	Praq.g_00386	Prae.g_01551
OG0001555	Praq.g_00012	Prae.g_01566
OG0001566	Praq.g_00805	Prae.g_00650
OG0001569	Praq.g_01668	Prae.g_01091
OG0001571	Praq.g_01285	Prae.g_01113
OG0001581	Praq.g_01858	Prae.g_00147
OG0001582	Praq.g_00518	Prae.g_00442
OG0001583	Praq.g_00653	Prae.g_00790
OG0001585	Praq.g_00089	Prae.g_01269
OG0001587	Praq.g_00955	Prae.g_01682
OG0001595	Praq.g_01936	Prae.g_00067
OG0001596	Praq.g_01928	Prae.g_00075
OG0001597	Praq.g_01182	Prae.g_00361
OG0001599	Praq.g_00510	Prae.g_00434
OG0001600	Praq.g_01091	Prae.g_00485
OG0001601	Praq.g_00803	Prae.g_00648
OG0001602	Praq.g_00830	Prae.g_00675
OG0001603	Praq.g_00655	Prae.g_00792
OG0001604	Praq.g_01498	Prae.g_00916
OG0001605	Praq.g_01587	Prae.g_01008
OG0001606	Praq.g_01648	Prae.g_01071
OG0001607	Praq.g_01306	Prae.g_01136
OG0001608	Praq.g_00166	Prae.g_01359
OG0001609	Praq.g_00333	Prae.g_01498
OG0001610	Praq.g_00336	Prae.g_01501
OG0001611	Praq.g_00010	Prae.g_01564
OG0001613	Praq.g_00726	Prae.g_01778
OG0001625	Praq.g_01745	Prae.g_00261
OG0001626	Praq.g_00619	Prae.g_00749
OG0001627	Praq.g_00628	Prae.g_00756
OG0001628	Praq.g_00632	Prae.g_00761
OG0001629	Praq.g_00633	Prae.g_00762
OG0001630	Praq.g_01479	Prae.g_00898
OG0001631	Praq.g_01637	Prae.g_01060
OG0001632	Praq.g_00087	Prae.g_01267
OG0001633	Praq.g_00172	Prae.g_01365
OG0001648	Praq.g_01171	Prae.g_00372
OG0001649	Praq.g_01638	Prae.g_01062
OG0001651	Praq.g_00008	Prae.g_01562
OG0001662	Praq.g_01277	Prae.g_01101
OG0001663	Praq.g_01316	Prae.g_01146
OG0001667	Praq.g_00113	Prae.g_01295
OG0001684	Praq.g_01014	Prae.g_00563
OG0001685	Praq.g_01461	Prae.g_00868
OG0001686	Praq.g_01586	Prae.g_01007
OG0001687	Praq.g_01631	Prae.g_01053
OG0001688	Praq.g_01636	Prae.g_01059
OG0001696	Praq.g_01460	Prae.g_00867
OG0001698	Praq.g_01635	Prae.g_01058
OG0001701	Praq.g_00952	Prae.g_01685
OG0001705	Praq.g_01142	Prae.g_00395
OG0001706	Praq.g_01404	Prae.g_00999
OG0001707	Praq.g_01655	Prae.g_01078
OG0001708	Praq.g_01315	Prae.g_01145
OG0001710	Praq.g_00933	Prae.g_01704
OG0001718	Praq.g_01181	Prae.g_00362
OG0001719	Praq.g_01154	Prae.g_00387
OG0001720	Praq.g_00116	Prae.g_01309
OG0001721	Praq.g_00625	Prae.g_00753
OG0001722	Praq.g_01477	Prae.g_00896
OG0001723	Praq.g_00086	Prae.g_01266
OG0001742	Praq.g_01167	Prae.g_00376
OG0001744	Praq.g_00120	Prae.g_01314
OG0001745	Praq.g_00376	Prae.g_01541
OG0001773	Praq.g_00014	Prae.g_01568
OG0001774	Praq.g_00806	Prae.g_00651
OG0001775	Praq.g_01643	Prae.g_01067
OG0001776	Praq.g_01274	Prae.g_01097
OG0001777	Praq.g_00076	Prae.g_01256
OG0001778	Praq.g_00108	Prae.g_01289
OG0001779	Praq.g_00121	Prae.g_01315
OG0001781	Praq.g_00022	Prae.g_01577
OG0001819	Praq.g_01153	Prae.g_00388
OG0001821	Praq.g_00626	Prae.g_00754
OG0001822	Praq.g_00641	Prae.g_00774
OG0001823	Praq.g_01462	Prae.g_00869
OG0001824	Praq.g_01585	Prae.g_01006
OG0001825	Praq.g_01644	Prae.g_01068
OG0001826	Praq.g_01647	Prae.g_01070
OG0001827	Praq.g_01650	Prae.g_01073
OG0001828	Praq.g_01271	Prae.g_01094
OG0001829	Praq.g_01275	Prae.g_01098
OG0001830	Praq.g_01288	Prae.g_01116
OG0001831	Praq.g_01299	Prae.g_01129
OG0001832	Praq.g_00098	Prae.g_01284
OG0001833	Praq.g_00174	Prae.g_01367
OG0001919	Praq.g_01144	Prae.g_00391
OG0001920	Praq.g_00835	Prae.g_00680
OG0001921	Praq.g_01464	Prae.g_00871
OG0001982	Praq.g_01176	Prae.g_00367
OG0001983	Praq.g_00608	Prae.g_00736
OG0001984	Praq.g_00646	Prae.g_00783
OG0001985	Praq.g_01467	Prae.g_00875
OG0001986	Praq.g_01573	Prae.g_00990
OG0001987	Praq.g_00095	Prae.g_01243
OG0001989	Praq.g_00164	Prae.g_01357
OG0001992	Praq.g_00636	Prae.g_00765
OG0002026	Praq.g_01145	Prae.g_00390
OG0002027	Praq.g_01465	Prae.g_00873
OG0002028	Praq.g_01580	Prae.g_01001
OG0002031	Praq.g_00032	Prae.g_01586
OG0002032	Praq.g_00388	Prae.g_01873
OG0002033	Praq.g_00724	Prae.g_01348
OG0002057	Praq.g_01893	Prae.g_00109
OG0002058	Praq.g_01822	Prae.g_00183
OG0002059	Praq.g_01180	Prae.g_00363
OG0002060	Praq.g_01178	Prae.g_00365
OG0002061	Praq.g_01143	Prae.g_00393
OG0002064	Praq.g_00516	Prae.g_00440
OG0002065	Praq.g_01043	Prae.g_00534
OG0002066	Praq.g_01037	Prae.g_00540
OG0002067	Praq.g_00582	Prae.g_00710
OG0002068	Praq.g_00615	Prae.g_00745
OG0002069	Praq.g_00617	Prae.g_00747
OG0002070	Praq.g_00642	Prae.g_00775
OG0002071	Praq.g_00644	Prae.g_00781
OG0002072	Praq.g_00652	Prae.g_00789
OG0002073	Praq.g_00675	Prae.g_00811
OG0002074	Praq.g_01455	Prae.g_00862
OG0002075	Praq.g_01466	Prae.g_00874
OG0002076	Praq.g_01502	Prae.g_00920
OG0002077	Praq.g_01581	Prae.g_01002
OG0002078	Praq.g_01584	Prae.g_01005
OG0002079	Praq.g_01589	Prae.g_01010
OG0002080	Praq.g_01607	Prae.g_01028
OG0002081	Praq.g_01630	Prae.g_01052
OG0002082	Praq.g_01639	Prae.g_01063
OG0002083	Praq.g_01652	Prae.g_01075
OG0002084	Praq.g_01653	Prae.g_01076
OG0002085	Praq.g_01659	Prae.g_01082
OG0002086	Praq.g_01664	Prae.g_01087
OG0002087	Praq.g_01665	Prae.g_01088
OG0002088	Praq.g_01666	Prae.g_01089
OG0002089	Praq.g_01286	Prae.g_01114
OG0002090	Praq.g_01291	Prae.g_01118
OG0002091	Praq.g_01308	Prae.g_01138
OG0002093	Praq.g_00045	Prae.g_01262
OG0002094	Praq.g_00114	Prae.g_01296
OG0002095	Praq.g_00118	Prae.g_01312
OG0002099	Praq.g_00383	Prae.g_01548
OG0002100	Praq.g_00004	Prae.g_01557
OG0002101	Praq.g_00007	Prae.g_01560
OG0002102	Praq.g_00011	Prae.g_01565
OG0002103	Praq.g_00013	Prae.g_01567
OG0002104	Praq.g_00015	Prae.g_01569
OG0002105	Praq.g_00492	Prae.g_01628
OG0002146	Praq.g_01106	Prae.g_00470
OG0002148	Praq.g_00611	Prae.g_00739
OG0002149	Praq.g_00631	Prae.g_00760
OG0002150	Praq.g_01582	Prae.g_01003
OG0002151	Praq.g_01290	Prae.g_01117
OG0002152	Praq.g_00105	Prae.g_01286
OG0002153	Praq.g_01583	Prae.g_01004
OG0002215	Praq.g_00609	Prae.g_00737
OG0002218	Praq.g_01463	Prae.g_00870
OG0002219	Praq.g_01279	Prae.g_01103
OG0002221	Praq.g_00119	Prae.g_01313
OG0002222	Praq.g_00019	Prae.g_01574
OG0002223	Praq.g_00035	Prae.g_01596
OG0002224	Praq.g_01157	Prae.g_00386
OG0002226	Praq.g_00581	Prae.g_00709
OG0002262	Praq.g_01256	Prae.g_00043
OG0002264	Praq.g_01427	Prae.g_00835
OG0002265	Praq.g_01293	Prae.g_01121
OG0002268	Praq.g_00094	Prae.g_01281
OG0002269	Praq.g_00096	Prae.g_01282
OG0002272	Praq.g_01295	Prae.g_01124
OG0002310	Praq.g_01166	Prae.g_00377
OG0002311	Praq.g_00088	Prae.g_00400
OG0002312	Praq.g_00634	Prae.g_00763
OG0002320	Praq.g_00107	Prae.g_01288
OG0002322	Praq.g_00006	Prae.g_01559
OG0002327	Praq.g_00034	Prae.g_01589
OG0002364	Praq.g_00660	Prae.g_00796
OG0002365	Praq.g_01134	Prae.g_01271
OG0002367	Praq.g_00099	Prae.g_01285
OG0002370	Praq.g_00315	Prae.g_01480
OG0002371	Praq.g_00378	Prae.g_01543
OG0002376	Praq.g_00020	Prae.g_01575
OG0002378	Praq.g_01297	Prae.g_01126
OG0002414	Praq.g_01284	Prae.g_01112
OG0002425	Praq.g_00254	Prae.g_01403
OG0002426	Praq.g_00249	Prae.g_01437
OG0002484	Praq.g_01135	Prae.g_01345
OG0002488	Praq.g_00256	Prae.g_01435
OG0002552	Praq.g_01941	Prae.g_00062
OG0002554	Praq.g_00616	Prae.g_00746
OG0002617	Praq.g_01183	Prae.g_00360
OG0002624	Praq.g_01174	Prae.g_00369
OG0002694	Praq.g_00009	Prae.g_01563
OG0002695	Praq.g_00255	Prae.g_01405
OG0002697	Praq.g_01505	Prae.g_00923
