Orthogroup	Praq	Prau
OG0001141	Praq.g_01362	Prau.g_01235
OG0001142	Praq.g_01363	Prau.g_01236
OG0001143	Praq.g_01370	Prau.g_01243
OG0001144	Praq.g_01375	Prau.g_01248
OG0001145	Praq.g_00125	Prau.g_01362
OG0001146	Praq.g_00137	Prau.g_01375
OG0001147	Praq.g_00161	Prau.g_01395
OG0001148	Praq.g_00179	Prau.g_01411
OG0001149	Praq.g_00180	Prau.g_01412
OG0001150	Praq.g_00181	Prau.g_01413
OG0001151	Praq.g_00192	Prau.g_01424
OG0001152	Praq.g_00193	Prau.g_01425
OG0001153	Praq.g_00326	Prau.g_01563
OG0001154	Praq.g_00327	Prau.g_01564
OG0001155	Praq.g_00339	Prau.g_01576
OG0001156	Praq.g_00342	Prau.g_01579
OG0001157	Praq.g_00343	Prau.g_01580
OG0001158	Praq.g_00344	Prau.g_01581
OG0001159	Praq.g_00345	Prau.g_01582
OG0001160	Praq.g_00369	Prau.g_01606
OG0001161	Praq.g_00382	Prau.g_01619
OG0001162	Praq.g_00005	Prau.g_01630
OG0001165	Praq.g_00498	Prau.g_01731
OG0001166	Praq.g_00478	Prau.g_01751
OG0001167	Praq.g_00461	Prau.g_01768
OG0001168	Praq.g_00459	Prau.g_01770
OG0001169	Praq.g_00457	Prau.g_01772
OG0001170	Praq.g_00455	Prau.g_01774
OG0001171	Praq.g_00446	Prau.g_01783
OG0001172	Praq.g_00948	Prau.g_01797
OG0001173	Praq.g_00947	Prau.g_01798
OG0001174	Praq.g_00939	Prau.g_01806
OG0001175	Praq.g_00938	Prau.g_01807
OG0001176	Praq.g_00931	Prau.g_01814
OG0001177	Praq.g_00928	Prau.g_01817
OG0001178	Praq.g_00923	Prau.g_01822
OG0001179	Praq.g_00895	Prau.g_01853
OG0001180	Praq.g_00874	Prau.g_01875
OG0001181	Praq.g_00870	Prau.g_01879
OG0001182	Praq.g_00863	Prau.g_01886
OG0001183	Praq.g_00728	Prau.g_01890
OG0001184	Praq.g_00744	Prau.g_01906
OG0001185	Praq.g_00758	Prau.g_01920
OG0001186	Praq.g_00684	Prau.g_01943
OG0001187	Praq.g_00688	Prau.g_01947
OG0001188	Praq.g_00690	Prau.g_01950
OG0001189	Praq.g_00707	Prau.g_01967
OG0001190	Praq.g_00711	Prau.g_01971
OG0001191	Praq.g_00721	Prau.g_01981
OG0001192	Praq.g_00390	Prau.g_01985
OG0001193	Praq.g_00400	Prau.g_01995
OG0001194	Praq.g_00401	Prau.g_01996
OG0001195	Praq.g_00402	Prau.g_01997
OG0001196	Praq.g_00415	Prau.g_02010
OG0001197	Praq.g_00416	Prau.g_02011
OG0001198	Praq.g_00423	Prau.g_02019
OG0001199	Praq.g_01929	Prau.g_00075
OG0001200	Praq.g_01927	Prau.g_00077
OG0001201	Praq.g_01895	Prau.g_00109
OG0001202	Praq.g_01803	Prau.g_00200
OG0001203	Praq.g_01764	Prau.g_00239
OG0001204	Praq.g_01759	Prau.g_00245
OG0001205	Praq.g_01112	Prau.g_00486
OG0001206	Praq.g_00512	Prau.g_00504
OG0001207	Praq.g_00528	Prau.g_00518
OG0001208	Praq.g_00533	Prau.g_00523
OG0001209	Praq.g_01067	Prau.g_00575
OG0001210	Praq.g_01062	Prau.g_00580
OG0001211	Praq.g_01052	Prau.g_00590
OG0001212	Praq.g_01006	Prau.g_00634
OG0001213	Praq.g_00973	Prau.g_00669
OG0001214	Praq.g_00965	Prau.g_00677
OG0001215	Praq.g_00819	Prau.g_00730
OG0001216	Praq.g_00585	Prau.g_00757
OG0001217	Praq.g_00622	Prau.g_00800
OG0001218	Praq.g_00630	Prau.g_00809
OG0001219	Praq.g_00658	Prau.g_00843
OG0001220	Praq.g_01449	Prau.g_00906
OG0001221	Praq.g_01501	Prau.g_00967
OG0001222	Praq.g_01540	Prau.g_01007
OG0001223	Praq.g_01566	Prau.g_01033
OG0001224	Praq.g_01615	Prau.g_01085
OG0001225	Praq.g_01617	Prau.g_01087
OG0001226	Praq.g_01642	Prau.g_01112
OG0001227	Praq.g_01661	Prau.g_01130
OG0001228	Praq.g_01378	Prau.g_01251
OG0001229	Praq.g_00173	Prau.g_01407
OG0001230	Praq.g_00286	Prau.g_01520
OG0001231	Praq.g_00003	Prau.g_01628
OG0001232	Praq.g_00474	Prau.g_01755
OG0001233	Praq.g_00454	Prau.g_01775
OG0001234	Praq.g_00936	Prau.g_01809
OG0001235	Praq.g_00926	Prau.g_01819
OG0001236	Praq.g_00741	Prau.g_01903
OG0001237	Praq.g_00745	Prau.g_01907
OG0001238	Praq.g_00722	Prau.g_01982
OG0001240	Praq.g_01910	Prau.g_00094
OG0001241	Praq.g_01902	Prau.g_00102
OG0001242	Praq.g_01884	Prau.g_00120
OG0001243	Praq.g_01878	Prau.g_00126
OG0001244	Praq.g_01862	Prau.g_00142
OG0001245	Praq.g_01163	Prau.g_00383
OG0001246	Praq.g_01098	Prau.g_00545
OG0001247	Praq.g_00812	Prau.g_00723
OG0001248	Praq.g_00814	Prau.g_00725
OG0001249	Praq.g_00647	Prau.g_00832
OG0001250	Praq.g_01438	Prau.g_00894
OG0001251	Praq.g_01474	Prau.g_00943
OG0001252	Praq.g_01610	Prau.g_01080
OG0001253	Praq.g_01662	Prau.g_01131
OG0001254	Praq.g_01302	Prau.g_01176
OG0001255	Praq.g_01317	Prau.g_01191
OG0001256	Praq.g_00384	Prau.g_01621
OG0001257	Praq.g_00002	Prau.g_01627
OG0001259	Praq.g_00456	Prau.g_01773
OG0001260	Praq.g_00440	Prau.g_01789
OG0001261	Praq.g_00887	Prau.g_01861
OG0001262	Praq.g_00705	Prau.g_01965
OG0001263	Praq.g_01875	Prau.g_00129
OG0001264	Praq.g_01242	Prau.g_01268
OG0001265	Praq.g_01885	Prau.g_00119
OG0001266	Praq.g_01799	Prau.g_00204
OG0001267	Praq.g_01723	Prau.g_00282
OG0001268	Praq.g_01206	Prau.g_00341
OG0001269	Praq.g_01185	Prau.g_00361
OG0001270	Praq.g_01123	Prau.g_00475
OG0001271	Praq.g_00523	Prau.g_00513
OG0001272	Praq.g_00537	Prau.g_00527
OG0001273	Praq.g_00971	Prau.g_00671
OG0001274	Praq.g_00832	Prau.g_00743
OG0001275	Praq.g_01575	Prau.g_01043
OG0001276	Praq.g_01594	Prau.g_01064
OG0001277	Praq.g_01651	Prau.g_01120
OG0001278	Praq.g_01383	Prau.g_01256
OG0001280	Praq.g_00132	Prau.g_01370
OG0001281	Praq.g_00138	Prau.g_01376
OG0001282	Praq.g_00178	Prau.g_01410
OG0001283	Praq.g_00197	Prau.g_01429
OG0001284	Praq.g_00364	Prau.g_01601
OG0001285	Praq.g_00471	Prau.g_01758
OG0001287	Praq.g_00765	Prau.g_01927
OG0001288	Praq.g_00773	Prau.g_01936
OG0001289	Praq.g_01916	Prau.g_00088
OG0001290	Praq.g_01903	Prau.g_00101
OG0001291	Praq.g_01868	Prau.g_00136
OG0001292	Praq.g_01754	Prau.g_00250
OG0001293	Praq.g_01742	Prau.g_00263
OG0001294	Praq.g_01165	Prau.g_00381
OG0001295	Praq.g_00517	Prau.g_00509
OG0001296	Praq.g_01093	Prau.g_00550
OG0001297	Praq.g_01088	Prau.g_00555
OG0001298	Praq.g_01026	Prau.g_00616
OG0001299	Praq.g_00795	Prau.g_00706
OG0001300	Praq.g_00822	Prau.g_00733
OG0001301	Praq.g_00825	Prau.g_00736
OG0001302	Praq.g_00656	Prau.g_00841
OG0001303	Praq.g_01579	Prau.g_01047
OG0001304	Praq.g_01604	Prau.g_01074
OG0001305	Praq.g_01623	Prau.g_01093
OG0001306	Praq.g_01319	Prau.g_01193
OG0001307	Praq.g_00158	Prau.g_01392
OG0001308	Praq.g_00304	Prau.g_01541
OG0001310	Praq.g_00485	Prau.g_01744
OG0001311	Praq.g_01596	Prau.g_01066
OG0001315	Praq.g_01942	Prau.g_00063
OG0001316	Praq.g_01863	Prau.g_00141
OG0001317	Praq.g_01768	Prau.g_00235
OG0001318	Praq.g_01747	Prau.g_00258
OG0001319	Praq.g_01731	Prau.g_00274
OG0001320	Praq.g_01161	Prau.g_01284, Prau.g_00385
OG0001321	Praq.g_00500	Prau.g_00492
OG0001322	Praq.g_00501	Prau.g_00493
OG0001323	Praq.g_01083	Prau.g_00560
OG0001324	Praq.g_00823	Prau.g_00734
OG0001325	Praq.g_00588	Prau.g_00760
OG0001326	Praq.g_00846	Prau.g_00931
OG0001327	Praq.g_01634	Prau.g_01104
OG0001328	Praq.g_01660	Prau.g_01129
OG0001329	Praq.g_01294	Prau.g_01168
OG0001330	Praq.g_00111	Prau.g_01345
OG0001331	Praq.g_00183	Prau.g_01415
OG0001332	Praq.g_00337	Prau.g_01574
OG0001333	Praq.g_00460	Prau.g_01769
OG0001334	Praq.g_00731	Prau.g_01893
OG0001335	Praq.g_00732	Prau.g_01894
OG0001336	Praq.g_00412	Prau.g_02007
OG0001339	Praq.g_01900	Prau.g_00104
OG0001340	Praq.g_01674	Prau.g_00330
OG0001341	Praq.g_00620	Prau.g_00798
OG0001342	Praq.g_00651	Prau.g_00836
OG0001343	Praq.g_01471	Prau.g_00940
OG0001344	Praq.g_01337	Prau.g_01210
OG0001345	Praq.g_01352	Prau.g_01225
OG0001346	Praq.g_00134	Prau.g_01372
OG0001349	Praq.g_00221	Prau.g_01530
OG0001350	Praq.g_01765	Prau.g_00238
OG0001351	Praq.g_00503	Prau.g_00495
OG0001352	Praq.g_00809	Prau.g_00720
OG0001355	Praq.g_00033	Prau.g_01657
OG0001355	Praq.g_00044	Prau.g_01309
OG0001358	Praq.g_00982	Prau.g_00660
OG0001359	Praq.g_01472	Prau.g_00941
OG0001360	Praq.g_01663	Prau.g_01132
OG0001361	Praq.g_01349	Prau.g_01222
OG0001362	Praq.g_00308	Prau.g_01545
OG0001363	Praq.g_00310	Prau.g_01547
OG0001364	Praq.g_00734	Prau.g_01896
OG0001365	Praq.g_00715	Prau.g_01975
OG0001369	Praq.g_01911	Prau.g_00093
OG0001370	Praq.g_00509	Prau.g_00501
OG0001371	Praq.g_00808	Prau.g_00719
OG0001372	Praq.g_00629	Prau.g_00808
OG0001373	Praq.g_00847	Prau.g_00930
OG0001374	Praq.g_00839	Prau.g_00938
OG0001375	Praq.g_01470	Prau.g_00939
OG0001376	Praq.g_01628	Prau.g_01098
OG0001377	Praq.g_01629	Prau.g_01099
OG0001378	Praq.g_01272	Prau.g_01141
OG0001380	Praq.g_00163	Prau.g_01397
OG0001381	Praq.g_00169	Prau.g_01403
OG0001382	Praq.g_00016	Prau.g_01640
OG0001384	Praq.g_00610	Prau.g_00788
OG0001384	Praq.g_00381	Prau.g_01618
OG0001385	Praq.g_00850	Prau.g_00927
OG0001386	Praq.g_00849	Prau.g_00928
OG0001387	Praq.g_00848	Prau.g_00929
OG0001388	Praq.g_00845	Prau.g_00932
OG0001389	Praq.g_00844	Prau.g_00933
OG0001390	Praq.g_00843	Prau.g_00934
OG0001391	Praq.g_00842	Prau.g_00935
OG0001392	Praq.g_00841	Prau.g_00936
OG0001393	Praq.g_00840	Prau.g_00937
OG0001395	Praq.g_01606	Prau.g_01076
OG0001397	Praq.g_00309	Prau.g_01546
OG0001399	Praq.g_00934	Prau.g_01811
OG0001404	Praq.g_01935	Prau.g_00070
OG0001405	Praq.g_01676	Prau.g_00328
OG0001406	Praq.g_01627	Prau.g_01097
OG0001407	Praq.g_01640	Prau.g_01110
OG0001408	Praq.g_01646	Prau.g_01115
OG0001409	Praq.g_01340	Prau.g_01213
OG0001410	Praq.g_00159	Prau.g_01393
OG0001411	Praq.g_00219	Prau.g_01452
OG0001413	Praq.g_00379	Prau.g_01616
OG0001414	Praq.g_01773	Prau.g_00230
OG0001415	Praq.g_01771	Prau.g_00232
OG0001416	Praq.g_00508	Prau.g_00500
OG0001417	Praq.g_00519	Prau.g_00511
OG0001418	Praq.g_00813	Prau.g_00724
OG0001419	Praq.g_01641	Prau.g_01111
OG0001420	Praq.g_01280	Prau.g_01150
OG0001421	Praq.g_00385	Prau.g_01622
OG0001422	Praq.g_00021	Prau.g_01645
OG0001424	Praq.g_01657	Prau.g_01126
OG0001428	Praq.g_01830	Prau.g_00173
OG0001429	Praq.g_00659	Prau.g_00844
OG0001430	Praq.g_00106	Prau.g_01341
OG0001431	Praq.g_00109	Prau.g_01344
OG0001432	Praq.g_00377	Prau.g_01614
OG0001434	Praq.g_01509	Prau.g_00976
OG0001437	Praq.g_01772	Prau.g_00231
OG0001438	Praq.g_01709	Prau.g_00295
OG0001439	Praq.g_01695	Prau.g_00309
OG0001440	Praq.g_01129	Prau.g_00458, Prau.g_00432
OG0001441	Praq.g_01081	Prau.g_00562
OG0001442	Praq.g_00613	Prau.g_00791
OG0001446	Praq.g_01924	Prau.g_00080
OG0001447	Praq.g_01877	Prau.g_00127
OG0001448	Praq.g_01177	Prau.g_00369
OG0001450	Praq.g_00816	Prau.g_00727
OG0001451	Praq.g_01459	Prau.g_00915
OG0001452	Praq.g_01476	Prau.g_00944
OG0001453	Praq.g_01569	Prau.g_01037
OG0001454	Praq.g_01656	Prau.g_01125
OG0001455	Praq.g_01289	Prau.g_01162
OG0001456	Praq.g_01310	Prau.g_01184
OG0001457	Praq.g_01311	Prau.g_01185
OG0001458	Praq.g_01312	Prau.g_01186
OG0001462	Praq.g_01238	Prau.g_00033
OG0001463	Praq.g_01716	Prau.g_00288
OG0001464	Praq.g_01673	Prau.g_00331
OG0001465	Praq.g_00831	Prau.g_00742
OG0001466	Praq.g_00548	Prau.g_01703
OG0001466	Praq.g_00612	Prau.g_00790
OG0001468	Praq.g_01632	Prau.g_01102
OG0001469	Praq.g_00091	Prau.g_01325
OG0001470	Praq.g_00199	Prau.g_01463, Prau.g_01472
OG0001471	Praq.g_00380	Prau.g_01617
OG0001472	Praq.g_00387	Prau.g_01624
OG0001473	Praq.g_00685	Prau.g_01944
OG0001474	Praq.g_01205	Prau.g_00342
OG0001475	Praq.g_00201	Prau.g_01474
OG0001479	Praq.g_01208	Prau.g_00339
OG0001480	Praq.g_01175	Prau.g_00371
OG0001481	Praq.g_01170	Prau.g_00376
OG0001482	Praq.g_00506	Prau.g_00498
OG0001485	Praq.g_00052	Prau.g_01658
OG0001490	Praq.g_01254	Prau.g_00046
OG0001491	Praq.g_00654	Prau.g_00839
OG0001492	Praq.g_01380	Prau.g_01253
OG0001493	Praq.g_01388	Prau.g_01261
OG0001499	Praq.g_01943	Prau.g_00062
OG0001500	Praq.g_01740	Prau.g_00265
OG0001501	Praq.g_00834	Prau.g_00745
OG0001502	Praq.g_00643	Prau.g_00824
OG0001503	Praq.g_01307	Prau.g_01181
OG0001506	Praq.g_00335	Prau.g_01572
OG0001507	Praq.g_01957	Prau.g_01664
OG0001508	Praq.g_00198	Prau.g_01462
OG0001520	Praq.g_01151, Praq.g_01150	Prau.g_00397
OG0001521	Praq.g_00621	Prau.g_00799
OG0001522	Praq.g_01430	Prau.g_00886
OG0001523	Praq.g_01304	Prau.g_01178
OG0001524	Praq.g_01305	Prau.g_01179
OG0001526	Praq.g_00953	Prau.g_01272
OG0001528	Praq.g_00200	Prau.g_01473, Prau.g_01464
OG0001548	Praq.g_00645	Prau.g_00830
OG0001550	Praq.g_01292	Prau.g_01165
OG0001551	Praq.g_01309	Prau.g_01183
OG0001552	Praq.g_01395	Prau.g_01270
OG0001553	Praq.g_00291	Prau.g_01525
OG0001554	Praq.g_00386	Prau.g_01623
OG0001555	Praq.g_00012	Prau.g_01637
OG0001565	Praq.g_01130	Prau.g_00457, Prau.g_00431
OG0001566	Praq.g_00805	Prau.g_00716
OG0001569	Praq.g_01668	Prau.g_01137
OG0001571	Praq.g_01285	Prau.g_01159
OG0001572	Praq.g_00078	Prau.g_01308
OG0001581	Praq.g_01858	Prau.g_00145
OG0001582	Praq.g_00518	Prau.g_00510
OG0001583	Praq.g_00653	Prau.g_00838
OG0001583	Praq.g_01244	Prau.g_00038
OG0001584	Praq.g_01521	Prau.g_00988
OG0001585	Praq.g_00089	Prau.g_01323
OG0001587	Praq.g_00955	Prau.g_01791
OG0001595	Praq.g_01936	Prau.g_00069
OG0001596	Praq.g_01928	Prau.g_00076
OG0001597	Praq.g_01182	Prau.g_00364
OG0001599	Praq.g_00510	Prau.g_00502
OG0001600	Praq.g_01091	Prau.g_00552
OG0001601	Praq.g_00803	Prau.g_00714
OG0001602	Praq.g_00830	Prau.g_00741
OG0001603	Praq.g_00655	Prau.g_00840
OG0001604	Praq.g_01498	Prau.g_00964
OG0001605	Praq.g_01587	Prau.g_01057
OG0001606	Praq.g_01648	Prau.g_01117
OG0001607	Praq.g_01306	Prau.g_01180
OG0001608	Praq.g_00166	Prau.g_01400
OG0001609	Praq.g_00333	Prau.g_01570
OG0001610	Praq.g_00336	Prau.g_01573
OG0001611	Praq.g_00010	Prau.g_01635
OG0001613	Praq.g_00726	Prau.g_01888
OG0001625	Praq.g_01745	Prau.g_00260
OG0001626	Praq.g_00619	Prau.g_00797
OG0001627	Praq.g_00628	Prau.g_00805
OG0001628	Praq.g_00632	Prau.g_00811
OG0001629	Praq.g_00633	Prau.g_00812
OG0001630	Praq.g_01479	Prau.g_00947
OG0001631	Praq.g_01637	Prau.g_01107
OG0001632	Praq.g_00087	Prau.g_01322
OG0001633	Praq.g_00172	Prau.g_01406
OG0001647	Praq.g_01730	Prau.g_00275
OG0001648	Praq.g_01171	Prau.g_00375
OG0001649	Praq.g_01638	Prau.g_01108
OG0001651	Praq.g_00008	Prau.g_01634
OG0001662	Praq.g_01277	Prau.g_01147
OG0001663	Praq.g_01316	Prau.g_01190
OG0001664	Praq.g_00101	Prau.g_01336
OG0001665	Praq.g_00104	Prau.g_01339
OG0001667	Praq.g_00113	Prau.g_01348
OG0001685	Praq.g_01461	Prau.g_00917
OG0001686	Praq.g_01586	Prau.g_01056
OG0001687	Praq.g_01631	Prau.g_01101
OG0001688	Praq.g_01636	Prau.g_01106
OG0001696	Praq.g_01460	Prau.g_00916
OG0001697	Praq.g_01468	Prau.g_00925
OG0001698	Praq.g_01635	Prau.g_01105
OG0001699	Praq.g_00566	Prau.g_01683
OG0001701	Praq.g_00952	Prau.g_01793
OG0001705	Praq.g_01142	Prau.g_00406
OG0001706	Praq.g_01404	Prau.g_00779
OG0001708	Praq.g_01315	Prau.g_01189
OG0001709	Praq.g_00220	Prau.g_01477
OG0001710	Praq.g_00933	Prau.g_01812
OG0001712	Praq.g_01133	Prau.g_00418
OG0001718	Praq.g_01181	Prau.g_00365
OG0001719	Praq.g_01154	Prau.g_00394
OG0001720	Praq.g_00116	Prau.g_01351
OG0001721	Praq.g_00625	Prau.g_00802
OG0001722	Praq.g_01477	Prau.g_00945
OG0001723	Praq.g_00086	Prau.g_01299
OG0001725	Praq.g_01156	Prau.g_00392
OG0001726	Praq.g_01136	Prau.g_00415
OG0001742	Praq.g_01167	Prau.g_00379
OG0001744	Praq.g_00120	Prau.g_01356
OG0001745	Praq.g_00376	Prau.g_01613
OG0001746	Praq.g_00074	Prau.g_01296
OG0001772	Praq.g_00851	Prau.g_00407
OG0001774	Praq.g_00806	Prau.g_00717
OG0001775	Praq.g_01643	Prau.g_01113
OG0001776	Praq.g_01274	Prau.g_01143
OG0001778	Praq.g_00108	Prau.g_01343
OG0001779	Praq.g_00121	Prau.g_01357
OG0001781	Praq.g_00022	Prau.g_01646
OG0001819	Praq.g_01153	Prau.g_00395
OG0001821	Praq.g_00626	Prau.g_00803
OG0001822	Praq.g_00641	Prau.g_00822
OG0001823	Praq.g_01462	Prau.g_00918
OG0001824	Praq.g_01585	Prau.g_01055
OG0001825	Praq.g_01644	Prau.g_01114
OG0001826	Praq.g_01647	Prau.g_01116
OG0001827	Praq.g_01650	Prau.g_01119
OG0001828	Praq.g_01271	Prau.g_01140
OG0001829	Praq.g_01275	Prau.g_01144
OG0001830	Praq.g_01288	Prau.g_01161
OG0001831	Praq.g_01299	Prau.g_01173
OG0001832	Praq.g_00098	Prau.g_01333
OG0001833	Praq.g_00174	Prau.g_01408
OG0001834	Praq.g_00224	Prau.g_01454
OG0001836	Praq.g_00053	Prau.g_01278
OG0001919	Praq.g_01144	Prau.g_00402
OG0001920	Praq.g_00835	Prau.g_00746
OG0001921	Praq.g_01464	Prau.g_00920
OG0001922	Praq.g_00148	Prau.g_01386
OG0001924	Praq.g_00559	Prau.g_01691
OG0001925	Praq.g_00558	Prau.g_01692
OG0001926	Praq.g_00557	Prau.g_01693
OG0001927	Praq.g_00556	Prau.g_01694
OG0001982	Praq.g_01176	Prau.g_00370
OG0001983	Praq.g_00608	Prau.g_00786
OG0001984	Praq.g_00646	Prau.g_00831
OG0001985	Praq.g_01467	Prau.g_00924
OG0001986	Praq.g_01573	Prau.g_01041
OG0001989	Praq.g_00164	Prau.g_01398
OG0001992	Praq.g_00636	Prau.g_00815
OG0001993	Praq.g_00561	Prau.g_01689
OG0001994	Praq.g_00560	Prau.g_01690
OG0002026	Praq.g_01145	Prau.g_00401
OG0002027	Praq.g_01465	Prau.g_00922
OG0002028	Praq.g_01580	Prau.g_01050
OG0002031	Praq.g_00032	Prau.g_01656
OG0002032	Praq.g_00388	Prau.g_01984
OG0002057	Praq.g_01893	Prau.g_00111
OG0002058	Praq.g_01822	Prau.g_00181
OG0002059	Praq.g_01180	Prau.g_00366
OG0002060	Praq.g_01178	Prau.g_00368
OG0002061	Praq.g_01143	Prau.g_00404
OG0002064	Praq.g_00516	Prau.g_00508
OG0002065	Praq.g_01043	Prau.g_00599
OG0002066	Praq.g_01037	Prau.g_00605
OG0002067	Praq.g_00582	Prau.g_00754
OG0002068	Praq.g_00615	Prau.g_00794
OG0002069	Praq.g_00617	Prau.g_00795
OG0002070	Praq.g_00642	Prau.g_00823
OG0002071	Praq.g_00644	Prau.g_00829
OG0002072	Praq.g_00652	Prau.g_00837
OG0002073	Praq.g_00675	Prau.g_00859
OG0002074	Praq.g_01455	Prau.g_00911
OG0002075	Praq.g_01466	Prau.g_00923
OG0002076	Praq.g_01502	Prau.g_00968
OG0002077	Praq.g_01581	Prau.g_01051
OG0002078	Praq.g_01584	Prau.g_01054
OG0002079	Praq.g_01589	Prau.g_01059
OG0002080	Praq.g_01607	Prau.g_01077
OG0002081	Praq.g_01630	Prau.g_01100
OG0002082	Praq.g_01639	Prau.g_01109
OG0002083	Praq.g_01652	Prau.g_01121
OG0002084	Praq.g_01653	Prau.g_01122
OG0002085	Praq.g_01659	Prau.g_01128
OG0002086	Praq.g_01664	Prau.g_01133
OG0002087	Praq.g_01665	Prau.g_01134
OG0002088	Praq.g_01666	Prau.g_01135
OG0002090	Praq.g_01291	Prau.g_01164
OG0002091	Praq.g_01308	Prau.g_01182
OG0002093	Praq.g_00045	Prau.g_01317
OG0002094	Praq.g_00114	Prau.g_01349
OG0002095	Praq.g_00118	Prau.g_01354
OG0002097	Praq.g_00234	Prau.g_01455
OG0002099	Praq.g_00383	Prau.g_01620
OG0002100	Praq.g_00004	Prau.g_01629
OG0002101	Praq.g_00007	Prau.g_01632
OG0002102	Praq.g_00011	Prau.g_01636
OG0002103	Praq.g_00013	Prau.g_01638
OG0002104	Praq.g_00015	Prau.g_01639
OG0002105	Praq.g_00492	Prau.g_01737
OG0002146	Praq.g_01106	Prau.g_00537
OG0002148	Praq.g_00611	Prau.g_00789
OG0002149	Praq.g_00631	Prau.g_00810
OG0002150	Praq.g_01582	Prau.g_01052
OG0002151	Praq.g_01290	Prau.g_01163
OG0002152	Praq.g_00105	Prau.g_01340
OG0002153	Praq.g_01583	Prau.g_01053
OG0002156	Praq.g_01252	Prau.g_00045
OG0002215	Praq.g_00609	Prau.g_00787
OG0002217	Praq.g_00657	Prau.g_00842
OG0002218	Praq.g_01463	Prau.g_00919
OG0002219	Praq.g_01279	Prau.g_01149
OG0002221	Praq.g_00119	Prau.g_01355
OG0002222	Praq.g_00019	Prau.g_01643
OG0002224	Praq.g_01157	Prau.g_00390
OG0002226	Praq.g_00581	Prau.g_00753
OG0002262	Praq.g_01256	Prau.g_00048
OG0002265	Praq.g_01293	Prau.g_01167
OG0002266	Praq.g_00102	Prau.g_01337
OG0002268	Praq.g_00094	Prau.g_01328
OG0002269	Praq.g_00096	Prau.g_01329
OG0002272	Praq.g_01295	Prau.g_01169
OG0002310	Praq.g_01166	Prau.g_00380
OG0002311	Praq.g_00088	Prau.g_00423
OG0002312	Praq.g_00634	Prau.g_00813
OG0002319	Praq.g_01138	Prau.g_00413
OG0002320	Praq.g_00107	Prau.g_01342
OG0002322	Praq.g_00006	Prau.g_01631
OG0002324	Praq.g_00040	Prau.g_01661
OG0002361	Praq.g_01202	Prau.g_00345
OG0002365	Praq.g_01134	Prau.g_00417
OG0002367	Praq.g_00099	Prau.g_01334
OG0002370	Praq.g_00315	Prau.g_01552
OG0002371	Praq.g_00378	Prau.g_01615
OG0002377	Praq.g_00054	Prau.g_01277
OG0002378	Praq.g_01297	Prau.g_01171
OG0002379	Praq.g_01248	Prau.g_00042
OG0002414	Praq.g_01284	Prau.g_01158
OG0002425	Praq.g_00254	Prau.g_01468
OG0002426	Praq.g_00249	Prau.g_01478
OG0002428	Praq.g_01149	Prau.g_00398
OG0002478	Praq.g_01131	Prau.g_00421
OG0002482	Praq.g_01155	Prau.g_00393
OG0002484	Praq.g_01135	Prau.g_00416
OG0002485	Praq.g_01139	Prau.g_00412
OG0002488	Praq.g_00256	Prau.g_01497
OG0002489	Praq.g_01140	Prau.g_00411
OG0002552	Praq.g_01941	Prau.g_00064
OG0002560	Praq.g_01148	Prau.g_00399
OG0002561	Praq.g_01947	Prau.g_01311
OG0002617	Praq.g_01183	Prau.g_00363
OG0002620	Praq.g_01152	Prau.g_00396
OG0002621	Praq.g_00048	Prau.g_00446
OG0002623	Praq.g_00038	Prau.g_01660
OG0002624	Praq.g_01174	Prau.g_00372
OG0002625	Praq.g_01162	Prau.g_00384
OG0002695	Praq.g_00255	Prau.g_01499, Prau.g_01466
OG0002698	Praq.g_00563	Prau.g_01687
OG0002779	Praq.g_00127	Prau.g_01365
OG0002780	Praq.g_00858, Praq.g_00549	Prau.g_01702
OG0002781	Praq.g_00049, Praq.g_00551	Prau.g_01700
OG0002782	Praq.g_01132	Prau.g_00419
OG0002885	Praq.g_01949	Prau.g_00459
OG0002891	Praq.g_00550	Prau.g_01701
OG0002898	Praq.g_00861	Prau.g_00437
OG0002900	Praq.g_00623	Prau.g_00801
OG0003025	Praq.g_00229	Prau.g_01456
OG0003171	Praq.g_01141	Prau.g_01294
OG0003172	Praq.g_01146	Prau.g_00400
OG0003173	Praq.g_01558	Prau.g_01025
OG0003175	Praq.g_00555	Prau.g_01695
OG0003342	Praq.g_01958	Prau.g_01716, Prau.g_00443
OG0003367	Praq.g_00553	Prau.g_01696
OG0003648	Praq.g_00070	Prau.g_01293
OG0003649	Praq.g_00565	Prau.g_01684
OG0003650	Praq.g_00564	Prau.g_01686
OG0003653	Praq.g_01251	Prau.g_00044
OG0003654	Praq.g_01249	Prau.g_00043
OG0003655	Praq.g_01245	Prau.g_00039
